
[00:00:00.000 --> 00:00:06.000]  各位頂智媒好,首先很感恩可以見到大家頂智媒
[00:04:58.000 --> 00:05:01.000]  究竟耶穌在之前面對死亡的時候
[00:05:01.000 --> 00:05:06.000]  一連串的經歷,究竟帶來了什麼意思
[00:05:06.000 --> 00:05:09.000]  對於今天我們作為信徒
[00:05:09.000 --> 00:05:12.000]  也有什麼反思和更深入的體會呢
[00:05:12.000 --> 00:05:15.000]  讓我們一起再次打開《馬太福音》
[00:05:15.000 --> 00:05:20.000]  從第26章開始,到第36節
[00:05:21.000 --> 00:05:23.000]  我們會用很快的速度
[00:05:23.000 --> 00:05:30.000]  很快的速度會和大家作一個快速的回顧
[00:05:30.000 --> 00:05:33.000]  讓大家去重新看一看
[00:05:33.000 --> 00:05:37.000]  耶穌在臨死之前的那一刻
[00:05:37.000 --> 00:05:41.000]  所經歷的生命、心情
[00:05:41.000 --> 00:05:49.000]  和祂實際的身體經歷到的痛苦是怎樣的一回事
[00:05:50.000 --> 00:05:53.000]  首先我會從兩部份去和大家去看
[00:05:53.000 --> 00:06:00.000]  第一部份是從第26章,第36節至第46節
[00:06:00.000 --> 00:06:02.000]  這一部份我們會看見
[00:06:02.000 --> 00:06:07.000]  當自己被關愛的人一步一步離棄的時候
[00:06:07.000 --> 00:06:14.000]  我們對於祂的離棄有什麼樣的演繹呢
[00:06:14.000 --> 00:06:17.000]  耶穌又有什麼樣的演繹呢
[00:06:18.000 --> 00:06:20.000]  所以有聖經的,請打開
[00:06:20.000 --> 00:06:23.000]  我們一起看,我們一起讀一下
[00:06:23.000 --> 00:06:27.000]  第26章,第36節至第46節的經文
[00:06:27.000 --> 00:06:32.000]  好,找到之後我們一起讀
[00:06:32.000 --> 00:06:34.000]  一段很熟悉的經文
[00:06:34.000 --> 00:06:39.000]  耶穌同門徒來到一個地方
[00:06:39.000 --> 00:06:41.000]  名叫赫西瑪利
[00:06:41.000 --> 00:06:43.000]  後奏三門說
[00:06:44.000 --> 00:06:48.000]  你們坐在這裡,等我到那邊去禱告
[00:06:48.000 --> 00:06:53.000]  於是帶著彼得和西彼泰的兩個兒子同去
[00:06:53.000 --> 00:06:56.000]  就憂愁起來,極其難過
[00:06:56.000 --> 00:07:00.000]  面對他們說,我心裡甚是憂傷
[00:07:00.000 --> 00:07:04.000]  幾乎要死,你們在這裡等候
[00:07:04.000 --> 00:07:08.000]  我同警醒,他就稍往前走
[00:07:09.000 --> 00:07:14.000]  在塞地,禱告說,我父啊,倘若可恆
[00:07:14.000 --> 00:07:16.000]  求你叫這杯離開我
[00:07:16.000 --> 00:07:21.000]  然而不要照我的意思,只要照你的意思
[00:07:21.000 --> 00:07:25.000]  來到門徒那裡,見他們睡著
[00:07:25.000 --> 00:07:28.000]  就對彼得說,怎麼樣
[00:07:28.000 --> 00:07:31.000]  你們不能同我警醒騙時嗎
[00:07:31.000 --> 00:07:35.000]  總要警醒禱告,免得入了迷惑
[00:07:36.000 --> 00:07:40.000]  你們心靈故願意,肉體卻軟弱了
[00:07:40.000 --> 00:07:43.000]  第二次,又去禱告說
[00:07:43.000 --> 00:07:46.000]  我父啊,這杯若不能離開我
[00:07:46.000 --> 00:07:50.000]  必要我喝,就你的意思完成
[00:07:50.000 --> 00:07:53.000]  又來,見他們睡著
[00:07:53.000 --> 00:07:56.000]  看著他們的眼睛困倦
[00:07:56.000 --> 00:07:59.000]  耶穌又離開他們去了
[00:07:59.000 --> 00:08:04.000]  第三次禱告,說的說話還是與先前一樣
[00:08:05.000 --> 00:08:08.000]  來到門徒那裡,對他們說
[00:08:08.000 --> 00:08:11.000]  現在你們仍然睡覺安歇吧
[00:08:11.000 --> 00:08:16.000]  時候到了,人子被埋在罪人手裡了
[00:08:16.000 --> 00:08:18.000]  多久,你們走吧
[00:08:18.000 --> 00:08:21.000]  安啦,把我的人關了
[00:08:21.000 --> 00:08:27.000]  這段聖經是一段我們很出名的經文
[00:08:27.000 --> 00:08:30.000]  叫做《赫西瑪利園的禱告》
[00:08:31.000 --> 00:08:37.000]  這段禱文,特點不是與我們的禱告一樣
[00:08:37.000 --> 00:08:42.000]  而是父神與獨生兒子的一種交談
[00:08:42.000 --> 00:08:50.000]  希臘文裡不但用禱告,而且同時記載對話
[00:08:50.000 --> 00:08:54.000]  在這番對話裡,我們可以連續見到
[00:08:54.000 --> 00:09:00.000]  耶穌有三次與父神的交通與交往
[00:09:01.000 --> 00:09:04.000]  在這三次交往的過程當中
[00:09:04.000 --> 00:09:09.000]  我們都會留意到耶穌是叫其他的門徒警醒
[00:09:09.000 --> 00:09:14.000]  但每一次當耶穌去完禱告回來
[00:09:14.000 --> 00:09:17.000]  看看祂的門徒的時候
[00:09:17.000 --> 00:09:23.000]  祂的門徒都在污眉欺睡,在睡覺
[00:09:23.000 --> 00:09:27.000]  我們看看耶穌每一次的禱告
[00:09:28.000 --> 00:09:31.000]  每一次耶穌與父神交通的時候
[00:09:31.000 --> 00:09:36.000]  祂都說祂的心裡極其憂傷,很憂愁
[00:09:36.000 --> 00:09:43.000]  耶穌在那一刻心裡的那份重責、無奈
[00:09:43.000 --> 00:09:46.000]  已經是不容易經歷
[00:09:46.000 --> 00:09:50.000]  因為祂知道祂要死在十字架上的時間到
[00:09:50.000 --> 00:09:54.000]  死期已到,面對死亡
[00:09:55.000 --> 00:09:59.000]  不要說耶穌基督同樣害怕
[00:09:59.000 --> 00:10:05.000]  很多基督徒說我信了主,所以我不怕死
[00:10:05.000 --> 00:10:08.000]  說得太輕易了
[00:10:08.000 --> 00:10:11.000]  哪個人面對死亡那一刻的時候
[00:10:11.000 --> 00:10:14.000]  你不會有掙扎
[00:10:14.000 --> 00:10:17.000]  今天躺在你睡覺之前
[00:10:17.000 --> 00:10:22.000]  你自己想想我明天還能否雙腳踏足地上的時候
[00:10:23.000 --> 00:10:26.000]  倘若不能夠做到的話
[00:10:26.000 --> 00:10:29.000]  你認為接下來的那一刻你會在哪裏?
[00:10:29.000 --> 00:10:33.000]  你的生命是否還在你自己手上?
[00:10:33.000 --> 00:10:36.000]  我家裏是否還有很多項目還未完成?
[00:10:36.000 --> 00:10:41.000]  我的公司還有很多大的策劃要等我去完成
[00:10:41.000 --> 00:10:47.000]  你以為你自己還有能力、機會去做到嗎?
[00:10:48.000 --> 00:10:53.000]  耶穌基督體會到這一點的痛苦
[00:10:53.000 --> 00:10:57.000]  雖然祂知道祂是神
[00:10:57.000 --> 00:11:00.000]  祂是神的兒子
[00:11:00.000 --> 00:11:03.000]  同樣面對死亡
[00:11:03.000 --> 00:11:06.000]  死亡究竟是甚麼回事?
[00:11:06.000 --> 00:11:10.000]  是否就是躺在棺木上
[00:11:10.000 --> 00:11:14.000]  蓋上蓋子,在地上就事那麼多?
[00:11:15.000 --> 00:11:19.000]  是否你放進化屍爐的時候
[00:11:19.000 --> 00:11:24.000]  將它燒了之後就等同於一切你已經等同於完成?
[00:11:24.000 --> 00:11:27.000]  你會有擔憂
[00:11:27.000 --> 00:11:29.000]  你會有困惑
[00:11:29.000 --> 00:11:33.000]  你會有無知的情況
[00:11:33.000 --> 00:11:38.000]  耶穌縱使是神祂也知道有這樣的情況
[00:11:38.000 --> 00:11:41.000]  於是呼叫祂的門徒
[00:11:42.000 --> 00:11:45.000]  等一等、守望
[00:11:45.000 --> 00:11:52.000]  三次、三次、三次禱告之後
[00:11:52.000 --> 00:11:58.000]  在祂最困惑、最矛盾、最憂傷的時間
[00:11:58.000 --> 00:12:07.000]  耶穌困惑得來的同伴的陪同的回應是甚麼?
[00:12:07.000 --> 00:12:10.000]  他們睡覺
[00:12:12.000 --> 00:12:14.000]  他們說要休息
[00:12:14.000 --> 00:12:17.000]  他們要休息
[00:12:17.000 --> 00:12:20.000]  大姊姊妹
[00:12:20.000 --> 00:12:24.000]  這班人不是一般的人
[00:12:24.000 --> 00:12:29.000]  是和耶穌經歷了三年多一起同伴同工的人
[00:12:29.000 --> 00:12:33.000]  見證過耶穌無數神蹟歧視的上帝
[00:12:33.000 --> 00:12:38.000]  你猜耶穌知不知道祂所面對的情況?
[00:12:38.000 --> 00:12:41.000]  祂知道
[00:12:42.000 --> 00:12:45.000]  但是祂的同伴、祂希望的
[00:12:45.000 --> 00:12:48.000]  至少你陪著我在最後一刻
[00:12:48.000 --> 00:12:50.000]  可以嗎?
[00:12:50.000 --> 00:12:52.000]  大姊姊妹
[00:12:52.000 --> 00:12:56.000]  當我們看回這段聖經的時候
[00:12:56.000 --> 00:13:01.000]  耶穌要求的只是片刻的警醒
[00:13:01.000 --> 00:13:05.000]  門徒都做不到
[00:13:05.000 --> 00:13:10.000]  耶穌見到這樣的情況會怎樣呢?
[00:13:12.000 --> 00:13:15.000]  反過來,如果你處於耶穌這個光景的時候
[00:13:15.000 --> 00:13:19.000]  這班同你稱之為出生日死的門徒
[00:13:19.000 --> 00:13:21.000]  很聽你的門徒
[00:13:21.000 --> 00:13:24.000]  你給他們一個這麼簡單的指示
[00:13:24.000 --> 00:13:27.000]  他們都是不理會的
[00:13:27.000 --> 00:13:29.000]  事之餘
[00:13:29.000 --> 00:13:35.000]  我的睡覺大過你面對死亡的慘痛
[00:13:35.000 --> 00:13:38.000]  你會有甚麼感受?
[00:13:42.000 --> 00:13:44.000]  我知道你很傷心
[00:13:44.000 --> 00:13:46.000]  很無奈
[00:13:46.000 --> 00:13:55.000]  為甚麼我作為上主來到這個世界
[00:13:55.000 --> 00:13:59.000]  是為你們的救恩而努力的時候
[00:13:59.000 --> 00:14:03.000]  你說要睡覺就睡覺
[00:14:03.000 --> 00:14:07.000]  守候片刻都不行?
[00:14:12.000 --> 00:14:15.000]  一種carefree的態度
[00:14:15.000 --> 00:14:22.000]  我相信被你用刀插死耶穌基督還來得殘忍
[00:14:22.000 --> 00:14:27.000]  一個人不關心你又是可
[00:14:27.000 --> 00:14:29.000]  他越關心你的人
[00:14:29.000 --> 00:14:32.000]  你對他的傷害就會越大
[00:14:32.000 --> 00:14:37.000]  因為耶穌關心的是每一個屬於祂的子民
[00:14:37.000 --> 00:14:40.000]  屬於祂的門徒
[00:14:41.000 --> 00:14:44.000]  於是我們看回耶穌怎樣回答他
[00:14:44.000 --> 00:14:48.000]  我們看看最後耶穌怎樣回答他
[00:14:48.000 --> 00:14:50.000]  第45節
[00:14:50.000 --> 00:14:52.000]  看看
[00:14:52.000 --> 00:14:55.000]  第45節當耶穌回來的時候
[00:14:55.000 --> 00:14:59.000]  耶穌來到門徒那裡對他們說甚麼
[00:14:59.000 --> 00:15:01.000]  我們一起讀多一次
[00:15:01.000 --> 00:15:03.000]  只讀那一句說話
[00:15:03.000 --> 00:15:06.000]  耶穌對他們說一句說話
[00:15:08.000 --> 00:15:13.000]  現在你們仍然睡覺安歇吧
[00:15:13.000 --> 00:15:15.000]  時候到了
[00:15:15.000 --> 00:15:18.000]  人子被埋在罪人手裡了
[00:15:18.000 --> 00:15:21.000]  起來 我們走吧
[00:15:21.000 --> 00:15:24.000]  看吧 埋我的人近了
[00:15:24.000 --> 00:15:31.000]  耶穌為他的門徒給了一個理由給他們
[00:15:31.000 --> 00:15:34.000]  你們休息一下吧
[00:15:37.000 --> 00:15:41.000]  你猜耶穌是否真的想他們睡覺
[00:15:41.000 --> 00:15:43.000]  不是
[00:15:43.000 --> 00:15:47.000]  但耶穌明白到
[00:15:47.000 --> 00:15:50.000]  祂是人
[00:15:50.000 --> 00:15:54.000]  祂的門徒是有限的
[00:15:54.000 --> 00:15:56.000]  如果不是
[00:15:56.000 --> 00:15:58.000]  門徒可以做耶穌
[00:15:58.000 --> 00:16:05.000]  耶穌帶著一個明白人的心腸
[00:16:06.000 --> 00:16:08.000]  去善待祂的門徒
[00:16:08.000 --> 00:16:10.000]  織畫他們的軟弱
[00:16:10.000 --> 00:16:13.000]  全面顯示在耶穌基督身上
[00:16:13.000 --> 00:16:16.000]  甚至做在耶穌基督身上
[00:16:16.000 --> 00:16:18.000]  傷害耶穌基督的時候
[00:16:18.000 --> 00:16:23.000]  耶穌仍然為他們提出
[00:16:23.000 --> 00:16:26.000]  休息吧
[00:16:26.000 --> 00:16:28.000]  就任由我去
[00:16:28.000 --> 00:16:30.000]  接著讓人去
[00:16:30.000 --> 00:16:32.000]  出賣
[00:16:33.000 --> 00:16:36.000]  被捆綁
[00:16:36.000 --> 00:16:39.000]  然後被捉拿
[00:16:39.000 --> 00:16:42.000]  頂著門
[00:16:42.000 --> 00:16:44.000]  耶穌是否瘋了
[00:16:44.000 --> 00:16:48.000]  你這樣被人
[00:16:48.000 --> 00:16:51.000]  被你所愛的門徒
[00:16:51.000 --> 00:16:53.000]  這樣對待你
[00:16:53.000 --> 00:16:55.000]  你還為他們去解釋
[00:16:55.000 --> 00:16:59.000]  為甚麼你還要為他們解釋
[00:16:59.000 --> 00:17:01.000]  他是根本沒有和你同心
[00:17:03.000 --> 00:17:05.000]  他根本沒有聽你所說的
[00:17:05.000 --> 00:17:06.000]  守候多片黑
[00:17:06.000 --> 00:17:09.000]  你還為甚麼要給他們
[00:17:09.000 --> 00:17:11.000]  這樣的理由
[00:17:11.000 --> 00:17:12.000]  為他們開脫呢
[00:17:12.000 --> 00:17:15.000]  因為耶穌明白
[00:17:15.000 --> 00:17:19.000]  祂愛的門徒不同於祂
[00:17:19.000 --> 00:17:23.000]  人仍然有軟弱的層次
[00:17:23.000 --> 00:17:27.000]  反正耶穌要去面對的
[00:17:27.000 --> 00:17:29.000]  都一定要面對
[00:17:31.000 --> 00:17:34.000]  你們可以繼續做到你最盡的地方吧
[00:17:34.000 --> 00:17:37.000]  耶穌這份愛心
[00:17:37.000 --> 00:17:41.000]  何嘗不是在我們身上彰顯
[00:17:41.000 --> 00:17:45.000]  試想想我們自己有幾
[00:17:45.000 --> 00:17:49.000]  不知所謂的生活
[00:17:49.000 --> 00:17:52.000]  民亂的生活
[00:17:52.000 --> 00:17:55.000]  你以為我們不知道嗎
[00:17:55.000 --> 00:17:57.000]  你以為上帝不知道嗎
[00:17:57.000 --> 00:17:59.000]  你以為耶穌不知道嗎
[00:18:01.000 --> 00:18:02.000]  耶穌有沒有勸導
[00:18:02.000 --> 00:18:04.000]  不是沒有
[00:18:04.000 --> 00:18:06.000]  只不過
[00:18:06.000 --> 00:18:10.000]  你要繼續在軟弱裡面的時候
[00:18:10.000 --> 00:18:12.000]  耶穌明白
[00:18:12.000 --> 00:18:15.000]  雖然祂未必是同意
[00:18:15.000 --> 00:18:17.000]  但祂明白
[00:18:17.000 --> 00:18:22.000]  在這樣的明白裡面
[00:18:22.000 --> 00:18:25.000]  祂孤身自己走上去
[00:18:25.000 --> 00:18:28.000]  面對被捕捉
[00:18:29.000 --> 00:18:31.000]  這是第二個部分
[00:18:31.000 --> 00:18:33.000]  我想跟大家很快地看一次
[00:18:33.000 --> 00:18:39.000]  從第26章第47節至27章第44節
[00:18:39.000 --> 00:18:42.000]  這裡有幾十節的經文
[00:18:42.000 --> 00:18:44.000]  這幾十節的經文
[00:18:44.000 --> 00:18:48.000]  講了一個更可怕的現象給我們看
[00:18:48.000 --> 00:18:51.000]  不是耶穌所愛的人
[00:18:51.000 --> 00:18:53.000]  逐一離開祂
[00:18:53.000 --> 00:18:56.000]  而是整個世界的人
[00:18:57.000 --> 00:19:00.000]  逐個逐個去離開祂
[00:19:00.000 --> 00:19:04.000]  最後甚至以一個群體的形式
[00:19:04.000 --> 00:19:08.000]  一起被棄耶穌基督
[00:19:08.000 --> 00:19:11.000]  很長的一段經文
[00:19:11.000 --> 00:19:13.000]  我不會要求大家去讀
[00:19:13.000 --> 00:19:15.000]  我用很快的方式
[00:19:15.000 --> 00:19:18.000]  用一個簡略的記載
[00:19:18.000 --> 00:19:20.000]  跟大家去陳述
[00:19:20.000 --> 00:19:24.000]  從第47節到第56節
[00:19:24.000 --> 00:19:26.000]  在這段經文裡面
[00:19:27.000 --> 00:19:30.000]  我們看見耶穌基督
[00:19:30.000 --> 00:19:35.000]  被真正出賣被捕
[00:19:35.000 --> 00:19:38.000]  在這段經文裡面
[00:19:38.000 --> 00:19:40.000]  給我們看見
[00:19:40.000 --> 00:19:43.000]  在耶穌基督十二個門徒當中
[00:19:43.000 --> 00:19:45.000]  其中一個叫做加略人猶大
[00:19:45.000 --> 00:19:48.000]  就帶著整個羅馬兵丁
[00:19:48.000 --> 00:19:51.000]  以及民事祭司猶太人工會的領袖
[00:19:51.000 --> 00:19:53.000]  來捉拿耶穌
[00:19:54.000 --> 00:19:57.000]  將耶穌逮捕下去
[00:19:57.000 --> 00:19:59.000]  在這個時候
[00:19:59.000 --> 00:20:03.000]  似乎好像耶穌基督其中一個門徒
[00:20:03.000 --> 00:20:05.000]  有一點點作為
[00:20:05.000 --> 00:20:08.000]  我相信這一點點的作為
[00:20:08.000 --> 00:20:12.000]  似乎這一點點的反抗
[00:20:12.000 --> 00:20:15.000]  給耶穌有一點點的安慰
[00:20:15.000 --> 00:20:18.000]  原來他的門徒
[00:20:18.000 --> 00:20:20.000]  都不是完全睡覺的
[00:20:20.000 --> 00:20:22.000]  很可惜
[00:20:23.000 --> 00:20:24.000]  這個做法
[00:20:24.000 --> 00:20:27.000]  是不合上帝的心意
[00:20:27.000 --> 00:20:29.000]  你不需要找一把刀出來
[00:20:29.000 --> 00:20:32.000]  去抗衡另一個勢力
[00:20:32.000 --> 00:20:34.000]  來對耶穌基督的迫害
[00:20:34.000 --> 00:20:37.000]  於是耶穌
[00:20:37.000 --> 00:20:41.000]  將這個被傷的兵丁的耳朵
[00:20:41.000 --> 00:20:43.000]  將他醫好
[00:20:43.000 --> 00:20:46.000]  叫這個門徒收回他的刀
[00:20:46.000 --> 00:20:49.000]  耶穌被他的門徒出賣
[00:20:50.000 --> 00:20:53.000]  已經打開了這段的墜幕
[00:20:53.000 --> 00:20:55.000]  接著從第五十七節
[00:20:55.000 --> 00:20:58.000]  到第六十八節裏面
[00:20:58.000 --> 00:21:00.000]  我們就會看見
[00:21:00.000 --> 00:21:05.000]  耶穌在這個時候
[00:21:05.000 --> 00:21:09.000]  就被帶到猶太人公會的大祭司面前
[00:21:09.000 --> 00:21:11.000]  受審判
[00:21:11.000 --> 00:21:13.000]  在這個審判的過程當中
[00:21:13.000 --> 00:21:15.000]  如果大家細心的回去
[00:21:15.000 --> 00:21:17.000]  再看這段經文
[00:21:18.000 --> 00:21:20.000]  二十六章五十七至六十八節
[00:21:20.000 --> 00:21:22.000]  我們會發現
[00:21:22.000 --> 00:21:24.000]  這十多節的經文裏面
[00:21:24.000 --> 00:21:27.000]  耶穌被很多人作假見證去誣告
[00:21:27.000 --> 00:21:30.000]  用很多的唾沫
[00:21:30.000 --> 00:21:33.000]  套在祂的面上面
[00:21:33.000 --> 00:21:36.000]  希望祂沒有COVID
[00:21:36.000 --> 00:21:38.000]  不然就是感染了
[00:21:38.000 --> 00:21:42.000]  然後耶穌還被人用拳頭去打
[00:21:42.000 --> 00:21:46.000]  被人用手去掌他的嘴
[00:21:47.000 --> 00:21:48.000]  並且去質問
[00:21:48.000 --> 00:21:50.000]  你是主嗎
[00:21:50.000 --> 00:21:52.000]  你知不知道現在誰在打你
[00:21:52.000 --> 00:21:56.000]  廣東話叫做被人揶揄
[00:21:56.000 --> 00:21:59.000]  你認為自己是神
[00:21:59.000 --> 00:22:03.000]  為甚麼上帝的兒子
[00:22:03.000 --> 00:22:06.000]  好像你說的被人打
[00:22:06.000 --> 00:22:08.000]  認不出誰打你
[00:22:08.000 --> 00:22:10.000]  說吧
[00:22:10.000 --> 00:22:15.000]  耶穌被審問的過程當中
[00:22:16.000 --> 00:22:17.000]  處處被冤枉
[00:22:17.000 --> 00:22:20.000]  不單如此
[00:22:20.000 --> 00:22:23.000]  更加入深的一段經文
[00:22:23.000 --> 00:22:28.000]  二十六章六十九至七十五節的經文
[00:22:28.000 --> 00:22:34.000]  記載了彼得三次不認主的事情
[00:22:34.000 --> 00:22:38.000]  耶穌全部看在眼裏
[00:22:38.000 --> 00:22:45.000]  彼得以為他自己三次不認主
[00:22:46.000 --> 00:22:47.000]  主不知道
[00:22:47.000 --> 00:22:50.000]  如果大家仔細去看看
[00:22:50.000 --> 00:22:53.000]  這段經文到最後的時候
[00:22:53.000 --> 00:22:56.000]  第七十四節
[00:22:56.000 --> 00:23:01.000]  當彼得在祂發奏的時候說
[00:23:01.000 --> 00:23:04.000]  我不認識哪個人
[00:23:04.000 --> 00:23:07.000]  雞鱲時叫起
[00:23:07.000 --> 00:23:12.000]  彼得就想起耶穌所說
[00:23:12.000 --> 00:23:14.000]  雞叫而先
[00:23:15.000 --> 00:23:17.000]  你三次不認我
[00:23:17.000 --> 00:23:22.000]  耶穌被門徒的出賣
[00:23:22.000 --> 00:23:25.000]  不是被出賣那一刻才知道
[00:23:25.000 --> 00:23:28.000]  而是早早已經知道
[00:23:28.000 --> 00:23:37.000]  接下來鏡頭發展得很快
[00:23:37.000 --> 00:23:40.000]  耶穌基督練足
[00:23:40.000 --> 00:23:44.000]  在十字架上經歷的死亡過程當中
[00:23:45.000 --> 00:23:51.000]  被很多人去脾氣
[00:23:51.000 --> 00:23:53.000]  其中一幕
[00:23:53.000 --> 00:23:55.000]  當彼得問
[00:23:55.000 --> 00:23:58.000]  我可以放其中一個死囚的時候
[00:23:58.000 --> 00:24:00.000]  眾人起來
[00:24:00.000 --> 00:24:02.000]  他們要求的
[00:24:02.000 --> 00:24:07.000]  是釋放一個當地很出名的殺人罪犯
[00:24:07.000 --> 00:24:09.000]  叫做巴拉巴
[00:24:09.000 --> 00:24:12.000]  然後說要殺死耶穌基督
[00:24:13.000 --> 00:24:15.000]  為甚麼要有這樣的經驗
[00:24:15.000 --> 00:24:18.000]  為甚麼要有這樣的經驗
[00:24:18.000 --> 00:24:23.000]  耶穌得罪了他們很多人嗎
[00:24:23.000 --> 00:24:31.000]  丁丁亦在十字架上不斷奚落耶穌
[00:24:31.000 --> 00:24:36.000]  並且要為這些苦水給耶穌喝
[00:24:36.000 --> 00:24:38.000]  其實這是粗略
[00:24:38.000 --> 00:24:41.000]  期望將耶穌基督的痛苦現場
[00:24:42.000 --> 00:24:43.000]  丁子梅
[00:24:43.000 --> 00:24:45.000]  慘吧
[00:24:45.000 --> 00:24:47.000]  未夠慘
[00:24:47.000 --> 00:24:51.000]  臨死在十字架上的兩個囚犯
[00:24:51.000 --> 00:24:56.000]  兩個當耶穌被釘上去的時候
[00:24:56.000 --> 00:25:01.000]  同時間一起去譏笑耶穌基督
[00:25:01.000 --> 00:25:03.000]  你是神的兒子
[00:25:03.000 --> 00:25:06.000]  你不是釘在十字架上嗎
[00:25:06.000 --> 00:25:11.000]  馬太福音的特色是
[00:25:12.000 --> 00:25:14.000]  沒有告訴我們
[00:25:14.000 --> 00:25:17.000]  其中一個囚犯
[00:25:17.000 --> 00:25:19.000]  後來怎樣跟耶穌基督的
[00:25:19.000 --> 00:25:24.000]  求在永恆的天國裡見面
[00:25:24.000 --> 00:25:29.000]  丁子梅
[00:25:29.000 --> 00:25:35.000]  復活節之前的耶穌基督的經歷
[00:25:35.000 --> 00:25:38.000]  沒有一樣是好的
[00:25:39.000 --> 00:25:42.000]  沒有一樣是容易過的
[00:25:42.000 --> 00:25:45.000]  而每一樣東西
[00:25:45.000 --> 00:25:49.000]  都是窩心地插入耶穌基督的生命裡
[00:25:49.000 --> 00:25:53.000]  沒有人想這樣吧
[00:25:53.000 --> 00:25:56.000]  你說因為祂是耶穌
[00:25:56.000 --> 00:25:58.000]  祂可以我們不可以
[00:25:58.000 --> 00:26:00.000]  如果你這樣想
[00:26:00.000 --> 00:26:03.000]  看完接著耶穌死去那一刻
[00:26:03.000 --> 00:26:05.000]  這段就是我想跟大家
