
[00:00:00.000 --> 00:00:03.000]  有一次有班文士和法理賽人
[00:04:08.000 --> 00:04:09.000]  第二是出路
[00:04:09.000 --> 00:04:11.000]  第三是頂得住
[00:04:11.000 --> 00:04:12.000]  當有試探的時候
[00:04:12.000 --> 00:04:14.000]  頂不頂得住
[00:04:14.000 --> 00:04:16.000]  頂得住的時候有沒有出路
[00:04:16.000 --> 00:04:18.000]  聖經告訴我們
[00:04:18.000 --> 00:04:20.000]  你是面對的
[00:04:20.000 --> 00:04:21.000]  每個人都有
[00:04:21.000 --> 00:04:22.000]  你是頂得住
[00:04:22.000 --> 00:04:23.000]  而且有出路
[00:04:23.000 --> 00:04:25.000]  我們先看看試探是什麼
[00:04:25.000 --> 00:04:27.000]  聖經說你們所遇見的試探
[00:04:27.000 --> 00:04:29.000]  無非是人能所受
[00:04:29.000 --> 00:04:30.000]  這個經文說兩件事
[00:04:30.000 --> 00:04:31.000]  第一只要你是人
[00:04:31.000 --> 00:04:33.000]  你就會遇見試探
[00:04:33.000 --> 00:04:34.000]  你是人
[00:04:34.000 --> 00:04:35.000]  如果你是人的時候
[00:04:35.000 --> 00:04:38.000]  你和我都會遇到
[00:04:38.000 --> 00:04:40.000]  如果繼續說試探
[00:04:40.000 --> 00:04:41.000]  什麼的試煉
[00:04:41.000 --> 00:04:43.000]  說一堂幾堂
[00:04:43.000 --> 00:04:45.000]  很長時間都分不清
[00:04:45.000 --> 00:04:47.000]  這是比較複雜的問題
[00:04:47.000 --> 00:04:48.000]  不過Eugene Peterson
[00:04:48.000 --> 00:04:50.000]  在Message這個版本
[00:04:50.000 --> 00:04:51.000]  這個簡本
[00:04:51.000 --> 00:04:52.000]  他寫得不錯
[00:04:52.000 --> 00:04:53.000]  他就說
[00:04:53.000 --> 00:04:54.000]  No test or temptation
[00:04:54.000 --> 00:04:55.000]  其實很喜歡原文
[00:04:55.000 --> 00:04:57.000]  原文在外面的時候
[00:04:57.000 --> 00:05:01.000]  不是你們所遇見的試探
[00:05:01.000 --> 00:05:03.000]  他是試探
[00:05:03.000 --> 00:05:04.000]  你明白嗎
[00:05:04.000 --> 00:05:06.000]  即是一個開始是試探
[00:05:06.000 --> 00:05:08.000]  他翻譯的試探是什麼
[00:05:08.000 --> 00:05:10.000]  試探也好
[00:05:10.000 --> 00:05:11.000]  Temptation
[00:05:11.000 --> 00:05:12.000]  Test
[00:05:12.000 --> 00:05:13.000]  Temptation也好
[00:05:13.000 --> 00:05:15.000]  我將它簡單一點說
[00:05:15.000 --> 00:05:17.000]  兩件事
[00:05:17.000 --> 00:05:19.000]  我們不將它詳細去拆
[00:05:19.000 --> 00:05:21.000]  這是神學家要處理的問題
[00:05:21.000 --> 00:05:22.000]  不過兩件事都一樣
[00:05:22.000 --> 00:05:24.000]  無論試探試煉
[00:05:24.000 --> 00:05:25.000]  來到你身上的時候
[00:05:25.000 --> 00:05:26.000]  有一樣東西
[00:05:26.000 --> 00:05:28.000]  都要經過上帝許可
[00:05:28.000 --> 00:05:30.000]  你認不認同
[00:05:30.000 --> 00:05:32.000]  如果沒有這個就很大件事
[00:05:32.000 --> 00:05:34.000]  因為上帝是無所不知
[00:05:34.000 --> 00:05:35.000]  無所不在
[00:05:35.000 --> 00:05:37.000]  無所不能的神
[00:05:37.000 --> 00:05:39.000]  所以祂一定會比惡者大
[00:05:39.000 --> 00:05:40.000]  因為我們經常說
[00:05:40.000 --> 00:05:42.000]  這次壞了都是魔鬼
[00:05:42.000 --> 00:05:44.000]  那個穿黑天使
[00:05:44.000 --> 00:05:45.000]  有兩隻黑角
[00:05:45.000 --> 00:05:47.000]  拿著一支叉的那個
[00:05:47.000 --> 00:05:49.000]  其實不一定
[00:05:49.000 --> 00:05:52.000]  所有的試探
[00:05:52.000 --> 00:05:54.000]  除了來於惡者之外
[00:05:54.000 --> 00:05:55.000]  又經過上帝應許
[00:05:55.000 --> 00:05:56.000]  還有一樣
[00:05:56.000 --> 00:05:59.000]  是我們裡面的私慾
[00:05:59.000 --> 00:06:01.000]  雅各華個人被試探
[00:06:01.000 --> 00:06:02.000]  那是什麼
[00:06:02.000 --> 00:06:06.000]  被自己的私慾試探
[00:06:06.000 --> 00:06:07.000]  我們再舉一個聖經
[00:06:07.000 --> 00:06:09.000]  由聖經舉例
[00:06:09.000 --> 00:06:11.000]  世界上第一件試探的事
[00:06:11.000 --> 00:06:13.000]  出於哪裡
[00:06:13.000 --> 00:06:14.000]  大家很熟悉
[00:06:14.000 --> 00:06:15.000]  去街市就見到
[00:06:15.000 --> 00:06:16.000]  蘋果
[00:06:16.000 --> 00:06:17.000]  其實不一定蘋果
[00:06:17.000 --> 00:06:18.000]  是一個水果
[00:06:18.000 --> 00:06:19.000]  或者一件東西
[00:06:19.000 --> 00:06:21.000]  你就當是一件東西
[00:06:21.000 --> 00:06:22.000]  這件東西
[00:06:22.000 --> 00:06:23.000]  閱人耳目
[00:06:23.000 --> 00:06:25.000]  好看的
[00:06:25.000 --> 00:06:26.000]  正的
[00:06:26.000 --> 00:06:27.000]  其實今天好看的
[00:06:27.000 --> 00:06:28.000]  正的當然不是蘋果
[00:06:28.000 --> 00:06:29.000]  對男人來講
[00:06:29.000 --> 00:06:30.000]  是不是蘋果
[00:06:30.000 --> 00:06:31.000]  當然不是蘋果
[00:06:31.000 --> 00:06:32.000]  對姐妹來講
[00:06:32.000 --> 00:06:33.000]  當然不是蘋果
[00:06:33.000 --> 00:06:38.000]  當然是Gucci那些袋
[00:06:38.000 --> 00:06:39.000]  無論如何
[00:06:39.000 --> 00:06:40.000]  第一件試探就是
[00:06:40.000 --> 00:06:42.000]  當亞當夏娃
[00:06:42.000 --> 00:06:44.000]  面對這個試探的時候
[00:06:44.000 --> 00:06:45.000]  其實來於
[00:06:45.000 --> 00:06:47.000]  聖經說那條蛇的影響
[00:06:47.000 --> 00:06:48.000]  其實如果不是
[00:06:48.000 --> 00:06:50.000]  夏娃有個私慾
[00:06:50.000 --> 00:06:51.000]  她想試
[00:06:51.000 --> 00:06:53.000]  怎麼會發生這件事情
[00:06:53.000 --> 00:06:54.000]  是不是
[00:06:54.000 --> 00:06:55.000]  所以其實
[00:06:55.000 --> 00:06:57.000]  當我們繼續看的時候
[00:06:57.000 --> 00:06:58.000]  為什麼聖經說
[00:06:58.000 --> 00:06:59.000]  你們所有意見的試探
[00:06:59.000 --> 00:07:02.000]  是無非人能所能受的
[00:07:02.000 --> 00:07:03.000]  其實亞當
[00:07:03.000 --> 00:07:04.000]  我們經常都叫亞當
[00:07:04.000 --> 00:07:06.000]  亞當其實不是亞當
[00:07:06.000 --> 00:07:08.000]  亞當原文叫Adam
[00:07:08.000 --> 00:07:10.000]  Adam的希伯來文是什麼
[00:07:10.000 --> 00:07:12.000]  是人
[00:07:12.000 --> 00:07:14.000]  他做這個人就是人
[00:07:14.000 --> 00:07:16.000]  所以人面對試探的時候
[00:07:16.000 --> 00:07:18.000]  其實就回應保羅自己的看法
[00:07:18.000 --> 00:07:22.000]  或者保羅回應上帝的看法
[00:07:22.000 --> 00:07:26.000]  當第一件試探發生的時候
[00:07:26.000 --> 00:07:28.000]  接下來的一件事情
[00:07:28.000 --> 00:07:30.000]  世界上沒有一個人
[00:07:30.000 --> 00:07:32.000]  是沒有一個人
[00:07:32.000 --> 00:07:33.000]  一生裡面
[00:07:33.000 --> 00:07:35.000]  是可以勝過試探
[00:07:35.000 --> 00:07:36.000]  告訴大家
[00:07:36.000 --> 00:07:37.000]  除了誰
[00:07:37.000 --> 00:07:39.000]  夏利路亞
[00:07:39.000 --> 00:07:42.000]  因為試探是叫我們羞辱神
[00:07:42.000 --> 00:07:44.000]  試探和試煉我覺得最大分別
[00:07:44.000 --> 00:07:45.000]  我不知道他怎樣出來
[00:07:45.000 --> 00:07:46.000]  不知道結果
[00:07:46.000 --> 00:07:48.000]  不過可以從一個情況
[00:07:48.000 --> 00:07:49.000]  一件事
[00:07:49.000 --> 00:07:51.000]  你經過之後羞辱了神
[00:07:51.000 --> 00:07:53.000]  這件大部分都是試探
[00:07:53.000 --> 00:07:54.000]  簡單一點
[00:07:54.000 --> 00:07:55.000]  你不要再和我執著
[00:07:55.000 --> 00:07:57.000]  因為這個是神學大問題
[00:07:57.000 --> 00:07:58.000]  但另一件事就是
[00:07:58.000 --> 00:08:01.000]  當我們經過的時候
[00:08:01.000 --> 00:08:03.000]  我們可以榮耀神
[00:08:03.000 --> 00:08:05.000]  一個就是羞辱神
[00:08:05.000 --> 00:08:06.000]  榮耀神之後
[00:08:06.000 --> 00:08:09.000]  我們可以說是一件試煉的事
[00:08:09.000 --> 00:08:12.000]  所以當亞當夏娃下來的時候
[00:08:12.000 --> 00:08:14.000]  這件事是羞辱神
[00:08:14.000 --> 00:08:16.000]  我們很明顯是一個試探
[00:08:16.000 --> 00:08:17.000]  其實最大的
[00:08:17.000 --> 00:08:18.000]  除了亞當之外
[00:08:18.000 --> 00:08:20.000]  另一個就是千古信人
[00:08:20.000 --> 00:08:22.000]  說到今時今日都被人說
[00:08:22.000 --> 00:08:26.000]  連我爸爸還沒信耶穌的時候都認識
[00:08:26.000 --> 00:08:28.000]  就是
[00:08:28.000 --> 00:08:30.000]  你和我說聖經嘛
[00:08:30.000 --> 00:08:33.000]  那時我爸爸還沒信耶穌之前
[00:08:33.000 --> 00:08:36.000]  但是十二兩銀賣了耶穌嘛
[00:08:36.000 --> 00:08:38.000]  就是這個情況
[00:08:38.000 --> 00:08:40.000]  十二兩銀
[00:08:40.000 --> 00:08:41.000]  他告訴我十二兩銀
[00:08:41.000 --> 00:08:42.000]  我就相信了
[00:08:42.000 --> 00:08:44.000]  就是這樣
[00:08:44.000 --> 00:08:46.000]  然後
[00:08:46.000 --> 00:08:48.000]  這個是聖經所說
[00:08:48.000 --> 00:08:49.000]  其實今時今日
[00:08:49.000 --> 00:08:51.000]  在日常生活
[00:08:51.000 --> 00:08:53.000]  我們都遇到很多
[00:08:53.000 --> 00:08:54.000]  賭馬
[00:08:54.000 --> 00:08:55.000]  賭波
[00:08:55.000 --> 00:08:56.000]  炒股票
[00:08:56.000 --> 00:08:58.000]  很多很多這些事
[00:08:58.000 --> 00:09:00.000]  其實這一點是試探
[00:09:00.000 --> 00:09:02.000]  我覺得這件事不單只是試探
[00:09:02.000 --> 00:09:04.000]  其實如果你說是試探
[00:09:04.000 --> 00:09:06.000]  是將我們的心力
[00:09:06.000 --> 00:09:08.000]  思緒
[00:09:08.000 --> 00:09:10.000]  情感都放在那裡的時候
[00:09:10.000 --> 00:09:12.000]  這個真是最大的一個試探
[00:09:12.000 --> 00:09:14.000]  而又不是放在上帝當中
[00:09:14.000 --> 00:09:17.000]  其實賭馬的人其實很聰明
[00:09:17.000 --> 00:09:18.000]  大家都知道賭馬
[00:09:18.000 --> 00:09:19.000]  我不是很懂賭馬
[00:09:19.000 --> 00:09:20.000]  不過看的人
[00:09:20.000 --> 00:09:21.000]  我是喜歡觀察
[00:09:21.000 --> 00:09:22.000]  賭馬人很厲害的
[00:09:22.000 --> 00:09:24.000]  他買一本馬經就知道
[00:09:24.000 --> 00:09:26.000]  這隻馬跑多少
[00:09:26.000 --> 00:09:27.000]  什麼時候贏過
[00:09:27.000 --> 00:09:28.000]  什麼天氣出
[00:09:28.000 --> 00:09:30.000]  如果將這些情緒
[00:09:30.000 --> 00:09:31.000]  這些學習
[00:09:31.000 --> 00:09:33.000]  全全放在聖經那裡
[00:09:33.000 --> 00:09:35.000]  這是一個釋經專家都像
[00:09:35.000 --> 00:09:36.000]  是不是
[00:09:36.000 --> 00:09:38.000]  所以如果誰賭過那些
[00:09:38.000 --> 00:09:39.000]  你不要緊
[00:09:39.000 --> 00:09:40.000]  這些過去的經歷
[00:09:40.000 --> 00:09:41.000]  幫你轉化的時候
[00:09:41.000 --> 00:09:43.000]  在神那裡
[00:09:43.000 --> 00:09:45.000]  同樣當我們經過試煉的時候
[00:09:45.000 --> 00:09:46.000]  聖經都說
[00:09:46.000 --> 00:09:48.000]  有一個很熟悉的
[00:09:48.000 --> 00:09:49.000]  阿伯拉罕
[00:09:49.000 --> 00:09:51.000]  阿伯拉罕當時最大的試煉
[00:09:51.000 --> 00:09:52.000]  大家都知道
[00:09:52.000 --> 00:09:54.000]  上帝要將
[00:09:54.000 --> 00:09:55.000]  試驗他
[00:09:55.000 --> 00:09:57.000]  要殺他兒子
[00:09:57.000 --> 00:09:59.000]  其實阿伯拉罕除了是
[00:09:59.000 --> 00:10:01.000]  經歷這個訊息之外
[00:10:01.000 --> 00:10:03.000]  其實他裡面有一個很大的信心
[00:10:03.000 --> 00:10:05.000]  因為他經受
[00:10:05.000 --> 00:10:06.000]  有些釋經說
[00:10:06.000 --> 00:10:09.000]  受埃及人的影響
[00:10:09.000 --> 00:10:11.000]  埃及人一向都有一個木乃伊的制度
[00:10:11.000 --> 00:10:13.000]  知不知道
[00:10:13.000 --> 00:10:14.000]  為什麼木乃伊
[00:10:14.000 --> 00:10:16.000]  為什麼要包著他
[00:10:16.000 --> 00:10:18.000]  他們希望有一天
[00:10:18.000 --> 00:10:20.000]  再有人
[00:10:20.000 --> 00:10:23.000]  我們叫主在來
[00:10:23.000 --> 00:10:25.000]  或者將來有新天新地的時候
[00:10:25.000 --> 00:10:27.000]  你打開那個木乃伊
[00:10:27.000 --> 00:10:29.000]  人就會出來
[00:10:29.000 --> 00:10:30.000]  完整無劫
[00:10:30.000 --> 00:10:31.000]  以往我們牧師
[00:10:31.000 --> 00:10:33.000]  猛牧師最怕的就是
[00:10:33.000 --> 00:10:35.000]  我死了之後
[00:10:35.000 --> 00:10:37.000]  千萬不要將我火化
[00:10:37.000 --> 00:10:38.000]  有熟悉的嗎
[00:10:38.000 --> 00:10:39.000]  陳先生應該知道
[00:10:39.000 --> 00:10:40.000]  聽過
[00:10:40.000 --> 00:10:41.000]  因為怕燒了之後
[00:10:41.000 --> 00:10:42.000]  將來煮回來的時候
[00:10:42.000 --> 00:10:43.000]  我的形體去了哪裡
[00:10:43.000 --> 00:10:44.000]  沒有了
[00:10:44.000 --> 00:10:45.000]  這個是笑話
[00:10:45.000 --> 00:10:47.000]  在信仰裡面沒有這個狀況
[00:10:47.000 --> 00:10:49.000]  不過在阿伯拉罕的時候
[00:10:49.000 --> 00:10:50.000]  有這個狀況
[00:10:50.000 --> 00:10:51.000]  所以他覺得
[00:10:51.000 --> 00:10:52.000]  就算殺了他之後
[00:10:52.000 --> 00:10:53.000]  有機會
[00:10:53.000 --> 00:10:56.000]  我的上帝將他提升回來
[00:10:56.000 --> 00:10:58.000]  若伯經過苦難
[00:10:58.000 --> 00:10:59.000]  無論怎樣都好
[00:10:59.000 --> 00:11:00.000]  我想簡單一點
[00:11:00.000 --> 00:11:01.000]  就是思貪和思念
[00:11:01.000 --> 00:11:03.000]  你就當它是一樣東西
[00:11:03.000 --> 00:11:04.000]  就想一樣東西
[00:11:04.000 --> 00:11:06.000]  使我們生命成長也好
[00:11:06.000 --> 00:11:09.000]  使我們離開上帝也好
[00:11:09.000 --> 00:11:10.000]  它是一樣東西
[00:11:10.000 --> 00:11:13.000]  是在考驗我們對神的信心
[00:11:13.000 --> 00:11:14.000]  接著
[00:11:14.000 --> 00:11:15.000]  剛才所說
[00:11:15.000 --> 00:11:18.000]  思貪是可以叫我們成長
[00:11:18.000 --> 00:11:19.000]  所以有一段經文
[00:11:19.000 --> 00:11:20.000]  在雅各一章十二節
[00:11:20.000 --> 00:11:21.000]  我們讀一讀好嗎
[00:11:21.000 --> 00:11:22.000]  這段經文
[00:11:22.000 --> 00:11:23.000]  一二三
[00:11:23.000 --> 00:11:26.000]  忍受試探的人是有福的
[00:11:26.000 --> 00:11:29.000]  因為他經過試驗以後
[00:11:29.000 --> 00:11:31.000]  必得生命的冠冕
[00:11:31.000 --> 00:11:35.000]  這是主應許給那些愛他之人的
[00:11:35.000 --> 00:11:37.000]  我最喜歡最後那幾個
[00:11:37.000 --> 00:11:40.000]  是耶穌或者上帝
[00:11:40.000 --> 00:11:43.000]  應許給愛他的人
[00:11:43.000 --> 00:11:45.000]  即是說愛他的人
[00:11:45.000 --> 00:11:48.000]  他通常都會經過一定的試驗
[00:11:48.000 --> 00:11:49.000]  試探
[00:11:49.000 --> 00:11:52.000]  因為有個說話是這樣
[00:11:52.000 --> 00:11:55.000]  他說如果魔鬼看不起你
[00:11:55.000 --> 00:11:57.000]  他不會騷擾你的
[00:11:57.000 --> 00:11:59.000]  如果大家經歷大艱難的時候
[00:11:59.000 --> 00:12:01.000]  即是說魔鬼看得起你
[00:12:01.000 --> 00:12:02.000]  在騷擾你
[00:12:02.000 --> 00:12:04.000]  其實有個故事是這樣說的
[00:12:04.000 --> 00:12:07.000]  一次就是上帝和魔鬼聊天
[00:12:07.000 --> 00:12:13.000]  就好像魔鬼和撒旦聊天的時候
[00:12:13.000 --> 00:12:14.000]  要弄虐敗一樣
[00:12:14.000 --> 00:12:19.000]  指紋當然封條與順的時候就敬拜你
[00:12:19.000 --> 00:12:22.000]  不封條與順的時候就會離開你
[00:12:22.000 --> 00:12:24.000]  上帝就說好吧
[00:12:24.000 --> 00:12:25.000]  就去試
[00:12:25.000 --> 00:12:28.000]  這個魔鬼就派三個小嘍囉
[00:12:28.000 --> 00:12:29.000]  試這班人
[00:12:29.000 --> 00:12:31.000]  試了第一班人的時候
[00:12:31.000 --> 00:12:33.000]  這班人坐在舊式的木船
[00:12:33.000 --> 00:12:35.000]  即是鄧家艇那些
[00:12:35.000 --> 00:12:36.000]  很搖搖合的
[00:12:36.000 --> 00:12:39.000]  但又好像會爛
[00:12:39.000 --> 00:12:40.000]  但又很堅固的
[00:12:40.000 --> 00:12:42.000]  一班人坐在船裏面
[00:12:42.000 --> 00:12:44.000]  遇到大風浪
[00:12:44.000 --> 00:12:46.000]  當遇到大風浪的時候
[00:12:46.000 --> 00:12:47.000]  這個小嘍囉
[00:12:47.000 --> 00:12:50.000]  這班人還埋怨上帝
[00:12:50.000 --> 00:12:51.000]  為甚麼大風浪
[00:12:51.000 --> 00:12:53.000]  就好像耶穌的門徒說
[00:12:53.000 --> 00:12:55.000]  大風浪就快死了
[00:12:55.000 --> 00:12:56.000]  為甚麼不理我們
[00:12:56.000 --> 00:12:57.000]  就是這樣
[00:12:57.000 --> 00:12:58.000]  他以為可以得
[00:12:58.000 --> 00:13:00.000]  但當大風浪淋到這艘船的時候
[00:13:00.000 --> 00:13:02.000]  整班人有一個動作
[00:13:02.000 --> 00:13:03.000]  知道是甚麼動作嗎
[00:13:03.000 --> 00:13:04.000]  合實
[00:13:04.000 --> 00:13:06.000]  禱告
[00:13:06.000 --> 00:13:08.000]  當他禱告的時候
[00:13:08.000 --> 00:13:11.000]  這個魔鬼小嘍囉就
[00:13:11.000 --> 00:13:13.000]  這班人原來遇到大風浪的時候
[00:13:13.000 --> 00:13:14.000]  他竟然是
[00:13:14.000 --> 00:13:17.000]  同心合意的禱告仰望上帝
[00:13:17.000 --> 00:13:18.000]  即是失敗了
[00:13:18.000 --> 00:13:19.000]  試探不到
[00:13:19.000 --> 00:13:21.000]  第二個情況就是
[00:13:21.000 --> 00:13:23.000]  就見到一班基督徒
[00:13:23.000 --> 00:13:24.000]  你們這班人
[00:13:24.000 --> 00:13:26.000]  全部都是精壯
[00:13:26.000 --> 00:13:28.000]  就被你們大生病
[00:13:28.000 --> 00:13:30.000]  好像經歷沙士的情況
[00:13:30.000 --> 00:13:31.000]  我想你們會怎樣
[00:13:31.000 --> 00:13:32.000]  又會埋怨神
[00:13:32.000 --> 00:13:33.000]  為甚麼有沙士
[00:13:33.000 --> 00:13:34.000]  聞到氣都會死
[00:13:34.000 --> 00:13:35.000]  崇拜都要戴口罩
[00:13:35.000 --> 00:13:36.000]  很多的情況
[00:13:36.000 --> 00:13:41.000]  不過當這班人經歷大病的時候
[00:13:41.000 --> 00:13:45.000]  又有班人同心合意為他們祈禱
[00:13:45.000 --> 00:13:46.000]  結果他們就
[00:13:46.000 --> 00:13:47.000]  哎呀
[00:13:47.000 --> 00:13:48.000]  又是失敗了
[00:13:48.000 --> 00:13:50.000]  這兩個嘍囉都失敗了
