
[00:00:00.000 --> 00:00:05.240]  今天我們實在是面對一個充滿險惡的世代
[00:01:52.700 --> 00:01:54.440]  所以今天從三方面
[00:01:54.440 --> 00:01:58.740]  我們來講如何來面對屬靈的征戰
[00:01:58.740 --> 00:02:02.140]  第一個你一定要認識屬靈征戰的本質
[00:02:02.140 --> 00:02:06.300]  跟你朋友說認識屬靈征戰的本質
[00:02:06.300 --> 00:02:08.640]  到底什麼是屬靈征戰
[00:02:08.640 --> 00:02:11.480]  仇敵怎麼樣來攻擊我們
[00:02:11.480 --> 00:02:15.740]  這個征戰的來源事實上有三方面
[00:02:15.740 --> 00:02:20.980]  第一方面是從我們人裡面的試探而來
[00:02:20.980 --> 00:02:25.300]  跟你朋友說從人裡面的試探而來
[00:02:25.300 --> 00:02:28.580]  你知道魔鬼常常就從我們的心裡面
[00:02:28.580 --> 00:02:30.240]  常常來試探我們
[00:02:30.240 --> 00:02:36.900]  事實上說試探其實從人裡面的私慾而來
[00:02:36.900 --> 00:02:40.440]  本來人有慾望是很正常
[00:02:40.440 --> 00:02:42.540]  所以你餓了就要吃
[00:02:42.540 --> 00:02:45.500]  渴了就要喝很正常
[00:02:45.500 --> 00:02:49.640]  但什麼時候你不按照神的心意
[00:02:49.640 --> 00:02:52.340]  來滿足你的慾望的時候
[00:02:52.340 --> 00:02:54.380]  那就是私慾了
[00:02:54.380 --> 00:02:57.500]  那就是試探的一個來源了
[00:02:57.500 --> 00:03:00.200]  雅各書第一章第十五節
[00:03:00.200 --> 00:03:03.340]  這裡說私慾既懷了胎就生出罪來
[00:03:03.340 --> 00:03:06.840]  罪既長成就生出死來
[00:03:06.840 --> 00:03:12.240]  我們看見可見的私慾在我們人的裡面是會成長的
[00:03:12.240 --> 00:03:15.140]  你知道今天魔鬼撒旦攻擊我們
[00:03:15.140 --> 00:03:19.580]  第一步總是從我們的心思意念開始
[00:03:19.580 --> 00:03:23.580]  他總是先放一個念頭在我們裡面
[00:03:23.580 --> 00:03:28.080]  如果我們容許這個念頭在我們裡面停留的話
[00:03:28.080 --> 00:03:33.480]  這個念頭就會像胎兒一樣在我們裡面成長
[00:03:33.480 --> 00:03:36.480]  就像魔鬼試探夏娃你還記得嗎
[00:03:36.480 --> 00:03:41.340]  他不是一下子就叫夏娃就摘了果子吃嗎
[00:03:41.340 --> 00:03:45.840]  他是先把一個想吃的念頭放在他的腦海裡面
[00:03:45.840 --> 00:03:50.440]  而夏娃就容許這個念頭在他裡面成長
[00:03:50.440 --> 00:03:53.100]  他就越來越靠近那棵樹
[00:03:53.100 --> 00:03:54.600]  越看就越想
[00:03:54.600 --> 00:03:56.240]  越看就越好
[00:03:56.240 --> 00:03:59.340]  最後他就摘下那個果子吃了
[00:03:59.340 --> 00:04:01.940]  事實上這就是廣告學的原理
[00:04:01.940 --> 00:04:03.040]  廣告就是這樣做
[00:04:03.040 --> 00:04:05.500]  要你看 看了就想 想了就買
[00:04:05.500 --> 00:04:08.100]  就這麼簡單
[00:04:08.100 --> 00:04:10.140]  所以私慾也是如此
[00:04:10.140 --> 00:04:13.740]  私慾即懷了胎就生出罪來
[00:04:13.740 --> 00:04:17.340]  這裡所說的罪倒不一定是什麼犯法的事情
[00:04:17.340 --> 00:04:23.080]  這裡所說的罪就是一個不順從的神的行為
[00:04:23.080 --> 00:04:24.700]  而一旦我們犯了罪
[00:04:24.700 --> 00:04:27.680]  這個罪就會瑕疵我們
[00:04:27.680 --> 00:04:29.040]  怎麼樣瑕疵我們
[00:04:29.040 --> 00:04:32.140]  就像你喝海水一樣
[00:04:32.140 --> 00:04:33.480]  你有喝海水的經驗
[00:04:33.480 --> 00:04:35.180]  就知道你越喝越渴
[00:04:35.180 --> 00:04:38.300]  可是越要喝無法停止
[00:04:38.300 --> 00:04:40.940]  罪就是這樣罪怎麼瑕疵我們
[00:04:40.940 --> 00:04:43.300]  就發現你要去做又不得滿足
[00:04:43.300 --> 00:04:46.500]  又要去做那個瑕疵讓你無法停止
[00:04:46.500 --> 00:04:50.280]  罪藉著這個私慾就控制我們
[00:04:50.280 --> 00:04:53.140]  我們看見這鼠鱗征戰的第一方面
[00:04:53.140 --> 00:04:56.680]  是從我們人裡面的私慾而來
[00:04:56.680 --> 00:04:58.800]  第二個征戰的來源
[00:04:58.800 --> 00:05:01.180]  是從外面環境的攻擊而來
[00:05:01.180 --> 00:05:05.480]  跟你們講說從外面環境的攻擊而來
[00:05:05.480 --> 00:05:10.040]  許多魔鬼散彈常常藉著外面的環境來攻擊我們
[00:05:10.040 --> 00:05:10.580]  為什麼呢
[00:05:10.580 --> 00:05:14.000]  叫我們懷疑神的美善
[00:05:14.000 --> 00:05:15.200]  就好像斯琪約翰一樣
[00:05:15.200 --> 00:05:17.880]  你還記得當他被關在監獄裡面的時候
[00:05:17.880 --> 00:05:20.400]  西律王要殺死他
[00:05:20.400 --> 00:05:24.140]  就在這他拆敗他兩個門徒去見耶穌說
[00:05:24.140 --> 00:05:26.600]  夫子啊那要來的是你嗎
[00:05:26.600 --> 00:05:28.640]  還是我們要等候別人呢
[00:05:28.640 --> 00:05:29.440]  換句話說
[00:05:29.440 --> 00:05:31.380]  你沒有看見我在監獄裡面嗎
[00:05:31.380 --> 00:05:33.200]  你是要救我不要救我
[00:05:33.200 --> 00:05:36.340]  你到底是我要等候那個救主啊
[00:05:36.340 --> 00:05:40.680]  我們看見斯琪約翰本來是對主耶穌充滿信心的
[00:05:40.680 --> 00:05:42.300]  當主耶穌剛出來的時候
[00:05:42.300 --> 00:05:45.180]  是斯琪約翰引薦他的
[00:05:45.180 --> 00:05:47.000]  向世人宣告說
[00:05:47.000 --> 00:05:49.600]  看啊神的羔羊除去世人罪內
[00:05:49.600 --> 00:05:51.780]  就是這個斯琪約翰
[00:05:51.780 --> 00:05:54.740]  對耶穌充滿信心的
[00:05:54.740 --> 00:05:58.280]  可是當他遇見苦難的環境的時候
[00:05:58.280 --> 00:06:02.640]  他心中卻充滿了疑惑在這個時刻
[00:06:02.640 --> 00:06:04.400]  結果耶穌怎麼回答呢
[00:06:04.400 --> 00:06:06.040]  耶穌既沒有說
[00:06:06.040 --> 00:06:07.980]  我就是要來拯救你
[00:06:07.980 --> 00:06:09.100]  或我就是那一位
[00:06:09.100 --> 00:06:11.680]  或也沒有說我不是
[00:06:11.680 --> 00:06:12.300]  耶穌怎麼回答
[00:06:12.300 --> 00:06:15.180]  馬太福音十一章第四節到第六節
[00:06:15.180 --> 00:06:16.500]  耶穌回答說
[00:06:16.500 --> 00:06:17.840]  你們去
[00:06:17.840 --> 00:06:19.940]  把所聽見所看見的告訴約翰
[00:06:19.940 --> 00:06:21.380]  就是瞎子看見
[00:06:21.380 --> 00:06:22.480]  瘸子行走
[00:06:22.480 --> 00:06:23.980]  長大麻蜂的捷徑
[00:06:23.980 --> 00:06:24.940]  聾子聽見
[00:06:24.940 --> 00:06:25.780]  死人復活
[00:06:25.780 --> 00:06:27.280]  窮人有福音傳給他們
[00:06:27.280 --> 00:06:28.040]  換句話說
[00:06:28.040 --> 00:06:30.080]  無論你的環境如何
[00:06:30.080 --> 00:06:31.500]  無論你的光景如何
[00:06:31.500 --> 00:06:33.500]  嘿 上帝仍坐在寶座上
[00:06:33.500 --> 00:06:34.580]  他仍然在掌權
[00:06:34.580 --> 00:06:36.300]  他到如今仍然在工作
[00:06:36.300 --> 00:06:37.740]  沒有停止過
[00:06:37.740 --> 00:06:38.640]  你們
[00:06:38.640 --> 00:06:41.840]  所以這些事情仍然繼續在發生
[00:06:41.840 --> 00:06:42.980]  告訴你的老師
[00:06:42.980 --> 00:06:44.380]  這些事情繼續在發生
[00:06:44.380 --> 00:06:45.700]  上帝仍然在工作
[00:06:45.700 --> 00:06:47.440]  但第六節怎麼說呢
[00:06:47.440 --> 00:06:50.140]  但凡不因我
[00:06:50.140 --> 00:06:51.680]  跌倒的
[00:06:51.680 --> 00:06:53.400]  就有福
[00:06:53.400 --> 00:06:54.800]  什麼意思啊
[00:06:54.800 --> 00:06:57.780]  怎麼會有人因主跌倒
[00:06:57.780 --> 00:06:59.340]  是會的
[00:06:59.340 --> 00:07:03.140]  當神並沒有按照你所預期的方式
[00:07:03.140 --> 00:07:05.740]  來工作的時候
[00:07:05.740 --> 00:07:08.900]  當神沒有按照你所期望的禱告
[00:07:08.900 --> 00:07:11.000]  來做事的時候
[00:07:11.000 --> 00:07:14.380]  你就開始因著主會跌倒
[00:07:14.380 --> 00:07:18.840]  你就開始懷疑神真的是美善的嗎
[00:07:18.840 --> 00:07:22.780]  你的心就開始漸漸遠離神了
[00:07:22.780 --> 00:07:25.000]  這第二個徵戰的來源
[00:07:25.000 --> 00:07:27.200]  外面環境的攻擊
[00:07:27.200 --> 00:07:29.240]  第三個來源
[00:07:29.240 --> 00:07:31.480]  是從仇敵的欺騙控告而來
[00:07:31.480 --> 00:07:36.280]  跟你媽說從仇敵的欺騙控告而來
[00:07:36.280 --> 00:07:38.280]  你還記得當主耶穌剛出來傳道的時候
[00:07:38.280 --> 00:07:40.300]  魔鬼就試探他嗎
[00:07:40.300 --> 00:07:41.480]  魔鬼第一句話就說
[00:07:41.480 --> 00:07:44.640]  你若是神的兒子
[00:07:44.640 --> 00:07:46.780]  耶穌明明就是神的兒子
[00:07:46.780 --> 00:07:49.100]  為什麼說你若是呢
[00:07:49.100 --> 00:07:51.500]  魔鬼就要來欺騙他嗎
[00:07:51.500 --> 00:07:53.600]  你真的是神的兒子嗎
[00:07:53.600 --> 00:07:55.680]  或者是你自以為是吧
[00:07:55.680 --> 00:07:57.740]  我看似可能不是
[00:07:57.740 --> 00:08:00.100]  否則神怎麼讓你在這麼一個光景
[00:08:00.100 --> 00:08:02.040]  在曠野裡面
[00:08:02.040 --> 00:08:04.900]  想吃都沒得吃呢
[00:08:04.900 --> 00:08:06.640]  魔鬼在控告他
[00:08:06.640 --> 00:08:08.000]  你看看你這個樣子
[00:08:08.000 --> 00:08:09.280]  怎麼是神的兒子
[00:08:09.280 --> 00:08:10.000]  怎麼可能是神
[00:08:10.000 --> 00:08:10.740]  這麼軟弱
[00:08:10.740 --> 00:08:13.200]  怎麼可能是神的兒子呢
[00:08:13.200 --> 00:08:15.700]  你知道同樣今天魔鬼撒旦
[00:08:15.700 --> 00:08:20.240]  也常常在我們生活當中欺騙我們不是嗎
[00:08:20.240 --> 00:08:23.240]  首先他叫我們懷疑神的存在
[00:08:23.240 --> 00:08:25.940]  真的有神存在嗎
[00:08:25.940 --> 00:08:29.100]  然後他叫我們懷疑神的慈愛嗎
[00:08:29.100 --> 00:08:30.780]  就算有神
[00:08:30.780 --> 00:08:32.700]  他真的愛我嗎
[00:08:32.700 --> 00:08:35.380]  然後他叫我們懷疑神的全能嗎
[00:08:35.380 --> 00:08:37.080]  就算他愛我
[00:08:37.080 --> 00:08:39.040]  他真的能幫我嗎
[00:08:39.040 --> 00:08:40.740]  就算他過去曾經幫我
[00:08:40.740 --> 00:08:44.380]  這一次他能幫我嗎
[00:08:44.380 --> 00:08:46.840]  若是仇敵無法欺騙我們
[00:08:46.840 --> 00:08:48.880]  他就來控告我們嗎
[00:08:48.880 --> 00:08:50.540]  你看看你這個樣子
[00:08:50.540 --> 00:08:52.780]  還叫你自己基督徒
[00:08:52.780 --> 00:08:54.340]  有時候其實還不用魔鬼控告
[00:08:54.340 --> 00:08:59.700]  你的另一半常常就控告你不是嗎
[00:08:59.700 --> 00:09:01.840]  我們看見欺騙跟控告
[00:09:01.840 --> 00:09:04.800]  常常是魔鬼撒旦最慣用的方法
[00:09:04.800 --> 00:09:07.840]  讓我們的心來疑惑
[00:09:07.840 --> 00:09:09.440]  不敢親近神
[00:09:09.440 --> 00:09:13.380]  也覺得自己不配得神的恩典
[00:09:13.380 --> 00:09:14.100]  但事實上的定論點
[00:09:14.100 --> 00:09:16.240]  讓我今天再一次告訴你
[00:09:16.240 --> 00:09:17.840]  只要你信耶穌
[00:09:17.840 --> 00:09:20.340]  接受耶穌做你的救主
[00:09:20.340 --> 00:09:23.480]  你永遠就是神的兒女
[00:09:23.480 --> 00:09:25.840]  神聖靈要與你同在
[00:09:25.840 --> 00:09:27.800]  永遠不離開
[00:09:27.800 --> 00:09:30.180]  你的神永遠不離棄你
[00:09:30.180 --> 00:09:31.380]  Amen
[00:09:31.380 --> 00:09:31.680]  第二點
[00:09:31.680 --> 00:09:33.340]  今天我們需要明白
[00:09:33.340 --> 00:09:35.300]  仇敵一切的詭計
[00:09:35.300 --> 00:09:38.340]  跟仇敵攻擊我們的方法
[00:09:38.340 --> 00:09:40.400]  我們才能夠有效的
[00:09:40.400 --> 00:09:44.140]  來面對每一天生活的屬靈征戰
[00:09:44.140 --> 00:09:45.000]  所以第一個
[00:09:45.000 --> 00:09:46.840]  認識屬靈征戰本質
[00:09:46.840 --> 00:09:48.280]  第二個
[00:09:48.280 --> 00:09:50.400]  你要憑信心宣告神的應許
[00:09:50.400 --> 00:09:54.580]  跟你朋友要憑信心宣告神的應許
[00:09:54.580 --> 00:09:56.440]  在今天剛才所讀的經文當中
[00:09:56.440 --> 00:09:56.940]  在那個時候
[00:09:56.940 --> 00:09:59.780]  亞馬利人來跟以色列人征戰
[00:09:59.780 --> 00:10:02.740]  我們看見摩西怎麼來面對呢
[00:10:02.740 --> 00:10:04.840]  在十七章第九節裡面
[00:10:04.840 --> 00:10:08.100]  摩西發出了一個信心的宣告
[00:10:08.100 --> 00:10:09.040]  他在這裡說
[00:10:09.040 --> 00:10:13.940]  明天我手裡要拿著神的杖
[00:10:13.940 --> 00:10:16.000]  站在山頂上
[00:10:16.000 --> 00:10:19.740]  他說明天我手裡要拿著神的杖
[00:10:19.740 --> 00:10:22.000]  站在山頂上
[00:10:22.000 --> 00:10:25.080]  這一個偉大的宣告
[00:10:25.080 --> 00:10:26.600]  告訴我們兩件事情
[00:10:26.600 --> 00:10:27.680]  第一個
[00:10:27.680 --> 00:10:31.040]  你一定要確信你的明天在神手中
[00:10:31.040 --> 00:10:31.940]  Amen
[00:10:31.940 --> 00:10:34.180]  跟你朋友要確信你的明天在神手中
[00:10:34.180 --> 00:10:34.800]  跟他說
[00:10:34.800 --> 00:10:37.180]  Amen
[00:10:37.180 --> 00:10:41.280]  第二點無論你的昨天是如何
[00:10:41.280 --> 00:10:43.700]  你一定要確信你的明天
[00:10:43.700 --> 00:10:46.100]  還是在神的手中
[00:10:46.100 --> 00:10:48.700]  無論你的過去是如何
[00:10:48.700 --> 00:10:52.680]  你的未來仍然是在神的手中
[00:10:52.680 --> 00:10:55.080]  這些年我真的發現一件事情
[00:10:55.080 --> 00:10:58.540]  信心最大的障礙
[00:10:58.540 --> 00:11:01.800]  常常不是進入明天
[00:11:01.800 --> 00:11:05.940]  反而是在於離開你的過去
[00:11:05.940 --> 00:11:08.940]  因為我們人常常就活在
[00:11:08.940 --> 00:11:11.140]  這種過去的回憶裡面
[00:11:11.140 --> 00:11:12.000]  不是嗎
[00:11:12.000 --> 00:11:15.980]  我們人常常活在過去的陰影當中
[00:11:15.980 --> 00:11:20.200]  特別是當我們每天照鏡子的時候
[00:11:20.200 --> 00:11:21.640]  你難道每天照鏡子
[00:11:21.640 --> 00:11:24.480]  不就是想捕捉那過去的你嗎
[00:11:24.480 --> 00:11:26.740]  不是嗎
[00:11:26.740 --> 00:11:28.300]  難道你每天照鏡子
[00:11:28.300 --> 00:11:32.040]  不總覺得你應該比鏡子年輕一點嗎
[00:11:32.040 --> 00:11:33.300]  為什麼要多根白頭髮
[00:11:33.300 --> 00:11:34.880]  為什麼多一點皺紋呢
[00:11:34.880 --> 00:11:37.600]  應該不是不覺得應該是這樣的嘛
[00:11:37.600 --> 00:11:41.600]  我們總是喜歡活在過去的回憶裡面
[00:11:41.600 --> 00:11:45.980]  所以你很難接納現在的自己很難
[00:11:45.980 --> 00:11:48.680]  同樣當我們看我們兒女成長
[00:11:48.680 --> 00:11:50.180]  不也是如此嗎
[00:11:50.180 --> 00:11:51.600]  你知道我們做父母很奇怪
[00:11:51.600 --> 00:11:53.480]  每次看到你兒女的時候
[00:11:53.480 --> 00:11:55.400]  你都想到他以前的樣子
[00:11:55.400 --> 00:11:56.540]  你知道嗎
[00:11:56.540 --> 00:11:57.840]  真的
[00:11:57.840 --> 00:11:59.740]  你的孩子卻不是這樣
[00:11:59.740 --> 00:12:02.780]  你的孩子永遠往未來在看
[00:12:02.780 --> 00:12:05.780]  他們急於想進入他們的未來
[00:12:05.780 --> 00:12:07.980]  可是我們的父母總是想把他們
[00:12:07.980 --> 00:12:10.940]  停留在我們過去的回憶裡面
[00:12:10.940 --> 00:12:12.800]  難怪我們跟孩子之間溝通
[00:12:12.800 --> 00:12:14.540]  溝不通啊
[00:12:14.540 --> 00:12:17.940]  因為你活在不同的時間裡面嘛
[00:12:17.940 --> 00:12:20.800]  你知道當你活在那種回憶裡的時候
[00:12:20.800 --> 00:12:23.240]  你所看見的所想的他
[00:12:23.240 --> 00:12:25.240]  他以前是那個樣子嘛
[00:12:25.240 --> 00:12:27.680]  明明他以前就是那個樣子的嘛
[00:12:27.680 --> 00:12:29.740]  但是他已經長大了
[00:12:29.740 --> 00:12:31.340]  哈囉
[00:12:31.340 --> 00:12:32.500]  跟你們說他已經長大了
[00:12:32.500 --> 00:12:34.680]  跟你們說
[00:12:34.680 --> 00:12:36.140]  我要你再跟他說一遍
[00:12:36.140 --> 00:12:37.140]  他已經長大了
[00:12:37.140 --> 00:12:42.840]  跟他再說一遍
[00:12:42.840 --> 00:12:45.480]  有人說今天父母最需要學的功課就是
[00:12:45.480 --> 00:12:48.280]  放手
[00:12:48.280 --> 00:12:50.280]  Amen
[00:12:50.280 --> 00:12:52.580]  他已經長大了
[00:12:52.580 --> 00:12:56.800]  不要把他帶回到你過去的回憶裡面
[00:12:56.800 --> 00:13:00.240]  同樣在屬靈的事情也是如此
[00:13:00.240 --> 00:13:02.480]  當我們活在過去的回憶裡面的時候
[00:13:02.480 --> 00:13:06.200]  我們常常想到過去怎麼工作
[00:13:06.200 --> 00:13:09.900]  我們就很難接納神現在的工作
[00:13:09.900 --> 00:13:11.940]  我們總覺得不應該是如此
[00:13:11.940 --> 00:13:13.340]  因為以前是那樣
[00:13:13.340 --> 00:13:14.740]  現在不應該
[00:13:14.740 --> 00:13:18.180]  我們會覺得苦澀跟埋怨
[00:13:18.180 --> 00:13:20.540]  因為我們覺得不應該是如此
[00:13:20.540 --> 00:13:22.300]  以致於我們很難進入
[00:13:22.300 --> 00:13:25.380]  神所為我們預備的未來
[00:13:25.380 --> 00:13:28.480]  神所預備的明天當中
[00:13:28.480 --> 00:13:32.580]  今天如果我們真的想經歷在生命中的得勝
[00:13:32.580 --> 00:13:36.800]  我們首先就要離開我們的過去
[00:13:36.800 --> 00:13:42.440]  不要容許你自己再活在過去的陰影的瑕疵裡面
[00:13:42.440 --> 00:13:42.900]  我告訴你
[00:13:42.900 --> 00:13:45.900]  無論你的過去是成功跟失敗
[00:13:45.900 --> 00:13:48.640]  你都要讓它過去
[00:13:48.640 --> 00:13:51.480]  要憑信心來宣告
[00:13:51.480 --> 00:13:54.400]  我的明天是在神的手中
[00:13:54.400 --> 00:13:56.540]  不在我的手中
[00:13:56.540 --> 00:14:00.480]  我的明天是充滿神心的恩典
[00:14:00.480 --> 00:14:02.900]  神不是做舊式的神
[00:14:02.900 --> 00:14:05.880]  神永遠是做新式的神
[00:14:05.880 --> 00:14:07.140]  Amen
[00:14:07.140 --> 00:14:10.380]  將你的明天交在神的手中
[00:14:10.380 --> 00:14:12.680]  所以第一個要確信你的明天在神手中
[00:14:12.680 --> 00:14:14.140]  第二個
[00:14:14.140 --> 00:14:16.900]  抓住神的應許和權柄
[00:14:16.900 --> 00:14:21.100]  跟著我講要抓住神的應許跟權柄
[00:14:21.100 --> 00:14:23.600]  摩西說明天他要幹什麼呢
[00:14:23.600 --> 00:14:27.900]  他說我手裡要拿著神的杖
[00:14:27.900 --> 00:14:29.700]  什麼是神的杖
[00:14:29.700 --> 00:14:33.540]  神的杖代表神的權柄
[00:14:33.540 --> 00:14:36.040]  神的應許
[00:14:36.040 --> 00:14:39.440]  摩西怎麼知道神與他同在呢
[00:14:39.440 --> 00:14:43.440]  是每當他手裡拿著神的杖的時候
[00:14:43.440 --> 00:14:46.980]  他就知道神與他同在
[00:14:46.980 --> 00:14:49.740]  無論遭遇多大的危險
[00:14:49.740 --> 00:14:51.280]  他都勇敢直前
[00:14:51.280 --> 00:14:54.340]  因為他知道神與他同在
[00:14:54.340 --> 00:14:59.480]  摩西怎麼知道他有權柄去面對法老的詮釋呢
[00:14:59.480 --> 00:15:02.100]  因為他手裡有一個神的杖
[00:15:02.100 --> 00:15:03.740]  當他拿著神的杖
[00:15:03.740 --> 00:15:08.200]  他就知道他有神的權柄在他身上
[00:15:08.200 --> 00:15:10.380]  同樣你看見今天我們怎麼面對
[00:15:10.380 --> 00:15:13.400]  魔鬼撒旦的攻擊跟詮釋呢
[00:15:13.400 --> 00:15:15.780]  我們怎麼面對在每天生活當中
[00:15:15.780 --> 00:15:18.240]  層出不窮的難處呢
[00:15:18.240 --> 00:15:22.840]  我們手裡也必須要抓住神的應許
[00:15:22.840 --> 00:15:26.880]  才能夠抵擋仇敵撒旦一切的詭計
[00:15:26.880 --> 00:15:31.440]  這就好像魔鬼撒旦怎麼試探主耶穌的時候
[00:15:31.440 --> 00:15:37.340]  每一次你看見耶穌都是用神的話語來抵擋魔鬼
[00:15:37.340 --> 00:15:39.040]  你說當然祂是耶穌嘛
[00:15:39.040 --> 00:15:41.380]  祂當然可以抵,祂有權柄
[00:15:41.380 --> 00:15:44.140]  你千萬不要以為你沒有權柄
[00:15:44.140 --> 00:15:47.480]  神的話語的本身就帶著權柄的
[00:15:47.480 --> 00:15:48.680]  Amen
[00:15:48.680 --> 00:15:52.380]  約翰福音第一章十二節怎麼說呢
[00:15:52.380 --> 00:15:54.600]  凡接待他的就是信他名人
[00:15:54.600 --> 00:15:56.980]  他就賜給他們什麼
[00:15:56.980 --> 00:15:58.680]  權柄做什麼
[00:15:58.680 --> 00:16:00.180]  神的兒女
[00:16:00.180 --> 00:16:03.440]  我請問你是神的兒女嗎
[00:16:03.440 --> 00:16:05.240]  那你就有權柄了
[00:16:05.240 --> 00:16:06.480]  這講得很清楚
[00:16:06.480 --> 00:16:09.540]  神賜給他們權柄做神的兒女
[00:16:09.540 --> 00:16:13.580]  跟你們說你是有權柄的跟他說
[00:16:13.580 --> 00:16:16.340]  約翰一書第四章第四節
[00:16:16.340 --> 00:16:17.500]  我們從來念來
[00:16:17.500 --> 00:16:18.680]  小子們啊
[00:16:18.680 --> 00:16:20.200]  你們是屬神的
[00:16:20.200 --> 00:16:21.840]  並且勝了他們
[00:16:21.840 --> 00:16:23.480]  因為那在你們裡面的
[00:16:23.480 --> 00:16:25.840]  比那在世界上的更大
[00:16:25.840 --> 00:16:27.140]  Hallelujah
[00:16:27.140 --> 00:16:28.880]  羅馬書八章三十一節
[00:16:28.880 --> 00:16:29.980]  我們從來念來
[00:16:29.980 --> 00:16:31.100]  既是這樣
[00:16:31.100 --> 00:16:32.480]  還有什麼說的呢
[00:16:32.480 --> 00:16:34.000]  神若幫助我們
[00:16:34.000 --> 00:16:36.480]  誰能抵擋我們
[00:16:36.480 --> 00:16:37.880]  Hallelujah
[00:16:37.880 --> 00:16:39.540]  神若幫助我們
[00:16:39.540 --> 00:16:40.780]  誰能抵擋我們
[00:16:40.780 --> 00:16:43.400]  那個答案是沒有人能夠抵擋
[00:16:43.400 --> 00:16:44.940]  神若幫助我們
[00:16:44.940 --> 00:16:47.480]  就沒有人能夠抵擋我們
[00:16:47.480 --> 00:16:48.600]  Amen
[00:16:48.600 --> 00:16:53.500]  所以摩西說明天我手裡要拿著神的杖
[00:16:53.500 --> 00:16:54.480]  要幹什麼呢
[00:16:54.480 --> 00:16:56.880]  站在山頂上
[00:16:56.880 --> 00:16:58.800]  不但手裡拿著杖
[00:16:58.800 --> 00:17:01.200]  而且站在山頂上
[00:17:01.200 --> 00:17:04.480]  換句話說不再是在谷底了
[00:17:04.480 --> 00:17:06.080]  雖然有時候
[00:17:06.080 --> 00:17:09.780]  神容許我們走過山谷
[00:17:09.780 --> 00:17:10.780]  但我就要告訴你
[00:17:10.780 --> 00:17:12.280]  神的心意
[00:17:12.280 --> 00:17:15.000]  不是要我們停留在山谷
[00:17:15.000 --> 00:17:18.140]  神的心意是要我們站在山頂上的
[00:17:18.140 --> 00:17:19.540]  Amen
[00:17:19.540 --> 00:17:24.840]  今天無論在你的生命當中遇到的困境是什麼
[00:17:24.840 --> 00:17:27.740]  無論你感覺多麼的挫敗
[00:17:27.740 --> 00:17:28.940]  面對你的生活
[00:17:28.940 --> 00:17:30.040]  面對你的工作
[00:17:30.040 --> 00:17:31.600]  面對你的家庭
[00:17:31.600 --> 00:17:35.340]  好像你覺得你生活在谷底裡面
[00:17:35.340 --> 00:17:37.100]  我告訴你要再一次憑信心
[00:17:37.100 --> 00:17:39.380]  像摩西一樣宣告明天
[00:17:39.380 --> 00:17:40.740]  無論我今天是不是
[00:17:40.740 --> 00:17:43.980]  明天我知道我手裡要拿著神的
[00:17:43.980 --> 00:17:45.640]  應許神的杖
