
[00:00:00.000 --> 00:00:05.000]  很感謝神能夠和弟兄姊妹一起敬拜、侍奉
[00:03:32.000 --> 00:03:35.000]  他們是按著力量
[00:03:35.000 --> 00:03:39.000]  並且超過力量來奉獻
[00:03:39.000 --> 00:03:42.000]  他們是毫無保留
[00:03:42.000 --> 00:03:45.000]  甘心樂意地奉獻
[00:03:45.000 --> 00:03:50.000]  他們是先把自己獻給神
[00:03:50.000 --> 00:03:54.000]  也將自己獻給教會
[00:03:54.000 --> 00:04:01.000]  這是今天我和大家一起要學的功課
[00:04:01.000 --> 00:04:04.000]  我們先看第一段的經文
[00:04:04.000 --> 00:04:11.000]  是哥林多後書八章一節
[00:04:11.000 --> 00:04:12.000]  弟兄們
[00:04:12.000 --> 00:04:16.000]  我把神賜給馬其頓宗教會的恩告訴你們
[00:04:16.000 --> 00:04:17.000]  第二節
[00:04:17.000 --> 00:04:21.000]  就是他們在患難中受大試煉的時候
[00:04:21.000 --> 00:04:23.000]  仍有滿足的快樂
[00:04:23.000 --> 00:04:30.000]  在極窮之間還格外顯出他們樂捐的後恩
[00:04:30.000 --> 00:04:36.000]  這段聖經是保羅向哥林多教會的信徒
[00:04:36.000 --> 00:04:44.000]  講述馬其頓宗教會的奉獻心態
[00:04:44.000 --> 00:04:46.000]  這段聖經的背景是說
[00:04:46.000 --> 00:04:53.000]  馬其頓教會願意做一些賑災的奉獻
[00:04:53.000 --> 00:05:00.000]  將奉獻給耶路撒冷的教會
[00:05:00.000 --> 00:05:06.000]  根據在《使徒行傳》十六至十七章記述
[00:05:06.000 --> 00:05:10.000]  馬其頓宗教會包括
[00:05:10.000 --> 00:05:17.000]  菲勒比教會、貼薩羅尼加教會和比利亞教會
[00:05:17.000 --> 00:05:19.000]  我們對比利亞教會不熟悉
[00:05:19.000 --> 00:05:22.000]  因為沒有書信寫給比利亞教會
[00:05:22.000 --> 00:05:24.000]  我們對菲勒比教會熟悉
[00:05:24.000 --> 00:05:26.000]  貼薩羅尼加教會熟悉
[00:05:26.000 --> 00:05:30.000]  因為保羅有寫書信給這兩間教會
[00:05:30.000 --> 00:05:32.000]  馬其頓是一個省
[00:05:32.000 --> 00:05:41.000]  菲勒比、貼薩羅尼加、比利亞是一個城市
[00:05:41.000 --> 00:05:48.000]  在第二節中提到患難和大試煉
[00:05:48.000 --> 00:05:54.000]  這裡是指當地的教會被猶太人迫害
[00:05:54.000 --> 00:05:56.000]  這些迫害的事情
[00:05:56.000 --> 00:06:00.000]  也記載在《使徒行傳》十六至十七章裡
[00:06:00.000 --> 00:06:07.000]  而保羅在貼薩羅尼加前書的一章和二章裡
[00:06:07.000 --> 00:06:11.000]  也有再提到貼薩羅尼加教會
[00:06:11.000 --> 00:06:17.000]  曾經在大患難和受本地人的迫害
[00:06:17.000 --> 00:06:23.000]  極窮之間
[00:06:23.000 --> 00:06:32.000]  這裡是指貼薩羅尼加教會不是一個富庶的地方
[00:06:32.000 --> 00:06:33.000]  為什麼呢?
[00:06:33.000 --> 00:06:37.000]  根據當時的歷史記載
[00:06:37.000 --> 00:06:40.000]  當時的羅馬帝國
[00:06:40.000 --> 00:06:45.000]  每逢軍王交替之間都會產生很多內戰
[00:06:45.000 --> 00:06:51.000]  而很多次的內戰都發生在馬其頓
[00:06:51.000 --> 00:06:55.000]  所以馬其頓一帶的地方就是古戰場
[00:06:55.000 --> 00:07:00.000]  所以在這一帶的地方
[00:07:00.000 --> 00:07:05.000]  他們的經濟、建設和人民的生活
[00:07:05.000 --> 00:07:09.000]  都不會好,很差
[00:07:09.000 --> 00:07:11.000]  生活很困難
[00:07:11.000 --> 00:07:19.000]  因此馬其頓一帶有好幾次獲得羅馬政府減稅
[00:07:19.000 --> 00:07:23.000]  甚至免稅
[00:07:23.000 --> 00:07:26.000]  這節聖經也告訴我們
[00:07:26.000 --> 00:07:31.000]  馬其頓的信徒在信仰上和經濟上
[00:07:31.000 --> 00:07:34.000]  都是受到迫害
[00:07:34.000 --> 00:07:36.000]  是很困難的
[00:07:36.000 --> 00:07:43.000]  但是在困難之中他們仍然顯出慷慨樂捐的態度
[00:07:43.000 --> 00:07:47.000]  這是值得我們學習的
[00:07:47.000 --> 00:07:53.000]  在困難中仍然慷慨樂捐
[00:07:53.000 --> 00:07:56.000]  第三節
[00:07:56.000 --> 00:07:59.000]  我可以證明他們是岸著力量
[00:07:59.000 --> 00:08:01.000]  而且也過了力量
[00:08:01.000 --> 00:08:07.000]  自己甘心樂意地捐助
[00:08:07.000 --> 00:08:11.000]  他們不僅是盡力來奉獻
[00:08:11.000 --> 00:08:16.000]  而且更加是過了力量來奉獻
[00:08:16.000 --> 00:08:18.000]  過了力量是什麼意思呢?
[00:08:18.000 --> 00:08:20.000]  我們可以想像
[00:08:20.000 --> 00:08:27.000]  他們是甘心樂意自願在其他方面減省
[00:08:27.000 --> 00:08:31.000]  在其他消費方面省錢
[00:08:31.000 --> 00:08:35.000]  甚至可能是節衣縮食
[00:08:35.000 --> 00:08:40.000]  以致他們可以提高奉獻的能力
[00:08:40.000 --> 00:08:45.000]  他們這種過了力量的奉獻態度
[00:08:45.000 --> 00:08:49.000]  相信和我們現代有些基督徒提倡
[00:08:49.000 --> 00:08:54.000]  簡樸生活來提高奉獻和侍奉的能力
[00:08:54.000 --> 00:08:58.000]  可能意義是差不多的
[00:08:58.000 --> 00:09:02.000]  這是值得我們學習的
[00:09:02.000 --> 00:09:05.000]  我們要努力去節省
[00:09:05.000 --> 00:09:11.000]  以致可以更加有力去奉獻
[00:09:11.000 --> 00:09:15.000]  第四節
[00:09:15.000 --> 00:09:17.000]  在三地求我們
[00:09:17.000 --> 00:09:21.000]  准他們在這供給聖徒的恩情上有份
[00:09:21.000 --> 00:09:25.000]  這節聖經非常有意思
[00:09:25.000 --> 00:09:26.000]  它說
[00:09:26.000 --> 00:09:31.000]  甘心樂意奉獻有一個很特別的表現
[00:09:31.000 --> 00:09:37.000]  就是會主動去爭取奉獻的機會
[00:09:37.000 --> 00:09:42.000]  如果在我們現代教會的應用來說
[00:09:42.000 --> 00:09:47.000]  就好像是當一聽到要賑災
[00:09:47.000 --> 00:09:49.000]  我們就立即奉獻
[00:09:49.000 --> 00:09:53.000]  一聽到宣教的募捐
[00:09:53.000 --> 00:09:55.000]  我們就立即奉獻
[00:09:55.000 --> 00:09:56.000]  一聽到要叩堂
[00:09:56.000 --> 00:10:00.000]  我們就立即奉獻
[00:10:00.000 --> 00:10:05.000]  這就是甘心樂意奉獻的一個特別的表現
[00:10:05.000 --> 00:10:09.000]  就是主動去爭取奉獻的機會
[00:10:09.000 --> 00:10:12.000]  第五節
[00:10:12.000 --> 00:10:14.000]  並且他們做到的
[00:10:14.000 --> 00:10:16.000]  不但照我們所嚮往的
[00:10:16.000 --> 00:10:20.000]  更照神的旨意先把自己獻給主
[00:10:20.000 --> 00:10:23.000]  又歸附了我們
[00:10:23.000 --> 00:10:29.000]  這節寫出一個非常重要的奉獻態度
[00:10:29.000 --> 00:10:32.000]  是一個忘我的奉獻態度
[00:10:32.000 --> 00:10:35.000]  就是先將自己交給神
[00:10:35.000 --> 00:10:46.000]  又將自己交給教會
[00:10:46.000 --> 00:10:51.000]  這裡說交給神、交給教會
[00:10:51.000 --> 00:10:54.000]  不是指金錢
[00:10:54.000 --> 00:10:59.000]  是說心
[00:10:59.000 --> 00:11:01.000]  這個聖經提醒我們
[00:11:01.000 --> 00:11:04.000]  我們要先將我們的心交給主
[00:11:04.000 --> 00:11:06.000]  將我們的心交給教會
[00:11:06.000 --> 00:11:09.000]  交給主來的肢體
[00:11:09.000 --> 00:11:10.000]  當我們這樣做的時候
[00:11:10.000 --> 00:11:16.000]  我們就有能力做到甘心樂意的奉獻
[00:11:16.000 --> 00:11:25.000]  也達到甘心奉獻所帶給我們的喜樂
[00:11:25.000 --> 00:11:30.000]  相信大家都聽得明白
[00:11:30.000 --> 00:11:33.000]  是先將心交給神、交給教會
[00:11:33.000 --> 00:11:36.000]  交給弟兄姊妹
[00:11:36.000 --> 00:11:43.000]  我們才有能力喜樂地奉獻
[00:11:43.000 --> 00:11:45.000]  這也可以解釋
[00:11:45.000 --> 00:11:50.000]  為什麼有人形容十一奉獻
[00:11:50.000 --> 00:11:54.000]  是第二次的認信
[00:11:54.000 --> 00:11:56.000]  我們想想
[00:11:56.000 --> 00:11:59.000]  我們在第一次決絕信主的時候
[00:11:59.000 --> 00:12:04.000]  我們會將我們的心完全交給神嗎?
[00:12:04.000 --> 00:12:10.000]  而且我們願意全心融入教會嗎?
[00:12:10.000 --> 00:12:12.000]  想想
[00:12:12.000 --> 00:12:18.000]  當我們能夠將自己整個人交給神、交給教會
[00:12:18.000 --> 00:12:20.000]  交給弟兄姊妹的時候
[00:12:20.000 --> 00:12:27.000]  我們才能夠做到甘心樂意和忘我的奉獻嗎?
[00:12:27.000 --> 00:12:32.000]  這值得我們深思
[00:12:32.000 --> 00:12:40.000]  我們跳去看第七節
[00:12:40.000 --> 00:12:46.000]  你們既然在信心、口才、知識、熱心和待我們的愛心上
[00:12:46.000 --> 00:12:49.000]  都格外顯出滿足來
[00:12:49.000 --> 00:12:55.000]  就當在這慈慰的事上也格外顯出滿足來
[00:12:55.000 --> 00:12:58.000]  在這節聖經裡面
[00:12:58.000 --> 00:13:00.000]  格外顯出滿足
[00:13:00.000 --> 00:13:06.000]  這個字的意思是滿日
[00:13:06.000 --> 00:13:10.000]  滿足的意思是滿日滿社
[00:13:10.000 --> 00:13:15.000]  用俗語說是爆棚
[00:13:15.000 --> 00:13:18.000]  這節經文再次提醒我們
[00:13:18.000 --> 00:13:24.000]  如果我們才幹、知識、各樣的恩賜
[00:13:24.000 --> 00:13:27.000]  都爆棚的時候
[00:13:27.000 --> 00:13:29.000]  愛心爆棚的時候
[00:13:29.000 --> 00:13:34.000]  我們的奉獻都應該滿社、應該爆棚
[00:13:34.000 --> 00:13:36.000]  這節聖經也提醒我們
[00:13:36.000 --> 00:13:39.000]  如果我們用才幹、用知識來奉獻
[00:13:39.000 --> 00:13:42.000]  也就是說侍奉
[00:13:42.000 --> 00:13:46.000]  同時我們也要有金錢的奉獻
[00:13:46.000 --> 00:13:48.000]  知識、才幹的奉獻
[00:13:48.000 --> 00:13:53.000]  不可以代替金錢的奉獻
[00:13:53.000 --> 00:13:55.000]  而且提醒我們
[00:13:55.000 --> 00:13:58.000]  當我們才幹、知識越多的時候
[00:13:58.000 --> 00:14:04.000]  在金錢上的奉獻應該更多
[00:14:04.000 --> 00:14:14.000]  也就是說又要侍奉、又要奉獻
[00:14:14.000 --> 00:14:18.000]  我們看第九節
[00:14:18.000 --> 00:14:19.000]  第九節說
[00:14:19.000 --> 00:14:22.000]  你們知道我們主耶穌基督的恩典
[00:14:22.000 --> 00:14:25.000]  祂本來富足卻為你們成了貧窮
[00:14:25.000 --> 00:14:31.000]  叫你們因祂的貧窮可以成為富足
[00:14:31.000 --> 00:14:34.000]  不要忘記主耶穌的恩典
[00:14:34.000 --> 00:14:37.000]  就是祂捨磚降跪
[00:14:37.000 --> 00:14:39.000]  由神變為人
[00:14:39.000 --> 00:14:42.000]  為我們捨身流血救贖我們
[00:14:42.000 --> 00:14:44.000]  使我們有永生
[00:14:44.000 --> 00:14:49.000]  使我們有豐盛的生命
[00:14:49.000 --> 00:14:51.000]  這是神的恩典
[00:14:51.000 --> 00:14:53.000]  千萬不要忘記
[00:14:53.000 --> 00:14:57.000]  第十二節
[00:14:57.000 --> 00:15:00.000]  因為人若有願造的心
[00:15:00.000 --> 00:15:01.000]  必蒙月立
[00:15:01.000 --> 00:15:03.000]  乃是照他所有的
[00:15:03.000 --> 00:15:07.000]  並不是照他所無的
[00:15:07.000 --> 00:15:09.000]  這句聖經很清楚地告訴我們
[00:15:09.000 --> 00:15:12.000]  神要求我們奉獻
[00:15:12.000 --> 00:15:14.000]  特別是在十一奉獻裡面
[00:15:14.000 --> 00:15:17.000]  是要求我們當我們有收入之後
[00:15:17.000 --> 00:15:20.000]  然後我們抽出十分之一來奉獻給神
[00:15:20.000 --> 00:15:22.000]  作為感恩的表示
[00:15:22.000 --> 00:15:26.000]  神不會要求我們在未有收入之前
[00:15:26.000 --> 00:15:29.000]  要我們預捐十分之一給祂
[00:15:29.000 --> 00:15:31.000]  不會的
[00:15:31.000 --> 00:15:34.000]  現今的美國政府可能要求我們
[00:15:34.000 --> 00:15:39.000]  預繳明年的稅給祂
[00:15:39.000 --> 00:15:41.000]  立過稅就知道了
[00:15:41.000 --> 00:15:43.000]  要預繳明年的稅
[00:15:43.000 --> 00:15:46.000]  但神不會叫我們預捐
[00:15:46.000 --> 00:15:49.000]  下個月的十分之一給我們
[00:15:49.000 --> 00:15:54.000]  除非你自己住完沒有法治
[00:15:54.000 --> 00:15:58.000]  神只是要求我們當收到十分之一的時候
[00:15:58.000 --> 00:16:02.000]  要我們抽出一分來留給祂
[00:16:02.000 --> 00:16:09.000]  神是否更加體諒我們?
[00:16:09.000 --> 00:16:11.000]  我們轉去看第二段的經文
[00:16:11.000 --> 00:16:16.000]  哥林多後書九章六節
[00:16:16.000 --> 00:16:19.000]  小眾的小收 多眾的多收
[00:16:19.000 --> 00:16:23.000]  這話是真的
[00:16:23.000 --> 00:16:26.000]  這句聖經去比喻奉獻
[00:16:26.000 --> 00:16:28.000]  就好像殺種一樣
[00:16:28.000 --> 00:16:30.000]  你殺種殺得多
[00:16:30.000 --> 00:16:32.000]  就會收成收得多
[00:16:32.000 --> 00:16:34.000]  種番茄就知道了
[00:16:34.000 --> 00:16:36.000]  種韭菜就知道了
[00:16:36.000 --> 00:16:38.000]  你多放些種下去
[00:16:38.000 --> 00:16:39.000]  就多些出來
[00:16:39.000 --> 00:16:41.000]  多些出來收成就多些
[00:16:41.000 --> 00:16:43.000]  奉獻也是一樣
[00:16:43.000 --> 00:16:44.000]  你奉獻更多
[00:16:44.000 --> 00:16:47.000]  神會說祂會賜福你更多
[00:16:47.000 --> 00:16:49.000]  當你奉獻一百元的時候
[00:16:49.000 --> 00:16:52.000]  其實神已經給了你一千元
[00:16:52.000 --> 00:16:54.000]  是不是?
[00:16:54.000 --> 00:16:56.000]  你信不信?
[00:16:56.000 --> 00:16:58.000]  這話是真的
[00:16:58.000 --> 00:17:02.000]  大家信不信這節聖經所說的?
[00:17:02.000 --> 00:17:06.000]  你信得過神嗎?
[00:17:06.000 --> 00:17:09.000]  有一個故事是這樣的
[00:17:09.000 --> 00:17:11.000]  有一個弟兄去找牧師
[00:17:11.000 --> 00:17:13.000]  去討論殺一奉獻的問題
[00:17:13.000 --> 00:17:15.000]  因為這個弟兄覺得
[00:17:15.000 --> 00:17:17.000]  殺一奉獻真的很困難
[00:17:17.000 --> 00:17:19.000]  他很怕殺一奉獻之後
[00:17:19.000 --> 00:17:22.000]  生活上的開支就不夠了
[00:17:22.000 --> 00:17:24.000]  那怎麼辦呢?
[00:17:24.000 --> 00:17:27.000]  牧師就提議這樣說
[00:17:27.000 --> 00:17:29.000]  他說弟兄不如這樣吧
[00:17:29.000 --> 00:17:32.000]  你照殺一奉獻
[00:17:32.000 --> 00:17:34.000]  當你生活上不夠的時候
[00:17:34.000 --> 00:17:39.000]  我將不足之數來補給你
[00:17:39.000 --> 00:17:42.000]  這個弟兄立刻眼前一亮
[00:17:42.000 --> 00:17:44.000]  這樣我就放心了
[00:17:44.000 --> 00:17:45.000]  這樣就好了
[00:17:45.000 --> 00:17:48.000]  那就這樣吧
[00:17:48.000 --> 00:17:52.000]  這樣給你都可以了
[00:17:52.000 --> 00:17:54.000]  這個牧師就說
[00:17:54.000 --> 00:17:57.000]  弟兄你想清楚
[00:17:57.000 --> 00:17:59.000]  我這麼窮
[00:17:59.000 --> 00:18:01.000]  你都相信我
[00:18:01.000 --> 00:18:03.000]  口癡百密的神
[00:18:03.000 --> 00:18:06.000]  為什麼你不信得過祂呢?
[00:18:06.000 --> 00:18:08.000]  而且神白紙黑字
[00:18:08.000 --> 00:18:11.000]  寫在聖經裏面
[00:18:11.000 --> 00:18:14.000]  給你這麼清楚的保證
[00:18:14.000 --> 00:18:18.000]  為什麼你不信得過祂呢?
[00:18:18.000 --> 00:18:23.000]  這個弟兄定下來想了想
[00:18:23.000 --> 00:18:26.000]  有些謊言大悟
[00:18:26.000 --> 00:18:28.000]  於是他多謝牧師
[00:18:28.000 --> 00:18:34.000]  就離開了
[00:18:34.000 --> 00:18:37.000]  你信不信得過神呢?
[00:18:37.000 --> 00:18:39.000]  你信不信得過神的應許
[00:18:39.000 --> 00:18:44.000]  這話是真的呢?
[00:18:44.000 --> 00:18:47.000]  我們跳去看第八節
[00:18:47.000 --> 00:18:49.000]  神能將各樣的恩惠
[00:18:49.000 --> 00:18:51.000]  多多地加給你們
[00:18:51.000 --> 00:18:54.000]  使你們凡事常常充足
[00:18:54.000 --> 00:18:58.000]  能多行各樣的善事
[00:18:58.000 --> 00:19:02.000]  神在這裏白紙黑字承諾我們
[00:19:02.000 --> 00:19:06.000]  在奉獻之後仍然會常常充足
[00:19:06.000 --> 00:19:10.000]  還可以做更多的善事
[00:19:10.000 --> 00:19:14.000]  你信這話是真的
[00:19:14.000 --> 00:19:15.000]  我們好好想想
[00:19:15.000 --> 00:19:20.000]  這是值得我們信的
[00:19:20.000 --> 00:19:21.000]  第七節
[00:19:21.000 --> 00:19:24.000]  各人要隨本身所著定的
[00:19:24.000 --> 00:19:26.000]  不要作難不要勉強
[00:19:26.000 --> 00:19:28.000]  因為捐得樂意的人
[00:19:28.000 --> 00:19:32.000]  是神所喜愛的
[00:19:32.000 --> 00:19:38.000]  在這節裏隨本身所著定
[00:19:38.000 --> 00:19:41.000]  意思是指我們要想清楚
[00:19:41.000 --> 00:19:43.000]  計算清楚
[00:19:43.000 --> 00:19:46.000]  準備好金錢來奉獻
[00:19:46.000 --> 00:19:48.000]  另外
[00:19:48.000 --> 00:19:50.000]  作難這個字
[00:19:50.000 --> 00:19:54.000]  在原文的意思是
[00:19:54.000 --> 00:19:57.000]  痛苦、憂愁
[00:19:57.000 --> 00:19:59.000]  而勉強這個字
[00:19:59.000 --> 00:20:03.000]  原文的意思是災難
[00:20:03.000 --> 00:20:06.000]  整句的意思是
[00:20:06.000 --> 00:20:08.000]  奉獻我們要想清楚
[00:20:08.000 --> 00:20:09.000]  計算清楚
[00:20:09.000 --> 00:20:11.000]  不要拉著臉
[00:20:11.000 --> 00:20:12.000]  不要憂憂愁愁
[00:20:12.000 --> 00:20:14.000]  不要很痛苦
[00:20:14.000 --> 00:20:22.000]  不要像災難臨到一樣
[00:20:22.000 --> 00:20:26.000]  要捐得樂意
[00:20:26.000 --> 00:20:32.000]  因為捐得樂意是神所喜愛的
[00:20:32.000 --> 00:20:35.000]  樂捐的人表示他愛神
[00:20:35.000 --> 00:20:40.000]  愛神的人必定會樂捐
[00:20:40.000 --> 00:20:42.000]  第十節
[00:20:42.000 --> 00:20:44.000]  那賜種給撒種的
[00:20:44.000 --> 00:20:48.000]  必次量給人吃的
[00:20:48.000 --> 00:20:51.000]  必多多加給你們種地的種子
[00:20:51.000 --> 00:20:56.000]  又增添你們仁義的果子
[00:20:56.000 --> 00:20:59.000]  賜種、賜量
[00:20:59.000 --> 00:21:02.000]  意思是指神的供應
[00:21:02.000 --> 00:21:05.000]  撒種就是奉獻
[00:21:05.000 --> 00:21:06.000]  這句聖經說
[00:21:06.000 --> 00:21:08.000]  如果我們願意奉獻更多
[00:21:08.000 --> 00:21:12.000]  神的供應也會更多
[00:21:12.000 --> 00:21:18.000]  而且會令我們的屬靈生命更加成長
[00:21:18.000 --> 00:21:25.000]  有人說撒一奉獻是成長的一個里程碑
[00:21:25.000 --> 00:21:31.000]  是成長的一個跳板
[00:21:31.000 --> 00:21:33.000]  這節聖經亦提醒我們
[00:21:33.000 --> 00:21:35.000]  神供應更多的時候
[00:21:35.000 --> 00:21:39.000]  我們也需要奉獻更多
[00:21:39.000 --> 00:21:44.000]  是相輔相成
[00:21:44.000 --> 00:21:47.000]  在路加福音十二章四十八節說
[00:21:47.000 --> 00:21:49.000]  路加福音十二章四十八節
[00:21:49.000 --> 00:21:51.000]  下半節
[00:21:51.000 --> 00:21:54.000]  因為多給誰就向誰多取
[00:21:54.000 --> 00:21:59.000]  多託誰就向誰多要
[00:21:59.000 --> 00:22:01.000]  神給我們多些金錢
[00:22:01.000 --> 00:22:03.000]  我們就奉獻多些金錢
[00:22:03.000 --> 00:22:05.000]  神給我們多些才幹、多些知識
[00:22:05.000 --> 00:22:07.000]  我們就侍奉
[00:22:07.000 --> 00:22:13.000]  奉獻我們的才幹、知識
[00:22:13.000 --> 00:22:18.000]  撒一奉獻是最公平的奉獻方法
[00:22:18.000 --> 00:22:23.000]  比任何國家的稅收方法更加公平
[00:22:23.000 --> 00:22:26.000]  這是聖經的教導
[00:22:26.000 --> 00:22:34.000]  我相信大家都會明白
[00:22:34.000 --> 00:22:36.000]  在新約聖經裏面
[00:22:36.000 --> 00:22:41.000]  記載了很多有關奉獻的故事
[00:22:41.000 --> 00:22:47.000]  我和大家簡單地看一看
[00:22:47.000 --> 00:22:50.000]  在馬克福音十四章裏有記載
[00:22:50.000 --> 00:22:54.000]  在伯大利有一個女人
[00:22:54.000 --> 00:22:57.000]  當耶穌和眾人聚會的時候
[00:22:57.000 --> 00:23:00.000]  她走出來
[00:23:00.000 --> 00:23:04.000]  她拿著一瓶很貴重的珍拿達香膏
[00:23:04.000 --> 00:23:06.000]  那瓶是玉瓶
[00:23:06.000 --> 00:23:08.000]  她毫不吝嗇
[00:23:08.000 --> 00:23:11.000]  將玉瓶打爛
[00:23:11.000 --> 00:23:17.000]  將整瓶貴重的香膏
[00:23:17.000 --> 00:23:21.000]  繞在耶穌的頭上
[00:23:21.000 --> 00:23:27.000]  這個女人是毫不保留地奉獻
[00:23:27.000 --> 00:23:30.000]  另外在路加福音十九章裏有記載
[00:23:30.000 --> 00:23:34.000]  在耶利哥城裏有一個稅吏長叫薩蓋
[00:23:34.000 --> 00:23:36.000]  他為了報答主的厚恩
[00:23:36.000 --> 00:23:40.000]  他將一半的家產分給窮人
[00:23:40.000 --> 00:23:45.000]  並且答應他以前欺騙了別人的
[00:23:45.000 --> 00:23:51.000]  他四倍償還
[00:23:51.000 --> 00:23:53.000]  在聖殿裏面
[00:23:53.000 --> 00:23:55.000]  這是路加福音二十一章的記載
[00:23:55.000 --> 00:23:58.000]  在聖殿裏面有一個窮寡婦
[00:23:58.000 --> 00:24:00.000]  她在她自己不足之下
[00:24:00.000 --> 00:24:03.000]  她奉獻了兩個小錢
[00:24:03.000 --> 00:24:05.000]  但是主耶穌稱讚她說
[00:24:05.000 --> 00:24:09.000]  她把一切養生的都投上了
[00:24:09.000 --> 00:24:15.000]  這個寡婦是全奉獻
[00:24:15.000 --> 00:24:18.000]  另外在約翰福音六章裏記載
[00:24:18.000 --> 00:24:22.000]  在提比利亞海邊的山上
[00:24:22.000 --> 00:24:23.000]  有一個小孩
[00:24:23.000 --> 00:24:26.000]  他將他所有的五餅二魚
[00:24:26.000 --> 00:24:28.000]  全獻給耶穌
[00:24:28.000 --> 00:24:40.000]  耶穌就將這五餅二魚讓五千人吃飽
[00:24:40.000 --> 00:24:42.000]  在《使徒行傳》裏也記載
[00:24:42.000 --> 00:24:44.000]  初期教會的信徒
[00:24:44.000 --> 00:24:46.000]  他們都知道要十一奉獻
[00:24:46.000 --> 00:24:50.000]  他們所爭取的是超過十一奉獻
[00:24:50.000 --> 00:24:55.000]  我們看看《使徒行傳》四章三十四節
[00:24:55.000 --> 00:24:58.000]  內宗也沒有一個缺乏的
[00:24:58.000 --> 00:25:02.000]  因為人人將田產房屋都賣了
[00:25:02.000 --> 00:25:04.000]  把所賣的價銀拿來
[00:25:04.000 --> 00:25:05.000]  三十五節
[00:25:05.000 --> 00:25:07.000]  放在使徒腳前
[00:25:07.000 --> 00:25:11.000]  照各人所需用的分給各人
