
[00:00:00.000 --> 00:00:04.580]  我們繼續聖地網上行
[00:03:54.080 --> 00:03:56.680]  譬如最後這一章
[00:03:56.680 --> 00:03:57.920]  最後那段
[00:03:57.920 --> 00:04:01.000]  就講到利伯家終於回到迦南地了
[00:04:01.000 --> 00:04:01.720]  在這裡講
[00:04:01.720 --> 00:04:04.160]  那時以撒住在南地
[00:04:04.160 --> 00:04:08.320]  剛從比爾拉海內一個地方回去
[00:04:08.320 --> 00:04:09.800]  他說在天漿晚
[00:04:09.800 --> 00:04:11.800]  以撒就出去田間麥賞
[00:04:11.800 --> 00:04:14.080]  舉目一看就見到很多駱駝佬
[00:04:14.080 --> 00:04:16.160]  你想起駱駝的時候
[00:04:16.160 --> 00:04:17.280]  你想起近東的社會
[00:04:17.280 --> 00:04:19.440]  駱駝就好像今天BMW一樣
[00:04:19.440 --> 00:04:21.320]  即是很多漂亮的房車在來
[00:04:21.320 --> 00:04:23.520]  利伯家舉目就見到以撒
[00:04:23.520 --> 00:04:25.160]  他就急忙下駱駝
[00:04:25.160 --> 00:04:26.240]  即是下車
[00:04:26.240 --> 00:04:28.080]  然後就問那個老僕人
[00:04:28.080 --> 00:04:31.320]  他說這個田間來迎接我們的是誰呢?
[00:04:31.320 --> 00:04:33.440]  他說是我的主人
[00:04:33.440 --> 00:04:35.320]  即是說你將來的先生
[00:04:35.320 --> 00:04:38.240]  於是他就蒙沙
[00:04:38.240 --> 00:04:40.120]  即是蒙上面
[00:04:40.120 --> 00:04:43.320]  然後見到以撒
[00:04:43.320 --> 00:04:47.200]  於是僕人就將所有遇見的事
[00:04:47.200 --> 00:04:50.040]  來稟告主人以撒
[00:04:50.040 --> 00:04:55.640]  以撒就領利伯家進入他母親撒拉的帳篷
[00:04:55.640 --> 00:04:56.680]  娶了他為妻
[00:04:56.680 --> 00:04:58.400]  並且愛他
[00:04:58.400 --> 00:05:01.560]  以撒自從他母親不在了
[00:05:01.560 --> 00:05:04.560]  你記得上一章就是撒拉
[00:05:04.560 --> 00:05:07.520]  Sara她死而被埋葬
[00:05:07.520 --> 00:05:10.360]  現在她得到安慰
[00:05:10.360 --> 00:05:12.080]  所以我們就問
[00:05:12.080 --> 00:05:15.720]  到底這是否一個愛情故事這麼簡單
[00:05:15.720 --> 00:05:21.160]  特別我們知道聖經裏面很少看這些浪漫的情節
[00:05:21.160 --> 00:05:23.520]  剛才那個情節浪不浪漫?
[00:05:23.520 --> 00:05:24.280]  都可以吧
[00:05:24.280 --> 00:05:26.240]  在田街那裏默想
[00:05:26.240 --> 00:05:28.760]  到底默想些甚麼又沒有說
[00:05:28.760 --> 00:05:31.720]  可能他去到發白日夢
[00:05:31.720 --> 00:05:34.760]  可能他在想將來這個女子是誰等等
[00:05:34.760 --> 00:05:36.200]  無論是甚麼情節都好
[00:05:36.200 --> 00:05:40.160]  總之就是一個邂逅的情節
[00:05:40.160 --> 00:05:44.200]  於是我們就拿了《創世紀》二十四章
[00:05:44.200 --> 00:05:50.440]  這裏就告訴我們怎樣去找配偶
[00:05:50.440 --> 00:05:51.880]  怎樣找配偶
[00:05:51.880 --> 00:05:53.560]  當然是找個好的
[00:05:53.560 --> 00:05:55.120]  利伯家挺好的
[00:05:55.120 --> 00:05:56.760]  他由打水給盧浮人
[00:05:56.760 --> 00:06:01.040]  然後又打水給所有的樂陀
[00:06:01.040 --> 00:06:04.880]  這個女人是很勤奮的
[00:06:04.880 --> 00:06:06.680]  這個女人一定是好的女子
[00:06:06.680 --> 00:06:07.760]  是一個賢德的女子
[00:06:07.760 --> 00:06:10.200]  所以我們應該要找一個這樣的賢德的女子
[00:06:10.200 --> 00:06:13.000]  並且不要找嘉蘭迪的
[00:06:13.000 --> 00:06:16.120]  要找一些近親
[00:06:16.120 --> 00:06:19.000]  於是我們可以這樣去應用
[00:06:19.000 --> 00:06:20.880]  但這樣的應用方法
[00:06:20.880 --> 00:06:23.440]  你想想可能有些問題
[00:06:23.440 --> 00:06:24.280]  為甚麼呢
[00:06:24.280 --> 00:06:32.160]  因為方便的地方我們就應用
[00:06:32.160 --> 00:06:34.480]  但不方便的地方我們就放在一邊
[00:06:34.480 --> 00:06:35.200]  為甚麼呢
[00:06:35.200 --> 00:06:38.400]  因為那些不方便的我們今天應用不到的就是甚麼
[00:06:38.400 --> 00:06:42.120]  譬如這個婚禮或者這個邂逅
[00:06:42.120 --> 00:06:45.800]  是誰負責的
[00:06:45.800 --> 00:06:47.120]  是家父負責的
[00:06:47.120 --> 00:06:52.880]  以前近東的社會是家長來為小孩
[00:06:52.880 --> 00:06:56.160]  為他下一代來安排婚事的
[00:06:56.160 --> 00:06:57.880]  我們會不會應用
[00:06:57.880 --> 00:07:01.080]  如果要應用你不可以這樣選擇性應用
[00:07:01.080 --> 00:07:06.600]  以往是爸爸去負責親子的安排
[00:07:06.600 --> 00:07:08.360]  那你今天會不會
[00:07:08.360 --> 00:07:09.600]  今天我們不會
[00:07:09.600 --> 00:07:11.240]  你說這些是應用不到的
[00:07:11.240 --> 00:07:12.880]  那我們就不應用
[00:07:12.880 --> 00:07:17.000]  還有很多地方其實都是不能夠應用的
[00:07:17.000 --> 00:07:23.080]  譬如這裡說到沒有拍拖和彼此認識的情節
[00:07:23.080 --> 00:07:26.360]  你說怎樣去直接應用呢
[00:07:26.360 --> 00:07:29.000]  所以有些地方是真的應用不到
[00:07:29.000 --> 00:07:33.760]  但我覺得如果你真的想去應用這方面的話
[00:07:33.760 --> 00:07:36.360]  不如找其他聖經
[00:07:36.360 --> 00:07:38.640]  因為聖經有很多地方的真言
[00:07:38.640 --> 00:07:42.520]  告訴我們怎樣去找一些有個性的人等等
[00:07:42.520 --> 00:07:45.840]  可能那些應用的方法會更加好
[00:07:45.840 --> 00:07:48.640]  今天有很多地方這段聖經是應用不到的
[00:07:48.640 --> 00:07:51.640]  譬如剛才我們說的親子的安排
[00:07:51.640 --> 00:07:55.160]  或者內俗通婚
[00:07:55.160 --> 00:07:58.320]  以前內俗通婚是很正常的事
[00:07:58.320 --> 00:08:02.640]  即是你和你的表妹和表哥去到談婚論嫁
[00:08:02.640 --> 00:08:05.200]  然後嫁給他或者娶他
[00:08:05.200 --> 00:08:07.760]  你今天會不會
[00:08:07.760 --> 00:08:11.080]  我記得有一次在耶路撒冷我們上課的時候
[00:08:11.080 --> 00:08:15.280]  在我們中間有一個巴勒斯坦人
[00:08:15.280 --> 00:08:20.760]  他是住在一些比較偏遠的山區的地方
[00:08:20.760 --> 00:08:23.480]  我們就講開聖經世界裏面
[00:08:23.480 --> 00:08:26.840]  近東世界裏面他們談婚論嫁的習俗
[00:08:26.840 --> 00:08:30.720]  教授就講開
[00:08:30.720 --> 00:08:34.120]  聖經裏面或者以往近東的世界
[00:08:34.120 --> 00:08:36.040]  那些人就找他的cousin
[00:08:36.040 --> 00:08:39.320]  第一個想起你想娶誰或者嫁給誰
[00:08:39.320 --> 00:08:41.800]  你就一定找你的cousin
[00:08:41.800 --> 00:08:44.520]  找你的表哥或者表妹
[00:08:44.520 --> 00:08:51.440]  然後因為大部份來的學生都是西方的社會的人
[00:08:51.440 --> 00:08:53.080]  我們就覺得很好笑
[00:08:53.080 --> 00:08:56.320]  因為你想想你找你的男女朋友
[00:08:56.320 --> 00:08:59.440]  你不會找你的表哥表妹的
[00:08:59.440 --> 00:09:03.640]  然後這個巴勒斯坦的同學就說
[00:09:03.640 --> 00:09:05.160]  有什麼好笑呢
[00:09:05.160 --> 00:09:11.400]  因為我們真的找我會娶我的表妹
[00:09:11.400 --> 00:09:15.280]  但你就發現原來兩個世界是兩回事
[00:09:15.280 --> 00:09:16.000]  為什麼呢
[00:09:16.000 --> 00:09:18.400]  因為在古代的社會
[00:09:18.400 --> 00:09:22.400]  婚姻不單只是兩個人戀愛這麼簡單
[00:09:22.400 --> 00:09:25.040]  是一個economic transaction
[00:09:25.040 --> 00:09:27.040]  因為你要保住你的資源
[00:09:27.040 --> 00:09:30.480]  不會流出去廢水不留別人田
[00:09:30.480 --> 00:09:37.760]  所以一定是內軸的一種痛訓
[00:09:37.760 --> 00:09:40.080]  但我們今天不會應用
[00:09:40.080 --> 00:09:43.840]  所以這段聖經怎樣應用一個愛情故事就很難
[00:09:43.840 --> 00:09:45.720]  但另外一個應用我們就說
[00:09:45.720 --> 00:09:47.720]  是不是尋求神的旨意
[00:09:47.720 --> 00:09:50.440]  因為這個老僕人去到井邊的時候
[00:09:50.440 --> 00:09:51.600]  你記得我剛才講
[00:09:51.600 --> 00:09:53.800]  或者你回去看看那年經文
[00:09:53.800 --> 00:09:56.240]  他就去求一個sign一個引證
[00:09:56.240 --> 00:09:59.760]  或者一些很abnormal的現象
[00:09:59.760 --> 00:10:00.920]  怎樣abnormal
[00:10:00.920 --> 00:10:03.000]  如果你叫一個女子為你打水
[00:10:03.000 --> 00:10:04.600]  這個很normal
[00:10:04.600 --> 00:10:07.240]  但他問一個sign一個老僕人就說
[00:10:07.240 --> 00:10:11.920]  不單止為我來給水
[00:10:11.920 --> 00:10:14.040]  甚至我十隻駱駝
[00:10:14.040 --> 00:10:16.440]  十隻駱駝你都給水
[00:10:16.440 --> 00:10:18.160]  你試一下去油站
[00:10:18.160 --> 00:10:21.600]  你叫一個人很好心的幫你的車入油
[00:10:21.600 --> 00:10:24.000]  不單止幫我的車入油還入什麼
[00:10:24.000 --> 00:10:26.800]  他自願的入你後面的十輛車
[00:10:26.800 --> 00:10:28.400]  沒理由的
[00:10:28.400 --> 00:10:30.200]  所以他就問一個sign
[00:10:30.200 --> 00:10:35.240]  如果這個sign上帝去到這樣發生的時候
[00:10:35.240 --> 00:10:38.560]  他就說這個就是真命天子了
[00:10:38.560 --> 00:10:43.400]  這些祈禱問一個sign的經文故事
[00:10:43.400 --> 00:10:45.280]  其實有不少的
[00:10:45.280 --> 00:10:47.200]  譬如一個很出名的就是誰
[00:10:47.200 --> 00:10:48.720]  史詩記
[00:10:48.720 --> 00:10:50.400]  基典你記得
[00:10:50.400 --> 00:10:53.560]  就是Drivelist的故事
[00:10:53.560 --> 00:10:55.400]  他把羊毛放在草地
[00:10:55.400 --> 00:10:57.080]  問了兩次
[00:10:57.080 --> 00:11:00.520]  然後有些abnormal的不尋常的事情發生的時候
[00:11:00.520 --> 00:11:06.720]  他就認定這個就是神的心意了
[00:11:06.720 --> 00:11:11.440]  是不是這個故事可以這樣去形容呢
[00:11:11.440 --> 00:11:13.680]  你記得我講過
[00:11:13.680 --> 00:11:16.560]  聖經裡面提過一些事情
[00:11:16.560 --> 00:11:18.560]  或者聖經報導一些事情
[00:11:18.560 --> 00:11:24.200]  就不等於聖經去命令我們去做
[00:11:24.200 --> 00:11:25.840]  聖經的description
[00:11:25.840 --> 00:11:29.400]  不等於一定是prescription
[00:11:29.400 --> 00:11:31.320]  你看看經文上下
[00:11:31.320 --> 00:11:34.200]  到底有什麼線索給我們
[00:11:34.200 --> 00:11:35.960]  正如你今天打開一份報章
[00:11:35.960 --> 00:11:39.640]  他如實的報導一單劫案
[00:11:39.640 --> 00:11:41.320]  describe了
[00:11:41.320 --> 00:11:44.600]  但是不等於命令我們這樣做
[00:11:44.600 --> 00:11:47.080]  所以description不等於prescription
[00:11:47.080 --> 00:11:48.800]  所以你看看這些經文的時候
[00:11:48.800 --> 00:11:52.360]  似乎又不是這樣給我們使用
[00:11:52.360 --> 00:11:55.160]  如果你看《創世紀》至到《新約》
[00:11:55.160 --> 00:11:56.600]  《舊約》至到《新約》
[00:11:56.600 --> 00:12:01.480]  你就知道這些問sign的故事
[00:12:01.480 --> 00:12:04.200]  是比較早期才出現的
[00:12:04.200 --> 00:12:06.840]  到了王國時期
[00:12:06.840 --> 00:12:08.520]  開始有先知
[00:12:08.520 --> 00:12:12.960]  先知就成為上帝對人的溝通媒介
[00:12:12.960 --> 00:12:14.600]  然後到《舊約》完結
[00:12:14.600 --> 00:12:16.080]  到《新約》的時代
[00:12:16.080 --> 00:12:18.920]  就是寫下的聖經
[00:12:18.920 --> 00:12:20.760]  他才是權威
[00:12:20.760 --> 00:12:23.360]  聖經就變成獨一的權威
[00:12:23.360 --> 00:12:26.760]  上帝藉著聖經去啟示他自己的心意
[00:12:26.760 --> 00:12:31.240]  而不是藉著一些所謂印證的sign
[00:12:31.240 --> 00:12:34.400]  當然上帝可以用不同的方法
[00:12:34.400 --> 00:12:37.080]  去向我們顯示他的心意
[00:12:37.080 --> 00:12:38.560]  你想找一個配偶
[00:12:38.560 --> 00:12:41.680]  或者你在人生的決定裡面
[00:12:41.680 --> 00:12:44.200]  你想找一些答案
[00:12:44.200 --> 00:12:45.760]  A或者B
[00:12:45.760 --> 00:12:47.320]  找一份工作
[00:12:47.320 --> 00:12:48.800]  搬到哪裡去
[00:12:48.800 --> 00:12:50.520]  開乳療等等
[00:12:50.520 --> 00:12:54.320]  我們很多時候會遇見這樣的情況
[00:12:54.320 --> 00:12:58.240]  我們不能夠排除上帝可以向你報夢
[00:12:58.240 --> 00:13:03.920]  也不能夠排除上帝會用一些奇異的經歷
[00:13:03.920 --> 00:13:04.760]  來帶領我們
[00:13:04.760 --> 00:13:06.200]  但是你們要留意
[00:13:06.200 --> 00:13:08.720]  這些所謂印證的sign
[00:13:08.720 --> 00:13:10.480]  再奇特也好
[00:13:10.480 --> 00:13:13.560]  都不是最高權威
[00:13:13.560 --> 00:13:18.240]  始終都要回到聖經對我們的要求
[00:13:18.240 --> 00:13:21.720]  回到聖經對我們的啟示
[00:13:21.720 --> 00:13:24.120]  還有另一個危機
[00:13:24.120 --> 00:13:29.880]  就是求sign的遭遇
[00:13:29.880 --> 00:13:35.200]  往往我們想想邏輯
[00:13:35.200 --> 00:13:40.640]  就是我逼上帝出手
[00:13:40.640 --> 00:13:42.600]  我在上帝面前告訴他
[00:13:42.600 --> 00:13:44.320]  不是A就是B
[00:13:44.320 --> 00:13:46.920]  如果你做這件事就是A
[00:13:46.920 --> 00:13:49.120]  那我就選A
[00:13:49.120 --> 00:13:51.280]  這個邏輯是有問題的
[00:13:51.280 --> 00:13:55.640]  因為你就將上帝變成為你服務
[00:13:55.640 --> 00:13:58.920]  因為你push God into the corner
[00:13:58.920 --> 00:14:05.640]  上帝一定要求你的心意來回應
[00:14:05.640 --> 00:14:09.360]  這個其實也不是聖經的教導
[00:14:09.360 --> 00:14:11.360]  因為上帝有祂的主權
[00:14:11.360 --> 00:14:14.400]  我們不能逼上帝做事
[00:14:14.400 --> 00:14:15.440]  所以你要留意
[00:14:15.440 --> 00:14:20.400]  這些經文未必可以這樣給我們直接應用
[00:14:20.400 --> 00:14:23.760]  其實上帝對我們日常生活的決擇和心意
[00:14:23.760 --> 00:14:25.440]  很清楚的啟示了
[00:14:25.440 --> 00:14:26.440]  要我們聖潔
[00:14:26.440 --> 00:14:29.680]  我們的動機要純正
[00:14:29.680 --> 00:14:31.640]  我們要以上帝為我們的主
[00:14:31.640 --> 00:14:33.120]  這些所謂大的原則
[00:14:33.120 --> 00:14:38.600]  其實已經充足給我們做一個合乎主的心意
[00:14:38.600 --> 00:14:44.200]  合乎上帝的要求和決擇
[00:14:44.200 --> 00:14:47.600]  所以看聖經其實已經足夠了
[00:14:47.600 --> 00:14:49.680]  什麼叫尋求上帝旨意呢?
[00:14:49.680 --> 00:14:53.560]  其實就是明白上帝對我們啟示了的原則
[00:14:53.560 --> 00:14:57.480]  我們做一個負責任的決定
[00:14:57.480 --> 00:14:59.520]  做一個有理性的決定
[00:14:59.520 --> 00:15:01.640]  所以為什麼看聖經是重要的呢?
[00:15:01.640 --> 00:15:05.600]  我經常說我們不是看多少聖經最重要
[00:15:05.600 --> 00:15:07.480]  看多少聖經當然是重要
[00:15:07.480 --> 00:15:11.440]  但是怎樣看懂本聖經更加重要
[00:15:11.440 --> 00:15:13.120]  怎樣去解懂本聖經
[00:15:13.120 --> 00:15:15.520]  當然這些不是一定要學者才做到
[00:15:15.520 --> 00:15:17.760]  而是一些基本的原則
[00:15:17.760 --> 00:15:19.720]  因為我們越看多聖經的時候
[00:15:19.720 --> 00:15:21.040]  越明聖經的時候
[00:15:21.040 --> 00:15:26.720]  我們就給我們一個人生觀
[00:15:26.720 --> 00:15:29.360]  一個世界觀
[00:15:29.360 --> 00:15:30.840]  去形成我們一個世界觀
[00:15:30.840 --> 00:15:32.920]  形成我們的價值
[00:15:32.920 --> 00:15:35.440]  以致我們的決定
[00:15:35.440 --> 00:15:39.760]  我們就能夠向著上帝的心
[00:15:39.760 --> 00:15:42.160]  當然我們就要祈禱
[00:15:42.160 --> 00:15:44.160]  這個故事講到一個老僕人
[00:15:44.160 --> 00:15:47.040]  一味祈禱去印證
[00:15:47.040 --> 00:15:49.560]  祈禱重要 但是為了什麼祈禱呢?
[00:15:49.560 --> 00:15:50.880]  大兄姐們
[00:15:50.880 --> 00:15:53.320]  你有決定要做的時候
[00:15:53.320 --> 00:15:55.320]  到底為了什麼祈禱呢?
[00:15:55.320 --> 00:16:00.320]  你可以為上帝啟示我要選A還是B
[00:16:00.320 --> 00:16:02.320]  哪條路是左還是右
[00:16:02.320 --> 00:16:03.320]  你可以這樣祈禱
[00:16:03.320 --> 00:16:05.120]  但是更好的方法
[00:16:05.120 --> 00:16:06.720]  就是祈禱什麼呢?
[00:16:06.720 --> 00:16:11.120]  就是求上帝給我們一個良好的動機
[00:16:11.120 --> 00:16:14.720]  讓我們在決定的分岔路裡面
[00:16:14.720 --> 00:16:17.320]  我們肯去聽上帝給我們的智慧
[00:16:17.320 --> 00:16:19.920]  有些智慧可能是一些熟人的導師
[00:16:19.920 --> 00:16:23.120]  在我們身上的一些說話
[00:16:23.120 --> 00:16:25.720]  一些我們能夠相信的弟兄姊妹
[00:16:25.720 --> 00:16:26.920]  他們有經驗的人
[00:16:26.920 --> 00:16:29.320]  為我們分析一些客觀的事實
[00:16:29.320 --> 00:16:31.520]  以致我們做一個有理性的
[00:16:31.520 --> 00:16:34.720]  有負責任的決定
[00:16:34.720 --> 00:16:38.920]  所以如果你說這段聖經不能夠這樣應用的話
[00:16:38.920 --> 00:16:40.720]  那怎麼應用呢?
[00:16:40.720 --> 00:16:43.920]  剛才我說了不是單單一個愛情故事
[00:16:43.920 --> 00:16:47.720]  也不是單單去尋求上帝旨意的一個冒犯
[00:16:47.720 --> 00:16:49.920]  那到底搞什麼呢?
[00:16:49.920 --> 00:16:52.720]  那我就想考考你
[00:16:52.720 --> 00:16:55.720]  二十四章到底有什麼焦點
[00:16:55.720 --> 00:16:57.720]  首先第一樣就是那個老僕人
[00:16:57.720 --> 00:17:00.920]  會不會那個老僕人是主角呢?
[00:17:00.920 --> 00:17:03.720]  但是這個老僕人沒有名字
[00:17:03.720 --> 00:17:06.720]  縱使他有多勁拳也好
[00:17:06.720 --> 00:17:09.720]  似乎也不是故事的中心
[00:17:09.720 --> 00:17:12.720]  第二個出現的當然就是阿不拉罕
[00:17:12.720 --> 00:17:15.720]  你說阿不拉罕一定是主角
[00:17:15.720 --> 00:17:18.720]  但是你發現整段聖經開頭那幾節
[00:17:18.720 --> 00:17:21.720]  他命令這個老僕人出發
[00:17:21.720 --> 00:17:24.720]  回到他以前的故鄉
[00:17:24.720 --> 00:17:27.720]  去找一個老婆回來
[00:17:27.720 --> 00:17:30.720]  然後阿不拉罕就下台了
[00:17:30.720 --> 00:17:34.720]  四章尾阿不拉罕再沒有回來
[00:17:34.720 --> 00:17:36.720]  甚至那個老僕人回來
[00:17:36.720 --> 00:17:38.720]  找到一個女子回來
[00:17:38.720 --> 00:17:40.720]  拿了李百嘉回來
[00:17:40.720 --> 00:17:43.720]  他應該和阿不拉罕匯報一下
[00:17:43.720 --> 00:17:47.720]  阿不拉罕也沒有接受任何匯報
[00:17:47.720 --> 00:17:49.720]  如果不是老僕人不是阿不拉罕
[00:17:49.720 --> 00:17:52.720]  會不會是以撒呢?
[00:17:52.720 --> 00:17:56.720]  以撒整個故事是很被動的
[00:17:56.720 --> 00:17:58.720]  我們經常問一個問題
[00:17:58.720 --> 00:18:00.720]  為什麼阿不拉罕不自己去找老婆?
[00:18:00.720 --> 00:18:02.720]  為什麼要等老爸去找老婆?
[00:18:02.720 --> 00:18:05.720]  所以他是一個passive的角色
[00:18:05.720 --> 00:18:08.720]  似乎聖經上上下下告訴我們
[00:18:08.720 --> 00:18:10.720]  以撒不能夠離開迦南地
[00:18:10.720 --> 00:18:12.720]  因為現在是一個轉折的時候
[00:18:12.720 --> 00:18:14.720]  因為阿不拉罕要過去
[00:18:14.720 --> 00:18:16.720]  the first patriarch要離開
[00:18:16.720 --> 00:18:20.720]  the second patriarch就不能夠離開這塊地
[00:18:20.720 --> 00:18:24.720]  所以他頂龍的角色是做一個transition
[00:18:24.720 --> 00:18:27.720]  剩下的是誰呢?
[00:18:27.720 --> 00:18:29.720]  剩下的就是李百嘉
[00:18:29.720 --> 00:18:31.720]  Rebecca
[00:18:31.720 --> 00:18:33.720]  第24章
[00:18:33.720 --> 00:18:35.720]  大家看看
[00:18:35.720 --> 00:18:37.720]  蛛絲馬跡有沒有一些地方讓我們看到
[00:18:37.720 --> 00:18:41.720]  李百嘉到底是一個怎樣的角色
[00:18:41.720 --> 00:18:43.720]  有什麼這麼重要
[00:18:43.720 --> 00:18:44.720]  剛才當然解釋了
[00:18:44.720 --> 00:18:47.720]  李百嘉是一個識款待人的
[00:18:47.720 --> 00:18:50.720]  起碼故事的刻劃是這樣說
[00:18:50.720 --> 00:18:55.720]  他是一個practice hospitality的一個女子
[00:18:55.720 --> 00:18:57.720]  一個好的女子
[00:18:57.720 --> 00:19:00.720]  一個有德行的女子
[00:19:00.720 --> 00:19:04.720]  大家看看有什麼動詞
[00:19:04.720 --> 00:19:09.720]  特別在李百嘉身上是形容他的
[00:19:09.720 --> 00:19:11.720]  我讀幾節經文
[00:19:11.720 --> 00:19:14.720]  第24章第5節和第39節等等的經文
[00:19:14.720 --> 00:19:17.720]  老僕人經常問一個問題
[00:19:17.720 --> 00:19:21.720]  如果這個女子不願意跟我去的話
[00:19:21.720 --> 00:19:23.720]  怎麼辦?
[00:19:23.720 --> 00:19:25.720]  於是阿巴拉罕就告訴他
[00:19:25.720 --> 00:19:27.720]  如果他不願意跟你去的話
[00:19:27.720 --> 00:19:29.720]  就跟你無關了
[00:19:29.720 --> 00:19:31.720]  你就不用負責任了
[00:19:31.720 --> 00:19:33.720]  經常都問這個問題
