
[00:00:00.000 --> 00:00:04.680]  我今天跟大家看幾個聖經裡的屬靈方程式
[00:09:19.520 --> 00:09:21.040]  但原來不是
[00:09:21.040 --> 00:09:24.080]  神說如果你獻上十分之一的時候
[00:09:24.080 --> 00:09:27.920]  你會得到的祝福多到無處可用
[00:09:27.920 --> 00:09:29.360]  普通人的計算方法
[00:09:29.360 --> 00:09:31.040]  如果我有一千元
[00:09:31.040 --> 00:09:32.560]  我奉獻一百元的時候
[00:09:32.560 --> 00:09:35.280]  我只剩下九百元
[00:09:35.280 --> 00:09:37.120]  但表面是剩下九百元
[00:09:37.120 --> 00:09:40.240]  但神說我會給你更多
[00:09:40.240 --> 00:09:42.800]  多到你很難去相信
[00:09:42.800 --> 00:09:45.680]  神竟然向人挑戰
[00:09:45.680 --> 00:09:46.800]  很熟悉的經文
[00:09:46.800 --> 00:09:48.480]  《瑪拉基書》第三章第十節
[00:09:48.480 --> 00:09:50.000]  我們一起讀出
[00:09:50.000 --> 00:09:52.480]  「萬君之耶和華說
[00:09:52.480 --> 00:09:55.360]  你們要將當立的十分之一
[00:09:55.360 --> 00:09:57.360]  全然送入倉庫
[00:09:57.360 --> 00:09:58.960]  使我家有糧
[00:09:58.960 --> 00:10:00.800]  以此事事我
[00:10:00.800 --> 00:10:04.240]  是否為你們敞開天上的窗戶
[00:10:04.240 --> 00:10:05.760]  傾福於你們
[00:10:05.760 --> 00:10:07.840]  甚至無處可用」
[00:10:35.200 --> 00:10:37.280]  我看過一套邵氏的電影
[00:10:37.280 --> 00:10:38.800]  叫《青春古王》
[00:10:38.800 --> 00:10:40.080]  原來他沒有看過
[00:10:40.080 --> 00:10:41.920]  我蠻欣賞他
[00:10:41.920 --> 00:10:44.480]  那時候他和張堅庭都是翹王
[00:10:44.480 --> 00:10:46.880]  組成了一間二友公司
[00:10:46.880 --> 00:10:49.440]  拍過《表錯七日情》
[00:10:49.440 --> 00:10:50.880]  誰知我跟他說完之後
[00:10:50.880 --> 00:10:52.880]  刺激了他上來分享
[00:10:52.880 --> 00:10:54.240]  我跟他拍過幾次檔
[00:10:54.240 --> 00:10:55.520]  他沒有人分享過這一段
[00:10:55.520 --> 00:10:58.240]  他說我拍過這套電影
[00:10:58.240 --> 00:11:01.360]  其實這套電影是我太太的經歷
[00:11:01.360 --> 00:11:02.560]  他說
[00:11:02.560 --> 00:11:05.680]  原來當時我沒有打理我的稅務
[00:11:05.680 --> 00:11:06.960]  因為我不是在香港
[00:11:06.960 --> 00:11:08.480]  沒有納稅
[00:11:08.480 --> 00:11:10.480]  誰知稅務局很厲害
[00:11:10.480 --> 00:11:11.840]  追稅之餘不得
[00:11:11.840 --> 00:11:13.280]  找人封他的房子
[00:11:13.280 --> 00:11:15.120]  昨天有人聽到
[00:11:15.120 --> 00:11:17.680]  不准他家裡拿東西走
[00:11:17.680 --> 00:11:21.040]  派了一個保安
[00:11:21.040 --> 00:11:23.760]  在他家外面看著
[00:11:23.760 --> 00:11:24.960]  要看七天
[00:11:24.960 --> 00:11:26.960]  七天之內你再搞不定的時候
[00:11:26.960 --> 00:11:29.840]  將你家裡的東西全部拿去拍賣
[00:11:29.840 --> 00:11:32.400]  那個保安跟他太太說
[00:11:32.400 --> 00:11:33.680]  我不想的
[00:11:33.680 --> 00:11:34.880]  我只是在工作
[00:11:34.880 --> 00:11:36.720]  你不要生我的氣
[00:11:36.720 --> 00:11:39.600]  唯一期望你可以幫忙的是
[00:11:39.600 --> 00:11:42.080]  我要上廁所你給我用廁所
[00:11:42.080 --> 00:11:43.680]  他太太就很生氣
[00:11:43.680 --> 00:11:44.960]  立即通知陳友
[00:11:44.960 --> 00:11:46.720]  我們被人封了房子
[00:11:46.720 --> 00:11:47.920]  保安在外面
[00:11:47.920 --> 00:11:50.000]  七天之後就搞不定
[00:11:50.000 --> 00:11:53.680]  二友公司拍這套電影叫《表錯七日情》
[00:11:53.680 --> 00:11:55.120]  就是來自這件事
[00:11:55.120 --> 00:11:57.840]  保安來到他家門口
[00:11:57.840 --> 00:12:00.400]  中陣圖做保安
[00:12:00.400 --> 00:12:02.320]  不過他說後面那段是假的
[00:12:02.320 --> 00:12:05.360]  後來保安就跟那個女主人發生關係
[00:12:05.360 --> 00:12:06.240]  我太太沒有
[00:12:06.240 --> 00:12:07.840]  她沒有給我六個房子
[00:12:07.840 --> 00:12:10.080]  昨天你有聽就有這一段
[00:12:10.080 --> 00:12:12.480]  我才知道原來可能你欠稅
[00:12:12.480 --> 00:12:13.680]  這麼可怕
[00:12:13.680 --> 00:12:15.520]  不只是罰你錢
[00:12:15.520 --> 00:12:17.440]  可能甚至會怎樣
[00:12:17.440 --> 00:12:20.240]  抓人封艇會封房子
[00:12:20.240 --> 00:12:22.480]  他趕快回來香港
[00:12:22.480 --> 00:12:24.320]  盡快搞定那些稅項
[00:12:24.320 --> 00:12:27.120]  於是就不用被人帶去封
[00:12:27.120 --> 00:12:29.040]  原來當我們應該要交的
[00:12:29.040 --> 00:12:30.080]  我們不交的時候
[00:12:30.080 --> 00:12:32.080]  原來我們是會得到懲治
[00:12:32.080 --> 00:12:35.280]  但有時候我們是沒有想到這件事
[00:12:35.280 --> 00:12:37.360]  但更加可以提醒我們
[00:12:37.360 --> 00:12:38.880]  這個雖然是當立的
[00:12:38.880 --> 00:12:40.160]  但你來有獻上
[00:12:40.160 --> 00:12:42.000]  看會不會我傾福於你們
[00:12:42.000 --> 00:12:43.680]  甚至無處可用
[00:12:43.680 --> 00:12:44.880]  這個很重要
[00:12:44.880 --> 00:12:47.040]  你不要忘記聖經很清楚說
[00:12:47.040 --> 00:12:49.120]  我們不可以試探我們的主
[00:12:49.120 --> 00:12:50.000]  我們的神
[00:12:50.000 --> 00:12:52.160]  在《生命記》第六章第十六節裏面
[00:12:52.160 --> 00:12:53.520]  有這一段經文
[00:12:53.520 --> 00:12:55.280]  而且耶穌被魔鬼試探的時候
[00:12:55.280 --> 00:12:57.920]  都同樣講這件事
[00:12:57.920 --> 00:13:01.360]  但在這一刻神竟然向人來挑戰
[00:13:01.360 --> 00:13:03.120]  你試試帶祂去擺相
[00:13:03.120 --> 00:13:05.200]  看我會不會來祝福你
[00:13:05.200 --> 00:13:07.120]  今天表面有時候我們為神擺相
[00:13:07.120 --> 00:13:09.120]  好像是一個損失
[00:13:09.120 --> 00:13:11.040]  但我們絕對相信愛我們的神
[00:13:11.040 --> 00:13:12.800]  如果知道我們愛祂的時候
[00:13:12.800 --> 00:13:14.400]  祂會來賜福給我們
[00:13:14.400 --> 00:13:17.600]  或祂不是馬上給我們這些金錢
[00:13:17.600 --> 00:13:19.440]  可能祂在用不同的方法
[00:13:19.440 --> 00:13:21.360]  來賜福我們
[00:13:21.360 --> 00:13:22.400]  最簡單舉個例子
[00:13:22.400 --> 00:13:25.120]  做父母的你知道你的兒女來疼你
[00:13:25.120 --> 00:13:27.040]  可能他不是很多收入
[00:13:27.040 --> 00:13:29.440]  但他都願意給你一些茶錢的時候
[00:13:29.440 --> 00:13:31.600]  很可能你會用你身上的東西
[00:13:31.600 --> 00:13:33.760]  比他給你的更多
[00:13:33.760 --> 00:13:35.440]  可能你不是馬上說不要
[00:13:35.440 --> 00:13:36.320]  你會要
[00:13:36.320 --> 00:13:38.480]  但你在後期你會賜福他
[00:13:38.480 --> 00:13:40.480]  我這次去紐西蘭侍奉
[00:13:40.480 --> 00:13:42.400]  又有一個很特別的經歷
[00:13:42.400 --> 00:13:45.120]  但我想先鋪排一下
[00:13:45.120 --> 00:13:46.560]  我稍後會再講第二段
[00:13:46.560 --> 00:13:49.120]  有誰是上兩個星期
[00:13:49.120 --> 00:13:53.840]  聽我講了托手肘的人在這一課
[00:13:53.840 --> 00:13:56.240]  我現在會講第二部份
[00:13:56.240 --> 00:13:57.760]  第一部份是講甚麼
[00:13:57.760 --> 00:13:58.720]  我去紐西蘭
[00:13:58.720 --> 00:14:00.160]  我往往去外地
[00:14:00.160 --> 00:14:02.080]  都是會在星期日晚才離開
[00:14:02.080 --> 00:14:03.440]  為甚麼呢
[00:14:03.440 --> 00:14:04.720]  做完所有事情就離開
[00:14:04.720 --> 00:14:06.720]  我最喜歡坐夜機可以睡覺
[00:14:06.720 --> 00:14:08.960]  上兩個星期日
[00:14:08.960 --> 00:14:10.480]  我去紐西蘭侍奉
[00:14:10.480 --> 00:14:13.760]  剛剛完了聚會
[00:14:13.760 --> 00:14:16.240]  師母都送我去機場
[00:14:16.240 --> 00:14:18.720]  因為往往都會送我們一次
[00:14:18.720 --> 00:14:20.560]  有時都不知道能否回來
[00:14:20.560 --> 00:14:22.640]  坐飛機都很危險
[00:14:22.640 --> 00:14:24.640]  師母千叮萬囑
[00:14:24.640 --> 00:14:25.920]  她用愛心叮嚀
[00:14:25.920 --> 00:14:27.600]  「你很累了」
[00:14:27.600 --> 00:14:29.120]  「你剛才坐車都很睏」
[00:14:29.120 --> 00:14:31.280]  「你上飛機不要看電視」
[00:14:31.280 --> 00:14:32.480]  「不要看電影了」
[00:14:32.480 --> 00:14:34.000]  「好好地休息」
[00:14:34.000 --> 00:14:35.040]  我說「好好好」
[00:14:35.040 --> 00:14:36.880]  我一定會答應的
[00:14:36.880 --> 00:14:39.520]  但有時上到去的時候
[00:14:39.520 --> 00:14:41.280]  還有少許精神去看
[00:14:41.280 --> 00:14:42.720]  所以我一上到飛機
[00:14:42.720 --> 00:14:45.120]  馬上關掉電視
[00:14:45.120 --> 00:14:47.120]  無論如何都沒有畫面
[00:14:47.120 --> 00:14:49.760]  我就叫空中服務員過來
[00:14:49.760 --> 00:14:51.520]  我說「為甚麼沒有畫面」
[00:14:51.520 --> 00:14:52.400]  「是呀」
[00:14:52.400 --> 00:14:54.160]  「我盡量幫你重設」
[00:14:54.160 --> 00:14:54.800]  「不要緊」
[00:14:54.800 --> 00:14:56.240]  「我是爭取時間」
[00:14:56.240 --> 00:14:58.480]  「沒有電視,但我還帶了報紙上去看」
[00:14:58.480 --> 00:14:59.920]  「我在香港沒時間看報紙」
[00:14:59.920 --> 00:15:01.680]  於是按燈
[00:15:01.680 --> 00:15:03.760]  但問題是同一個遙控器
[00:15:03.760 --> 00:15:05.200]  都沒有燈
[00:15:05.200 --> 00:15:06.400]  那即是怎樣
[00:15:06.400 --> 00:15:07.520]  我說「你重設吧」
[00:15:07.520 --> 00:15:09.280]  「現在我們正在重設」
[00:15:09.280 --> 00:15:10.560]  很無奈
[00:15:10.560 --> 00:15:12.080]  又沒有電視看
[00:15:12.080 --> 00:15:13.520]  又沒有報紙看
[00:15:13.520 --> 00:15:14.560]  又很累
[00:15:14.560 --> 00:15:15.840]  於是我又怎樣
[00:15:15.840 --> 00:15:17.360]  自然要睡覺
[00:15:17.360 --> 00:15:19.600]  我們旁邊沒有人
[00:15:19.600 --> 00:15:21.280]  但我旁邊都按不到
[00:15:21.280 --> 00:15:23.440]  但我左邊的又可以看
[00:15:23.440 --> 00:15:25.040]  於是我就睡覺
[00:15:25.040 --> 00:15:27.840]  原來我是一個很感恩的人
[00:15:27.840 --> 00:15:28.640]  我是安然入睡
[00:15:28.640 --> 00:15:30.480]  我不知道那班機延誤了
[00:15:30.480 --> 00:15:31.840]  因為那班機完全未動的時候
[00:15:31.840 --> 00:15:32.720]  我已經睡了
[00:15:32.720 --> 00:15:33.760]  到下飛機的時候
[00:15:33.760 --> 00:15:34.640]  他們來宣佈
[00:15:34.640 --> 00:15:35.120]  不好意思
[00:15:35.120 --> 00:15:37.360]  因為我們遲了一個多小時起飛
[00:15:37.360 --> 00:15:40.240]  所以我們遲了下飛機
[00:15:40.240 --> 00:15:41.360]  希望大家饒恕
[00:15:41.360 --> 00:15:43.600]  我才知道原來那班機遲了一個多小時
[00:15:43.600 --> 00:15:45.040]  但我完全不知道
[00:15:45.040 --> 00:15:48.480]  我大概在香港時間十點多我睡覺
[00:15:48.480 --> 00:15:50.080]  但生理時鐘很自然
[00:15:50.080 --> 00:15:52.240]  香港時間七點多我就醒了
[00:15:52.240 --> 00:15:53.040]  當我醒了
[00:15:53.040 --> 00:15:54.400]  我去洗手間洗臉
[00:15:54.400 --> 00:15:56.160]  洗完臉後我還沒有空間
[00:15:56.160 --> 00:15:57.440]  我就問空中服務員
[00:15:57.440 --> 00:16:00.080]  究竟現在我的電視機搞定了沒有
[00:16:00.080 --> 00:16:01.200]  他說搞定了
[00:16:01.200 --> 00:16:02.240]  他出去給我開燈
[00:16:02.240 --> 00:16:03.360]  真的有電視看
[00:16:03.360 --> 00:16:06.080]  很快就用快速播放
[00:16:06.080 --> 00:16:07.920]  看了一套半期的電影
[00:16:07.920 --> 00:16:09.760]  快要下飛機的時候
[00:16:09.760 --> 00:16:11.440]  綁了安全帶
[00:16:11.440 --> 00:16:13.120]  有個空中司機走來跟我說
[00:16:13.120 --> 00:16:17.440]  他說先生我們送一些優惠券給你
[00:16:17.440 --> 00:16:19.120]  看看這張優惠券好不好
[00:16:19.120 --> 00:16:21.280]  有拍出來的
[00:16:21.280 --> 00:16:25.120]  他說一張是50元美金
[00:16:25.120 --> 00:16:26.960]  第二張是25元美金
[00:16:26.960 --> 00:16:29.520]  即是加起來75元美金送給我
[00:16:29.520 --> 00:16:30.880]  我問他為什麼
[00:16:30.880 --> 00:16:31.920]  他說真的不好意思
[00:16:31.920 --> 00:16:33.280]  因為你的電視機壞了
[00:16:33.280 --> 00:16:34.560]  又沒有燈的時候
[00:16:34.560 --> 00:16:36.880]  我們真的很不好意思
[00:16:36.880 --> 00:16:38.720]  所以我們送一點點心意
[00:16:38.720 --> 00:16:39.680]  希望你接納
[00:16:39.680 --> 00:16:41.520]  當然接納了
[00:16:41.520 --> 00:16:43.040]  就是這樣
[00:16:43.040 --> 00:16:47.200]  我沒有想過神知道我的軟弱逼我睡覺
[00:16:47.200 --> 00:16:49.200]  睡醒有電視看
[00:16:49.200 --> 00:16:51.760]  但還有75元優惠券
[00:16:51.760 --> 00:16:53.440]  是美金
[00:16:53.440 --> 00:16:54.720]  神真的很疼我
[00:16:54.720 --> 00:16:56.480]  我覺得沒什麼可能的事
[00:16:56.480 --> 00:16:57.280]  好了
[00:16:57.280 --> 00:16:58.640]  到我回到香港的時候
[00:16:58.640 --> 00:16:59.920]  都是那班機
[00:16:59.920 --> 00:17:01.200]  又是那班人
[00:17:01.200 --> 00:17:02.080]  還認得到
[00:17:02.080 --> 00:17:03.440]  因為坐在那個位置
[00:17:03.440 --> 00:17:04.400]  所以我很興奮
[00:17:04.400 --> 00:17:05.600]  馬上按機
[00:17:05.600 --> 00:17:07.680]  很開心
[00:17:07.680 --> 00:17:09.360]  是沒有東西看
[00:17:09.360 --> 00:17:11.360]  但心情是完全不同
