
[00:00:00.000 --> 00:00:02.000]  我們一起祈禱好嗎?
[00:05:21.000 --> 00:05:23.000]  在火裡面燃燒,但是沒有燒毀
[00:05:23.000 --> 00:05:25.000]  當時摩西
[00:05:25.000 --> 00:05:27.000]  已經八十歲了
[00:05:27.000 --> 00:05:29.000]  人生已經過了三分二
[00:05:29.000 --> 00:05:31.000]  他生活在米甸礦野
[00:05:31.000 --> 00:05:33.000]  已經四十年,幫岳父去牧羊
[00:05:33.000 --> 00:05:35.000]  有一天
[00:05:35.000 --> 00:05:37.000]  他如常放羊
[00:05:37.000 --> 00:05:39.000]  帶羊去吃草,來到一座山
[00:05:39.000 --> 00:05:41.000]  說他已經不是第一次
[00:05:41.000 --> 00:05:43.000]  來到這座山,但這次在山上
[00:05:43.000 --> 00:05:45.000]  他看到一個
[00:05:45.000 --> 00:05:47.000]  很特別的事
[00:05:47.000 --> 00:05:49.000]  有一棵荊棘
[00:05:49.000 --> 00:05:51.000]  根據文獻,這些荊棘
[00:05:51.000 --> 00:05:53.000]  應該叫Blackberry Bush
[00:05:53.000 --> 00:05:55.000]  即是黑妹,不是黑加侖子
[00:05:55.000 --> 00:05:57.000]  是黑妹
[00:05:57.000 --> 00:05:59.000]  這棵荊棘被火燒毀
[00:05:59.000 --> 00:06:01.000]  照常理
[00:06:01.000 --> 00:06:03.000]  應該很快燒毀
[00:06:03.000 --> 00:06:05.000]  但這棵荊棘一直在火裡面
[00:06:05.000 --> 00:06:07.000]  燃燒,缺完好無缺
[00:06:07.000 --> 00:06:09.000]  所以摩西就
[00:06:09.000 --> 00:06:11.000]  問了這條問題
[00:06:11.000 --> 00:06:13.000]  摩西就說
[00:06:13.000 --> 00:06:15.000]  我要轉過去看這荊棘
[00:06:15.000 --> 00:06:17.000]  這棵荊棘
[00:06:17.000 --> 00:06:19.000]  為何沒有燒毀呢?
[00:06:19.000 --> 00:06:21.000]  就是因為他的好奇
[00:06:21.000 --> 00:06:23.000]  因為他要看清楚,摩西就走近荊棘
[00:06:23.000 --> 00:06:25.000]  一切
[00:06:25.000 --> 00:06:27.000]  就是從看見
[00:06:27.000 --> 00:06:29.000]  看見荊棘這刻開始
[00:06:29.000 --> 00:06:31.000]  摩西走過去
[00:06:31.000 --> 00:06:33.000]  神就說
[00:06:33.000 --> 00:06:35.000]  在荊棘裡面叫,摩西
[00:06:35.000 --> 00:06:37.000]  摩西
[00:06:37.000 --> 00:06:39.000]  就說,你不要走近這裏
[00:06:39.000 --> 00:06:41.000]  你要把你腳上的鞋
[00:06:41.000 --> 00:06:43.000]  脫下,因為你所站的
[00:06:43.000 --> 00:06:45.000]  地方是聖地,他又說
[00:06:45.000 --> 00:06:47.000]  我是你父親的神,亞伯拉罕的神
[00:06:47.000 --> 00:06:49.000]  伊撒的神,雅各的神
[00:06:49.000 --> 00:06:51.000]  摩西就蒙上了,因為他
[00:06:51.000 --> 00:06:53.000]  很怕見到神
[00:06:53.000 --> 00:06:55.000]  第七節以後,就是上主
[00:06:55.000 --> 00:06:57.000]  跟摩西說,請救以色列
[00:06:57.000 --> 00:06:59.000]  等等的計劃
[00:06:59.000 --> 00:07:01.000]  上主是怎樣呼召
[00:07:01.000 --> 00:07:03.000]  摩西的話
[00:07:03.000 --> 00:07:05.000]  是讓他
[00:07:05.000 --> 00:07:07.000]  見到荊棘,燃燒
[00:07:07.000 --> 00:07:09.000]  看到一些東西
[00:07:09.000 --> 00:07:11.000]  其實這段經文都是圍繞著
[00:07:11.000 --> 00:07:13.000]  「體見」這個字
[00:07:13.000 --> 00:07:17.000]  這裏有十一節經文
[00:07:17.000 --> 00:07:19.000]  我用紅色筆highlight了,全部都是
[00:07:19.000 --> 00:07:21.000]  跟「體見」有關的
[00:07:21.000 --> 00:07:23.000]  你能不能數到有多少個紅色
[00:07:23.000 --> 00:07:25.000]  highlight了的東西呢?
[00:07:25.000 --> 00:07:29.000]  十個,對了
[00:07:29.000 --> 00:07:31.000]  其實是十一個,因為
[00:07:31.000 --> 00:07:33.000]  他說我確實看見了,其實是
[00:07:33.000 --> 00:07:35.000]  看見看見了,重複了兩次
[00:07:35.000 --> 00:07:37.000]  十一節經文裏面
[00:07:37.000 --> 00:07:39.000]  出現了十一次「體見」
[00:07:39.000 --> 00:07:41.000]  如果你看回原本的文字
[00:07:41.000 --> 00:07:43.000]  你會覺得很有趣
[00:07:43.000 --> 00:07:45.000]  很特別,因為這個字
[00:07:45.000 --> 00:07:47.000]  不斷出現,甚至你讀的時候
[00:07:47.000 --> 00:07:49.000]  是很翹嘴的
[00:07:49.000 --> 00:07:51.000]  很翹嘴,彷彿經文就是
[00:07:51.000 --> 00:07:53.000]  在挑戰我們,要特別留意
[00:07:53.000 --> 00:07:55.000]  「體見」這個字
[00:07:55.000 --> 00:07:57.000]  丁子妹,在整個故事
[00:07:57.000 --> 00:07:59.000]  你已經讀了兩次了
[00:07:59.000 --> 00:08:01.000]  除了摩西之外
[00:08:01.000 --> 00:08:03.000]  除了摩西之外
[00:08:03.000 --> 00:08:05.000]  有沒有其他人
[00:08:05.000 --> 00:08:07.000]  看見一些事情?
[00:08:07.000 --> 00:08:09.000]  究竟整個故事除了
[00:08:09.000 --> 00:08:11.000]  摩西以外,還有沒有其他
[00:08:11.000 --> 00:08:13.000]  人看見一些東西,看見一些
[00:08:13.000 --> 00:08:15.000]  經濟燃燒
[00:08:15.000 --> 00:08:17.000]  以外,一些很重要的東西
[00:08:17.000 --> 00:08:19.000]  有沒有?
[00:08:19.000 --> 00:08:21.000]  是
[00:08:21.000 --> 00:08:23.000]  還有沒有另外一個
[00:08:23.000 --> 00:08:25.000]  主角等等,去看見一些
[00:08:25.000 --> 00:08:27.000]  很重要的東西?如果你細心
[00:08:27.000 --> 00:08:29.000]  留意的話,有一句說話
[00:08:29.000 --> 00:08:31.000]  重複又重複
[00:08:31.000 --> 00:08:33.000]  在經文裡面,有另外一個角色
[00:08:33.000 --> 00:08:35.000]  都看到一些東西
[00:08:35.000 --> 00:08:41.000]  以色列人做苦工,哀聲
[00:08:41.000 --> 00:08:43.000]  嘆息哀求,他們因苦工
[00:08:43.000 --> 00:08:45.000]  所發出的哀聲,達於神
[00:08:45.000 --> 00:08:47.000]  神聽見他們哀聲,神看
[00:08:47.000 --> 00:08:49.000]  故,中文翻譯,神看見
[00:08:49.000 --> 00:08:51.000]  以色列人神是知道
[00:08:51.000 --> 00:08:53.000]  這個是摩西燃燒經濟的開場白
[00:08:53.000 --> 00:08:55.000]  是摩西見到經濟之前
[00:08:55.000 --> 00:08:57.000]  那一句
[00:08:57.000 --> 00:08:59.000]  就是摩西見到
[00:08:59.000 --> 00:09:01.000]  火燒經濟
[00:09:01.000 --> 00:09:03.000]  之後,即刻那一句
[00:09:03.000 --> 00:09:05.000]  是什麼呢?
[00:09:05.000 --> 00:09:07.000]  耶和華說,我確實
[00:09:07.000 --> 00:09:09.000]  看見了我百姓
[00:09:09.000 --> 00:09:11.000]  在埃及所受的困苦
[00:09:11.000 --> 00:09:13.000]  再補一句,我看見
[00:09:13.000 --> 00:09:15.000]  埃及人怎樣欺壓他們
[00:09:15.000 --> 00:09:17.000]  聖經說,耶和華
[00:09:17.000 --> 00:09:19.000]  看見以色列人的痛苦
[00:09:19.000 --> 00:09:21.000]  這件事,經文不斷重複
[00:09:21.000 --> 00:09:23.000]  耶和華說,以色列人的困苦
[00:09:23.000 --> 00:09:25.000]  我見到
[00:09:25.000 --> 00:09:27.000]  三章七節,剛才大家數到
[00:09:27.000 --> 00:09:29.000]  有一個看見,其實兩個
[00:09:29.000 --> 00:09:31.000]  因為這是一個很特別的語法
[00:09:31.000 --> 00:09:33.000]  是一個很重的語氣
[00:09:33.000 --> 00:09:35.000]  想說什麼呢?
[00:09:35.000 --> 00:09:37.000]  在摩西
[00:09:37.000 --> 00:09:39.000]  看見燃燒的經濟以前
[00:09:39.000 --> 00:09:41.000]  在上主呼召摩西以前
[00:09:41.000 --> 00:09:43.000]  是上主
[00:09:43.000 --> 00:09:45.000]  先看見人的苦情
[00:09:45.000 --> 00:09:47.000]  之所以有火燒經濟
[00:09:47.000 --> 00:09:49.000]  這個故事,是因為上主
[00:09:49.000 --> 00:09:51.000]  先看見人的痛
[00:09:51.000 --> 00:09:53.000]  去見到人的痛
[00:09:53.000 --> 00:09:55.000]  去見到以色列人的委屈
[00:09:55.000 --> 00:09:57.000]  見到以色列人的艱難
[00:09:57.000 --> 00:09:59.000]  如果我們回想上兩次的講道
[00:09:59.000 --> 00:10:01.000]  以色列人的艱難委屈
[00:10:01.000 --> 00:10:03.000]  神話我全部見到
[00:10:03.000 --> 00:10:05.000]  我全部見到,有些什麼?
[00:10:05.000 --> 00:10:07.000]  法老欺壓
[00:10:07.000 --> 00:10:09.000]  奴役,神話我見到
[00:10:09.000 --> 00:10:11.000]  埃及
[00:10:11.000 --> 00:10:13.000]  督公的逼迫
[00:10:13.000 --> 00:10:15.000]  以至生活顛沛流離
[00:10:15.000 --> 00:10:17.000]  神話我見到
[00:10:17.000 --> 00:10:19.000]  殘忍的命令
[00:10:19.000 --> 00:10:21.000]  要修生婆在他媽媽面前
[00:10:21.000 --> 00:10:23.000]  殺了她的男嬰
[00:10:23.000 --> 00:10:25.000]  神話我見到
[00:10:25.000 --> 00:10:27.000]  法老趕盡殺絕,要將所有男孩子
[00:10:27.000 --> 00:10:29.000]  扔到尼羅河
[00:10:29.000 --> 00:10:31.000]  神話我見到
[00:10:31.000 --> 00:10:33.000]  以色列的媽媽要親手將兒子
[00:10:33.000 --> 00:10:35.000]  擺在一個藤籃裡面
[00:10:35.000 --> 00:10:37.000]  放在尼羅河
[00:10:37.000 --> 00:10:39.000]  讓他飄走
[00:10:39.000 --> 00:10:41.000]  含淚道別
[00:10:41.000 --> 00:10:43.000]  那些媽媽要親眼
[00:10:43.000 --> 00:10:45.000]  見著自己的骨肉
[00:10:45.000 --> 00:10:47.000]  在自己眼前飄走
[00:10:47.000 --> 00:10:49.000]  這些情景
[00:10:49.000 --> 00:10:51.000]  這些畫面
[00:10:51.000 --> 00:10:53.000]  神話我全部
[00:10:53.000 --> 00:10:55.000]  看在眼內
[00:10:55.000 --> 00:10:57.000]  而我今天不單止
[00:10:57.000 --> 00:10:59.000]  看到,我更加要拯救
[00:10:59.000 --> 00:11:01.000]  以色列人,所以這個燃燒的
[00:11:01.000 --> 00:11:03.000]  荊棘呼召摩西
[00:11:03.000 --> 00:11:05.000]  只不過是第一步
[00:11:05.000 --> 00:11:07.000]  丁子梅,這就是我們上主
[00:11:07.000 --> 00:11:09.000]  他說
[00:11:09.000 --> 00:11:11.000]  他看見人的艱難
[00:11:11.000 --> 00:11:13.000]  和委屈
[00:11:13.000 --> 00:11:15.000]  他看到,上主親自來拯救
[00:11:15.000 --> 00:11:17.000]  和帶領,這是我們
[00:11:17.000 --> 00:11:19.000]  今晚第一個重點,聖經說
[00:11:19.000 --> 00:11:21.000]  人的苦情,人的痛
[00:11:21.000 --> 00:11:23.000]  人的無奈,人的絕望
[00:11:23.000 --> 00:11:25.000]  上主看到
[00:11:25.000 --> 00:11:31.000]  在預備講章的時候,我想起
[00:11:31.000 --> 00:11:33.000]  一位近來接觸到的朋友
[00:11:33.000 --> 00:11:35.000]  他不是我們
[00:11:35.000 --> 00:11:37.000]  中間任何一個人
[00:11:37.000 --> 00:11:39.000]  也不是這間教會的任何一個人
[00:11:39.000 --> 00:11:41.000]  他大約二十
[00:11:41.000 --> 00:11:43.000]  二十幾到三十幾歲
[00:11:43.000 --> 00:11:45.000]  他在院舍長大
[00:11:45.000 --> 00:11:47.000]  過往有些
[00:11:47.000 --> 00:11:49.000]  很痛的經歷
[00:11:49.000 --> 00:11:51.000]  很多時候他都有口難言
[00:11:51.000 --> 00:11:53.000]  生活在委屈之下
[00:11:53.000 --> 00:11:55.000]  有機會我和另一位弟兄
[00:11:55.000 --> 00:11:57.000]  去探望他
[00:11:57.000 --> 00:11:59.000]  寒暄幾句,互相問候
[00:11:59.000 --> 00:12:01.000]  其實我們想
[00:12:01.000 --> 00:12:03.000]  可能沒有什麼可以聊天的
[00:12:03.000 --> 00:12:05.000]  我們準備離開
[00:12:05.000 --> 00:12:07.000]  突然間他講了一句
[00:12:07.000 --> 00:12:09.000]  他說
[00:12:09.000 --> 00:12:11.000]  他近來想起
[00:12:11.000 --> 00:12:13.000]  以前的畫面
[00:12:13.000 --> 00:12:15.000]  他開始很緊張
[00:12:15.000 --> 00:12:17.000]  他雙手不期然在抓緊
[00:12:17.000 --> 00:12:19.000]  之後大家都沉默了一會兒
[00:12:19.000 --> 00:12:23.000]  過了一會兒
[00:12:23.000 --> 00:12:25.000]  我們跟他說
[00:12:25.000 --> 00:12:27.000]  那些片段,你想起的那些畫面
[00:12:27.000 --> 00:12:31.000]  我想應該都是
[00:12:31.000 --> 00:12:33.000]  令你很不快樂
[00:12:33.000 --> 00:12:35.000]  很痛苦的畫面
[00:12:35.000 --> 00:12:37.000]  我們跟他說
[00:12:37.000 --> 00:12:39.000]  神也看見,神明白
[00:12:39.000 --> 00:12:41.000]  祂知道
[00:12:41.000 --> 00:12:43.000]  之後
[00:12:43.000 --> 00:12:45.000]  那位弟兄
[00:12:45.000 --> 00:12:47.000]  他的眼睛流下兩行淚水
[00:12:47.000 --> 00:12:49.000]  不斷流,他很努力地擦
[00:12:49.000 --> 00:12:51.000]  他的眼睛
[00:12:51.000 --> 00:12:53.000]  但是淚水就是不斷流
[00:12:53.000 --> 00:12:55.000]  說他有一些痛
[00:12:55.000 --> 00:12:57.000]  有一些委屈
[00:12:57.000 --> 00:12:59.000]  是言語很難表達
[00:12:59.000 --> 00:13:01.000]  唯有是我們身體很誠實
[00:13:01.000 --> 00:13:03.000]  去幫我們用淚水表達出來
[00:13:03.000 --> 00:13:07.000]  接著他在衫袋裡
[00:13:07.000 --> 00:13:09.000]  他很珍而重之拿了一張紙出來
[00:13:09.000 --> 00:13:11.000]  上面寫了一首歌的名字
[00:13:11.000 --> 00:13:15.000]  他說他很喜歡這首歌
[00:13:15.000 --> 00:13:17.000]  他說聽這首歌的時候
[00:13:17.000 --> 00:13:19.000]  可以幫他略略平靜下來
[00:13:19.000 --> 00:13:23.000]  他問我們認不認識這首詩歌
[00:13:23.000 --> 00:13:25.000]  很慚愧,我沒聽過
[00:13:25.000 --> 00:13:29.000]  預備講章的時候找回這首詩歌
[00:13:29.000 --> 00:13:31.000]  之後我終於明白
[00:13:31.000 --> 00:13:33.000]  為什麼他這麼喜歡這首詩歌
[00:13:33.000 --> 00:13:37.000]  因為這首詩歌彷彿是講出他的心聲
[00:13:37.000 --> 00:13:39.000]  我截錄了一些歌詞出來
[00:13:39.000 --> 00:13:41.000]  歌詞是這麼說的
[00:13:41.000 --> 00:13:47.000]  左上角
[00:13:47.000 --> 00:13:49.000]  望見天空蔚藍如絲
[00:13:49.000 --> 00:13:51.000]  青風送上笑念隱纖
[00:13:51.000 --> 00:13:53.000]  各樣美善深在眼簾
[00:13:53.000 --> 00:13:55.000]  領略到神伴我身邊
[00:13:55.000 --> 00:13:57.000]  我想他就是在講他長大的時候
[00:13:57.000 --> 00:13:59.000]  都有一些很快樂的片段
[00:13:59.000 --> 00:14:01.000]  好像藍天白雲
[00:14:01.000 --> 00:14:03.000]  見到美善
[00:14:03.000 --> 00:14:05.000]  但是到了第二段的時候
[00:14:05.000 --> 00:14:07.000]  詩歌這麼說
[00:14:07.000 --> 00:14:19.000]  其實他的生命故事就是
[00:14:19.000 --> 00:14:21.000]  他的生命驟變
[00:14:21.000 --> 00:14:23.000]  天色很昏暗
[00:14:23.000 --> 00:14:25.000]  有些經歷令到他
[00:14:25.000 --> 00:14:27.000]  令到我們的淚水
[00:14:27.000 --> 00:14:29.000]  好像雨水灑幾片
[00:14:29.000 --> 00:14:31.000]  到了副歌是這麼說的
[00:14:31.000 --> 00:14:33.000]  詩人說他
[00:14:33.000 --> 00:14:35.000]  回到夢裡尋
[00:14:35.000 --> 00:14:37.000]  尋找那足印
[00:14:37.000 --> 00:14:39.000]  神卻未應許存活苦困
[00:14:39.000 --> 00:14:41.000]  但每遇上悲也會抱我起
[00:14:41.000 --> 00:14:43.000]  神應許說寸步也不離
[00:14:43.000 --> 00:14:45.000]  誰會伴我行
[00:14:45.000 --> 00:14:47.000]  淚雨漸走近
[00:14:47.000 --> 00:14:49.000]  神定會保守我前行
[00:14:49.000 --> 00:14:51.000]  深觸我心
[00:14:51.000 --> 00:14:53.000]  詩人說他要找回一雙足印
[00:14:53.000 --> 00:14:55.000]  是什麼足印呢
[00:14:55.000 --> 00:14:57.000]  是神抱起他
[00:14:57.000 --> 00:14:59.000]  和他前行的足印
[00:14:59.000 --> 00:15:01.000]  神未應許存活苦困
[00:15:01.000 --> 00:15:03.000]  但是到了最後
[00:15:03.000 --> 00:15:05.000]  他說誰會伴我行
[00:15:05.000 --> 00:15:07.000]  誰會和我一起行呢
[00:15:07.000 --> 00:15:11.000]  上主親自來到
[00:15:11.000 --> 00:15:13.000]  在人的痛苦當中與人相遇
[00:15:13.000 --> 00:15:15.000]  親自抱起親自帶領
[00:15:15.000 --> 00:15:19.000]  福音是什麼呢
[00:15:19.000 --> 00:15:21.000]  我們經常說福音
[00:15:21.000 --> 00:15:23.000]  福音當然是說神的拯救
[00:15:23.000 --> 00:15:25.000]  說越過紅海越過死亡
[00:15:25.000 --> 00:15:27.000]  驚天動地的事
[00:15:27.000 --> 00:15:29.000]  但是同樣美麗的就是
[00:15:29.000 --> 00:15:31.000]  他知道在埃及受壓迫的時候
[00:15:31.000 --> 00:15:33.000]  在曠野飄流的時候
[00:15:33.000 --> 00:15:35.000]  在不能言語的痛的時候
[00:15:35.000 --> 00:15:37.000]  他說他明白
[00:15:37.000 --> 00:15:39.000]  他看見
[00:15:39.000 --> 00:15:41.000]  他和我們一起去面對
[00:15:41.000 --> 00:15:43.000]  一起同行
[00:15:43.000 --> 00:15:45.000]  他說種種的片段
[00:15:45.000 --> 00:15:47.000]  我都看到
[00:15:47.000 --> 00:15:49.000]  與其說整個出埃及拯救的故事
[00:15:49.000 --> 00:15:51.000]  是發生在
[00:15:51.000 --> 00:15:53.000]  是開始在摩西見到燃燒的荊棘
[00:15:53.000 --> 00:15:55.000]  說他更加正確
[00:15:55.000 --> 00:15:57.000]  應該說整個拯救故事的起點
[00:15:57.000 --> 00:15:59.000]  是在於上主
[00:15:59.000 --> 00:16:01.000]  在於上主看到人的痛
[00:16:01.000 --> 00:16:03.000]  他定義來拯救
[00:16:03.000 --> 00:16:05.000]  帶領
[00:16:05.000 --> 00:16:07.000]  這是今晚第一個重點
[00:16:07.000 --> 00:16:11.000]  人的痛
[00:16:11.000 --> 00:16:13.000]  上主看到
[00:16:13.000 --> 00:16:15.000]  上主說我來拯救
[00:16:15.000 --> 00:16:17.000]  我來帶領
[00:16:17.000 --> 00:16:19.000]  這是出埃及的第三章
[00:16:19.000 --> 00:16:21.000]  第一個帶給我們的訊息
[00:16:21.000 --> 00:16:23.000]  現在我們開始我們今晚講到的
[00:16:23.000 --> 00:16:25.000]  下半部分
[00:16:25.000 --> 00:16:27.000]  下半部分之後
[00:16:27.000 --> 00:16:29.000]  神直接呼召摩西
[00:16:29.000 --> 00:16:31.000]  他跟他說什麼呢
[00:16:31.000 --> 00:16:33.000]  他說摩西現在你去
[00:16:33.000 --> 00:16:35.000]  我差派你去到法老那裡
[00:16:35.000 --> 00:16:37.000]  將我的百姓以色列人
[00:16:37.000 --> 00:16:39.000]  從埃及領出來
[00:16:39.000 --> 00:16:41.000]  摩西對神說
[00:16:41.000 --> 00:16:43.000]  我是什麼人呢
[00:16:43.000 --> 00:16:45.000]  竟然能夠去見法老
[00:16:45.000 --> 00:16:47.000]  將以色列人從埃及領出來
[00:16:47.000 --> 00:16:49.000]  要我呼召摩西
[00:16:49.000 --> 00:16:51.000]  摩西第一個反應是什麼呢
