
[00:00:00.000 --> 00:00:08.600]  開始之前,讓我們聽一聽一個寓意的故事
[00:05:49.400 --> 00:05:51.360]  所以當我們有這樣的堅信
[00:05:51.360 --> 00:05:54.320]  有這樣的認識的時候
[00:05:54.320 --> 00:05:57.000]  我們就可以超越這些
[00:05:57.000 --> 00:06:00.920]  表面上好像很艱難的一些事件裏面
[00:06:00.920 --> 00:06:04.920]  我們仍然可以凡事謝恩
[00:06:04.920 --> 00:06:06.600]  弟兄姊妹
[00:06:06.600 --> 00:06:08.200]  我們要學的是這個功課
[00:06:08.200 --> 00:06:11.000]  要了解這段經文其實不複雜
[00:06:11.000 --> 00:06:12.320]  但是要實踐
[00:06:12.320 --> 00:06:13.080]  它是不容易
[00:06:13.080 --> 00:06:14.960]  但是我們求主幫助我們
[00:06:14.960 --> 00:06:17.880]  都能夠去凡事謝恩
[00:06:17.880 --> 00:06:19.000]  特別在八十週年
[00:06:19.000 --> 00:06:21.600]  我們真的寫著是感恩年的時候
[00:06:21.600 --> 00:06:23.720]  我們去感謝我們的主
[00:06:23.720 --> 00:06:25.360]  我們的神
[00:06:25.360 --> 00:06:27.200]  所以讓我們彼此的勉勵
[00:06:27.200 --> 00:06:30.440]  去多多的感謝我們的神
[00:06:30.440 --> 00:06:32.800]  當我們身體有健康
[00:06:32.800 --> 00:06:34.760]  我們生命有成長
[00:06:34.760 --> 00:06:36.400]  我們有書讀
[00:06:36.400 --> 00:06:38.120]  我們有生命氣息
[00:06:38.120 --> 00:06:40.200]  讓我們感謝神
[00:06:40.200 --> 00:06:42.320]  當我們有一份很好的職業
[00:06:42.320 --> 00:06:43.720]  當我們有家人
[00:06:43.720 --> 00:06:45.320]  有兒女
[00:06:45.320 --> 00:06:46.360]  我們有朋友
[00:06:46.360 --> 00:06:48.760]  有愛在我們周邊
[00:06:48.760 --> 00:06:50.800]  讓我們去感謝神
[00:06:50.800 --> 00:06:52.240]  當我們回看我們的教會
[00:06:52.240 --> 00:06:53.960]  有一個美麗的堂所
[00:06:53.960 --> 00:06:55.640]  這麼大的地方
[00:06:55.640 --> 00:06:57.480]  我們有肢體的愛
[00:06:57.480 --> 00:06:58.480]  我們有傳道人
[00:06:58.480 --> 00:07:00.920]  有執事們來服侍的時候
[00:07:00.920 --> 00:07:03.520]  讓我們去感謝神
[00:07:03.520 --> 00:07:05.520]  我們出生在這個香港
[00:07:05.520 --> 00:07:07.880]  都算是一個福地來的
[00:07:07.880 --> 00:07:10.520]  我們都叫做有一定程度的民主選舉
[00:07:10.520 --> 00:07:12.120]  我們要感謝神
[00:07:12.120 --> 00:07:13.680]  我們有安居樂業
[00:07:13.680 --> 00:07:15.760]  基本上我們都沒有什麼戰爭
[00:07:15.760 --> 00:07:17.800]  我們要感謝神
[00:07:17.800 --> 00:07:19.400]  基本上我們仍然覺得
[00:07:19.400 --> 00:07:21.000]  一定程度的法治
[00:07:21.000 --> 00:07:23.120]  都仍然在我們的中間
[00:07:23.120 --> 00:07:24.920]  我們要為這一切
[00:07:24.920 --> 00:07:26.720]  這一切感謝神
[00:07:26.720 --> 00:07:29.760]  讓我們不要覺得這些是
[00:07:29.760 --> 00:07:31.600]  哦,是這樣的了
[00:07:31.600 --> 00:07:34.040]  習以為常,必然是這樣的
[00:07:34.040 --> 00:07:35.320]  不是的
[00:07:35.320 --> 00:07:38.360]  是上帝在其中賜予給我們
[00:07:38.360 --> 00:07:39.960]  讓我們不要像英文所說的
[00:07:39.960 --> 00:07:41.520]  take it for granted
[00:07:41.520 --> 00:07:42.880]  習以為常,是這樣的了
[00:07:42.880 --> 00:07:43.640]  不是的
[00:07:43.640 --> 00:07:45.440]  是上帝在祂的美意裡面
[00:07:45.440 --> 00:07:49.000]  給我們有這麼多的領袖
[00:07:49.000 --> 00:07:51.280]  福分益處
[00:07:51.280 --> 00:07:54.560]  我們心存很多的感謝
[00:07:54.560 --> 00:07:57.480]  凡事謝恩
[00:07:57.480 --> 00:08:00.080]  讓我們真的常常有這種
[00:08:00.080 --> 00:08:03.280]  從裡而外的一種表達
[00:08:03.280 --> 00:08:04.600]  不過,弟兄姊妹
[00:08:04.600 --> 00:08:07.120]  我們又不單止學這些
[00:08:07.120 --> 00:08:08.240]  因為正如我所說
[00:08:08.240 --> 00:08:10.440]  我們要感謝神
[00:08:10.440 --> 00:08:12.600]  在任何的境況都要感謝神
[00:08:12.600 --> 00:08:14.400]  所以有時候我們人生的路
[00:08:14.400 --> 00:08:16.800]  不是每次都像剛才所說的
[00:08:16.800 --> 00:08:17.640]  這麼美好的
[00:08:17.640 --> 00:08:20.720]  有時候我們是在艱難的裡面
[00:08:20.720 --> 00:08:23.000]  我們有時候是在缺乏的裡面
[00:08:23.000 --> 00:08:25.320]  有時候我們是在疾病的裡面
[00:08:25.320 --> 00:08:26.480]  在逆境的裡面
[00:08:26.480 --> 00:08:27.800]  在失意的裡面
[00:08:27.800 --> 00:08:29.240]  在缺乏的裡面的時候
[00:08:29.240 --> 00:08:30.760]  我們怎麼樣呢?
[00:08:30.760 --> 00:08:33.000]  難道我們就馬上
[00:08:33.000 --> 00:08:34.840]  有很多的埋怨嗎?
[00:08:34.840 --> 00:08:37.120]  有很多苦毒的話嗎?
[00:08:37.120 --> 00:08:37.800]  作為基督徒
[00:08:37.800 --> 00:08:40.160]  我想如果我們聽從神的吩咐
[00:08:40.160 --> 00:08:42.840]  教導不應該是這樣
[00:08:42.840 --> 00:08:45.160]  在任何的情況都要感恩的話
[00:08:45.160 --> 00:08:47.720]  總之有一天我們面臨這種逆境
[00:08:47.720 --> 00:08:49.040]  這種困苦的時候
[00:08:49.040 --> 00:08:52.360]  讓我們一樣給此面來學習
[00:08:52.360 --> 00:08:55.520]  仍然的感謝
[00:08:55.520 --> 00:08:57.800]  凡事謝恩
[00:08:57.800 --> 00:09:00.640]  我們是在所有的情況下
[00:09:00.640 --> 00:09:02.280]  都感謝神
[00:09:02.280 --> 00:09:04.560]  我想這個就是上帝
[00:09:04.560 --> 00:09:07.800]  要我們活出的旨意
[00:09:07.800 --> 00:09:09.400]  有一首歌我相信大家都很喜歡
[00:09:09.400 --> 00:09:10.400]  也是我很喜歡
[00:09:10.400 --> 00:09:12.480]  我每逢唱這首歌的時候都覺得
[00:09:12.480 --> 00:09:14.280]  這首歌不單止旋律好
[00:09:14.280 --> 00:09:17.280]  而且內涵是非常豐富
[00:09:17.280 --> 00:09:20.200]  很有深度
[00:09:20.200 --> 00:09:22.080]  一首感謝歌
[00:09:22.080 --> 00:09:25.040]  是叫做「感謝神」
[00:09:25.040 --> 00:09:26.600]  為什麼我會覺得它有深度呢?
[00:09:26.600 --> 00:09:28.600]  因為它不只是描述的歌詞
[00:09:28.600 --> 00:09:30.400]  就是說「好啊好啊得著很多東西」
[00:09:30.400 --> 00:09:31.760]  「所以我們感恩」
[00:09:31.760 --> 00:09:33.320]  你留意一下它的歌詞
[00:09:33.320 --> 00:09:34.960]  裡面有一些地方
[00:09:34.960 --> 00:09:36.960]  都是很困難的
[00:09:36.960 --> 00:09:38.000]  很苦痛的
[00:09:38.000 --> 00:09:39.600]  但是它整首歌都說
[00:09:39.600 --> 00:09:41.080]  「我都是感謝神」
[00:09:41.080 --> 00:09:43.120]  所以我覺得它所寫的內容
[00:09:43.120 --> 00:09:46.320]  正是和這段經文所說的很吻合
[00:09:46.320 --> 00:09:47.640]  一個是聖經的教導
[00:09:47.640 --> 00:09:48.720]  保羅的教導
[00:09:48.720 --> 00:09:51.400]  也是神對我們的旨意
[00:09:51.400 --> 00:09:52.680]  沒錯,它告訴我們
[00:09:52.680 --> 00:09:54.800]  感謝神給我們有救贖主
[00:09:54.800 --> 00:09:57.440]  感謝神給我們有豐富的預備
[00:09:57.440 --> 00:10:00.440]  感謝神過去的同在主又在我旁
[00:10:00.440 --> 00:10:02.240]  大家都很開心
[00:10:02.240 --> 00:10:03.440]  不過當我們留意一下
[00:10:03.440 --> 00:10:04.480]  它經文裡面
[00:10:04.480 --> 00:10:06.160]  它怎樣去感謝神呢?
[00:10:06.160 --> 00:10:07.760]  它更接著說
[00:10:07.760 --> 00:10:09.640]  我們有時候禱告是怎樣呢?
[00:10:09.640 --> 00:10:11.960]  是微蒙瑞聽的
[00:10:11.960 --> 00:10:13.680]  去感謝神
[00:10:13.680 --> 00:10:15.040]  它又告訴我們
[00:10:15.040 --> 00:10:16.480]  玫瑰很美我們感謝神
[00:10:16.480 --> 00:10:17.840]  不過有時候我們感謝神
[00:10:17.840 --> 00:10:19.240]  玫瑰是有刺的
[00:10:19.240 --> 00:10:20.680]  令到我們很傷痛
[00:10:20.680 --> 00:10:22.640]  不過都感謝神
[00:10:22.640 --> 00:10:24.320]  它又告訴我們我們要感謝神
[00:10:24.320 --> 00:10:26.200]  我們曾經風暴
[00:10:26.200 --> 00:10:28.000]  人生裡面有時候有很多風暴
[00:10:28.000 --> 00:10:29.480]  真的令到我們跌跌盪盪
[00:10:29.480 --> 00:10:30.520]  都不知道怎樣
[00:10:30.520 --> 00:10:32.800]  但是我們仍然的感謝神
[00:10:32.800 --> 00:10:35.200]  這裡又說到我們有遇到淒涼的秋景
[00:10:35.200 --> 00:10:37.440]  又有苦又有憂愁
[00:10:37.440 --> 00:10:39.440]  但是這首歌都告訴我們
[00:10:39.440 --> 00:10:40.680]  感謝神
[00:10:40.680 --> 00:10:41.840]  Thanks to God
[00:10:41.840 --> 00:10:44.720]  就是那個英文的原名
[00:10:44.720 --> 00:10:46.600]  所以這首歌是和這裡很吻合的
[00:10:46.600 --> 00:10:48.520]  任何的情況底下
[00:10:48.520 --> 00:10:49.520]  我們都要感謝神
[00:10:49.520 --> 00:10:50.720]  所以弟兄姊妹
[00:10:50.720 --> 00:10:52.200]  讓我們在開心的時候
[00:10:52.200 --> 00:10:53.400]  得意的時候
[00:10:53.400 --> 00:10:55.040]  順利的時候我們感謝
[00:10:55.040 --> 00:10:56.760]  亦都讓我們彼此的勉勵
[00:10:56.760 --> 00:10:58.080]  在艱難的裡面
[00:10:58.080 --> 00:10:59.560]  在痛苦的裡面
[00:10:59.560 --> 00:11:00.960]  在失意的裡面
[00:11:00.960 --> 00:11:03.600]  在缺乏的裡面
[00:11:03.600 --> 00:11:06.920]  讓我們都是感恩
[00:11:06.920 --> 00:11:07.960]  神的旨意就是
[00:11:07.960 --> 00:11:09.320]  基督徒的生命
[00:11:09.320 --> 00:11:10.440]  不一樣
[00:11:10.440 --> 00:11:13.560]  就是在這些時候去顯明
[00:11:13.560 --> 00:11:14.560]  不容易
[00:11:14.560 --> 00:11:16.120]  你問我我都知道不容易
[00:11:16.120 --> 00:11:18.360]  不過讓我們一起彼此的勉勵
[00:11:18.360 --> 00:11:20.800]  學習這個感恩的功課
[00:11:20.800 --> 00:11:24.920]  凡事借恩的功課
[00:11:24.920 --> 00:11:28.280]  我們崇拜裡面經常都唱頌主新歌
[00:11:28.280 --> 00:11:30.640]  我都是頌主新歌長大的
[00:11:30.640 --> 00:11:32.560]  頌主新歌裡面有很多歌
[00:11:32.560 --> 00:11:35.120]  亦都有很多歌我們一唱就很喜歡
[00:11:35.120 --> 00:11:37.000]  內容又很好
[00:11:37.000 --> 00:11:39.080]  而其中有一位作者
[00:11:39.080 --> 00:11:41.080]  我們收錄他的歌是很多
[00:11:41.080 --> 00:11:43.840]  我統計過起碼有二十首
[00:11:43.840 --> 00:11:46.960]  是他寫的聖詩的內容
[00:11:46.960 --> 00:11:50.080]  這位人物是哪位呢?
[00:11:50.080 --> 00:11:51.880]  可能說出來大家都認識
[00:11:51.880 --> 00:11:55.320]  Fanny Crosby
[00:11:55.320 --> 00:11:56.200]  她寫了很多歌
[00:11:56.200 --> 00:11:58.440]  你一唱你就覺得很開心
[00:11:58.440 --> 00:12:01.160]  「榮耀歸於真神」是她寫的
[00:12:01.160 --> 00:12:03.200]  「十價為我的榮耀」是她寫的
[00:12:03.200 --> 00:12:06.480]  「讚美耶穌有福的確具」
[00:12:06.480 --> 00:12:08.440]  還有「他藏我寧」
[00:12:08.440 --> 00:12:10.560]  「安居主懷」
[00:12:10.560 --> 00:12:14.440]  又有「一路引道來作功」等等
[00:12:14.440 --> 00:12:16.760]  這首歌我們一唱就很好的歌曲
[00:12:16.760 --> 00:12:19.280]  是Fanny Crosby十九世紀的
[00:12:19.280 --> 00:12:22.600]  一位神的侍女去寫的
[00:12:22.600 --> 00:12:24.040]  這麼難得寫了這麼多歌
[00:12:24.040 --> 00:12:27.320]  而我們知道她寫了幾千首的聖詩
[00:12:27.320 --> 00:12:30.240]  祝福她活到九十四歲
[00:12:30.240 --> 00:12:33.680]  但是弟兄姊妹,如果我們認識一下
[00:12:33.680 --> 00:12:36.520]  她是盲眼的
[00:12:36.520 --> 00:12:39.160]  但是她一樣可以寫出這麼美好的詩歌
[00:12:39.160 --> 00:12:43.240]  造就了我們很多人的生命和靈性
[00:12:43.240 --> 00:12:44.120]  她盲眼
[00:12:44.120 --> 00:12:45.800]  而且她不是生出來盲眼
[00:12:45.800 --> 00:12:47.600]  當然生出來盲眼也不是那麼理想
[00:12:47.600 --> 00:12:53.000]  但是她是歲幾的時候被醫生醫盲了
[00:12:53.000 --> 00:12:54.240]  如果你是這樣的經歷
[00:12:54.240 --> 00:12:56.320]  你一路成長,你的心會怎麼想?
[00:12:56.320 --> 00:12:58.280]  你會不會一輩子都有很多苦讀
[00:12:58.280 --> 00:12:59.800]  很多埋怨
[00:12:59.800 --> 00:13:01.440]  但是她不是
[00:13:01.440 --> 00:13:03.480]  她活在神的話語裏面成長
[00:13:03.480 --> 00:13:05.200]  有很多愛包圍她
[00:13:05.200 --> 00:13:06.680]  她成長的裏面
[00:13:06.680 --> 00:13:09.680]  她看見的是神的恩典
[00:13:09.680 --> 00:13:12.320]  她曾經在她的自傳裏面這樣說
[00:13:12.320 --> 00:13:15.760]  她說:我聽說那個醫我眼睛的醫生
[00:13:15.760 --> 00:13:18.200]  自從用錯了藥使我盲眼
[00:13:18.200 --> 00:13:21.200]  他一直覺得非常的抱歉
[00:13:21.200 --> 00:13:22.120]  沒錯
[00:13:22.120 --> 00:13:24.720]  這個是她一生裏面最難過的一件事
[00:13:24.720 --> 00:13:28.360]  但如果我現在能夠遇見他的話
[00:13:28.360 --> 00:13:30.840]  我就會一直對他這樣說
[00:13:30.840 --> 00:13:35.720]  「謝謝你,謝謝你,使我眼盲」
[00:13:35.720 --> 00:13:37.040]  容易說嗎?
[00:13:37.040 --> 00:13:38.240]  不容易說
[00:13:38.240 --> 00:13:41.600]  她說:雖然在醫生方面是做了一件大錯
[00:13:41.600 --> 00:13:45.280]  但在神那方面是總不會錯的
[00:13:45.280 --> 00:13:47.560]  我深信這個是神的旨意
[00:13:47.560 --> 00:13:50.560]  叫我一生盲眼是為了要預備我
[00:13:50.560 --> 00:13:52.480]  向祂多有讚美
[00:13:52.480 --> 00:13:53.960]  而且鼓勵別人
[00:13:53.960 --> 00:13:56.200]  都是這樣做
[00:13:56.200 --> 00:14:01.680]  她告訴我們她是地上最喜樂的人
[00:14:01.680 --> 00:14:02.440]  感恩
[00:14:02.440 --> 00:14:04.360]  在患難中能夠感恩
[00:14:04.360 --> 00:14:06.320]  而且作成了很多的詩歌
[00:14:06.320 --> 00:14:08.640]  造就了我們很多
[00:14:08.640 --> 00:14:10.600]  是不是很難得?
[00:14:10.600 --> 00:14:11.280]  是很難得
[00:14:11.280 --> 00:14:15.560]  而她真的按著聖經裏面的提醒
[00:14:15.560 --> 00:14:17.560]  「凡事謝恩」
[00:14:17.560 --> 00:14:19.840]  在任何的境況裏面
[00:14:19.840 --> 00:14:22.280]  都去學習感恩的功課
[00:14:22.280 --> 00:14:24.280]  而結果她整個生命就活了出來
[00:14:24.280 --> 00:14:27.040]  很喜樂,寫的歌詞都很喜樂
[00:14:27.040 --> 00:14:30.240]  而引導我們生命是豐盛
[00:14:30.240 --> 00:14:31.880]  所以一唱起來
[00:14:31.880 --> 00:14:34.360]  一看歌詞真的很不同
[00:14:34.360 --> 00:14:35.600]  所以頂姐妹
[00:14:35.600 --> 00:14:37.720]  讓我們學習這個功課
[00:14:37.720 --> 00:14:39.360]  不單止在順境裏面
[00:14:39.360 --> 00:14:40.360]  我們在逆境裏面
[00:14:40.360 --> 00:14:41.240]  在苦難裏面
[00:14:41.240 --> 00:14:42.200]  在缺乏裏面
[00:14:42.200 --> 00:14:44.280]  在艱難的裏面
[00:14:44.280 --> 00:14:49.120]  我們都有一種感恩的生命的表達
[00:14:49.120 --> 00:14:50.200]  求主幫助我們
[00:14:50.200 --> 00:14:52.240]  不要一遇到這些問題的時候
[00:14:52.240 --> 00:14:55.840]  我們立刻就有很多埋怨
[00:14:55.840 --> 00:14:57.680]  不要有很多苦毒
[00:14:57.680 --> 00:15:00.160]  不要有很多怨恨
[00:15:00.160 --> 00:15:01.640]  對人沒有幫助
[00:15:01.640 --> 00:15:03.200]  對自己也沒有幫助
[00:15:03.200 --> 00:15:04.880]  神的心意是怎樣?
[00:15:04.880 --> 00:15:07.480]  「凡事謝恩」
[00:15:07.480 --> 00:15:08.920]  在任何的境況裏面
[00:15:08.920 --> 00:15:10.920]  我們都學習這個功課
[00:15:10.920 --> 00:15:13.560]  讓我們千萬不要像有些人這樣說
[00:15:13.560 --> 00:15:17.200]  我們彷彿住在一個叫埋怨街
[00:15:17.200 --> 00:15:19.080]  Glumling Street
[00:15:19.080 --> 00:15:20.240]  埋怨街
[00:15:20.240 --> 00:15:23.000]  初初一入都埋怨的,見到這樣又不開心
[00:15:23.000 --> 00:15:24.560]  那樣又講,這樣又批評
[00:15:24.560 --> 00:15:26.440]  那樣又苦毒
[00:15:26.440 --> 00:15:28.920]  這個是甚麼生命呢?
[00:15:28.920 --> 00:15:30.920]  這個不是一個感恩的生命
[00:15:30.920 --> 00:15:32.880]  神提醒我們基督徒
[00:15:32.880 --> 00:15:34.160]  我們的標誌
[00:15:34.160 --> 00:15:35.560]  其中一樣東西
[00:15:35.560 --> 00:15:37.440]  就是一個感恩的生命
[00:15:37.440 --> 00:15:41.480]  我們可以在凡事上去感謝上帝
[00:15:41.480 --> 00:15:43.040]  不容易做的
[00:15:43.040 --> 00:15:43.760]  頂姐妹
[00:15:43.760 --> 00:15:44.600]  當我這樣說的時候
[00:15:44.600 --> 00:15:47.040]  都是對自己一個很大的挑戰
[00:15:47.040 --> 00:15:47.960]  我都知道
[00:15:47.960 --> 00:15:50.200]  但是聖經真的這樣提醒我們
[00:15:50.200 --> 00:15:51.200]  保羅告訴我們
[00:15:51.200 --> 00:15:52.560]  神對我們的旨意
[00:15:52.560 --> 00:15:54.800]  有三樣東西很具體很清楚
[00:15:54.800 --> 00:15:56.240]  我們要常常的喜樂
[00:15:56.240 --> 00:15:58.200]  我們要不絕的禱告
[00:15:58.200 --> 00:16:02.280]  我們要凡事謝恩
[00:16:02.280 --> 00:16:06.280]  所以今天就是讓我們去學習這個功課
[00:16:06.280 --> 00:16:07.840]  當然我們都知道
