
[00:00:00.000 --> 00:00:01.660]  這個故事很簡單
[00:04:35.080 --> 00:04:36.000]  那怎麼辦呢?
[00:04:36.000 --> 00:04:40.600]  其實我們經常說很淺白的
[00:04:40.600 --> 00:04:41.800]  就是要祈禱
[00:04:41.800 --> 00:04:43.380]  那麼這個祈禱呢
[00:04:43.380 --> 00:04:47.200]  在這個故事就很形象化地顯示出來
[00:04:47.200 --> 00:04:48.480]  他祈禱
[00:04:48.480 --> 00:04:49.380]  他依靠神
[00:04:49.380 --> 00:04:50.800]  他就有力量
[00:04:50.800 --> 00:04:51.940]  他就得勝
[00:04:51.940 --> 00:04:53.600]  很簡單的
[00:04:53.600 --> 00:04:55.700]  但是我們有沒有這麼看重
[00:04:55.700 --> 00:04:58.140]  要去祈禱呢?
[00:04:58.140 --> 00:05:01.000]  要為了我們生活上的事情
[00:05:01.000 --> 00:05:02.880]  知道我們自己力量不夠
[00:05:02.880 --> 00:05:05.040]  我們要尋求神的幫助
[00:05:05.040 --> 00:05:06.980]  來得勝呢?
[00:05:06.980 --> 00:05:09.780]  因為現今太多人太聰明了
[00:05:09.780 --> 00:05:11.340]  太多人太聰明
[00:05:11.340 --> 00:05:13.380]  就可以即時想到很多方法
[00:05:13.380 --> 00:05:14.540]  可以想到
[00:05:14.540 --> 00:05:16.700]  不是叫做B計劃
[00:05:16.940 --> 00:05:17.940]  B C計劃
[00:05:17.940 --> 00:05:18.700]  D計劃
[00:05:18.700 --> 00:05:19.200]  哇!
[00:05:19.200 --> 00:05:21.300]  很多不同的後著
[00:05:21.300 --> 00:05:22.780]  怎樣的變化都想好了
[00:05:22.780 --> 00:05:24.940]  怎樣的安排都安排好了
[00:05:24.940 --> 00:05:26.640]  那麼他以為這個就可以了
[00:05:26.640 --> 00:05:30.980]  所以我們在聖經裡面所說的
[00:05:30.980 --> 00:05:32.200]  靠人的智慧
[00:05:32.200 --> 00:05:33.600]  靠人的能力
[00:05:33.600 --> 00:05:37.340]  那麼人的智慧和能力有時候真的挺厲害的
[00:05:37.340 --> 00:05:39.140]  不過有限
[00:05:39.140 --> 00:05:42.900]  看看我們是否看到有那個屬靈的眼光看到呢
[00:05:42.900 --> 00:05:44.440]  我們的生活上
[00:05:44.440 --> 00:05:46.440]  我們所碰到的所有問題
[00:05:46.440 --> 00:05:49.440]  其實都好像是亞馬遜人的一個征戰
[00:05:49.440 --> 00:05:57.340]  他們是一個很實在、埋身、打鬥、博殺的戰爭
[00:05:57.340 --> 00:05:58.640]  很實在的
[00:05:58.640 --> 00:06:01.100]  但是他們都要尋求神的幫助
[00:06:01.100 --> 00:06:04.140]  這樣才是最實際的
[00:06:04.140 --> 00:06:06.740]  什麼時候摩西垂下了手
[00:06:06.740 --> 00:06:09.340]  那個向神尋求的形象
[00:06:09.340 --> 00:06:10.740]  啊!
[00:06:10.740 --> 00:06:11.600]  沒有了
[00:06:11.600 --> 00:06:13.300]  不再依靠神了
[00:06:13.300 --> 00:06:15.240]  不再在神那裡得力量了
[00:06:15.240 --> 00:06:16.340]  他們就戰敗了
[00:06:17.440 --> 00:06:24.240]  這個形象化地將屬靈的真理講解給我們聽
[00:06:24.240 --> 00:06:25.140]  是很重要的
[00:06:25.140 --> 00:06:26.640]  摩西舉手就得勝
[00:06:26.640 --> 00:06:29.340]  垂下了手就落敗
[00:06:29.340 --> 00:06:32.640]  所以舉手禱告就很重要了
[00:06:32.640 --> 00:06:35.240]  今天我們說祈禱
[00:06:35.240 --> 00:06:37.340]  很多不同的場景都講過了
[00:06:37.340 --> 00:06:39.140]  要祈禱、要祈禱、要祈禱
[00:06:39.140 --> 00:06:42.040]  那麼地上很實際的征戰
[00:06:43.340 --> 00:06:46.440]  原來在屬天的上面
[00:06:46.440 --> 00:06:50.740]  也有一個叫做屬靈的征戰在進行中
[00:06:50.740 --> 00:06:52.240]  就是地上有征戰
[00:06:52.240 --> 00:06:53.540]  天上也有征戰
[00:06:53.540 --> 00:06:55.140]  叫做屬靈的征戰
[00:06:55.140 --> 00:06:57.840]  那麼我們日常的生活
[00:06:57.840 --> 00:06:59.340]  什麼屬靈的征戰呢?
[00:06:59.340 --> 00:07:01.040]  我要上班、要準時
[00:07:01.040 --> 00:07:02.940]  不準時被老闆罵、做錯事
[00:07:02.940 --> 00:07:05.440]  又被別人投訴
[00:07:05.440 --> 00:07:06.440]  很多這些事情
[00:07:06.440 --> 00:07:11.340]  如果你的眼光是在世上看這些事情的時候
[00:07:11.340 --> 00:07:13.240]  全部都是世上的事情
[00:07:14.040 --> 00:07:15.440]  沒有屬靈的元素
[00:07:15.440 --> 00:07:21.440]  但是如果你根據聖經來理解我們的人生
[00:07:21.440 --> 00:07:22.440]  理解我們的生活
[00:07:22.440 --> 00:07:24.640]  你就知道所有這些事情都牽涉到
[00:07:24.640 --> 00:07:26.740]  屬靈上面有一個征戰
[00:07:26.740 --> 00:07:32.140]  你的心有沒有去依靠神來面對這些事情
[00:07:32.140 --> 00:07:37.640]  你的心有沒有一個祈禱在向神支取力量
[00:07:37.640 --> 00:07:40.740]  有一個很出名的經文
[00:07:40.740 --> 00:07:44.540]  在尼西米奇的《酒證》
[00:07:44.540 --> 00:07:48.940]  因為他的同胞在耶路撒冷
[00:07:48.940 --> 00:07:50.140]  城牆都倒塌了
[00:07:50.140 --> 00:07:51.340]  他很傷心
[00:07:51.340 --> 00:07:53.640]  服侍一個王的時候
[00:07:53.640 --> 00:07:56.640]  有一天臉色有點黑
[00:07:56.640 --> 00:07:59.240]  心情不好
[00:07:59.240 --> 00:08:01.340]  王問他什麼事
[00:08:01.340 --> 00:08:02.940]  他從來都沒有這樣的
[00:08:02.940 --> 00:08:03.940]  很專業的
[00:08:03.940 --> 00:08:08.740]  不會在工作上帶上私人情緒
[00:08:08.740 --> 00:08:11.240]  但是那天臉色有點黑
[00:08:11.240 --> 00:08:12.440]  王就問他
[00:08:12.440 --> 00:08:15.740]  他就跟王說了這件事
[00:08:15.740 --> 00:08:19.840]  重要的是大家有沒有留意那一節的經文
[00:08:19.840 --> 00:08:21.740]  我先寫在哪裡
[00:08:21.740 --> 00:08:23.240]  因為我跳了
[00:08:23.240 --> 00:08:26.440]  在尼西米奇二章四節
[00:08:26.440 --> 00:08:27.940]  大家回去記住找找
[00:08:27.940 --> 00:08:29.740]  有一個很重要的幾個字
[00:08:29.740 --> 00:08:30.440]  他就說
[00:08:30.440 --> 00:08:34.540]  我默默的禱告天上的神
[00:08:34.540 --> 00:08:36.740]  他一直跟王說話的時候
[00:08:36.740 --> 00:08:39.740]  心裡面就默禱天上的神
[00:08:39.740 --> 00:08:41.640]  意思是什麼?
[00:08:41.640 --> 00:08:45.840]  他面對一個這樣的實際的環境的時候
[00:08:45.840 --> 00:08:49.540]  都沒有時間走到一邊去祈禱
[00:08:49.540 --> 00:08:51.440]  但是祈禱的好處就是
[00:08:51.440 --> 00:08:52.640]  任何時間
[00:08:52.640 --> 00:08:55.240]  任何的情況你都可以祈禱神
[00:08:55.240 --> 00:08:58.040]  他一直跟王說話的時候
[00:08:58.040 --> 00:09:00.140]  心裡面就默禱天上的神
[00:09:00.140 --> 00:09:01.440]  求神給他智慧
[00:09:01.440 --> 00:09:02.440]  給他膽量
[00:09:02.440 --> 00:09:03.840]  給他口齒伶俐
[00:09:03.840 --> 00:09:04.840]  說得清楚
[00:09:04.840 --> 00:09:07.040]  求神給王聽到的時候
[00:09:07.040 --> 00:09:08.840]  心就能夠軟化下來
[00:09:08.840 --> 00:09:10.240]  幫助他們猶太人
[00:09:10.240 --> 00:09:14.540]  口就將這件事情說出來
[00:09:14.540 --> 00:09:17.040]  所以那個不單只是一個
[00:09:17.040 --> 00:09:19.040]  生活上
[00:09:19.040 --> 00:09:22.240]  平時與人接觸上的一些言談
[00:09:22.240 --> 00:09:24.640]  一些想說服那個王這麼簡單
[00:09:24.640 --> 00:09:26.440]  是一個屬靈的征戰
[00:09:26.440 --> 00:09:27.240]  祈禱神
[00:09:27.240 --> 00:09:29.640]  希望神來幫助他
[00:09:29.640 --> 00:09:30.340]  給他力量
[00:09:30.340 --> 00:09:32.640]  希望神能夠改變那個環境
[00:09:32.640 --> 00:09:35.340]  讓那個王的心能夠軟化下來
[00:09:35.340 --> 00:09:36.640]  我們知道很多事情
[00:09:36.640 --> 00:09:38.640]  其實都是人的心在作怪
[00:09:38.640 --> 00:09:41.440]  但是聖經裡面有一節很好的經文
[00:09:41.440 --> 00:09:42.240]  叫做什麼呢?
[00:09:42.240 --> 00:09:43.840]  關乎人的心
[00:09:43.840 --> 00:09:45.840]  剛才說將心歸我
[00:09:45.840 --> 00:09:47.840]  但是另一節經文說
[00:09:47.840 --> 00:09:49.440]  王的心
[00:09:49.440 --> 00:09:51.340]  在神的手裡面
[00:09:51.340 --> 00:09:53.140]  好像濃溝的水
[00:09:53.140 --> 00:09:54.440]  隨意轉流
[00:09:54.440 --> 00:09:57.140]  我喜歡將它流到這邊
[00:09:57.140 --> 00:09:58.240]  它就流到這邊
[00:09:58.240 --> 00:09:59.440]  將它流到那邊
[00:09:59.440 --> 00:10:00.040]  就流到那邊
[00:10:00.040 --> 00:10:01.140]  人的心
[00:10:01.940 --> 00:10:03.140]  包括王
[00:10:03.140 --> 00:10:04.840]  就是很有權力
[00:10:04.840 --> 00:10:06.440]  作出很多決定的王
[00:10:06.440 --> 00:10:07.240]  他的心
[00:10:07.240 --> 00:10:08.640]  原來在神的手裡面
[00:10:08.640 --> 00:10:12.040]  要它軟化下來就軟化下來
[00:10:12.040 --> 00:10:14.040]  要它心硬就心硬
[00:10:14.040 --> 00:10:16.840]  都是為了要他成就神的旨意
[00:10:16.840 --> 00:10:19.340]  那這樣就行了
[00:10:19.340 --> 00:10:20.540]  成就神的旨意
[00:10:20.540 --> 00:10:21.340]  他就搞定了
[00:10:21.340 --> 00:10:22.140]  不用了
[00:10:22.140 --> 00:10:24.940]  這個我在這裡講過了
[00:10:24.940 --> 00:10:25.940]  神呢
[00:10:25.940 --> 00:10:26.640]  沒錯
[00:10:26.640 --> 00:10:27.540]  他做的事情
[00:10:27.540 --> 00:10:28.840]  真的不需要我們幫忙
[00:10:28.840 --> 00:10:30.240]  不過這個神很奇怪
[00:10:30.840 --> 00:10:32.240]  祂喜歡我們祈禱
[00:10:32.240 --> 00:10:33.940]  祂才會開工
[00:10:33.940 --> 00:10:37.040]  祂明明是心裡面想著要做的
[00:10:37.040 --> 00:10:38.940]  祂也等我們祈禱
[00:10:38.940 --> 00:10:39.740]  祂才會做
[00:10:39.740 --> 00:10:41.940]  聖經裡面有很好的例子
[00:10:41.940 --> 00:10:46.340]  有一個先知
[00:10:46.340 --> 00:10:48.140]  彈爾尼
[00:10:48.140 --> 00:10:48.740]  應該是彈爾尼
[00:10:48.740 --> 00:10:49.440]  我沒有記錯
[00:10:49.440 --> 00:10:52.040]  他們是秘魯
[00:10:52.040 --> 00:10:53.940]  他們差不多看到
[00:10:53.940 --> 00:10:57.140]  耶利米先知寫在耶利米書說
[00:10:57.340 --> 00:11:01.240]  秘魯七十年就會歸回了
[00:11:01.240 --> 00:11:03.140]  如果給你是他
[00:11:03.140 --> 00:11:04.240]  你看到那怎麼辦呢?
[00:11:04.240 --> 00:11:05.340]  太好了
[00:11:05.340 --> 00:11:06.840]  神原來一早已經說了
[00:11:06.840 --> 00:11:08.340]  秘魯七十年就歸回了
[00:11:08.340 --> 00:11:10.340]  那神一定按祂的意思成就
[00:11:10.340 --> 00:11:12.040]  給我們是這樣的
[00:11:12.040 --> 00:11:13.740]  但是你看他不是的
[00:11:13.740 --> 00:11:15.440]  他馬上祈禱
[00:11:15.440 --> 00:11:18.340]  馬上祈禱向神來認罪
[00:11:18.340 --> 00:11:19.440]  我們呢
[00:11:19.440 --> 00:11:20.440]  包括自己
[00:11:20.440 --> 00:11:21.440]  我們這個民族
[00:11:21.440 --> 00:11:25.440]  我也是一個在神面前犯了很多罪
[00:11:25.440 --> 00:11:27.340]  神你原諒我們
[00:11:27.340 --> 00:11:30.740]  你能夠這樣幫助我們
[00:11:30.740 --> 00:11:32.840]  七十年就歸回我們的故土
[00:11:32.840 --> 00:11:34.840]  我們真的很開心
[00:11:34.840 --> 00:11:38.040]  求神你快點促成這一件工作
[00:11:38.040 --> 00:11:39.440]  他祈禱
[00:11:39.440 --> 00:11:41.640]  他不祈禱
[00:11:41.640 --> 00:11:43.340]  你猜神會不會做事呢?
[00:11:43.340 --> 00:11:45.640]  但是他這樣祈禱
[00:11:45.640 --> 00:11:46.640]  神就喜悅
[00:11:46.640 --> 00:11:50.640]  神就將這一段歷史記下來
[00:11:50.640 --> 00:11:51.940]  告訴我們
[00:11:51.940 --> 00:11:54.640]  神喜歡他這樣祈禱
[00:11:54.640 --> 00:11:56.940]  那麼他就按照他的計劃來做事
[00:11:56.940 --> 00:11:59.440]  神雖然有些旨意
[00:11:59.440 --> 00:12:00.540]  是會想著這麼做的
[00:12:00.540 --> 00:12:01.640]  但是我們也要祈禱
[00:12:01.640 --> 00:12:04.340]  神就很開心地來做
[00:12:04.340 --> 00:12:06.140]  這件事件
[00:12:06.140 --> 00:12:08.340]  亞馬利人的戰爭就讓我們看到
[00:12:08.340 --> 00:12:11.340]  原來很實際在地上的事情
[00:12:11.340 --> 00:12:14.240]  在天上有一個屬靈的增賤
[00:12:14.240 --> 00:12:15.840]  我們要祈禱
[00:12:15.840 --> 00:12:18.240]  這樣地上才會增賤
[00:12:18.240 --> 00:12:20.440]  我們看摩西祈禱的時候
[00:12:20.440 --> 00:12:24.240]  有些地方可以再看看
[00:12:24.440 --> 00:12:27.440]  祈禱可以這樣理解
[00:12:27.440 --> 00:12:30.640]  就是要花一點力量去祈禱
[00:12:30.640 --> 00:12:32.840]  你要有一點犧牲
[00:12:32.840 --> 00:12:34.240]  有一點辛苦
[00:12:34.240 --> 00:12:35.440]  來祈禱
[00:12:35.440 --> 00:12:36.240]  你明白嗎?
[00:12:36.240 --> 00:12:37.240]  就像摩西那樣
[00:12:37.240 --> 00:12:38.840]  不是說不如這樣吧
[00:12:38.840 --> 00:12:40.640]  我躺著祈禱吧
[00:12:40.640 --> 00:12:43.840]  這樣比較舒服
[00:12:43.840 --> 00:12:45.640]  為什麼要舉起手來祈禱呢?
[00:12:45.640 --> 00:12:47.040]  會累的
[00:12:47.040 --> 00:12:50.440]  累了之後不如我垂下來一點
[00:12:50.440 --> 00:12:51.640]  這樣祈禱也行
[00:12:51.640 --> 00:12:52.940]  不是的,是要這樣祈禱
[00:12:53.340 --> 00:12:55.040]  要找兩個人撐著他
[00:12:55.040 --> 00:12:59.740]  就是要我們花一點辛苦
[00:12:59.740 --> 00:13:01.640]  用一點力量
[00:13:01.640 --> 00:13:03.440]  付出一點
[00:13:03.440 --> 00:13:05.540]  來去祈禱
[00:13:05.540 --> 00:13:07.040]  這個很重要
[00:13:07.040 --> 00:13:09.540]  我們跟神的溝通
[00:13:09.540 --> 00:13:10.940]  去支取神的力量
[00:13:10.940 --> 00:13:13.840]  希望神的心意能夠成就在
[00:13:13.840 --> 00:13:15.940]  我們日常生活當中
[00:13:15.940 --> 00:13:18.340]  你要付出一點
[00:13:18.340 --> 00:13:21.340]  不是因為你的付出
[00:13:21.340 --> 00:13:23.940]  所以令到這件事成功
[00:13:23.940 --> 00:13:26.340]  但是神要你付出一點
[00:13:26.340 --> 00:13:28.040]  那他就會成就
[00:13:28.040 --> 00:13:30.940]  就等於有時候我們跟小朋友玩
[00:13:30.940 --> 00:13:32.540]  或者做一些事情
[00:13:32.540 --> 00:13:35.740]  那小朋友的能力其實是很有限的
[00:13:35.740 --> 00:13:39.340]  你就會幫他做了九成
[00:13:39.340 --> 00:13:42.140]  等他一動一點
[00:13:42.140 --> 00:13:44.740]  那你就譬如說砌玩具
[00:13:44.740 --> 00:13:47.040]  他有心想自己去砌了
[00:13:47.040 --> 00:13:48.540]  樂樂經常砌火車
[00:13:48.540 --> 00:13:49.740]  砌啊砌啊
[00:13:49.740 --> 00:13:51.640]  他那時候還沒這麼厲害的時候
[00:13:51.640 --> 00:13:52.640]  是砌不到的
[00:13:52.640 --> 00:13:55.040]  那就幫他排到差不多了
[00:13:55.040 --> 00:13:56.840]  等他一按下去
[00:13:56.840 --> 00:13:59.340]  啊!火車軌就砌成了
[00:13:59.340 --> 00:14:01.140]  那你猜是不是真的他砌得成呢?
[00:14:01.140 --> 00:14:01.940]  不是的
[00:14:01.940 --> 00:14:04.040]  就是我鋪排在那裡給他
[00:14:04.040 --> 00:14:05.840]  那他要有一點努力
[00:14:05.840 --> 00:14:08.340]  一努力就成了
[00:14:08.340 --> 00:14:10.140]  我覺得也類似
[00:14:10.140 --> 00:14:12.640]  我們人的力量很有限
[00:14:12.640 --> 00:14:14.440]  但是神體恤我們
[00:14:14.440 --> 00:14:15.340]  憐憫我們
[00:14:15.340 --> 00:14:17.640]  將很多東西鋪排好了
[00:14:17.640 --> 00:14:20.640]  我們一點點的付出去祈禱
[00:14:20.640 --> 00:14:22.040]  支取神的力量
[00:14:22.040 --> 00:14:24.140]  神就將那件事情成就
[00:14:24.140 --> 00:14:27.040]  所以我們要有那個心
[00:14:27.040 --> 00:14:29.340]  來為神付出一點
[00:14:29.340 --> 00:14:31.140]  祈禱就是最簡單
[00:14:31.140 --> 00:14:32.440]  最容易
[00:14:32.440 --> 00:14:35.040]  但是我們需要去付出
[00:14:35.040 --> 00:14:37.640]  因為神去做事情
[00:14:37.640 --> 00:14:40.440]  祂做得成不是因為我們
[00:14:40.440 --> 00:14:42.040]  但是我們要出一點點力
[00:14:42.040 --> 00:14:45.240]  聖經裡面有一句詩篇是一百二十七篇
[00:14:45.240 --> 00:14:48.240]  有一句是金句的經文
[00:14:48.240 --> 00:14:51.340]  "若不是耶和華建造房屋"
[00:14:51.340 --> 00:14:53.140]  有沒有人接到?
[00:14:53.140 --> 00:14:54.140]  是的
[00:14:54.140 --> 00:14:58.440]  "建造的人就枉然勞力"
[00:14:58.440 --> 00:14:59.840]  還有下節
[00:14:59.840 --> 00:15:02.540]  "若不是耶和華看守城池"
[00:15:02.540 --> 00:15:05.640]  看守的人就枉然警醒
[00:15:05.640 --> 00:15:07.840]  就是以前有些城牆的時候
[00:15:07.840 --> 00:15:10.140]  那個城要不要被外敵入侵
[00:15:10.140 --> 00:15:11.540]  要找人看著
[00:15:11.540 --> 00:15:14.140]  那些兵就要金睛火眼看著
[00:15:14.440 --> 00:15:16.240]  其實挺慘的
[00:15:16.240 --> 00:15:18.640]  看著那個地平線上面
[00:15:18.640 --> 00:15:20.340]  沒有東西可以動的
[00:15:20.340 --> 00:15:21.840]  在地平線上面沒有東西可以動
[00:15:21.840 --> 00:15:22.840]  但是他就要看著
[00:15:22.840 --> 00:15:24.040]  看著
[00:15:24.040 --> 00:15:26.440]  到時候會不會有些人影呢?
[00:15:26.440 --> 00:15:30.140]  到時候會不會有些馬走出來呢?
[00:15:30.140 --> 00:15:32.540]  就是那些敵人如果來的時候就會看到
[00:15:32.540 --> 00:15:33.840]  一看到的時候
[00:15:33.840 --> 00:15:35.040]  馬上看清楚一點
[00:15:35.040 --> 00:15:37.240]  是不是黑眼睛
[00:15:37.240 --> 00:15:38.640]  咦!真的啊
[00:15:38.640 --> 00:15:40.740]  就吹號角啊、警報啊
[00:15:40.740 --> 00:15:41.840]  等那些人準備
[00:15:41.840 --> 00:15:43.440]  看守的人
[00:15:44.240 --> 00:15:45.340]  要警醒的,是不是?
[00:15:45.340 --> 00:15:46.740]  不要黑眼睛
[00:15:46.740 --> 00:15:48.140]  不過他說
[00:15:48.140 --> 00:15:51.140]  原來最重要也不是因為這個人警醒
[00:15:51.140 --> 00:15:55.440]  是因為耶和華幫助他看守這個城池
[00:15:55.440 --> 00:15:58.540]  他才可以警醒
[00:15:58.540 --> 00:16:00.140]  來做到他這件工作
[00:16:00.140 --> 00:16:02.940]  就是那個最終的都是神
