
[00:00:00.000 --> 00:00:03.080]  在正道以善禮同心來祈禱
[00:02:53.640 --> 00:02:55.760]  去關心我們身邊的人
[00:02:55.760 --> 00:02:59.280]  怎樣去做一些個人報道來邀請呢?
[00:02:59.280 --> 00:03:01.560]  可能有人說不單止上班
[00:03:01.560 --> 00:03:03.040]  更加要上學
[00:03:03.040 --> 00:03:08.080]  現在我們說「自我增值終生學習」
[00:03:08.080 --> 00:03:12.200]  下班後再上學
[00:03:12.200 --> 00:03:15.480]  上課可能上到九時、上到十時
[00:03:15.480 --> 00:03:18.880]  回到家可能更晚的時間
[00:03:18.880 --> 00:03:21.080]  最辛苦的不單止是上學
[00:03:21.080 --> 00:03:24.960]  還要教功課和考試
[00:03:24.960 --> 00:03:27.760]  即是忙到連飯都沒時間吃
[00:03:27.760 --> 00:03:29.680]  熬到個人都殘了
[00:03:29.680 --> 00:03:34.080]  我們連自己都治理不了
[00:03:34.080 --> 00:03:40.480]  說甚麼去報道、關心我們身邊的人
[00:03:40.480 --> 00:03:44.560]  我們說「顧好自己」已經是不錯
[00:03:44.560 --> 00:03:47.880]  哪裡有時間、能力去理會我們周圍的人
[00:03:47.880 --> 00:03:49.760]  向他們傳福音、關心
[00:03:49.760 --> 00:03:54.600]  邀請他們來參加報道會呢?
[00:03:54.600 --> 00:03:56.600]  我相信連經文
[00:03:56.600 --> 00:03:58.760]  GS在讀的時候
[00:03:58.760 --> 00:04:02.640]  我們進入經文的狀況時
[00:04:02.640 --> 00:04:06.480]  主耶穌都會體會你的情景
[00:04:06.480 --> 00:04:08.200]  在《約翰福音》四章裏面
[00:04:08.200 --> 00:04:10.000]  主席剛才所讀的經文
[00:04:10.000 --> 00:04:15.360]  記述耶穌在約旦河回到加尼尼
[00:04:15.360 --> 00:04:18.040]  途中發生的事
[00:04:18.040 --> 00:04:20.080]  讀到第四章六節
[00:04:20.080 --> 00:04:22.720]  講到主耶穌是甚麼?
[00:04:22.720 --> 00:04:24.640]  「走路困乏」
[00:04:24.640 --> 00:04:27.200]  可能大家會有不同的感受
[00:04:27.200 --> 00:04:33.200]  如果你覺得主耶穌是神的兒子
[00:04:33.200 --> 00:04:36.720]  祂的體格是骨骼清奇
[00:04:36.720 --> 00:04:39.200]  祂能人所不能
[00:04:39.200 --> 00:04:40.480]  如果這樣想
[00:04:40.480 --> 00:04:43.080]  我們就錯誤了
[00:04:43.080 --> 00:04:44.400]  因為聖經描述
[00:04:44.400 --> 00:04:50.240]  耶穌一樣會飢餓、會困乏、會痛、會疲倦
[00:04:50.240 --> 00:04:54.120]  是一個真實有血有肉的人
[00:04:54.120 --> 00:04:56.040]  試想像
[00:04:56.040 --> 00:04:58.200]  耶穌在早上出發
[00:04:58.200 --> 00:05:01.320]  中午到達聚加城
[00:05:01.320 --> 00:05:04.960]  差不多走了四至五個小時
[00:05:04.960 --> 00:05:05.840]  試問當時
[00:05:05.840 --> 00:05:08.400]  我們看看當時的環境地理
[00:05:08.400 --> 00:05:13.760]  在四十度烈日的底下
[00:05:13.760 --> 00:05:16.280]  在山路裏面行走
[00:05:16.280 --> 00:05:18.880]  到達聚加城的時間
[00:05:18.880 --> 00:05:21.880]  又飢餓、又口渴
[00:05:21.880 --> 00:05:26.080]  身體和心靈都疲倦不堪
[00:05:26.080 --> 00:05:28.960]  如果我是主耶穌
[00:05:28.960 --> 00:05:32.240]  我當然在井房裏休息
[00:05:32.240 --> 00:05:34.680]  甚至是怎樣?
[00:05:34.680 --> 00:05:38.240]  可能祂已經伏在那裏睡著了
[00:05:38.240 --> 00:05:41.360]  不單只是閉目養神那麼簡單
[00:05:41.360 --> 00:05:44.360]  哪裏還有這麼好的心情、精神
[00:05:44.360 --> 00:05:47.480]  去看我們身邊有甚麼人經過
[00:05:47.480 --> 00:05:49.600]  和祂們傳福音呢?
[00:05:49.600 --> 00:05:52.200]  但耶穌為何來早到呢?
[00:05:52.200 --> 00:05:55.200]  我們從剛才主席讀的經文裏
[00:05:55.200 --> 00:05:59.120]  耶穌和婦女的對答當中
[00:05:59.120 --> 00:06:00.880]  我們可以找到答案
[00:06:00.880 --> 00:06:04.120]  首先耶穌來到去明白
[00:06:04.120 --> 00:06:08.800]  救恩的重要性和必要性
[00:06:08.800 --> 00:06:10.200]  在十三節
[00:06:10.200 --> 00:06:10.800]  祂說到
[00:06:10.800 --> 00:06:15.400]  耶穌說「凡渴者水,還要再渴」
[00:06:15.400 --> 00:06:19.480]  「人若渴,我所渴的水就永遠不渴」
[00:06:19.480 --> 00:06:21.480]  「我所賜的水在他裏頭」
[00:06:21.480 --> 00:06:25.480]  「成為泉源,直湧到永生」
[00:06:25.480 --> 00:06:27.480]  在原來的文字裏面
[00:06:27.480 --> 00:06:31.400]  「凡渴者水」前面的字
[00:06:31.400 --> 00:06:34.480]  這個「渴」是一個現在式
[00:06:34.480 --> 00:06:36.600]  表示怎樣呢?
[00:06:36.600 --> 00:06:41.120]  是喝水的動作不斷重複
[00:06:41.120 --> 00:06:42.040]  意思是說
[00:06:42.040 --> 00:06:47.920]  井裏的水只能夠暫時滿足個人的需要
[00:06:47.920 --> 00:06:50.280]  過後,喝完之後怎樣呢?
[00:06:50.280 --> 00:06:52.320]  仍然要再喝
[00:06:52.320 --> 00:06:56.280]  下一個「渴」這個表達是一個完成式
[00:06:56.280 --> 00:07:01.080]  表示喝耶穌所賜的水
[00:07:01.080 --> 00:07:03.280]  一次已經滿足
[00:07:03.280 --> 00:07:08.000]  沒有需要再渴下一次
[00:07:08.000 --> 00:07:10.320]  這裏講明一個道理
[00:07:10.320 --> 00:07:13.520]  就是我們個人有一個空間
[00:07:13.520 --> 00:07:19.680]  除了借去這個活水或者耶穌所講的自己之外
[00:07:19.680 --> 00:07:23.960]  沒有任何的事物能夠填滿
[00:07:23.960 --> 00:07:28.880]  就是現今的科技不斷地進步
[00:07:28.880 --> 00:07:33.000]  但是看到人與人之間的距離卻是越來越遠
[00:07:33.000 --> 00:07:35.600]  人類的科技日新月異
[00:07:35.600 --> 00:07:38.720]  無人駕駛的碳船已經出了太陽系
[00:07:38.720 --> 00:07:44.800]  我們用超級的天文望遠鏡可以遠看到遠至宇宙的邊緣
[00:07:44.800 --> 00:07:46.760]  但是我們內在的太空
[00:07:46.760 --> 00:07:50.320]  我們的心靈卻是十分的空虛
[00:07:50.320 --> 00:07:55.240]  我們看到人的道德生活已經跌破了新低
[00:07:55.240 --> 00:08:00.320]  前一段時間看到大學的教授
[00:08:00.320 --> 00:08:07.600]  他借一個很大的瑜伽氣球
[00:08:07.600 --> 00:08:10.960]  即是車道裏面有一些毒氣
[00:08:10.960 --> 00:08:13.120]  他說是甚麼呢?
[00:08:13.120 --> 00:08:16.240]  是立著滅鼠
[00:08:16.240 --> 00:08:18.240]  我們都覺得很匪夷所思的說法
[00:08:18.240 --> 00:08:24.840]  可以解釋他借去有預謀的行動
[00:08:24.840 --> 00:08:28.000]  往日被視為大逆不道的事情
[00:08:28.000 --> 00:08:30.400]  例如婚外、異外的性關係
[00:08:30.400 --> 00:08:32.880]  同性戀、婚姓、性行為、同居等等
[00:08:32.880 --> 00:08:35.280]  我們都習以為常
[00:08:35.280 --> 00:08:40.080]  但在這些神的標準下都是神所珍惡的
[00:08:40.080 --> 00:08:46.520]  有人用事業、愛情、享樂等各種去麻醉自己
[00:08:46.520 --> 00:08:50.880]  但只能夠借去暫時解決問題
[00:08:50.880 --> 00:08:54.160]  過後更加空虛
[00:08:54.160 --> 00:09:02.320]  我看到很多人借去在假期或所謂的佳節裏
[00:09:02.320 --> 00:09:07.400]  寧願留在街上、酒吧來買醉
[00:09:07.400 --> 00:09:14.080]  在狂野派對裏面以勁歌舞蹈、軟性毒品來麻醉自己
[00:09:14.080 --> 00:09:18.360]  借去墮胎的個案來急性
[00:09:18.360 --> 00:09:21.960]  我們看到家庭的問題、離婚率不斷上升
[00:09:21.960 --> 00:09:26.440]  一切都是藉此人罪性根源的問題
[00:09:26.440 --> 00:09:28.720]  除非我們從根本自利
[00:09:28.720 --> 00:09:31.600]  始終都不能夠解決問題
[00:09:31.600 --> 00:09:35.000]  這就是我們心裏面有一個空間
[00:09:35.000 --> 00:09:41.440]  唯有耶穌才能夠去填滿
[00:09:41.440 --> 00:09:42.520]  耶穌很明白
[00:09:42.520 --> 00:09:44.800]  救恩的重要和必須
[00:09:44.800 --> 00:09:47.360]  克服疲乏和困倦
[00:09:47.360 --> 00:09:51.680]  向這位撒瑪利亞人傳福音
[00:09:51.680 --> 00:09:55.600]  分享一個真實的故事
[00:09:55.600 --> 00:09:58.080]  很多年前
[00:09:58.080 --> 00:10:00.720]  栽培我成長的一位弟兄
[00:10:00.720 --> 00:10:03.680]  他太太癌症復發
[00:10:03.680 --> 00:10:05.880]  一年多的時間
[00:10:05.880 --> 00:10:10.000]  在醫院經歷化療、電療
[00:10:10.000 --> 00:10:14.920]  開始時姐妹的身體都能夠應付
[00:10:14.920 --> 00:10:17.040]  在醫院裏面的病人見到
[00:10:17.040 --> 00:10:19.840]  這個姐姐為何會在這裏
[00:10:19.840 --> 00:10:22.040]  不覺得她有事
[00:10:22.040 --> 00:10:25.640]  周圍的病人和醫護人士來跟她聊天
[00:10:25.640 --> 00:10:27.360]  因為從外表來講
[00:10:27.360 --> 00:10:29.760]  她根本不像病人
[00:10:29.760 --> 00:10:32.360]  姐妹就把握機會
[00:10:32.360 --> 00:10:40.200]  跟病友、探望家屬的人去傳福音
[00:10:40.200 --> 00:10:43.720]  後來姐妹的身體越來越差
[00:10:43.720 --> 00:10:47.880]  他們這對夫婦仍然很努力地
[00:10:47.880 --> 00:10:55.080]  向身邊的病友、家屬來傳福音
[00:10:55.080 --> 00:10:57.600]  在一年的時間裏面
[00:10:57.600 --> 00:11:01.480]  這對夫婦在醫院帶了
[00:11:01.480 --> 00:11:10.040]  總共十九位病友或家屬來信耶穌
[00:11:10.040 --> 00:11:15.360]  當中更有好幾位在病床裏面
[00:11:15.360 --> 00:11:21.600]  來受洗、加入教會
[00:11:21.600 --> 00:11:26.920]  為何這對夫婦在這麼大的艱難裏面
[00:11:26.920 --> 00:11:30.440]  仍然關心她身邊的人呢?
[00:11:30.440 --> 00:11:33.440]  其實她太太有病
[00:11:33.440 --> 00:11:35.840]  作為丈夫的心情不好
[00:11:35.840 --> 00:11:41.880]  太太的身體和心靈都受很大的困難
[00:11:41.880 --> 00:11:45.320]  這些化療的藥、電療的治療
[00:11:45.320 --> 00:11:47.920]  脫了頭髮、牙齒又脫了
[00:11:47.920 --> 00:11:50.040]  頭又白了
[00:11:50.040 --> 00:11:51.640]  兩個都落了影
[00:11:51.640 --> 00:11:56.920]  但仍然很積極努力來傳福音
[00:11:56.920 --> 00:11:58.400]  為甚麼呢?
[00:11:58.400 --> 00:12:01.720]  在姐妹們的安息禮拜裏面
[00:12:01.720 --> 00:12:09.520]  弟兄來到分享述詩的時間
[00:12:09.520 --> 00:12:14.000]  他說有一晚在病房裏面
[00:12:14.000 --> 00:12:17.520]  這對夫婦、弟兄姐妹
[00:12:17.520 --> 00:12:21.640]  傾談過往相交、認識
[00:12:21.640 --> 00:12:23.920]  他們在傾談到底的時候說
[00:12:23.920 --> 00:12:27.440]  如果他們兩個都不是信耶穌
[00:12:27.440 --> 00:12:30.040]  落在這樣的情境裏面
[00:12:30.040 --> 00:12:34.040]  一點盼望都沒有
[00:12:34.040 --> 00:12:37.360]  仍然是魯魯碌碌
[00:12:37.360 --> 00:12:42.480]  這樣就一生不知所掩
[00:12:42.480 --> 00:12:46.360]  在姐妹們的安息禮拜裏面
[00:12:46.360 --> 00:12:52.320]  弟兄來到分享他們在當晚的結論
[00:12:52.320 --> 00:12:55.400]  他說本來魯魯碌碌過一生
[00:12:55.400 --> 00:13:01.240]  幸得在世如昕主
[00:13:01.240 --> 00:13:05.320]  本來魯魯碌碌玩完這一生就過了
[00:13:05.320 --> 00:13:09.040]  但因為在生命裏面遇見耶穌
[00:13:09.040 --> 00:13:12.680]  找到生命的價值和意義
[00:13:12.680 --> 00:13:19.640]  這個福音必要和迫切推動、鼓勵、鞭策他們
[00:13:19.640 --> 00:13:26.360]  在逆境裏面仍然積極地傳福音
[00:13:26.360 --> 00:13:32.400]  我們都會為我們認為重要的事情作出犧牲和遷就
[00:13:32.400 --> 00:13:40.200]  可能大家都試過為了追看電視劇集的大結局
[00:13:40.200 --> 00:13:43.640]  一放工甚麼都不理,飆回家
[00:13:43.640 --> 00:13:45.920]  飯都不煮
[00:13:45.920 --> 00:13:49.960]  可能叫外賣,甚至看完才吃
[00:13:49.960 --> 00:13:53.760]  我認識一些喜歡看球賽的發燒友
[00:13:53.760 --> 00:13:56.160]  在世界盃決賽的時間
[00:13:56.160 --> 00:13:58.360]  做學生的日夜顛倒
[00:13:58.360 --> 00:14:00.640]  通宵打蛋看球賽
[00:14:00.640 --> 00:14:03.520]  亦有些上班的寧願早點睡
[00:14:03.520 --> 00:14:11.520]  較早叫醒自己看完一場再睡一、兩個小時再起床看第二場
[00:14:11.520 --> 00:14:15.360]  然後早上帶著熊貓眼上班
[00:14:15.360 --> 00:14:19.200]  假如我們每個人都有這份熱誠
[00:14:19.200 --> 00:14:21.320]  在傳福音的事上
[00:14:21.320 --> 00:14:25.040]  我相信福音很快會傳遍尖沙咀
[00:14:25.040 --> 00:14:26.840]  傳遍九龍半島
[00:14:26.840 --> 00:14:30.680]  甚至整個香港
[00:14:30.680 --> 00:14:36.400]  但我們知道福音的重要和必要不等於我們會做
[00:14:36.400 --> 00:14:39.800]  我們都知道傳福音是很重要的事情
[00:14:39.800 --> 00:14:43.960]  但為何福音的重要性不能反映我們生活上的高度呢?
[00:14:43.960 --> 00:14:49.040]  因為我們缺乏福音、傳福音的使命感
[00:14:49.040 --> 00:14:53.800]  將傳福音成為我們生活的模式
[00:14:53.800 --> 00:14:57.280]  主耶穌在《能夠逆境》裏仍然努力傳福音
[00:14:57.280 --> 00:15:01.080]  因為祂有強烈的使命感
[00:15:01.080 --> 00:15:05.600]  在這段聖經四章三十四節的時間
[00:15:05.600 --> 00:15:09.160]  當耶穌向這位婦人談道
[00:15:09.160 --> 00:15:12.880]  這位婦人返回謝去城裏
[00:15:12.880 --> 00:15:17.680]  跟別人說「我與堅理猜,將我的事說出來」的時間
[00:15:17.680 --> 00:15:20.160]  耶穌的門徒出來
[00:15:20.160 --> 00:15:22.440]  帶著食物
[00:15:22.440 --> 00:15:28.720]  想著耶穌已經很累、很餓了,拿食物來給耶穌
[00:15:28.720 --> 00:15:32.960]  給這位夫子老師吃的時間
[00:15:32.960 --> 00:15:35.360]  在這四章三十四節說
[00:15:35.360 --> 00:15:44.360]  耶穌說「我的食物就是進行猜我來者的旨意,作成他的功」
[00:15:44.360 --> 00:15:49.280]  食物是維持身體動作的元素
[00:15:49.280 --> 00:15:54.360]  沒有了食物,人很快就會死亡
[00:15:54.360 --> 00:15:57.440]  主耶穌將維持生命的食物
[00:15:57.440 --> 00:16:01.280]  和完成神的旨意或想等號
[00:16:01.280 --> 00:16:07.080]  兩樣東西是同等重要
[00:16:07.080 --> 00:16:11.000]  原來的文字,耶穌說「我的食物」
[00:16:11.000 --> 00:16:13.440]  是一個加強的語氣
[00:16:13.440 --> 00:16:17.880]  意思是耶穌所有的食物是特別的食物
[00:16:17.880 --> 00:16:22.080]  「我的食物」是門徒不能夠理解的
[00:16:22.080 --> 00:16:30.360]  耶穌所說的食物和門徒所想像的有很大的出入
[00:16:30.360 --> 00:16:36.400]  大家有沒有試過肚餓呢?
[00:16:36.400 --> 00:16:40.720]  肚餓的時間有甚麼感覺?
[00:16:40.720 --> 00:16:43.080]  肚餓的時間是怎樣呢?
[00:16:43.080 --> 00:16:51.800]  整個人好像不適,食物引起你所有的注意
[00:16:51.800 --> 00:16:59.240]  我們去辦福音工作,外展事工,行山
[00:16:59.240 --> 00:17:04.320]  很多次行山的時間,我們和隊友和微信的朋友
[00:17:04.320 --> 00:17:07.960]  去酒樓喝茶
[00:17:07.960 --> 00:17:17.080]  我們十二、十三個人,一整座山的點心
[00:17:17.080 --> 00:17:23.040]  打算點很多,不夠兩個回合就吃光了
[00:17:23.040 --> 00:17:26.880]  肚子好像有一個黑洞在裏面
[00:17:26.880 --> 00:17:30.680]  好像填滿一樣
[00:17:30.680 --> 00:17:39.240]  叫了我們十二、十三個人,侍應一來,來了三碟炒飯
[00:17:39.240 --> 00:17:44.120]  一碟是梅菜扣肉飯
[00:17:44.120 --> 00:17:47.040]  一個黑碟是揚州炒飯
[00:17:47.040 --> 00:17:51.560]  一碟是星洲米,十二、十三個人
[00:17:51.560 --> 00:17:58.440]  不過轉盤還未轉一圈,已經吃光了
[00:17:58.440 --> 00:18:08.000]  有姊妹說:「這麼快吃完,一個圈一個月,轉盤還未轉都沒了,這麼快就沒了?」
[00:18:08.000 --> 00:18:11.880]  因為實在是太肚餓了
[00:18:11.880 --> 00:18:23.640]  餓到一個地步,好像填滿一樣
[00:18:23.640 --> 00:18:31.440]  當肚餓的時候,平時覺得難以入口的食物都變為人間的美食
[00:18:31.440 --> 00:18:36.760]  也不會理會儀態,不會理會任何人的打擾,全情投入
[00:18:36.760 --> 00:18:39.720]  直至飢餓得到飽足
[00:18:39.720 --> 00:18:46.760]  為什麼耶穌有強烈的使命感,將全福音成為祂的食物?
[00:18:46.760 --> 00:18:50.360]  因為耶穌有一個被猜的心態
[00:18:50.360 --> 00:18:55.480]  祂清楚自己來到世界的目標是要完成救贖的計劃
[00:18:55.480 --> 00:19:03.640]  祂的喜好、選擇、生活模式完全被使命支配
[00:19:03.640 --> 00:19:05.360]  最後福音其中一個特色
[00:19:05.360 --> 00:19:11.760]  主耶穌稱呼父神為「猜我來者」
[00:19:11.760 --> 00:19:17.560]  我的食物就是去進行那「猜我來者」的旨意
[00:19:17.560 --> 00:19:24.880]  這個稱呼,耶穌曾經說過超過十次
[00:19:24.880 --> 00:19:28.080]  耶穌說祂所做的事、所說的每一句話
[00:19:28.080 --> 00:19:32.560]  都不能夠跟父神違背
[00:19:32.560 --> 00:19:39.040]  原來文字「猜我來者」是著重猜險者的權柄心意
[00:19:39.040 --> 00:19:44.480]  被猜的人唯一可做的是順從
[00:19:44.480 --> 00:19:49.800]  好像一部電腦操作員下達一個命令
[00:19:49.800 --> 00:19:56.960]  這個電腦無法選擇,只能夠執行
[00:19:56.960 --> 00:19:59.160]  只能夠照做
[00:19:59.160 --> 00:20:04.240]  就好像軍隊聽從將領的命令
[00:20:04.240 --> 00:20:11.000]  是一種絕對的忠誠
[00:20:11.000 --> 00:20:17.520]  在我們心目中,現在有什麼目標是想我們竭力去完成呢?
[00:20:17.520 --> 00:20:23.040]  很多人想著抽隊、上車
[00:20:23.040 --> 00:20:28.080]  儘快完成報告功課、趕到配額
[00:20:28.080 --> 00:20:30.760]  或者其他的事情
[00:20:30.760 --> 00:20:32.360]  按照猶太人的思想
[00:20:32.360 --> 00:20:40.080]  耶穌不一定有經過撒瑪利亞
[00:20:40.080 --> 00:20:45.200]  因為撒瑪利亞與猶太人是交惡的
[00:20:45.200 --> 00:20:46.400]  我們稱之為「交惡」
[00:20:46.400 --> 00:20:49.240]  兩人是洗手的
[00:20:49.240 --> 00:20:51.840]  在經文中,耶穌說
[00:20:51.840 --> 00:20:55.960]  必須經過撒瑪利亞
[00:20:55.960 --> 00:21:01.320]  在第四節說,這個「必須」是可圈可點的
[00:21:01.320 --> 00:21:13.640]  是強調耶穌不是路過,而是特意經過這裡
[00:21:13.640 --> 00:21:17.520]  歷史問題,撒瑪利亞與猶太人是四世仇
[00:21:17.520 --> 00:21:19.920]  作為律法學教師
[00:21:19.920 --> 00:21:24.400]  從傳統上不會在公眾場合
[00:21:24.400 --> 00:21:27.360]  與女子來說話
[00:21:27.360 --> 00:21:29.720]  甚至妻子也不會
[00:21:29.720 --> 00:21:32.280]  但耶穌看父神的使命
[00:21:32.280 --> 00:21:36.040]  自己的喜好、選擇、情況重要
[00:21:36.040 --> 00:21:39.080]  於是把全方位機會
[00:21:39.080 --> 00:21:46.280]  在強烈的使命感下完成任務
[00:21:46.280 --> 00:21:52.120]  雖然疲乏,仍然是努力
[00:21:52.120 --> 00:21:55.880]  當年我扭雙腳
[00:21:55.880 --> 00:21:59.480]  每個星期去看一位鐵打的師傅
[00:21:59.480 --> 00:22:02.280]  還未到十時
[00:22:02.280 --> 00:22:05.960]  這位師傅已經回到診所準備
[00:22:05.960 --> 00:22:09.960]  勞心勞力去治療病人
[00:22:09.960 --> 00:22:14.040]  病友也在等待治療
[00:22:14.040 --> 00:22:17.560]  也跟他說:師傅,你休息一下吧
[00:22:17.560 --> 00:22:19.480]  你這麼辛苦
[00:22:19.480 --> 00:22:22.840]  連來看病的人也說
[00:22:22.840 --> 00:22:25.920]  不要這麼辛苦,自己休息一下吧
[00:22:25.920 --> 00:22:29.440]  但這位鐵打師傅不理會
[00:22:29.440 --> 00:22:32.640]  喝杯水、吃個麵包再做
[00:22:32.640 --> 00:22:37.120]  回家後要照顧一個十個月大的女兒
[00:22:37.120 --> 00:22:41.200]  更加是一本香港骨科雜誌的副篇
[00:22:41.200 --> 00:22:46.560]  每晚還要回去催稿和交稿、對稿
[00:22:46.560 --> 00:22:50.880]  很多繁重的工作
[00:22:50.880 --> 00:22:55.440]  但他說這是他的使命
[00:22:55.440 --> 00:22:57.760]  他一直說很興奮
[00:22:57.760 --> 00:23:00.000]  他樂此不疲
[00:23:00.000 --> 00:23:03.680]  默默地做下去
[00:23:03.680 --> 00:23:07.840]  最後,耶穌看到時機不在
[00:23:07.840 --> 00:23:10.960]  在三十一到三十八節的時間
[00:23:10.960 --> 00:23:14.960]  耶穌跟門徒們講述
[00:23:14.960 --> 00:23:20.400]  你以為修成的時間已經很久了
[00:23:20.400 --> 00:23:26.320]  耶穌說:叫他們舉目向前觀看
[00:23:26.320 --> 00:23:28.400]  這是第三十五節
[00:23:28.400 --> 00:23:30.400]  他說:你們豈不是說
[00:23:30.400 --> 00:23:33.600]  到修葛的時候還有四個月嗎?
[00:23:33.600 --> 00:23:34.800]  我告訴你們
[00:23:34.800 --> 00:23:37.280]  舉目向前觀看
[00:23:37.280 --> 00:23:39.600]  莊稼已經熟了
[00:23:39.600 --> 00:23:41.680]  可以修葛了
[00:23:41.680 --> 00:23:44.400]  修葛的人得功稼
[00:23:44.400 --> 00:23:47.040]  積蓄五穀道永生
[00:23:47.040 --> 00:23:51.760]  叫撒種和修葛的一同快樂
[00:23:51.760 --> 00:23:55.600]  俗語說:那人撒種者人修葛
[00:23:55.600 --> 00:24:03.280]  別人勞碌者說可見是真的
[00:24:03.280 --> 00:24:07.200]  我差你們去收你們所沒有勞苦的
[00:24:07.200 --> 00:24:18.080]  別人勞苦,你們享受他們所勞苦的
[00:24:18.080 --> 00:24:22.240]  耶穌說:不要再拖延
[00:24:22.240 --> 00:24:27.520]  不要再等
[00:24:27.520 --> 00:24:33.200]  耶穌說:這些人已經準備好了
[00:24:33.200 --> 00:24:38.240]  當去井旁打水的婦人回到城裏
[00:24:38.240 --> 00:24:40.720]  去講去遇見彌賽克時
[00:24:40.720 --> 00:24:44.080]  城裏的人湧了出來
[00:24:44.080 --> 00:24:49.040]  這班門徒一點事都沒有做過
[00:24:49.040 --> 00:24:55.200]  但他們面對一個屬靈的修葛
[00:24:55.200 --> 00:24:58.400]  耶穌說:不等得及了
[00:24:58.400 --> 00:25:01.280]  同樣今日香港人的心靈
[00:25:01.280 --> 00:25:03.680]  是非常的脆弱
[00:25:03.680 --> 00:25:08.240]  他們需要安慰、指引、鼓勵、方向
[00:25:08.240 --> 00:25:15.760]  我看到小學生被人責罰就去跳樓了
[00:25:15.760 --> 00:25:20.880]  在家中用橡筋來吊頸
[00:25:20.880 --> 00:25:23.680]  中學生虐殺他的同學
[00:25:23.680 --> 00:25:26.000]  因為他們缺乏人關心
[00:25:26.000 --> 00:25:29.360]  他們沒有一個可以毀身的對象
[00:25:29.360 --> 00:25:32.480]  他們需要一個絕對的標準
[00:25:32.480 --> 00:25:36.480]  去分辨是非和對錯
[00:25:36.480 --> 00:25:41.200]  這段時間他們用民心來去威脅
[00:25:41.200 --> 00:25:46.640]  香港的信心指數是越來越低
[00:25:46.640 --> 00:25:50.160]  香港人好像站在十字街頭一樣
[00:25:50.160 --> 00:25:54.400]  不知何去何從
[00:25:54.400 --> 00:25:59.040]  人要思考生命的價值、意義
[00:25:59.040 --> 00:26:02.080]  方向、目標
[00:26:02.080 --> 00:26:11.760]  這些是否我們有個答案呢?
[00:26:11.760 --> 00:26:14.080]  人越來越迷信
[00:26:14.080 --> 00:26:16.960]  對於將來沒有把握
[00:26:16.960 --> 00:26:19.040]  報章、雜誌、電台
[00:26:19.040 --> 00:26:22.800]  都是教人怎樣可以趨吉避凶
[00:26:22.800 --> 00:26:26.880]  人面對現實的問題顯得無能為力
[00:26:26.880 --> 00:26:30.800]  這個表明莊家已經熟
[00:26:30.800 --> 00:26:34.800]  文學巨著《雙城記》裏面在開始時說到
[00:26:34.800 --> 00:26:39.440]  這是沒有希望、最黑暗的時代
[00:26:39.440 --> 00:26:47.040]  亦是一個充滿盼望、最光明的時代
[00:26:47.040 --> 00:26:53.120]  中國教會面對打壓
[00:26:53.120 --> 00:26:57.760]  我們看到有無數的回教徒、以色列人
[00:26:57.760 --> 00:27:01.040]  在夢裏面來去遇見耶穌
[00:27:01.040 --> 00:27:03.760]  因此來去相信
