
[00:00:00.000 --> 00:00:04.040]  如果你記得我上一次和大家分享
[00:02:49.360 --> 00:02:52.000]  海也是代表外邦人
[00:02:52.000 --> 00:02:54.720]  祂從以色列人當中走出來
[00:02:54.720 --> 00:02:57.360]  走到外邦人那裡
[00:02:57.360 --> 00:03:02.160]  開始說關於奧秘的天國
[00:03:02.160 --> 00:03:03.920]  祂用一個比喻
[00:03:03.920 --> 00:03:06.400]  是很多以色列人都認識的
[00:03:06.400 --> 00:03:08.640]  是一個殺種的比喻
[00:03:08.640 --> 00:03:14.320]  以色列人相信都見過農夫殺種
[00:03:14.320 --> 00:03:18.800]  也有可能當耶穌基督說這個比喻的時候
[00:03:18.800 --> 00:03:24.000]  遠遠可以看到有一個農夫在田裡殺種
[00:03:24.000 --> 00:03:27.120]  通常農夫會揹著一個很大的袋子
[00:03:27.120 --> 00:03:30.480]  袋子裡面裝滿了種子
[00:03:30.480 --> 00:03:33.440]  袋子的上方有一個開口
[00:03:33.440 --> 00:03:38.720]  他可以伸手進去拿一把種子出來殺在田裡
[00:03:38.720 --> 00:03:42.320]  然後又走,又殺第二把種子
[00:03:42.320 --> 00:03:49.760]  一直來回,直到整個田都充滿了種子為止
[00:03:49.760 --> 00:03:54.720]  今天的經文是說到有四種不同的土壤
[00:03:54.720 --> 00:03:58.800]  第一種是《馬太福音》十三章四節所說
[00:03:58.800 --> 00:04:04.720]  「殺的時候有落在路旁的飛鳥來吃盡了」
[00:04:04.720 --> 00:04:07.840]  在巴勒斯坦有很多的田地
[00:04:07.840 --> 00:04:11.440]  田地和田地的中間都有一些叫做路旁
[00:04:11.440 --> 00:04:13.920]  是給人行路經過
[00:04:13.920 --> 00:04:19.040]  農夫和路經的人都會由這些路旁經過
[00:04:19.040 --> 00:04:23.920]  不會踩進田地裡面
[00:04:23.920 --> 00:04:27.200]  這些路大概只有三尺那麼闊
[00:04:27.200 --> 00:04:29.840]  在《馬太福音》十二章
[00:04:29.840 --> 00:04:34.880]  說到安息日耶穌基督經過了田地
[00:04:34.880 --> 00:04:38.640]  有很多的門徒當時很餓
[00:04:38.640 --> 00:04:42.320]  於是他們就騙了一些墨水來吃
[00:04:42.320 --> 00:04:45.920]  被法利塞人罵他們安息日是做工
[00:04:45.920 --> 00:04:52.240]  相信他們當時所走的路就是這個叫做路旁的地方
[00:04:52.240 --> 00:04:56.000]  這些路經常被路人經過來踩
[00:04:56.000 --> 00:04:58.800]  可能泥土頭是很鬆的
[00:04:58.800 --> 00:05:04.160]  踩著踩著越踩越實越踩越硬
[00:05:04.160 --> 00:05:08.240]  相信農夫淋水的時候也不會淋在路邊
[00:05:08.240 --> 00:05:10.160]  不會淋在路旁
[00:05:10.160 --> 00:05:13.520]  我們加州就知道經常製水
[00:05:13.520 --> 00:05:17.680]  農夫可能也不會把水浪費淋在路旁
[00:05:17.680 --> 00:05:22.880]  所以那些地又乾又硬
[00:05:22.880 --> 00:05:28.640]  種子如果殺種的時候要掘鬆泥土才可以進去
[00:05:28.640 --> 00:05:32.480]  地那麼硬怎麼可以進去呢?
[00:05:32.480 --> 00:05:36.160]  在《路加福音》八章五節是說同一個比喻
[00:05:36.160 --> 00:05:39.840]  說有一個殺種的出去殺種的時候
[00:05:39.840 --> 00:05:44.320]  有落在路旁的被人踐踏
[00:05:44.320 --> 00:05:46.080]  這裡說得很清楚
[00:05:46.080 --> 00:05:48.080]  比《馬太福音》更加清楚
[00:05:48.080 --> 00:05:51.840]  看到這些種子不單是被人踐踏
[00:05:51.840 --> 00:05:54.320]  還比飛鳥來吃盡了
[00:05:54.320 --> 00:05:58.560]  不能進入泥土就被鳥吃了
[00:05:58.560 --> 00:06:03.120]  第二種的泥土在《馬太福音》十三章五至六節
[00:06:03.120 --> 00:06:06.240]  說有落在土淺石頭地上的
[00:06:06.240 --> 00:06:08.960]  土技不深發苗最快
[00:06:08.960 --> 00:06:13.520]  日頭出來一曬因為沒有根就枯乾了
[00:06:13.520 --> 00:06:17.520]  這裡所說的不是說田地裡有石子
[00:06:17.520 --> 00:06:21.440]  農夫通常殺種之前都會清理田地裡
[00:06:21.440 --> 00:06:23.840]  有石子他一定會拿走
[00:06:23.840 --> 00:06:28.320]  這裡所說的是巴勒斯坦的地勢
[00:06:28.320 --> 00:06:30.800]  原來巴勒斯坦的地很多地方
[00:06:30.800 --> 00:06:33.520]  你看起來上高好像是土地
[00:06:33.520 --> 00:06:35.360]  你試掘一下
[00:06:35.360 --> 00:06:39.920]  掘一點點你就會發現原來下面有石灰岩
[00:06:39.920 --> 00:06:41.920]  一片石灰岩
[00:06:41.920 --> 00:06:45.440]  如果你種種子到那裡就大件事了
[00:06:45.440 --> 00:06:49.360]  那些石灰岩會擋住有水分在上高
[00:06:49.360 --> 00:06:52.320]  水不會不見了
[00:06:52.320 --> 00:06:54.880]  所以是很好的發芽的地方
[00:06:54.880 --> 00:06:56.880]  有水分有泥土
[00:06:56.880 --> 00:06:58.720]  很快種子就會發芽
[00:06:58.720 --> 00:07:00.960]  一發芽就會飆
[00:07:00.960 --> 00:07:03.120]  但是沒有根
[00:07:03.120 --> 00:07:06.400]  根不能夠落到下面的泥裡面
[00:07:06.400 --> 00:07:08.400]  被石頭擋住了
[00:07:08.400 --> 00:07:11.600]  所以當太陽一出來一曬的時候
[00:07:11.600 --> 00:07:13.840]  馬上就枯乾了
[00:07:13.840 --> 00:07:16.800]  這是第二種的土地
[00:07:16.800 --> 00:07:20.640]  第三種的土地是荊棘地
[00:07:20.640 --> 00:07:23.360]  在馬太福音十三章七節
[00:07:23.360 --> 00:07:30.480]  「唯有落在荊棘裡的荊棘掌起來把它擠住了」
[00:07:30.480 --> 00:07:34.720]  其實荊棘比較好的翻譯是野草
[00:07:34.720 --> 00:07:38.880]  你說什麼田裡面都有野草嗎?
[00:07:38.880 --> 00:07:41.120]  世界各地都有野草
[00:07:41.120 --> 00:07:45.280]  不單是田裡面有野草是正常的
[00:07:45.280 --> 00:07:48.720]  以前跟大家說我在大學是教熱學的
[00:07:48.720 --> 00:07:52.160]  熱學第二的定律是很有意思
[00:07:52.160 --> 00:07:54.320]  第二的定律告訴我們
[00:07:54.320 --> 00:07:58.160]  所有全世界越來越凌亂
[00:07:58.160 --> 00:08:02.560]  越來越亂的熱學第二的理論
[00:08:02.560 --> 00:08:04.800]  你說是不是全世界越來越亂呢
[00:08:04.800 --> 00:08:06.960]  你不相信的話你叫你的園丁
[00:08:06.960 --> 00:08:10.240]  你叫你的gardener不要來幾個月
[00:08:10.240 --> 00:08:12.800]  你去你的backyard看一下
[00:08:12.800 --> 00:08:16.080]  是不是一片美好的花草樹木
[00:08:16.080 --> 00:08:19.120]  還是全部都變成野草
[00:08:19.120 --> 00:08:22.000]  我相信是全部都變成野草
[00:08:22.000 --> 00:08:26.160]  變成野草後野草會遮住植物
[00:08:26.160 --> 00:08:28.400]  使它們沒有陽光
[00:08:28.400 --> 00:08:31.440]  野草還會吸收水分
[00:08:31.440 --> 00:08:33.680]  也會吸收營養
[00:08:33.680 --> 00:08:36.880]  以致就像經文所說「擠住了」
[00:08:36.880 --> 00:08:40.400]  不能夠結出果實
[00:08:40.400 --> 00:08:42.400]  還有第四種的土壤
[00:08:42.400 --> 00:08:44.960]  這種就是好的土壤
[00:08:44.960 --> 00:08:47.040]  《馬太福音》13章8節說
[00:08:47.040 --> 00:08:49.840]  「又有落在好土裡的
[00:08:49.840 --> 00:08:51.920]  就結實有一百倍的
[00:08:51.920 --> 00:08:53.040]  有六十倍的
[00:08:53.040 --> 00:08:54.560]  有三十倍的」
[00:08:54.560 --> 00:08:57.280]  這些土地就是很鬆動
[00:08:57.280 --> 00:09:00.800]  那些種子可以進到泥土裡
[00:09:00.800 --> 00:09:02.560]  下面又沒有岩石
[00:09:02.560 --> 00:09:05.760]  所以根是可以伸下去生長
[00:09:05.760 --> 00:09:06.800]  又沒有荊棘
[00:09:06.800 --> 00:09:07.920]  又沒有野草
[00:09:07.920 --> 00:09:09.680]  跟它們爭取水分
[00:09:09.680 --> 00:09:11.520]  爭取營養
[00:09:11.520 --> 00:09:14.800]  所以有一百倍的果實
[00:09:14.800 --> 00:09:16.160]  六十倍的果實
[00:09:16.160 --> 00:09:18.160]  三十倍的果實
[00:09:18.160 --> 00:09:20.320]  其實如果你跟農夫聊天的話
[00:09:20.320 --> 00:09:23.360]  你問他什麼叫做好的收成
[00:09:23.360 --> 00:09:27.520]  他會跟你說七至八倍
[00:09:27.520 --> 00:09:29.200]  你說到一百倍
[00:09:29.200 --> 00:09:30.000]  六十倍
[00:09:30.000 --> 00:09:30.800]  三十倍
[00:09:30.800 --> 00:09:34.320]  是非常非常好的收成
[00:09:34.320 --> 00:09:35.520]  接著經文說什麼
[00:09:35.520 --> 00:09:37.360]  在第九節
[00:09:37.360 --> 00:09:41.440]  「有耳可聽的就應當聽」
[00:09:41.440 --> 00:09:42.720]  其實我們知道
[00:09:42.720 --> 00:09:45.200]  耶穌基督不是在說殺種
[00:09:45.200 --> 00:09:47.520]  不是教我們做農夫
[00:09:47.520 --> 00:09:51.680]  耶穌基督是在說福音的傳播
[00:09:51.680 --> 00:09:56.080]  就好像福音落到好的土地一樣
[00:09:56.080 --> 00:09:58.080]  能夠有這麼好的收穫
[00:09:58.080 --> 00:09:58.880]  有一百倍
[00:09:58.880 --> 00:10:00.000]  有六十倍
[00:10:00.000 --> 00:10:01.280]  有三十倍
[00:10:01.280 --> 00:10:02.880]  你聽得明白的話
[00:10:02.880 --> 00:10:04.240]  你好聽
[00:10:04.240 --> 00:10:06.080]  你會是結果
[00:10:06.080 --> 00:10:09.600]  果子
[00:10:09.600 --> 00:10:14.400]  我們看到比喻當中有很多是代表性
[00:10:14.400 --> 00:10:17.200]  殺種的人是代表誰
[00:10:17.200 --> 00:10:19.840]  種子是代表什麼
[00:10:19.840 --> 00:10:22.560]  泥土又是代表什麼
[00:10:22.560 --> 00:10:24.720]  我們先看看殺種的人
[00:10:24.720 --> 00:10:29.120]  在今天的經文第一個比喻
[00:10:29.120 --> 00:10:32.880]  裡面沒有說到誰是殺種的人
[00:10:32.880 --> 00:10:35.120]  但如果我們看第二個比喻
[00:10:35.120 --> 00:10:37.360]  就是下個星期要跟大家說
[00:10:37.360 --> 00:10:39.920]  麥子和彼子的比喻
[00:10:39.920 --> 00:10:41.520]  經文說得很清楚
[00:10:41.520 --> 00:10:45.040]  馬太福音十三章三十七節
[00:10:45.040 --> 00:10:46.320]  說殺種的人
[00:10:46.320 --> 00:10:47.600]  殺好種的人
[00:10:47.600 --> 00:10:48.880]  就是人子
[00:10:48.880 --> 00:10:50.160]  就是耶穌基督
[00:10:50.160 --> 00:10:52.480]  說得很清楚
[00:10:52.480 --> 00:10:55.920]  我也在上一次跟大家說
[00:10:55.920 --> 00:10:59.120]  天國比喻的介紹的時候
[00:10:59.120 --> 00:11:02.960]  說馬太福音十三章那八個比喻很精彩
[00:11:02.960 --> 00:11:05.520]  有一個首尾的結構很精彩
[00:11:05.520 --> 00:11:08.080]  所以知道是八個不是七個
[00:11:08.080 --> 00:11:11.280]  而且每一個比喻的主角
[00:11:11.280 --> 00:11:13.840]  都是耶穌基督
[00:11:13.840 --> 00:11:16.400]  所以如果耶穌基督是主角的話
[00:11:16.400 --> 00:11:23.040]  今天殺種的人應該也是耶穌基督
[00:11:23.040 --> 00:11:25.040]  另外有一樣很有趣的
[00:11:25.040 --> 00:11:26.800]  就是我們知道很多這些比喻
[00:11:26.800 --> 00:11:28.960]  都是有關農業
[00:11:28.960 --> 00:11:30.160]  有關打魚
[00:11:30.160 --> 00:11:33.440]  因為這些是當時以色列人很熟悉
[00:11:33.440 --> 00:11:35.520]  說到農業的比喻
[00:11:35.520 --> 00:11:38.080]  很多時候都會說到殺種
[00:11:38.080 --> 00:11:39.840]  有今天殺種的比喻
[00:11:39.840 --> 00:11:43.440]  下一次有殺好種物子的比喻
[00:11:43.440 --> 00:11:46.240]  有殺芥菜種子的比喻
[00:11:46.240 --> 00:11:50.560]  如果我們知道種子代表什麼的時候
[00:11:50.560 --> 00:11:55.360]  我們就會很容易掌握到經文的重心
[00:11:55.360 --> 00:11:59.360]  知道經文究竟在說什麼
[00:11:59.360 --> 00:12:03.600]  今天殺種的比喻的種子代表福音
[00:12:03.600 --> 00:12:06.160]  稍後會和大家分享幾節經文
[00:12:06.160 --> 00:12:10.240]  我們會看到為什麼種子代表福音
[00:12:10.240 --> 00:12:16.160]  所以今天是代表福音神話語的領袖
[00:12:16.160 --> 00:12:20.240]  那些接受神話語福音的人
[00:12:20.240 --> 00:12:21.680]  就是神的兒女
[00:12:21.680 --> 00:12:24.560]  那些不接受的就是惡者
[00:12:24.560 --> 00:12:28.080]  就是撒旦的兒女
[00:12:28.080 --> 00:12:33.200]  下一次和大家說的是物子和被子的比喻
[00:12:33.200 --> 00:12:35.120]  又是說殺種
[00:12:35.120 --> 00:12:39.440]  但是今次的種子不再是代表神的福音
[00:12:39.440 --> 00:12:41.920]  是代表人
[00:12:41.920 --> 00:12:47.280]  是耶穌基督殺了物子的種在田裡
[00:12:47.280 --> 00:12:51.440]  撒旦也殺了被子的種在田裡
[00:12:51.440 --> 00:12:53.440]  這兩種是代表不同的人
[00:12:53.440 --> 00:12:55.840]  物子是代表屬神的人
[00:12:55.840 --> 00:12:57.040]  是神的兒女
[00:12:57.040 --> 00:13:00.400]  被子是代表屬撒旦的人
[00:13:00.400 --> 00:13:02.800]  所以下一次會和大家說的
[00:13:02.800 --> 00:13:05.840]  是天國和世界的關係
[00:13:05.840 --> 00:13:09.840]  是屬神的人和不屬神的人的關係
[00:13:09.840 --> 00:13:15.280]  這個下次才和大家說
[00:13:15.280 --> 00:13:18.240]  我們說種子是神的話語
[00:13:18.240 --> 00:13:19.360]  為什麼?
[00:13:19.360 --> 00:13:22.640]  因為《馬太福音》13章19節
[00:13:22.640 --> 00:13:25.360]  《馬可福音》4章14節
[00:13:25.360 --> 00:13:27.680]  和《路加福音》8章11節
[00:13:27.680 --> 00:13:29.200]  同一個比喻
[00:13:29.200 --> 00:13:31.200]  但是三個福音裡面說
[00:13:31.200 --> 00:13:36.080]  都告訴我們是代表神的話語
[00:13:36.080 --> 00:13:37.840]  另外我們看到
[00:13:37.840 --> 00:13:42.400]  神的話語和種子真的有很多相似的地方
[00:13:42.400 --> 00:13:44.800]  第一點就是神的話語
[00:13:44.800 --> 00:13:48.080]  好像種子一樣能夠賜生命
[00:13:48.080 --> 00:13:50.000]  種子是否能夠賜生命?
[00:13:50.000 --> 00:13:54.000]  你看到一棵植物是由種子發出來
[00:13:54.000 --> 00:13:56.000]  神的話語可以賜生命
[00:13:56.000 --> 00:13:58.160]  《雅各書》1章21節
[00:13:58.160 --> 00:14:01.120]  說神的道是栽種的道
[00:14:01.120 --> 00:14:03.920]  是能夠靈魂的道
[00:14:03.920 --> 00:14:06.720]  是賜人生命的道
[00:14:06.720 --> 00:14:08.080]  第二點
[00:14:08.080 --> 00:14:13.440]  神的話語是需要受過栽種和曉冠
[00:14:13.440 --> 00:14:16.320]  才能夠成長
[00:14:16.320 --> 00:14:19.920]  記不記得在哥林多前書3章6節
[00:14:19.920 --> 00:14:20.960]  保羅說
[00:14:20.960 --> 00:14:23.040]  保羅是栽種的
[00:14:23.040 --> 00:14:24.800]  誰是曉冠?
[00:14:24.800 --> 00:14:27.200]  阿波羅是曉冠
[00:14:27.200 --> 00:14:29.680]  然後才有成長
[00:14:29.680 --> 00:14:31.520]  第三樣相似的
[00:14:31.520 --> 00:14:34.720]  就是種子是能夠結出果子
[00:14:34.720 --> 00:14:38.000]  神的話語一樣能夠結出果子
[00:14:38.000 --> 00:14:42.240]  就好像哥羅西書1章5-6節所說
[00:14:42.240 --> 00:14:46.400]  神的話語是能夠結出美好的果子
[00:14:46.400 --> 00:14:47.600]  最後一點
[00:14:47.600 --> 00:14:51.520]  就是神的話語和種子一樣有力量
[00:14:51.520 --> 00:14:53.520]  在希伯來書4章12節
[00:14:53.520 --> 00:14:56.480]  說到神的話語好像一把亮刃的寶劍
[00:14:56.480 --> 00:14:58.880]  很有力量很有威力
[00:14:58.880 --> 00:15:02.560]  在以塞瓦書55章11節
[00:15:02.560 --> 00:15:05.840]  說到神的話語是不會徒然而返
[00:15:05.840 --> 00:15:09.920]  一定會收到它本來的後果
[00:15:09.920 --> 00:15:12.720]  不會徒然而返
[00:15:12.720 --> 00:15:15.280]  種子有沒有力量?
[00:15:15.280 --> 00:15:18.400]  你有沒有見過在紅毛泥石屎地
[00:15:18.400 --> 00:15:20.320]  有一條裂痕
[00:15:20.320 --> 00:15:22.560]  走了一粒種子進去
[00:15:22.560 --> 00:15:25.760]  慢慢那粒種子就開始發芽生
[00:15:25.760 --> 00:15:29.920]  連紅毛泥石屎地都會被它爆開
[00:15:29.920 --> 00:15:31.360]  那個威力是多大
[00:15:31.360 --> 00:15:35.200]  就好像神的話語一樣
[00:15:35.200 --> 00:15:38.320]  另一樣相似的地方我沒有寫下來
[00:15:38.320 --> 00:15:40.800]  就是神的話語和種子都是一樣的
[00:15:40.800 --> 00:15:44.240]  種子我們不能夠做一粒種子出來
[00:15:44.240 --> 00:15:46.720]  你只能夠在有收成的時候有種子
[00:15:46.720 --> 00:15:48.000]  你就拿去殺
[00:15:48.000 --> 00:15:50.160]  拿去殺出去
[00:15:50.160 --> 00:15:51.920]  神的話語都是一樣的
[00:15:51.920 --> 00:15:55.120]  不是你和我去做神的話語出來
[00:15:55.120 --> 00:15:57.520]  神的話語是在聖經裡面
[00:15:57.520 --> 00:16:01.120]  不是我們想自己的福音出來
[00:16:01.120 --> 00:16:03.200]  不是我們自己想神的話語出來
[00:16:03.200 --> 00:16:04.880]  已經是在聖經裡面
[00:16:04.880 --> 00:16:08.880]  我們所要做的就是將神的話語殺出去
[00:16:08.880 --> 00:16:10.880]  就好像種子一樣
[00:16:10.880 --> 00:16:12.800]  將這個好消息殺出去
[00:16:12.800 --> 00:16:16.080]  就是我們的王雖然他現在不在
[00:16:16.080 --> 00:16:17.920]  但他有一天會回來
[00:16:17.920 --> 00:16:20.720]  現在是每人心裡面的國度
[00:16:20.720 --> 00:16:23.840]  我們要邀請更多人來信主
[00:16:23.840 --> 00:16:25.920]  來進入神的國度
[00:16:25.920 --> 00:16:30.560]  將來這位王會真真正正來到世上
[00:16:30.560 --> 00:16:36.560]  來掌管全世界
[00:16:36.560 --> 00:16:40.080]  泥土代表什麼呢?
[00:16:40.080 --> 00:16:44.880]  在馬太福音13:20-21講得很清楚
[00:16:44.880 --> 00:16:51.600]  「屈剎在石頭地上的,就是人聽了道當下歡喜領受,
[00:16:51.600 --> 00:16:55.200]  只因心裡沒有根,不過是暫時的,
[00:16:55.200 --> 00:17:01.040]  及至畏道遭了患難,或是受了迫迫,立刻就跌倒了。」
[00:17:01.040 --> 00:17:03.920]  這裡講的落到石頭的地上
[00:17:03.920 --> 00:17:05.840]  那種泥土地上
[00:17:05.840 --> 00:17:08.400]  就好像心沒有根
[00:17:08.400 --> 00:17:10.640]  所以這裡見到關係了
[00:17:10.640 --> 00:17:12.880]  石頭地和心
[00:17:12.880 --> 00:17:14.880]  如果是好的土地
[00:17:14.880 --> 00:17:16.960]  路加福音8:15
[00:17:16.960 --> 00:17:20.000]  「或那落在好土裡的,就是人聽了道,
[00:17:20.000 --> 00:17:23.520]  持守在誠實善良的心裡。」
[00:17:23.520 --> 00:17:26.880]  有沒有見到土地和心的關係?
[00:17:26.880 --> 00:17:29.120]  所以土地代表心
[00:17:29.120 --> 00:17:32.160]  是完全沒有錯的
[00:17:32.160 --> 00:17:34.160]  還有一件事很有趣
[00:17:34.160 --> 00:17:35.680]  我們香港人經常說
[00:17:35.680 --> 00:17:38.320]  「哎呀!地底泥呀!」
[00:17:38.320 --> 00:17:41.040]  「賤過泥呀!」
[00:17:41.040 --> 00:17:43.040]  很卑賤的,那個心
[00:17:43.040 --> 00:17:44.240]  那個泥土
[00:17:44.240 --> 00:17:45.840]  心都是一樣的
[00:17:45.840 --> 00:17:49.600]  你看耶利米書17章9節講什麼?
[00:17:49.600 --> 00:17:52.240]  「人的心比萬物都詭詐,
[00:17:52.240 --> 00:17:56.240]  壞到極處誰能識透呢?」
[00:17:56.240 --> 00:17:58.480]  我不知道別人的心在想什麼
[00:17:58.480 --> 00:18:01.680]  我知道我自己的心在想什麼
[00:18:01.680 --> 00:18:04.160]  我知道如果我不是
[00:18:04.160 --> 00:18:06.160]  被神救贖
[00:18:06.160 --> 00:18:08.800]  不是接受福音,我不會是一個好人
[00:18:08.800 --> 00:18:10.160]  絕對不會
[00:18:10.160 --> 00:18:13.280]  因為我知道我自己的心在想什麼
[00:18:13.280 --> 00:18:14.720]  每一個人都是
[00:18:14.720 --> 00:18:19.200]  聖經說「人心是詭詐」
[00:18:19.200 --> 00:18:22.400]  羅馬書3章11至12節說
[00:18:22.400 --> 00:18:24.160]  「就如經上所記
[00:18:24.160 --> 00:18:26.640]  沒有二人,連一個也沒有
[00:18:26.640 --> 00:18:29.680]  沒有明白的,沒有尋求神的。」
[00:18:29.680 --> 00:18:33.360]  一個都沒有
[00:18:33.360 --> 00:18:36.560]  你說傳福音,又說播種
[00:18:36.560 --> 00:18:38.240]  又說叫人信主怎麼信?
[00:18:38.240 --> 00:18:40.800]  每個人的心都是這麼壞
[00:18:40.800 --> 00:18:44.320]  能夠相信是聖靈的工作
[00:18:44.320 --> 00:18:48.160]  在約翰福音16章8節講得很清楚
[00:18:48.160 --> 00:18:51.760]  聖靈要叫世人為罪
[00:18:51.760 --> 00:18:54.960]  為義,為審判自己,責備自己
[00:18:54.960 --> 00:18:57.600]  當我們聽見福音的時候
[00:18:57.600 --> 00:18:59.840]  聖靈就會感動我們
[00:18:59.840 --> 00:19:01.280]  來接受
[00:19:01.280 --> 00:19:02.960]  來為自己罪
[00:19:02.960 --> 00:19:07.680]  來認罪悔改,責備自己
[00:19:07.680 --> 00:19:11.040]  我們才能夠真真正正相信
[00:19:11.040 --> 00:19:13.040]  接受耶穌基督
[00:19:13.040 --> 00:19:16.480]  今天的經文就是告訴我們
[00:19:16.480 --> 00:19:18.560]  當這個種子殺出去
[00:19:18.560 --> 00:19:22.480]  當這些種子接觸到我們的心
[00:19:22.480 --> 00:19:25.760]  聖靈感動我們去接受的時候
[00:19:25.760 --> 00:19:28.000]  是有四種不同的反應
[00:19:28.000 --> 00:19:29.440]  這四種不同的反應
[00:19:29.440 --> 00:19:32.720]  是用四種的泥土來代表
[00:19:32.720 --> 00:19:34.240]  我們一起來看看
[00:19:34.240 --> 00:19:38.560]  第一種的反應會是怎樣
[00:19:38.560 --> 00:19:40.000]  第一種的反應我叫做
[00:19:40.000 --> 00:19:42.720]  漠不關心的回應
[00:19:42.720 --> 00:19:45.200]  這個反應就是我們剛才所講
[00:19:45.200 --> 00:19:49.120]  好像種子落在路旁的一樣
[00:19:49.120 --> 00:19:51.200]  其實你注意的話
[00:19:51.200 --> 00:19:53.360]  泥土是一樣的
[00:19:53.360 --> 00:19:55.520]  泥土是卑賤的
[00:19:55.520 --> 00:19:57.920]  泥土是人心
[00:19:57.920 --> 00:20:04.560]  但是這個泥土的狀態四種都不同
[00:20:04.560 --> 00:20:06.720]  有四個不同的狀態
[00:20:06.720 --> 00:20:08.160]  一樣的泥土
[00:20:08.160 --> 00:20:10.080]  第一種就是在路旁
[00:20:10.080 --> 00:20:14.800]  被人踩得很實又剛又硬
[00:20:14.800 --> 00:20:18.960]  種子是不能夠進入這個泥土裏面
[00:20:18.960 --> 00:20:23.280]  舊約叫這些人做硬頸的人
[00:20:23.280 --> 00:20:26.960]  聽到之後不能夠進入心裏面
[00:20:26.960 --> 00:20:29.280]  聽不進不能夠明白
[00:20:29.280 --> 00:20:30.640]  於是怎樣?
[00:20:30.640 --> 00:20:34.640]  於是小鳥飛來吃盡了
[00:20:34.640 --> 00:20:37.840]  在《馬太福音》十三章十九節說
[00:20:37.840 --> 00:20:40.560]  「凡聽見天國道理不明白的
[00:20:40.560 --> 00:20:42.080]  那惡者就來
[00:20:42.080 --> 00:20:45.840]  把所殺在他心裏的奪了去
[00:20:45.840 --> 00:20:48.720]  這就是殺在路旁的了」
[00:20:48.720 --> 00:20:52.160]  飛了代表是惡者
[00:20:52.160 --> 00:20:53.840]  代表是魔鬼
[00:20:53.840 --> 00:20:57.040]  當我們聽見福音不去接受的時候
[00:20:57.040 --> 00:21:00.080]  撒旦就會來蒙騙我們
