
[00:00:00.000 --> 00:00:01.780]  頂尖智慧月早晨
[00:03:24.140 --> 00:03:28.640]  為什麼今天祢會讓我們面對這麼大的瘟疫
[00:03:28.640 --> 00:03:30.840]  這麼大的疫情在我們生命當中
[00:03:30.840 --> 00:03:33.540]  在我們身邊這麼大的影響
[00:03:33.540 --> 00:03:36.340]  但我求上帝透過祢的話語
[00:03:36.340 --> 00:03:38.440]  讓我們更明白主祢的道
[00:03:38.440 --> 00:03:40.840]  讓我們更明白上帝祢的心意
[00:03:40.840 --> 00:03:42.640]  求聖靈打開我們做人的心
[00:03:42.640 --> 00:03:44.540]  無論我們在禮堂當中的
[00:03:44.540 --> 00:03:47.540]  在網上 在家中 在不同的地方
[00:03:47.540 --> 00:03:50.540]  都讓我們能夠好好的打開心靈
[00:03:50.540 --> 00:03:52.640]  去聽上帝的話語
[00:03:52.640 --> 00:03:55.440]  求主使用我成為你流通的管子
[00:03:55.440 --> 00:03:57.040]  以致我所宣講的
[00:03:57.040 --> 00:03:58.840]  是出自神的心意
[00:03:58.840 --> 00:04:01.140]  也讓上帝的話語
[00:04:01.140 --> 00:04:03.340]  能夠成為我們心靈的根生
[00:04:03.340 --> 00:04:04.340]  我們禱告交託
[00:04:04.340 --> 00:04:06.640]  奉耶穌基督得性明智祈求
[00:04:06.640 --> 00:04:07.640]  阿們
[00:04:07.640 --> 00:04:12.340]  在撒姆爾記的最後一章
[00:04:12.340 --> 00:04:15.340]  記載了大衛新評的一個補充資料
[00:04:15.340 --> 00:04:17.740]  如果大家熟悉大衛的新評都知道
[00:04:17.740 --> 00:04:19.540]  他在新評當中犯了一個很大的罪
[00:04:19.540 --> 00:04:20.640]  是什麼呢?
[00:04:20.640 --> 00:04:23.140]  就是殺了別人的老公
[00:04:23.140 --> 00:04:24.640]  搶了別人的老婆
[00:04:24.640 --> 00:04:27.940]  大衛為了這件事深深悔罪
[00:04:27.940 --> 00:04:30.540]  其實在撒姆爾記下也同樣
[00:04:30.540 --> 00:04:34.240]  記載了另外一個大衛所犯的罪過
[00:04:34.240 --> 00:04:37.140]  就是當時以色列已經被大衛統治
[00:04:37.140 --> 00:04:39.340]  他成為了以色列的王這段時間
[00:04:39.340 --> 00:04:41.740]  甚至到了晚年的時間
[00:04:41.740 --> 00:04:45.340]  大衛要求他的元帥約翰去數點百姓
[00:04:45.340 --> 00:04:49.440]  想知道一下自己的全國的軍力
[00:04:49.440 --> 00:04:52.840]  能夠拿刀的人有多少
[00:04:52.840 --> 00:04:55.840]  這件事上帝大大的不悅
[00:04:55.840 --> 00:04:56.840]  看為惡
[00:04:56.840 --> 00:05:00.240]  導致了以色列面對一個可怕的瘟疫
[00:05:00.240 --> 00:05:01.640]  而在瘟疫的事件中
[00:05:01.640 --> 00:05:04.040]  除了在撒姆爾記下二十四章有記載
[00:05:04.040 --> 00:05:05.640]  如果你有看聖經
[00:05:05.640 --> 00:05:07.240]  你看到在撒姆爾記下二十四章
[00:05:07.240 --> 00:05:09.240]  可能旁邊都括著另一段經文
[00:05:09.240 --> 00:05:13.140]  就是歷代志上二十一章一至三十節
[00:05:13.140 --> 00:05:17.840]  在另一卷的歷代志裡面同樣記載這件事
[00:05:17.840 --> 00:05:21.440]  我們回到今天
[00:05:21.440 --> 00:05:22.640]  我們經常會想
[00:05:22.640 --> 00:05:26.440]  為什麼會有災難發生呢?
[00:05:26.440 --> 00:05:28.840]  我們怎樣面對天災呢?
[00:05:28.840 --> 00:05:31.240]  好像今天這個武漢肺炎
[00:05:31.240 --> 00:05:35.240]  或者叫做人類新型流感病毒
[00:05:35.240 --> 00:05:37.540]  或者叫COVID-19
[00:05:37.540 --> 00:05:39.640]  不僅影響著香港
[00:05:39.640 --> 00:05:41.440]  影響著我們中國
[00:05:41.440 --> 00:05:45.640]  也影響著全世界面對著共同的威脅
[00:05:45.640 --> 00:05:53.140]  究竟這個災禍是上帝對人的一個懲罰
[00:05:53.140 --> 00:05:56.040]  是我們人類犯了罪
[00:05:56.040 --> 00:05:58.240]  是病毒變種
[00:05:58.240 --> 00:06:00.340]  是我們不注重衛生
[00:06:00.340 --> 00:06:06.240]  還是我們貪吃野味所引致今天的呢?
[00:06:06.240 --> 00:06:07.740]  我們回到經文
[00:06:07.740 --> 00:06:12.340]  在撒姆爾記下二十四章二十五節這樣說
[00:06:12.340 --> 00:06:16.240]  「於是耶和華降瘟疫給以色列
[00:06:16.240 --> 00:06:18.640]  自早晨到鎖定的時候
[00:06:18.640 --> 00:06:21.040]  從旦直到別是巴
[00:06:21.040 --> 00:06:23.140]  百姓中死了七萬人」
[00:06:23.140 --> 00:06:28.640]  接下來我引用的經文都是和合本的修訂版
[00:06:28.640 --> 00:06:31.640]  可能對於一些沒有信仰的人來說
[00:06:31.640 --> 00:06:34.840]  基督徒對於一些沒有信仰的人來說
[00:06:34.840 --> 00:06:37.240]  可能還容易接受和從天降
[00:06:37.240 --> 00:06:42.740]  但是對於我們一群相信上帝的基督徒來說
[00:06:42.740 --> 00:06:45.040]  我們的上帝不是慈愛的嗎?
[00:06:45.040 --> 00:06:46.640]  我們知道我們上帝掌管一切
[00:06:46.640 --> 00:06:47.940]  祂是創造主
[00:06:47.940 --> 00:06:49.440]  一切都從祂而來
[00:06:49.440 --> 00:06:51.940]  但是祂是慈愛的上帝
[00:06:51.940 --> 00:06:54.540]  為什麼容忍這個瘟疫發生呢?
[00:06:54.540 --> 00:06:57.640]  我們再看看經文這件事件
[00:06:57.640 --> 00:07:02.640]  為什麼上帝容忍瘟疫發生在以色列國當中
[00:07:02.640 --> 00:07:05.640]  回到第一節
[00:07:05.640 --> 00:07:08.940]  耶和華的怒氣又向以色列發作
[00:07:08.940 --> 00:07:11.640]  激起大衛來對付他們說
[00:07:11.640 --> 00:07:15.540]  去掃點以色列人和猶大人
[00:07:15.540 --> 00:07:19.840]  自從以色列人進入迦南地之後
[00:07:19.840 --> 00:07:23.540]  一直到時思時代甚至到大衛時代
[00:07:23.540 --> 00:07:28.440]  這群以色列人其實沒有真正遵行摩西的律法
[00:07:28.440 --> 00:07:30.740]  他們仍然敬拜當地的偶像
[00:07:33.640 --> 00:07:37.240]  以色列人仍然不斷犯罪得罪神
[00:07:37.240 --> 00:07:39.640]  所以今天我們見到
[00:07:39.640 --> 00:07:40.940]  不單止以色列人
[00:07:40.940 --> 00:07:45.140]  其實全世界所有人都犯罪得罪上帝
[00:07:45.140 --> 00:07:47.440]  正如羅馬書說
[00:07:47.440 --> 00:07:50.440]  沒有二人 連一個也沒有
[00:07:50.440 --> 00:07:52.340]  所以第一個讓我們知道
[00:07:52.340 --> 00:07:54.140]  為什麼會禍從天降
[00:07:54.140 --> 00:07:55.740]  因為我們世界仍然有罪
[00:07:55.740 --> 00:07:58.140]  我們每一個都是罪人
[00:07:58.140 --> 00:08:01.140]  然後回看平行經文在歷代誌上
[00:08:01.140 --> 00:08:04.340]  有一章一節有很奇妙的不同描述
[00:08:04.340 --> 00:08:07.440]  歷代誌上有一章一節這樣說
[00:08:07.440 --> 00:08:09.840]  撒旦起來攻擊以色列
[00:08:09.840 --> 00:08:13.440]  激起大衛 掃點以色列人
[00:08:13.440 --> 00:08:16.240]  原來是魔鬼試探大衛
[00:08:16.240 --> 00:08:18.940]  引發了這次以色列人的
[00:08:18.940 --> 00:08:21.440]  掃點人口的決定
[00:08:21.440 --> 00:08:23.340]  魔鬼背後搞搞陣
[00:08:23.340 --> 00:08:26.340]  引誘人去犯罪 離棄上帝
[00:08:26.340 --> 00:08:29.940]  這是歷代誌在神學上的思想
[00:08:29.940 --> 00:08:32.140]  而更重要的 我想大家留意多一點
[00:08:32.140 --> 00:08:34.140]  是第三點
[00:08:34.140 --> 00:08:38.940]  就是在歷代誌上有一章第七節
[00:08:38.940 --> 00:08:41.940]  為什麼大衛要掃點人口呢?
[00:08:41.940 --> 00:08:45.340]  為什麼掃點人口會令上帝大怒呢?
[00:08:45.340 --> 00:08:47.140]  在歷代誌上有一章第七節說
[00:08:47.140 --> 00:08:49.940]  這件事在神眼中看為惡
[00:08:49.940 --> 00:08:52.340]  神就降災給以色列
[00:08:52.340 --> 00:08:55.340]  不單是上帝不喜悅這件事
[00:08:55.340 --> 00:08:59.240]  連大衛王的手下約阿
[00:08:59.240 --> 00:09:00.540]  他聽到這件事的時候
[00:09:00.540 --> 00:09:01.940]  他也知道神一定不喜歡
[00:09:01.940 --> 00:09:05.340]  所以在第三節說
[00:09:05.340 --> 00:09:08.140]  約阿說:願耶和華使他們百姓
[00:09:08.140 --> 00:09:10.140]  比現在加增百倍
[00:09:10.140 --> 00:09:11.840]  我主我王
[00:09:11.840 --> 00:09:14.340]  他們不都是我主的僕人嗎?
[00:09:14.340 --> 00:09:16.340]  我主為何吩咐行者事
[00:09:16.340 --> 00:09:19.540]  為何使以色列人陷在罪裡呢?
[00:09:19.540 --> 00:09:21.540]  所以我們看到上帝不喜悅
[00:09:21.540 --> 00:09:23.340]  大衛掃點人數
[00:09:23.340 --> 00:09:25.940]  連元帥約阿也預料到這件事
[00:09:25.940 --> 00:09:29.540]  會令上帝降禍給以色列人
[00:09:29.540 --> 00:09:32.840]  我們再分析一下大衛的心態
[00:09:32.840 --> 00:09:33.740]  他在這裡寫道
[00:09:33.740 --> 00:09:36.340]  大衛的內心是自大的
[00:09:36.340 --> 00:09:45.140]  如何看到他心裡的驕傲和自大呢?
[00:09:45.140 --> 00:09:46.840]  當掃點人口的時候
[00:09:46.840 --> 00:09:48.940]  大衛要決定掃點人口的時候
[00:09:48.940 --> 00:09:50.640]  其實背後的動機
[00:09:50.640 --> 00:09:55.640]  就是大衛想證明自己有一個強大的軍事力量
[00:09:55.640 --> 00:09:58.240]  想證明自己很有實力
[00:09:58.240 --> 00:10:03.540]  反映了他背後有一個倚靠自己兵力的心
[00:10:03.540 --> 00:10:05.340]  多於倚靠上帝
[00:10:05.340 --> 00:10:06.940]  不去數算神恩
[00:10:06.940 --> 00:10:10.440]  忘記了神的恩典和對上帝的倚靠
[00:10:10.440 --> 00:10:11.640]  如果還記得
[00:10:11.640 --> 00:10:14.140]  在CP27篇第七節說
[00:10:14.140 --> 00:10:16.240]  有人靠車有人靠馬
[00:10:16.240 --> 00:10:17.540]  但我要提耶和華
[00:10:17.540 --> 00:10:18.840]  我們神的名
[00:10:18.840 --> 00:10:20.640]  你知道這句CP是誰寫的嗎?
[00:10:20.640 --> 00:10:22.540]  是大衛寫的
[00:10:22.540 --> 00:10:24.240]  大衛的心態改變了
[00:10:24.240 --> 00:10:26.440]  他知道自己不是靠兵靠馬
[00:10:26.440 --> 00:10:28.540]  他只是靠耶和華神的名
[00:10:28.540 --> 00:10:29.740]  但在這一刻
[00:10:29.740 --> 00:10:31.740]  他既然要掃點人口
[00:10:31.740 --> 00:10:33.340]  去證明自己有兵力
[00:10:33.340 --> 00:10:35.140]  他已經忘記了上帝的恩典
[00:10:35.140 --> 00:10:38.740]  離棄了上帝的教導
[00:10:38.740 --> 00:10:40.540]  他心裡有罪
[00:10:40.540 --> 00:10:43.040]  他心裡有驕傲和自滿
[00:10:43.040 --> 00:10:46.540]  看到自己有成就的能力
[00:10:46.540 --> 00:10:51.240]  數算自己有多少的力量來炫耀自己
[00:10:51.240 --> 00:10:53.740]  背後反映了大衛心中的驕傲
[00:10:53.740 --> 00:10:55.540]  失去了昔日
[00:10:55.540 --> 00:10:59.440]  謙卑倚靠耶和華的心
[00:10:59.440 --> 00:11:01.940]  走到第九節
[00:11:01.940 --> 00:11:04.040]  約瓦向王報告百姓的總數
[00:11:04.040 --> 00:11:06.340]  以色列那都的勇士有八十萬
[00:11:06.340 --> 00:11:08.640]  猶大有五十萬人
[00:11:08.640 --> 00:11:12.040]  不知大衛當聽到自己有
[00:11:12.040 --> 00:11:13.640]  八十加五十
[00:11:13.640 --> 00:11:16.640]  一百三十萬兵力的時候
[00:11:16.640 --> 00:11:20.840]  他心裡會否浮起一句說話
[00:11:20.840 --> 00:11:25.840]  再無任何的力量能夠阻擋我國的前進
[00:11:25.840 --> 00:11:30.040]  再無任何的力量能夠阻擋我國的前進
[00:11:30.040 --> 00:11:33.640]  不知大家對這句說話會否有似曾相識的感覺
[00:11:33.640 --> 00:11:35.440]  其實在人類歷史裡
[00:11:35.440 --> 00:11:39.640]  當一個國家的領導人或者國王
[00:11:39.640 --> 00:11:43.740]  當自己的局勢能夠如日方中的時候
[00:11:43.740 --> 00:11:47.640]  再無任何其他的人能夠威脅到自己領導的地位
[00:11:47.640 --> 00:11:50.540]  國勢強大 軍事強大
[00:11:50.540 --> 00:11:54.740]  就會產生這份驕傲和自滿
[00:11:54.740 --> 00:11:58.540]  今天一個普通人
[00:11:58.540 --> 00:12:03.340]  患上了病毒的感染
[00:12:03.340 --> 00:12:05.140]  就會影響整個城市
[00:12:05.140 --> 00:12:09.740]  可能都要受牽連 都要封城
[00:12:09.740 --> 00:12:13.440]  一個群體的領袖
[00:12:13.440 --> 00:12:15.440]  犯了罪 犯了錯
[00:12:15.440 --> 00:12:18.440]  更加可能牽連到整個國家 整個世界
[00:12:18.440 --> 00:12:22.540]  今天就是一個最好的名證
[00:12:22.540 --> 00:12:25.940]  如果大家還記得這位朋友李文亮醫生
[00:12:25.940 --> 00:12:29.840]  他是武漢中心醫院的眼科醫生
[00:12:29.840 --> 00:12:33.540]  在2月7日就因為武漢肺炎而病逝
[00:12:33.540 --> 00:12:39.240]  享年33歲
[00:12:39.240 --> 00:12:43.740]  他是這次疫情當中率先向外界披露的醫療人員之一
[00:12:43.740 --> 00:12:47.740]  甚至被譽為是一個疫情的吹哨人
[00:12:47.740 --> 00:12:52.640]  但是他卻被核區派出所
[00:12:52.640 --> 00:12:56.440]  說他在網絡上發佈不實的言論
[00:12:56.440 --> 00:12:59.940]  而作出警示和訓誡
[00:12:59.940 --> 00:13:05.040]  原本可能這個武漢肺炎的疫情能夠得到控制
[00:13:05.040 --> 00:13:08.040]  或者起碼都不會去到今天這麼失控的地步
[00:13:08.040 --> 00:13:15.140]  如果當時武漢的高官領袖不去隱瞞疫情
[00:13:15.140 --> 00:13:20.640]  不去打壓這些當時的劉文亮醫生 李文亮醫生
[00:13:20.640 --> 00:13:27.240]  今天的局面會不會改寫呢?
[00:13:27.240 --> 00:13:31.740]  在前幾天 當我去收看建奴神學院
[00:13:31.740 --> 00:13:35.040]  陳維安博士的一個YouTube的教導
[00:13:35.040 --> 00:13:37.740]  幾分鐘而已 大家可以上網看看
[00:13:37.740 --> 00:13:41.940]  他總結了整本聖經對瘟疫的啟示
[00:13:41.940 --> 00:13:45.940]  當中有七點 我很快讀給大家聽 我只想說二三四點
[00:13:45.940 --> 00:13:48.840]  第一是上帝對政權的宣示主權
[00:13:48.840 --> 00:13:51.940]  第二是上帝對以色列民眾的管教
[00:13:51.940 --> 00:13:54.040]  第三是政治領袖的過失
[00:13:54.040 --> 00:13:56.240]  第四是上帝對罪的回應
[00:13:56.240 --> 00:13:58.940]  第五是有關瘟疫的詩篇
[00:13:58.940 --> 00:14:02.140]  第六是瘟疫作為人類普遍的災難
[00:14:02.140 --> 00:14:06.140]  第七是新約的終末性的瘟疫
[00:14:06.140 --> 00:14:12.840]  二三四點正正是回應了大衛這次數點人口的問題
[00:14:12.840 --> 00:14:14.940]  大衛作為領袖的犯錯
[00:14:14.940 --> 00:14:21.640]  以色列人的罪 上帝要管教和要回應
[00:14:21.640 --> 00:14:23.840]  而我想和大家看一段經文
[00:14:23.840 --> 00:14:27.040]  就是在《創世紀》三章十七至十八節
[00:14:27.040 --> 00:14:30.840]  當時亞當和夏娃被蛇引誘犯罪
[00:14:30.840 --> 00:14:33.140]  得罪了上帝 吃了禁果
[00:14:33.140 --> 00:14:35.340]  上帝要審判亞當和夏娃
[00:14:35.340 --> 00:14:37.940]  去到亞當的審判的時候
[00:14:37.940 --> 00:14:39.240]  上帝這樣說
[00:14:39.240 --> 00:14:41.140]  你記得從你的妻子的說話
[00:14:41.140 --> 00:14:45.140]  吃了那棵樹上的我叫你不要吃的果子
[00:14:45.140 --> 00:14:48.740]  地土必因你的緣故受咒咒
[00:14:48.740 --> 00:14:51.740]  你必終生奴婦才能從地土得吃
[00:14:51.740 --> 00:14:55.640]  地土必給你長出荊棘和窒泥
[00:14:55.640 --> 00:14:59.840]  你要吃田家的五穀菜蔬
[00:14:59.840 --> 00:15:03.740]  原本上帝所創造的是一個美好的伊甸園
[00:15:03.740 --> 00:15:07.040]  但是當亞當犯罪
[00:15:07.040 --> 00:15:10.740]  牽連到整個大地都受咒咒
[00:15:10.740 --> 00:15:12.040]  一人犯罪
[00:15:12.040 --> 00:15:16.840]  牽連到整個全世界的人類都成為了被罪者
[00:15:16.840 --> 00:15:18.340]  被罪者的意思是
[00:15:18.340 --> 00:15:19.840]  因為我們的犯罪
[00:15:19.840 --> 00:15:22.340]  連其他人都因為我們的罪而受傷害
[00:15:22.340 --> 00:15:26.840]  這個下星期王全道可能有更多的解釋
[00:15:26.840 --> 00:15:31.840]  神對亞當的審判就好像幹禍一樣
[00:15:31.840 --> 00:15:35.840]  但同時其實是上帝給亞當的一個教訓
[00:15:35.840 --> 00:15:39.740]  是給予一個知罪和悔改的機會
[00:15:39.740 --> 00:15:43.340]  今天我們怎樣回應這個世紀的疫情呢?
[00:15:43.340 --> 00:15:49.640]  上帝給我們有什麼熟悉的教訓呢?
[00:15:49.640 --> 00:15:51.340]  我們去反思一下
[00:15:51.340 --> 00:15:55.640]  在疫情裏你學懂些什麼呢?
[00:15:55.640 --> 00:15:57.140]  我給大家一點時間去想想
[00:15:57.140 --> 00:16:08.640]  在疫情裏你學懂了什麼熟悉的教訓呢?
[00:16:08.640 --> 00:16:11.540]  在這個教訓裏面
[00:16:11.540 --> 00:16:15.040]  大衛知道自己犯罪 得罪主
[00:16:15.040 --> 00:16:17.140]  他學會了怎樣去悔改
[00:16:17.140 --> 00:16:21.040]  怎樣去醒悟和行動上的回應
[00:16:21.040 --> 00:16:24.440]  這個七萬人生命的寶貴功課
[00:16:24.440 --> 00:16:25.740]  大衛怎樣去回應呢?
[00:16:25.740 --> 00:16:27.340]  我們看看他的圖文
[00:16:27.340 --> 00:16:31.340]  在第十節裏面大衛這樣說
[00:16:31.340 --> 00:16:33.740]  大衛數點百姓以後心中自責
[00:16:33.740 --> 00:16:37.940]  向耶和華說:我做這事大大有罪了
[00:16:37.940 --> 00:16:42.240]  耶和華現在求你除掉僕人的罪孽
[00:16:42.240 --> 00:16:45.640]  因我所做的非常愚昧
[00:16:45.640 --> 00:16:51.740]  我們見到大衛很認真謙卑地去認罪祈禱
[00:16:51.740 --> 00:16:55.340]  原本大衛在心態裏很希望知道
[00:16:55.340 --> 00:16:59.340]  自己有百萬兵力可以治愈一番
[00:16:59.340 --> 00:17:02.340]  但相反 當數點之後
[00:17:02.340 --> 00:17:05.940]  大衛就馬上知罪去認罪
[00:17:05.940 --> 00:17:08.340]  這就是大衛為何由始至終
[00:17:08.340 --> 00:17:11.740]  都得到上帝喜悅的重要原因
[00:17:11.740 --> 00:17:14.740]  我們細看第十節 逐個字去看
[00:17:14.740 --> 00:17:18.740]  大衛心中自責向神祈禱
[00:17:18.740 --> 00:17:22.540]  他的圖文對準著上主耶和華
[00:17:22.540 --> 00:17:26.240]  對準著上主耶和華去禱告
[00:17:26.240 --> 00:17:29.740]  我大大有罪 非常愚昧
[00:17:29.740 --> 00:17:32.940]  這個大大和非常愚昧是同一個詞
[00:17:32.940 --> 00:17:36.640]  強調的意思就是他非常有罪
[00:17:36.640 --> 00:17:40.440]  非常愚昧 大大的愚昧 大大的犯罪
[00:17:40.440 --> 00:17:43.140]  而大衛也形容自己是一個僕人
[00:17:43.140 --> 00:17:45.140]  是謙卑的表現
[00:17:45.140 --> 00:17:46.940]  而且他求神除罪
[00:17:46.940 --> 00:17:48.940]  他的禱告很有清晰的意圖
[00:17:48.940 --> 00:17:51.140]  他求神赦免
[00:17:51.140 --> 00:17:54.140]  我們正在學習如何認罪祈禱
[00:17:54.140 --> 00:17:56.540]  除了認罪謙卑 認真謙卑之外
[00:17:56.540 --> 00:18:00.740]  大衛在第十三節和第十四節是這樣回應的
[00:18:00.740 --> 00:18:02.340]  當時大衛知道自己有罪
[00:18:02.340 --> 00:18:06.140]  上帝派了先知迦德去和大衛說
[00:18:06.140 --> 00:18:08.540]  給他三個選擇如何懲罰他們
[00:18:08.540 --> 00:18:12.040]  一是七年的饑荒 全國
[00:18:12.040 --> 00:18:15.940]  二是大衛要逃跑 被敵人追趕三個月
[00:18:15.940 --> 00:18:22.140]  一是要全國有三天瘟疫
[00:18:22.140 --> 00:18:23.740]  大衛如何選擇呢?
[00:18:23.740 --> 00:18:25.940]  大衛在第十四節這樣回應
[00:18:25.940 --> 00:18:27.540]  第十四節說
[00:18:27.540 --> 00:18:30.940]  「我肯為難 我寧願落在耶和的手裡
[00:18:30.940 --> 00:18:32.940]  因為祂有豐盛的憐憫
[00:18:32.940 --> 00:18:35.140]  我不願落在人的手裡」
[00:18:35.140 --> 00:18:39.240]  沒錯 我們知道大衛很熟悉上帝的屬性
[00:18:39.240 --> 00:18:40.740]  他很熟悉上帝的屬性
[00:18:40.740 --> 00:18:42.340]  我欣賞大衛說
[00:18:42.340 --> 00:18:44.340]  耶和有豐盛的憐憫
[00:18:44.340 --> 00:18:47.340]  寧願落在上帝的手中
[00:18:47.340 --> 00:18:49.740]  但我不太欣賞大衛的揀選
[00:18:49.740 --> 00:18:51.940]  嚴格上來說他好像沒有揀選
[00:18:51.940 --> 00:18:52.940]  為甚麼?
[00:18:52.940 --> 00:18:55.940]  七年的饑荒 三天的瘟疫
[00:18:55.940 --> 00:18:57.540]  牽連到全國人
[00:18:57.540 --> 00:19:00.940]  但落在敵人的手裡逃避三個月
[00:19:00.940 --> 00:19:06.340]  其實也是牽涉到大衛自己和他的家人
[00:19:06.340 --> 00:19:09.340]  如果還記得在《撒慕爾記》裡記載
[00:19:09.340 --> 00:19:11.540]  大衛在當時的幾年前
[00:19:11.540 --> 00:19:15.740]  因為他自己的兒子亞沙隆造反而逃難
[00:19:15.740 --> 00:19:17.340]  所以大衛真的不想再逃難
[00:19:17.340 --> 00:19:18.940]  他可能已經老了
[00:19:18.940 --> 00:19:20.340]  所以大衛索性不揀選
[00:19:20.340 --> 00:19:22.540]  上帝你幫我揀選吧
[00:19:22.540 --> 00:19:27.540]  但如果大衛真的揀選了自己承擔
[00:19:27.540 --> 00:19:28.740]  去逃難的話
[00:19:28.740 --> 00:19:33.140]  可能七萬人的性命就可以有救
