
[00:00:00.000 --> 00:00:02.000]  大家不知道有沒有同感
[00:02:18.000 --> 00:02:20.000]  就是將他放在
[00:02:20.000 --> 00:02:22.000]  王位上
[00:02:22.000 --> 00:02:24.000]  講在寶座上
[00:02:24.000 --> 00:02:26.000]  給他一個稱號
[00:02:26.000 --> 00:02:28.000]  甚至會給他享受
[00:02:28.000 --> 00:02:30.000]  各樣的
[00:02:30.000 --> 00:02:32.000]  皇帝享受的
[00:02:32.000 --> 00:02:36.000]  出席一些
[00:02:36.000 --> 00:02:38.000]  皇帝會
[00:02:38.000 --> 00:02:40.000]  先會出席的會議
[00:02:40.000 --> 00:02:44.000]  讓他大約過一段日子
[00:02:44.000 --> 00:02:46.000]  最多不會超過一百天
[00:02:48.000 --> 00:02:50.000]  當這段
[00:02:50.000 --> 00:02:52.000]  代王的時間
[00:02:52.000 --> 00:02:54.000]  過了之後
[00:02:54.000 --> 00:02:56.000]  這個替身就會被處死
[00:02:56.000 --> 00:03:00.000]  他們這樣做
[00:03:00.000 --> 00:03:02.000]  認為可以
[00:03:02.000 --> 00:03:04.000]  滿足到
[00:03:04.000 --> 00:03:06.000]  他們所信的神志
[00:03:06.000 --> 00:03:08.000]  的降災的計劃
[00:03:08.000 --> 00:03:10.000]  完成了
[00:03:10.000 --> 00:03:14.000]  原本的王
[00:03:14.000 --> 00:03:16.000]  就可以出來
[00:03:16.000 --> 00:03:18.000]  可以平安無事
[00:03:18.000 --> 00:03:20.000]  繼續做王
[00:03:20.000 --> 00:03:22.000]  而王就會將這個替身
[00:03:22.000 --> 00:03:24.000]  厚葬
[00:03:24.000 --> 00:03:32.000]  我自己去想的時候
[00:03:32.000 --> 00:03:34.000]  看完這些資料的時候
[00:03:34.000 --> 00:03:36.000]  我就想他們所信的神
[00:03:36.000 --> 00:03:38.000]  都蠻馬虎的
[00:03:38.000 --> 00:03:40.000]  好像很容易被騙
[00:03:46.000 --> 00:03:48.000]  另一方面我就想
[00:03:48.000 --> 00:03:50.000]  以平民
[00:03:50.000 --> 00:03:52.000]  來代替王受罪
[00:03:52.000 --> 00:03:54.000]  其實很多國家都會有
[00:03:54.000 --> 00:03:56.000]  很多時代
[00:03:56.000 --> 00:03:58.000]  都會發生
[00:03:58.000 --> 00:04:00.000]  但是反過來
[00:04:00.000 --> 00:04:02.000]  有沒有王
[00:04:02.000 --> 00:04:04.000]  肯為一個平民百姓
[00:04:04.000 --> 00:04:06.000]  來去代罪受難受死
[00:04:06.000 --> 00:04:10.000]  很難吧
[00:04:10.000 --> 00:04:12.000]  但是
[00:04:12.000 --> 00:04:14.000]  在古往今來人類的歷史里
[00:04:14.000 --> 00:04:16.000]  它是發生過一次
[00:04:16.000 --> 00:04:18.000]  竟然真的有王
[00:04:18.000 --> 00:04:20.000]  來代替
[00:04:20.000 --> 00:04:22.000]  平民老百姓受死
[00:04:22.000 --> 00:04:24.000]  甚至他是一個萬王之王
[00:04:24.000 --> 00:04:26.000]  他是代替
[00:04:26.000 --> 00:04:28.000]  一群罪犯
[00:04:28.000 --> 00:04:30.000]  來去受刑
[00:04:30.000 --> 00:04:34.000]  我相信大家都明白
[00:04:34.000 --> 00:04:36.000]  這就是耶穌基督
[00:04:36.000 --> 00:04:38.000]  我們就是那些罪犯
[00:04:38.000 --> 00:04:42.000]  原本受刑的是我們
[00:04:42.000 --> 00:04:44.000]  但是神子耶穌
[00:04:44.000 --> 00:04:46.000]  萬王之王萬主之主
[00:04:46.000 --> 00:04:48.000]  他是甘願為我們受死
[00:04:48.000 --> 00:04:56.000]  耶穌基督為世人受罪
[00:04:56.000 --> 00:04:58.000]  不是可有可無的事
[00:04:58.000 --> 00:05:02.000]  是必須的做法
[00:05:02.000 --> 00:05:04.000]  因為沒有其他方法
[00:05:04.000 --> 00:05:06.000]  可以贖我們世人的罪
[00:05:06.000 --> 00:05:10.000]  這樣做法
[00:05:10.000 --> 00:05:12.000]  和這一個信息
[00:05:12.000 --> 00:05:14.000]  也可以針對一些異端的謀論
[00:05:14.000 --> 00:05:18.000]  那些異端會說
[00:05:18.000 --> 00:05:20.000]  除了耶穌基督之外
[00:05:20.000 --> 00:05:22.000]  還有其他可以得救的方法
[00:05:22.000 --> 00:05:26.000]  但是我可以告訴大家
[00:05:26.000 --> 00:05:30.000]  除了耶穌基督之外
[00:05:30.000 --> 00:05:32.000]  沒有其他可以得救的方法
[00:05:32.000 --> 00:05:36.000]  如果有就不需要
[00:05:36.000 --> 00:05:38.000]  神子耶穌萬王之王
[00:05:38.000 --> 00:05:40.000]  為我們犧牲
[00:05:40.000 --> 00:05:46.000]  今天我就和大家一起去學習
[00:05:46.000 --> 00:05:48.000]  如何去回應
[00:05:48.000 --> 00:05:50.000]  耶穌基督
[00:05:50.000 --> 00:05:52.000]  祂為我們受難
[00:05:52.000 --> 00:05:56.000]  耶穌基督必須受難
[00:05:56.000 --> 00:05:58.000]  我們也必須有正確的回應
[00:05:58.000 --> 00:06:02.000]  首先我們看看耶穌基督
[00:06:02.000 --> 00:06:04.000]  為什麼必須受難
[00:06:06.000 --> 00:06:08.000]  他的答案就是
[00:06:08.000 --> 00:06:10.000]  這是神的旨意
[00:06:10.000 --> 00:06:12.000]  是神說的
[00:06:12.000 --> 00:06:14.000]  是神透過聖經的寓言說的
[00:06:14.000 --> 00:06:20.000]  按照《耳福所書》記載
[00:06:20.000 --> 00:06:22.000]  第一章記載
[00:06:22.000 --> 00:06:24.000]  神是在創世之前
[00:06:24.000 --> 00:06:26.000]  就已經定好救恩的計劃
[00:06:26.000 --> 00:06:28.000]  也是預先
[00:06:28.000 --> 00:06:30.000]  揀選了我們
[00:06:30.000 --> 00:06:32.000]  成為祂的兒女
[00:06:32.000 --> 00:06:34.000]  這個很難明白
[00:06:34.000 --> 00:06:36.000]  創世之前就已經定下這些計劃
[00:06:36.000 --> 00:06:38.000]  已經揀選了我們
[00:06:38.000 --> 00:06:40.000]  然後才發生
[00:06:40.000 --> 00:06:44.000]  人類犯罪的事
[00:06:44.000 --> 00:06:46.000]  這個計劃
[00:06:46.000 --> 00:06:48.000]  創世之前就已經定好
[00:06:48.000 --> 00:06:50.000]  但是
[00:06:50.000 --> 00:06:52.000]  這個宣告
[00:06:52.000 --> 00:06:54.000]  即是寓言
[00:06:54.000 --> 00:06:56.000]  要去到創世之後
[00:06:56.000 --> 00:06:58.000]  有人了
[00:06:58.000 --> 00:07:00.000]  下當下歪的時候
[00:07:00.000 --> 00:07:02.000]  才說出這個寓言
[00:07:02.000 --> 00:07:04.000]  所以第一次
[00:07:04.000 --> 00:07:06.000]  最先的寓言
[00:07:06.000 --> 00:07:08.000]  關於基督會降臨
[00:07:08.000 --> 00:07:10.000]  降臨並且會受難
[00:07:10.000 --> 00:07:12.000]  是記載在《創世紀》
[00:07:12.000 --> 00:07:14.000]  三章十五節
[00:07:14.000 --> 00:07:16.000]  我們一起看看《創世紀》三章十五節
[00:07:16.000 --> 00:07:18.000]  這個時候
[00:07:18.000 --> 00:07:20.000]  就是夏娃和亞當
[00:07:20.000 --> 00:07:22.000]  他犯罪違背了神的吩咐
[00:07:22.000 --> 00:07:24.000]  吃了分別善惡
[00:07:24.000 --> 00:07:26.000]  的果子之後
[00:07:26.000 --> 00:07:28.000]  神在那個時候就
[00:07:28.000 --> 00:07:30.000]  預言將來會有基督降世
[00:07:32.000 --> 00:07:34.000]  當時神就著
[00:07:34.000 --> 00:07:36.000]  撒旦化身的蛇
[00:07:36.000 --> 00:07:38.000]  說
[00:07:38.000 --> 00:07:40.000]  我要你和女人
[00:07:40.000 --> 00:07:42.000]  彼此為仇
[00:07:42.000 --> 00:07:44.000]  你的後裔和女人的後裔
[00:07:44.000 --> 00:07:46.000]  也彼此為仇
[00:07:46.000 --> 00:07:48.000]  女人的後裔
[00:07:48.000 --> 00:07:50.000]  要傷你的頭
[00:07:50.000 --> 00:07:52.000]  你要傷她的腳跟
[00:07:52.000 --> 00:07:54.000]  女人的後裔
[00:07:54.000 --> 00:07:56.000]  就是指由童女
[00:07:56.000 --> 00:07:58.000]  所生的耶穌基督
[00:08:00.000 --> 00:08:02.000]  這個預言說
[00:08:02.000 --> 00:08:04.000]  蛇會咬傷
[00:08:04.000 --> 00:08:06.000]  基督的腳跟
[00:08:06.000 --> 00:08:08.000]  咬傷腳跟都會是致命傷
[00:08:08.000 --> 00:08:10.000]  因為蛇咬人的時候
[00:08:10.000 --> 00:08:12.000]  會放毒
[00:08:12.000 --> 00:08:16.000]  這個預議
[00:08:16.000 --> 00:08:18.000]  基督受難的時候
[00:08:18.000 --> 00:08:20.000]  他的腳會被刺穿
[00:08:20.000 --> 00:08:24.000]  當然撒旦
[00:08:24.000 --> 00:08:26.000]  他不能夠預先
[00:08:26.000 --> 00:08:28.000]  知道
[00:08:28.000 --> 00:08:30.000]  耶穌基督會死後復活
[00:08:30.000 --> 00:08:32.000]  所以
[00:08:32.000 --> 00:08:34.000]  我們可以想象
[00:08:34.000 --> 00:08:36.000]  當撒旦知道
[00:08:36.000 --> 00:08:38.000]  耶穌基督死後復活之後
[00:08:38.000 --> 00:08:40.000]  你想想
[00:08:40.000 --> 00:08:42.000]  他會多麼傷心痛苦失望
[00:08:42.000 --> 00:08:44.000]  一切都
[00:08:44.000 --> 00:08:46.000]  徒然
[00:08:46.000 --> 00:08:48.000]  所以撒旦
[00:08:48.000 --> 00:08:50.000]  當他攻擊人的時候
[00:08:50.000 --> 00:08:52.000]  他絕不會留情
[00:08:52.000 --> 00:08:54.000]  你可以說
[00:08:54.000 --> 00:08:56.000]  這是唯一可以報仇或者發洩的地方
[00:08:56.000 --> 00:08:58.000]  所以我們
[00:08:58.000 --> 00:09:00.000]  千萬不要和撒旦有什麼瓜葛
[00:09:00.000 --> 00:09:02.000]  不要和他有什麼關係
[00:09:02.000 --> 00:09:04.000]  遠離他
[00:09:04.000 --> 00:09:06.000]  也不要被他利用
[00:09:06.000 --> 00:09:08.000]  因為撒旦
[00:09:08.000 --> 00:09:10.000]  絕不會手軟
[00:09:10.000 --> 00:09:12.000]  絕不會放過我們
[00:09:12.000 --> 00:09:14.000]  我們需要緊緊
[00:09:14.000 --> 00:09:16.000]  依靠神
[00:09:16.000 --> 00:09:22.000]  關於預言
[00:09:24.000 --> 00:09:26.000]  關於預言耶穌基督會受難
[00:09:26.000 --> 00:09:28.000]  相信詩篇第22篇
[00:09:28.000 --> 00:09:30.000]  有最清楚
[00:09:30.000 --> 00:09:32.000]  關於基督受難
[00:09:32.000 --> 00:09:34.000]  預言的事
[00:09:34.000 --> 00:09:36.000]  也是應驗了
[00:09:36.000 --> 00:09:38.000]  是應驗了耶穌基督
[00:09:38.000 --> 00:09:40.000]  的身上
[00:09:40.000 --> 00:09:42.000]  我們看看詩篇第22篇第一節
[00:09:42.000 --> 00:09:50.000]  這句話我相信大家很熟悉
[00:09:50.000 --> 00:09:52.000]  因為在
[00:09:52.000 --> 00:09:54.000]  馬太福音
[00:09:54.000 --> 00:09:56.000]  27章46節
[00:09:56.000 --> 00:09:58.000]  記載當耶穌
[00:09:58.000 --> 00:10:00.000]  被釘在十字架上的時候
[00:10:00.000 --> 00:10:02.000]  他
[00:10:02.000 --> 00:10:04.000]  就是呼喊這句話
[00:10:04.000 --> 00:10:06.000]  他說我的神
[00:10:06.000 --> 00:10:08.000]  我的神為什麼離棄我
[00:10:08.000 --> 00:10:10.000]  說的話
[00:10:10.000 --> 00:10:12.000]  是完全一樣
[00:10:12.000 --> 00:10:16.000]  又看回詩篇22篇第16節
[00:10:22.000 --> 00:10:24.000]  十八節
[00:10:24.000 --> 00:10:36.000]  在馬太福音27章35節
[00:10:36.000 --> 00:10:38.000]  也記載了耶穌
[00:10:38.000 --> 00:10:40.000]  被釘十字架的時候
[00:10:40.000 --> 00:10:42.000]  也是真的發生這些事
[00:10:42.000 --> 00:10:44.000]  應驗了這些
[00:10:44.000 --> 00:10:46.000]  所說的預言
[00:10:50.000 --> 00:10:52.000]  預言應驗是很重要
[00:10:52.000 --> 00:10:54.000]  預言應驗是表示
[00:10:54.000 --> 00:10:56.000]  這是從神而來的旨意
[00:10:56.000 --> 00:11:00.000]  基督受難是神的旨意
[00:11:00.000 --> 00:11:04.000]  耶穌自己在上十字架之前
[00:11:04.000 --> 00:11:06.000]  他也曾經
[00:11:06.000 --> 00:11:08.000]  三次預言
[00:11:08.000 --> 00:11:10.000]  他自己會受難
[00:11:10.000 --> 00:11:12.000]  會被釘在十字架上死
[00:11:20.000 --> 00:11:22.000]  耶穌基督被釘在十字架上
[00:11:22.000 --> 00:11:24.000]  是神的旨意
[00:11:24.000 --> 00:11:30.000]  第二個問題我要問的就是
[00:11:30.000 --> 00:11:32.000]  為什麼基督受難
[00:11:32.000 --> 00:11:34.000]  一定要流血至死呢
[00:11:34.000 --> 00:11:40.000]  我們要知道
[00:11:40.000 --> 00:11:42.000]  耶穌基督受難
[00:11:42.000 --> 00:11:44.000]  是為了贖罪
[00:11:44.000 --> 00:11:46.000]  而神所定贖罪的方法
[00:11:46.000 --> 00:11:48.000]  一定是需要流血
[00:11:50.000 --> 00:11:52.000]  所以耶穌基督
[00:11:52.000 --> 00:11:54.000]  必須流血為世人贖罪
[00:11:54.000 --> 00:11:58.000]  在裡面記載了很多
[00:11:58.000 --> 00:12:00.000]  關於贖罪的
[00:12:00.000 --> 00:12:02.000]  憲制
[00:12:02.000 --> 00:12:04.000]  所有那些贖罪制
[00:12:04.000 --> 00:12:06.000]  都是需要用
[00:12:06.000 --> 00:12:08.000]  無殘疾
[00:12:08.000 --> 00:12:10.000]  無瑕疵的生畜來作祭神
[00:12:10.000 --> 00:12:12.000]  要將祭神
[00:12:12.000 --> 00:12:14.000]  宰殺
[00:12:14.000 --> 00:12:16.000]  然後用祭神的血獻上
[00:12:16.000 --> 00:12:18.000]  來贖罪
[00:12:18.000 --> 00:12:20.000]  在舊約時代的
[00:12:20.000 --> 00:12:22.000]  以色列人就是這樣
[00:12:22.000 --> 00:12:24.000]  為自己贖罪
[00:12:24.000 --> 00:12:28.000]  每次贖罪
[00:12:28.000 --> 00:12:30.000]  或者每年的贖罪
[00:12:30.000 --> 00:12:32.000]  就是用祭神的血
[00:12:32.000 --> 00:12:34.000]  來贖罪
[00:12:34.000 --> 00:12:40.000]  以色列人以外又怎樣呢
[00:12:40.000 --> 00:12:42.000]  那些外邦人
[00:12:42.000 --> 00:12:44.000]  不認識神的人又怎樣呢
[00:12:44.000 --> 00:12:46.000]  世界各地其他人
[00:12:46.000 --> 00:12:48.000]  如何贖罪呢
[00:12:48.000 --> 00:12:54.000]  如果要贖罪所有的人
[00:12:54.000 --> 00:12:56.000]  那是不是需要用很多
[00:12:56.000 --> 00:12:58.000]  很多祭神的血呢
[00:12:58.000 --> 00:13:02.000]  很多很多
[00:13:02.000 --> 00:13:04.000]  都不知道怎樣計算
[00:13:04.000 --> 00:13:06.000]  如果要贖罪全世界的人
[00:13:06.000 --> 00:13:10.000]  但神有一個非常美好的計劃
[00:13:10.000 --> 00:13:14.000]  就是祂要一次過
[00:13:14.000 --> 00:13:16.000]  贖罪所有人
[00:13:16.000 --> 00:13:20.000]  包括以色列人的罪
[00:13:20.000 --> 00:13:22.000]  包括全世界各地的人
[00:13:22.000 --> 00:13:28.000]  也不需要用很多很多
[00:13:28.000 --> 00:13:30.000]  祭神的血
[00:13:30.000 --> 00:13:32.000]  祂用一個很特別
[00:13:32.000 --> 00:13:34.000]  很寶貴的神羔羊的血
[00:13:34.000 --> 00:13:38.000]  而且是一次過獻上
[00:13:38.000 --> 00:13:40.000]  贖罪所有人
[00:13:42.000 --> 00:13:44.000]  神的羔羊就是耶穌基督
[00:13:44.000 --> 00:13:48.000]  我們可以看看
[00:13:48.000 --> 00:13:50.000]  約翰福音一章二十九節
[00:13:50.000 --> 00:13:52.000]  當施洗約翰
[00:13:52.000 --> 00:13:54.000]  見到耶穌出現的時候
[00:13:54.000 --> 00:13:56.000]  他立刻說
[00:13:56.000 --> 00:13:58.000]  看啊!神的羔羊
[00:13:58.000 --> 00:14:00.000]  除去世人罪孽的
[00:14:00.000 --> 00:14:06.000]  聖靈感動約翰
[00:14:06.000 --> 00:14:08.000]  他知道耶穌基督
[00:14:08.000 --> 00:14:10.000]  就是神的羔羊
[00:14:12.000 --> 00:14:14.000]  在希伯來書一章十九節
[00:14:14.000 --> 00:14:18.000]  這裡是說關於
[00:14:18.000 --> 00:14:20.000]  我們的罪得贖
[00:14:20.000 --> 00:14:24.000]  我們的罪得贖乃是
[00:14:24.000 --> 00:14:26.000]  憑基督的補血
[00:14:26.000 --> 00:14:28.000]  如同無瑕痴
[00:14:28.000 --> 00:14:30.000]  無尖烏的羔羊之血
[00:14:30.000 --> 00:14:34.000]  耶穌基督的補血
[00:14:34.000 --> 00:14:36.000]  就是無瑕痴無尖烏的羔羊之血
[00:14:40.000 --> 00:14:42.000]  在希伯來書九章十二節
[00:14:42.000 --> 00:14:44.000]  就說到
[00:14:44.000 --> 00:14:46.000]  基督的贖罪制
[00:14:46.000 --> 00:14:50.000]  基督的贖罪制
[00:14:50.000 --> 00:14:52.000]  不是用山羊或牛犢的血
[00:14:52.000 --> 00:14:54.000]  乃用自己的血
[00:14:54.000 --> 00:14:56.000]  只一次進入聖所
[00:14:56.000 --> 00:14:58.000]  獻上就成了
[00:14:58.000 --> 00:15:00.000]  永遠贖罪的事
[00:15:00.000 --> 00:15:06.000]  耶穌就是
[00:15:08.000 --> 00:15:10.000]  能夠一次獻祭
[00:15:10.000 --> 00:15:12.000]  就贖了我們所有的罪
[00:15:12.000 --> 00:15:14.000]  神的羔羊
[00:15:14.000 --> 00:15:22.000]  我們再看看今天的經文
[00:15:22.000 --> 00:15:24.000]  以塞爾書五十三章第四節
[00:15:38.000 --> 00:15:40.000]  擔當這個字的意思
[00:15:40.000 --> 00:15:42.000]  是包括
[00:15:42.000 --> 00:15:44.000]  擔起
[00:15:44.000 --> 00:15:46.000]  拿走
[00:15:46.000 --> 00:15:48.000]  或者也含有赦免
[00:15:48.000 --> 00:15:50.000]  這樣的意思
[00:15:50.000 --> 00:15:54.000]  憂患這個字
[00:15:54.000 --> 00:15:56.000]  是指肉體
[00:15:56.000 --> 00:15:58.000]  和心靈上的
[00:15:58.000 --> 00:16:00.000]  軟弱和痛苦
[00:16:00.000 --> 00:16:02.000]  當然可以說是因為罪
[00:16:02.000 --> 00:16:04.000]  所帶來的痛苦
[00:16:06.000 --> 00:16:08.000]  背負這個字
[00:16:08.000 --> 00:16:12.000]  意思可以包括抱起
[00:16:12.000 --> 00:16:14.000]  背起和承受
[00:16:14.000 --> 00:16:18.000]  而痛苦本身這個字
[00:16:18.000 --> 00:16:20.000]  當然和憂患這個字
[00:16:20.000 --> 00:16:22.000]  其實意思相當接近
[00:16:22.000 --> 00:16:26.000]  人類最大的憂患
[00:16:26.000 --> 00:16:28.000]  就是將來要面對神
[00:16:28.000 --> 00:16:30.000]  對我們人的罪
[00:16:30.000 --> 00:16:32.000]  的審判
[00:16:34.000 --> 00:16:36.000]  這個
[00:16:36.000 --> 00:16:40.000]  對審判罪所帶來的
[00:16:40.000 --> 00:16:42.000]  這個憂患
[00:16:42.000 --> 00:16:44.000]  成為一個很大和無形的壓力
[00:16:44.000 --> 00:16:46.000]  壓著所有的人
[00:16:46.000 --> 00:16:50.000]  犯了罪的基督徒
[00:16:50.000 --> 00:16:52.000]  一樣有這種
[00:16:52.000 --> 00:16:54.000]  罪的壓力
[00:16:54.000 --> 00:16:58.000]  甚至是
[00:16:58.000 --> 00:17:00.000]  其他的人
[00:17:00.000 --> 00:17:02.000]  更加有這些壓力
[00:17:02.000 --> 00:17:04.000]  那些
[00:17:04.000 --> 00:17:06.000]  不認識神
[00:17:06.000 --> 00:17:08.000]  或者是
[00:17:08.000 --> 00:17:10.000]  有其他信仰
[00:17:10.000 --> 00:17:12.000]  拜其他神字的人
[00:17:12.000 --> 00:17:14.000]  很多
[00:17:14.000 --> 00:17:16.000]  他們心裡面都有這種壓力
[00:17:16.000 --> 00:17:18.000]  壓著他們的心
[00:17:18.000 --> 00:17:20.000]  不能夠安寧
[00:17:20.000 --> 00:17:22.000]  也不知道如何解決
[00:17:22.000 --> 00:17:26.000]  除非他們
[00:17:26.000 --> 00:17:28.000]  認識神
[00:17:28.000 --> 00:17:30.000]  認識救恩
[00:17:30.000 --> 00:17:32.000]  才可以將這種
[00:17:32.000 --> 00:17:34.000]  心裡面罪的壓力
[00:17:34.000 --> 00:17:36.000]  能夠解除
[00:17:36.000 --> 00:17:38.000]  因為有耶穌基督
[00:17:38.000 --> 00:17:40.000]  才可以為我們
[00:17:40.000 --> 00:17:42.000]  解開罪的捆綁
[00:17:42.000 --> 00:17:48.000]  這一句聖經
[00:17:48.000 --> 00:17:50.000]  他擔當我們的憂患
[00:17:50.000 --> 00:17:52.000]  背負我們的痛苦
[00:17:52.000 --> 00:17:54.000]  總言之
[00:17:54.000 --> 00:17:56.000]  是代罪、替罪
[00:17:58.000 --> 00:18:00.000]  耶穌基督本身是無罪
[00:18:00.000 --> 00:18:02.000]  他是完全為了我們的罪
[00:18:02.000 --> 00:18:04.000]  而擔當我們的罪罰
[00:18:04.000 --> 00:18:06.000]  為我們受刑
[00:18:06.000 --> 00:18:12.000]  還有
[00:18:12.000 --> 00:18:14.000]  千萬不要忘記
[00:18:14.000 --> 00:18:16.000]  當耶穌基督
[00:18:16.000 --> 00:18:18.000]  受苦的時候
[00:18:18.000 --> 00:18:20.000]  其實也是神
[00:18:20.000 --> 00:18:22.000]  透過耶穌基督
[00:18:22.000 --> 00:18:24.000]  和我們世人一起受苦
[00:18:28.000 --> 00:18:30.000]  因為耶穌基督
[00:18:30.000 --> 00:18:32.000]  就是神
[00:18:32.000 --> 00:18:34.000]  他和我們一起
[00:18:34.000 --> 00:18:36.000]  為了我們的罪受苦
[00:18:36.000 --> 00:18:40.000]  我們怎麼想呢?
[00:18:40.000 --> 00:18:42.000]  當我們知道神
[00:18:42.000 --> 00:18:44.000]  和我們一起受苦的時候
[00:18:44.000 --> 00:18:46.000]  我們有什麼感受呢?
[00:18:46.000 --> 00:18:50.000]  你感動嗎?
[00:18:50.000 --> 00:18:52.000]  你感謝他嗎?
[00:18:58.000 --> 00:19:00.000]  我們看第五節
[00:19:00.000 --> 00:19:02.000]  那知他為我們的過犯受害
[00:19:02.000 --> 00:19:04.000]  為我們的罪孽壓傷
[00:19:04.000 --> 00:19:06.000]  因他受的刑罰
[00:19:06.000 --> 00:19:08.000]  我們得平安
[00:19:08.000 --> 00:19:10.000]  因他受的鞭傷
[00:19:10.000 --> 00:19:12.000]  我們得醫治
[00:19:12.000 --> 00:19:16.000]  這是聖經的下半節
[00:19:16.000 --> 00:19:22.000]  因他受的刑罰
[00:19:22.000 --> 00:19:24.000]  我們得平安
[00:19:24.000 --> 00:19:26.000]  因他受的鞭傷
[00:19:26.000 --> 00:19:28.000]  我們得平安
[00:19:28.000 --> 00:19:30.000]  因他受的鞭傷
[00:19:30.000 --> 00:19:32.000]  我們得平安
[00:19:32.000 --> 00:19:34.000]  因他受的鞭傷
[00:19:34.000 --> 00:19:36.000]  我們得平安
[00:19:36.000 --> 00:19:38.000]  因他受的鞭傷
[00:19:38.000 --> 00:19:40.000]  我們得平安
[00:19:40.000 --> 00:19:42.000]  因他受的鞭傷
[00:19:42.000 --> 00:19:44.000]  我們得平安
[00:19:44.000 --> 00:19:46.000]  因他受的鞭傷
[00:19:46.000 --> 00:19:48.000]  我們得平安
[00:19:48.000 --> 00:19:50.000]  因他受的鞭傷
[00:19:50.000 --> 00:19:52.000]  我們得平安
[00:19:52.000 --> 00:19:54.000]  因他受的鞭傷
[00:19:54.000 --> 00:19:56.000]  我們得平安
[00:19:56.000 --> 00:19:58.000]  因他受的鞭傷
[00:19:58.000 --> 00:20:00.000]  我們得平安
[00:20:00.000 --> 00:20:02.000]  因他受的鞭傷
[00:20:02.000 --> 00:20:04.000]  我們得平安
[00:20:04.000 --> 00:20:06.000]  因他受的鞭傷
[00:20:06.000 --> 00:20:08.000]  我們得平安
