
[00:00:00.000 --> 00:00:03.800]  剛才施班所獻情的「唯獨有你」
[00:01:59.600 --> 00:02:02.000]  這等是紙身言論
[00:02:02.000 --> 00:02:06.200]  並不發明神在信上所立的章程
[00:02:06.200 --> 00:02:09.000]  但命令的總歸就是愛
[00:02:09.000 --> 00:02:13.200]  這愛是從清潔的心和無愧的良心
[00:02:13.200 --> 00:02:16.200]  無偽的信心生出來的
[00:02:16.200 --> 00:02:20.600]  有人偏離這些反去講虛浮的話
[00:02:20.600 --> 00:02:22.800]  想要作教法師
[00:02:22.800 --> 00:02:27.000]  卻不明白自己所講說的、所論定的
[00:02:27.000 --> 00:02:29.800]  我們知道律法原是好的
[00:02:29.800 --> 00:02:32.200]  只要人用得合宜
[00:02:32.200 --> 00:02:35.400]  因為律法不是為人自立的
[00:02:35.400 --> 00:02:38.200]  乃是為不法和不服的
[00:02:38.200 --> 00:02:40.400]  不虔誠和犯罪的
[00:02:40.400 --> 00:02:43.000]  不聖潔和戀世俗的
[00:02:43.000 --> 00:02:45.400]  殺父母和殺人的
[00:02:45.400 --> 00:02:47.600]  行淫和親男色的
[00:02:47.600 --> 00:02:50.200]  搶人口和說謊話的
[00:02:50.200 --> 00:02:52.000]  並豈世解死
[00:02:52.000 --> 00:02:56.000]  或是可見逆向直讀
[00:02:56.000 --> 00:02:58.600]  這是照著可稱頌之神
[00:02:58.600 --> 00:03:02.000]  教託我榮耀福音說的
[00:03:02.000 --> 00:03:04.200]  讓在開始聽到之前
[00:03:04.200 --> 00:03:09.600]  我們一次的禱告
[00:03:09.600 --> 00:03:12.200]  親愛的主
[00:03:12.200 --> 00:03:14.400]  榮耀的神
[00:03:14.400 --> 00:03:18.600]  感謝你帶領我們走過2019
[00:03:18.600 --> 00:03:21.400]  進到2020年
[00:03:21.400 --> 00:03:24.800]  在匆匆人生的裏面
[00:03:24.800 --> 00:03:26.400]  求主在這一刻間
[00:03:26.400 --> 00:03:29.200]  再一次幫助我們
[00:03:29.200 --> 00:03:33.200]  定下來、靜下來
[00:03:33.200 --> 00:03:37.200]  並一次心思細想你的話
[00:03:37.200 --> 00:03:40.200]  好叫在我們忙亂的人生
[00:03:40.200 --> 00:03:43.000]  動盪的世局當中
[00:03:43.000 --> 00:03:46.600]  依然有你和你的說話
[00:03:46.600 --> 00:03:49.200]  引導我們前行
[00:03:49.200 --> 00:03:53.400]  求聖靈親自掌管帶領我們的心
[00:03:53.400 --> 00:03:56.800]  使聽的、說的
[00:03:56.800 --> 00:03:59.400]  都在神面前蒙月立
[00:03:59.400 --> 00:04:01.000]  叫我們一同成為
[00:04:01.000 --> 00:04:05.200]  時代裏堅守真理的門徒
[00:04:05.200 --> 00:04:07.000]  我們這樣的祈禱
[00:04:07.000 --> 00:04:13.400]  是奉群揚大穆者耶穌基督的明求
[00:04:13.400 --> 00:04:15.800]  堅守主道
[00:04:15.800 --> 00:04:20.800]  借絕歪理
[00:04:20.800 --> 00:04:25.200]  在兩年多前一次的崇拜之後
[00:04:25.200 --> 00:04:27.400]  有姊妹走過來和我說
[00:04:27.400 --> 00:04:28.600]  貴牧師
[00:04:28.600 --> 00:04:32.400]  地下門口有人派一些單張
[00:04:32.400 --> 00:04:35.800]  和宗教的雜誌
[00:04:35.800 --> 00:04:37.000]  當我聽到之後
[00:04:37.000 --> 00:04:40.000]  不以為一個好事
[00:04:40.000 --> 00:04:44.800]  所以我馬上跑下去停車場
[00:04:44.800 --> 00:04:48.800]  竟然見到一位中年的太太
[00:04:48.800 --> 00:04:50.000]  很熱切
[00:04:50.000 --> 00:04:53.400]  將她手上的單張和小冊子
[00:04:53.400 --> 00:04:58.000]  派給我們散去的回眾
[00:04:58.000 --> 00:04:59.800]  當我上前一看
[00:04:59.800 --> 00:05:04.200]  哦!原來是他們
[00:05:04.200 --> 00:05:09.000]  他們所派的就是不外這些東西
[00:05:09.000 --> 00:05:12.200]  我當時馬上做了一個逐客令
[00:05:12.200 --> 00:05:13.800]  很不客氣
[00:05:13.800 --> 00:05:16.200]  語氣很肯定地說
[00:05:16.200 --> 00:05:19.600]  我告訴這位女士
[00:05:19.600 --> 00:05:23.400]  我請你立刻離開我們這個學校的範圍
[00:05:23.400 --> 00:05:25.200]  這個教會的範圍
[00:05:25.200 --> 00:05:28.000]  因為我們不需要你派這些東西
[00:05:28.000 --> 00:05:29.600]  這位女士離開的時候
[00:05:29.600 --> 00:05:32.600]  振振有詞地說
[00:05:32.600 --> 00:05:37.400]  其實我只是將神的福音送給弟兄姊妹
[00:05:37.400 --> 00:05:40.400]  這麼好的東西你都不要嗎?
[00:05:40.400 --> 00:05:42.600]  我見到有些弟兄姊妹
[00:05:42.600 --> 00:05:47.600]  仍然在她手上摺單張和小冊子
[00:05:47.600 --> 00:05:51.000]  我也很不客氣地走過去
[00:05:51.000 --> 00:05:53.400]  用一個手勢表示不要在外
[00:05:53.400 --> 00:05:58.400]  然後我自己就一下子拿走了
[00:05:58.400 --> 00:06:00.400]  很粗魯
[00:06:00.400 --> 00:06:02.400]  她在那裏馬上掌摑著我
[00:06:02.400 --> 00:06:03.800]  即是搶東西
[00:06:03.800 --> 00:06:05.400]  我說是你送的
[00:06:05.400 --> 00:06:07.400]  我現在愛
[00:06:07.400 --> 00:06:09.000]  我拿回去看的時候
[00:06:09.000 --> 00:06:12.400]  再查一查所謂網站
[00:06:12.400 --> 00:06:15.200]  新興宗教關注事工
[00:06:15.200 --> 00:06:17.000]  告訴我們
[00:06:17.000 --> 00:06:20.400]  原來他們就是東方閃電
[00:06:20.400 --> 00:06:23.400]  又稱全能神的教會
[00:06:23.400 --> 00:06:24.800]  很多名字
[00:06:24.800 --> 00:06:26.600]  七靈派
[00:06:26.600 --> 00:06:28.600]  二次救主派
[00:06:28.600 --> 00:06:31.000]  新能力主教會
[00:06:31.000 --> 00:06:33.000]  真光派、真道派
[00:06:33.000 --> 00:06:36.000]  經常轉陣
[00:06:36.000 --> 00:06:38.600]  2019年的報章仍然去表達
[00:06:38.600 --> 00:06:40.600]  他們很活躍
[00:06:40.600 --> 00:06:42.000]  就是告訴我們
[00:06:42.000 --> 00:06:45.400]  全能神改打游擊戰
[00:06:45.400 --> 00:06:48.200]  專列中產主婦
[00:06:48.200 --> 00:06:50.000]  我們這裏有沒有?
[00:06:50.000 --> 00:06:51.800]  都挺多的
[00:06:51.800 --> 00:06:53.200]  即是中產男人都有
[00:06:53.200 --> 00:06:55.600]  不過中產主婦都很多的
[00:06:55.600 --> 00:07:00.000]  原來他們懂得看準目標
[00:07:00.000 --> 00:07:01.400]  頂似會
[00:07:01.400 --> 00:07:03.200]  原來東方閃電
[00:07:03.200 --> 00:07:06.600]  只不過是2012年發起的
[00:07:06.600 --> 00:07:09.800]  但它已經位列在全中國裏面
[00:07:09.800 --> 00:07:13.400]  眾多異端的為首
[00:07:13.400 --> 00:07:17.200]  他們宣稱在紐約有總部
[00:07:17.200 --> 00:07:21.200]  全世界他們有大概三百萬的信徒
[00:07:21.200 --> 00:07:23.200]  香港一定有
[00:07:23.200 --> 00:07:26.600]  在香港某個地區
[00:07:26.600 --> 00:07:30.200]  他們已經有一間很大的教會
[00:07:30.200 --> 00:07:32.200]  他們宣講什麼?
[00:07:32.200 --> 00:07:34.600]  原來在90年山東
[00:07:34.600 --> 00:07:37.000]  有一位趙弟兄
[00:07:37.000 --> 00:07:41.000]  他走入了河南李常秀教會裏面
[00:07:41.000 --> 00:07:43.000]  這個呼喊派的教會
[00:07:43.000 --> 00:07:45.000]  不過後來他就離開
[00:07:45.000 --> 00:07:47.600]  去找了七位的姐妹
[00:07:47.600 --> 00:07:48.600]  叫他們的名字叫做
[00:07:48.600 --> 00:07:54.800]  全備、全能、全權、全知、全愛、全榮、全信
[00:07:54.800 --> 00:07:56.000]  到最後
[00:07:56.000 --> 00:07:59.800]  原來神的靈降在全能裏面
[00:07:59.800 --> 00:08:04.000]  所以他們叫做全能神教會
[00:08:04.000 --> 00:08:06.400]  在這個女基督出現的時候
[00:08:06.400 --> 00:08:09.600]  她宣稱《馬大福音》第24章說
[00:08:09.600 --> 00:08:12.200]  將來東方要閃電之後
[00:08:12.200 --> 00:08:14.400]  基督會再來
[00:08:14.400 --> 00:08:16.400]  她說東方閃電
[00:08:16.400 --> 00:08:18.000]  就是我
[00:08:18.000 --> 00:08:20.400]  我就是那個閃電
[00:08:20.400 --> 00:08:23.000]  而且加上以賽亞書告訴她
[00:08:23.000 --> 00:08:26.000]  東方有一個人被興起
[00:08:26.000 --> 00:08:27.200]  其實它在說
[00:08:27.200 --> 00:08:30.400]  上帝通過波斯的古列王
[00:08:30.400 --> 00:08:34.000]  幫助以色列人回歸耶路撒冷
[00:08:34.000 --> 00:08:36.000]  它就重新演繹到
[00:08:36.000 --> 00:08:38.400]  就是一個東方興起的
[00:08:38.400 --> 00:08:41.600]  就是東方的一位女基督
[00:08:41.600 --> 00:08:43.800]  所以現在耶穌不是男人
[00:08:43.800 --> 00:08:46.200]  是女基督
[00:08:46.200 --> 00:08:50.200]  她說耶穌基督只是在新約某個時間做了些事
[00:08:50.200 --> 00:08:52.200]  我就是神的靈
[00:08:52.200 --> 00:08:54.200]  在我生命裏興起我
[00:08:54.200 --> 00:08:56.200]  我變成一個女基督
[00:08:56.200 --> 00:09:00.600]  所以你們要學習
[00:09:00.600 --> 00:09:02.600]  他們還有一個教理
[00:09:02.600 --> 00:09:06.600]  就是原來神在三個時代作供
[00:09:06.600 --> 00:09:09.800]  色在就是摩西律法時代
[00:09:09.800 --> 00:09:13.000]  到耶穌的時候叫做恩典時代
[00:09:13.000 --> 00:09:15.000]  到現在這個時代
[00:09:15.000 --> 00:09:17.200]  叫做國道時代
[00:09:17.200 --> 00:09:21.400]  所以他們的書很多都是講國道的真理
[00:09:21.400 --> 00:09:23.800]  如果你一個不小心
[00:09:23.800 --> 00:09:27.000]  你就覺得好像很適合
[00:09:27.000 --> 00:09:31.400]  你就會走入他們的圈套
[00:09:31.400 --> 00:09:32.400]  弟兄姊妹
[00:09:32.400 --> 00:09:35.800]  原來今天當我們讀提摩泰書信的時候
[00:09:35.800 --> 00:09:38.800]  同樣保羅都要告訴提摩泰書信
[00:09:38.800 --> 00:09:41.000]  要防疑端
[00:09:41.000 --> 00:09:44.000]  不單止正如提摩泰書信
[00:09:44.000 --> 00:09:46.200]  還有講到教會的事
[00:09:46.200 --> 00:09:49.200]  第一首要的是防疑端
[00:09:49.200 --> 00:09:54.400]  提摩泰前書是保羅在他人生最後的日子
[00:09:54.400 --> 00:09:56.400]  所寫的三卷書
[00:09:56.400 --> 00:09:58.400]  可以說他在殉道之前
[00:09:58.400 --> 00:10:02.200]  他因為知道提摩泰和提多
[00:10:02.200 --> 00:10:05.200]  他們在不同的地方目會
[00:10:05.200 --> 00:10:08.200]  而一位老前輩
[00:10:08.200 --> 00:10:13.400]  保羅很想將他畢生所學到的東西
[00:10:13.400 --> 00:10:14.800]  傳授
[00:10:14.800 --> 00:10:16.000]  提摩泰提摩泰
[00:10:16.000 --> 00:10:18.200]  你是一個年輕的傳道人
[00:10:18.200 --> 00:10:19.600]  你年輕
[00:10:19.600 --> 00:10:20.800]  你害羞
[00:10:20.800 --> 00:10:22.400]  你身體不好
[00:10:22.400 --> 00:10:25.600]  所以保羅就要寫一卷書
[00:10:25.600 --> 00:10:27.000]  去鼓勵提摩泰
[00:10:27.000 --> 00:10:29.200]  正如其他教目書信
[00:10:29.200 --> 00:10:32.200]  一樣都是講教會的牧養方法
[00:10:32.200 --> 00:10:33.400]  架構
[00:10:33.400 --> 00:10:35.000]  組織
[00:10:35.000 --> 00:10:38.200]  所以保羅在他離開了羅馬
[00:10:38.200 --> 00:10:40.200]  這個被囚之後
[00:10:40.200 --> 00:10:41.400]  他未入獄
[00:10:41.400 --> 00:10:44.200]  未再一次被捕殉道
[00:10:44.200 --> 00:10:48.200]  他就寫提摩泰前書
[00:10:48.200 --> 00:10:52.600]  不同的人對提摩泰前書有這樣的分別
[00:10:52.600 --> 00:10:53.600]  不過
[00:10:53.600 --> 00:10:55.800]  正如一位牧者說
[00:10:55.800 --> 00:11:00.000]  提摩泰前書可以將它大分為二
[00:11:00.000 --> 00:11:02.600]  一個是講到對人
[00:11:02.600 --> 00:11:03.600]  個人的勸勉
[00:11:03.600 --> 00:11:06.000]  即是對提摩泰的勸勉
[00:11:06.000 --> 00:11:07.000]  你作為一個牧者
[00:11:07.000 --> 00:11:09.600]  你首要的要做些什麼
[00:11:09.600 --> 00:11:11.000]  另一個就是講到
[00:11:11.000 --> 00:11:14.000]  當你進入到教會做一個牧者的時候
[00:11:14.000 --> 00:11:15.400]  哪怕你年輕
[00:11:15.400 --> 00:11:16.600]  哪怕你內斂
[00:11:16.600 --> 00:11:18.200]  哪怕你身體不好
[00:11:18.200 --> 00:11:22.200]  你都要好好處理教會的事務
[00:11:22.200 --> 00:11:24.600]  和在牧會裏要操練
[00:11:24.600 --> 00:11:25.800]  無論生活
[00:11:25.800 --> 00:11:27.200]  以至應對人
[00:11:27.200 --> 00:11:29.200]  原來人際關係
[00:11:29.200 --> 00:11:32.000]  對一個牧者來說都重要
[00:11:32.000 --> 00:11:34.200]  我時時都這樣講
[00:11:34.200 --> 00:11:37.000]  當我當年入教會成為一個牧者的時候
[00:11:37.000 --> 00:11:39.200]  我有三樣東西要了解
[00:11:39.200 --> 00:11:40.400]  第一
[00:11:40.400 --> 00:11:42.400]  我要和我的領袖
[00:11:42.400 --> 00:11:45.200]  有彼此的契合
[00:11:45.200 --> 00:11:46.400]  第二
[00:11:46.400 --> 00:11:49.000]  我要和我的同工
[00:11:49.000 --> 00:11:51.000]  彼此的配搭
[00:11:51.000 --> 00:11:52.200]  第三
[00:11:52.200 --> 00:11:54.200]  我要和我的會眾
[00:11:54.200 --> 00:11:57.200]  有彼此親切的關係
[00:11:57.200 --> 00:11:59.200]  這樣你為牧
[00:11:59.200 --> 00:12:02.200]  就可以暢順很多
[00:12:02.200 --> 00:12:04.800]  保羅同樣都提醒提摩泰
[00:12:04.800 --> 00:12:08.000]  有些日子不容易暢順
[00:12:08.000 --> 00:12:10.000]  因為有些人可能在教會裏面
[00:12:10.000 --> 00:12:12.400]  他是控訴這個控訴那個
[00:12:12.400 --> 00:12:15.000]  又說教會的不是
[00:12:15.000 --> 00:12:16.000]  所以保羅說
[00:12:16.000 --> 00:12:17.800]  你要小心
[00:12:17.800 --> 00:12:20.600]  要用謙卑敬虔的心
[00:12:20.600 --> 00:12:24.600]  恭恭敬敬的來跟進牧羊
[00:12:24.600 --> 00:12:27.400]  今天我們看到提摩泰被勸勉
[00:12:27.400 --> 00:12:29.200]  做時代牧人
[00:12:29.200 --> 00:12:31.000]  提摩泰被勸勉
[00:12:31.000 --> 00:12:32.600]  做教會工作的時候
[00:12:32.600 --> 00:12:35.400]  面對種種不同的頂子妹
[00:12:35.400 --> 00:12:37.800]  或者教會選立長執
[00:12:37.800 --> 00:12:40.200]  或者教會怎樣去甄選有品格
[00:12:40.200 --> 00:12:41.400]  有生命
[00:12:41.400 --> 00:12:44.600]  有負擔的人成為侍奉者
[00:12:44.600 --> 00:12:47.800]  這個都是牧者應盡的責
[00:12:47.800 --> 00:12:49.400]  今天我們就來看看
[00:12:49.400 --> 00:12:50.800]  在第一個段落
[00:12:50.800 --> 00:12:52.800]  第一章首要的
[00:12:52.800 --> 00:12:55.400]  就是保羅所說的提摩泰
[00:12:55.400 --> 00:12:59.400]  要防而斷
[00:12:59.400 --> 00:13:01.000]  保羅在第一二節裏面
[00:13:01.000 --> 00:13:04.200]  除了講及自己的身份之外
[00:13:04.200 --> 00:13:06.600]  他在第二節就很快地說到
[00:13:06.600 --> 00:13:08.200]  他說提摩泰
[00:13:08.200 --> 00:13:11.800]  你是我因信主作我真兒子
[00:13:11.800 --> 00:13:17.600]  是表示了在信仰裏面的真實兒子
[00:13:17.600 --> 00:13:19.400]  提摩泰需要的
[00:13:19.400 --> 00:13:22.400]  不單止是因為平安
[00:13:22.400 --> 00:13:24.200]  他更加需要憐憫
[00:13:24.200 --> 00:13:28.400]  憐憫這個字是在新約裏面特有的
[00:13:28.400 --> 00:13:30.200]  在希羅人的世界裏面
[00:13:30.200 --> 00:13:34.800]  很少用憐憫作為開始的問候
[00:13:34.800 --> 00:13:38.800]  因為希羅人高傲
[00:13:38.800 --> 00:13:41.000]  他們覺得為何要人憐憫
[00:13:41.000 --> 00:13:42.600]  為何要神憐憫
[00:13:42.600 --> 00:13:45.400]  我是很不濟才要神憐憫
[00:13:45.400 --> 00:13:51.200]  但保羅對提摩泰有這種三重的祝福
[00:13:51.200 --> 00:13:53.000]  正如史托德牧師
[00:13:53.000 --> 00:13:57.000]  在他注釋提摩泰書信的時候說
[00:13:57.000 --> 00:14:00.400]  保羅就是想到提摩泰年輕
[00:14:00.400 --> 00:14:02.600]  會被人看低
[00:14:02.600 --> 00:14:04.800]  另一塊提摩泰的內臉
[00:14:04.800 --> 00:14:07.000]  可能在跟別人聊天的時候
[00:14:07.000 --> 00:14:10.200]  會很容易被人壓低
[00:14:10.200 --> 00:14:13.600]  提摩泰的身體不好
[00:14:13.600 --> 00:14:16.200]  素來都不遍界
[00:14:16.200 --> 00:14:18.000]  三重的祝福
[00:14:18.000 --> 00:14:21.400]  一定不能夠沒有憐憫
[00:14:21.400 --> 00:14:24.200]  因為神在你人生的軟弱裏面
[00:14:24.200 --> 00:14:26.200]  祂會憐憫你
[00:14:26.200 --> 00:14:28.600]  這個就是提摩泰所需要
[00:14:28.600 --> 00:14:30.600]  亦都是我們需要
[00:14:30.600 --> 00:14:32.200]  在開始的時候
[00:14:32.200 --> 00:14:35.200]  保羅就去祝福他
[00:14:35.200 --> 00:14:36.800]  往馬其頓去的時候
[00:14:36.800 --> 00:14:39.200]  勸你留在二佛所
[00:14:39.200 --> 00:14:43.000]  要祝福那幾個你和我都認識的人
[00:14:43.000 --> 00:14:44.600]  不過我沒有說名字
[00:14:44.600 --> 00:14:47.400]  你要叫他們不要存疑格
[00:14:47.400 --> 00:14:51.800]  不要聽從一些荒謬無憑的
[00:14:51.800 --> 00:14:55.200]  提摩泰你也不要聽他們說無窮的家譜
[00:14:55.200 --> 00:14:58.200]  這些事只會生辯論
[00:14:58.200 --> 00:15:03.000]  並不能夠以信心推展神的救贖計劃
[00:15:03.000 --> 00:15:05.200]  就是信上所立的章程
[00:15:05.200 --> 00:15:10.400]  而命令神的話語的總歸就是愛
[00:15:10.400 --> 00:15:13.600]  這個愛是從清潔無虧的良心
[00:15:13.600 --> 00:15:17.800]  無謂的信心衍生出來
[00:15:17.800 --> 00:15:21.200]  保羅鄭重祝福提摩泰
[00:15:21.200 --> 00:15:24.400]  阻截存疑格
[00:15:24.400 --> 00:15:28.800]  有一年在小組教會裏面
[00:15:28.800 --> 00:15:33.800]  通常都要二、三、五、六
[00:15:33.800 --> 00:15:36.800]  都要去晚上一些不同的小組
[00:15:36.800 --> 00:15:38.200]  教會少
[00:15:38.200 --> 00:15:40.800]  所以很多時候都要one man band
[00:15:40.800 --> 00:15:44.800]  慢慢能夠發展到有在小組下
[00:15:44.800 --> 00:15:48.600]  我這個區目能夠有些區度
[00:15:48.600 --> 00:15:53.000]  兩個區度就每個禮拜向我有些回報
[00:15:53.000 --> 00:15:57.200]  但我仍然都身處在這些小組裏面
[00:15:57.200 --> 00:15:59.800]  這一晚來到有一個姐妹
[00:15:59.800 --> 00:16:02.800]  聽組長說是新來幾次
[00:16:02.800 --> 00:16:04.600]  但她很積極的
[00:16:04.600 --> 00:16:06.000]  經常和人查聖經
[00:16:06.000 --> 00:16:08.600]  難得有這樣的好組員
[00:16:08.600 --> 00:16:12.400]  但完了之後她拉著兩個弟兄姐妹
[00:16:12.400 --> 00:16:14.000]  走到旁邊
[00:16:14.000 --> 00:16:15.200]  好像在祈禱
[00:16:15.200 --> 00:16:18.400]  但又不聽到她用廣東話祈禱
[00:16:18.400 --> 00:16:20.600]  我知道有些不對辦了
[00:16:20.600 --> 00:16:23.800]  所以我就坐在一旁
[00:16:23.800 --> 00:16:26.400]  他們都不走 一直祈禱
[00:16:26.400 --> 00:16:29.600]  聽到的話不像廣東話
[00:16:29.600 --> 00:16:31.600]  不像普通話
[00:16:31.600 --> 00:16:33.200]  不像英文
[00:16:33.200 --> 00:16:35.600]  更加不會是希臘文
[00:16:35.600 --> 00:16:38.200]  我知道她在講方言
[00:16:38.200 --> 00:16:40.200]  用方言祈禱
[00:16:40.200 --> 00:16:41.600]  於是一完了之後
[00:16:41.600 --> 00:16:47.000]  我就馬上一個箭步阻止她走
[00:16:47.000 --> 00:16:50.000]  我就和她談十分鐘
[00:16:50.000 --> 00:16:51.800]  我告訴她清楚
[00:16:51.800 --> 00:16:54.000]  我們這間教會
[00:16:54.000 --> 00:16:56.200]  不是很適合
[00:16:56.200 --> 00:16:57.600]  很接納
[00:16:57.600 --> 00:17:01.600]  以靈因的方式去表達
[00:17:01.600 --> 00:17:03.600]  當然她有和我爭辯
[00:17:03.600 --> 00:17:06.200]  但我也不想和她爭辯
[00:17:06.200 --> 00:17:07.000]  弟兄姐妹
[00:17:07.000 --> 00:17:10.000]  我不一定覺得她是異端
[00:17:10.000 --> 00:17:12.000]  但我覺得
[00:17:12.000 --> 00:17:16.000]  她是離開了正宗的信仰
[00:17:16.000 --> 00:17:18.400]  我就一定要提醒她
[00:17:18.400 --> 00:17:20.400]  保羅在這裡說
[00:17:20.400 --> 00:17:24.000]  催促和告訴提摩大廳
[00:17:24.000 --> 00:17:26.000]  刻不容緩
[00:17:26.000 --> 00:17:29.000]  我要勸你要祝福
[00:17:29.000 --> 00:17:31.000]  祝福的意思就是指示
[00:17:31.000 --> 00:17:34.800]  吩咐和命令
[00:17:34.800 --> 00:17:36.000]  命令什麼?
[00:17:36.000 --> 00:17:41.000]  不可以聽荒妙無憑
[00:17:41.000 --> 00:17:43.600]  即是無稽的神話傳說
[00:17:43.600 --> 00:17:45.400]  和無窮的卡普
[00:17:45.400 --> 00:17:48.600]  就是舊約的以色列人
[00:17:48.600 --> 00:17:50.600]  他們很注重卡普
[00:17:50.600 --> 00:17:53.000]  在這些荒妙無憑的神話
[00:17:53.000 --> 00:17:54.600]  他們穿鑿附會
[00:17:54.600 --> 00:17:57.200]  將很多神話的片段
[00:17:57.200 --> 00:18:01.800]  加在一些所謂舊約人物的生平片段裡
[00:18:01.800 --> 00:18:03.800]  明明聖經沒有記載
[00:18:03.800 --> 00:18:07.800]  他們自己去創作了很多東西
[00:18:07.800 --> 00:18:08.800]  保羅說
[00:18:08.800 --> 00:18:12.200]  一切都不能夠發明
[00:18:12.200 --> 00:18:16.200]  在信上所立的章程
[00:18:16.200 --> 00:18:17.200]  是什麼?
[00:18:17.200 --> 00:18:20.600]  即是表示了不能夠以信心去運作
[00:18:20.600 --> 00:18:23.400]  神的救贖計劃或神的工作
[00:18:23.400 --> 00:18:26.400]  Advancing God's work
[00:18:26.400 --> 00:18:28.000]  所以保羅說
[00:18:28.000 --> 00:18:31.600]  這件事只會生辯論
[00:18:31.600 --> 00:18:32.800]  保羅說
[00:18:32.800 --> 00:18:34.400]  我們不要辯論
[00:18:34.400 --> 00:18:36.600]  我們要的是一些實質的東西
[00:18:36.600 --> 00:18:40.600]  所以他說命令的總歸是愛
[00:18:40.600 --> 00:18:44.000]  愛是包含了三樣東西
[00:18:44.000 --> 00:18:45.600]  由清潔的心
[00:18:45.600 --> 00:18:47.000]  無愧的良心
[00:18:47.000 --> 00:18:50.200]  無愧的信心而來
[00:18:50.200 --> 00:18:52.600]  命令是什麼?
[00:18:52.600 --> 00:18:56.800]  其實他是在說神的話的傳承
[00:18:56.800 --> 00:18:58.200]  他說神的話
[00:18:58.200 --> 00:19:00.600]  或者你學習神的話
[00:19:00.600 --> 00:19:04.200]  是想達到一個最後的歸納或目標
[00:19:04.200 --> 00:19:07.000]  這個目標就是一份愛
[00:19:07.000 --> 00:19:11.400]  一份對神、對人的愛
[00:19:11.400 --> 00:19:12.400]  弟兄姊妹
[00:19:12.400 --> 00:19:15.000]  我想我做牧者這麼多年
[00:19:15.000 --> 00:19:19.200]  我都是應該深深受教於聖經
[00:19:19.200 --> 00:19:22.800]  聖經給我們牧職的人
[00:19:22.800 --> 00:19:26.400]  一個很嚴格、一個很挑戰
[00:19:26.400 --> 00:19:28.600]  就是有一個很艱難的世代
[00:19:28.600 --> 00:19:31.200]  人事複雜的世代裏面
[00:19:31.200 --> 00:19:32.800]  有愛
[00:19:32.800 --> 00:19:35.200]  愛不代表縱容
[00:19:35.200 --> 00:19:38.000]  愛不代表逢迎
[00:19:38.000 --> 00:19:41.000]  所以當有時去到一個階段的時候
[00:19:41.000 --> 00:19:46.200]  我看到弟兄姊妹在她的婚姻出問題的時候
[00:19:46.200 --> 00:19:47.200]  有人就提醒我
[00:19:47.200 --> 00:19:50.000]  他說牧師這些事情不能碰
[00:19:50.000 --> 00:19:51.800]  坦白說
[00:19:51.800 --> 00:19:55.600]  2014年當我入職的時候
[00:19:55.600 --> 00:20:00.200]  我很大膽反問我們的執事一句話
[00:20:00.200 --> 00:20:04.200]  我說我入職教會工作很樂意
[00:20:04.200 --> 00:20:11.400]  但我想了解這間教會有沒有執行紀律這回事
[00:20:11.400 --> 00:20:14.400]  有些強差人意
