
[00:00:00.000 --> 00:00:03.080]  今年是2017年最後一個主日
[00:02:52.840 --> 00:02:56.680]  三十八節裡面的名字我們大概都會熟悉
[00:02:56.680 --> 00:02:59.080]  尤其是亞當
[00:02:59.080 --> 00:03:01.240]  亞當是誰呢?
[00:03:01.240 --> 00:03:09.800]  這裡說亞當也是上帝的兒子
[00:03:09.800 --> 00:03:13.080]  不過亞當是上帝的兒子
[00:03:13.080 --> 00:03:15.480]  他是一個敗軍之將
[00:03:15.480 --> 00:03:18.640]  面對一個果子和撒旦的試探
[00:03:18.640 --> 00:03:21.880]  他和夏娃都背叛了上帝
[00:03:21.880 --> 00:03:25.120]  帶來極其嚴重的後果
[00:03:25.120 --> 00:03:29.160]  他失去了代表上帝管理這個世界的職責
[00:03:29.160 --> 00:03:31.480]  被趕出了伊甸園
[00:03:31.480 --> 00:03:36.160]  變成了一個要和泥土搏鬥才能吃的
[00:03:36.160 --> 00:03:39.280]  最後還要歸回泥土
[00:03:39.280 --> 00:03:41.960]  我時時想他真的好像一個太子爺一樣
[00:03:41.960 --> 00:03:42.920]  本來是太子爺
[00:03:42.920 --> 00:03:47.880]  但因為他背叛上帝變成了奴隸
[00:03:47.880 --> 00:03:53.600]  當然離開伊甸園也象徵他們要和上帝分離
[00:03:53.600 --> 00:03:55.520]  不能夠住在上帝的家庭
[00:03:55.520 --> 00:03:58.800]  那就是靈性的死亡
[00:03:58.800 --> 00:04:02.960]  不過由於亞當是第一位上帝的兒子
[00:04:02.960 --> 00:04:06.800]  也同時是人類的始祖和代表
[00:04:06.800 --> 00:04:11.640]  他的墮落也連累了所有迷信主的人
[00:04:11.640 --> 00:04:16.480]  我們都是出生在伊甸園外面的
[00:04:16.480 --> 00:04:19.320]  我們都是在神的家外面出生的
[00:04:19.320 --> 00:04:22.920]  而失去了上帝兒子的身份
[00:04:22.920 --> 00:04:26.000]  但耶穌基督是上帝的聖靈
[00:04:26.000 --> 00:04:28.240]  感人所生的
[00:04:28.240 --> 00:04:30.160]  在受洗之後上帝對他說
[00:04:30.160 --> 00:04:34.760]  「你是我親愛的兒子,我喜愛你」
[00:04:34.760 --> 00:04:36.320]  第一位人類的代表
[00:04:36.320 --> 00:04:40.240]  上帝的兒子亞當要接受魔鬼的考驗
[00:04:40.240 --> 00:04:43.240]  輸了,一敗塗地
[00:04:43.240 --> 00:04:45.800]  第二位人類的代表
[00:04:45.800 --> 00:04:51.760]  上帝的兒子耶穌是否需要接受考驗呢?
[00:04:51.760 --> 00:04:53.080]  肯定要
[00:04:53.080 --> 00:04:54.800]  是要接受考驗
[00:04:54.800 --> 00:04:57.800]  因此我們看到耶穌基督受洗之後
[00:04:57.800 --> 00:05:01.640]  祂不是馬上出去傳天國的福音
[00:05:01.640 --> 00:05:04.200]  而是跟著四章一節說
[00:05:04.200 --> 00:05:07.920]  「耶穌從約達回來,充滿著聖靈」
[00:05:07.920 --> 00:05:13.040]  「聖靈領他到曠野,在那裡四十天之久」
[00:05:13.040 --> 00:05:17.080]  「受魔鬼試探」
[00:05:17.080 --> 00:05:19.360]  熟悉舊約的弟兄姊妹
[00:05:19.360 --> 00:05:21.200]  讀到曠野和四十天
[00:05:21.200 --> 00:05:26.320]  可能會聯想到以色列人出埃及的事
[00:05:26.320 --> 00:05:30.160]  事實上聖經也真的把以色列的民族
[00:05:30.160 --> 00:05:33.760]  比喻為上帝的兒子
[00:05:33.760 --> 00:05:36.400]  在荷西亞書十一章一節說
[00:05:36.400 --> 00:05:39.400]  「上主說:以色列還是幼童的時候」
[00:05:39.400 --> 00:05:40.960]  「我已經愛他」
[00:05:40.960 --> 00:05:44.640]  「我把他當作自己的兒子」
[00:05:44.640 --> 00:05:48.560]  「從埃及帶出路」
[00:05:48.560 --> 00:05:51.880]  因此耶穌也是以色列人的代表
[00:05:51.880 --> 00:05:55.960]  以色列民族在歷史上都是失敗的
[00:05:55.960 --> 00:05:57.400]  跟亞當一樣
[00:05:57.400 --> 00:06:01.000]  都是敗兵之將、失敗之子
[00:06:01.000 --> 00:06:04.960]  但是耶穌是上帝所喜歡的兒子
[00:06:04.960 --> 00:06:07.520]  他是那位完全得勝的兒子
[00:06:07.520 --> 00:06:11.160]  我們要來看看他怎樣被魔鬼試探
[00:06:11.160 --> 00:06:13.560]  他又怎樣得勝
[00:06:13.560 --> 00:06:17.480]  又帶給我們甚麼啟示呢?
[00:06:17.480 --> 00:06:20.920]  第一位上帝的兒子本來就像太子爺一樣
[00:06:20.920 --> 00:06:22.480]  富二代
[00:06:22.480 --> 00:06:25.720]  他在伊甸園裡有豐足的食物
[00:06:25.720 --> 00:06:28.200]  第二位上帝的兒子
[00:06:28.200 --> 00:06:30.640]  他在曠野裡
[00:06:30.640 --> 00:06:34.440]  沒食物的地方還禁食了四十天
[00:06:34.440 --> 00:06:36.960]  甚麼都沒有吃
[00:06:36.960 --> 00:06:40.960]  魔鬼就在耶穌最肚餓的時候
[00:06:40.960 --> 00:06:46.160]  出來先以食物來試探耶穌
[00:06:46.160 --> 00:06:48.120]  魔鬼在第三節說
[00:06:48.120 --> 00:06:51.840]  「既然你是上帝的兒子」
[00:06:51.840 --> 00:06:53.920]  魔鬼說這句話的意思
[00:06:53.920 --> 00:06:57.160]  其實他是先肯定耶穌的身份
[00:06:57.160 --> 00:07:06.120]  然後鼓勵他濫用身份的特權
[00:07:06.120 --> 00:07:09.160]  或者我們比對一下和合本的翻譯
[00:07:09.160 --> 00:07:13.640]  和合本就譯作「你若是上帝的兒子」
[00:07:13.640 --> 00:07:16.680]  和合本的翻譯給我們的印象
[00:07:16.680 --> 00:07:20.440]  是魔鬼不肯定耶穌的身份
[00:07:20.440 --> 00:07:23.400]  「你若是」
[00:07:23.400 --> 00:07:25.480]  但是按照希臘文的文法
[00:07:25.480 --> 00:07:27.880]  原文其實不是這個意思
[00:07:27.880 --> 00:07:32.080]  或者我給大家看看新漢語譯本的附註
[00:07:32.080 --> 00:07:33.720]  那裡是這樣說的
[00:07:33.720 --> 00:07:37.120]  它很簡潔地解釋希臘文的文法
[00:07:37.120 --> 00:07:41.120]  原文所用的是第一類條件句式
[00:07:41.120 --> 00:07:42.800]  其實希臘文裡面
[00:07:42.800 --> 00:07:50.520]  凡是這些Conditional Sentence
[00:07:50.520 --> 00:07:51.800]  有條件的句式
[00:07:51.800 --> 00:07:56.120]  有三類的,這是屬於第一類條件句式
[00:07:56.120 --> 00:07:58.880]  表示條件指他所說的是事實
[00:07:58.880 --> 00:08:04.120]  魔鬼並非挑戰耶穌基督作為神兒子的身份
[00:08:04.120 --> 00:08:09.160]  這對魔鬼來說是已知的事實
[00:08:09.160 --> 00:08:12.080]  魔鬼知道耶穌的身份
[00:08:12.080 --> 00:08:15.560]  他是挑戰或者誘惑他濫用這個身份
[00:08:15.560 --> 00:08:19.480]  故此不應該譯作「如果」之類的詞語
[00:08:19.480 --> 00:08:24.440]  所以新漢語和現中版聖經都譯作「既然」
[00:08:24.440 --> 00:08:26.080]  「既然」是上帝的意思
[00:08:26.080 --> 00:08:29.520]  比較符合原文的翻譯
[00:08:29.520 --> 00:08:31.920]  魔鬼知道耶穌是上帝的兒子
[00:08:31.920 --> 00:08:33.040]  就建議耶穌
[00:08:33.040 --> 00:08:35.640]  「你是上帝的兒子,你有權的」
[00:08:35.640 --> 00:08:38.000]  「你行一個小小的神蹟」
[00:08:38.000 --> 00:08:41.120]  「把石頭變成麵包」
[00:08:41.120 --> 00:08:43.840]  在以色列那些曠野的地方
[00:08:43.840 --> 00:08:46.240]  有些石頭比較圓的
[00:08:46.240 --> 00:08:53.160]  看上去真的像中東人吃的麵包一樣圓的
[00:08:53.160 --> 00:08:56.880]  所以魔鬼就在耶穌最餓的時候
[00:08:56.880 --> 00:09:02.160]  誘導他濫用他的特權來衝擊
[00:09:02.160 --> 00:09:06.120]  這真是一個很厲害的試探
[00:09:06.120 --> 00:09:07.760]  面對魔鬼的試探
[00:09:07.760 --> 00:09:11.400]  耶穌的對策是甚麼呢?
[00:09:11.400 --> 00:09:13.960]  祂不跟他講那麼多理論
[00:09:13.960 --> 00:09:16.000]  祂只是將上帝的話
[00:09:16.000 --> 00:09:17.960]  告訴魔鬼
[00:09:17.960 --> 00:09:20.280]  耶穌所引用的經文
[00:09:20.280 --> 00:09:24.080]  是來自《新命紀》八章三節
[00:09:24.080 --> 00:09:25.680]  「上主使你們飢餓」
[00:09:25.680 --> 00:09:27.600]  「然後把馬拿賜給你們」
[00:09:27.600 --> 00:09:31.480]  「是你們和祖先都沒有吃過的食物」
[00:09:31.480 --> 00:09:36.000]  「以此教導你們人的生存」
[00:09:36.000 --> 00:09:38.280]  「不僅是靠食物」
[00:09:38.280 --> 00:09:42.960]  「而是靠上主所說的每一句話」
[00:09:42.960 --> 00:09:46.120]  這裡有一個很重要的教訓
[00:09:46.120 --> 00:09:47.560]  在《創世紀》裡面
[00:09:47.560 --> 00:09:51.960]  魔鬼也是用食物來引誘夏娃
[00:09:51.960 --> 00:09:57.680]  夏娃中計是因為她沒有全心相信上帝的說話
[00:09:57.680 --> 00:10:02.840]  其實上帝知道我們作為人是需要吃東西的
[00:10:02.840 --> 00:10:04.640]  故此在《創世紀》裡面
[00:10:04.640 --> 00:10:09.400]  我們看到上帝是先做好人生所需要的食物
[00:10:09.400 --> 00:10:11.240]  最後才做人
[00:10:11.240 --> 00:10:15.680]  去盼望我們信任祂的說話
[00:10:15.680 --> 00:10:19.880]  可惜夏娃和亞當一起失敗了
[00:10:19.880 --> 00:10:25.320]  以色列人雖然在曠野裡吃了馬拿
[00:10:25.320 --> 00:10:29.400]  但仍然對上帝沒有信心
[00:10:29.400 --> 00:10:32.720]  唯有主耶穌這位真以色列人
[00:10:32.720 --> 00:10:35.040]  上帝喜愛的兒子
[00:10:35.040 --> 00:10:37.920]  他能夠在機場碌碌的時候
[00:10:37.920 --> 00:10:42.120]  他沒有忘記聖經的說話
[00:10:42.120 --> 00:10:45.120]  耶穌回應的含義是
[00:10:45.120 --> 00:10:48.200]  「魔鬼,你的計謀不會成功的」
[00:10:48.200 --> 00:10:50.120]  「我相信聖經的說話」
[00:10:50.120 --> 00:10:52.480]  「上帝知道我的需要」
[00:10:52.480 --> 00:10:54.640]  「我不用為食物憂慮」
[00:10:54.640 --> 00:10:59.640]  「也不用用行神蹟的方法去證實我是上帝的兒子」
[00:10:59.640 --> 00:11:02.480]  使人能夠繼續活著
[00:11:02.480 --> 00:11:07.080]  並且活出真正有意義有價值的人生
[00:11:07.080 --> 00:11:13.480]  是上帝的話和來自上帝的祝福
[00:11:13.480 --> 00:11:16.800]  我們有沒有同樣的信念呢?
[00:11:16.800 --> 00:11:19.040]  有一首很舊的粵語流行曲
[00:11:19.040 --> 00:11:22.400]  我相信跟我差不多年代的人都會記得
[00:11:22.400 --> 00:11:24.200]  一開始的時候他就唱
[00:11:24.200 --> 00:11:26.200]  「為兩餐乜都肯濟」
[00:11:26.200 --> 00:11:28.200]  前世,真是前世
[00:11:28.200 --> 00:11:31.880]  你只關於吃,真是前世
[00:11:31.880 --> 00:11:34.880]  他描寫很多人只不過為了生活
[00:11:34.880 --> 00:11:38.600]  就不顧一切,也不惜出賣自己
[00:11:38.600 --> 00:11:43.440]  這些人多數不會去問生存的意義
[00:11:43.440 --> 00:11:48.200]  他們想的只是繼續活下去就好了
[00:11:48.200 --> 00:11:52.960]  耶穌給我們的榜樣是要為上帝而活
[00:11:52.960 --> 00:11:56.960]  上帝的話才是最重要的
[00:11:56.960 --> 00:12:01.840]  食物、物質,只是次要的
[00:12:01.840 --> 00:12:04.360]  耶穌對上帝有信心
[00:12:04.360 --> 00:12:08.800]  如果真的為了遵行上帝的話而餓死
[00:12:08.800 --> 00:12:12.680]  有甚麼所謂呢?
[00:12:12.680 --> 00:12:15.320]  魔鬼第一個回合不成功
[00:12:15.320 --> 00:12:17.400]  於是他就出第二招
[00:12:17.400 --> 00:12:21.640]  希望藉著權柄和榮華富貴
[00:12:21.640 --> 00:12:26.400]  來換取耶穌的效忠
[00:12:26.400 --> 00:12:31.960]  財富和權柄都是很多人夢寐以求的東西
[00:12:31.960 --> 00:12:34.120]  有了財富和權柄之後
[00:12:34.120 --> 00:12:35.920]  自然就會有美色
[00:12:35.920 --> 00:12:38.000]  Money, sex and power
[00:12:38.000 --> 00:12:39.360]  權力、錢、銀、女人
[00:12:39.360 --> 00:12:43.160]  是男性最難過的三關
[00:12:43.160 --> 00:12:48.160]  但是魔鬼好像沒有用美色去誘惑耶穌
[00:12:48.160 --> 00:12:51.440]  第六節提到權柄和財富
[00:12:51.440 --> 00:12:53.240]  有了財富和權柄的人
[00:12:53.240 --> 00:12:55.800]  要得美色是很容易的
[00:12:55.800 --> 00:12:57.800]  如果我們有留意中國新聞
[00:12:57.800 --> 00:13:00.600]  大部分被抓出來的貪官
[00:13:00.600 --> 00:13:06.480]  除了很多錢之外也有很多美女
[00:13:06.480 --> 00:13:08.480]  撒旦對耶穌說
[00:13:08.480 --> 00:13:12.680]  你只要向我下拜一次
[00:13:12.680 --> 00:13:13.600]  他沒有說明一次
[00:13:13.600 --> 00:13:16.000]  但是他的涵義可能是一次
[00:13:16.000 --> 00:13:19.240]  我就可以把這些都給你
[00:13:19.240 --> 00:13:21.280]  撒旦的涵義是
[00:13:21.280 --> 00:13:23.400]  這裡是野地
[00:13:23.400 --> 00:13:25.560]  高山旁沒有人看到
[00:13:25.560 --> 00:13:27.480]  你向我拜一次有甚麼所謂
[00:13:27.480 --> 00:13:30.840]  你拜一拜我甚麼都給你
[00:13:30.840 --> 00:13:33.640]  弟兄姊妹我們一定要小心
[00:13:33.640 --> 00:13:37.320]  魔鬼是說方知人的父
[00:13:37.320 --> 00:13:38.920]  千萬不要相信
[00:13:38.920 --> 00:13:40.480]  做一次
[00:13:40.480 --> 00:13:45.600]  做一次人不知鬼不覺
[00:13:45.600 --> 00:13:48.520]  做一次壞事沒有所謂
[00:13:48.520 --> 00:13:51.960]  沒有人知道
[00:13:51.960 --> 00:13:54.240]  一次壞事足以致命
[00:13:54.240 --> 00:13:56.320]  被魔鬼抓住痛腳
[00:13:56.320 --> 00:13:59.280]  我們的人生就完蛋了
[00:13:59.280 --> 00:14:02.000]  完蛋了
[00:14:02.000 --> 00:14:04.400]  耶穌怎樣回應他呢?
[00:14:04.400 --> 00:14:05.680]  在第八節
[00:14:05.680 --> 00:14:08.800]  耶穌也很簡單對魔鬼說
[00:14:08.800 --> 00:14:11.120]  聖經說
[00:14:11.120 --> 00:14:20.600]  要拜主
[00:14:20.600 --> 00:14:22.240]  要拜主你的上帝
[00:14:22.240 --> 00:14:23.760]  唯獨敬奉他
[00:14:23.760 --> 00:14:31.720]  這個是引自《新命紀》六章十三節
[00:14:31.720 --> 00:14:33.520]  你們要敬愛上主
[00:14:33.520 --> 00:14:35.800]  你們的上帝
[00:14:35.800 --> 00:14:38.160]  只敬奉他
[00:14:38.160 --> 00:14:43.880]  為甚麼人應該單單敬拜上帝呢?
[00:14:43.880 --> 00:14:45.880]  我覺得以賽亞真的說得好
[00:14:45.880 --> 00:14:46.960]  以賽亞才說得好
[00:14:46.960 --> 00:14:48.480]  他說除了我
[00:14:48.480 --> 00:14:50.320]  沒有別的上帝
[00:14:50.320 --> 00:14:51.600]  過去沒有
[00:14:51.600 --> 00:14:55.120]  將來也沒有
[00:14:55.120 --> 00:14:58.760]  上帝只有一位
[00:14:58.760 --> 00:15:01.400]  這就是為甚麼基督徒說
[00:15:01.400 --> 00:15:04.360]  別人拜的都是偶像
[00:15:04.360 --> 00:15:07.960]  因為那些偶像不是上帝
[00:15:07.960 --> 00:15:10.240]  偶像沒能力創造世界
[00:15:10.240 --> 00:15:11.960]  沒能力保護自己
[00:15:11.960 --> 00:15:15.160]  更加沒能力拯救人類
[00:15:15.160 --> 00:15:18.600]  偶像是人造的上帝
[00:15:18.600 --> 00:15:22.360]  可惜很多人雖然不拜有型的偶像
[00:15:22.360 --> 00:15:24.720]  卻將財富和權柄
[00:15:24.720 --> 00:15:27.880]  當成無形的偶像去拜
[00:15:27.880 --> 00:15:31.360]  不斷為那些東西去賣命
[00:15:31.360 --> 00:15:34.160]  弟兄姊妹
[00:15:34.160 --> 00:15:36.600]  2017年又過了
[00:15:36.600 --> 00:15:40.560]  會不會覺得人生是很短暫的呢?
[00:15:40.560 --> 00:15:46.200]  財富和權柄不會帶來長久的滿足
[00:15:46.200 --> 00:15:50.800]  也不能讓我們帶著那些東西去天堂
[00:15:50.800 --> 00:15:54.360]  如果上帝給我們有財富
[00:15:54.360 --> 00:15:58.280]  我們要記得我們只不過是管家
[00:15:58.280 --> 00:16:01.920]  將來我們要向上帝交賬
[00:16:01.920 --> 00:16:04.720]  我們要好好運用財富
[00:16:04.720 --> 00:16:10.320]  要做一些有最大回報的投資
[00:16:10.320 --> 00:16:15.000]  投資永恆就會給我們最大的回報
[00:16:15.000 --> 00:16:19.520]  據說在新加坡有一位微軟公司
[00:16:19.520 --> 00:16:21.320]  做到很高級的員工
[00:16:21.320 --> 00:16:24.680]  他辭了他的職位
[00:16:24.680 --> 00:16:26.600]  他辭職後很大件事
[00:16:26.600 --> 00:16:28.520]  報紙也有報道
[00:16:28.520 --> 00:16:31.240]  於是很多其他大企業就想找他
[00:16:31.240 --> 00:16:34.640]  「你來幫我們吧」
[00:16:34.640 --> 00:16:36.440]  他回覆那些人說
[00:16:36.440 --> 00:16:38.560]  「我已經找到工作了」
[00:16:38.560 --> 00:16:41.520]  「是在教會裡面工作的」
[00:16:41.520 --> 00:16:44.640]  教會出的薪金是多少?
[00:16:44.640 --> 00:16:47.960]  比他原來在微軟工作的少很多
[00:16:47.960 --> 00:16:51.000]  只有十分之一左右
[00:16:51.000 --> 00:16:56.240]  還沒有花紅、沒有股權的利益
[00:16:56.240 --> 00:16:59.320]  但是他選擇要將他最大的財富
[00:16:59.320 --> 00:17:01.520]  就是他的生命
[00:17:01.520 --> 00:17:05.080]  投資在永恆、投資在天國裡面
[00:17:05.080 --> 00:17:11.080]  我相信他也一定會得到最大的回報
[00:17:11.080 --> 00:17:13.640]  魔鬼連續兩個回合都不能成功
[00:17:13.640 --> 00:17:16.240]  他還沒有死心
[00:17:16.240 --> 00:17:19.800]  他認為耶穌可能對外在的東西不感興趣
[00:17:19.800 --> 00:17:22.320]  食物、財富、權力都是身外物
[00:17:22.320 --> 00:17:24.960]  人一死,什麼都帶不走
[00:17:24.960 --> 00:17:27.560]  不過明星又可能不同
[00:17:27.560 --> 00:17:29.520]  永垂不朽
[00:17:29.520 --> 00:17:31.240]  華人有句話說
[00:17:31.240 --> 00:17:33.160]  「人死要留名」
[00:17:33.160 --> 00:17:36.360]  死定了,不過留名也好
[00:17:36.360 --> 00:17:41.120]  魔鬼就將耶穌帶去耶路撒冷
[00:17:41.120 --> 00:17:48.000]  在四章一節,講耶穌從約旦河回到猶大北面
[00:17:48.000 --> 00:17:51.040]  然後去到曠野
[00:17:51.040 --> 00:17:54.000]  大概都是在拿撒勒附近的曠野
[00:17:54.000 --> 00:17:58.880]  魔鬼卻將耶穌從北面帶回首都
[00:17:58.880 --> 00:18:03.800]  去耶路撒冷,讓鄉下人見大場面
[00:18:03.800 --> 00:18:06.400]  繼而帶他去聖殿頂
[00:18:06.400 --> 00:18:15.080]  然後用聖經的說話去鼓勵耶穌從聖殿頂跳下去
[00:18:15.080 --> 00:18:22.480]  假如上帝真的按字面的意義來做事
[00:18:22.480 --> 00:18:26.760]  耶穌從聖殿頂跳下去的時候
[00:18:26.760 --> 00:18:31.800]  就派一個天使伸手來接住耶穌
[00:18:31.800 --> 00:18:37.240]  這個消息一定會馬上轟動耶路撒冷
[00:18:37.240 --> 00:18:41.440]  耶穌馬上會被捧為救主
[00:18:41.440 --> 00:18:47.000]  他亦能成為世人崇拜的救世主
[00:18:47.000 --> 00:18:50.560]  那麼耶穌就不用上十字架了
[00:18:50.560 --> 00:18:58.400]  魔鬼的試探其實是教耶穌走捷徑
[00:18:58.400 --> 00:19:02.040]  不用那麼辛苦,上十字架幹嘛?
[00:19:02.040 --> 00:19:06.920]  你一跳下去就可以成為民族英雄的領袖
[00:19:06.920 --> 00:19:10.600]  有什麼不好?
[00:19:10.600 --> 00:19:13.280]  對於魔鬼的計謀
[00:19:13.280 --> 00:19:15.800]  主耶穌完全是釋頭
[00:19:15.800 --> 00:19:17.840]  讓我們一起來學習
[00:19:17.840 --> 00:19:21.480]  首先對聖經要有正確的了解
[00:19:21.480 --> 00:19:27.680]  魔鬼引用的經文是在詩篇91章11至12節
[00:19:27.680 --> 00:19:30.880]  我經常說要正確了解聖經的意義
[00:19:30.880 --> 00:19:33.640]  一定要從聖經的上文、下理
[00:19:33.640 --> 00:19:37.240]  文體、文化和旨意來了解
[00:19:37.240 --> 00:19:40.280]  由於詩篇是詩歌題材
[00:19:40.280 --> 00:19:42.880]  一般都會有誇張的成份
[00:19:42.880 --> 00:19:48.400]  不能夠按字面意義直接去解釋
[00:19:48.400 --> 00:19:52.200]  我們要嘗試了解作者表達的意義
[00:19:52.200 --> 00:19:55.680]  詩篇91篇是說無論我們去到哪裡
[00:19:55.680 --> 00:19:58.200]  上帝都會保護我們
[00:19:58.200 --> 00:20:01.160]  今天我們來唱一首詩歌《恩典之路》
[00:20:01.160 --> 00:20:03.920]  高山或低谷,你都會保護我們
[00:20:03.920 --> 00:20:05.880]  上帝會保護我們
[00:20:05.880 --> 00:20:08.680]  不是像魔鬼般的建議
[00:20:08.680 --> 00:20:11.360]  讓我們去找一個很高的地方
[00:20:11.360 --> 00:20:13.640]  不用降落山,跳下去
[00:20:13.640 --> 00:20:19.200]  然後希望上帝用一些超自然的方法來保護我們
[00:20:19.200 --> 00:20:22.240]  這裡提醒我們要小心理解聖經
[00:20:22.240 --> 00:20:25.600]  不要亂用聖經
[00:20:25.600 --> 00:20:30.320]  另一方面,假如我們真的對上帝有信心
[00:20:30.320 --> 00:20:33.080]  對上帝的說話有信心的話
[00:20:33.080 --> 00:20:37.160]  其實我們不需要用任何方法去試一試
[00:20:37.160 --> 00:20:39.280]  當我們想試一試的時候
[00:20:39.280 --> 00:20:41.960]  其實是表明我們信心不夠
[00:20:41.960 --> 00:20:45.600]  要試過才能夠信
[00:20:45.600 --> 00:20:48.040]  那個就不是信心
[00:20:48.040 --> 00:20:50.960]  有時我去水果店買水果
[00:20:50.960 --> 00:20:52.880]  看到一些蜜瓜
[00:20:52.880 --> 00:20:54.880]  價錢牌都寫著
[00:20:54.880 --> 00:21:00.760]  還要寫明是甜的蜜瓜
[00:21:00.760 --> 00:21:03.240]  其實蜜瓜本來就應該甜
[00:21:03.240 --> 00:21:04.920]  寫明是甜的
[00:21:04.920 --> 00:21:09.600]  還要切出來讓人試一塊才決定買不買
[00:21:09.600 --> 00:21:10.960]  當我們要試的時候
[00:21:10.960 --> 00:21:14.560]  其實表明我們對老闆沒什麼信心
[00:21:14.560 --> 00:21:16.680]  你說甜就甜
[00:21:16.680 --> 00:21:20.440]  可能不甜,但你也說到甜
[00:21:20.440 --> 00:21:22.640]  對上帝的說話也是一樣
[00:21:22.640 --> 00:21:25.760]  聖經上寫明上帝會保護我們
[00:21:25.760 --> 00:21:29.480]  我們就要按照上帝的話去祈禱
[00:21:29.480 --> 00:21:32.000]  這就是信心
[00:21:32.000 --> 00:21:35.520]  不要想一些古怪的方法來試驗
[00:21:35.520 --> 00:21:39.400]  是否真的?聖經說的話是否真的?
[00:21:39.400 --> 00:21:41.800]  主耶穌對魔鬼的答覆是
[00:21:41.800 --> 00:21:44.440]  「不可試探主,祢的上帝」
[00:21:44.440 --> 00:21:47.000]  來自《生命記錄》章16節
[00:21:47.000 --> 00:21:49.760]  提醒我們要對上帝有信心
[00:21:49.760 --> 00:21:54.920]  不要懷疑上帝的信實和動機
[00:21:54.920 --> 00:21:57.600]  不要試探主
[00:21:57.600 --> 00:21:59.840]  主要是我們要學習主耶穌
[00:21:59.840 --> 00:22:03.400]  是怎樣去完成祂的人生使命
[00:22:03.400 --> 00:22:06.800]  祂來到這個世界一定要上十字架
[00:22:06.800 --> 00:22:10.360]  否則祂就不能夠完成永遠的救贖
[00:22:10.360 --> 00:22:15.160]  不能夠帶給所有人類的新生命
[00:22:15.160 --> 00:22:17.480]  魔鬼建議祂走捷徑
