
[00:00:00.000 --> 00:00:03.400]  我們會在今天的講道裡面
[00:01:56.920 --> 00:01:59.920]  並且和耶穌說話
[00:01:59.920 --> 00:02:02.080]  彼得對耶穌說
[00:02:02.080 --> 00:02:05.760]  拉比,我們在這裡真好
[00:02:05.760 --> 00:02:07.720]  可以搭三座柏
[00:02:07.720 --> 00:02:09.300]  一座為你
[00:02:09.300 --> 00:02:11.160]  一座為摩西
[00:02:11.160 --> 00:02:13.300]  一座為以利亞
[00:02:13.300 --> 00:02:16.740]  彼得不知道說什麼才好
[00:02:16.740 --> 00:02:20.100]  因為他們甚是懼怕
[00:02:20.100 --> 00:02:23.560]  有一朵雲彩來遮蓋他們
[00:02:23.560 --> 00:02:27.560]  也有聲音從雲彩裡出來說
[00:02:27.560 --> 00:02:29.680]  這是我的愛子
[00:02:29.680 --> 00:02:31.680]  你們要聽他
[00:02:31.680 --> 00:02:34.260]  門徒忽然周圍一看
[00:02:34.260 --> 00:02:36.120]  不再見一人
[00:02:36.120 --> 00:02:40.160]  只見耶穌和他們在那裡
[00:02:40.160 --> 00:02:42.260]  一段山上變相
[00:02:42.260 --> 00:02:45.160]  或者是山裡面的經歷
[00:02:45.160 --> 00:02:46.600]  彼得說了一句話
[00:02:46.600 --> 00:02:49.260]  可能我們以前也有一點熟悉
[00:02:49.260 --> 00:02:53.320]  他說「我們在這裡真好」
[00:02:53.320 --> 00:02:55.600]  他用了一個感嘆號
[00:02:55.600 --> 00:02:57.840]  但是可能「我們在這裡真好」
[00:02:57.840 --> 00:03:02.040]  會不會是一個問號會更加適切呢?
[00:03:02.040 --> 00:03:06.280]  彼得他經歷了山上的
[00:03:06.280 --> 00:03:08.740]  屬靈體會的時候
[00:03:08.740 --> 00:03:12.640]  其實可以幫助我們來學習一些功課
[00:03:12.640 --> 00:03:15.240]  屬靈經歷裡面的「停」
[00:03:15.240 --> 00:03:20.680]  可能更加準確一點就是「不要停」
[00:03:20.680 --> 00:03:23.520]  屬靈經歷裡面的「停」或者是「不要停」
[00:03:23.520 --> 00:03:25.040]  是有一個提醒我們
[00:03:25.040 --> 00:03:28.320]  我們在這裡是不是真的好呢?
[00:03:28.320 --> 00:03:30.840]  彼得所說的「我們在這裡真好」
[00:03:30.840 --> 00:03:34.040]  其實會不會真的要想清楚一點
[00:03:34.040 --> 00:03:35.120]  或者我們看看彼得
[00:03:35.120 --> 00:03:39.720]  他自己說這句話的意思是怎樣
[00:03:39.720 --> 00:03:41.560]  我想是彼得很想
[00:03:41.560 --> 00:03:45.840]  將當時一個這麼特別的經歷留下來
[00:03:45.840 --> 00:03:48.320]  但是我們正正就是要給一次提醒
[00:03:48.320 --> 00:03:53.040]  就是我們不要停留在某一些經歷裡面
[00:03:53.040 --> 00:03:54.640]  彼得建議「搭三座棚」
[00:03:54.640 --> 00:03:58.840]  其實是很想耶穌和摩西利亞
[00:03:58.840 --> 00:04:01.240]  一直在山上居住
[00:04:01.240 --> 00:04:03.240]  以至這個特別的經歷
[00:04:03.240 --> 00:04:08.440]  成為去下山和其他門徒的分享
[00:04:08.440 --> 00:04:14.840]  帶著其他人上山有一點點朝拜的意思
[00:04:14.840 --> 00:04:16.840]  其實他很想留住這個特別的經歷
[00:04:16.840 --> 00:04:18.960]  因為對斯大林、對猶太人來說
[00:04:18.960 --> 00:04:22.840]  能夠和摩西利亞面對面
[00:04:22.840 --> 00:04:25.720]  簡直是不可想像
[00:04:25.720 --> 00:04:28.160]  是一個很震撼人心的經歷
[00:04:28.160 --> 00:04:30.640]  所以他很想留住這個經歷
[00:04:30.640 --> 00:04:34.160]  或者可以說彼得是感覺良好
[00:04:34.160 --> 00:04:38.840]  他很想將這麼特別的經歷留下
[00:04:38.840 --> 00:04:41.560]  甚至可以和別人分享
[00:04:41.560 --> 00:04:45.800]  其實這個反而是一個危險
[00:04:45.800 --> 00:04:48.360]  我們想到其實我們每一個靈姐妹
[00:04:48.360 --> 00:04:49.840]  可能我們在信仰上高
[00:04:49.840 --> 00:04:54.240]  我們都經歷過神不同的帶領
[00:04:54.240 --> 00:04:55.880]  或者可能我們覺得
[00:04:55.880 --> 00:04:58.240]  有時我們禱告蒙神英雲
[00:04:58.240 --> 00:05:01.640]  這個是我們心裡面很有深刻的印象
[00:05:01.640 --> 00:05:03.760]  我們經歷了神一些的恩典
[00:05:03.760 --> 00:05:05.320]  我們在艱難的時候
[00:05:05.320 --> 00:05:08.040]  我們體會到神怎樣來幫助
[00:05:08.040 --> 00:05:09.880]  這些都是一些我們熟悉的經歷
[00:05:09.880 --> 00:05:11.160]  其實都是好的
[00:05:11.160 --> 00:05:12.920]  但我想提的是如果好像彼得這樣
[00:05:12.920 --> 00:05:17.320]  只是停留在我們曾經經歷過這些的時候
[00:05:17.320 --> 00:05:21.600]  其實不是那麼理想或者那麼健康
[00:05:21.600 --> 00:05:23.720]  我們不要停留在某些經歷裡面
[00:05:23.720 --> 00:05:25.320]  甚至可能因為某些經歷
[00:05:25.320 --> 00:05:29.040]  會成為我們一套的方程式
[00:05:29.040 --> 00:05:30.840]  我們將我們和神相遇
[00:05:30.840 --> 00:05:32.840]  或者我們經歷到神的恩典
[00:05:32.840 --> 00:05:36.080]  好像有一個公式化了
[00:05:36.080 --> 00:05:39.160]  只要我今次經歷了
[00:05:39.160 --> 00:05:42.440]  原來我一個簡單的祈禱
[00:05:42.440 --> 00:05:43.920]  經歷不到神的幫助
[00:05:43.920 --> 00:05:45.240]  有人就教我
[00:05:45.240 --> 00:05:49.960]  不行的,你要多些日子祈禱
[00:05:49.960 --> 00:05:52.520]  甚至可能你要禁食祈禱
[00:05:52.520 --> 00:05:54.400]  神才會聽
[00:05:54.400 --> 00:05:56.960]  當然大家要很小心
[00:05:56.960 --> 00:05:59.400]  但有時候就是當人真的說
[00:05:59.400 --> 00:06:01.680]  按照我今次禁食祈禱之後
[00:06:01.680 --> 00:06:03.800]  原來神真的幫助我
[00:06:03.800 --> 00:06:05.680]  或者我經歷到神的幫助
[00:06:05.680 --> 00:06:08.000]  以後可能變成這個禁食祈禱
[00:06:08.000 --> 00:06:12.120]  成為你屬靈經歷的一個方程式
[00:06:12.120 --> 00:06:15.360]  你會覺得如果我有時遇到一些困難
[00:06:15.360 --> 00:06:17.920]  我其實就可以禁食祈禱
[00:06:17.920 --> 00:06:20.480]  就可以了
[00:06:20.480 --> 00:06:26.920]  彼得去停留在屬靈體驗當中
[00:06:26.920 --> 00:06:33.120]  但其實正正就是我們不要停留在這些經歷裡
[00:06:33.120 --> 00:06:36.320]  不要將我們與神相遇的一個屬靈經歷
[00:06:36.320 --> 00:06:38.200]  成為一個方程式
[00:06:38.200 --> 00:06:40.600]  以後我只要按照這樣做
[00:06:40.600 --> 00:06:43.440]  我就得到神的祝福
[00:06:43.440 --> 00:06:47.000]  這個會將我們與神的關係
[00:06:47.000 --> 00:06:50.320]  或者我們在信仰的成長裡
[00:06:50.320 --> 00:06:53.800]  成為一個障礙
[00:06:53.800 --> 00:06:55.800]  在這個經歷裡
[00:06:55.800 --> 00:06:58.800]  我們每個人或每個弟兄姊妹都會經歷
[00:06:58.800 --> 00:07:01.960]  就是我們要與一位看不到的神
[00:07:01.960 --> 00:07:05.200]  來建立那個關係
[00:07:05.200 --> 00:07:07.040]  今天我們相信的神是一個靈
[00:07:07.040 --> 00:07:09.000]  是一位看不到的神
[00:07:09.000 --> 00:07:11.880]  其實這個正正就是在以色列人的歷史裡
[00:07:11.880 --> 00:07:15.760]  他們怎樣來經過他們的信仰
[00:07:15.760 --> 00:07:20.760]  他們不能夠與耶和華神來見面
[00:07:20.760 --> 00:07:24.320]  因為神知道當人見到神的時候
[00:07:24.320 --> 00:07:28.680]  反而成為人的盲點
[00:07:28.680 --> 00:07:30.680]  所以在舊約裡面
[00:07:30.680 --> 00:07:33.520]  如果大家有印象的時候
[00:07:33.520 --> 00:07:37.440]  如果人與神見面、面對面
[00:07:37.440 --> 00:07:39.000]  結果會怎樣呢?
[00:07:39.000 --> 00:07:40.520]  會死的
[00:07:40.520 --> 00:07:45.720]  所以有時候就算摩西有形容過他與神面對面
[00:07:45.720 --> 00:07:47.640]  以利亞見到神的時候
[00:07:47.640 --> 00:07:49.440]  只是見到神的背部
[00:07:49.440 --> 00:07:53.800]  其實這些正正就是神不想人來看見他
[00:07:53.800 --> 00:07:56.760]  否則就會變成人的盲點
[00:07:56.760 --> 00:08:03.200]  人的盲點就是會有一個企圖、意欲去控制神
[00:08:03.200 --> 00:08:07.880]  在《釧甲》的《生命記》裡面提醒我們
[00:08:07.880 --> 00:08:11.880]  當神頒佈他的誡命律法
[00:08:11.880 --> 00:08:16.680]  在當時的場景是耶和華從火焰裡面說話
[00:08:16.680 --> 00:08:21.800]  所以人只能夠聽到神的聲音
[00:08:21.800 --> 00:08:25.920]  但看不到神是怎樣的樣子
[00:08:25.920 --> 00:08:27.800]  人不能夠看見神
[00:08:27.800 --> 00:08:29.200]  但神又給人有因點
[00:08:29.200 --> 00:08:34.760]  就是可以聽到神說話、聲音的一份因點
[00:08:34.760 --> 00:08:37.040]  所以在整個《釧甲》裡面
[00:08:37.040 --> 00:08:39.760]  只有摩西有這樣的機會
[00:08:39.760 --> 00:08:41.560]  然後神告訴他們
[00:08:41.560 --> 00:08:46.040]  當你們不會見到神的形象
[00:08:46.040 --> 00:08:47.520]  最重要的是甚麼呢?
[00:08:47.520 --> 00:08:51.680]  就是他們不可以因為他們告訴別人
[00:08:51.680 --> 00:08:53.280]  「我見過神是怎樣的」
[00:08:53.280 --> 00:08:59.280]  然後就會將神好像鑄造一個神像、偶像一樣
[00:08:59.280 --> 00:09:01.800]  將神擺了出來
[00:09:01.800 --> 00:09:04.720]  然後就可能好像民間信仰一些
[00:09:04.720 --> 00:09:09.120]  將他們雕刻的偶像擺在某一個廟裡面
[00:09:09.120 --> 00:09:10.480]  就可以告訴別人
[00:09:10.480 --> 00:09:13.520]  「這個就是甚麼甚麼神」
[00:09:13.520 --> 00:09:15.600]  神不想人看見他的形象
[00:09:15.600 --> 00:09:19.920]  就是避免人用看到的神的樣子
[00:09:19.920 --> 00:09:22.360]  雕刻了一個偶像來拜神
[00:09:22.360 --> 00:09:26.440]  以致人以為自己可以去控制神
[00:09:26.440 --> 00:09:31.680]  甚至人會覺得神只是做不到很多事
[00:09:31.680 --> 00:09:36.040]  神只不過是一個被人所控制
[00:09:36.040 --> 00:09:37.280]  以致擺在一邊
[00:09:37.280 --> 00:09:39.360]  甚麼時候拿出來用的時候
[00:09:39.360 --> 00:09:40.840]  就可以去用
[00:09:40.840 --> 00:09:42.480]  人就會小看神
[00:09:42.480 --> 00:09:44.080]  在人的觀念當中
[00:09:44.080 --> 00:09:47.880]  就會將神看為比人更加小
[00:09:47.880 --> 00:09:50.400]  所以在《生命記》裡面
[00:09:50.400 --> 00:09:53.200]  講回十誡的重溫的時候
[00:09:53.200 --> 00:09:55.040]  講到第二誡其實是提醒人
[00:09:55.040 --> 00:10:00.800]  不單單不要仿製其他的宗教來做偶像
[00:10:00.800 --> 00:10:04.520]  不要仿製一些你看見的東西成為偶像
[00:10:04.520 --> 00:10:06.240]  其實更加重要是吩咐他們
[00:10:06.240 --> 00:10:10.960]  告訴他們神沒有這個形象給他們看
[00:10:10.960 --> 00:10:15.560]  人千萬不可以將神形象化
[00:10:15.560 --> 00:10:17.560]  因為人根本看不到神
[00:10:17.560 --> 00:10:21.360]  所以不要做一些神像出來
[00:10:21.360 --> 00:10:25.280]  其實這個和迦南人拜偶像的風氣
[00:10:25.280 --> 00:10:26.920]  我們可以看見
[00:10:26.920 --> 00:10:28.440]  在迦南人我們熟悉
[00:10:28.440 --> 00:10:32.560]  當迦南有很多偶像崇拜的時候
[00:10:32.560 --> 00:10:34.680]  其中一個叫巴力
[00:10:34.680 --> 00:10:37.720]  巴力是一個怎樣的偶像
[00:10:37.720 --> 00:10:39.800]  在他們的神明當中
[00:10:39.800 --> 00:10:42.360]  大家知不知道巴力是管理甚麼的?
[00:10:42.360 --> 00:10:45.000]  巴力是管理風雨的
[00:10:45.000 --> 00:10:52.440]  當迦南人在他們種植的需要上
[00:10:52.440 --> 00:10:55.040]  其實今天的意識也是一樣
[00:10:55.040 --> 00:10:57.600]  中東地區很需要一個
[00:10:57.600 --> 00:10:59.920]  何時下雨適合的天氣
[00:10:59.920 --> 00:11:01.960]  才可以種植得到
[00:11:01.960 --> 00:11:04.120]  所以當時迦南人拜巴力
[00:11:04.120 --> 00:11:05.720]  其中一個最重要的是甚麼呢?
[00:11:05.720 --> 00:11:10.840]  就是將巴力神像播種
[00:11:10.840 --> 00:11:13.240]  何時需要有雨水的時候
[00:11:13.240 --> 00:11:15.640]  他們就會將巴力神像拿出來
[00:11:15.640 --> 00:11:18.160]  然後去拜祂
[00:11:18.160 --> 00:11:18.920]  如果大家有印象
[00:11:18.920 --> 00:11:22.560]  記得以利亞和巴力先知鬥法的時候
[00:11:22.560 --> 00:11:25.400]  那班巴力先知在那裏做了很多儀式
[00:11:25.400 --> 00:11:27.200]  以利亞跟我們說
[00:11:27.200 --> 00:11:30.560]  他們的巴力神在做甚麼呢?
[00:11:30.560 --> 00:11:31.800]  在睡覺
[00:11:31.800 --> 00:11:34.960]  他說你們做這麼多事,叫醒祂吧
[00:11:34.960 --> 00:11:36.480]  其實原因是這樣的
[00:11:36.480 --> 00:11:38.200]  他們會將巴力
[00:11:38.200 --> 00:11:40.640]  在他們需要下雨的時候
[00:11:40.640 --> 00:11:43.360]  他們就捧出來
[00:11:43.360 --> 00:11:47.120]  然後希望等他們風調雨順
[00:11:47.120 --> 00:11:48.440]  適當時候下雨
[00:11:48.440 --> 00:11:50.920]  他們種植就很順利
[00:11:50.920 --> 00:11:53.640]  然後何時預備收成的時候
[00:11:53.640 --> 00:11:57.000]  巴力就要搬回貨倉或床底
[00:11:57.000 --> 00:11:57.840]  就不需要了
[00:11:57.840 --> 00:11:59.040]  你千萬不要出來
[00:11:59.040 --> 00:12:00.280]  當睡覺也好
[00:12:00.280 --> 00:12:03.760]  當他進入冬眠狀態
[00:12:03.760 --> 00:12:06.040]  然後千萬不要下雨
[00:12:06.040 --> 00:12:07.400]  就到收成
[00:12:07.400 --> 00:12:09.280]  所以其實他們有些背景是這樣的
[00:12:09.280 --> 00:12:11.000]  所以以利亞為什麼會取笑他們
[00:12:11.000 --> 00:12:12.800]  說你的巴力當然是在睡覺
[00:12:12.800 --> 00:12:16.880]  你們現在拿出來要叫醒祂才可以施法
[00:12:16.880 --> 00:12:18.440]  其實他們就是將一個
[00:12:18.440 --> 00:12:23.480]  他們所敬拜的神像、神明
[00:12:23.480 --> 00:12:25.240]  我們叫做甚麼呢?
[00:12:25.240 --> 00:12:29.280]  叫做「呼之則來,廢之則去」
[00:12:29.280 --> 00:12:30.640]  由他們控制
[00:12:30.640 --> 00:12:32.120]  由他們指揮
[00:12:32.120 --> 00:12:33.880]  由他們作主
[00:12:33.880 --> 00:12:37.520]  所以神不讓人看到祂的形象
[00:12:37.520 --> 00:12:38.800]  這是很重要的
[00:12:38.800 --> 00:12:42.040]  不要人以為自己可以操控到神
[00:12:42.040 --> 00:12:43.080]  不要小看神
[00:12:43.080 --> 00:12:48.040]  以為神只是在人手裡的一個偶像
[00:12:48.040 --> 00:12:50.080]  所以在《屬靈經》裡
[00:12:50.080 --> 00:12:51.800]  我們不要停留
[00:12:51.800 --> 00:12:53.760]  就是提醒我們不要停留
[00:12:53.760 --> 00:12:55.160]  限制了神
[00:12:55.160 --> 00:12:56.280]  有時候我們會覺得
[00:12:56.280 --> 00:13:00.440]  神只不過是在我做某些動作
[00:13:00.440 --> 00:13:02.920]  或者我監仙提督、禁食祈禱
[00:13:02.920 --> 00:13:04.280]  或者我做些甚麼
[00:13:04.280 --> 00:13:07.840]  神就會答應我、幫我
[00:13:07.840 --> 00:13:09.800]  其實神不是這樣局限於
[00:13:09.800 --> 00:13:13.960]  在我們的方程式、公式化
[00:13:13.960 --> 00:13:16.400]  甚至不是由我們來控制
[00:13:16.400 --> 00:13:17.400]  所以在《屬靈經》裡
[00:13:17.400 --> 00:13:22.440]  我們不要停留在某一次的經歷當中
[00:13:22.440 --> 00:13:23.560]  不要以為那次經歷
[00:13:23.560 --> 00:13:25.960]  就成為你以後的參考
[00:13:25.960 --> 00:13:27.240]  你做些甚麼
[00:13:27.240 --> 00:13:29.200]  神就會幫助你
[00:13:29.200 --> 00:13:31.600]  在我們每天的《屬靈經》裡
[00:13:31.600 --> 00:13:34.880]  應該是不斷的更新
[00:13:34.880 --> 00:13:38.160]  我們可以認識神更深
[00:13:38.160 --> 00:13:40.600]  亦可以認識神更新
[00:13:40.600 --> 00:13:42.880]  這是在《耶利米哀歌》裡一段
[00:13:42.880 --> 00:13:44.400]  我覺得很好的經文
[00:13:44.400 --> 00:13:46.480]  是成為我們如果有機會
[00:13:46.480 --> 00:13:48.560]  你每天去讀一次的時候
[00:13:48.560 --> 00:13:50.000]  都可以提醒到
[00:13:50.000 --> 00:13:52.480]  你和我在《屬靈經》裡
[00:13:52.480 --> 00:13:56.080]  其實原來是應該不斷的更新
[00:13:56.080 --> 00:13:59.560]  我想邀請大家一起來讀這段經文
[00:13:59.560 --> 00:14:02.880]  在《耶利米哀歌》的三章裡
[00:14:02.880 --> 00:14:04.960]  提醒我們怎樣真是
[00:14:04.960 --> 00:14:06.760]  當我們經歷神的時候
[00:14:06.760 --> 00:14:09.280]  我們在信仰裡的《屬靈經》裡
[00:14:09.280 --> 00:14:12.040]  其實是應該不斷的更新
[00:14:12.040 --> 00:14:13.920]  看到的一起讀完這段經文
[00:14:13.920 --> 00:14:15.240]  預備起
[00:14:15.240 --> 00:14:17.400]  我們不自消滅
[00:14:17.400 --> 00:14:21.040]  是出於耶和華諸般的慈愛
[00:14:21.040 --> 00:14:24.520]  是因他的憐憫不自斷絕
[00:14:24.520 --> 00:14:27.800]  每早晨這都是新的
[00:14:27.800 --> 00:14:30.960]  你的誠實極其廣大
[00:14:30.960 --> 00:14:32.560]  我心裡說
[00:14:32.560 --> 00:14:34.840]  耶和華是我的佛
[00:14:34.840 --> 00:14:37.880]  因此我要仰望他
[00:14:37.880 --> 00:14:40.000]  凡等候耶和華
[00:14:40.000 --> 00:14:42.360]  心裡尋求他的
[00:14:42.360 --> 00:14:46.480]  耶和華必施恩給他
[00:14:46.480 --> 00:14:48.880]  耶利米的經歷就是這樣
[00:14:48.880 --> 00:14:50.160]  去體會到
[00:14:50.160 --> 00:14:52.200]  其實每一天都是新
[00:14:52.200 --> 00:14:54.280]  每一天去經歷神的慈愛
[00:14:54.280 --> 00:14:55.520]  神的憐憫
[00:14:55.520 --> 00:14:57.160]  神的信實
[00:14:57.160 --> 00:14:59.600]  都是可以新的
[00:14:59.600 --> 00:15:02.400]  這個才是我們應該追求
[00:15:02.400 --> 00:15:04.760]  我們要有的信仰經歷
[00:15:04.760 --> 00:15:07.160]  不要只是單單停留在
[00:15:07.160 --> 00:15:09.640]  以往神怎樣祝福你
[00:15:09.640 --> 00:15:11.200]  神怎樣幫助你
[00:15:11.200 --> 00:15:13.160]  當然這些經歷都是真實
[00:15:13.160 --> 00:15:14.360]  也是好的
[00:15:14.360 --> 00:15:16.280]  但不要停留在這裡
[00:15:16.280 --> 00:15:19.560]  神可以給我們有更新的恩典
[00:15:19.560 --> 00:15:22.560]  更多的、更豐富的恩典
[00:15:22.560 --> 00:15:25.400]  是因為我們都是神所愛惜
[00:15:25.400 --> 00:15:27.720]  只要我們願意去仰望祂
[00:15:27.720 --> 00:15:29.720]  我們願意等候神
[00:15:29.720 --> 00:15:31.560]  我們去尋求祂的手
[00:15:31.560 --> 00:15:34.400]  神有讓我們屬靈的經歷
[00:15:34.400 --> 00:15:36.960]  是不斷的更新
[00:15:36.960 --> 00:15:38.640]  所以在屬靈經歷裡
[00:15:38.640 --> 00:15:41.160]  正正就是我們怎樣去繼續
[00:15:41.160 --> 00:15:43.040]  經歷神
[00:15:43.040 --> 00:15:47.800]  我們有沒有在跟神之間的關係
[00:15:47.800 --> 00:15:50.320]  不斷的更新呢?
[00:15:50.320 --> 00:15:53.320]  這個就是我們應該追求
[00:15:53.320 --> 00:15:55.600]  應該不要停留在
[00:15:55.600 --> 00:15:58.440]  以往單單某一些經歷當中
[00:15:58.440 --> 00:16:01.160]  我們要跟神之間的關係
[00:16:01.160 --> 00:16:05.720]  我們去經歷神是不斷的更新
[00:16:05.720 --> 00:16:08.880]  我們有一位是我們看不到的神
[00:16:08.880 --> 00:16:10.040]  但我們感恩
[00:16:10.040 --> 00:16:13.400]  我們可以有聽得到的聲音
[00:16:13.400 --> 00:16:14.480]  這個聽得到的聲音
[00:16:14.480 --> 00:16:18.080]  就是屬靈經歷裡的「聽」
[00:16:18.080 --> 00:16:19.680]  我們深信
[00:16:19.680 --> 00:16:21.160]  其實我們能夠有機會
[00:16:21.160 --> 00:16:23.280]  去聽到神的聲音
[00:16:23.280 --> 00:16:25.480]  也是一個很特別
[00:16:25.480 --> 00:16:27.720]  很有恩典的經歷
[00:16:27.720 --> 00:16:29.040]  但對彼得來說
[00:16:29.040 --> 00:16:30.440]  其實他這個經歷
[00:16:30.440 --> 00:16:34.520]  先從一個不能言喻來開始
[00:16:34.520 --> 00:16:36.600]  其實剛才我們讀過經文
[00:16:36.600 --> 00:16:39.320]  就是彼得不知道自己說什麼才行
[00:16:39.320 --> 00:16:40.280]  雖然他說了
[00:16:40.280 --> 00:16:43.440]  「我們在這裡真好」之前
[00:16:43.440 --> 00:16:45.200]  但是他自己有一點
[00:16:45.200 --> 00:16:47.000]  他就是胡言亂語也好
[00:16:47.000 --> 00:16:49.400]  或者是不知所措
[00:16:49.400 --> 00:16:52.240]  其實這裡提到他很害怕
[00:16:52.240 --> 00:16:53.640]  所以就算彼得說的話
[00:16:53.640 --> 00:16:55.560]  我們都要很小心聽
[00:16:55.560 --> 00:16:57.400]  有時候他是說得很準確的
[00:16:57.400 --> 00:16:58.480]  說耶穌是基督
[00:16:58.480 --> 00:17:02.680]  但有時候真的不知道自己說的話是怎麼回事
[00:17:02.680 --> 00:17:04.600]  所以不能言喻的屬靈經歷
[00:17:04.600 --> 00:17:05.640]  也是提醒我們
[00:17:05.640 --> 00:17:09.360]  當我們在信仰裡經歷到神的時候
[00:17:09.360 --> 00:17:11.080]  有時候就會好像彼得那樣
[00:17:11.080 --> 00:17:13.120]  他真的難以形容
[00:17:13.120 --> 00:17:15.920]  你說不能言喻可以是這樣的意思
[00:17:15.920 --> 00:17:18.320]  然後他可能是很懼怕
[00:17:18.320 --> 00:17:20.880]  剛才提到他們是一個很震撼的經歷
[00:17:20.880 --> 00:17:24.360]  以色列人能夠和摩西、以利亞相遇
[00:17:24.360 --> 00:17:26.960]  所以這個可能在屬靈經歷裡會有
[00:17:26.960 --> 00:17:29.880]  有時候可能就是懼怕會有
[00:17:29.880 --> 00:17:32.200]  有時候有可能是驚喜
[00:17:32.200 --> 00:17:34.440]  甚至可能有時候是很平淡的
[00:17:34.440 --> 00:17:35.520]  在屬靈經歷裡
[00:17:35.520 --> 00:17:38.080]  你經歷到是一份平安
[00:17:38.080 --> 00:17:41.800]  這些都是我們可以在屬靈經歷裡有的
[00:17:41.800 --> 00:17:43.000]  但最重要就是
[00:17:43.000 --> 00:17:45.280]  當我們在不同的形式
[00:17:45.280 --> 00:17:47.080]  或者屬靈的經歷裡
[00:17:47.080 --> 00:17:49.200]  我們不一定會想到
[00:17:49.200 --> 00:17:50.960]  我一定要這個經歷
[00:17:50.960 --> 00:17:54.600]  成為我以後繼續要重複出現的
[00:17:54.600 --> 00:17:56.200]  有時候可能會重複
[00:17:56.200 --> 00:17:57.600]  有類似
[00:17:57.600 --> 00:17:58.800]  但不要將
[00:17:58.800 --> 00:17:59.680]  我再一次提醒
[00:17:59.680 --> 00:18:02.480]  不要將它變成一個公式化
[00:18:02.480 --> 00:18:03.960]  以致有時候我們覺得
[00:18:03.960 --> 00:18:05.160]  這些屬靈經歷
[00:18:05.160 --> 00:18:07.560]  就是將來或者未來
[00:18:07.560 --> 00:18:11.040]  我可以去複製、複印出來
[00:18:11.040 --> 00:18:12.840]  其實我們應該經歷就是
[00:18:12.840 --> 00:18:15.200]  神每一天給我們都是新的
[00:18:15.200 --> 00:18:16.440]  神給我們的恩典
[00:18:16.440 --> 00:18:18.600]  給我們的慈愛、憐憫
[00:18:18.600 --> 00:18:19.720]  神的信實
[00:18:19.720 --> 00:18:20.920]  是何其廣大
[00:18:20.920 --> 00:18:22.720]  是我們想不到的
[00:18:22.720 --> 00:18:25.120]  是我們不可以局限
[00:18:25.120 --> 00:18:28.040]  如果我們只是將一些經歷重複
[00:18:28.040 --> 00:18:29.440]  其實有時候就變成
[00:18:29.440 --> 00:18:31.360]  我們限制了神
[00:18:31.360 --> 00:18:34.000]  所以讓自己也不知道說什麼好
[00:18:34.000 --> 00:18:36.080]  但最重要反而是我們要知道
[00:18:36.080 --> 00:18:39.040]  我們要聽什麼說話
[00:18:39.040 --> 00:18:40.920]  聽什麼聲音
[00:18:40.920 --> 00:18:45.200]  能夠聽到神的話、神的聲音
[00:18:45.200 --> 00:18:49.800]  其實是一個同樣很重要的屬靈經歷
