
[00:00:00.000 --> 00:00:05.000]  今天我們講到的題目是背起十家,跟從基督
[00:10:13.000 --> 00:10:16.000]  不是單單跟隨我們人生的需要和恐懼
[00:10:16.000 --> 00:10:21.000]  而是跟隨我們主耶穌基督給我們的吩咐
[00:10:21.000 --> 00:10:24.000]  第二,D Denial
[00:10:24.000 --> 00:10:28.000]  那次的經文說就當社己
[00:10:28.000 --> 00:10:31.000]  但不知道大家怎麼明白社己
[00:10:31.000 --> 00:10:34.000]  什麼叫做社己?社己英文就是Denial
[00:10:34.000 --> 00:10:36.000]  是不是說我們否定自己
[00:10:36.000 --> 00:10:38.000]  不要理會我們的需要
[00:10:38.000 --> 00:10:39.000]  我們的情感不要理會
[00:10:39.000 --> 00:10:42.000]  為的只不過是為他人而活
[00:10:42.000 --> 00:10:46.000]  不知道大家有沒有聽過一首很古舊的詩歌
[00:10:46.000 --> 00:10:48.000]  叫做《讓我愛》
[00:10:48.000 --> 00:10:51.000]  有沒有聽過?有沒有唱過?
[00:10:51.000 --> 00:10:54.000]  這首詩歌一邊唱的時候
[00:10:54.000 --> 00:10:57.000]  很鼓動到人的情緒
[00:10:57.000 --> 00:11:00.000]  讓我們的情緒高漲
[00:11:00.000 --> 00:11:03.000]  讓我們看看這首詩歌某些的歌詞
[00:11:03.000 --> 00:11:06.000]  這首詩歌其中一段歌詞是這麼說的
[00:11:06.000 --> 00:11:08.000]  只知傾酒,不知飲酒
[00:11:08.000 --> 00:11:11.000]  只想抹餅,不想留餅
[00:11:11.000 --> 00:11:14.000]  賭出生命,使人得到幸福
[00:11:14.000 --> 00:11:17.000]  捨棄安寧,使人得到舒服
[00:11:17.000 --> 00:11:20.000]  不受體恤,不受眷顧
[00:11:20.000 --> 00:11:22.000]  不受推崇,不受安撫
[00:11:22.000 --> 00:11:24.000]  寧可淒涼,寧可辜負
[00:11:24.000 --> 00:11:27.000]  寧可無告,寧可庇負
[00:11:27.000 --> 00:11:28.000]  一邊唱的時候
[00:11:28.000 --> 00:11:31.000]  我記得有一次有位閉興在台前一邊唱的時候
[00:11:31.000 --> 00:11:34.000]  那種情感的投入
[00:11:34.000 --> 00:11:36.000]  很厲害,很高漲
[00:11:36.000 --> 00:11:37.000]  但我想問大家
[00:11:37.000 --> 00:11:41.000]  這首歌詞所說的,是不是就是寫幾?
[00:11:41.000 --> 00:11:44.000]  是不是就是寫幾?
[00:11:44.000 --> 00:11:45.000]  如果大家覺得是的時候
[00:11:45.000 --> 00:11:46.000]  或者大家唱過這首詩歌
[00:11:46.000 --> 00:11:49.000]  很受感動,很受鼓舞的時候
[00:11:49.000 --> 00:11:50.000]  我想大家留意一件事
[00:11:50.000 --> 00:11:52.000]  我們要很小心
[00:11:52.000 --> 00:11:59.000]  這首詩歌我並不覺得是合乎聖經的教導
[00:11:59.000 --> 00:12:00.000]  肢體的生活
[00:12:00.000 --> 00:12:01.000]  大家聽清楚
[00:12:01.000 --> 00:12:02.000]  肢體的生活
[00:12:02.000 --> 00:12:05.000]  是一個互相分享、互相分擔的生活
[00:12:05.000 --> 00:12:08.000]  而不是一個只講付出而沒有收取
[00:12:08.000 --> 00:12:09.000]  或者反過來講
[00:12:09.000 --> 00:12:12.000]  只有收取而不肯付出的生活
[00:12:12.000 --> 00:12:16.000]  這並不是教會所提倡的生活方式
[00:12:16.000 --> 00:12:19.000]  前者是自大自我
[00:12:19.000 --> 00:12:25.000]  無限地浪漫化、英雄化我的自我犧牲
[00:12:25.000 --> 00:12:26.000]  後者呢?
[00:12:26.000 --> 00:12:28.000]  後者就是只值得拿著數
[00:12:28.000 --> 00:12:32.000]  來到教會就是要拿一些好處的貪婪心態
[00:12:32.000 --> 00:12:35.000]  兩樣都是到了極端
[00:12:35.000 --> 00:12:38.000]  都不是主耶穌對信徒的要求
[00:12:38.000 --> 00:12:40.000]  寫幾?
[00:12:40.000 --> 00:12:41.000]  寫幾?
[00:12:41.000 --> 00:12:43.000]  並不是否定我們自己
[00:12:43.000 --> 00:12:46.000]  也不是否定我們的需要
[00:12:46.000 --> 00:12:47.000]  我們的情緒
[00:12:47.000 --> 00:12:48.000]  我們的人性
[00:12:48.000 --> 00:12:49.000]  並不是這個意思
[00:12:49.000 --> 00:12:50.000]  聖經告訴我們
[00:12:50.000 --> 00:12:52.000]  我們需要愛人如己
[00:12:52.000 --> 00:12:54.000]  留意愛人如己
[00:12:54.000 --> 00:12:57.000]  並不是愛人而不愛自己
[00:12:57.000 --> 00:13:00.000]  一個真實的故事
[00:13:00.000 --> 00:13:03.000]  我曾經聽一個姊妹說見證
[00:13:03.000 --> 00:13:06.000]  她說曾經就是這樣的心態
[00:13:06.000 --> 00:13:08.000]  在教會裡面的時候
[00:13:08.000 --> 00:13:10.000]  為了別人的好處
[00:13:10.000 --> 00:13:14.000]  而捨卻自己的情感
[00:13:14.000 --> 00:13:15.000]  感受
[00:13:15.000 --> 00:13:16.000]  好處
[00:13:16.000 --> 00:13:17.000]  需要
[00:13:17.000 --> 00:13:18.000]  完全捨棄
[00:13:18.000 --> 00:13:23.000]  為的就是讓其他人開心、快樂、幸福
[00:13:23.000 --> 00:13:25.000]  過了一段時間之後
[00:13:25.000 --> 00:13:27.000]  她的見證這樣說
[00:13:27.000 --> 00:13:29.000]  在那段時間裡面
[00:13:29.000 --> 00:13:32.000]  我的生命好像死了一樣
[00:13:32.000 --> 00:13:34.000]  好像死了一樣
[00:13:34.000 --> 00:13:36.000]  什麼叫寫幾?
[00:13:36.000 --> 00:13:38.000]  看第二十五
[00:13:38.000 --> 00:13:39.000]  第二十六節
[00:13:39.000 --> 00:13:41.000]  主耶穌這樣說
[00:13:41.000 --> 00:13:44.000]  因為凡要救自己生命的
[00:13:44.000 --> 00:13:45.000]  必喪掉生命
[00:13:45.000 --> 00:13:47.000]  凡為我喪掉生命的
[00:13:47.000 --> 00:13:49.000]  必得著生命
[00:13:49.000 --> 00:13:51.000]  很簡單的一句話
[00:13:51.000 --> 00:13:53.000]  但是講了一個很重要很重要的真理
[00:13:53.000 --> 00:13:58.000]  而這個真理不容易去理解
[00:13:58.000 --> 00:14:00.000]  而且是更加難去實踐
[00:14:00.000 --> 00:14:02.000]  主耶穌很多時候都說
[00:14:02.000 --> 00:14:05.000]  一句話就是說
[00:14:05.000 --> 00:14:07.000]  要救自己生命的
[00:14:07.000 --> 00:14:09.000]  必喪掉生命
[00:14:09.000 --> 00:14:11.000]  聽起來好像很吊詭
[00:14:11.000 --> 00:14:13.000]  什麼意思?
[00:14:13.000 --> 00:14:15.000]  大家記不記得
[00:14:15.000 --> 00:14:17.000]  主耶穌說這句話的時候
[00:14:17.000 --> 00:14:20.000]  他那時候所處的環境
[00:14:20.000 --> 00:14:22.000]  是什麼樣的環境?
[00:14:22.000 --> 00:14:23.000]  那個環境就是
[00:14:23.000 --> 00:14:25.000]  如果大家看回之前的經文
[00:14:25.000 --> 00:14:27.000]  就是當彼得叫耶穌
[00:14:27.000 --> 00:14:29.000]  你不要去耶路撒冷
[00:14:29.000 --> 00:14:31.000]  以至你不需要死
[00:14:31.000 --> 00:14:33.000]  以至你的生命可以保存
[00:14:33.000 --> 00:14:35.000]  但是主耶穌就在那裡說
[00:14:35.000 --> 00:14:38.000]  如果我為了要保存自己的生命
[00:14:38.000 --> 00:14:40.000]  而不去耶路撒冷
[00:14:40.000 --> 00:14:42.000]  我就變成什麼?
[00:14:42.000 --> 00:14:45.000]  在神面前失去神面前的生命
[00:14:45.000 --> 00:14:47.000]  因為我沒有遵照祂的命令而行
[00:14:47.000 --> 00:14:50.000]  這就是正正主耶穌和彼得所說的
[00:14:50.000 --> 00:14:52.000]  你體貼人的意思
[00:14:52.000 --> 00:14:54.000]  而不體貼神的意思
[00:14:54.000 --> 00:14:56.000]  在耶穌基督的眼中很明顯
[00:14:56.000 --> 00:14:58.000]  在神眼中的生命
[00:14:58.000 --> 00:15:02.000]  是遠遠重要過地上生命的價值與重要性
[00:15:02.000 --> 00:15:04.000]  這個也是這個原因
[00:15:04.000 --> 00:15:05.000]  主耶穌這樣說
[00:15:05.000 --> 00:15:07.000]  祂說那殺身體
[00:15:07.000 --> 00:15:08.000]  不能殺靈魂
[00:15:08.000 --> 00:15:10.000]  你不需要怕他們
[00:15:10.000 --> 00:15:12.000]  你要怕的就是怕什麼?
[00:15:12.000 --> 00:15:15.000]  怕把身體的靈魂都能夠滅在地獄裡的
[00:15:15.000 --> 00:15:17.000]  你正要怕這個
[00:15:17.000 --> 00:15:19.000]  所以社稷就是
[00:15:19.000 --> 00:15:22.000]  當我們願意把我們生命的主權交出來
[00:15:22.000 --> 00:15:25.000]  讓神帶領讓神掌管
[00:15:25.000 --> 00:15:27.000]  傳言順服
[00:15:27.000 --> 00:15:28.000]  這就是社稷
[00:15:28.000 --> 00:15:29.000]  當我們做決定
[00:15:29.000 --> 00:15:31.000]  我們做選擇的時候
[00:15:31.000 --> 00:15:33.000]  我們不再以自己的價值觀
[00:15:33.000 --> 00:15:35.000]  自己的生命觀、世界觀
[00:15:35.000 --> 00:15:36.000]  而是按照什麼?
[00:15:36.000 --> 00:15:38.000]  按照神的心意
[00:15:38.000 --> 00:15:40.000]  來做我們人生的決定
[00:15:40.000 --> 00:15:42.000]  換言之
[00:15:42.000 --> 00:15:45.000]  當我們選擇職業
[00:15:45.000 --> 00:15:47.000]  我們選擇配偶
[00:15:47.000 --> 00:15:51.000]  選擇侍奉
[00:15:51.000 --> 00:15:53.000]  選擇在哪裡居住
[00:15:53.000 --> 00:15:57.000]  其實每一個人生重大的選擇
[00:15:57.000 --> 00:16:00.000]  如果我們都是
[00:16:00.000 --> 00:16:04.000]  不是單單按照我們客觀環境的需要
[00:16:04.000 --> 00:16:06.000]  來做這個決定
[00:16:06.000 --> 00:16:09.000]  而是包括考慮到神的心意的時候
[00:16:09.000 --> 00:16:10.000]  你會發覺
[00:16:10.000 --> 00:16:13.000]  我們的人生將會是不一樣
[00:16:13.000 --> 00:16:16.000]  當我們肯定了神的心意的時候
[00:16:16.000 --> 00:16:18.000]  有時候我們這個決定可能是什麼?
[00:16:18.000 --> 00:16:19.000]  很困難做
[00:16:19.000 --> 00:16:22.000]  我們不可能不夠錢
[00:16:22.000 --> 00:16:24.000]  可能我們經驗不夠
[00:16:24.000 --> 00:16:25.000]  我們的資源不夠
[00:16:25.000 --> 00:16:27.000]  我們要做這件事
[00:16:27.000 --> 00:16:29.000]  但是當我們肯定了神的心意
[00:16:29.000 --> 00:16:32.000]  要我們做某一件事情的時候
[00:16:32.000 --> 00:16:37.000]  你信得過神是一個有能力的神嗎?
[00:16:37.000 --> 00:16:39.000]  你信不信
[00:16:39.000 --> 00:16:42.000]  神可以讓你完成一些
[00:16:42.000 --> 00:16:46.000]  客觀環境上你不能完成的事工嗎?
[00:16:46.000 --> 00:16:49.000]  跟隨耶穌的第二個代價就是
[00:16:49.000 --> 00:16:51.000]  我們要改變我們人生的視野
[00:16:51.000 --> 00:16:52.000]  捨棄從前
[00:16:52.000 --> 00:16:55.000]  完全以自我作為出發的價值取向
[00:16:55.000 --> 00:16:58.000]  不是單單用人的方式來做決定
[00:16:58.000 --> 00:17:00.000]  而是以神的心意
[00:17:00.000 --> 00:17:01.000]  作為我們價值的取向
[00:17:01.000 --> 00:17:04.000]  去尋求神的心意來做決定
[00:17:04.000 --> 00:17:07.000]  換言之簡單來說
[00:17:07.000 --> 00:17:09.000]  當主耶穌是我們生命的主的時候
[00:17:09.000 --> 00:17:10.000]  就是這麼簡單
[00:17:10.000 --> 00:17:12.000]  將我們生命的主權
[00:17:12.000 --> 00:17:14.000]  交給我們的耶穌基督
[00:17:14.000 --> 00:17:15.000]  第三個D
[00:17:15.000 --> 00:17:17.000]  Death
[00:17:17.000 --> 00:17:20.000]  背起十字架
[00:17:20.000 --> 00:17:24.000]  這個就是跟隨耶穌基督的
[00:17:24.000 --> 00:17:26.000]  另外一個代價
[00:17:26.000 --> 00:17:29.000]  在羅馬政府的統治底下
[00:17:29.000 --> 00:17:31.000]  在第一世紀
[00:17:31.000 --> 00:17:33.000]  相信大部分那時候的人
[00:17:33.000 --> 00:17:35.000]  都知道什麼叫做背十字架
[00:17:35.000 --> 00:17:38.000]  因為十字架對當時的人來說
[00:17:38.000 --> 00:17:42.000]  不只是你掛在胸口的寶石
[00:17:42.000 --> 00:17:44.000]  十字架在當時代表死亡
[00:17:44.000 --> 00:17:46.000]  羞辱和懲罰
[00:17:46.000 --> 00:17:47.000]  雖然如此
[00:17:47.000 --> 00:17:49.000]  我相信當主耶穌這麼說的時候
[00:17:49.000 --> 00:17:52.000]  當時門徒未完全理解到主耶穌的意思
[00:17:52.000 --> 00:17:54.000]  主耶穌的意思就是說
[00:17:54.000 --> 00:17:57.000]  如果有任何人想跟隨祂的時候
[00:17:57.000 --> 00:17:59.000]  稱祂為主的時候
[00:17:59.000 --> 00:18:02.000]  耶穌基督所走過的路
[00:18:02.000 --> 00:18:03.000]  他們都要走
[00:18:03.000 --> 00:18:05.000]  耶穌基督走過什麼路
[00:18:05.000 --> 00:18:07.000]  十架的路
[00:18:07.000 --> 00:18:10.000]  一條受苦和犧牲的路
[00:18:10.000 --> 00:18:12.000]  歷史告訴我們
[00:18:12.000 --> 00:18:13.000]  很多基督徒
[00:18:13.000 --> 00:18:17.000]  特別是當時第一代的基督徒
[00:18:17.000 --> 00:18:26.000]  在抗拒或者是壓制基督徒的勢力的時候
[00:18:26.000 --> 00:18:28.000]  很多人都會受到逼迫
[00:18:28.000 --> 00:18:30.000]  甚至犧牲性命
[00:18:30.000 --> 00:18:32.000]  主耶穌這麼說
[00:18:32.000 --> 00:18:35.000]  很多會受苦
[00:18:35.000 --> 00:18:40.000]  也都會因耶穌基督而犧牲他們的性命
[00:18:40.000 --> 00:18:45.000]  也許為主受苦
[00:18:45.000 --> 00:18:47.000]  甚至為主殉道
[00:18:47.000 --> 00:18:49.000]  在我們今天二十一世紀
[00:18:49.000 --> 00:18:52.000]  一個信仰自由開放
[00:18:52.000 --> 00:18:54.000]  一個發展的國家裡面
[00:18:54.000 --> 00:18:57.000]  我們很難去明白這個真理
[00:18:57.000 --> 00:18:59.000]  為什麼為主受苦
[00:18:59.000 --> 00:19:02.000]  不需要為主殉道
[00:19:02.000 --> 00:19:04.000]  但我同一個時刻覺得
[00:19:04.000 --> 00:19:06.000]  當我們過分的安逸
[00:19:06.000 --> 00:19:10.000]  其實反而是我們今天基督教的一個危機
[00:19:10.000 --> 00:19:12.000]  不要說為主殉道
[00:19:12.000 --> 00:19:14.000]  受苦我們都盡量避免
[00:19:14.000 --> 00:19:16.000]  甚至連為主冒險的心
[00:19:16.000 --> 00:19:18.000]  我都不想有
[00:19:18.000 --> 00:19:20.000]  一定要按神的方式
[00:19:20.000 --> 00:19:22.000]  說我們那個計數機按到爛
[00:19:22.000 --> 00:19:24.000]  都要確保計算得清清楚楚
[00:19:24.000 --> 00:19:25.000]  絕對安全
[00:19:25.000 --> 00:19:27.000]  不會有任何的失敗的可能性
[00:19:27.000 --> 00:19:29.000]  我們然後才去碼
[00:19:29.000 --> 00:19:32.000]  這個就是我們今天的做事方式
[00:19:32.000 --> 00:19:35.000]  有一次我和一個基督徒聊天
[00:19:35.000 --> 00:19:37.000]  他跟我說
[00:19:37.000 --> 00:19:39.000]  以前在中國內地
[00:19:39.000 --> 00:19:41.000]  文化大革命的時候
[00:19:41.000 --> 00:19:44.000]  很多中國的信徒很慘的
[00:19:44.000 --> 00:19:45.000]  怎樣慘
[00:19:45.000 --> 00:19:47.000]  那時候沒有聖經
[00:19:47.000 --> 00:19:49.000]  你以為聖經這麼容易拿到
[00:19:49.000 --> 00:19:55.000]  很多人都沒有一本聖經
[00:19:55.000 --> 00:19:57.000]  所以他們的做法是怎樣
[00:19:57.000 --> 00:20:00.000]  你就記這個聖經的某一部份
[00:20:00.000 --> 00:20:02.000]  我就記另一部份
[00:20:02.000 --> 00:20:03.000]  每人記一段
[00:20:03.000 --> 00:20:05.000]  我們大家聚集的時候
[00:20:05.000 --> 00:20:06.000]  就多點聖經看
[00:20:06.000 --> 00:20:08.000]  多點聖經去理解
[00:20:08.000 --> 00:20:12.000]  接著他就說
[00:20:12.000 --> 00:20:14.000]  不過今天的基督徒不是了
[00:20:14.000 --> 00:20:18.000]  今天的基督徒就很幸福
[00:20:18.000 --> 00:20:19.000]  每個人都可以
[00:20:19.000 --> 00:20:20.000]  你想買多少聖經
[00:20:20.000 --> 00:20:21.000]  就可以有多少聖經
[00:20:21.000 --> 00:20:23.000]  接著我問他
[00:20:23.000 --> 00:20:27.000]  你真的覺得
[00:20:27.000 --> 00:20:29.000]  今天的基督徒
[00:20:29.000 --> 00:20:32.000]  比起文化大革命的時候
[00:20:32.000 --> 00:20:38.000]  受逼迫的基督徒幸福嗎
[00:20:38.000 --> 00:20:41.000]  我們今天有這麼多的聖經
[00:20:41.000 --> 00:20:42.000]  會比一些沒有聖經
[00:20:42.000 --> 00:20:44.000]  但是願意背聖經的信徒
[00:20:44.000 --> 00:20:45.000]  受苦的信徒
