
[00:00:00.000 --> 00:00:03.200]  我那時候做這張圖片的時候有一個題目
[00:04:04.900 --> 00:04:05.700]  大家知道
[00:04:05.700 --> 00:04:08.800]  七十年的羅馬人進駐耶路撒冷
[00:04:08.800 --> 00:04:09.900]  就將那個殿拆了
[00:04:09.900 --> 00:04:12.800]  所以今天剩下的很長
[00:04:12.800 --> 00:04:14.300]  但是所有這些東西
[00:04:14.300 --> 00:04:15.700]  你記得我們在讀舊約的東西
[00:04:15.700 --> 00:04:16.800]  是影子來的
[00:04:16.800 --> 00:04:19.300]  上帝是選擇了這個殿
[00:04:19.300 --> 00:04:22.800]  上帝是必是常在這個殿裡面
[00:04:22.800 --> 00:04:23.800]  分別為聖的殿
[00:04:23.800 --> 00:04:26.000]  這個殿就不是在說這個殿
[00:04:26.000 --> 00:04:28.100]  是在說耶穌
[00:04:28.100 --> 00:04:29.300]  所以耶穌上十字架的時候
[00:04:29.300 --> 00:04:30.800]  祂說拆毀這殿
[00:04:30.800 --> 00:04:32.900]  三天裡面我會重建一個
[00:04:32.900 --> 00:04:35.500]  不是人手所做的
[00:04:35.500 --> 00:04:36.300]  說什麼呢
[00:04:36.300 --> 00:04:37.500]  三天裡面重建
[00:04:37.500 --> 00:04:38.700]  三天怎麼重建呢
[00:04:38.700 --> 00:04:40.900]  這棟東西四十六年才建成
[00:04:40.900 --> 00:04:42.600]  那你怎麼建呢
[00:04:42.600 --> 00:04:43.900]  祂是在說祂的復活
[00:04:43.900 --> 00:04:46.000]  三天之內祂復活
[00:04:46.000 --> 00:04:48.000]  所以今天我們在說的殿
[00:04:48.000 --> 00:04:50.500]  這殿是上帝所揀選的
[00:04:50.500 --> 00:04:52.100]  這殿是被分別為聖的
[00:04:52.100 --> 00:04:54.800]  這殿上帝時常在裡面
[00:04:54.800 --> 00:04:57.500]  就再不是在說耶路撒冷的殿
[00:04:57.500 --> 00:04:58.900]  或者公里堂或者什麼
[00:04:58.900 --> 00:05:00.900]  所以我們都叫這個地方叫聖殿
[00:05:00.900 --> 00:05:03.500]  其實就沒有什麼特別的
[00:05:03.500 --> 00:05:05.000]  如果你進不來
[00:05:05.000 --> 00:05:07.100]  在下面祈禱也差不多而已
[00:05:07.100 --> 00:05:07.900]  為什麼呢
[00:05:07.900 --> 00:05:10.400]  因為在耶穌基督裡面祈禱
[00:05:10.400 --> 00:05:12.400]  你就在聖殿裡面
[00:05:12.400 --> 00:05:15.900]  你再不需要一個實實在在的殿
[00:05:15.900 --> 00:05:20.000]  所以你看到這些東西是指向將來的
[00:05:20.000 --> 00:05:21.100]  講了這麼多
[00:05:21.100 --> 00:05:23.100]  其實是在說謙卑
[00:05:23.100 --> 00:05:25.500]  在說轉離惡行
[00:05:25.500 --> 00:05:27.100]  上帝就會審判
[00:05:27.100 --> 00:05:27.700]  OK
[00:05:27.700 --> 00:05:30.900]  我想給你看兩個例子
[00:05:30.900 --> 00:05:33.700]  兩個黑過麥斗的
[00:05:33.700 --> 00:05:36.700]  在聶王記裡面黑過麥斗的君王
[00:05:36.700 --> 00:05:38.700]  一個叫做羅波安
[00:05:38.700 --> 00:05:40.200]  另一個叫馬拿西
[00:05:40.200 --> 00:05:43.900]  兩個在聶王記裡面都是壞人
[00:05:43.900 --> 00:05:44.600]  極壞的
[00:05:44.600 --> 00:05:48.700]  但是你看看在歷代誌裡面
[00:05:48.700 --> 00:05:52.600]  他怎樣去講羅波安的故事和馬拿西的故事
[00:05:52.600 --> 00:05:58.300]  全以色列的祭司和利美人都從四方來歸羅波安
[00:05:58.300 --> 00:05:59.500]  這裡講的是什麼呢
[00:05:59.500 --> 00:06:01.900]  就是南北國分裂了之後
[00:06:01.900 --> 00:06:04.700]  那些壞的祭司其實在北國
[00:06:04.700 --> 00:06:06.100]  這些好人
[00:06:06.100 --> 00:06:08.400]  好的利美人來羅波安
[00:06:08.400 --> 00:06:11.300]  羅波安是所羅門的兒子
[00:06:11.300 --> 00:06:14.000]  所羅門的兒子羅波安強姓了三年
[00:06:14.000 --> 00:06:18.600]  因為這三年他們遵行大衛和所羅門的道
[00:06:18.600 --> 00:06:20.200]  羅波安的國穩固
[00:06:20.200 --> 00:06:24.500]  他強姓的時候就離棄耶和華的律法
[00:06:24.500 --> 00:06:26.600]  全以色列都跟從他
[00:06:26.600 --> 00:06:27.300]  OK
[00:06:27.300 --> 00:06:32.800]  羅波安王第五年埃及王斯拿上來攻打耶路撒冷
[00:06:32.800 --> 00:06:36.200]  因為他們背叛了耶和華
[00:06:36.200 --> 00:06:36.500]  OK
[00:06:36.500 --> 00:06:40.100]  上帝使用埃及王來攻打耶路撒冷
[00:06:40.100 --> 00:06:42.100]  這是一個前瞻來的preview
[00:06:42.100 --> 00:06:43.400]  前瞻什麼呢
[00:06:43.400 --> 00:06:44.200]  巴比倫
[00:06:44.200 --> 00:06:45.800]  巴比倫有一天會來
[00:06:45.800 --> 00:06:48.600]  但是這個小型的巴比倫
[00:06:48.600 --> 00:06:52.300]  於是以色列的領袖和王都謙卑
[00:06:52.300 --> 00:06:52.700]  哇
[00:06:52.700 --> 00:06:53.800]  哪有這麼好呢
[00:06:53.800 --> 00:06:56.200]  利王記是沒有這樣的東西的
[00:06:56.200 --> 00:06:57.400]  但是這裡加上去
[00:06:57.400 --> 00:06:59.400]  於是他們謙卑說
[00:06:59.400 --> 00:07:00.800]  耶和華是公義的
[00:07:00.800 --> 00:07:01.400]  哇
[00:07:01.400 --> 00:07:02.400]  我們活該
[00:07:02.400 --> 00:07:03.300]  耶和華真的好
[00:07:03.300 --> 00:07:03.700]  OK
[00:07:03.700 --> 00:07:05.600]  耶和華見他們的謙卑
[00:07:05.600 --> 00:07:06.400]  你看不看到
[00:07:06.400 --> 00:07:09.500]  耶和華的話就臨到是馬雅說
[00:07:09.500 --> 00:07:10.700]  他們既謙卑
[00:07:10.700 --> 00:07:13.100]  我必不滅絕他們
[00:07:13.100 --> 00:07:15.600]  所以謙卑就是上帝不滅絕
[00:07:15.600 --> 00:07:18.900]  我要使他們暫時得拯救
[00:07:18.900 --> 00:07:21.200]  不藉著士拿的手
[00:07:21.200 --> 00:07:23.300]  將我的怒氣倒在耶路撒冷
[00:07:23.300 --> 00:07:25.300]  為什麼暫時得拯救呢
[00:07:25.300 --> 00:07:26.600]  因為這是前瞻來的
[00:07:26.600 --> 00:07:30.600]  最後巴比倫來到的時候
[00:07:30.600 --> 00:07:32.800]  他就沒有拯救了
[00:07:32.800 --> 00:07:36.800]  也代表他的謙卑是很暫時的
[00:07:36.800 --> 00:07:39.200]  之後就不再謙卑了
[00:07:39.200 --> 00:07:41.700]  然而他們必作士拿的僕人
[00:07:41.700 --> 00:07:43.800]  好叫他們知道
[00:07:43.800 --> 00:07:46.400]  服侍我與服侍地上邦國
[00:07:46.400 --> 00:07:48.300]  有何分別
[00:07:48.300 --> 00:07:49.400]  王謙卑的時候
[00:07:49.400 --> 00:07:51.600]  耶和華的怒氣就轉消了
[00:07:51.600 --> 00:07:53.600]  不傳言滅盡
[00:07:53.600 --> 00:07:54.000]  OK
[00:07:54.000 --> 00:07:55.200]  就是因為他
[00:07:55.200 --> 00:07:56.000]  稍後再跟你說
[00:07:56.000 --> 00:07:57.600]  我怎麼看他的謙卑
[00:07:57.600 --> 00:07:59.700]  並且在猶大中
[00:07:59.700 --> 00:08:01.300]  情況也有轉好
[00:08:01.300 --> 00:08:02.500]  羅波安自強
[00:08:02.500 --> 00:08:03.800]  在耶路撒冷作王
[00:08:03.800 --> 00:08:04.200]  哇
[00:08:04.200 --> 00:08:05.700]  寫得多好啊
[00:08:05.700 --> 00:08:06.800]  說這個羅波安
[00:08:06.800 --> 00:08:09.500]  就是因為他的謙卑
[00:08:09.500 --> 00:08:11.200]  上帝就不滅絕他
[00:08:11.200 --> 00:08:14.700]  接著還有機會繼續做王志強
[00:08:14.700 --> 00:08:15.700]  我們再看第二個個案
[00:08:15.700 --> 00:08:16.600]  然後我告訴你
[00:08:16.600 --> 00:08:18.700]  我怎麼明白他們的謙卑
[00:08:18.700 --> 00:08:20.400]  第二個個案更有趣
[00:08:20.400 --> 00:08:22.400]  第二個個案叫做馬拿西
[00:08:22.400 --> 00:08:24.400]  馬拿西如果你看《獵王記》
[00:08:24.400 --> 00:08:25.900]  這是《獵王記》
[00:08:25.900 --> 00:08:27.800]  《獵王記》
[00:08:27.800 --> 00:08:29.600]  他簡直是告訴你
[00:08:29.600 --> 00:08:32.200]  為什麼最後是秘魯巴比倫
[00:08:32.200 --> 00:08:34.400]  是因為馬拿西這個人
[00:08:34.400 --> 00:08:35.400]  就是他不好
[00:08:35.400 --> 00:08:37.200]  然後後面的人不斷跟著他不好
[00:08:37.200 --> 00:08:38.700]  沒有人就是因為他
[00:08:38.700 --> 00:08:40.700]  所以真的是黑過蜜豆的
[00:08:40.700 --> 00:08:43.100]  那麼在《獵王記》下
[00:08:43.100 --> 00:08:44.200]  裡面說馬拿西
[00:08:44.200 --> 00:08:46.200]  頭兩節其實有很多十幾節
[00:08:46.200 --> 00:08:47.500]  我先看兩節
[00:08:47.500 --> 00:08:50.800]  接著我給你去列歷代誌
[00:08:50.800 --> 00:08:52.700]  馬拿西登基的時候
[00:08:52.700 --> 00:08:54.200]  年十二歲
[00:08:54.200 --> 00:08:56.400]  在耶路撒冷作王五十五年
[00:08:56.400 --> 00:08:57.500]  其實很久了
[00:08:57.500 --> 00:09:00.100]  就是六十七歲到死的時候
[00:09:00.100 --> 00:09:02.700]  但是五十五年是一個很長的時間
[00:09:02.700 --> 00:09:05.600]  馬拿西行堯王眼中汗為惡的事
[00:09:05.600 --> 00:09:08.900]  這個堯王眼中汗為惡事是從哪裡出來的呢
[00:09:08.900 --> 00:09:09.800]  史詩記啊
[00:09:09.800 --> 00:09:10.400]  你明白嗎
[00:09:10.400 --> 00:09:11.800]  史詩記的讀到這裡
[00:09:11.800 --> 00:09:14.100]  繼續是在蔓延著
[00:09:14.100 --> 00:09:17.100]  孝法耶和華在以色列人面前
[00:09:17.100 --> 00:09:20.600]  趕出列國那些可憎的事情
[00:09:20.600 --> 00:09:24.600]  耶和華是將以色列人帶進認許之地
[00:09:24.600 --> 00:09:26.200]  去趕進這些列國
[00:09:26.200 --> 00:09:28.600]  是因為列國所做的事情很可憎
[00:09:28.600 --> 00:09:31.300]  誰知道以色列人做回列國所做的事情
[00:09:31.300 --> 00:09:32.400]  你看不看到
[00:09:32.400 --> 00:09:33.600]  這個就糟了
[00:09:33.600 --> 00:09:34.100]  OK
[00:09:34.100 --> 00:09:35.700]  那麼這兩節就是
[00:09:35.700 --> 00:09:38.800]  《獵王記》下講馬拿西的起頭了
[00:09:38.800 --> 00:09:43.700]  我現在想讓你看一下歷代誌
[00:09:43.700 --> 00:09:44.700]  有沒有發現
[00:09:44.700 --> 00:09:47.200]  基本上是完全一樣的
[00:09:47.200 --> 00:09:48.800]  頭兩節
[00:09:48.800 --> 00:09:51.800]  除了他行耶和華
[00:09:51.800 --> 00:09:55.000]  前面就是馬拿西行耶和華之外
[00:09:55.000 --> 00:09:56.900]  其實完全一樣的Beta
[00:09:56.900 --> 00:09:57.600]  就是說
[00:09:57.600 --> 00:10:01.300]  其實歷代誌是正在抄《獵王記》的
[00:10:01.300 --> 00:10:02.500]  OK
[00:10:02.500 --> 00:10:04.300]  馬拿西登基的時候十二歲
[00:10:04.300 --> 00:10:06.000]  在耶和撒冷作王五十五年
[00:10:06.000 --> 00:10:09.500]  他或者馬拿西行耶和華眼中撼民國的事
[00:10:09.500 --> 00:10:15.400]  效法耶和華在以色列面前趕出列國那些可憎的事
[00:10:15.400 --> 00:10:15.900]  OK
[00:10:15.900 --> 00:10:17.100]  現在的故事繼續了
[00:10:17.100 --> 00:10:17.600]  繼續了
[00:10:17.600 --> 00:10:20.500]  仍然都是跟著《獵王記》的
[00:10:20.500 --> 00:10:26.400]  他重建重新建築他父親希西伽所拆毀的幽壇
[00:10:26.400 --> 00:10:28.000]  希西伽是好人來的
[00:10:28.000 --> 00:10:30.500]  希西伽拆的幽壇是拜偶像的
[00:10:30.500 --> 00:10:32.000]  他現在將它重建
[00:10:32.000 --> 00:10:32.700]  OK
[00:10:32.700 --> 00:10:36.900]  為諸巴力建壇做阿瑟勒
[00:10:36.900 --> 00:10:39.500]  又敬拜天上的萬象
[00:10:39.500 --> 00:10:41.000]  不是喜歡看星
[00:10:41.000 --> 00:10:44.000]  是拜天上的神明
[00:10:44.000 --> 00:10:45.200]  侍奉他們
[00:10:45.200 --> 00:10:47.200]  他在耶和華殿中築壇
[00:10:47.200 --> 00:10:50.300]  這個不是幫耶和華的殿築壇
[00:10:50.300 --> 00:10:52.800]  而是在耶和華的殿中築
[00:10:52.800 --> 00:10:55.500]  敬拜外邦人的壇
[00:10:55.500 --> 00:10:56.600]  你明白嗎?
[00:10:56.600 --> 00:10:59.500]  我們現在在耶和華的殿中
[00:10:59.500 --> 00:11:00.900]  然後我高舉
[00:11:00.900 --> 00:11:03.900]  有沒有人要來祈禱可以發大財的
[00:11:03.900 --> 00:11:04.900]  請
[00:11:04.900 --> 00:11:07.000]  圓了崇拜之後來到前面
[00:11:07.000 --> 00:11:09.500]  或者我明天開一個特別的特會
[00:11:09.500 --> 00:11:11.700]  為大家發財祈禱
[00:11:11.700 --> 00:11:15.200]  這個叫做在耶和華殿中築壇
[00:11:15.200 --> 00:11:18.100]  雖然這件事可能你想不到一間教會要做
[00:11:18.100 --> 00:11:19.800]  其實很多教會都在做這件事
[00:11:19.800 --> 00:11:22.200]  只不過它不會像我說的那麼白而已
[00:11:22.200 --> 00:11:25.400]  我們今天有誰想發財的
[00:11:25.400 --> 00:11:27.200]  穆斯林幫我們祈禱、祝福
[00:11:27.200 --> 00:11:30.000]  其實很多人都是在做這件事的
[00:11:30.000 --> 00:11:30.700]  OK
[00:11:30.700 --> 00:11:32.700]  這個就是在耶和華殿中築壇
[00:11:32.700 --> 00:11:35.200]  耶和華曾指著這殿說
[00:11:35.200 --> 00:11:37.600]  我的名必永遠在耶和華
[00:11:37.600 --> 00:11:40.100]  這個就是攝族神靈
[00:11:40.100 --> 00:11:42.900]  他在耶和華殿的兩個院子
[00:11:42.900 --> 00:11:45.900]  為天上的萬丈築壇
[00:11:45.900 --> 00:11:47.700]  這個繼續
[00:11:47.700 --> 00:11:53.500]  並在因亂子鞠使他的兒子驚火
[00:11:53.500 --> 00:11:56.300]  就是奉獻他的兒子
[00:11:56.300 --> 00:12:00.400]  因為當時那些嘉銀人是輕做這件事的
[00:12:00.400 --> 00:12:02.900]  就是越是寶貝的東西
[00:12:02.900 --> 00:12:05.600]  越是得到神明的照顧
[00:12:05.600 --> 00:12:09.400]  由觀星象行法術行邪術
[00:12:09.400 --> 00:12:12.800]  求問朝魂的和行無術的
[00:12:12.800 --> 00:12:15.600]  多行耶和華眼中看為惡的事
[00:12:15.600 --> 00:12:17.100]  惹他發怒
[00:12:17.100 --> 00:12:17.600]  聽到嗎
[00:12:17.600 --> 00:12:18.200]  OK
[00:12:18.200 --> 00:12:19.800]  直到現在這裡
[00:12:19.800 --> 00:12:22.300]  都是跟聶王記很相近的
[00:12:22.300 --> 00:12:24.500]  或者是直抄聶王記的
[00:12:24.500 --> 00:12:25.000]  OK
[00:12:25.000 --> 00:12:25.900]  還有
[00:12:25.900 --> 00:12:29.300]  他在上帝殿中立雕刻的偶像
[00:12:29.300 --> 00:12:31.900]  上帝殿中立雕刻的偶像
[00:12:31.900 --> 00:12:35.000]  就是我在港台弄了一個富貴貓
[00:12:35.000 --> 00:12:36.100]  真的很厲害
[00:12:36.100 --> 00:12:38.500]  在十字架旁邊弄了一個富貴貓
[00:12:38.500 --> 00:12:42.700]  上帝曾對大衛和他的兒子所落門處
[00:12:42.700 --> 00:12:44.700]  我在以色列之派中
[00:12:44.700 --> 00:12:46.400]  所選擇耶路撒冷和者
[00:12:46.400 --> 00:12:49.500]  殿必立立我的名直到永遠
[00:12:49.500 --> 00:12:51.700]  上帝選擇了這個是聖所
[00:12:51.700 --> 00:12:54.300]  他竟然放了一個富貴貓在這裡
[00:12:54.300 --> 00:12:57.500]  只要以色列人謹守遵行
[00:12:57.500 --> 00:12:59.800]  我藉摩西吩咐他們的一層
[00:12:59.800 --> 00:13:00.700]  這是正面的
[00:13:00.700 --> 00:13:01.200]  正面
[00:13:01.200 --> 00:13:02.700]  他沒有做的
[00:13:02.700 --> 00:13:05.300]  只要以色列人謹守遵行
[00:13:05.300 --> 00:13:06.400]  很簡單而已
[00:13:06.400 --> 00:13:07.600]  謹守遵行
[00:13:07.600 --> 00:13:09.200]  一切的律例
[00:13:09.200 --> 00:13:10.100]  律法
[00:13:10.100 --> 00:13:11.400]  律例典章
[00:13:11.400 --> 00:13:12.600]  律例典章這些
[00:13:12.600 --> 00:13:13.500]  我不知道你們記不記得
[00:13:13.500 --> 00:13:15.100]  是《生命記》的詞句
[00:13:15.100 --> 00:13:16.700]  《生命記》
[00:13:16.700 --> 00:13:20.300]  我就不再使他們的腳挪移
[00:13:20.300 --> 00:13:23.500]  離開我所賜給他們的祖之地
[00:13:23.500 --> 00:13:25.900]  你可以長居此地
[00:13:25.900 --> 00:13:27.000]  OK
[00:13:27.000 --> 00:13:28.800]  馬拿西忍有
[00:13:28.800 --> 00:13:30.200]  馬拿西真是壞的
[00:13:30.200 --> 00:13:33.700]  忍有猶大耶路撒冷的居民行惡
[00:13:33.700 --> 00:13:37.300]  比耶和華在以色列人面前所面的列國更嚴重
[00:13:37.300 --> 00:13:38.900]  之前跟列國差不多
[00:13:38.900 --> 00:13:40.300]  現在比這些列國更壞
[00:13:40.300 --> 00:13:40.800]  OK
[00:13:40.800 --> 00:13:42.700]  這個人真的挺倒楣的
[00:13:42.700 --> 00:13:46.300]  接著就開始有點不同了
[00:13:46.300 --> 00:13:50.000]  耶和華警戒馬拿西和他的百姓
[00:13:50.000 --> 00:13:51.100]  他們卻不聽
[00:13:51.100 --> 00:13:51.600]  OK
[00:13:51.600 --> 00:13:52.500]  值得的
[00:13:52.500 --> 00:13:55.600]  所以耶和華使亞述王的將領
[00:13:55.600 --> 00:13:57.700]  用來攻擊他們
[00:13:57.700 --> 00:14:01.300]  用手扣扣住馬拿西
[00:14:01.300 --> 00:14:04.600]  用銅鏈鎖住他
[00:14:04.600 --> 00:14:08.100]  把他帶到巴比倫
[00:14:08.100 --> 00:14:09.500]  這個我從來
[00:14:09.500 --> 00:14:13.100]  在之前的聖經是從來沒有讀過的
[00:14:13.100 --> 00:14:15.300]  我們不知道
[00:14:15.300 --> 00:14:20.000]  上帝懲罰他是很有可能的
[00:14:20.000 --> 00:14:21.500]  但是我們從來不知道
[00:14:21.500 --> 00:14:23.700]  上帝是這樣懲罰他
[00:14:23.700 --> 00:14:27.800]  我們從來不知道他有一段日子是去了巴比倫的
[00:14:27.800 --> 00:14:28.900]  這個很重要的
[00:14:28.900 --> 00:14:29.900]  為什麼
[00:14:29.900 --> 00:14:32.700]  因為以色列人後來去了哪裡
[00:14:32.700 --> 00:14:33.700]  去了巴比倫
[00:14:33.700 --> 00:14:34.200]  OK
[00:14:34.200 --> 00:14:36.700]  那你一看到又去巴比倫
[00:14:36.700 --> 00:14:37.700]  能不能回來
[00:14:37.700 --> 00:14:38.700]  如果他能回來
[00:14:38.700 --> 00:14:40.000]  即是以色列人還有望
[00:14:40.000 --> 00:14:40.900]  你明白嗎
[00:14:40.900 --> 00:14:41.900]  OK
[00:14:41.900 --> 00:14:43.900]  那他去了巴比倫
[00:14:43.900 --> 00:14:46.400]  他在急難的時候
[00:14:46.400 --> 00:14:48.900]  懇求耶和華他的上帝
[00:14:48.900 --> 00:14:54.200]  並在他列祖上帝面前極其謙卑
