
[00:00:00.000 --> 00:00:07.080]  讓我們聽到這些先同心禱告
[00:07:00.380 --> 00:07:02.420]  但這些情況到處都是
[00:07:02.420 --> 00:07:03.780]  這些情況到處都有
[00:07:03.780 --> 00:07:05.380]  但我們怎麼面對呢
[00:07:05.380 --> 00:07:06.500]  我們怎麼去面對呢
[00:07:06.500 --> 00:07:08.140]  你要很清楚你自己的身份
[00:07:08.140 --> 00:07:09.780]  你要很清楚自己的身份
[00:07:09.780 --> 00:07:14.700]  雖然我不是高舉顧客永遠是對的這句話
[00:07:14.700 --> 00:07:17.020]  雖然我不是高舉這句話
[00:07:17.020 --> 00:07:19.900]  但我很清楚做人最基本的就是
[00:07:19.900 --> 00:07:22.580]  理由是在真理上面去決定
[00:07:22.580 --> 00:07:23.660]  就是說
[00:07:23.660 --> 00:07:25.900]  我很相信一句話就是
[00:07:25.900 --> 00:07:28.060]  理由是在由真理來決定
[00:07:28.060 --> 00:07:29.420]  有事實證明的事
[00:07:29.420 --> 00:07:30.380]  有事實證明的事
[00:07:30.380 --> 00:07:31.740]  有真理為基礎的事
[00:07:31.740 --> 00:07:32.500]  有真理為基礎的事
[00:07:32.500 --> 00:07:33.740]  你不需要擔心任何
[00:07:33.740 --> 00:07:34.820]  你不需要擔心任何
[00:07:34.820 --> 00:07:36.460]  你可以據理力爭
[00:07:36.460 --> 00:07:38.100]  你可以據理力爭
[00:07:38.100 --> 00:07:40.220]  當我們今天看回這段聖經的時候
[00:07:40.220 --> 00:07:41.500]  當我們看這段聖經的時候
[00:07:41.500 --> 00:07:42.980]  同樣道理
[00:07:42.980 --> 00:07:43.620]  同樣道理
[00:07:43.620 --> 00:07:46.140]  我們見到在教會裏面
[00:07:46.140 --> 00:07:47.620]  我們見到在教會裏面
[00:07:47.620 --> 00:07:49.940]  亦都有這樣的情況出現
[00:07:49.940 --> 00:07:51.420]  亦都有這樣的情況出現
[00:07:51.420 --> 00:07:52.380]  我們在前文
[00:07:52.380 --> 00:07:53.500]  在提摩太前書
[00:07:53.500 --> 00:07:54.740]  已經一直看到
[00:07:54.740 --> 00:07:56.820]  我們在提摩太前書已經一直看到
[00:07:56.820 --> 00:07:57.700]  從第一章
[00:07:57.700 --> 00:07:59.980]  以至於現在我們來到第四章的時候
[00:07:59.980 --> 00:08:01.620]  從第一章到現在第四章
[00:08:01.620 --> 00:08:03.860]  都有一個問題圍繞著教會
[00:08:03.860 --> 00:08:05.540]  都有一個問題圍繞著教會
[00:08:05.540 --> 00:08:06.460]  是甚麼問題
[00:08:06.460 --> 00:08:07.100]  是甚麼問題
[00:08:07.100 --> 00:08:10.740]  如果第二天別人問你提摩太前書的主題是甚麼
[00:08:10.740 --> 00:08:11.900]  你應該懂得回答他
[00:08:11.900 --> 00:08:15.620]  如果問你提摩太前書的主題是甚麼
[00:08:15.620 --> 00:08:16.620]  你應該懂得回答他
[00:08:16.620 --> 00:08:21.580]  是一個人對自己身份不謙守的時候出現問題
[00:08:21.580 --> 00:08:24.500]  當一個人對自己身份不謙守的時候
[00:08:24.500 --> 00:08:25.620]  他就會出現問題
[00:08:25.620 --> 00:08:28.020]  你做丈夫不守好你丈夫的身份
[00:08:28.020 --> 00:08:29.780]  比如做丈夫不守丈夫的身份
[00:08:29.780 --> 00:08:32.380]  你做太太不守好你自己做太太的身份
[00:08:32.380 --> 00:08:33.740]  做太太不守太太的身份
[00:08:33.740 --> 00:08:36.100]  你做兒女不守好你做兒女的身份
[00:08:36.100 --> 00:08:37.620]  做兒女不守兒子的身份
[00:08:37.620 --> 00:08:39.980]  你做教會侍奉的人
[00:08:39.980 --> 00:08:41.700]  你不守好你自己的身份
[00:08:41.700 --> 00:08:43.540]  如果做教會侍奉的人
[00:08:43.540 --> 00:08:45.420]  不做好這個侍奉的身份
[00:08:45.420 --> 00:08:47.300]  有一種濫用權力的手段
[00:08:47.300 --> 00:08:48.700]  濫用權力的手段
[00:08:48.700 --> 00:08:50.180]  討人喜悅的方法
[00:08:50.180 --> 00:08:51.300]  討人喜悅的方法
[00:08:51.300 --> 00:08:52.500]  結果就會造成
[00:08:52.500 --> 00:08:53.540]  結果就會造成
[00:08:53.540 --> 00:08:57.500]  很多敗壞教會的事情出現
[00:08:57.500 --> 00:08:58.660]  就會出現很多
[00:08:58.660 --> 00:08:59.900]  敗壞教會的事情出現
[00:08:59.900 --> 00:09:01.300]  而這些的敗壞
[00:09:01.300 --> 00:09:03.300]  通常都跟社會外面
[00:09:03.300 --> 00:09:05.580]  相信沒有真理的人
[00:09:05.580 --> 00:09:07.420]  是有直接的關聯的
[00:09:07.420 --> 00:09:10.820]  和這個社會上不相信真理的人有直接的關聯
[00:09:10.820 --> 00:09:13.860]  提摩太太有一個特別的性格
[00:09:13.860 --> 00:09:15.660]  提摩太太有一個特別的性格
[00:09:15.660 --> 00:09:19.220]  她是一個比較弱一點的性情的人
[00:09:19.220 --> 00:09:21.140]  她是一個性情比較弱一點的人
[00:09:21.140 --> 00:09:22.300]  於是乎
[00:09:22.300 --> 00:09:22.900]  於是
[00:09:22.900 --> 00:09:25.580]  當時在已福所教會的人
[00:09:25.580 --> 00:09:27.340]  特別的掌摺
[00:09:27.340 --> 00:09:29.820]  就說她在已福所教會特別是掌摺
[00:09:29.820 --> 00:09:33.340]  我們在第一章已經提過這兩個人的名字很多次了
[00:09:33.340 --> 00:09:36.140]  在第一章就已經提過這兩個人的名字了
[00:09:36.140 --> 00:09:37.340]  第一章就二十次
[00:09:37.340 --> 00:09:40.540]  這兩個人的名字叫許米賴和亞歷山大
[00:09:40.540 --> 00:09:43.620]  二十次就已經提到許米賴和亞歷山大
[00:09:43.620 --> 00:09:45.220]  這兩個教會的領袖
[00:09:45.220 --> 00:09:46.220]  這兩個教會的領袖
[00:09:46.220 --> 00:09:48.420]  不守自己作為教會領袖的身份
[00:09:48.420 --> 00:09:50.540]  不守自己作為教會領袖的身份
[00:09:50.540 --> 00:09:52.660]  為了鞏固自己在教會的權力
[00:09:52.660 --> 00:09:54.580]  為了鞏固自己在教會的權力
[00:09:54.580 --> 00:09:56.460]  得到其他人的支持
[00:09:56.460 --> 00:09:57.780]  得到其他人的支持
[00:09:57.780 --> 00:09:58.740]  於是乎
[00:09:58.740 --> 00:10:00.780]  甚至利用很多
[00:10:00.780 --> 00:10:03.860]  連這個世界的人都未必肯做的事情
[00:10:03.860 --> 00:10:04.660]  他都做了
[00:10:04.660 --> 00:10:07.260]  這個世界外面很多人
[00:10:07.260 --> 00:10:08.260]  他都去做
[00:10:08.260 --> 00:10:09.700]  濫搞男女關係
[00:10:09.700 --> 00:10:11.660]  濫搞男女關係
[00:10:11.660 --> 00:10:13.780]  討厭人的工作
[00:10:13.780 --> 00:10:15.140]  討厭人的工作
[00:10:15.140 --> 00:10:16.860]  然後鞏固了自己的能力之後
[00:10:16.860 --> 00:10:17.940]  鞏固自己的能力之後
[00:10:17.940 --> 00:10:20.140]  就去威嚇教會的傳道人
[00:10:20.140 --> 00:10:22.940]  去威嚇教會的傳道人
[00:10:22.940 --> 00:10:24.100]  就是提摩泰
[00:10:24.100 --> 00:10:26.460]  這間以法所教會的主任牧師
[00:10:26.460 --> 00:10:32.180]  就是以法所教會的主任牧師提摩泰
[00:10:32.180 --> 00:10:35.660]  提摩泰因為他性情不喜歡跟別人去面對
[00:10:35.660 --> 00:10:37.660]  直接地去討論
[00:10:37.660 --> 00:10:39.780]  提摩泰由他性情所決定
[00:10:39.780 --> 00:10:41.700]  不願意和別人去直接討論
[00:10:41.700 --> 00:10:43.900]  這樣對教會的發展是很不好的
[00:10:43.900 --> 00:10:45.900]  這樣對教會的發展是不好的
[00:10:45.900 --> 00:10:47.780]  每個人都有他自己軟弱的地方
[00:10:47.780 --> 00:10:49.740]  每個人都有自己軟弱的地方
[00:10:49.740 --> 00:10:51.500]  當你有軟弱的時候
[00:10:51.500 --> 00:10:52.660]  當你有軟弱的時候
[00:10:52.660 --> 00:10:54.860]  不是只是承認自己軟弱
[00:10:54.860 --> 00:10:56.900]  不光是只要承認自己軟弱
[00:10:56.900 --> 00:10:58.860]  而是要在你的軟弱的地方上面
[00:10:58.860 --> 00:11:00.140]  在自己軟弱的地方
[00:11:00.140 --> 00:11:01.060]  鞏固起來
[00:11:01.060 --> 00:11:02.220]  鞏固起來
[00:11:02.220 --> 00:11:04.260]  我經常都這樣教我自己的小朋友
[00:11:04.260 --> 00:11:06.380]  我是經常這麼教我的兒女
[00:11:06.380 --> 00:11:07.980]  如果你英文不好的
[00:11:07.980 --> 00:11:09.100]  如果你英文不好
[00:11:09.100 --> 00:11:11.540]  你就要向你的英文去繼續挑戰
[00:11:11.540 --> 00:11:13.180]  就要向你的英文進行挑戰
[00:11:13.180 --> 00:11:14.220]  搞好你的英文
[00:11:14.220 --> 00:11:15.020]  把英文搞好
[00:11:15.020 --> 00:11:16.540]  如果你的數學不好的
[00:11:16.540 --> 00:11:17.380]  你數學不好
[00:11:17.380 --> 00:11:18.900]  你就鞏固你的數學
[00:11:18.900 --> 00:11:20.300]  你就鞏固你的數學
[00:11:20.300 --> 00:11:22.820]  聖經這個原則重複又重複出現
[00:11:22.820 --> 00:11:25.060]  聖經在這個原則重複又重複出現
[00:11:25.060 --> 00:11:26.380]  譬如舊約的
[00:11:26.380 --> 00:11:27.060]  譬如舊約
[00:11:27.060 --> 00:11:31.100]  小朋友那個主要學班教的約書亞記
[00:11:31.100 --> 00:11:33.780]  譬如小孩子的班教的約書亞記
[00:11:33.780 --> 00:11:36.740]  約書亞帶領以色列人打敗仗
[00:11:36.740 --> 00:11:39.140]  約書亞帶領以色列人打敗仗
[00:11:39.140 --> 00:11:41.100]  哪一場仗?艾城之役
[00:11:41.100 --> 00:11:42.580]  艾城之役
[00:11:42.580 --> 00:11:45.660]  在整個以色列人的戰鬥歷史裡面
[00:11:45.660 --> 00:11:48.060]  在整個以色列人的戰鬥歷史裡面
[00:11:48.060 --> 00:11:53.100]  唯一一場是打仗失敗的就是在艾城之戰
[00:11:53.100 --> 00:11:55.860]  唯一一次失敗就是在艾城之戰
[00:11:55.860 --> 00:11:57.500]  在這場戰役裡面
[00:11:57.500 --> 00:11:58.820]  在這場戰役裡面
[00:11:58.820 --> 00:12:00.580]  就是我說在約書亞的年代裡面
[00:12:00.580 --> 00:12:01.940]  我講約書亞的年代裡面
[00:12:01.940 --> 00:12:03.940]  之後以色列人經常打敗仗
[00:12:03.940 --> 00:12:06.780]  以後以色列人經常打敗仗
[00:12:06.780 --> 00:12:09.180]  約書亞為什麼打敗這場仗呢?
[00:12:09.180 --> 00:12:10.860]  約書亞為什麼打敗仗呢?
[00:12:10.860 --> 00:12:12.020]  他因為輕敵
[00:12:12.020 --> 00:12:12.620]  因為他輕敵
[00:12:12.620 --> 00:12:13.620]  靠自己
[00:12:13.620 --> 00:12:14.220]  靠自己
[00:12:14.220 --> 00:12:16.060]  看見人家小城一個
[00:12:16.060 --> 00:12:17.380]  我們不用派那麼多人去打仗
[00:12:17.380 --> 00:12:19.140]  這小城一個
[00:12:19.140 --> 00:12:21.460]  沒有去查問神的心意
[00:12:21.460 --> 00:12:22.460]  沒有去查問神的心意
[00:12:22.460 --> 00:12:23.420]  於是怎麼樣?
[00:12:23.420 --> 00:12:23.860]  於是怎麼樣?
[00:12:23.860 --> 00:12:24.660]  輸了
[00:12:24.660 --> 00:12:25.140]  輸了
[00:12:25.140 --> 00:12:26.140]  輸了怎麼辦?
[00:12:26.140 --> 00:12:26.660]  輸了怎麼辦?
[00:12:26.660 --> 00:12:27.500]  是不是走?
[00:12:27.500 --> 00:12:28.020]  是不是走呢?
[00:12:28.020 --> 00:12:29.500]  打另一個城
[00:12:29.500 --> 00:12:30.540]  去打另外一個城
[00:12:30.540 --> 00:12:32.420]  怎麼樣?
[00:12:32.420 --> 00:12:33.700]  他們有沒有走?
[00:12:33.700 --> 00:12:34.620]  他們有沒有離開呢?
[00:12:34.620 --> 00:12:37.260]  有沒有不再打艾城了?
[00:12:37.260 --> 00:12:38.340]  有沒有不再打艾城了?
[00:12:38.340 --> 00:12:40.300]  沒有,他回去繼續打
[00:12:40.300 --> 00:12:40.300]  沒有,他回去繼續打
[00:12:40.300 --> 00:12:41.340]  再一次就打
[00:12:41.340 --> 00:12:42.100]  怎麼打?
[00:12:42.100 --> 00:12:42.860]  怎麼打?
[00:12:42.860 --> 00:12:44.220]  看自己的錯誤
[00:12:44.220 --> 00:12:44.860]  看自己的錯誤
[00:12:44.860 --> 00:12:46.180]  明白自己的弱點
[00:12:46.180 --> 00:12:46.820]  明白自己的弱點
[00:12:46.820 --> 00:12:48.500]  然後才去打這場仗
[00:12:48.500 --> 00:12:49.220]  再一次打
[00:12:49.220 --> 00:12:50.940]  一打就贏了
[00:12:50.940 --> 00:12:51.900]  大英姐妹
[00:12:51.900 --> 00:12:52.620]  弟兄妹
[00:12:52.620 --> 00:12:54.140]  提摩泰有這個弱點
[00:12:54.140 --> 00:12:55.340]  提摩泰有這個弱點
[00:12:55.340 --> 00:12:57.780]  作者在寫提摩泰前書的時候
[00:12:57.780 --> 00:12:59.740]  同樣看到提摩泰這個弱點
[00:12:59.740 --> 00:13:01.460]  作者在寫提摩泰前書的時候
[00:13:01.460 --> 00:13:02.780]  同樣看到提摩泰這個弱點
[00:13:02.780 --> 00:13:05.180]  他們都明白已發生了教會的困難
