
[00:00:00.000 --> 00:00:03.460]  各位弟兄姊妹、各位朋友,平安!
[00:06:27.060 --> 00:06:30.360]  你一定活在惶恐中間
[00:06:30.360 --> 00:06:31.460]  什麼叫惶恐?
[00:06:31.460 --> 00:06:35.460]  又害怕 又迷惑
[00:06:35.460 --> 00:06:38.960]  現在很多事情發生之後
[00:06:38.960 --> 00:06:40.960]  不要說犯案的人
[00:06:40.960 --> 00:06:45.360]  做壞事的人都不知道自己做過什麼
[00:06:45.360 --> 00:06:48.860]  真的 莫名其妙
[00:06:48.860 --> 00:06:50.860]  因為他有計謀也好 什麼也好
[00:06:50.860 --> 00:06:52.360]  他不知道自己做過什麼
[00:06:52.360 --> 00:06:55.460]  我先說為什麼會這樣
[00:06:55.460 --> 00:06:59.460]  但耶穌說我們
[00:06:59.460 --> 00:07:00.860]  二千多年前說
[00:07:00.860 --> 00:07:03.360]  在世上你們有苦難
[00:07:03.360 --> 00:07:06.660]  但他又說了另一個名詞叫平安
[00:07:06.660 --> 00:07:07.460]  什麼叫平安?
[00:07:07.460 --> 00:07:10.060]  他說我已經勝過這個世界
[00:07:10.060 --> 00:07:12.460]  他已經解決了問題
[00:07:12.460 --> 00:07:15.460]  問題不會再影響你
[00:07:15.460 --> 00:07:20.460]  除非你相信接受它
[00:07:20.460 --> 00:07:22.360]  在世上你們有苦難
[00:07:22.360 --> 00:07:24.560]  但我裡面有平安
[00:07:24.560 --> 00:07:27.060]  你會問苦難是怎麼來的?
[00:07:27.060 --> 00:07:29.360]  是不是天災產生的?
[00:07:29.360 --> 00:07:32.260]  天災發生的事情
[00:07:32.260 --> 00:07:34.460]  很多時候還可以預防
[00:07:34.460 --> 00:07:36.560]  但人禍的事情
[00:07:36.560 --> 00:07:39.760]  你是百思不得其解的
[00:07:39.760 --> 00:07:41.360]  什麼叫百思不得其解?
[00:07:41.360 --> 00:07:43.160]  有戰爭發生了
[00:07:43.160 --> 00:07:45.160]  一定是不好
[00:07:45.160 --> 00:07:51.960]  是人都想促成和平
[00:07:51.960 --> 00:07:55.160]  於是乎有和談
[00:07:55.160 --> 00:07:56.460]  什麼叫和談?
[00:07:56.460 --> 00:08:00.260]  大家一起討論,討論好,好嗎?
[00:08:00.260 --> 00:08:02.260]  能不能討論好?
[00:08:02.260 --> 00:08:04.260]  大家都想想
[00:08:04.260 --> 00:08:07.160]  但一個很真實的問題
[00:08:07.160 --> 00:08:11.360]  就算他討論完
[00:08:11.360 --> 00:08:15.760]  這些人會不會和好?
[00:08:15.760 --> 00:08:17.260]  你怎麼知道?
[00:08:17.260 --> 00:08:20.560]  你真是有未卜先知的感覺
[00:08:20.560 --> 00:08:23.360]  和談成功未必和好
[00:08:23.360 --> 00:08:25.460]  為什麼?
[00:08:25.460 --> 00:08:27.660]  那張紙不好看嗎?
[00:08:27.660 --> 00:08:29.660]  簽的人的名字是假的
[00:08:29.660 --> 00:08:31.560]  不是,那些名字是真的
[00:08:31.560 --> 00:08:34.060]  簽的人是很想這樣做的
[00:08:34.060 --> 00:08:35.260]  但不知道為什麼
[00:08:35.260 --> 00:08:37.260]  簽出來的和約
[00:08:37.260 --> 00:08:40.160]  和他要實行的和好
[00:08:40.160 --> 00:08:42.160]  是兩回事
[00:08:42.160 --> 00:08:46.860]  為什麼會這樣?
[00:08:46.860 --> 00:08:49.460]  只同行兩件事情?
[00:08:49.460 --> 00:08:53.760]  因為人想,但做不到
[00:08:53.760 --> 00:08:56.560]  這就是聖經告訴我們的
[00:08:56.560 --> 00:08:59.060]  羅馬書三章二十三節
[00:08:59.060 --> 00:09:01.960]  它說世人都犯了罪
[00:09:01.960 --> 00:09:03.960]  規決了神的榮耀
[00:09:03.960 --> 00:09:09.360]  人被造,本來是要彰顯出神的榮耀
[00:09:09.360 --> 00:09:12.060]  慈愛、公義那些
[00:09:12.060 --> 00:09:15.660]  但是人造出來的結果
[00:09:15.660 --> 00:09:20.360]  連造物主宰都覺得沒眼看
[00:09:20.360 --> 00:09:23.260]  因為世人都犯了罪
[00:09:23.260 --> 00:09:26.360]  羅馬書第六章二十三節怎麼說?
[00:09:26.360 --> 00:09:29.960]  罪的公價、罪的代價
[00:09:29.960 --> 00:09:32.460]  罪要你給出來的是什麼?
[00:09:32.460 --> 00:09:35.660]  就是死
[00:09:35.660 --> 00:09:38.560]  這麼說,沒有一個人不死
[00:09:38.560 --> 00:09:43.160]  沒有一個人沒犯罪
[00:09:43.160 --> 00:09:45.160]  那你會問罪是什麼?
[00:09:45.160 --> 00:09:46.660]  罪就是一個人
[00:09:46.660 --> 00:09:52.860]  聖經說是私欲懷胎就生出罪來
[00:09:52.860 --> 00:09:55.960]  每個人都有一個想法在裡面
[00:09:55.960 --> 00:09:57.760]  這個想法,你一想的時候
[00:09:57.760 --> 00:10:02.360]  不知為何出來就會變成一些不等洗的東西
[00:10:02.360 --> 00:10:04.560]  你這樣說好像很玄
[00:10:04.560 --> 00:10:07.360]  我講個實際的例子給你聽
[00:10:07.360 --> 00:10:09.060]  你要知道
[00:10:09.060 --> 00:10:10.860]  我現在都開始明白
[00:10:10.860 --> 00:10:16.060]  我在學校退休了二十年
[00:10:16.060 --> 00:10:19.360]  我退休了二十年的過程中
[00:10:19.360 --> 00:10:20.760]  我越來越想到
[00:10:20.760 --> 00:10:24.960]  為什麼我過去要在學校工作了四十年這麼久
[00:10:24.960 --> 00:10:29.060]  最後那二十五年我是做行政工作的
[00:10:29.060 --> 00:10:30.660]  在過程裡面
[00:10:30.660 --> 00:10:31.860]  中間有些是我的學生
[00:10:31.860 --> 00:10:34.060]  怎麼找你們中間?
[00:10:34.060 --> 00:10:36.460]  是真的
[00:10:36.460 --> 00:10:37.560]  我不知道的
[00:10:37.560 --> 00:10:41.660]  為什麼人家說你出去報道
[00:10:41.660 --> 00:10:42.760]  做神的工作
[00:10:42.760 --> 00:10:44.060]  但我在學校工作
[00:10:44.060 --> 00:10:46.960]  原來那二十五年做行政工作
[00:10:46.960 --> 00:10:50.760]  給我見的、看的、處理的
[00:10:50.760 --> 00:10:54.860]  和這本聖經所說的很吻合
[00:10:54.860 --> 00:10:57.560]  我現在就講其中一個例子給你聽
[00:10:57.560 --> 00:10:59.960]  為什麼我會知道
[00:10:59.960 --> 00:11:09.560]  人犯罪是自己不知道自己做什麼的
[00:11:09.560 --> 00:11:13.560]  當我做了校長大概十年左右
[00:11:13.560 --> 00:11:16.260]  有一次學校晚上有個晚會
[00:11:16.260 --> 00:11:18.060]  晚會要舉行
[00:11:18.060 --> 00:11:20.660]  有些學生要留下來
[00:11:20.660 --> 00:11:25.760]  就在晚會裡參加晚會
[00:11:25.760 --> 00:11:28.960]  那天早上我們有個集會
[00:11:28.960 --> 00:11:30.960]  在集會期間
[00:11:30.960 --> 00:11:35.760]  有一個同學在集會裡不斷和隔壁的同學聊天
[00:11:35.760 --> 00:11:37.760]  隔壁的同學已經不理他了
[00:11:37.760 --> 00:11:39.460]  他還要和他聊天
[00:11:39.460 --> 00:11:42.160]  我訓導主任看到
[00:11:42.160 --> 00:11:44.460]  就把他帶出來
[00:11:44.460 --> 00:11:46.260]  叫他站在旁邊站一會
[00:11:46.260 --> 00:11:48.560]  就是不要招惹別人
[00:11:48.560 --> 00:11:50.460]  每個人坐下來都要站著
[00:11:50.460 --> 00:11:52.560]  全部都要看著他
[00:11:52.560 --> 00:11:53.960]  好了
[00:11:53.960 --> 00:11:55.460]  不要叫他站很久
[00:11:55.460 --> 00:11:57.060]  大家休息一會
[00:11:57.060 --> 00:11:58.960]  叫他閉嘴
[00:11:58.960 --> 00:12:01.460]  事情就這樣解決了
[00:12:01.460 --> 00:12:02.860]  應該沒事了
[00:12:02.860 --> 00:12:04.560]  又沒有記過什麼
[00:12:04.560 --> 00:12:05.860]  叫他走出來
[00:12:05.860 --> 00:12:06.860]  安靜一會
[00:12:06.860 --> 00:12:09.260]  再回去
[00:12:09.260 --> 00:12:11.660]  那天晚上
[00:12:11.660 --> 00:12:15.560]  晚上七點多
[00:12:15.560 --> 00:12:19.560]  這班學生是不需要回家住的
[00:12:19.560 --> 00:12:22.060]  其中有一個被罰的
[00:12:22.060 --> 00:12:26.860]  他靜悄悄地在班房走到停車場
[00:12:26.860 --> 00:12:28.460]  在停車場做什麼呢?
[00:12:28.460 --> 00:12:31.360]  他知道老師的車是哪一輛車
[00:12:31.360 --> 00:12:36.060]  他就在他的車輪上做手腳
[00:12:36.060 --> 00:12:39.060]  哎呀
[00:12:39.060 --> 00:12:43.660]  這是刑事
[00:12:43.660 --> 00:12:46.860]  他以為人不知鬼不覺
[00:12:46.860 --> 00:12:48.960]  他拿著一支很長的東西
[00:12:48.960 --> 00:12:50.660]  在他的車輪上刺幾下
[00:12:50.660 --> 00:12:52.260]  當然不是刺他外面的
[00:12:52.260 --> 00:12:53.860]  因為外面刺不到
[00:12:53.860 --> 00:12:57.260]  刺他鐵圈裡面的部分
[00:12:57.260 --> 00:13:00.360]  刺完幾下之後就走了
[00:13:00.360 --> 00:13:01.460]  沒人知道
[00:13:01.460 --> 00:13:02.460]  那一刻
[00:13:02.460 --> 00:13:04.660]  老師開車回家
[00:13:04.660 --> 00:13:06.160]  我們學校在葵涌
[00:13:06.160 --> 00:13:07.960]  他住在錦繡花園
[00:13:07.960 --> 00:13:10.160]  這個老師已經去世了
[00:13:10.160 --> 00:13:12.560]  我又不會提他名字
[00:13:12.560 --> 00:13:13.560]  他開著車
[00:13:13.560 --> 00:13:15.660]  發覺他的車胎漏氣
[00:13:15.660 --> 00:13:18.260]  於是他就把車停在路邊
[00:13:18.260 --> 00:13:22.360]  搞到很晚才回家
[00:13:22.360 --> 00:13:24.560]  所以他星期一回到學校
[00:13:24.560 --> 00:13:28.460]  他就跟旁邊的座位的老師說
[00:13:28.460 --> 00:13:32.260]  他說昨天晚上真的很不幸
[00:13:32.260 --> 00:13:36.260]  車子走到屯門公路
[00:13:36.260 --> 00:13:37.460]  漏了氣
[00:13:37.460 --> 00:13:39.260]  這就是車胎
[00:13:39.260 --> 00:13:42.860]  那位同事說
[00:13:42.860 --> 00:13:44.560]  你的車胎漏氣?
[00:13:44.560 --> 00:13:49.660]  他說我星期天開車出去的時候
[00:13:49.660 --> 00:13:52.660]  也發覺我的車胎有漏氣
[00:13:52.660 --> 00:13:54.460]  他說你的車胎是什麼?
[00:13:54.460 --> 00:13:56.160]  他說我的車胎是左前胎
[00:13:56.160 --> 00:13:57.760]  他說我的車胎是右前胎
[00:13:57.760 --> 00:14:00.560]  這兩個車是鄰車的
[00:14:00.560 --> 00:14:02.060]  一左一右
[00:14:02.060 --> 00:14:04.660]  這位老師很有經驗
[00:14:04.660 --> 00:14:07.560]  說不是,有些事情
[00:14:07.560 --> 00:14:09.160]  於是到下面看一下
[00:14:09.160 --> 00:14:12.160]  停車場很乾淨
[00:14:12.160 --> 00:14:14.060]  回來之後
[00:14:14.060 --> 00:14:16.760]  他們兩個加上其他兩個
[00:14:16.760 --> 00:14:17.860]  一個讀工程學院的
[00:14:17.860 --> 00:14:20.160]  一個讀物理學的
[00:14:20.160 --> 00:14:22.260]  四個人
[00:14:22.260 --> 00:14:24.460]  他說我們不如把這兩三個星期裡
[00:14:24.460 --> 00:14:26.360]  有沒有什麼事情發生過
[00:14:26.360 --> 00:14:27.460]  檢查一下
[00:14:27.460 --> 00:14:29.660]  檢查完之後發現沒什麼
[00:14:29.660 --> 00:14:31.260]  他記起來說不是
[00:14:31.260 --> 00:14:35.960]  那天早上我曾經叫一個人站在旁邊
[00:14:35.960 --> 00:14:36.960]  有沒有可能呢?
[00:14:36.960 --> 00:14:41.860]  於是就叫了一堆有懷疑名單的人
[00:14:41.860 --> 00:14:43.860]  不是很多,幾個而已
[00:14:43.860 --> 00:14:47.260]  當他們在房間裡問的時候
[00:14:47.260 --> 00:14:48.760]  我在走廊走過幾次
[00:14:48.760 --> 00:14:50.160]  看到有一群人在講
[00:14:50.160 --> 00:14:51.160]  我就問他們
[00:14:51.160 --> 00:14:51.860]  什麼事?
[00:14:51.860 --> 00:14:52.460]  他說沒事
[00:14:52.460 --> 00:14:54.860]  校長,我們處理一些很小的問題
[00:14:54.860 --> 00:14:57.560]  我說他們要上課
[00:14:57.560 --> 00:14:59.860]  你不能長期在這裡做這些事情
[00:14:59.860 --> 00:15:01.460]  我說知道了,我上課了
[00:15:01.460 --> 00:15:03.960]  一堂過去,兩堂過去之後
[00:15:03.960 --> 00:15:05.160]  結果那些人都走了
[00:15:05.160 --> 00:15:07.260]  只剩下一個人在這裡
[00:15:07.260 --> 00:15:09.260]  我再問多幾句之後
[00:15:09.260 --> 00:15:13.460]  我說如果他們不承認沒有證人
[00:15:13.460 --> 00:15:15.960]  我說你們不可以亂來
[00:15:15.960 --> 00:15:17.660]  讓他上去吧
[00:15:17.660 --> 00:15:19.360]  他說行了,你多給我半個小時
[00:15:19.360 --> 00:15:21.760]  我們就搞定了
[00:15:21.760 --> 00:15:23.260]  半個小時之後
[00:15:23.260 --> 00:15:27.260]  那個老師訓導主任真的拿著一張白紙
[00:15:27.260 --> 00:15:30.160]  寫了一些東西給我看
[00:15:30.160 --> 00:15:32.860]  他說校長,找出來了
[00:15:32.860 --> 00:15:33.960]  你看一看
[00:15:33.960 --> 00:15:35.160]  我看完之後心想
[00:15:35.160 --> 00:15:36.560]  不是搞錯吧
[00:15:36.560 --> 00:15:37.960]  這樣也行?
[00:15:37.960 --> 00:15:39.160]  那時候就說
[00:15:39.160 --> 00:15:44.660]  他是去停車場這樣做了手腳
[00:15:44.660 --> 00:15:45.560]  我聽完之後
[00:15:45.560 --> 00:15:48.060]  我問那個老師
[00:15:48.060 --> 00:15:50.560]  要不要我報警
[00:15:50.560 --> 00:15:52.760]  維護他的權益
[00:15:52.760 --> 00:15:54.360]  是刑事
[00:15:54.360 --> 00:15:56.460]  他說報警不用了
[00:15:56.460 --> 00:16:00.460]  我說那你想怎麼處罰
[00:16:00.460 --> 00:16:02.460]  他想了想
[00:16:02.460 --> 00:16:04.260]  他說算了,隨便他吧
[00:16:04.260 --> 00:16:06.060]  我說不可以隨便他
[00:16:06.060 --> 00:16:09.360]  這件事情你要讓他學習
[00:16:09.360 --> 00:16:11.760]  我們學校有缺點
[00:16:11.760 --> 00:16:14.960]  有小個,有大個
[00:16:14.960 --> 00:16:18.460]  這是幾十年前
[00:16:18.460 --> 00:16:21.660]  他說記住兩個小個
[00:16:21.660 --> 00:16:22.560]  OK
[00:16:22.560 --> 00:16:25.960]  因為兩個小個這些刑罰
[00:16:25.960 --> 00:16:30.360]  只要他不再犯規
[00:16:30.360 --> 00:16:31.960]  到學期尾的時候
[00:16:31.960 --> 00:16:34.160]  就會自動消失
[00:16:34.160 --> 00:16:37.460]  也算是仁慈對待
[00:16:37.460 --> 00:16:39.460]  過了一會我說
[00:16:39.460 --> 00:16:42.260]  你不是說不報警嗎?
[00:16:42.260 --> 00:16:43.860]  我說好
[00:16:43.860 --> 00:16:46.160]  接著說校長我要上課了
[00:16:46.160 --> 00:16:47.860]  他說我叫學生來
[00:16:47.860 --> 00:16:50.460]  你見他就跟他說吧
[00:16:50.460 --> 00:16:51.560]  那個學生進來
[00:16:51.560 --> 00:16:53.460]  進來站在我面前
[00:16:53.460 --> 00:16:58.460]  臉青青,很高大,中四
[00:16:58.460 --> 00:16:59.660]  我問他
[00:16:59.660 --> 00:17:01.260]  我問那個人
[00:17:01.260 --> 00:17:03.160]  他說嘟嘟嘟嘟
[00:17:03.160 --> 00:17:06.060]  我說你知不知道自己做了什麼
[00:17:06.060 --> 00:17:08.460]  他不答我
[00:17:08.460 --> 00:17:09.560]  我再問第二句
[00:17:09.560 --> 00:17:13.960]  我說你知不知道自己做了什麼
[00:17:13.960 --> 00:17:14.960]  那張東西是他寫的
[00:17:14.960 --> 00:17:16.060]  這次我就問
[00:17:16.060 --> 00:17:22.060]  我說這張東西是你被嚴刑逼供寫出來的
[00:17:22.060 --> 00:17:24.060]  還是你自己寫的
[00:17:24.060 --> 00:17:25.560]  他說他點頭
[00:17:25.560 --> 00:17:27.160]  我說是你自己寫的
[00:17:27.160 --> 00:17:28.960]  我說你寫的東西
[00:17:28.960 --> 00:17:31.960]  你知不知道自己做了什麼
[00:17:31.960 --> 00:17:33.760]  兩次轉頭
[00:17:33.760 --> 00:17:36.660]  那時候我提高聲調
[00:17:36.660 --> 00:17:38.360]  我說你聽不聽到我說什麼
[00:17:38.360 --> 00:17:46.160]  我問你知不知道自己做了什麼
[00:17:46.160 --> 00:17:48.260]  他就是這樣轉頭
[00:17:48.260 --> 00:17:49.960]  我被他搞得沒辦法
[00:17:49.960 --> 00:17:50.960]  老師又不在
[00:17:50.960 --> 00:17:53.860]  我說我要搞定那張東西
[00:17:53.860 --> 00:17:56.260]  但我想起一件事
[00:17:56.260 --> 00:17:58.560]  因為我都常常
[00:17:58.560 --> 00:18:02.360]  多數不會上班看聖經
[00:18:02.360 --> 00:18:04.360]  但我都知道聖經在說什麼
[00:18:04.360 --> 00:18:06.260]  我就打開抽屜
[00:18:06.260 --> 00:18:08.060]  拿一本聖經出來
[00:18:08.060 --> 00:18:09.260]  拿聖經出來之後
[00:18:09.260 --> 00:18:10.560]  我就沒有理會他
[00:18:10.560 --> 00:18:14.660]  我自己要肯定我的東西對不對
[00:18:14.660 --> 00:18:17.860]  不然一說錯都是大件事
[00:18:17.860 --> 00:18:19.160]  我一看
[00:18:19.160 --> 00:18:20.860]  聖經這樣說
[00:18:20.860 --> 00:18:22.760]  因為我所作的
[00:18:22.760 --> 00:18:24.560]  我自己不明白
[00:18:24.560 --> 00:18:26.060]  我所願意的
[00:18:26.060 --> 00:18:27.560]  我並不做
[00:18:27.560 --> 00:18:28.860]  我所恨惡的
[00:18:28.860 --> 00:18:30.260]  我倒去做
[00:18:30.260 --> 00:18:31.760]  既是這樣
[00:18:31.760 --> 00:18:33.560]  就不是我做的
[00:18:33.560 --> 00:18:38.260]  乃是住在我裡頭的最作的
[00:18:38.260 --> 00:18:43.560]  羅馬書第七章十五十七節
[00:18:43.560 --> 00:18:44.760]  我沒有讀出聲音
[00:18:44.760 --> 00:18:47.360]  我看完之後
[00:18:47.360 --> 00:18:48.560]  我不看著他
[00:18:48.560 --> 00:18:49.660]  他故意不要看我
[00:18:49.660 --> 00:18:50.960]  我看沒人
[00:18:50.960 --> 00:18:52.260]  他看著我
[00:18:52.260 --> 00:18:53.460]  我說
[00:18:53.460 --> 00:18:57.260]  你知不知道自己做過什麼
[00:18:57.260 --> 00:18:59.160]  他是這樣
[00:18:59.160 --> 00:19:00.760]  我說我告訴你
[00:19:00.760 --> 00:19:03.360]  我知道為什麼你會告訴我
[00:19:03.360 --> 00:19:07.260]  你不知道自己做過什麼
[00:19:07.260 --> 00:19:09.860]  他突然一張大眼看著我
[00:19:09.860 --> 00:19:11.660]  我都不知道自己做過什麼
[00:19:11.660 --> 00:19:13.960]  你會知道我
