
[00:00:00.000 --> 00:00:07.540]  檸檬茶在香港一般簡稱為檸茶
[00:08:33.000 --> 00:08:40.000]  包括金錢、權力、房屋、土地、運動、愛好、娛樂
[00:08:40.000 --> 00:08:42.200]  又或者近年
[00:08:42.200 --> 00:08:46.200]  人們說我不會追求那些那麼老套的
[00:08:46.200 --> 00:08:49.300]  他們追求卓越的人生
[00:08:49.300 --> 00:08:54.000]  卓越的人生意義或者教育
[00:08:54.000 --> 00:08:55.900]  其實這個基本就是
[00:08:55.900 --> 00:08:59.500]  《以忽所書》二章三節那裡說
[00:08:59.500 --> 00:09:03.300]  我們從前也都在他們中間
[00:09:03.300 --> 00:09:05.200]  放縱肉體的私慾
[00:09:05.200 --> 00:09:13.200]  隨著肉體和心中所喜好的去行
[00:09:13.200 --> 00:09:15.300]  空虛的靈魂
[00:09:15.300 --> 00:09:20.800]  因為不停地追尋又得不到的安息
[00:09:20.800 --> 00:09:24.900]  就在一個目標跳去另外一個
[00:09:24.900 --> 00:09:28.600]  始終沒有辦法找到任何的東西去填滿
[00:09:28.600 --> 00:09:30.000]  因為沒有神
[00:09:30.000 --> 00:09:35.100]  而且他們心裡面就形成了很多的空間
[00:09:35.100 --> 00:09:37.400]  全道書十二章八節
[00:09:37.400 --> 00:09:39.000]  傳道者說
[00:09:39.000 --> 00:09:40.700]  虛空的虛空
[00:09:40.700 --> 00:09:44.200]  凡事都是虛空
[00:09:44.200 --> 00:09:46.600]  meaningless
[00:09:46.600 --> 00:09:50.500]  因為一切的事都是虛空
[00:09:50.500 --> 00:09:52.200]  都是暴風
[00:09:52.200 --> 00:09:56.200]  就正如奧古斯丁的禱告
[00:09:56.200 --> 00:09:59.400]  神啊,我的心得不到安息
[00:09:59.400 --> 00:10:03.400]  直到安息如你
[00:10:03.400 --> 00:10:06.000]  Our heart is restless
[00:10:06.000 --> 00:10:10.700]  unless it finds rest in Thee
[00:10:10.700 --> 00:10:14.200]  一個心靈空虛的人
[00:10:14.200 --> 00:10:16.700]  只能夠在說
[00:10:16.700 --> 00:10:21.700]  「人若渴我,所似的水就永遠不渴」
[00:10:21.700 --> 00:10:27.600]  的那一位身上面找到真平安、真安息
[00:10:27.600 --> 00:10:29.300]  一個空虛的靈魂
[00:10:29.300 --> 00:10:36.300]  偶然也都會以極其嚴肅或者屬靈的方法去尋求
[00:10:36.300 --> 00:10:38.400]  這樣就讓一些基督徒認為
[00:10:38.400 --> 00:10:41.600]  這個人是在渴慕神
[00:10:41.600 --> 00:10:43.400]  其實不是
[00:10:43.400 --> 00:10:45.600]  但是同時我們又要明白
[00:10:45.600 --> 00:10:50.400]  世人是不會有這樣的渴慕
[00:10:50.400 --> 00:10:55.400]  除非神的聖靈觸動了那個空虛靈魂
[00:10:55.400 --> 00:10:57.800]  靈裡面的舌頭
[00:10:57.800 --> 00:11:02.500]  否則那個靈魂絕對不會說
[00:11:02.500 --> 00:11:06.200]  要尋尋主因的滋味
[00:11:06.200 --> 00:11:08.400]  又或者即使是尋過
[00:11:08.400 --> 00:11:12.300]  也都不會知道它是微善
[00:11:12.300 --> 00:11:16.600]  在四篇三十四篇八節裡這麼說
[00:11:16.600 --> 00:11:21.000]  有一次我回香港跟不同的朋友分享
[00:11:21.000 --> 00:11:26.700]  主耶穌在我身上讓我病得醫治的神蹟
[00:11:26.700 --> 00:11:28.900]  有朋友也都罕罕而談的
[00:11:28.900 --> 00:11:34.400]  說到祂病得醫治的一個奇蹟
[00:11:34.400 --> 00:11:39.300]  祂只是連番歸功於好彩和命數
[00:11:39.300 --> 00:11:42.600]  讚嘆時間配合得天衣無縫
[00:11:42.600 --> 00:11:45.200]  我老實不客氣地跟他說
[00:11:45.200 --> 00:11:49.400]  既然你看到事情發生得這麼奇妙
[00:11:49.400 --> 00:11:53.100]  世事又哪有這麼多的巧合
[00:11:53.100 --> 00:11:55.400]  好心你就盡快去尋找
[00:11:55.400 --> 00:11:59.200]  這位創造你生命的主
[00:11:59.200 --> 00:12:01.900]  他跟其他朋友都接不下去
[00:12:01.900 --> 00:12:04.900]  之後笑著說你這樣也進位了
[00:12:04.900 --> 00:12:08.300]  哈哈兩聲就帶過了
[00:12:08.300 --> 00:12:12.400]  就是盼望這個想法就留在他心裡面
[00:12:12.400 --> 00:12:18.600]  他會想起這位創造他生命的主
[00:12:18.600 --> 00:12:21.800]  僅僅因為一個人在渴望
[00:12:21.800 --> 00:12:25.300]  某一種只有在神裡面才能夠找到的東西
[00:12:25.300 --> 00:12:30.300]  這個並不意味著他在尋找神
[00:12:30.300 --> 00:12:34.700]  很多未信的人都說他們在尋找
[00:12:34.700 --> 00:12:38.600]  一個人可能切勿和平
[00:12:38.600 --> 00:12:43.800]  但是卻對這位和平之君毫無興趣
[00:12:43.800 --> 00:12:47.500]  一個人可能在追求公義搞很多抗爭
[00:12:47.500 --> 00:12:49.700]  甚至打著基督的旗號
[00:12:49.700 --> 00:12:55.300]  卻跟這位公義的主沒有絲毫的關係
[00:12:55.300 --> 00:12:58.100]  很多自稱在尋找神的人
[00:12:58.100 --> 00:13:01.000]  並不是在渴望神
[00:13:01.000 --> 00:13:06.500]  並不是渴望在聖經之中啟示他自己的神
[00:13:06.500 --> 00:13:09.800]  他們只不過是在渴望一位
[00:13:09.800 --> 00:13:12.500]  由他們自己定性的神
[00:13:12.500 --> 00:13:18.800]  或者一位對他們有求必應的神而言
[00:13:18.800 --> 00:13:21.200]  因此在普世教會裡面
[00:13:21.200 --> 00:13:24.500]  有很多比一般信徒還要準時出席
[00:13:24.500 --> 00:13:28.700]  甚至出席得更多的非基督徒
[00:13:28.700 --> 00:13:31.400]  他們對生活當中有很多方面
[00:13:31.400 --> 00:13:34.400]  都持久表示不滿的同時
[00:13:34.400 --> 00:13:40.700]  卻又追求神
[00:13:40.700 --> 00:13:44.000]  他們在生命裡面
[00:13:44.000 --> 00:13:48.000]  我們看不到有任何的改變
[00:13:48.000 --> 00:13:50.400]  所以我們見到有很多人
[00:13:50.400 --> 00:13:54.200]  回了教會很多年還未順
[00:13:54.200 --> 00:13:56.500]  他們對待屬靈的事的態度
[00:13:56.500 --> 00:14:02.200]  就好像在《路加福音》12章19節的那個人
[00:14:02.200 --> 00:14:04.600]  他對自己自滿的靈魂說
[00:14:04.600 --> 00:14:07.900]  「靈魂啊,你有許多財物」
[00:14:07.900 --> 00:14:11.500]  「積存可作多年的費用」
[00:14:11.500 --> 00:14:16.500]  「只管安安一一地吃喝快樂吧」
[00:14:16.500 --> 00:14:21.100]  「Eat, drink, and be merry」
[00:14:21.100 --> 00:14:24.500]  「多麼有計劃,多麼的安樂」
[00:14:24.500 --> 00:14:27.800]  誰不知在下一節第23節
[00:14:27.800 --> 00:14:29.600]  神卻對他說
[00:14:29.600 --> 00:14:32.700]  「無知的人啊,今夜必要你的靈魂」
[00:14:32.700 --> 00:14:37.700]  「你所預備的,要歸誰呢?」
[00:14:37.700 --> 00:14:42.400]  一切事都是虛空,都是暴風
[00:14:42.400 --> 00:14:44.100]  最可悲的是
[00:14:44.100 --> 00:14:47.400]  這些空虛靈魂的永恆悲劇
[00:14:47.400 --> 00:14:50.700]  就是在於如果他們在地上
[00:14:50.700 --> 00:14:52.900]  沒有正確的渴望
[00:14:52.900 --> 00:14:56.900]  他們就會好像耶穌所說的那個財主
[00:14:56.900 --> 00:15:01.500]  一樣在地獄之中徒然渴慕
[00:15:01.500 --> 00:15:05.300]  懇求人用指頭尖沾一些水
[00:15:05.300 --> 00:15:07.600]  點下他的舌頭
[00:15:07.600 --> 00:15:12.800]  《盧鑑福音》16章24節
[00:15:12.800 --> 00:15:14.000]  「就喊著說」
[00:15:14.000 --> 00:15:17.300]  「我祖阿伯拉罕,可憐我爸」
[00:15:17.300 --> 00:15:19.200]  「打發拉撒路來」
[00:15:19.200 --> 00:15:22.400]  「用指頭尖沾點水」
[00:15:22.400 --> 00:15:24.800]  「亮亮我的舌頭」
[00:15:24.800 --> 00:15:29.900]  「因為我在這火焰裡極其痛苦」
[00:15:29.900 --> 00:15:34.400]  Empty soul 空虛靈魂
[00:15:34.400 --> 00:15:36.400]  剛才我說過
[00:15:36.400 --> 00:15:38.800]  有三種屬靈的渴慕
[00:15:38.800 --> 00:15:43.300]  看看你屬於哪一種的渴慕
[00:15:43.300 --> 00:15:44.400]  第二
[00:15:44.400 --> 00:15:48.000]  第一是空虛靈魂的渴慕
[00:15:48.000 --> 00:15:50.400]  Empty soul
[00:15:50.400 --> 00:15:54.800]  第二是乾渴靈魂的渴慕
[00:15:54.800 --> 00:15:56.700]  Dry soul
[00:15:56.700 --> 00:16:00.900]  乾渴靈魂和空虛靈魂之間的區別
[00:16:00.900 --> 00:16:02.900]  就是在於剛才說
[00:16:02.900 --> 00:16:09.000]  空虛靈魂是從來未經歷過活水的江河
[00:16:09.000 --> 00:16:10.000]  簡單來說
[00:16:10.000 --> 00:16:11.800]  沒有經歷過神
[00:16:11.800 --> 00:16:16.100]  又或者經歷了而懵然不知
[00:16:16.100 --> 00:16:18.100]  而乾渴靈魂
[00:16:18.100 --> 00:16:19.300]  他們是經歷過
[00:16:19.300 --> 00:16:23.700]  而且知道他們現在就是缺乏了這一點
[00:16:23.700 --> 00:16:27.300]  更多的經歷
[00:16:27.300 --> 00:16:33.200]  耶穌在約翰福音4章14節說過
[00:16:33.200 --> 00:16:37.100]  「人若渴我所賜的水,就永遠不渴」
[00:16:37.100 --> 00:16:42.700]  「我所賜的水,要在它裡頭成為泉源」
[00:16:42.700 --> 00:16:45.500]  「直永到永生」
[00:16:45.500 --> 00:16:52.400]  既然耶穌說「人若渴我所賜的水,就永遠不渴」
[00:16:52.400 --> 00:16:55.200]  那麼真正相信耶穌的人
[00:16:55.200 --> 00:17:02.400]  又怎會變成一個靈魂乾渴的人呢?
[00:17:02.400 --> 00:17:06.900]  我很喜歡讀John Piper牧師的文章
[00:17:06.900 --> 00:17:08.400]  聽他的導
[00:17:08.400 --> 00:17:11.700]  除了他每次都很肉緊
[00:17:11.700 --> 00:17:14.900]  時時講到青筋都現了之外
[00:17:14.900 --> 00:17:18.100]  可能更是他的署名
[00:17:18.100 --> 00:17:24.300]  他時時都只是簡稱「Pastor John」
[00:17:24.300 --> 00:17:27.500]  跟我的英文名字是相同
[00:17:27.500 --> 00:17:30.000]  分外的親切
[00:17:30.000 --> 00:17:32.400]  弟兄姊妹都是這樣叫我的
[00:17:32.400 --> 00:17:34.900]  在1988年4月11日
[00:17:34.900 --> 00:17:39.300]  John Piper牧師正好讀到這一節的經文
[00:17:39.300 --> 00:17:42.300]  「永遠不渴」
[00:17:42.300 --> 00:17:46.500]  他大聲地向主耶穌說
[00:17:46.500 --> 00:17:49.000]  「你的意思到底是什麼?」
[00:17:49.000 --> 00:17:52.600]  「我的教會是如此的渴」
[00:17:52.600 --> 00:17:56.900]  「跟我一起禱告的牧師他們都是如此的渴」
[00:17:56.900 --> 00:18:00.100]  「主耶穌,你的意思到底是什麼?」
[00:18:00.100 --> 00:18:01.400]  「What do you mean?」
[00:18:01.400 --> 00:18:03.200]  「I am so thirsty this morning」
[00:18:03.200 --> 00:18:04.900]  「My church is thirsty」
[00:18:04.900 --> 00:18:08.700]  「The pastors coming to our conference this week are thirsty」
[00:18:08.700 --> 00:18:13.300]  「Oh Jesus, what do you mean?」
[00:18:13.300 --> 00:18:18.500]  在這個「Pastor John」牧師這節經文的時候
[00:18:18.500 --> 00:18:20.700]  我想起
[00:18:20.700 --> 00:18:24.500]  你們的教會是不是「thirsty」呢?
[00:18:24.500 --> 00:18:27.600]  你是不是「thirsty」呢?
[00:18:27.600 --> 00:18:32.100]  弟兄姊妹,你的答案應該是怎樣?
[00:18:32.100 --> 00:18:36.200]  你能不能回答我?
[00:18:36.200 --> 00:18:38.300]  在那個「Pastor John」
[00:18:38.300 --> 00:18:42.400]  「John Piper牧師默想」這節經文的時候
[00:18:42.400 --> 00:18:54.600]  他這樣領會那些來自神對他的話語的光照
[00:18:54.600 --> 00:18:57.200]  他聽到的聲音是
[00:18:57.200 --> 00:18:59.900]  「當你喝我所賜的水的時候」
[00:18:59.900 --> 00:19:04.400]  「你的乾渴並非永遠消失」
[00:19:04.400 --> 00:19:11.100]  「如果真的這樣,你以後還會感到需要我的水嗎?」
[00:19:11.100 --> 00:19:13.600]  「那個不是我的目的」
[00:19:13.600 --> 00:19:17.300]  「我不是要自給自足的聖徒」
[00:19:17.300 --> 00:19:21.200]  「當你喝我所賜的水的時候」
[00:19:21.200 --> 00:19:26.700]  「它會在你裡面形成一個泉源」
[00:19:26.700 --> 00:19:30.100]  「一個解渴的泉源」
[00:19:30.100 --> 00:19:34.100]  「它不是要消除你對水的需要」
[00:19:34.100 --> 00:19:36.300]  「而是每當你乾渴的時候」
[00:19:36.300 --> 00:19:38.800]  「都供給你活水」
[00:19:38.800 --> 00:19:43.000]  「一次又一次,就好像今早」
[00:19:43.000 --> 00:19:44.900]  「所以喝吧,John」
[00:19:44.900 --> 00:19:48.000]  「喝這些活水」
[00:19:48.000 --> 00:19:54.300]  這個啟示不單止讓我們更加明白這段經文
[00:19:54.300 --> 00:19:56.900]  更加準確地讓我們明白到
[00:19:56.900 --> 00:20:03.500]  今天我們自己的屬靈的光景
[00:20:03.500 --> 00:20:11.200]  其實基督徒靈魂的乾渴表現在四方面上
[00:20:11.200 --> 00:20:12.800]  最普遍的
[00:20:12.800 --> 00:20:16.800]  是因為喝得這個世界上太多的
[00:20:16.800 --> 00:20:23.300]  使人乾渴的泉水
[00:20:23.300 --> 00:20:26.800]  極少喝到活水
[00:20:26.800 --> 00:20:28.800]  如果你錯喝海水
[00:20:28.800 --> 00:20:31.300]  又或者喝錯了其他的飲品
[00:20:31.300 --> 00:20:35.600]  可能使你更加的頸渴
[00:20:35.600 --> 00:20:37.700]  遇到特別炎熱的天氣
[00:20:37.700 --> 00:20:41.400]  現在的蒸餾水都特別加了電解質
[00:20:41.400 --> 00:20:45.700]  目的就是使人不會那麼容易乾渴
[00:20:45.700 --> 00:20:47.900]  遇到特別困難的時候
[00:20:47.900 --> 00:20:54.300]  就以為自己有了免疫的抗體
[00:20:54.300 --> 00:20:56.800]  第二方面
[00:20:56.800 --> 00:21:00.900]  神的兒女寧命乾渴的另外一個原因
[00:21:00.900 --> 00:21:03.800]  是我們離棄了神
[00:21:03.800 --> 00:21:08.400]  很多時候我們還說是神離棄了我們
[00:21:08.400 --> 00:21:12.300]  雖然神有時充滿我們
[00:21:12.300 --> 00:21:15.000]  讓我們感受到祂的同在
[00:21:15.000 --> 00:21:16.300]  但是大部分的時間
[00:21:16.300 --> 00:21:19.700]  我們感覺到祂不和我們同在
[00:21:19.700 --> 00:21:23.400]  原來我們都脫水了
[00:21:23.400 --> 00:21:26.900]  事實上耶穌應許的是
[00:21:26.900 --> 00:21:33.100]  我總不撇下你 也不丟棄你
[00:21:33.100 --> 00:21:36.900]  當感覺被神離棄的時候
[00:21:36.900 --> 00:21:39.400]  基督徒還即時相信自己
[00:21:39.400 --> 00:21:41.900]  已經進入了死刃的幽谷
[00:21:41.900 --> 00:21:44.400]  又或者斷章取義地學耶穌
[00:21:44.400 --> 00:21:47.500]  在十字架上大聲的呼喊
[00:21:47.500 --> 00:21:49.100]  曲解祂的意思
[00:21:49.100 --> 00:21:52.000]  甚至惡人先告狀地說
[00:21:52.000 --> 00:21:56.200]  我的神 我的神 為什麼離棄我
[00:21:56.200 --> 00:22:00.900]  大衛在詩篇143篇6到7節裡面描繪了
[00:22:00.900 --> 00:22:04.400]  處於這樣的寧命沙漠之中
[00:22:04.400 --> 00:22:10.800]  試圖祈禱的人的那種情感
[00:22:10.800 --> 00:22:14.600]  我向你舉手 我的心渴想你
[00:22:14.600 --> 00:22:17.800]  如乾旱之地 盼雨一樣
[00:22:17.800 --> 00:22:22.100]  耶和華 求你速速應允我
[00:22:22.100 --> 00:22:25.500]  我心神好盡 不要向我掩面
[00:22:25.500 --> 00:22:29.500]  免得我像那些下坑的人一樣
[00:22:29.500 --> 00:22:34.500]  這樣的人慘不慘 還不算
[00:22:34.500 --> 00:22:37.300]  還有一種神的疑慮 第三類
[00:22:37.300 --> 00:22:40.700]  他們愛理不理根本沒有思想神
[00:22:40.700 --> 00:22:43.300]  離不離棄根本不重要
[00:22:43.300 --> 00:22:47.000]  因為他們生活裡面根本沒有想過神
[00:22:47.000 --> 00:22:52.000]  又或者一個星期168小時裡面
[00:22:52.000 --> 00:22:55.300]  只會想一個小時的
[00:22:55.300 --> 00:22:58.100]  哪個小時呢 星期天那個
[00:22:58.100 --> 00:23:00.600]  中間還欺負了半個小時
[00:23:00.600 --> 00:23:05.800]  有時候逢二進一 或者逢三才進一
[00:23:05.800 --> 00:23:09.200]  兩三個星期才回一次
[00:23:09.200 --> 00:23:17.100]  試問他們的靈魂又怎樣可以不乾渴呢
[00:23:17.100 --> 00:23:21.600]  基督徒寧命乾渴的第四個原因
[00:23:21.600 --> 00:23:26.400]  就是長期的精神和肉體的疲勞
[00:23:26.400 --> 00:23:28.000]  但是我要強調的是
[00:23:28.000 --> 00:23:33.200]  這種的疲勞原因究竟是真的為口奔馳
[00:23:33.200 --> 00:23:37.400]  還是夠由自取的 打機 煲茄
[00:23:37.400 --> 00:23:40.600]  在過度疲勞或者根疲力盡的時候
[00:23:40.600 --> 00:23:44.500]  一個信徒可能沒有辦法感受得到
[00:23:44.500 --> 00:23:47.000]  他寧命的成長 而相反
[00:23:47.000 --> 00:23:49.400]  特別是在困難裡面
[00:23:49.400 --> 00:23:53.700]  他甚至可能會懷疑自己和基督的關係
