
[00:00:00.000 --> 00:00:04.840]  我們屬靈的生命是來自耶穌基督
[00:04:47.080 --> 00:04:49.600]  或者我們的讀書我們不夠理想
[00:04:49.600 --> 00:04:53.240]  又甚或我們家裏面有人患病
[00:04:53.240 --> 00:04:56.120]  這些同樣都會困擾著我們
[00:04:56.120 --> 00:05:00.920]  如果我們只是被這些困難壓迫著
[00:05:00.920 --> 00:05:03.120]  我們忽略了上帝
[00:05:03.120 --> 00:05:04.640]  其實能夠帶給我們
[00:05:04.640 --> 00:05:08.360]  有一個另外的視野的時候
[00:05:08.360 --> 00:05:11.640]  我們和活在世上的未信的人
[00:05:11.640 --> 00:05:14.800]  有甚麼分別呢
[00:05:14.800 --> 00:05:18.800]  主耶穌很希望我們這班信了祂的人
[00:05:18.800 --> 00:05:22.120]  我們能夠帶給我們身邊的人
[00:05:22.120 --> 00:05:24.200]  有這份平安
[00:05:24.200 --> 00:05:26.360]  有這份見證的能力
[00:05:26.360 --> 00:05:31.840]  我們能不能夠珍惜到這個機會呢
[00:05:31.840 --> 00:05:34.760]  今天我用了《約翰福音》第十四章
[00:05:34.760 --> 00:05:37.840]  這段經文來和大家分享
[00:05:37.840 --> 00:05:39.720]  《約翰福音》第十四章提醒我們
[00:05:39.720 --> 00:05:42.720]  一個很清楚的方程式
[00:05:42.720 --> 00:05:46.840]  就是「人愛主,遵守主的道
[00:05:46.840 --> 00:05:50.640]  主就愛他,與他同住」
[00:05:50.640 --> 00:05:53.760]  但在二十四節又說
[00:05:53.760 --> 00:05:57.560]  「人不愛主,就不會遵守主的道」
[00:05:57.560 --> 00:06:01.280]  是這兩條很清楚的方程式
[00:06:01.280 --> 00:06:05.680]  我不知道大家聽到這條方程式的時候
[00:06:05.680 --> 00:06:07.800]  會不會有一個感覺
[00:06:07.800 --> 00:06:11.720]  像耶穌都大小超
[00:06:11.720 --> 00:06:13.880]  耶穌有些不公道
[00:06:13.880 --> 00:06:17.800]  因為耶穌都是愛祂的人
[00:06:17.800 --> 00:06:19.680]  看得起愛祂的人
[00:06:19.680 --> 00:06:22.200]  但看不起不愛祂的人
[00:06:22.200 --> 00:06:25.080]  耶穌擺明好似偏心
[00:06:25.080 --> 00:06:28.760]  就是愛那些愛祂、遵守祂道的人
[00:06:28.760 --> 00:06:32.000]  似乎耶穌的愛不是一視同仁
[00:06:32.000 --> 00:06:37.160]  我不知道在座有沒有弟兄姊妹有同感
[00:06:37.160 --> 00:06:39.080]  如果有的話
[00:06:39.080 --> 00:06:41.800]  可能我都要做少少澄清
[00:06:41.800 --> 00:06:45.240]  其實在《約翰福音》一到第十二章
[00:06:45.240 --> 00:06:48.760]  其實開頭那個大篇幅裏面
[00:06:48.760 --> 00:06:52.200]  都是說我們耶穌是愛世人的主
[00:06:52.200 --> 00:06:55.080]  我想大家都很熟悉《約翰福音》三章十六節
[00:06:55.080 --> 00:06:56.840]  上帝愛世人
[00:06:56.840 --> 00:06:59.080]  很清楚告訴我們知道
[00:06:59.080 --> 00:07:03.560]  上帝的愛是沒有分彼此去愛每一個人
[00:07:03.560 --> 00:07:07.880]  所以剛才我們讀到不是大慈旁邊的人
[00:07:07.880 --> 00:07:09.960]  主耶穌很愛他們
[00:07:09.960 --> 00:07:11.880]  願意醫治他們
[00:07:11.880 --> 00:07:14.360]  當耶穌在世的時候
[00:07:14.360 --> 00:07:17.520]  祂願意和撒瑪利亞婦人去談道
[00:07:17.520 --> 00:07:20.240]  以致改變祂的生命
[00:07:20.240 --> 00:07:24.000]  耶穌當在山上見到很多群眾沒有東西吃的時候
[00:07:24.000 --> 00:07:27.600]  耶穌願意將食物去提供給他們吃
[00:07:27.600 --> 00:07:30.760]  讓他們不需要肚餓
[00:07:30.760 --> 00:07:34.560]  這些是耶穌對世人的愛
[00:07:34.560 --> 00:07:37.360]  這個愛是等著在這裏的
[00:07:37.360 --> 00:07:39.360]  耶穌這個愛等著在這裏
[00:07:39.360 --> 00:07:41.680]  但是《約翰福音》去到十三章開始
[00:07:41.680 --> 00:07:43.080]  到十七章裏面
[00:07:43.080 --> 00:07:47.240]  其實耶穌是有一個很清楚的轉向
[00:07:47.240 --> 00:07:50.360]  祂只是和祂的門徒去講說話
[00:07:50.360 --> 00:07:53.480]  祂的目的就是要兼顧門徒的心
[00:07:53.480 --> 00:07:59.920]  所以如果我們用另一個角度去理解的時候
[00:07:59.920 --> 00:08:04.880]  為何耶穌要愛那些只是愛祂
[00:08:04.880 --> 00:08:08.040]  遵守主導的人呢
[00:08:08.040 --> 00:08:11.360]  可以說其實耶穌在世
[00:08:11.360 --> 00:08:13.800]  祂的愛已經等著在這裏
[00:08:13.800 --> 00:08:18.160]  唯有那些願意愛耶穌的人
[00:08:18.160 --> 00:08:22.320]  祂才會願意開放祂自己的生命
[00:08:22.320 --> 00:08:25.880]  讓耶穌進入祂的生命
[00:08:25.880 --> 00:08:28.320]  大家可能覺得開始熟悉了
[00:08:28.320 --> 00:08:31.960]  當我們每一個人缺志的時候
[00:08:31.960 --> 00:08:35.080]  其實我們都有人問過我們
[00:08:35.080 --> 00:08:38.880]  你願不願意將你生命的寶座
[00:08:38.880 --> 00:08:41.480]  交給主耶穌
[00:08:41.480 --> 00:08:46.240]  即是將你的人生交給主耶穌作主
[00:08:46.240 --> 00:08:50.880]  當人的生命願意這樣開放的時候
[00:08:50.880 --> 00:08:56.080]  上帝才可以進入他的生命裏面
[00:08:56.080 --> 00:08:59.240]  才可以和他同在
[00:08:59.240 --> 00:09:03.040]  這個決定其實在人的裏面
[00:09:03.040 --> 00:09:04.800]  這個決定在人的裏面
[00:09:04.800 --> 00:09:06.640]  上帝的愛已經等著在這裏
[00:09:06.640 --> 00:09:08.680]  人願不願意接受
[00:09:08.680 --> 00:09:10.560]  所以當人願意接受的時候
[00:09:10.560 --> 00:09:12.400]  不愛主的人
[00:09:12.400 --> 00:09:14.440]  他就好像眼瞎了
[00:09:14.440 --> 00:09:16.200]  看不見這個活的主
[00:09:16.200 --> 00:09:19.400]  所以都不願意去遵守主的命令
[00:09:19.400 --> 00:09:22.800]  我稱這個叫做愛主的方程式
[00:09:22.800 --> 00:09:24.880]  如果我們從這個愛主的方程式
[00:09:24.880 --> 00:09:27.400]  繼續思考下去的時候
[00:09:27.400 --> 00:09:30.680]  人愛不愛主
[00:09:30.680 --> 00:09:34.040]  其實就不只是在口裏面去講的
[00:09:34.040 --> 00:09:36.960]  即是不只是可以用口去表達的
[00:09:36.960 --> 00:09:40.920]  其實應該是從我們的行為去表達的
[00:09:40.920 --> 00:09:43.040]  所以約翰福音十三章
[00:09:43.040 --> 00:09:46.400]  他提到耶穌要設下一條新命令
[00:09:46.400 --> 00:09:50.160]  叫我們要彼此相愛
[00:09:50.160 --> 00:09:54.680]  這個新命令不是賜給教會以外的人
[00:09:54.680 --> 00:09:56.720]  是賜給教會裏面的人
[00:09:56.720 --> 00:09:59.640]  跟隨耶穌的門徒
[00:09:59.640 --> 00:10:02.920]  相愛其實一點都不容易
[00:10:02.920 --> 00:10:08.360]  因為不是在講你去愛愛你的人
[00:10:08.360 --> 00:10:13.760]  是你要去愛一些曾經都傷害過你的人
[00:10:13.760 --> 00:10:17.120]  或者在教會群體裏面
[00:10:17.120 --> 00:10:20.400]  都有那種只顧自己
[00:10:20.400 --> 00:10:23.240]  我們叫他正一自私鬼
[00:10:23.240 --> 00:10:26.160]  還有一些人在教會群體裏面
[00:10:26.160 --> 00:10:29.480]  他都可能會事事計到盡
[00:10:29.480 --> 00:10:32.560]  那些叫做算死草的人
[00:10:32.560 --> 00:10:37.120]  當耶穌跟門徒去講要彼此相愛的時候
[00:10:37.120 --> 00:10:40.560]  這個相愛一點都不容易
[00:10:40.560 --> 00:10:42.560]  因為這個愛是在講
[00:10:42.560 --> 00:10:46.040]  包括一些曾經傷害過你的人
[00:10:46.040 --> 00:10:48.960]  以及不容易被你接納
[00:10:48.960 --> 00:10:53.880]  自私或者計到盡的人
[00:10:53.880 --> 00:10:56.320]  這一條愛的命令
[00:10:56.320 --> 00:11:00.920]  如果建基在我們人裏面的情感裏面
[00:11:00.920 --> 00:11:04.160]  我相信沒有一個人能夠做得到
[00:11:04.160 --> 00:11:06.160]  但是這個愛的命令
[00:11:06.160 --> 00:11:08.360]  耶穌其實要建基
[00:11:08.360 --> 00:11:13.320]  不是在一種主觀和個人的情感裏面
[00:11:13.320 --> 00:11:15.880]  主耶穌要求這個愛的命令
[00:11:15.880 --> 00:11:20.440]  是源於耶穌基督祂給我們的教導
[00:11:20.440 --> 00:11:24.360]  我們要去學校耶穌基督這個行動
[00:11:24.360 --> 00:11:27.480]  以致我們願意去接納
[00:11:27.480 --> 00:11:31.400]  一些我們都認為祂不可愛的人
[00:11:31.400 --> 00:11:34.200]  我們就是這樣去學校主
[00:11:34.200 --> 00:11:36.600]  所以這一份的愛其實是源於什麼
[00:11:36.600 --> 00:11:38.600]  不是源於祂對我好
[00:11:38.600 --> 00:11:41.160]  是源於我們遵守
[00:11:41.160 --> 00:11:43.160]  我們願意信服
[00:11:43.160 --> 00:11:46.680]  我們願意服從主耶穌開始
[00:11:46.680 --> 00:11:50.280]  主耶穌說當我們弟兄姊妹能夠這樣做的時候
[00:11:50.280 --> 00:11:55.240]  眾人會因此認出我們是屬於祂的門徒
[00:11:55.240 --> 00:11:58.200]  主耶穌也說祂就是道路真理生命
[00:11:58.200 --> 00:12:01.480]  如果不是藉著祂沒有人能夠到負那裏
[00:12:01.480 --> 00:12:05.160]  這一句可以是一句鼓勵也可以是一個應許
[00:12:05.160 --> 00:12:12.040]  當門徒在世上要努力繼續持守主給他的命令
[00:12:12.040 --> 00:12:13.800]  當他愛耶穌
[00:12:13.800 --> 00:12:17.560]  他要努力持守主給他的命令
[00:12:17.560 --> 00:12:22.680]  他們將來就能夠和主耶穌一起去到負那裏
[00:12:22.680 --> 00:12:25.320]  這條愛主的方程式
[00:12:25.320 --> 00:12:27.480]  愛主遵守主的道
[00:12:27.480 --> 00:12:31.320]  就能夠回到天父那裏
[00:12:31.320 --> 00:12:35.480]  這也成為了我們跟隨主的人
[00:12:35.480 --> 00:12:39.800]  對未來死後的盼望
[00:12:39.800 --> 00:12:42.680]  相對剛才我提到的二十四節
[00:12:42.680 --> 00:12:44.600]  有一類的人
[00:12:44.600 --> 00:12:46.200]  他不愛主
[00:12:46.200 --> 00:12:48.920]  也不遵守主的道
[00:12:48.920 --> 00:12:51.160]  這就是一個警告
[00:12:51.160 --> 00:12:53.400]  提醒那些不愛主的人
[00:12:53.400 --> 00:12:55.480]  他又不遵守主的道
[00:12:55.480 --> 00:13:00.040]  其實他將來不能夠去到主那裏
[00:13:00.040 --> 00:13:01.800]  愛不愛主
[00:13:01.800 --> 00:13:05.560]  其實是由我們這些跟隨主的人
[00:13:05.560 --> 00:13:07.960]  自己去決定
[00:13:07.960 --> 00:13:11.400]  最怕我們經常都覺得我們信了主
[00:13:11.400 --> 00:13:15.320]  我們就等於愛主
[00:13:15.320 --> 00:13:20.600]  但其實我們卻是常常活在一個救我的當中
[00:13:20.600 --> 00:13:23.640]  仍然都是自己在說話
[00:13:23.640 --> 00:13:26.760]  所以《馬太福音》七章二十一節很清楚告訴我們
[00:13:26.760 --> 00:13:32.040]  不是每一個稱呼主的人都能夠進天國
[00:13:32.040 --> 00:13:37.480]  是唯有遵行天父旨意的人才能進去
[00:13:37.480 --> 00:13:40.840]  這對我們來說是一個很大的提醒
[00:13:40.840 --> 00:13:42.920]  我們跟隨上帝的人
[00:13:42.920 --> 00:13:45.800]  我們是否真的在愛主
[00:13:45.800 --> 00:13:49.160]  我們是否真的在遵守主的命令
[00:13:49.160 --> 00:13:53.480]  以致我們容讓主進入我們的生命裏
[00:13:53.480 --> 00:13:56.760]  以致我們繼續能夠遵守主給我們的教導
[00:13:56.760 --> 00:14:00.440]  將來有一天我們能夠進天國
[00:14:00.440 --> 00:14:04.200]  《約翰福音》這段經文
[00:14:04.200 --> 00:14:07.800]  第二個部分由二十五節起
[00:14:07.800 --> 00:14:12.680]  它特別提到聖靈保衛師的工作
[00:14:12.680 --> 00:14:15.560]  對當時的門徒來說
[00:14:15.560 --> 00:14:19.240]  耶穌仍然都跟他們一起
[00:14:19.240 --> 00:14:25.000]  很難明白或完全明白耶穌說的是甚麼意思
[00:14:25.000 --> 00:14:27.960]  當我們抽出二十五節
[00:14:27.960 --> 00:14:29.080]  聖經裏是這樣說
[00:14:29.080 --> 00:14:32.280]  「我還與你們在一起的時候
[00:14:32.280 --> 00:14:35.240]  已經對你們說了這些事」
[00:14:35.240 --> 00:14:36.760]  而二十九節又說
[00:14:36.760 --> 00:14:39.800]  「現在事情還沒有發生
[00:14:39.800 --> 00:14:42.200]  我預先告訴你們
[00:14:42.200 --> 00:14:45.800]  使你們在事情發生的時候會信」
[00:14:45.800 --> 00:14:49.800]  如果我獨立去看這兩節經文的時候
[00:14:49.800 --> 00:14:53.880]  我會發現耶穌不同我們
[00:14:53.880 --> 00:14:56.360]  我們很多時候會馬後炮
[00:14:56.360 --> 00:14:57.880]  都說是這樣發生的
[00:14:57.880 --> 00:15:01.880]  我都說逃犯條例將會怎樣
[00:15:01.880 --> 00:15:04.360]  但其實耶穌不是這樣
[00:15:04.360 --> 00:15:06.120]  耶穌不是一個馬後炮的人
[00:15:06.120 --> 00:15:09.240]  耶穌也不是一個事後孔明的人
[00:15:09.240 --> 00:15:14.360]  祂是刻意在這裏跟門徒事先張揚
[00:15:14.360 --> 00:15:18.600]  將他死後復活的事、升天的事
[00:15:18.600 --> 00:15:22.040]  這些隱蔽的事向門徒說
[00:15:22.040 --> 00:15:27.960]  即使當時的門徒是不明白
[00:15:27.960 --> 00:15:31.000]  這些日子來到的時候是怎樣
[00:15:31.000 --> 00:15:32.680]  但主耶穌告訴他們
[00:15:32.680 --> 00:15:35.800]  當這些日子來到的時候
[00:15:35.800 --> 00:15:38.040]  聖靈會讓他們明白
[00:15:38.040 --> 00:15:41.240]  所以聖靈的工作在二十六節告訴我們
[00:15:41.240 --> 00:15:46.520]  祂要將一切的事教訓門徒
[00:15:46.520 --> 00:15:48.680]  並且要使他們想起
[00:15:48.680 --> 00:15:52.600]  主耶穌跟他們所說的一切說話
[00:15:52.600 --> 00:15:56.120]  即是當主耶穌不在門徒當中的時候
[00:15:56.120 --> 00:15:58.360]  聖靈就成為了
[00:15:58.360 --> 00:16:02.120]  耶穌親自臨在的一種表徵
[00:16:02.120 --> 00:16:05.080]  幫助門徒去想起
[00:16:05.080 --> 00:16:09.240]  耶穌在世的時候對他們的教導
[00:16:09.240 --> 00:16:11.480]  耶穌在世的時候
[00:16:11.480 --> 00:16:14.520]  祂呼召門徒去跟從祂
[00:16:14.520 --> 00:16:19.560]  那時候耶穌是能夠跟門徒一起生活
[00:16:19.560 --> 00:16:21.480]  一起作息
[00:16:21.480 --> 00:16:27.640]  耶穌是跟門徒一起走在一起的
[00:16:27.640 --> 00:16:30.920]  但當耶穌被釘復活之後
[00:16:30.920 --> 00:16:34.600]  耶穌要跟這些門徒道別的時候
[00:16:34.600 --> 00:16:37.480]  祂留下的一個安慰的訊息
[00:16:37.480 --> 00:16:40.440]  這個訊息也充滿著力量
[00:16:40.440 --> 00:16:42.280]  祂要離開
[00:16:42.280 --> 00:16:46.200]  不再跟這些門徒一起
[00:16:46.200 --> 00:16:50.920]  祂不能夠再在門徒的身邊
[00:16:50.920 --> 00:16:54.920]  反而祂要在門徒哪裡呢?
[00:16:54.920 --> 00:16:59.480]  祂要在門徒生命的裡頭
[00:16:59.480 --> 00:17:04.200]  祂不再跟門徒並排而行
[00:17:04.200 --> 00:17:07.480]  但是原來耶穌復活升天之後
[00:17:07.480 --> 00:17:11.160]  祂差派聖靈保衛師來到我們當中的時候
[00:17:11.160 --> 00:17:13.560]  這個聖靈保衛師要進入
[00:17:13.560 --> 00:17:16.440]  屬主的人的生命裡面
[00:17:16.440 --> 00:17:21.800]  主的靈是跟那個人的生命結合
[00:17:21.800 --> 00:17:26.200]  我們不能夠再像當日耶穌活在世上
[00:17:26.200 --> 00:17:29.080]  看到一個有形的耶穌
[00:17:29.080 --> 00:17:33.080]  但我們卻是能夠在我們的生命裡面
[00:17:33.080 --> 00:17:37.320]  看到耶穌在我們生命的一部分
[00:17:37.320 --> 00:17:39.160]  所以我們也很喜歡說
[00:17:39.160 --> 00:17:43.640]  「有平安在我心」
[00:17:43.640 --> 00:17:45.800]  「有平安在我們心」
[00:17:45.800 --> 00:17:47.160]  當我們相信主的時候
[00:17:47.160 --> 00:17:49.880]  聖靈在我們心裡面
[00:17:49.880 --> 00:17:54.920]  可以在我們自己生命的深深處裡面
[00:17:54.920 --> 00:18:00.600]  當我們願意去關心我們自己的心的時候
[00:18:00.600 --> 00:18:04.840]  我們會聽到主耶穌微小的聲音
[00:18:04.840 --> 00:18:07.000]  這個微小的聲音
[00:18:07.000 --> 00:18:11.160]  不是令我們覺得生命是難過
[00:18:11.160 --> 00:18:13.960]  不是覺得當我們面對這麼多困難的時候
[00:18:13.960 --> 00:18:15.560]  只有忐忑
[00:18:15.560 --> 00:18:18.760]  這個微小聲音應該能夠幫助到我們
[00:18:18.760 --> 00:18:24.760]  經歷到主的平安和主的力量
[00:18:24.760 --> 00:18:29.640]  弟兄姊妹在我們忙碌的生活裡面
[00:18:29.640 --> 00:18:37.960]  可能我們第一樣容易放棄的是靈修生活
[00:18:37.960 --> 00:18:41.480]  但原來在我們越忙碌的生活裡面
[00:18:41.480 --> 00:18:46.280]  我們越發要留一個空間給我們自己
[00:18:46.280 --> 00:18:49.880]  讓自己能夠進入到自己的內心
[00:18:49.880 --> 00:18:54.280]  去尋找從主而來給我們這份平安
[00:18:54.280 --> 00:18:59.960]  這就是聖靈內在我們生命的神聖空間
[00:18:59.960 --> 00:19:04.680]  這個神聖空間能夠展現平安給我們知道
[00:19:04.680 --> 00:19:06.760]  主耶穌不在我們身邊
[00:19:06.760 --> 00:19:08.760]  主耶穌在我們心裡面
[00:19:08.760 --> 00:19:12.120]  所以我們更加要關心我們自己的心
[00:19:12.120 --> 00:19:14.280]  以致我們能夠體會到
[00:19:14.280 --> 00:19:18.440]  主耶穌給我們那種信心的眼睛
[00:19:18.440 --> 00:19:23.640]  我們能夠這樣帶著平安去經歷生活
[00:19:23.640 --> 00:19:27.080]  不知道弟兄姊妹有沒有經驗過呢?
[00:19:27.080 --> 00:19:31.480]  我曾經在募會的過程接觸過一位弟兄
[00:19:31.480 --> 00:19:35.560]  這個弟兄患了癌症
[00:19:35.560 --> 00:19:40.360]  當年我見到他患癌症被醫治
[00:19:40.360 --> 00:19:42.360]  然後再復發
[00:19:42.360 --> 00:19:44.920]  我記得當他再復發的時候
[00:19:44.920 --> 00:19:46.920]  有一次去探望他
[00:19:46.920 --> 00:19:48.440]  他就跟我說
[00:19:48.440 --> 00:19:55.080]  他說他的癌細胞在他體內不斷地成長
[00:19:55.080 --> 00:19:57.080]  他用什麼來形容給我聽呢?
[00:19:57.080 --> 00:20:01.400]  他說你看到這裡原本有很多空地
[00:20:01.400 --> 00:20:03.640]  但是現在不斷地蓋房子
[00:20:03.640 --> 00:20:09.960]  那些癌細胞在我體內不斷地擴大
[00:20:09.960 --> 00:20:12.040]  其實當他這樣跟我說的時候
[00:20:12.040 --> 00:20:17.320]  我意識到他的辛苦
[00:20:17.320 --> 00:20:19.800]  當他這樣跟我分享的時候
[00:20:19.800 --> 00:20:21.240]  他也有提過
[00:20:21.240 --> 00:20:25.160]  他說他始終有一天會再次入醫院
[00:20:25.160 --> 00:20:26.680]  其實他想告訴我
[00:20:26.680 --> 00:20:28.360]  到他再入醫院的時候
[00:20:28.360 --> 00:20:32.600]  他知道就是人生最後的階段
[00:20:32.600 --> 00:20:35.720]  所以當我探望他之後過了一段時間
[00:20:35.720 --> 00:20:39.720]  我突然間有一天聽到他太太打給我的電話
[00:20:39.720 --> 00:20:42.600]  於是我就盡快放下手上在做的事
[00:20:42.600 --> 00:20:43.560]  去醫院探望他
[00:20:43.560 --> 00:20:45.160]  為他祈禱
[00:20:45.160 --> 00:20:47.800]  其實他的人沒什麼
[00:20:47.800 --> 00:20:51.160]  其實我不是覺得他太嚴重
[00:20:51.160 --> 00:20:53.720]  沒事就不會入醫院
[00:20:53.720 --> 00:20:56.600]  但是我其實眼裏看他
[00:20:56.600 --> 00:20:59.320]  躺在病床上其實他很清醒
[00:20:59.320 --> 00:21:02.600]  他還有一點點跟我開玩笑地說
[00:21:02.600 --> 00:21:05.240]  他說牧師我進來住兩天
[00:21:05.240 --> 00:21:10.120]  我兩天就會走了
[00:21:10.120 --> 00:21:12.360]  你知道兩天之後
[00:21:12.360 --> 00:21:17.880]  其實我是接到他的安息主懷的消息
[00:21:17.880 --> 00:21:21.480]  但是他跟我分享的時候
[00:21:21.480 --> 00:21:23.560]  我是看得到他
