
[00:00:00.000 --> 00:00:03.780]  但是今天我們會繼續講下去 就是和諧之家
[00:13:34.640 --> 00:13:38.320]  已經不再忠於自己的妻子
[00:13:38.320 --> 00:13:40.880]  妻子怎樣用溫柔
[00:13:40.880 --> 00:13:43.360]  眼淚都改變不了對方
[00:13:43.360 --> 00:13:45.840]  很簡單,如果丈夫,當然妻子也是
[00:13:45.840 --> 00:13:47.920]  變了心,有第三者
[00:13:47.920 --> 00:13:52.080]  難道就可以用這種溫柔去改變他嗎?
[00:13:52.080 --> 00:13:53.920]  絕對不會
[00:13:53.920 --> 00:13:56.400]  用愛去感化別人
[00:13:56.400 --> 00:14:01.040]  並不是一個一定見效的方法
[00:14:01.040 --> 00:14:04.480]  但是在家庭裡面
[00:14:04.480 --> 00:14:07.520]  最適合運用的方法是什麼?
[00:14:07.520 --> 00:14:09.600]  就是愛
[00:14:09.600 --> 00:14:16.000]  如果是同學,我不喜歡他不和他就算了
[00:14:16.000 --> 00:14:18.400]  下個學期可能和他不同班
[00:14:18.400 --> 00:14:21.360]  我就不需要再理會他
[00:14:21.360 --> 00:14:24.560]  如果是同事或者上司
[00:14:24.560 --> 00:14:26.320]  真是很難忍受
[00:14:26.320 --> 00:14:28.000]  可能我轉工
[00:14:28.000 --> 00:14:30.960]  我就不需要再理會這些人
[00:14:30.960 --> 00:14:32.960]  如果是兄弟姐妹
[00:14:32.960 --> 00:14:36.000]  很多兄弟姐妹的關係都是很差的
[00:14:36.000 --> 00:14:37.520]  是不和的
[00:14:37.520 --> 00:14:41.360]  不再見他,各有各自的家庭
[00:14:41.360 --> 00:14:44.160]  那就沒問題了
[00:14:44.160 --> 00:14:47.520]  但是配偶是怎樣的?
[00:14:47.520 --> 00:14:50.480]  基本上配偶是一生一世的
[00:14:50.480 --> 00:14:53.440]  如果各居一方
[00:14:53.440 --> 00:14:55.680]  那帶來的是什麼?
[00:14:55.680 --> 00:14:57.680]  是衝突
[00:14:57.680 --> 00:15:00.880]  所以特別對當時的社會背景不要忘記
[00:15:00.880 --> 00:15:06.160]  當時的婦女是沒有獨立的經濟能力的
[00:15:06.160 --> 00:15:13.840]  當時的婦女是不可以自己找到工作
[00:15:13.840 --> 00:15:15.360]  順便做生意
[00:15:15.360 --> 00:15:18.720]  所以在社團裡面賣紫色布的女人
[00:15:18.720 --> 00:15:21.360]  特別是要說出她的名字
[00:15:21.360 --> 00:15:24.080]  那就是婦女是很沒有地位的
[00:15:24.080 --> 00:15:28.960]  社會也不會提供一些庇護所給她
[00:15:28.960 --> 00:15:32.800]  香港呢,我也覺得不是很公平的
[00:15:32.800 --> 00:15:35.600]  妻子如果被丈夫虐待
[00:15:35.600 --> 00:15:39.680]  原來社會有些地方是收容這些妻子
[00:15:39.680 --> 00:15:42.320]  讓她可以在這裡得到隱秘
[00:15:42.320 --> 00:15:44.480]  但是做丈夫的那些
[00:15:44.480 --> 00:15:46.480]  如果被妻子虐待
[00:15:46.480 --> 00:15:48.480]  是沒有地方可以躲的
[00:15:48.480 --> 00:15:51.920]  除了麥當勞做難民之外
[00:15:51.920 --> 00:15:53.920]  真的沒有什麼可以做的
[00:15:53.920 --> 00:15:56.480]  但是至少比得上那個年代裡面
[00:15:56.480 --> 00:15:59.920]  婦女是因為沒有獨立經濟能力
[00:15:59.920 --> 00:16:02.240]  社會又不會有這個庇護所
[00:16:02.240 --> 00:16:05.040]  故知他們怎樣去教當時的婦女?
[00:16:05.040 --> 00:16:06.560]  去教他們起革命?
[00:16:06.560 --> 00:16:08.320]  推翻自己的丈夫?
[00:16:08.320 --> 00:16:11.760]  然後或者收拾世怨
[00:16:11.760 --> 00:16:13.760]  離家出走?
[00:16:13.760 --> 00:16:15.040]  不是的
[00:16:15.040 --> 00:16:16.560]  就算離家出走
[00:16:16.560 --> 00:16:20.960]  他其他的家人、子女又怎樣去面對呢?
[00:16:20.960 --> 00:16:23.200]  他要怎樣面對自己
[00:16:23.200 --> 00:16:26.560]  自己的家人、爸爸媽媽或者社會呢?
[00:16:26.560 --> 00:16:28.880]  所以比得上教導是怎樣的?
[00:16:28.880 --> 00:16:34.480]  盡可能跟自己的丈夫保持和諧的關係
[00:16:34.480 --> 00:16:37.040]  正正因為這份的愛和忍耐
[00:16:37.040 --> 00:16:42.800]  就可以使得家庭延續下去
[00:16:42.800 --> 00:16:45.280]  正如我們上一課所說
[00:16:45.280 --> 00:16:47.840]  因為這份的愛和忍耐
[00:16:47.840 --> 00:16:51.360]  去面對乖僻的上司
[00:16:51.360 --> 00:16:54.960]  是令到你繼續堅持
[00:16:54.960 --> 00:16:56.720]  甚至能夠影響到別人
[00:16:56.720 --> 00:16:59.600]  為了要克服這個這麼不公平的對待
[00:16:59.600 --> 00:17:02.640]  而引發內心的憤恨
[00:17:02.640 --> 00:17:04.640]  這是絕對不容易的
[00:17:04.640 --> 00:17:06.640]  但是假若做妻子的
[00:17:06.640 --> 00:17:09.280]  仍然相信他的配偶
[00:17:09.280 --> 00:17:13.360]  並不是冤家來的
[00:17:13.360 --> 00:17:15.200]  他是我生命的克制者
[00:17:15.200 --> 00:17:17.440]  嚇著我的
[00:17:17.440 --> 00:17:20.880]  或者利益上的對立者
[00:17:20.880 --> 00:17:22.640]  更加相信你的配偶
[00:17:22.640 --> 00:17:24.640]  並不是一個麻木不仁
[00:17:24.640 --> 00:17:27.440]  甚至去到無藥可救的地步
[00:17:27.440 --> 00:17:29.520]  這樣他就要求神
[00:17:29.520 --> 00:17:32.320]  你帶他去憐憫、加厲
[00:17:32.320 --> 00:17:35.920]  縱使可能他丈夫在某一刻裏面
[00:17:35.920 --> 00:17:38.080]  是較為徬徨
[00:17:38.080 --> 00:17:40.640]  甚至粗魯
[00:17:40.640 --> 00:17:42.320]  但是他平時不是這樣
[00:17:42.320 --> 00:17:43.920]  仍然有這個盼望在當中
[00:17:43.920 --> 00:17:45.360]  就算沒有
[00:17:45.360 --> 00:17:47.840]  仰望神繼續以愛和和諧
[00:17:47.840 --> 00:17:49.120]  去對待對方
[00:17:49.120 --> 00:17:52.640]  去維繫著整個的家庭
[00:17:52.640 --> 00:17:55.840]  所以這個善行是包括什麼呢?
[00:17:55.840 --> 00:17:58.560]  就是有貞潔的品行
[00:17:58.560 --> 00:18:00.560]  對丈夫專一
[00:18:00.560 --> 00:18:03.680]  在這個世代似乎男女平等
[00:18:03.680 --> 00:18:06.320]  我都接觸過不少的個案
[00:18:06.320 --> 00:18:09.520]  其實不單單是丈夫有第三者
[00:18:09.520 --> 00:18:13.120]  也有的比例其實都不輕
[00:18:13.120 --> 00:18:15.920]  雖然不會超過男性
[00:18:15.920 --> 00:18:19.120]  就是妻子有婚外情
[00:18:19.120 --> 00:18:22.560]  甚至在英國我都接觸到這樣的個案
[00:18:22.560 --> 00:18:24.560]  妻子出去工作
[00:18:24.560 --> 00:18:26.160]  就跟上司
[00:18:26.160 --> 00:18:29.600]  還是外籍人士發生關係
[00:18:29.600 --> 00:18:30.880]  有婚外情
[00:18:30.880 --> 00:18:33.200]  所以今天做妻子
[00:18:33.200 --> 00:18:34.720]  要有貞潔的品行
[00:18:34.720 --> 00:18:36.720]  對丈夫專一
[00:18:36.720 --> 00:18:40.800]  更加有敬畏的心態
[00:18:40.800 --> 00:18:42.800]  是對神專敬
[00:18:42.800 --> 00:18:45.280]  因為對神的專敬
[00:18:45.280 --> 00:18:47.280]  有神的生命在當中
[00:18:47.280 --> 00:18:51.680]  你就容易面對到前面的挑戰
[00:18:51.680 --> 00:18:53.680]  面對你的配偶
[00:18:53.680 --> 00:18:58.080]  第三方面就是撲數
[00:18:58.080 --> 00:19:01.120]  第三章的第三節
[00:19:01.120 --> 00:19:03.120]  這裡就算是
[00:19:03.120 --> 00:19:05.120]  連未信耶穌的人
[00:19:05.120 --> 00:19:08.320]  都很認同這一段的經文
[00:19:08.320 --> 00:19:11.680]  你們不要以外面的邊頭髮
[00:19:11.680 --> 00:19:15.360]  戴金色穿美衣為裝飾
[00:19:15.360 --> 00:19:18.560]  當然愛美是人的天性
[00:19:18.560 --> 00:19:21.120]  不單是女性
[00:19:21.120 --> 00:19:23.120]  男性現在都很愛美
[00:19:23.120 --> 00:19:26.080]  所以現在很多的男性
[00:19:26.080 --> 00:19:28.080]  都會去做面膜
[00:19:28.080 --> 00:19:33.120]  什麼紋眉之類的
[00:19:33.120 --> 00:19:38.080]  可能男性都會在白天塗面霜
[00:19:38.080 --> 00:19:40.080]  晚上塗晚霜
[00:19:40.080 --> 00:19:42.080]  我也有塗面霜的
[00:19:42.080 --> 00:19:46.080]  特別是女性更加
[00:19:46.080 --> 00:19:48.080]  所以你要留意到
[00:19:48.080 --> 00:19:50.080]  始終女性的化妝品
[00:19:50.080 --> 00:19:52.080]  是多很多的
[00:19:52.080 --> 00:19:58.080]  Rachel's John Lewis
[00:19:58.080 --> 00:20:02.080]  賣女性的化妝品是多很多
[00:20:02.080 --> 00:20:04.080]  古代的女性
[00:20:04.080 --> 00:20:06.080]  因為沒有工作
[00:20:06.080 --> 00:20:08.080]  不用去外面工作
[00:20:08.080 --> 00:20:12.080]  很容易注重自己的打扮
[00:20:12.080 --> 00:20:16.080]  有時候過度的注重裝飾
[00:20:16.080 --> 00:20:20.080]  變成不是那麼理想的
[00:20:20.080 --> 00:20:22.080]  有外貌 有美貌
