
[00:00:00.000 --> 00:00:02.800]  入七月份 學生又放暑假
[00:05:33.800 --> 00:05:37.600]  怎樣會是從天上降下來的量
[00:05:37.600 --> 00:05:40.000]  第二個問題在五十二節
[00:05:40.000 --> 00:05:42.800]  耶穌竟然說祂的肉可以給人吃
[00:05:42.800 --> 00:05:46.400]  聽起來怎麼可能呢?很可怕
[00:05:46.400 --> 00:05:49.200]  我們先看第一個疑問
[00:05:49.200 --> 00:05:51.800]  四十一至四十二節
[00:05:51.800 --> 00:05:53.200]  猶太人因為耶穌說
[00:05:53.200 --> 00:05:55.600]  我是從天上降下來的量
[00:05:55.600 --> 00:05:57.600]  就私下議論
[00:05:57.600 --> 00:06:00.200]  這個不是約瑟的兒子耶穌嗎?
[00:06:00.200 --> 00:06:02.400]  我們起碼認識他的父母
[00:06:02.400 --> 00:06:03.600]  現在他怎樣說
[00:06:03.600 --> 00:06:07.200]  我是從天上降下來的呢?
[00:06:07.200 --> 00:06:09.800]  群眾認識耶穌
[00:06:09.800 --> 00:06:11.200]  他是出自一個很平凡
[00:06:11.200 --> 00:06:13.400]  猶太家庭約瑟的兒子
[00:06:13.400 --> 00:06:17.200]  怎樣可以成為從天上降下來的量這麼厲害?
[00:06:17.200 --> 00:06:19.400]  於是在議論
[00:06:19.400 --> 00:06:20.600]  議論這個字
[00:06:20.600 --> 00:06:24.200]  原文不只是說不明白
[00:06:24.200 --> 00:06:25.800]  大家在討論一下
[00:06:25.800 --> 00:06:28.400]  而是發怨言
[00:06:28.400 --> 00:06:30.400]  好像他們在發怨言
[00:06:30.400 --> 00:06:32.200]  這個人口出狂言
[00:06:32.200 --> 00:06:34.800]  都不知道他在說什麼
[00:06:34.800 --> 00:06:36.400]  如果你是耶穌
[00:06:36.400 --> 00:06:37.600]  你質疑身份
[00:06:37.600 --> 00:06:39.600]  你會怎樣回應?
[00:06:39.600 --> 00:06:40.200]  如果是我
[00:06:40.200 --> 00:06:42.800]  可能我會立刻展示一下質量
[00:06:42.800 --> 00:06:43.400]  告訴他
[00:06:43.400 --> 00:06:46.000]  之前施西約學怎樣做我的見證人
[00:06:46.000 --> 00:06:48.000]  我在會堂說過多少艱深的道
[00:06:48.000 --> 00:06:49.800]  我記得神蹟騎士醫病趕鬼
[00:06:49.800 --> 00:06:52.000]  最明顯我就是有特別的
[00:06:52.000 --> 00:06:54.400]  powerful的人嗎?
[00:06:54.400 --> 00:06:57.200]  但是耶穌沒有這樣回應
[00:06:57.200 --> 00:07:00.400]  我們看四十三至四十七節
[00:07:00.400 --> 00:07:02.600]  耶穌回答對他們說
[00:07:02.600 --> 00:07:05.000]  你們不要彼此私下議論
[00:07:05.000 --> 00:07:07.600]  你不是差我來的父給引人
[00:07:07.600 --> 00:07:10.200]  就沒有人能到我這裡來
[00:07:10.200 --> 00:07:11.400]  到我這裡來的
[00:07:11.400 --> 00:07:14.000]  在末日我要使他復活
[00:07:14.000 --> 00:07:15.800]  在先知書上寫著
[00:07:15.800 --> 00:07:18.000]  他們要蒙神教導
[00:07:18.000 --> 00:07:20.400]  凡聽了父的教導而學習的
[00:07:20.400 --> 00:07:22.200]  都到我這裡來
[00:07:22.200 --> 00:07:24.800]  這不是說有人看見過父
[00:07:24.800 --> 00:07:26.200]  唯獨從神來的
[00:07:26.200 --> 00:07:28.200]  他才看見過父
[00:07:28.200 --> 00:07:31.000]  我實實在在地告訴你們
[00:07:31.000 --> 00:07:34.200]  信的人有永生
[00:07:34.200 --> 00:07:36.000]  耶穌沒有反駁
[00:07:36.000 --> 00:07:38.200]  沒有為自己辯護
[00:07:38.200 --> 00:07:40.600]  而是將話題轉移到
[00:07:40.600 --> 00:07:43.800]  人怎樣才能蒙恩
[00:07:43.800 --> 00:07:46.400]  領受到從天上而來的良
[00:07:46.400 --> 00:07:48.200]  得到永生
[00:07:48.200 --> 00:07:49.800]  好像一個舞蹈朋友
[00:07:49.800 --> 00:07:52.600]  向目者提出很多問題
[00:07:52.600 --> 00:07:54.000]  聖經無誤
[00:07:54.000 --> 00:07:58.000]  怎樣可以引證耶穌復活是真的
[00:07:58.000 --> 00:08:01.800]  目者沒有提出很多護教學的答案
[00:08:01.800 --> 00:08:04.800]  而是引導他的心怎樣開放
[00:08:04.800 --> 00:08:07.000]  去接受這個真理
[00:08:07.000 --> 00:08:09.400]  我想因為耶穌看得出這班群眾
[00:08:09.400 --> 00:08:11.000]  他們不願意相信
[00:08:11.000 --> 00:08:12.800]  不是因為他們不明白
[00:08:12.800 --> 00:08:16.400]  他們不願意開放他們的心去接受
[00:08:16.400 --> 00:08:21.000]  於是耶穌提出了得永生的條件
[00:08:21.000 --> 00:08:22.400]  概括來說
[00:08:22.400 --> 00:08:25.400]  我們看到有三個很重要的條件
[00:08:25.400 --> 00:08:27.000]  44節說
[00:08:27.000 --> 00:08:31.200]  父神先做了吸引人的工作
[00:08:31.200 --> 00:08:32.400]  45節
[00:08:32.400 --> 00:08:34.200]  你聽到父神的教導
[00:08:34.200 --> 00:08:36.400]  你要去學
[00:08:36.400 --> 00:08:38.000]  46至47節
[00:08:38.000 --> 00:08:39.400]  你要信耶穌
[00:08:39.400 --> 00:08:42.200]  他是從神而來的人子
[00:08:42.200 --> 00:08:44.000]  我們逐個去看
[00:08:44.000 --> 00:08:46.400]  先看44節
[00:08:46.400 --> 00:08:48.600]  若不是差我來的父吸引人
[00:08:48.600 --> 00:08:52.000]  就沒有人問到我這裡來
[00:08:52.000 --> 00:08:53.400]  第一個條件
[00:08:53.400 --> 00:08:57.600]  是上帝按著他的主權先採取主動
[00:08:57.600 --> 00:09:01.000]  是父神先做吸引人的工作
[00:09:01.000 --> 00:09:03.800]  救恩是出自神他自己
[00:09:03.800 --> 00:09:09.200]  先甘願向罪人賜下白白的恩典
[00:09:09.200 --> 00:09:12.200]  那神怎樣去吸引人去回應呢?
[00:09:12.200 --> 00:09:13.800]  45節這樣說
[00:09:13.800 --> 00:09:15.800]  在先知書上寫著
[00:09:15.800 --> 00:09:17.800]  他們都要蒙神教導
[00:09:17.800 --> 00:09:20.400]  凡聽了父的教導而學習的
[00:09:20.400 --> 00:09:22.800]  都到我這裡來
[00:09:22.800 --> 00:09:25.000]  神接受他的話語
[00:09:25.000 --> 00:09:26.600]  啟示真理
[00:09:26.600 --> 00:09:30.000]  使他的僕人去傳講真理
[00:09:30.000 --> 00:09:31.800]  第二個條件
[00:09:31.800 --> 00:09:36.000]  信仰的權威是來自神自己的話語
[00:09:36.000 --> 00:09:38.600]  不是人的說話、人的教導
[00:09:38.600 --> 00:09:41.800]  今天的信徒來說就是我們的聖經
[00:09:41.800 --> 00:09:45.000]  但人不是單單聽了這些教導就夠
[00:09:45.000 --> 00:09:46.200]  45節說
[00:09:46.200 --> 00:09:49.600]  聽了之後你要去學
[00:09:49.600 --> 00:09:55.200]  學習的目的是為了到耶穌那裡
[00:09:55.200 --> 00:09:56.600]  為什麼耶穌這麼重要?
[00:09:56.600 --> 00:09:58.200]  耶穌是誰?
[00:09:58.200 --> 00:10:03.000]  46節很清楚奠定了耶穌很獨特的身份
[00:10:03.000 --> 00:10:04.600]  46節
[00:10:04.600 --> 00:10:07.400]  這不是說有人看見過父
[00:10:07.400 --> 00:10:11.600]  唯獨從神來的他才看見過父
[00:10:11.600 --> 00:10:14.000]  耶穌強調
[00:10:14.000 --> 00:10:17.200]  唯獨他自己是直接從神而來
[00:10:17.200 --> 00:10:18.400]  神的兒子
[00:10:18.400 --> 00:10:20.200]  是真正認識父
[00:10:20.200 --> 00:10:23.400]  是真正人和神的忠誡者
[00:10:23.400 --> 00:10:25.200]  太初有道
[00:10:25.200 --> 00:10:27.200]  道與神同在
[00:10:27.200 --> 00:10:30.000]  因著耶穌這個獨特的身份
[00:10:30.000 --> 00:10:32.400]  以至47節說
[00:10:32.400 --> 00:10:34.400]  我實實在在告訴你們
[00:10:34.400 --> 00:10:37.200]  信的人有永生
[00:10:37.200 --> 00:10:40.200]  我們看見得救恩的第三個條件
[00:10:40.200 --> 00:10:43.000]  救恩不是靠人的工作
[00:10:43.000 --> 00:10:45.600]  唯獨信靠耶穌
[00:10:45.600 --> 00:10:48.400]  人才可以得永生
[00:10:48.400 --> 00:10:51.200]  整體上剛才的44節提到
[00:10:51.200 --> 00:10:54.000]  是上帝按著他的主權
[00:10:54.000 --> 00:10:57.200]  先採取主動做給人的工作
[00:10:57.200 --> 00:10:59.800]  好像是神說了算
[00:10:59.800 --> 00:11:02.400]  不過在45節我們又看到
[00:11:02.400 --> 00:11:06.000]  凡聽了父的教導而學習的
[00:11:06.000 --> 00:11:08.000]  都會去耶穌那裡
[00:11:08.000 --> 00:11:10.200]  我們看見神的主權
[00:11:10.200 --> 00:11:13.200]  和人按著他的自由意志去回應
[00:11:13.200 --> 00:11:17.400]  有一個好好互相配合的果效在
[00:11:17.400 --> 00:11:19.000]  當我研習這段經文的時候
[00:11:19.000 --> 00:11:22.000]  我不期然想起宗教改革的時候
[00:11:22.000 --> 00:11:24.200]  馬丁路德和其他改革者
[00:11:24.200 --> 00:11:26.600]  提出很重要的三個唯獨
[00:11:26.600 --> 00:11:30.400]  去陳述基督信仰的核心價值
[00:11:30.400 --> 00:11:32.200]  唯獨恩典
[00:11:32.200 --> 00:11:34.000]  唯獨聖經
[00:11:34.000 --> 00:11:37.000]  唯獨信心
[00:11:37.000 --> 00:11:38.600]  我們今天抓住一些東西
[00:11:38.600 --> 00:11:41.200]  說基督信仰是基督信仰
[00:11:41.200 --> 00:11:43.400]  耶穌看見當時的猶太群眾
[00:11:43.400 --> 00:11:47.400]  他們正正沒有抓住這些重要的條件
[00:11:47.400 --> 00:11:49.000]  他們抓緊的是
[00:11:49.000 --> 00:11:52.600]  自己在情感上以為最重要的
[00:11:52.600 --> 00:11:56.000]  但其實不是他們真正的需要
[00:11:56.000 --> 00:11:58.200]  特別他們以為一些舊約的先知
[00:11:58.200 --> 00:11:59.600]  例如摩西
[00:11:59.600 --> 00:12:02.600]  曾經見過上帝有刺客律法
[00:12:02.600 --> 00:12:05.200]  豈不是最大的權威嗎?
[00:12:05.200 --> 00:12:07.000]  耶穌再次強調
[00:12:07.000 --> 00:12:08.600]  即是刺客瑪那的
[00:12:08.600 --> 00:12:11.600]  是上帝而不是摩西
[00:12:11.600 --> 00:12:13.800]  人吃了瑪那仍然會死
[00:12:13.800 --> 00:12:17.600]  他自己才是真正生命的糧
[00:12:17.600 --> 00:12:19.400]  耶穌繼續去演繹
[00:12:19.400 --> 00:12:21.600]  他怎樣是生命的糧
[00:12:21.600 --> 00:12:23.000]  51節他這樣說
[00:12:23.000 --> 00:12:27.200]  我為死人的生命所賜下的糧是我的肉
[00:12:27.200 --> 00:12:30.200]  這樣的描述比之前說
[00:12:30.200 --> 00:12:33.800]  他是天上的糧更加難以理解
[00:12:33.800 --> 00:12:35.200]  因爲猶太的會中
[00:12:35.200 --> 00:12:37.000]  第二個問題
[00:12:37.000 --> 00:12:39.400]  我們進入第二個部分的敘事
[00:12:39.400 --> 00:12:44.000]  52至58節
[00:12:44.000 --> 00:12:46.000]  猶太人彼此爭論
[00:12:46.000 --> 00:12:50.000]  這個人怎能將他的肉給我們吃
[00:12:50.000 --> 00:12:51.000]  爭論這個字
[00:12:51.000 --> 00:12:53.000]  原文是一個很強的詞語
[00:12:53.000 --> 00:12:55.400]  除了一些口頭的爭辯之外
[00:12:55.400 --> 00:12:58.800]  可以包括一些暴力行動
[00:12:58.800 --> 00:13:00.800]  我們看到這群猶太群眾
[00:13:00.800 --> 00:13:04.400]  對眼前這位耶穌的不滿開始升級
[00:13:04.400 --> 00:13:07.200]  耶穌給不到他們想要的
[00:13:07.200 --> 00:13:12.000]  對耶穌追求的心智開始有些逆轉
[00:13:12.000 --> 00:13:16.400]  耶穌有沒有按照他們的情緒說一些容易聽的說話
[00:13:16.400 --> 00:13:17.600]  沒有
[00:13:17.600 --> 00:13:19.200]  耶穌更加變本加厲
[00:13:19.200 --> 00:13:21.000]  說的話更加難明白
[00:13:21.000 --> 00:13:23.400]  我們看53至55節
[00:13:23.400 --> 00:13:24.600]  耶穌對他們說
[00:13:24.600 --> 00:13:26.600]  我實實在在告訴你們
[00:13:26.600 --> 00:13:28.400]  你們若不吃人子的肉
[00:13:28.400 --> 00:13:29.800]  不喝人子的血
[00:13:29.800 --> 00:13:31.600]  在你們裏面沒有生命
[00:13:31.600 --> 00:13:34.200]  吃我肉 喝我血的人就有永生
[00:13:34.200 --> 00:13:36.800]  並且在末日我要死他復活
[00:13:36.800 --> 00:13:38.400]  我的肉真的可以吃
[00:13:38.400 --> 00:13:41.200]  我的血真的可以喝
[00:13:41.200 --> 00:13:42.400]  不僅吃我的肉
[00:13:42.400 --> 00:13:44.800]  還要喝他的血
[00:13:44.800 --> 00:13:47.000]  好像吃人族一樣
[00:13:47.000 --> 00:13:49.000]  再看回原本的字
[00:13:49.000 --> 00:13:52.600]  第53節還是我們平時的進食
[00:13:52.600 --> 00:13:54.600]  54節的食字是甚麼
[00:13:54.600 --> 00:13:56.200]  嘴著召
[00:13:56.200 --> 00:13:57.000]  即是耶穌說
[00:13:57.000 --> 00:13:57.800]  你要吃我的肉
[00:13:57.800 --> 00:13:59.200]  你要召
[00:13:59.200 --> 00:14:02.000]  慢慢吞我的肉
[00:14:02.000 --> 00:14:05.800]  你不要忘記當時猶太人的飲食條例是
[00:14:05.800 --> 00:14:08.200]  不准吃血
[00:14:08.200 --> 00:14:10.800]  這番言論對於當時猶太人來說
[00:14:10.800 --> 00:14:13.400]  是一個很大的冒犯
[00:14:13.400 --> 00:14:17.000]  究竟耶穌想說甚麼呢
[00:14:17.000 --> 00:14:21.200]  無疑這一段是幾乎爭議的經文
[00:14:21.200 --> 00:14:23.000]  很多學者都會將這段經文
[00:14:23.000 --> 00:14:25.400]  和聖餐聯想
[00:14:25.400 --> 00:14:26.600]  聖餐的時候
[00:14:26.600 --> 00:14:30.400]  他張開他的身體和他的血
[00:14:30.400 --> 00:14:33.000]  無論是明事還是暗事
[00:14:33.000 --> 00:14:35.800]  今天不會花時間討論這個課題
[00:14:35.800 --> 00:14:39.800]  無論這段經文是否暗示聖餐也好
[00:14:39.800 --> 00:14:42.600]  聖禮本身就是一個媒介
[00:14:42.600 --> 00:14:45.800]  聖禮背後神藉耶穌基督的犧牲
[00:14:45.800 --> 00:14:47.800]  成就了甚麼事
[00:14:47.800 --> 00:14:51.400]  這才是最大的關鍵
[00:14:51.400 --> 00:14:52.000]  耶穌說
[00:14:52.000 --> 00:14:53.200]  吃我的肉
[00:14:53.200 --> 00:14:54.600]  喝我的血
[00:14:54.600 --> 00:14:57.000]  意味著耶穌的生命
[00:14:57.000 --> 00:14:59.600]  如何傳遞給人
[00:14:59.600 --> 00:15:05.400]  人又如何分享耶穌的生命
[00:15:05.400 --> 00:15:09.000]  我們再來看一次第51節
[00:15:09.000 --> 00:15:11.600]  第51節有一個字很重要
[00:15:11.600 --> 00:15:17.400]  我為世人的生命所賜下的糧是我的肉
[00:15:17.400 --> 00:15:21.600]  耶穌說要賜下他的肉
[00:15:21.600 --> 00:15:25.400]  耶穌將自己當作一個祭物
[00:15:25.400 --> 00:15:30.200]  成為用來獻祭的一個祭身
[00:15:30.200 --> 00:15:31.800]  他承擔了人的罪
[00:15:31.800 --> 00:15:36.600]  在十字架上獻上捨身流血的祭
[00:15:36.600 --> 00:15:40.000]  將自己獻給天父
[00:15:40.000 --> 00:15:45.800]  他邀請人進入和他生命的聯合
[00:15:45.800 --> 00:15:47.400]  2-54節他說
[00:15:47.400 --> 00:15:48.400]  吃我的肉
[00:15:48.400 --> 00:15:50.800]  喝我的血的人就有永生
[00:15:50.800 --> 00:15:55.000]  並且在末日我要使他們復活
[00:15:55.000 --> 00:15:58.200]  須得赦免只是一個起步
[00:15:58.200 --> 00:16:00.000]  來到耶穌裡面的人
[00:16:00.000 --> 00:16:02.200]  和他結合一個很親密的關係
[00:16:02.200 --> 00:16:04.400]  是一個生命的交流
[00:16:04.400 --> 00:16:06.400]  2-56節他說
[00:16:06.400 --> 00:16:07.200]  吃我的肉
[00:16:07.200 --> 00:16:10.400]  喝我的血的人常在我裡面
[00:16:10.400 --> 00:16:13.600]  也常在他裡面
[00:16:13.600 --> 00:16:15.400]  順耶穌意味著
[00:16:15.400 --> 00:16:19.800]  我們和耶穌的生命有一個很深層的契合
[00:16:19.800 --> 00:16:23.000]  毀身在這份關係裡面
[00:16:23.000 --> 00:16:24.400]  我們不是靠自己
[00:16:24.400 --> 00:16:26.200]  是靠神而活
[00:16:26.200 --> 00:16:27.400]  我們不是為自己
[00:16:27.400 --> 00:16:29.800]  我們是為神而活
[00:16:29.800 --> 00:16:31.600]  這份人生命的交流
[00:16:31.600 --> 00:16:34.600]  讓人的生命更新改變
[00:16:34.600 --> 00:16:36.400]  2-57節就這麼說
[00:16:36.400 --> 00:16:39.400]  永生的父怎樣猜我來
[00:16:39.400 --> 00:16:42.600]  我又怎樣因父活著
[00:16:42.600 --> 00:16:48.200]  照樣吃我的人也要因我去活著
[00:16:48.200 --> 00:16:51.600]  天父去託付給耶穌的使命
[00:16:51.600 --> 00:16:55.000]  成為耶穌終極的關懷
[00:16:55.000 --> 00:16:57.000]  而所有願意去吃耶穌的肉
[00:16:57.000 --> 00:16:58.200]  喝耶穌的血
[00:16:58.200 --> 00:17:00.200]  領受這個生命的糧的人
[00:17:00.200 --> 00:17:04.800]  不會單單滿足吃麻辣五餅二魚那些地上的食物
[00:17:04.800 --> 00:17:08.800]  他同樣會渴求一些屬靈生命上的餵養
[00:17:08.800 --> 00:17:13.400]  他們會願意去學校耶穌為主而活
[00:17:13.400 --> 00:17:18.000]  這個經文又令我想起剛才說過的宗教改革
[00:17:18.000 --> 00:17:20.400]  最初提出三個唯獨
[00:17:20.400 --> 00:17:23.000]  但接著他們再加上第四個
[00:17:23.000 --> 00:17:25.000]  就是唯獨基督
[00:17:25.000 --> 00:17:28.000]  表示信心的對象就是基督
[00:17:28.000 --> 00:17:30.400]  還有第五個唯獨榮耀
[00:17:30.400 --> 00:17:33.600]  他強調作為信徒要回應上帝的愛
[00:17:33.600 --> 00:17:37.800]  行事為人要去榮耀神
[00:17:37.800 --> 00:17:40.400]  總結今天我們學習的這段經文
[00:17:40.400 --> 00:17:42.000]  我們思想一下
[00:17:42.000 --> 00:17:47.200]  昔日以色列民他們在曠野裏面向摩西發怨言
[00:17:47.200 --> 00:17:51.800]  因為摩西滿足不到他們當時所期盼的需要
[00:17:51.800 --> 00:17:55.200]  同樣在約翰福音裏面的這班群眾
[00:17:55.200 --> 00:17:58.400]  他們都是尋找同一類的領袖
[00:17:58.400 --> 00:18:02.800]  屬靈的領袖是為了滿足他們的個人慾望
[00:18:02.800 --> 00:18:07.600]  他們期盼是一位在物質上供應肉身需要
[00:18:07.600 --> 00:18:10.800]  在政治上幫他們推翻羅馬政權的一個
[00:18:10.800 --> 00:18:15.600]  這樣他們自己定立的一位救主
[00:18:15.600 --> 00:18:17.600]  昔日在曠野的以色列民
[00:18:17.600 --> 00:18:20.400]  以及在約翰福音裏面的這班群眾
[00:18:20.400 --> 00:18:25.400]  他們追求的神蹟是為了滿足他們個人的需要
[00:18:25.400 --> 00:18:29.400]  而不明白當中更加深層的意義
[00:18:29.400 --> 00:18:33.200]  神蹟彰顯了上帝的榮耀能力
[00:18:33.200 --> 00:18:36.600]  一方面確實可以解決人一些的需要
[00:18:36.600 --> 00:18:38.200]  但更加重要
[00:18:38.200 --> 00:18:44.000]  神蹟是指向讓人更加盡心地去認識神
