
[00:00:00.000 --> 00:00:07.040]  一個充滿自信的陳振聰先生
[00:05:02.120 --> 00:05:03.680]  耶穌基督的教訓有一段時間要講
[00:05:03.680 --> 00:05:05.880]  耶穌教愛神愛人愛倫社
[00:05:05.880 --> 00:05:11.240]  耶穌基督教人謙卑
[00:05:11.240 --> 00:05:13.920]  保羅說你們要以耶穌基督的心為心
[00:05:13.920 --> 00:05:16.040]  那耶穌基督的心是怎樣的
[00:05:16.040 --> 00:05:16.520]  不知道
[00:05:16.520 --> 00:05:19.640]  不知道那你怎麼以耶穌基督的心為心
[00:05:19.640 --> 00:05:21.400]  耶穌說我心裡柔和謙卑
[00:05:21.400 --> 00:05:23.240]  你們要學我的樣式
[00:05:23.240 --> 00:05:26.080]  保羅在菲律賓書繼續說
[00:05:26.080 --> 00:05:32.120]  他不以與神同等為強奪的反倒虛己
[00:05:32.120 --> 00:05:33.160]  採取人的樣式
[00:05:33.160 --> 00:05:34.280]  採取奴僕的樣式
[00:05:34.280 --> 00:05:35.960]  以至於死且死在十字架上
[00:05:35.960 --> 00:05:39.120]  這個就是耶穌的樣式
[00:05:39.120 --> 00:05:42.720]  I'm humble and lowly in heart
[00:05:42.720 --> 00:05:46.160]  有很長時間要學
[00:05:46.160 --> 00:05:47.320]  第六集第七集
[00:05:47.320 --> 00:05:48.640]  神跟人說話
[00:05:48.640 --> 00:05:50.640]  席著仕途跟我們說話
[00:05:50.640 --> 00:05:52.600]  席著牧師與傳道跟我們說話
[00:05:52.600 --> 00:05:54.920]  席著教師和掌則跟我們說話
[00:05:54.920 --> 00:05:56.920]  神席著土告跟我們說話
[00:05:56.920 --> 00:05:59.080]  神席著你不認識的人向你說話
[00:05:59.080 --> 00:06:00.840]  這個就是恩與知性
[00:06:00.840 --> 00:06:02.160]  有個人在說見證
[00:06:02.160 --> 00:06:03.080]  You don't know him
[00:06:03.080 --> 00:06:04.760]  You don't know her
[00:06:04.760 --> 00:06:06.600]  神跟你說話
[00:06:06.600 --> 00:06:08.680]  你每次回來崇拜自己祈禱的時候
[00:06:08.680 --> 00:06:10.000]  講三樣東西
[00:06:10.000 --> 00:06:11.760]  敬拜之前的祈禱是三樣
[00:06:11.760 --> 00:06:14.040]  第一 認罪
[00:06:14.040 --> 00:06:15.720]  我不喜歡提罪
[00:06:15.720 --> 00:06:18.280]  最好牧師不要講罪 講愛
[00:06:18.280 --> 00:06:20.080]  有個弟兄我在夏威夷講完道之後
[00:06:20.080 --> 00:06:21.240]  我信了主二十年
[00:06:21.240 --> 00:06:23.080]  來夏威夷某某教會
[00:06:23.080 --> 00:06:24.520]  我不講名字了
[00:06:24.520 --> 00:06:26.880]  二十年我沒聽過人在港台上講罪
[00:06:26.880 --> 00:06:28.480]  是你第一個
[00:06:28.480 --> 00:06:32.560]  我不講罪講什麼
[00:06:32.560 --> 00:06:34.360]  只是贊美
[00:06:34.360 --> 00:06:38.480]  一個污蔑的人贊美神未必月立
[00:06:38.480 --> 00:06:39.880]  你過去一個禮拜犯了什麼罪
[00:06:39.880 --> 00:06:42.000]  想一想 然後坐在那裡
[00:06:42.000 --> 00:06:43.360]  未接受信息之前
[00:06:43.360 --> 00:06:44.960]  我求你赦免我的罪
[00:06:44.960 --> 00:06:46.800]  第二樣東西要講的就是
[00:06:46.800 --> 00:06:49.760]  敬拜 贊美
[00:06:49.760 --> 00:06:51.280]  第三句說話要講的就是
[00:06:51.280 --> 00:06:53.440]  今天你直了牧師的港台
[00:06:53.440 --> 00:06:54.240]  林牧師的港台
[00:06:54.240 --> 00:06:55.720]  你要向我講什麼話
[00:06:55.720 --> 00:06:57.000]  我洗耳恭聽
[00:06:57.000 --> 00:07:01.440]  我著句聽進去
[00:07:01.440 --> 00:07:04.320]  當牧師向神領受一篇信息
[00:07:04.320 --> 00:07:06.600]  是One size fits all
[00:07:06.600 --> 00:07:09.800]  是一個尺寸的信息
[00:07:09.800 --> 00:07:11.840]  不同的人收到不同的信息
[00:07:11.840 --> 00:07:13.600]  牧師不知道你需要那些東西
[00:07:13.600 --> 00:07:18.360]  但神要他這麼說 他就這麼說
[00:07:18.360 --> 00:07:19.280]  穿梭靈界
[00:07:19.280 --> 00:07:22.880]  有10A 10B 10C 10D
[00:07:22.880 --> 00:07:28.120]  我昨天晚堂和今天早上第二堂
[00:07:28.120 --> 00:07:28.760]  就是過去一堂
[00:07:28.760 --> 00:07:31.120]  神有沒有做魔鬼
[00:07:31.120 --> 00:07:32.640]  明天會更好
[00:07:32.640 --> 00:07:36.440]  第10D是禮拜二講的
[00:07:36.440 --> 00:07:38.240]  我打電話問
[00:07:38.240 --> 00:07:39.920]  禮拜二茶經班
[00:07:39.920 --> 00:07:41.160]  Tuesday night Bible class
[00:07:41.160 --> 00:07:41.920]  我問你要講什麼
[00:07:41.920 --> 00:07:44.400]  他說明天會更好
[00:07:44.400 --> 00:07:46.480]  看你和誰講
[00:07:46.480 --> 00:07:48.560]  和我講當然更好
[00:07:48.560 --> 00:07:50.040]  現在坐地鐵坐機鐵
[00:07:50.040 --> 00:07:50.680]  不是機鐵
[00:07:50.680 --> 00:07:51.920]  地鐵和港鐵
[00:07:51.920 --> 00:07:53.120]  坐巴士
[00:07:53.120 --> 00:07:54.880]  甚至去離島兩塊錢
[00:07:54.880 --> 00:07:57.120]  回來還九折過八
[00:07:57.120 --> 00:07:59.360]  對我來說很好的
[00:07:59.360 --> 00:08:02.600]  但你和那個夾心階層
[00:08:02.600 --> 00:08:04.280]  住劏房的人來講
[00:08:04.280 --> 00:08:07.440]  他就哇 真的不知道
[00:08:07.440 --> 00:08:10.720]  不過不要緊
[00:08:10.720 --> 00:08:11.760]  明天會更好
[00:08:11.760 --> 00:08:13.720]  我們期待著教會被提
[00:08:13.720 --> 00:08:15.440]  所以禮拜二晚茶經班
[00:08:15.440 --> 00:08:20.240]  我會講Rapture
[00:08:20.240 --> 00:08:21.520]  另外有彌創的角度
[00:08:21.520 --> 00:08:23.400]  千禧年我們怎麼生活
[00:08:23.400 --> 00:08:25.800]  新天新地我們住在哪裡
[00:08:25.800 --> 00:08:27.000]  教會住在哪裡
[00:08:27.000 --> 00:08:28.280]  猶太人住在哪裡
[00:08:28.280 --> 00:08:29.840]  大胃王會出來
[00:08:29.840 --> 00:08:31.440]  全部聖經講的
[00:08:31.440 --> 00:08:32.120]  如果聖經不講
[00:08:32.120 --> 00:08:34.000]  我不敢亂說話
[00:08:34.000 --> 00:08:35.480]  今天和你們講的題目
[00:08:35.480 --> 00:08:37.480]  找不到自我尊嚴的人
[00:08:37.480 --> 00:08:39.320]  都可以有尊嚴
[00:08:39.320 --> 00:08:42.240]  耶穌說我在哪裡服侍我的人也在哪裡
[00:08:42.240 --> 00:08:43.360]  若有人要服侍我
[00:08:43.360 --> 00:08:44.560]  我務必尊重他
[00:08:44.560 --> 00:08:46.160]  你給人尊重是多開心
[00:08:46.160 --> 00:08:49.440]  每個人都和你握手鞠躬
[00:08:49.440 --> 00:08:51.840]  我真是這樣
[00:08:51.840 --> 00:08:53.760]  你沒試過給天父尊重是怎樣的
[00:08:53.760 --> 00:08:55.840]  我試過
[00:08:55.840 --> 00:08:58.920]  講不出那種喜樂
[00:08:58.920 --> 00:09:03.560]  但是不敢奪取神的榮耀
[00:09:03.560 --> 00:09:08.600]  我以前講到都忘記了奪取神的榮耀
[00:09:08.600 --> 00:09:10.640]  但是我看到魔鬼如何奪取神的榮耀
[00:09:10.640 --> 00:09:13.520]  我開始慢慢慢慢要學了
[00:09:13.520 --> 00:09:15.920]  這個叫慢慢慢慢在教會裡面學豐盛
[00:09:15.920 --> 00:09:21.360]  更豐盛的生命就是這樣學回來的
[00:09:21.360 --> 00:09:24.080]  有個年輕人在HP做工的時候
[00:09:24.080 --> 00:09:25.720]  那時候還沒有個人電腦
[00:09:25.720 --> 00:09:28.520]  那些電腦是IBM 360 370
[00:09:28.520 --> 00:09:29.640]  鬼死這麼大座
[00:09:29.640 --> 00:09:30.880]  整個房間
[00:09:30.880 --> 00:09:33.160]  只是為了電腦開一個冷氣機
[00:09:33.160 --> 00:09:34.840]  只是為了電腦
[00:09:34.840 --> 00:09:37.280]  沒有個人電腦
[00:09:37.280 --> 00:09:39.200]  第一代的晶片是我設計的
[00:09:39.200 --> 00:09:40.360]  在Texas Instruments
[00:09:40.360 --> 00:09:41.920]  就是今天你們的計算機
[00:09:41.920 --> 00:09:42.720]  第一代的晶片
[00:09:42.720 --> 00:09:45.480]  現在第二代 第三代 第四代 第五代了
[00:09:45.480 --> 00:09:47.360]  那我都要教一些UC Berkeley
[00:09:47.360 --> 00:09:51.800]  都教一些學生怎麼去設計微型處理器
[00:09:51.800 --> 00:09:57.160]  晶片設計第一次就要有效
[00:09:57.160 --> 00:09:59.320]  有個年輕人叫Steven Jobs
[00:09:59.320 --> 00:10:01.080]  他和HP老闆的總裁
[00:10:01.080 --> 00:10:03.040]  他說我們HP可不可以做個人電腦
[00:10:03.040 --> 00:10:07.080]  HP說不不不 不夠大
[00:10:07.080 --> 00:10:09.440]  現在HP只是做個人電腦
[00:10:09.440 --> 00:10:13.640]  但是幾十年前 大約三十多年前
[00:10:13.640 --> 00:10:15.520]  領頭
[00:10:15.520 --> 00:10:17.080]  為什麼他公司叫Apple
[00:10:17.080 --> 00:10:22.160]  因為這個人認為吃水果 吃素 吃齋會長命
[00:10:22.160 --> 00:10:23.720]  所以吃蔬菜 吃水果
[00:10:23.720 --> 00:10:27.000]  水果裡面最有益的有幾種水果
[00:10:27.000 --> 00:10:29.000]  蘋果是其中一種
[00:10:29.000 --> 00:10:35.560]  If you eat one apple per day you can send your doctors away
[00:10:35.560 --> 00:10:37.480]  蘋果是好
[00:10:37.480 --> 00:10:39.200]  有很多水果 蔬菜都好
[00:10:39.200 --> 00:10:41.280]  但是他想不到自己的命不是很長
[00:10:41.280 --> 00:10:45.160]  所以他這麼瘦 因為他吃素
[00:10:45.160 --> 00:10:47.800]  但是他有Pancreatic carcinoma
[00:10:47.800 --> 00:10:50.600]  即是胰狀 癌
[00:10:50.600 --> 00:10:54.880]  結果都要離開這個世界
[00:10:54.880 --> 00:10:57.280]  HP說你不要做APP 不要做電腦
[00:10:57.280 --> 00:10:59.800]  他做電腦 現在Apple computer
[00:10:59.800 --> 00:11:03.840]  是大過全美國最大的電郵公司的Exxon
[00:11:03.840 --> 00:11:06.560]  Oil incorporated
[00:11:06.560 --> 00:11:07.880]  Not big enough?
[00:11:07.880 --> 00:11:09.120]  It is big
[00:11:09.120 --> 00:11:13.720]  美國那麼多公司 最多cash flow就是Apple
[00:11:13.720 --> 00:11:16.680]  他每一秒鐘就賣一隻iPod
[00:11:16.680 --> 00:11:18.640]  Every second
[00:11:18.640 --> 00:11:24.560]  我的孫子孫女 幾歲 有些兩歲兩歲 一歲的孫女一擠起來就玩iPod
[00:11:24.560 --> 00:11:26.400]  iPad 不是iPod
[00:11:26.400 --> 00:11:31.080]  手指這樣移動 移動 移動 移動 又放大又縮小
[00:11:31.080 --> 00:11:33.120]  你搞他 他就會reset
[00:11:33.120 --> 00:11:36.840]  他知道凹凸不平的地方
[00:11:36.840 --> 00:11:41.320]  另外一個年輕人叫Tony Fadell
[00:11:41.320 --> 00:11:44.320]  他和一間公司叫Real Network
[00:11:44.320 --> 00:11:51.040]  他和Real Network說我們可不可以將音樂放上網
[00:11:51.040 --> 00:11:54.480]  另一間公司說No
[00:11:54.480 --> 00:11:57.120]  It's not big enough
[00:11:57.120 --> 00:12:00.560]  他去了Apple和Steven Jobs說
[00:12:00.560 --> 00:12:03.040]  Steven Jobs說你來吧 來我們Apple computer
[00:12:03.040 --> 00:12:05.600]  在一年裡面
[00:12:05.600 --> 00:12:08.680]  他發明瞭MP3
[00:12:08.680 --> 00:12:11.760]  搞了個Apple iTunes operating system
[00:12:11.760 --> 00:12:17.960]  iPod 今天98%上網的音樂是MP3
[00:12:17.960 --> 00:12:21.320]  誰有資格說This is not big enough
[00:12:21.320 --> 00:12:23.200]  不夠大
[00:12:23.200 --> 00:12:27.280]  人說話不算數
[00:12:27.280 --> 00:12:29.280]  i i stand for intelligence
[00:12:29.280 --> 00:12:34.640]  iPod iPad iPhone即是說能夠將電話變成一個電腦
[00:12:34.640 --> 00:12:35.440]  好不好啊
[00:12:35.440 --> 00:12:38.640]  好 可以上網 隨時可以上網
[00:12:38.640 --> 00:12:40.200]  I'm not sure
[00:12:40.200 --> 00:12:43.080]  現在搞那些雜文化 雜男雜女
[00:12:43.080 --> 00:12:45.040]  在地鐵裡面坐著
[00:12:45.040 --> 00:12:46.560]  個個拿著個耳機來聽
[00:12:46.560 --> 00:12:48.560]  要麼就聽電話 要麼就聽iPod
[00:12:48.560 --> 00:12:51.080]  手上拿著個iPhone或者Samsung
[00:12:51.080 --> 00:12:53.000]  嘟嘟嘟嘟玩game
[00:12:53.000 --> 00:12:55.120]  阿介有個大老婆站在船上 沒人讓位的
[00:12:55.120 --> 00:13:00.960]  他不是不肯讓位 他不知道他存在
[00:13:00.960 --> 00:13:04.720]  你不知道他在想什麼
[00:13:04.720 --> 00:13:07.040]  古肅的人 他不說話 你說話就知道他在想什麼
[00:13:07.040 --> 00:13:09.960]  他不說話 你不知道他在想什麼
[00:13:09.960 --> 00:13:12.160]  很多人 你看他好像很懂事
[00:13:12.160 --> 00:13:15.840]  他一開口 你問問題就知道他不懂事
[00:13:15.840 --> 00:13:17.040]  他不問你以為他懂事
[00:13:17.040 --> 00:13:22.880]  一開口就知道你不懂事 無聊
[00:13:22.880 --> 00:13:27.800]  有個女士 黑人 叫Mrs. Rosa Parks
[00:13:27.800 --> 00:13:30.560]  很多年前坐巴士 坐後面
[00:13:30.560 --> 00:13:32.800]  人家說你是黑人 你不可以坐前面
[00:13:32.800 --> 00:13:34.160]  你可以坐後面
[00:13:34.160 --> 00:13:37.000]  我一開始去美國讀書的時候 我都不習慣
[00:13:37.000 --> 00:13:39.240]  黑人做朋友不可以去
[00:13:39.240 --> 00:13:43.200]  那時候還沒有麥當勞的 出去喝咖啡
[00:13:43.200 --> 00:13:45.440]  吃些Donut那些 不行的
[00:13:45.440 --> 00:13:46.760]  你進去那些地方 我們不能進去
[00:13:46.760 --> 00:13:49.200]  因為我們是黑人
[00:13:49.200 --> 00:13:52.040]  這個女士就說 我不肯坐後面
[00:13:52.040 --> 00:13:57.520]  我是人 我要坐前面 結果被拉進監獄
[00:13:57.520 --> 00:13:59.320]  就因為她的緣故
[00:13:59.320 --> 00:14:03.600]  美國在1965年通過一個Civil Rights Bill
[00:14:03.600 --> 00:14:09.600]  就不准有種族歧視
[00:14:09.600 --> 00:14:11.240]  什麼叫significant
[00:14:11.240 --> 00:14:13.240]  一個沒有significant的人
[00:14:13.240 --> 00:14:20.960]  一個沒有自信心的人 可以變成有自信
[00:14:20.960 --> 00:14:24.840]  當以色列人走在一起生活的時候
[00:14:24.840 --> 00:14:28.640]  他們沒有黃
[00:14:28.640 --> 00:14:33.920]  先知撒布爾 撒布爾記上第16章
[00:14:33.920 --> 00:14:35.400]  他後來找了個黃
[00:14:35.400 --> 00:14:37.200]  人看人 又看外表
[00:14:37.200 --> 00:14:40.640]  哇 這個掃羅真是高大 勇猛
[00:14:40.640 --> 00:14:43.320]  穿件盔甲走出來 真的是很聰明的
[00:14:43.320 --> 00:14:44.920]  人是專門看人
[00:14:44.920 --> 00:14:48.240]  為什麼那麼多人要整容呢
[00:14:48.240 --> 00:14:50.560]  雙眼皮 單眼皮
[00:14:50.560 --> 00:14:52.720]  一個藝人整了單眼皮 整了雙眼皮
[00:14:52.720 --> 00:14:53.920]  我將他兩幅相對比
[00:14:53.920 --> 00:14:56.400]  跟那些藝人說 我告訴他整了些什麼
[00:14:56.400 --> 00:14:58.520]  他脫了眼袋
[00:14:58.520 --> 00:15:01.960]  眼皮割了一點點 眼睛大一點
[00:15:01.960 --> 00:15:04.680]  雙眼皮 你怎麼看雙眼皮是天然的
[00:15:04.680 --> 00:15:05.880]  還是手術的呢
[00:15:05.880 --> 00:15:07.160]  就是天然的雙眼皮
[00:15:07.160 --> 00:15:11.320]  雙眼皮去到眼睛的丹
[00:15:11.320 --> 00:15:12.960]  如果用手術 用laser
[00:15:12.960 --> 00:15:14.160]  它還沒到就停了
[00:15:14.160 --> 00:15:15.400]  它不想整壞眼睛
[00:15:15.400 --> 00:15:17.720]  laser射進眼睛會壞眼睛
[00:15:17.720 --> 00:15:22.000]  你看得到的
[00:15:22.000 --> 00:15:24.240]  一個人漂亮自己知道
[00:15:24.240 --> 00:15:26.280]  你去地鐵站見到漂亮的女孩
[00:15:26.280 --> 00:15:31.680]  到處看 看有沒有人看她
[00:15:31.680 --> 00:15:35.440]  一個人醜陋是不知道的
[00:15:35.440 --> 00:15:36.880]  不過我知道我前面不夠頭髮
[00:15:36.880 --> 00:15:38.920]  I know that
[00:15:38.920 --> 00:15:40.400]  有人提議我種發
[00:15:40.400 --> 00:15:42.280]  我這件事忙到連飛發都沒時間
[00:15:42.280 --> 00:15:44.000]  你看後面的頭髮多長
[00:15:44.000 --> 00:15:48.400]  如果後面的頭髮去到前面多麼好
[00:15:48.400 --> 00:15:52.720]  不行 不是錢的問題
[00:15:52.720 --> 00:15:56.240]  七百塊美金可以種一萬枝
[00:15:56.240 --> 00:15:57.920]  我不可以這麼做
[00:15:57.920 --> 00:16:00.200]  你擺出來給人看你頭髮多了
[00:16:00.200 --> 00:16:03.080]  你即是說無意中向全世界的人宣佈
[00:16:03.080 --> 00:16:06.800]  神啊 你的恩典不夠我用
[00:16:06.800 --> 00:16:08.320]  你不要搞我
[00:16:08.320 --> 00:16:13.120]  你給我出錢我都不會做
[00:16:13.120 --> 00:16:15.760]  以色列找外表就找了掃羅
[00:16:15.760 --> 00:16:18.440]  掃羅做王四十年
[00:16:18.440 --> 00:16:20.280]  神把他廢了
[00:16:20.280 --> 00:16:21.320]  要找個第二個
[00:16:21.320 --> 00:16:23.880]  耶和華對撒姆爾說
[00:16:23.880 --> 00:16:27.040]  我既厭棄掃羅做以色列的王
[00:16:27.040 --> 00:16:32.240]  你要請耶西來吃祭肉
[00:16:32.240 --> 00:16:33.840]  耶西有幾個兒子
[00:16:33.840 --> 00:16:35.000]  帶他出來見我
[00:16:35.000 --> 00:16:36.600]  耶和華就和撒姆爾說
[00:16:36.600 --> 00:16:39.920]  我會在他的兒子裡面選一個
[00:16:39.920 --> 00:16:42.240]  出來排隊
[00:16:42.240 --> 00:16:45.120]  耶和華對撒姆爾說紅色的字
[00:16:45.120 --> 00:16:47.680]  不要看他的外貌和他身材高大
[00:16:47.680 --> 00:16:48.760]  我不挑選他
[00:16:48.760 --> 00:16:51.760]  因為耶和華不像任何人
[00:16:51.760 --> 00:16:53.080]  人是看外貌
[00:16:53.080 --> 00:16:57.280]  耶和華是看內心
[00:16:57.280 --> 00:17:00.200]  耶西叫七個兒子在撒姆爾面前
