
[00:00:00.000 --> 00:00:04.240]  今天要講到的經文是《使徒行傳》第一章一至八節
[00:04:16.000 --> 00:04:18.000]  來到《使徒行傳》
[00:04:18.000 --> 00:04:19.000]  就是在說這個題目
[00:04:19.000 --> 00:04:21.000]  「神國的事」
[00:04:21.000 --> 00:04:24.000]  為什麼仍然說神國的事呢?
[00:04:24.000 --> 00:04:26.000]  接著去到第四節之後
[00:04:26.000 --> 00:04:28.000]  突然之間轉了焦點
[00:04:28.000 --> 00:04:30.000]  說「聖靈將要降臨」
[00:04:30.000 --> 00:04:32.000]  為什麼突然之間轉題目呢?
[00:04:32.000 --> 00:04:34.000]  明明在說天國的事
[00:04:34.000 --> 00:04:35.000]  神國的事
[00:04:35.000 --> 00:04:36.000]  突然之間就說
[00:04:36.000 --> 00:04:38.000]  「聖靈將要降臨」
[00:04:38.000 --> 00:04:39.000]  最後的問題就是
[00:04:39.000 --> 00:04:42.000]  為什麼他要跟門徒說這一番話?
[00:04:42.000 --> 00:04:44.000]  你搞定這三條問題
[00:04:44.000 --> 00:04:45.000]  你就知道
[00:04:45.000 --> 00:04:49.000]  整個《使徒行傳》要說什麼
[00:04:49.000 --> 00:04:51.000]  簡單一點解釋
[00:04:51.000 --> 00:04:53.000]  為什麼要繼續說神國的事
[00:04:53.000 --> 00:04:57.000]  因為神國的事未完成
[00:04:57.000 --> 00:04:59.000]  耶穌基督做了上半部
[00:04:59.000 --> 00:05:01.000]  成立了救恩
[00:05:01.000 --> 00:05:03.000]  但是要將這個天國的福音
[00:05:03.000 --> 00:05:07.000]  神國的事延伸開去
[00:05:07.000 --> 00:05:08.000]  是未開始的
[00:05:08.000 --> 00:05:11.000]  是《使徒行傳》一直在記載的東西
[00:05:11.000 --> 00:05:13.000]  延續神國的事
[00:05:13.000 --> 00:05:16.000]  為什麼要論及聖靈降臨?
[00:05:16.000 --> 00:05:18.000]  因為耶穌走了
[00:05:18.000 --> 00:05:20.000]  那耶穌走了誰來做?
[00:05:20.000 --> 00:05:21.000]  耶穌走了
[00:05:21.000 --> 00:05:25.000]  聖靈來就是要接替他這個工作
[00:05:25.000 --> 00:05:27.000]  最後的問題更加簡單
[00:05:27.000 --> 00:05:28.000]  為什麼要跟使徒說?
[00:05:28.000 --> 00:05:30.000]  因為使徒有份
[00:05:30.000 --> 00:05:34.000]  所以綜合了這幾個答案
[00:05:34.000 --> 00:05:36.000]  我覺得整句話應該是這樣的
[00:05:36.000 --> 00:05:38.000]  「我們原是為此」
[00:05:38.000 --> 00:05:42.000]  是在說我們不是教會的弟兄姊妹這麼簡單
[00:05:42.000 --> 00:05:45.000]  我們聖靈與教會同工
[00:05:45.000 --> 00:05:49.000]  延續耶穌神國的工作
[00:05:49.000 --> 00:05:54.000]  這個我相信是每一間教會的使命宣言
[00:05:54.000 --> 00:05:58.000]  我們知道神國的使命是什麼之後
[00:05:58.000 --> 00:06:00.000]  我們要問的第二個問題就是
[00:06:00.000 --> 00:06:05.000]  我們怎樣實踐神國的使命
[00:06:05.000 --> 00:06:06.000]  是不是?
[00:06:06.000 --> 00:06:08.000]  你知道,很多時候我們都知道
[00:06:08.000 --> 00:06:10.000]  我們很多事都知道,不過不懂得做
[00:06:10.000 --> 00:06:11.000]  那怎麼做呢?
[00:06:11.000 --> 00:06:13.000]  我們有三個提醒
[00:06:13.000 --> 00:06:16.000]  第一,我們要活像神國的繼承人
[00:06:16.000 --> 00:06:18.000]  第二,我們要認識神國的使命
[00:06:18.000 --> 00:06:23.000]  第三,我們要回應神國的呼召
[00:06:23.000 --> 00:06:25.000]  經文去到第六節至第八節
[00:06:25.000 --> 00:06:26.000]  大家很熟悉的
[00:06:26.000 --> 00:06:30.000]  當時的門徒仍然在想的是哪裡?
[00:06:30.000 --> 00:06:33.000]  以色列國,復興以色列國
[00:06:33.000 --> 00:06:35.000]  耶穌就回答他
[00:06:35.000 --> 00:06:37.000]  不是,你們可能抓錯用神
[00:06:37.000 --> 00:06:39.000]  耶穌不是否定他
[00:06:39.000 --> 00:06:42.000]  耶穌要將他的眼光擴闊
[00:06:42.000 --> 00:06:43.000]  你看闊一點
[00:06:43.000 --> 00:06:45.000]  你不要只看耶路撒冷
[00:06:45.000 --> 00:06:47.000]  你不要只看猶大全地
[00:06:47.000 --> 00:06:48.000]  不要只看以色列
[00:06:48.000 --> 00:06:51.000]  你要看撒瑪利亞直到地極
[00:06:51.000 --> 00:06:55.000]  這個才是神國的偉大
[00:06:55.000 --> 00:06:59.000]  原來耶穌這樣的回答是有典故的
[00:06:59.000 --> 00:07:01.000]  我想和你看一段經文
[00:07:01.000 --> 00:07:03.000]  以賽亞書第四十九章
[00:07:03.000 --> 00:07:05.000]  以賽亞書這一段經文
[00:07:05.000 --> 00:07:07.000]  稱之為「穆人之歌」
[00:07:07.000 --> 00:07:09.000]  是指著耶穌說的
[00:07:09.000 --> 00:07:10.000]  那裡這麼說
[00:07:10.000 --> 00:07:12.000]  「你作我的僕人」
[00:07:12.000 --> 00:07:13.000]  那個「你」是耶穌
[00:07:13.000 --> 00:07:15.000]  「你作上帝的僕人」
[00:07:15.000 --> 00:07:17.000]  「使亞國眾之派」
[00:07:17.000 --> 00:07:20.000]  即是以色列家復興
[00:07:20.000 --> 00:07:21.000]  「使以色列復興」
[00:07:21.000 --> 00:07:24.000]  「使以色列忠德保全的回歸」
[00:07:24.000 --> 00:07:25.000]  他說什麼?
[00:07:25.000 --> 00:07:28.000]  「尚為小事」
[00:07:28.000 --> 00:07:30.000]  這些很小事
[00:07:30.000 --> 00:07:33.000]  你的眼光要再闊一點
[00:07:33.000 --> 00:07:35.000]  我要使你作外邦的光
[00:07:35.000 --> 00:07:37.000]  我要使你施行我的救恩
[00:07:37.000 --> 00:07:39.000]  直到地極
[00:07:39.000 --> 00:07:41.000]  同時行傳一章八節
[00:07:41.000 --> 00:07:43.000]  不謀而合
[00:07:43.000 --> 00:07:46.000]  原來上帝要擴闊我們的眼光
[00:07:46.000 --> 00:07:50.000]  我們經常在看的就是我們那四格階磚
[00:07:50.000 --> 00:07:51.000]  我經常說
[00:07:51.000 --> 00:07:53.000]  今天你為什麼祈禱
[00:07:53.000 --> 00:07:54.000]  祈禱得最多
[00:07:54.000 --> 00:07:55.000]  我想這兩個月
[00:07:55.000 --> 00:07:56.000]  你經常為香港祈禱
[00:07:56.000 --> 00:07:57.000]  是不是?
[00:07:57.000 --> 00:07:59.000]  但除了這兩個月之外
[00:07:59.000 --> 00:08:00.000]  你是為你的工作
[00:08:00.000 --> 00:08:01.000]  為你的家庭
[00:08:01.000 --> 00:08:02.000]  為你的子女
[00:08:02.000 --> 00:08:05.000]  為一些你憂心的事去祈禱
[00:08:05.000 --> 00:08:06.000]  但你憂心的事
[00:08:06.000 --> 00:08:10.000]  永遠都是圍住你自己的生命
[00:08:10.000 --> 00:08:11.000]  第一點
[00:08:11.000 --> 00:08:14.000]  我們要活像神國的繼承人
[00:08:14.000 --> 00:08:16.000]  我們不要只看自己的事
[00:08:16.000 --> 00:08:19.000]  我們看神國的事多一點
[00:08:19.000 --> 00:08:20.000]  我有一個感覺
[00:08:20.000 --> 00:08:22.000]  就好像一塊砌圖
[00:08:22.000 --> 00:08:26.000]  神國的事是一塊很大的砌圖
[00:08:26.000 --> 00:08:28.000]  但我們只看著那個洞
[00:08:28.000 --> 00:08:30.000]  只看著我們自己那一格
[00:08:30.000 --> 00:08:34.000]  上帝要擴闊我們的眼光
[00:08:34.000 --> 00:08:36.000]  要我們看得更遠更闊
[00:08:36.000 --> 00:08:37.000]  Amen?
[00:08:37.000 --> 00:08:41.000]  在上一屆的奧運
[00:08:41.000 --> 00:08:43.000]  有一個美國的游泳選手
[00:08:43.000 --> 00:08:46.000]  他的見證成為我一個很大的鼓勵
[00:08:46.000 --> 00:08:47.000]  他是一個基督徒
[00:08:47.000 --> 00:08:50.000]  他在上一屆奧運
[00:08:50.000 --> 00:08:52.000]  他是第一次參加奧運
[00:08:52.000 --> 00:08:55.000]  他是一個遲來的奧運泳手
[00:08:55.000 --> 00:08:58.000]  因為他參加第一屆的時候已經23歲了
[00:08:58.000 --> 00:09:02.000]  對於可能運動最頂尖的那些
[00:09:02.000 --> 00:09:05.000]  其實他應該十幾歲已經參加美國奧運了
[00:09:05.000 --> 00:09:06.000]  代表美國參加奧運了
[00:09:06.000 --> 00:09:08.000]  你明白我的意思吧
[00:09:08.000 --> 00:09:12.000]  但他在那次的比賽裡面大放異彩
[00:09:12.000 --> 00:09:14.000]  為美國贏了兩個金牌
[00:09:14.000 --> 00:09:16.000]  一個銀牌一個銅牌
[00:09:16.000 --> 00:09:18.000]  總共四個獎牌
[00:09:18.000 --> 00:09:21.000]  因為這樣很多人訪問他
[00:09:21.000 --> 00:09:23.000]  對於一個泳手
[00:09:23.000 --> 00:09:25.000]  你猜他最緊張的是什麼?
[00:09:28.000 --> 00:09:30.000]  拿不拿到獎呢?
[00:09:30.000 --> 00:09:32.000]  你參加奧運是為了贏的
[00:09:32.000 --> 00:09:34.000]  你是為了獎牌而戰的
[00:09:34.000 --> 00:09:36.000]  你每天游十個小時
[00:09:36.000 --> 00:09:37.000]  十幾個小時
[00:09:37.000 --> 00:09:40.000]  希望經過三年多少年的訓練
[00:09:40.000 --> 00:09:42.000]  是希望快0.5秒的
[00:09:42.000 --> 00:09:43.000]  你知不知道?
[00:09:43.000 --> 00:09:46.000]  他下這麼多苦功是為了拿獎
[00:09:46.000 --> 00:09:48.000]  但在他的訪問裡
[00:09:48.000 --> 00:09:49.000]  他說
[00:09:49.000 --> 00:09:53.000]  I don't think God really cares about my swimming very much
[00:09:53.000 --> 00:09:57.000]  我猜我的上帝其實不太關注我游泳的成績
[00:09:57.000 --> 00:10:00.000]  因為這個不是我最終的目標
[00:10:00.000 --> 00:10:03.000]  奧運隊不是我最終的目標
[00:10:03.000 --> 00:10:05.000]  他說我上帝很偉大
[00:10:05.000 --> 00:10:06.000]  他in control
[00:10:06.000 --> 00:10:08.000]  他掌管一切
[00:10:08.000 --> 00:10:09.000]  但我覺得上帝
[00:10:09.000 --> 00:10:12.000]  他關注的應該不是我拿不拿到獎
[00:10:12.000 --> 00:10:14.000]  這麼細微
[00:10:14.000 --> 00:10:16.000]  之後他更加說
[00:10:16.000 --> 00:10:19.000]  他說他覺得上帝關注的
[00:10:19.000 --> 00:10:21.000]  或者他關注的是
[00:10:21.000 --> 00:10:23.000]  他怎樣跟身邊的人相處
[00:10:23.000 --> 00:10:26.000]  他的靈魂的狀況是怎樣
[00:10:26.000 --> 00:10:28.000]  他人生的召命
[00:10:28.000 --> 00:10:31.000]  是要將神的慈愛憐憫
[00:10:31.000 --> 00:10:34.000]  帶到世界每一個人身上
[00:10:34.000 --> 00:10:37.000]  你見不見到這個人的生命有什麼特別?
[00:10:37.000 --> 00:10:41.000]  我稱之為一個天國的價值觀
[00:10:41.000 --> 00:10:43.000]  一個Kingdom Mindset
[00:10:43.000 --> 00:10:45.000]  他想的不只是自己
[00:10:45.000 --> 00:10:47.000]  他想的是上帝國度
[00:10:47.000 --> 00:10:50.000]  從上帝的眼光出發
[00:10:50.000 --> 00:10:51.000]  弟兄姊妹
[00:10:51.000 --> 00:10:52.000]  這件事我們需要學
[00:10:52.000 --> 00:10:54.000]  我們需要學的就是
[00:10:54.000 --> 00:10:57.000]  我們不要只顧自己
[00:10:57.000 --> 00:10:58.000]  我們闊一點
[00:10:58.000 --> 00:11:01.000]  我們看看上帝怎樣看待這個世界
[00:11:01.000 --> 00:11:02.000]  第二點
[00:11:02.000 --> 00:11:04.000]  認識神國的使命
[00:11:04.000 --> 00:11:05.000]  這裡說耶路撒冷
[00:11:05.000 --> 00:11:07.000]  由大全地撒瑪利亞直到地極
[00:11:07.000 --> 00:11:08.000]  一說這句話
[00:11:08.000 --> 00:11:11.000]  你腦裡出現的是一幅地圖
[00:11:11.000 --> 00:11:14.000]  一幅在擴展的地圖
[00:11:14.000 --> 00:11:18.000]  但我想這段經文除了可以在地域性去演繹之外
[00:11:18.000 --> 00:11:21.000]  也可以從心度去演繹
[00:11:21.000 --> 00:11:26.000]  上帝關注的是不是只是天上的事
[00:11:26.000 --> 00:11:29.000]  是不是只是教會的事呢?
[00:11:29.000 --> 00:11:33.000]  有沒有一些事是上帝不關注的呢?
[00:11:33.000 --> 00:11:37.000]  有沒有一些事是不屬上帝的呢?
[00:11:37.000 --> 00:11:40.000]  你想不想到有經文說過這件事?
[00:11:40.000 --> 00:11:41.000]  我想到
[00:11:41.000 --> 00:11:42.000]  我想到一句經文說
[00:11:42.000 --> 00:11:48.000]  「凱撒的歸凱撒,上帝的歸上帝」
[00:11:48.000 --> 00:11:50.000]  你一聽完這句經文
[00:11:50.000 --> 00:11:51.000]  你就會想這些是分的
[00:11:51.000 --> 00:11:52.000]  這些是歸凱撒的
[00:11:52.000 --> 00:11:53.000]  這些是歸上帝的
[00:11:53.000 --> 00:11:55.000]  我一至五歸我老闆的
[00:11:55.000 --> 00:11:56.000]  我星期日歸上帝的
[00:11:56.000 --> 00:11:58.000]  我早上歸上帝的
[00:11:58.000 --> 00:11:59.000]  我回家歸我老公的
[00:11:59.000 --> 00:12:01.000]  你就分了
[00:12:01.000 --> 00:12:03.000]  是不是這樣解釋呢?
[00:12:03.000 --> 00:12:06.000]  我想用一點時間去解釋這段經文
[00:12:06.000 --> 00:12:08.000]  我想請弟兄姊妹再讀這個故事
[00:12:08.000 --> 00:12:09.000]  預備,一二三
[00:12:20.000 --> 00:12:24.000]  「凱撒的歸凱撒,上帝的歸上帝」
[00:12:24.000 --> 00:12:26.000]  「凱撒的歸凱撒,上帝的歸上帝」
[00:12:26.000 --> 00:12:28.000]  「凱撒的歸凱撒,上帝的歸上帝」
[00:12:28.000 --> 00:12:30.000]  「凱撒的歸凱撒,上帝的歸上帝」
[00:12:30.000 --> 00:12:32.000]  「凱撒的歸凱撒,上帝的歸上帝」
[00:12:32.000 --> 00:12:34.000]  「凱撒的歸凱撒,上帝的歸凱撒」
[00:12:34.000 --> 00:12:36.000]  「凱撒的歸凱撒,上帝的歸凱撒」
[00:12:36.000 --> 00:12:37.000]  「凱撒的歸凱撒,上帝的歸凱撒」
[00:12:37.000 --> 00:12:50.000]  「凱撒的歸凱撒,上帝的歸凱撒」
[00:13:08.000 --> 00:13:13.000]  原來他答納粹是嚴重傷害民族感情
[00:13:13.000 --> 00:13:14.000]  為什麼這樣說?
[00:13:14.000 --> 00:13:20.000]  因為當時的猶太人和羅馬政府是很大衝突的
[00:13:20.000 --> 00:13:24.000]  或者他們會想羅馬政府是欺壓他們的一群
[00:13:24.000 --> 00:13:28.000]  如果你給錢納粹給羅馬政府去欺壓猶太人
[00:13:28.000 --> 00:13:32.000]  作為猶太人的老師,是說不過去的
[00:13:32.000 --> 00:13:33.000]  可以嗎?
[00:13:33.000 --> 00:13:36.000]  也有一個說法,我不詳細解釋
[00:13:36.000 --> 00:13:39.000]  但根據猶太人當時的說法
[00:13:39.000 --> 00:13:47.000]  納粹被羅馬政府猶如敬拜愛邦的神明
[00:13:47.000 --> 00:13:50.000]  他們有一些原因,但我沒有時間去解釋
[00:13:50.000 --> 00:13:51.000]  所以基於這兩件事
[00:13:51.000 --> 00:13:54.000]  那些奸細就想了一條好主意
[00:13:54.000 --> 00:13:55.000]  絕世好主意
[00:13:55.000 --> 00:13:57.000]  這次你還不死
[00:13:57.000 --> 00:13:58.000]  就問耶穌
[00:13:58.000 --> 00:13:59.000]  耶穌怎麼回答?
[00:13:59.000 --> 00:14:00.000]  耶穌回答得更妙
[00:14:00.000 --> 00:14:01.000]  拿個銀幣來看看
[00:14:01.000 --> 00:14:03.000]  這個象和名號是誰的?
[00:14:03.000 --> 00:14:04.000]  是凱撒的
[00:14:04.000 --> 00:14:06.000]  凱撒的就歸凱撒
[00:14:06.000 --> 00:14:08.000]  神的就歸神
[00:14:08.000 --> 00:14:10.000]  如果你是那些奸細
[00:14:10.000 --> 00:14:13.000]  你會不會放過耶穌?
[00:14:13.000 --> 00:14:15.000]  我自己讀的感覺就是
[00:14:15.000 --> 00:14:18.000]  回答了好像沒有回答
[00:14:18.000 --> 00:14:20.000]  沒有回答過的問題
[00:14:20.000 --> 00:14:22.000]  回答完了嗎?
[00:14:22.000 --> 00:14:27.000]  可能是我們不明白答案有什麼厲害
[00:14:27.000 --> 00:14:29.000]  耶穌在說什麼?
[00:14:29.000 --> 00:14:32.000]  那個銀幣有誰的樣子就歸誰
[00:14:32.000 --> 00:14:36.000]  這個我稱之為校褸邏輯
[00:14:36.000 --> 00:14:40.000]  我相信大家讀書都上過學有校褸
[00:14:40.000 --> 00:14:41.000]  校褸有個特色
[00:14:41.000 --> 00:14:43.000]  每件都是一樣的
[00:14:43.000 --> 00:14:46.000]  除非你自己雕過花
[00:14:46.000 --> 00:14:49.000]  但你如何分辨那件校褸是你的
[00:14:49.000 --> 00:14:51.000]  還是隔壁的同學的呢?
[00:14:51.000 --> 00:14:53.000]  寫名字的
[00:14:53.000 --> 00:14:55.000]  後面釘一塊布
[00:14:55.000 --> 00:14:56.000]  你媽媽會釘一塊白色的布
[00:14:56.000 --> 00:14:58.000]  你就用原子筆寫著你
[00:14:58.000 --> 00:15:02.000]  郭銘就是我的
[00:15:02.000 --> 00:15:03.000]  你是不是這樣?
[00:15:03.000 --> 00:15:04.000]  你們好像沒什麼共鳴
[00:15:04.000 --> 00:15:08.000]  你們有沒有穿過校褸?
[00:15:08.000 --> 00:15:12.000]  你不是叫你郭銘,我明白
[00:15:12.000 --> 00:15:14.000]  是這個原則
[00:15:14.000 --> 00:15:15.000]  上帝說的是這個原則
[00:15:15.000 --> 00:15:17.000]  有誰的名字就歸誰
[00:15:17.000 --> 00:15:19.000]  有誰的樣子就歸誰
[00:15:19.000 --> 00:15:21.000]  好了,問題來了
[00:15:21.000 --> 00:15:23.000]  他這裡說有個銀幣
[00:15:23.000 --> 00:15:26.000]  我想問你在你的印象裡面
[00:15:26.000 --> 00:15:29.000]  在歷史裡面有沒有一個銀幣
[00:15:29.000 --> 00:15:34.000]  是有耶和華的樣子的?
[00:15:34.000 --> 00:15:36.000]  沒有
[00:15:36.000 --> 00:15:38.000]  我們的上帝是沒有樣子的
[00:15:38.000 --> 00:15:40.000]  那祂說什麼?
[00:15:40.000 --> 00:15:42.000]  所有錢都給了凱撒
[00:15:42.000 --> 00:15:43.000]  是不是這個意思?
[00:15:43.000 --> 00:15:45.000]  不是,我們要問一個問題
[00:15:45.000 --> 00:15:50.000]  到底有什麼是有神的樣子?
[00:15:50.000 --> 00:15:53.000]  我另一個說法可能清楚一點
[00:15:53.000 --> 00:15:58.000]  什麼是有神的形象?
[00:15:58.000 --> 00:16:00.000]  原文是同一個字
[00:16:00.000 --> 00:16:04.000]  image
[00:16:04.000 --> 00:16:06.000]  《創世紀》一章二十七節
[00:16:06.000 --> 00:16:10.000]  他就照著他的形象
[00:16:10.000 --> 00:16:13.000]  image,做人
[00:16:13.000 --> 00:16:16.000]  如果加上這個背景
[00:16:16.000 --> 00:16:18.000]  我可不可以這樣演繹那句經文
[00:16:18.000 --> 00:16:20.000]  就是說銀幣這麼小的東西
[00:16:20.000 --> 00:16:21.000]  你可以拿去
[00:16:21.000 --> 00:16:23.000]  但是你每一個人
[00:16:23.000 --> 00:16:25.000]  你按照我的形象做的人
[00:16:25.000 --> 00:16:29.000]  你的命是歸我
[00:16:29.000 --> 00:16:30.000]  是不是?
[00:16:30.000 --> 00:16:32.000]  原來這段經文不是說分的
[00:16:32.000 --> 00:16:33.000]  弟兄姊妹
[00:16:33.000 --> 00:16:35.000]  是說所有東西都是屬於上帝的
[00:16:35.000 --> 00:16:37.000]  我們的命
[00:16:37.000 --> 00:16:38.000]  我們整條命
[00:16:38.000 --> 00:16:40.000]  不只是星期日歸上帝
[00:16:40.000 --> 00:16:42.000]  是七二四歸上帝的
[00:16:42.000 --> 00:16:45.000]  是每一分每一秒歸上帝的
[00:16:45.000 --> 00:16:47.000]  我為什麼要說這段經文
[00:16:47.000 --> 00:16:48.000]  我想告訴你
[00:16:48.000 --> 00:16:50.000]  其實根據我們讀這麼多聖經
[00:16:50.000 --> 00:16:51.000]  或者你有印象
[00:16:51.000 --> 00:16:53.000]  其實聖經說的一向都沒有分
