
[00:00:00.000 --> 00:00:03.680]  今天我們要講的是教會DNA系列裏面
[00:06:17.120 --> 00:06:19.040]  你叫我怎麼不心說
[00:06:19.040 --> 00:06:22.000]  不心刺呢
[00:06:22.000 --> 00:06:24.240]  如果你平時有回公理堂
[00:06:24.240 --> 00:06:28.080]  或者久不久在星期天有來我們公理堂崇拜
[00:06:28.080 --> 00:06:30.400]  你知道我們公理堂
[00:06:30.400 --> 00:06:35.520]  在今年都和同心園有一個合作
[00:06:35.520 --> 00:06:37.520]  那個合作叫做水深火熱
[00:06:37.520 --> 00:06:38.800]  就是關懷
[00:06:38.800 --> 00:06:41.440]  服侍我們銅鑼灣的
[00:06:41.440 --> 00:06:45.920]  一些低下的群體
[00:06:45.920 --> 00:06:49.280]  每次我上台去報告這個同心園
[00:06:49.280 --> 00:06:51.760]  水深火熱的行動的時候
[00:06:51.760 --> 00:06:54.880]  我心裡面永遠都在想
[00:06:54.880 --> 00:07:00.000]  水深火熱又何止是教會以外的世界呢
[00:07:00.000 --> 00:07:01.920]  教會裡面
[00:07:01.920 --> 00:07:03.680]  我們的屬靈警方
[00:07:03.680 --> 00:07:07.760]  不是更加是水深火熱嗎
[00:07:07.760 --> 00:07:09.600]  我們教會很老鴨
[00:07:09.600 --> 00:07:14.400]  我們教會很病
[00:07:14.400 --> 00:07:19.440]  我們每個星期到星期五都有一個教目的同工會
[00:07:19.440 --> 00:07:21.120]  我們主任牧師的黃牧師
[00:07:21.120 --> 00:07:23.120]  每次都會問
[00:07:23.120 --> 00:07:26.800]  有沒有需要關心的會友
[00:07:26.800 --> 00:07:30.000]  我整天有個衝動想舉手說有啊有啊
[00:07:30.000 --> 00:07:32.400]  個個都很病
[00:07:32.400 --> 00:07:33.680]  我們的執事很病
[00:07:33.680 --> 00:07:34.800]  我們同工很病
[00:07:34.800 --> 00:07:37.040]  我們牧師都很病
[00:07:37.040 --> 00:07:39.600]  我自己很病
[00:07:39.600 --> 00:07:43.760]  我終日要與罪惡老我世界撒旦爭戰
[00:07:43.760 --> 00:07:46.880]  你說我病不病
[00:07:46.880 --> 00:07:51.520]  難道我們所要面對的這些掙扎
[00:07:51.520 --> 00:07:52.880]  這些屬靈的掙扎
[00:07:52.880 --> 00:07:53.760]  罪惡的掙扎
[00:07:53.760 --> 00:08:00.560]  撒旦的引誘不讓我們身體裡的癌細胞來得凶狠嗎
[00:08:00.560 --> 00:08:04.960]  但為何我們每次要講的禱告事項
[00:08:04.960 --> 00:08:06.560]  都是與身體有關係
[00:08:06.560 --> 00:08:10.720]  與屬靈是完全沒有關係的呢
[00:08:10.720 --> 00:08:12.960]  今天絕大部份的信徒
[00:08:12.960 --> 00:08:16.560]  對於屬靈爭戰毫無感覺
[00:08:16.560 --> 00:08:17.840]  毫無防範
[00:08:17.840 --> 00:08:22.240]  毫無抵抗的能力
[00:08:22.240 --> 00:08:25.280]  我們屬靈中風、爆血管、癱瘓
[00:08:25.280 --> 00:08:27.760]  個個都在生癌
[00:08:27.760 --> 00:08:29.920]  沒有人理會
[00:08:29.920 --> 00:08:31.280]  如果我多口講一句
[00:08:31.280 --> 00:08:35.600]  人們覺得我狼來鳥神經病
[00:08:35.600 --> 00:08:39.440]  或者你都覺得林牧師哪有這麼誇張
[00:08:39.440 --> 00:08:41.440]  香港教會人才濟濟
[00:08:41.440 --> 00:08:42.880]  資源豐富
[00:08:42.880 --> 00:08:44.320]  個個都龍精虎猛
[00:08:44.320 --> 00:08:48.000]  基督徵兵那樣
[00:08:48.000 --> 00:08:52.960]  哪有病魔、哪有惡疾
[00:08:52.960 --> 00:08:57.440]  我希望上帝可以賜我們一個屬靈的X光片
[00:08:57.440 --> 00:09:00.480]  讓每一個人照一下我們的教會
[00:09:00.480 --> 00:09:02.400]  讓我們的教會原形不露
[00:09:02.400 --> 00:09:07.600]  讓我們知道教會悲慘的狀況
[00:09:07.600 --> 00:09:10.240]  恐怖的地方就在這裡
[00:09:10.240 --> 00:09:12.320]  因為當你身體病的時候
[00:09:12.320 --> 00:09:13.360]  你會覺得不舒服
[00:09:13.360 --> 00:09:14.240]  你會知痛
[00:09:14.240 --> 00:09:15.440]  你會去找醫生
[00:09:15.440 --> 00:09:19.760]  但在屬靈上你越病就越沒有感覺
[00:09:19.760 --> 00:09:22.000]  你越病就越感覺良好
[00:09:22.000 --> 00:09:27.680]  你越病就覺得你都挺好的
[00:09:27.680 --> 00:09:28.720]  我很愛主的
[00:09:28.720 --> 00:09:30.000]  我很侍奉的
[00:09:30.000 --> 00:09:32.480]  我很努力的
[00:09:32.480 --> 00:09:38.480]  個屁
[00:09:38.480 --> 00:09:40.000]  我們真的很需要一個祈禱會
[00:09:40.000 --> 00:09:41.280]  我們需要一個
[00:09:41.280 --> 00:09:44.480]  為中華基督教公理堂所做的
[00:09:44.480 --> 00:09:47.200]  水深火熱祈禱會
[00:09:47.200 --> 00:09:50.000]  一個為香港教會
[00:09:50.000 --> 00:09:56.000]  一起主辦的水深火熱的祈禱會
[00:09:56.000 --> 00:10:00.160]  一個以天國為中心的祈禱會
[00:10:00.160 --> 00:10:02.400]  以天國為中心的祈禱會
[00:10:02.400 --> 00:10:03.440]  你明不明白
[00:10:03.440 --> 00:10:05.840]  不是隨便舉辦一個祈禱會
[00:10:05.840 --> 00:10:09.040]  是一個以天國為中心的祈禱會
[00:10:09.040 --> 00:10:12.640]  因為主耶穌基督教我們這樣祈禱
[00:10:12.640 --> 00:10:15.120]  願你的國降臨
[00:10:15.120 --> 00:10:17.040]  願你的旨意行在地上
[00:10:17.040 --> 00:10:18.160]  如同行在天上
[00:10:18.160 --> 00:10:22.320]  我們每日的麵包天天賜給我們
[00:10:22.320 --> 00:10:27.440]  就是可以赦免我們罪的麵包
[00:10:27.440 --> 00:10:29.280]  父啊
[00:10:29.280 --> 00:10:32.800]  願你的國降臨在公理堂
[00:10:32.800 --> 00:10:34.400]  願你福音的麵包
[00:10:34.400 --> 00:10:38.240]  每天在公理堂裡有得供應
[00:10:38.240 --> 00:10:40.560]  由願意公理堂裡的弟兄姊妹
[00:10:40.560 --> 00:10:43.680]  每天都渴望主耶穌基督赦罪的福氣
[00:10:43.680 --> 00:10:48.960]  而不是地上的財寶
[00:10:48.960 --> 00:10:51.680]  願我們好像初期的教會
[00:10:51.680 --> 00:10:53.040]  新約裡面的教會
[00:10:53.040 --> 00:10:58.160]  願我們回到從前專注天國的祈禱
[00:10:58.160 --> 00:11:02.080]  初期的教會是一個專注祈禱的教會
[00:11:02.080 --> 00:11:04.400]  為什麼
[00:11:04.400 --> 00:11:05.680]  很簡單
[00:11:05.680 --> 00:11:07.360]  因為他們所跟隨的耶穌
[00:11:07.360 --> 00:11:11.600]  是一個專注祈禱的君王
[00:11:11.600 --> 00:11:15.200]  是一個專注祈禱的君王
[00:11:15.200 --> 00:11:16.640]  聖經學者告訴我們
[00:11:16.640 --> 00:11:20.560]  當你仔細看路加所寫的耶穌故事
[00:11:20.560 --> 00:11:24.800]  包括上冊路加福音和下冊司徒行傳
[00:11:24.800 --> 00:11:27.360]  路加專門告訴我們
[00:11:27.360 --> 00:11:32.400]  祈禱是非常非常重要的
[00:11:32.400 --> 00:11:35.040]  但最有意思的是什麼呢
[00:11:35.040 --> 00:11:38.800]  當路加寫祈禱的時候
[00:11:38.800 --> 00:11:41.280]  在好幾個重要的時刻
[00:11:41.280 --> 00:11:47.280]  路加將祈禱和聖靈和天國合在一起
[00:11:47.280 --> 00:11:50.080]  當你去拍這幾幅畫的時候
[00:11:50.080 --> 00:11:52.320]  你會見到一個教會柱
[00:11:52.320 --> 00:11:54.000]  在這個教會柱裡面
[00:11:54.000 --> 00:11:58.800]  祈禱是撇著聖靈撇著天國
[00:11:58.800 --> 00:12:02.240]  一個真正聖靈充滿的祈禱
[00:12:02.240 --> 00:12:06.720]  是一個為天國祈禱的禱告
[00:12:06.720 --> 00:12:08.000]  明不明白
[00:12:08.000 --> 00:12:11.600]  我想帶你去看路加福音裡面的四幅圖畫
[00:12:11.600 --> 00:12:14.080]  四個交匯點
[00:12:14.080 --> 00:12:16.080]  這些故事你很熟悉的
[00:12:16.080 --> 00:12:17.920]  熟悉到你從來沒有想過
[00:12:17.920 --> 00:12:20.320]  原來在這四個故事裡面
[00:12:20.320 --> 00:12:25.840]  你看到祈禱、聖靈和天國交匯的
[00:12:25.840 --> 00:12:26.640]  哪四個故事
[00:12:26.640 --> 00:12:29.920]  第一個故事是撒加利亞的祈禱
[00:12:29.920 --> 00:12:31.760]  撒加利亞約翰的父親
[00:12:31.760 --> 00:12:32.640]  撒加利亞的祈禱
[00:12:32.640 --> 00:12:36.080]  第二個故事是虔誠西面的祈禱
[00:12:36.080 --> 00:12:38.160]  耶穌出生之後的故事
[00:12:38.160 --> 00:12:41.600]  第三是耶穌受死的時候的祈禱
[00:12:41.600 --> 00:12:46.800]  第四最後是耶穌登山變象的時候的祈禱
[00:12:46.800 --> 00:12:49.440]  四個我們都很熟悉的故事
[00:12:49.440 --> 00:12:51.760]  但我們經常都走漏眼的
[00:12:51.760 --> 00:12:55.200]  我看第一幅圖畫
[00:12:55.200 --> 00:12:56.640]  天國的祈禱
[00:12:56.640 --> 00:12:59.520]  撒加利亞的祈禱
[00:12:59.520 --> 00:13:02.240]  路加佩欽第一章第十三節這樣說
[00:13:02.240 --> 00:13:04.800]  天使要對他說
[00:13:04.800 --> 00:13:06.640]  撒加利亞不要害怕
[00:13:06.640 --> 00:13:11.840]  因為你的祈禱已經被聽見了
[00:13:11.840 --> 00:13:13.520]  你的祈禱已經被聽見了
[00:13:13.520 --> 00:13:14.480]  我想請問你
[00:13:14.480 --> 00:13:17.200]  你猜撒加利亞祈禱以什麼
[00:13:17.200 --> 00:13:20.560]  現在上帝要回應他的祈禱
[00:13:20.560 --> 00:13:22.560]  有沒有想過
[00:13:22.560 --> 00:13:24.160]  林牧師我當然知道
[00:13:24.160 --> 00:13:28.240]  他從小到大都是恨有個兒子的
[00:13:28.240 --> 00:13:31.280]  故事很清楚他們是不育的
[00:13:31.280 --> 00:13:34.080]  於是他們當然祈禱有個兒子
[00:13:34.080 --> 00:13:36.240]  結果上帝就認許了他
[00:13:36.240 --> 00:13:39.600]  所以我們今天沒有兒子的時候都可以祈禱
[00:13:39.600 --> 00:13:41.840]  當然不是
[00:13:41.840 --> 00:13:44.880]  其實如果你仔細去看上下文的時候
[00:13:44.880 --> 00:13:46.560]  你會發覺
[00:13:46.560 --> 00:13:48.560]  聖經從來沒有清楚告訴我
[00:13:48.560 --> 00:13:51.600]  他們是為了兒子而祈禱的
[00:13:51.600 --> 00:13:53.040]  甚至我可以這樣說
[00:13:53.040 --> 00:13:54.560]  很有可能
[00:13:54.560 --> 00:13:57.120]  到撒加利亞和伊利沙伯的年紀
[00:13:57.120 --> 00:14:00.720]  他們已經放棄了有兒子的可能性
[00:14:00.720 --> 00:14:02.800]  所以這個祈禱不是祈禱兒子
[00:14:02.800 --> 00:14:06.000]  那祈禱什麼呢
[00:14:06.000 --> 00:14:08.800]  如果你知道當時的猶太人
[00:14:08.800 --> 00:14:12.800]  當時的競拳猶太人祈禱一件事
[00:14:12.800 --> 00:14:15.760]  天國的彌臨
[00:14:15.760 --> 00:14:19.360]  所以當聖經說到天使來讀
[00:14:19.360 --> 00:14:23.440]  說你的祈禱被聽見的時候
[00:14:23.440 --> 00:14:24.560]  天使告訴你
[00:14:24.560 --> 00:14:26.240]  上帝要回覆你的祈禱
[00:14:26.240 --> 00:14:27.200]  這個祈禱是說什麼
[00:14:27.200 --> 00:14:28.960]  天國彌臨的祈禱
[00:14:28.960 --> 00:14:30.960]  君王彌臨的祈禱
[00:14:30.960 --> 00:14:31.680]  你聽聽
[00:14:31.680 --> 00:14:35.040]  你的妻子伊利沙伯要給你生一個兒子
[00:14:35.040 --> 00:14:38.800]  你要給他起名做約翰
[00:14:38.800 --> 00:14:40.320]  你會說穆斯林不是
[00:14:40.320 --> 00:14:41.600]  你看他要兒子
[00:14:41.600 --> 00:14:44.480]  所以給他一個兒子
[00:14:44.480 --> 00:14:48.080]  你有沒有想過這個兒子不是一個普通的兒子
[00:14:48.080 --> 00:14:52.560]  這個兒子是以色列人400年來第一個真的先知
[00:14:52.560 --> 00:14:55.520]  你有沒有想過
[00:14:55.520 --> 00:14:56.720]  如果他只是要一個兒子
[00:14:56.720 --> 00:14:58.560]  上帝給他一個兒子就算了
[00:14:58.560 --> 00:15:00.080]  但這個故事不是說了
[00:15:00.080 --> 00:15:02.960]  上帝給了他一個兒子
[00:15:02.960 --> 00:15:05.120]  是說400年來以色列人
[00:15:05.120 --> 00:15:08.960]  已經再沒有聽見先知的聲音
[00:15:08.960 --> 00:15:13.680]  今次上帝回應他們的祈禱
[00:15:13.680 --> 00:15:15.280]  要通過這個先知
[00:15:15.280 --> 00:15:19.120]  將上帝的君王帶到這個世界裡面
[00:15:19.120 --> 00:15:21.120]  這個先知叫做約翰
[00:15:21.120 --> 00:15:23.760]  他在主面前要偉大
[00:15:23.760 --> 00:15:27.040]  再從母腹裡就被聖靈充滿了
[00:15:27.040 --> 00:15:27.600]  你看到嗎
[00:15:27.600 --> 00:15:29.440]  祈禱聖靈
[00:15:29.440 --> 00:15:30.400]  為了要做什麼
[00:15:30.400 --> 00:15:36.400]  要使許多以色列人的迴轉歸於主他們的上帝
[00:15:36.400 --> 00:15:38.880]  說到天國的來臨
[00:15:38.880 --> 00:15:41.360]  第一幅圖畫
[00:15:41.360 --> 00:15:43.600]  三樣東西的結合
[00:15:43.600 --> 00:15:46.560]  禱告聖靈天國
[00:15:46.560 --> 00:15:48.640]  第二幅圖畫
[00:15:48.640 --> 00:15:50.480]  西面的祈禱
[00:15:50.480 --> 00:15:53.440]  那時耶路撒冷有一個引名叫西面
[00:15:53.440 --> 00:15:56.960]  公二又虔誠數常盼望
[00:15:56.960 --> 00:15:59.440]  以色列的安慰者來到
[00:15:59.440 --> 00:16:01.600]  又有聖靈在他身上
[00:16:01.600 --> 00:16:05.440]  這裡說他數常盼望
[00:16:05.440 --> 00:16:08.080]  你甚至可以在後面加一句數常盼望
[00:16:08.080 --> 00:16:11.280]  於是他祈禱
[00:16:11.280 --> 00:16:12.080]  甚至可以這麼說
[00:16:12.080 --> 00:16:16.160]  於是他常常禁食祈禱
[00:16:16.160 --> 00:16:20.080]  今天有沒有朋友禁食祈禱的
[00:16:20.080 --> 00:16:20.800]  有
[00:16:20.800 --> 00:16:22.000]  為什麼禁食祈禱
[00:16:22.000 --> 00:16:24.960]  這個問題就在這裡
[00:16:24.960 --> 00:16:27.760]  你認識有些朋友是禁食祈禱的
[00:16:27.760 --> 00:16:28.960]  為了什麼祈禱
[00:16:28.960 --> 00:16:31.280]  那個問題就在這裡
[00:16:31.280 --> 00:16:35.200]  你猜西面是為了什麼禁食祈禱
[00:16:35.200 --> 00:16:36.400]  數常盼望
[00:16:36.400 --> 00:16:38.560]  以色列的安慰者是什麼
[00:16:38.560 --> 00:16:39.440]  是軍王的
[00:16:39.440 --> 00:16:42.160]  應許軍王的來臨
[00:16:42.160 --> 00:16:44.080]  而他身上有聖靈
[00:16:44.080 --> 00:16:46.000]  有聖靈的祈禱
[00:16:46.000 --> 00:16:48.880]  祈禱天國的來臨
[00:16:48.880 --> 00:16:50.320]  還沒說完
[00:16:50.320 --> 00:16:52.880]  他說這孩子來了
[00:16:52.880 --> 00:16:54.480]  他是以色列人中的軍王
[00:16:54.480 --> 00:16:55.120]  他要避難
[00:16:55.120 --> 00:16:56.880]  以色列人中很多人跌倒
[00:16:56.880 --> 00:16:58.880]  很多人興起
[00:16:58.880 --> 00:17:01.360]  很多人的心意
[00:17:01.360 --> 00:17:03.280]  意念會被顯露出來
[00:17:03.280 --> 00:17:04.560]  你自己的心
[00:17:04.560 --> 00:17:05.600]  這個說的是瑪利亞
[00:17:05.600 --> 00:17:08.160]  你的心要避劍刺頭
[00:17:08.160 --> 00:17:12.560]  這個軍王會死在十字架上
[00:17:12.560 --> 00:17:15.200]  這個軍王
[00:17:15.200 --> 00:17:16.960]  你要白頭人送黑頭人
[00:17:16.960 --> 00:17:19.760]  這個軍王要在十字架上
[00:17:19.760 --> 00:17:21.920]  將上帝的國帶到你這個世界
[00:17:21.920 --> 00:17:23.440]  他在說這些
[00:17:23.440 --> 00:17:26.720]  祈禱聖靈天國
[00:17:26.720 --> 00:17:27.680]  第三幅圖畫
[00:17:27.680 --> 00:17:30.640]  耶穌基督自己的圖畫
[00:17:30.640 --> 00:17:31.760]  《老家福音》第二章
[00:17:31.760 --> 00:17:34.160]  眾人眾百聖都受了洗
[00:17:34.160 --> 00:17:35.520]  耶穌也受了洗
[00:17:35.520 --> 00:17:38.640]  他正在禱告的時候天開了
[00:17:38.640 --> 00:17:39.600]  如果你有機會
[00:17:39.600 --> 00:17:41.520]  你回去看看《馬太福音》《馬可福音》
[00:17:41.520 --> 00:17:43.520]  沒有說耶穌受洗的時候
[00:17:43.520 --> 00:17:44.560]  是祈禱的
[00:17:44.560 --> 00:17:45.520]  《老家福音》很有趣
[00:17:45.520 --> 00:17:46.800]  《老家福音》加了這一點
[00:17:46.800 --> 00:17:48.960]  他說當耶穌基督受洗的時候
[00:17:48.960 --> 00:17:49.920]  他在做什麼?
[00:17:49.920 --> 00:17:51.120]  祈禱
[00:17:51.120 --> 00:17:52.640]  他正在祈禱
[00:17:52.640 --> 00:17:54.480]  於是在祈禱的當時
[00:17:54.480 --> 00:17:57.280]  有聖靈降在他的身上
[00:17:57.280 --> 00:17:58.240]  彷彿甲子
[00:17:58.240 --> 00:18:00.560]  又有聲音從天上來說
[00:18:00.560 --> 00:18:02.160]  你是我的愛子
[00:18:02.160 --> 00:18:03.920]  我喜愛你
[00:18:03.920 --> 00:18:07.200]  耶穌的受洗是在說什麼?
[00:18:07.200 --> 00:18:09.760]  在舊約聖經當他要做王的時候
[00:18:09.760 --> 00:18:11.520]  他要被猶高
[00:18:11.520 --> 00:18:13.200]  這裡耶穌的受洗是在說
[00:18:13.200 --> 00:18:15.280]  他被高
[00:18:15.280 --> 00:18:17.440]  被高要做以色列人的王
[00:18:17.440 --> 00:18:19.920]  但是高的不是水
[00:18:19.920 --> 00:18:22.000]  是聖靈
[00:18:22.000 --> 00:18:23.840]  聖靈猜獻主耶穌基督
[00:18:23.840 --> 00:18:26.240]  去行天國的使命
[00:18:26.240 --> 00:18:28.480]  什麼是天國使命?
[00:18:28.480 --> 00:18:30.320]  你看看那句聲音所說
[00:18:30.320 --> 00:18:32.560]  你是我的愛子
[00:18:32.560 --> 00:18:35.040]  我喜愛你
[00:18:35.040 --> 00:18:39.200]  不是說在臉書給你一個讚
[00:18:39.200 --> 00:18:42.720]  是聖經裡面的預言
[00:18:42.720 --> 00:18:44.320]  在舊約聖經裡面的預言
[00:18:44.320 --> 00:18:45.360]  原來這句話
[00:18:45.360 --> 00:18:47.840]  你是我的愛子我所喜愛的
[00:18:47.840 --> 00:18:53.360]  是兩段舊約聖經裡面的合成句
[00:18:53.360 --> 00:18:54.240]  第一句說話
