
[00:00:00.000 --> 00:00:02.120]  孔子明問候鼎姊妹平安
[00:03:22.200 --> 00:03:24.480]  我知道王牧師在這裡講什麼道
[00:03:24.480 --> 00:03:25.240]  OK
[00:03:25.240 --> 00:03:26.160]  他講新約
[00:03:26.160 --> 00:03:27.040]  他講新約
[00:03:27.040 --> 00:03:27.800]  始終行絕
[00:03:27.800 --> 00:03:29.040]  始終行絕
[00:03:29.040 --> 00:03:30.040]  我在這裡培訓
[00:03:30.040 --> 00:03:30.760]  我在想
[00:03:30.760 --> 00:03:32.480]  我一直在盤算
[00:03:32.480 --> 00:03:33.560]  我在想
[00:03:33.560 --> 00:03:34.640]  通常我想東西
[00:03:34.640 --> 00:03:35.960]  我都會寫一些statement
[00:03:35.960 --> 00:03:37.040]  用英文的
[00:03:37.040 --> 00:03:39.720]  我都喜歡用一些那個就是說
[00:03:39.720 --> 00:03:41.160]  就陳述
[00:03:41.160 --> 00:03:43.320]  我用英文來說
[00:03:43.320 --> 00:03:45.280]  對我們新約信徒來說
[00:03:45.280 --> 00:03:46.800]  對我們新約信徒來講
[00:03:46.800 --> 00:03:50.040]  salvation is cheap
[00:03:50.040 --> 00:03:52.520]  或者salvation不是cheap
[00:03:52.520 --> 00:03:54.120]  其實是耶穌給了的
[00:03:54.120 --> 00:03:57.080]  salvation is free for us
[00:03:57.080 --> 00:03:58.160]  怎麼翻譯
[00:03:58.160 --> 00:04:02.080]  就救恩對我們是very bad day的
[00:04:02.080 --> 00:04:03.160]  免費的
[00:04:03.160 --> 00:04:06.000]  是免費的
[00:04:06.000 --> 00:04:08.000]  需要錢買不買得到救恩
[00:04:08.000 --> 00:04:09.480]  要不要用錢去買救恩
[00:04:09.480 --> 00:04:10.440]  恩賜都買不到
[00:04:10.440 --> 00:04:11.840]  Simon the sorcerer
[00:04:11.840 --> 00:04:14.600]  叫做中文怎麼翻譯
[00:04:14.600 --> 00:04:16.440]  西門的什麼
[00:04:16.440 --> 00:04:17.760]  法術師
[00:04:17.760 --> 00:04:19.720]  那個法術師他想買
[00:04:19.720 --> 00:04:21.400]  西門的法術師想買
[00:04:21.400 --> 00:04:22.840]  彼得怎麼說
[00:04:22.840 --> 00:04:24.640]  你和你的銀子滅亡吧
[00:04:24.640 --> 00:04:26.040]  記不記得這個司徒林尊
[00:04:26.040 --> 00:04:27.960]  司徒林尊說你和你的銀子去滅亡吧
[00:04:27.960 --> 00:04:29.160]  雖然我沒有聽他講道
[00:04:29.160 --> 00:04:29.920]  我都知道
[00:04:29.920 --> 00:04:31.160]  雖然我沒聽他講道
[00:04:31.160 --> 00:04:33.480]  我都明白
[00:04:33.480 --> 00:04:34.680]  救恩買不到的
[00:04:34.680 --> 00:04:35.520]  救恩是買不到的
[00:04:35.520 --> 00:04:37.240]  信了耶穌的能力
[00:04:37.240 --> 00:04:38.160]  信了耶穌的能力
[00:04:38.160 --> 00:04:39.240]  錢買不到的
[00:04:39.240 --> 00:04:41.240]  錢是買不到的
[00:04:41.240 --> 00:04:42.560]  因為free
[00:04:42.560 --> 00:04:43.400]  因為是免費的
[00:04:43.400 --> 00:04:45.280]  是上帝賜予的
[00:04:45.280 --> 00:04:47.440]  是上帝賜予的
[00:04:47.440 --> 00:04:48.600]  所以做多少圖
[00:04:48.600 --> 00:04:49.720]  所以做多少圖
[00:04:49.720 --> 00:04:50.720]  要不要給錢
[00:04:50.720 --> 00:04:53.200]  要不要給錢
[00:04:53.200 --> 00:04:57.240]  有沒有說要給錢的
[00:04:57.240 --> 00:04:58.400]  不過我那個禮拜來
[00:04:58.400 --> 00:05:00.320]  奉獻放下的那些是什麼來的
[00:05:00.320 --> 00:05:03.120]  如果我放下的錢算什麼呢
[00:05:03.120 --> 00:05:05.080]  那些是之後的東西
[00:05:05.080 --> 00:05:05.960]  那是之後的事情
[00:05:05.960 --> 00:05:07.440]  不是因為你肯放下那些東西
[00:05:07.440 --> 00:05:08.960]  所以可以做會後是不是
[00:05:08.960 --> 00:05:10.800]  不是說你肯放下錢
[00:05:10.800 --> 00:05:11.280]  你才能做會後
[00:05:11.280 --> 00:05:12.480]  有沒有這樣的教會的
[00:05:12.480 --> 00:05:14.040]  有沒有這樣的教會
[00:05:14.040 --> 00:05:14.680]  如果有這樣的教會
[00:05:14.680 --> 00:05:16.400]  他沒有根據聖經的原則做過
[00:05:16.400 --> 00:05:17.360]  如果是有這樣的教會
[00:05:17.360 --> 00:05:18.600]  當然就沒有根據聖經了
[00:05:18.600 --> 00:05:25.240]  救恩是免費的
[00:05:25.240 --> 00:05:29.320]  但是跟隨耶穌是要付出代價的
[00:05:29.320 --> 00:05:31.560]  就是說跟隨主耶穌
[00:05:31.560 --> 00:05:35.040]  是要付出代價的
[00:05:35.040 --> 00:05:36.040]  跟隨主
[00:05:36.040 --> 00:05:36.720]  跟隨主
[00:05:36.720 --> 00:05:38.440]  是非常貴的
[00:05:38.440 --> 00:05:39.760]  是非常昂貴的
[00:05:39.760 --> 00:05:41.640]  這兩句話是合起來的
[00:05:41.640 --> 00:05:43.640]  這兩句話是連在一起的
[00:05:43.640 --> 00:05:45.320]  今天我們新的教會呢
[00:05:45.320 --> 00:05:46.480]  今天我們新的教會
[00:05:46.480 --> 00:05:47.680]  只是說一句什麼
[00:05:47.680 --> 00:05:48.440]  只講一句
[00:05:48.440 --> 00:05:49.400]  頭一句
[00:05:49.400 --> 00:05:50.480]  只講前面一句
[00:05:50.480 --> 00:05:54.160]  救恩是免費百百刀
[00:05:54.160 --> 00:05:55.400]  這個對的
[00:05:55.400 --> 00:05:57.000]  救恩是百百刀
[00:05:57.000 --> 00:05:57.920]  後面那句呢
[00:05:57.920 --> 00:05:58.800]  後面那句呢
[00:05:58.800 --> 00:05:59.680]  不提了
[00:05:59.680 --> 00:06:02.080]  就不提了
[00:06:02.080 --> 00:06:03.040]  《舊約聖經》
[00:06:03.040 --> 00:06:03.920]  《舊約聖經》
[00:06:03.920 --> 00:06:05.080]  就是講後面這句
[00:06:05.080 --> 00:06:06.400]  就是講後面這句
[00:06:06.400 --> 00:06:07.760]  因為以色列人
[00:06:07.760 --> 00:06:08.960]  因為以色列人
[00:06:08.960 --> 00:06:10.920]  作為上帝的子女
[00:06:10.920 --> 00:06:13.000]  作為上帝的子民
[00:06:13.000 --> 00:06:14.520]  他需要信耶穌嗎
[00:06:14.520 --> 00:06:16.280]  他需要信耶穌嗎
[00:06:16.280 --> 00:06:17.440]  他需要舉手嗎
[00:06:17.440 --> 00:06:18.520]  他需要舉手嗎
[00:06:18.520 --> 00:06:22.320]  他需要參加這個報道會嗎
[00:06:22.320 --> 00:06:23.760]  他需要參加報道會嗎
[00:06:23.760 --> 00:06:24.320]  他不需要
[00:06:24.320 --> 00:06:26.360]  他生出來就是上帝的子民
[00:06:26.360 --> 00:06:29.040]  他生下來就是上帝的子民
[00:06:29.040 --> 00:06:30.560]  我們要報道啊
[00:06:30.560 --> 00:06:31.560]  我們要參加報道會
[00:06:31.560 --> 00:06:32.400]  要舉手啊
[00:06:32.400 --> 00:06:33.080]  我們要舉手
[00:06:33.080 --> 00:06:33.920]  要走出來啊
[00:06:33.920 --> 00:06:34.920]  要祈禱
[00:06:34.920 --> 00:06:36.240]  祈求什麼圖啊
[00:06:36.240 --> 00:06:37.360]  要祈禱
[00:06:37.360 --> 00:06:39.280]  我不是說我贊成這個做法
[00:06:39.280 --> 00:06:40.560]  不是 我贊成這個做法
[00:06:40.560 --> 00:06:41.800]  這個做法做了百多年了
[00:06:41.800 --> 00:06:43.240]  這個做法做了百多年了
[00:06:43.240 --> 00:06:44.560]  這樣就成為基督徒了
[00:06:44.560 --> 00:06:45.280]  這樣就成為基督徒了
[00:06:45.280 --> 00:06:47.760]  那麼教會是不是大肆鋪張這些東西啊
[00:06:47.760 --> 00:06:48.440]  就是說
[00:06:48.440 --> 00:06:51.960]  現在教會是不是大肆地講這些東西呢
[00:06:51.960 --> 00:06:52.720]  教育呢
[00:06:52.720 --> 00:06:53.480]  教育呢
[00:06:53.480 --> 00:06:55.480]  不像啊
[00:06:55.480 --> 00:06:58.360]  因為他生出來就是已經是上帝的子民了嘛
[00:06:58.360 --> 00:07:00.120]  因為他生下來就是上帝的子民
[00:07:00.120 --> 00:07:02.520]  所以舊約聖經有沒有報道會的
[00:07:02.520 --> 00:07:03.640]  舊約聖經有沒有報道會的
[00:07:03.640 --> 00:07:04.840]  有沒有傳呼音這回事的
[00:07:04.840 --> 00:07:05.960]  有沒有傳呼音這回事的
[00:07:05.960 --> 00:07:06.760]  沒有啊
[00:07:06.760 --> 00:07:07.880]  沒有
[00:07:07.880 --> 00:07:09.720]  所以他們一生出來
[00:07:09.720 --> 00:07:11.280]  他們一生出來
[00:07:11.280 --> 00:07:12.200]  用今天的說法
[00:07:12.200 --> 00:07:13.080]  就是基督徒
[00:07:13.080 --> 00:07:13.920]  用精神化來講
[00:07:13.920 --> 00:07:14.760]  認識上帝的人
[00:07:14.760 --> 00:07:15.520]  他就認識上帝
[00:07:15.520 --> 00:07:16.320]  我們呢
[00:07:16.320 --> 00:07:16.800]  我們呢
[00:07:16.800 --> 00:07:17.640]  一生出來呢
[00:07:17.640 --> 00:07:19.640]  我們生下來
[00:07:19.640 --> 00:07:21.160]  拜菩薩的是不是
[00:07:21.160 --> 00:07:23.160]  我們是拜菩薩的
[00:07:23.160 --> 00:07:23.960]  對不對
[00:07:23.960 --> 00:07:24.280]  對不對
[00:07:24.280 --> 00:07:25.640]  你和我中國人第一嘛
[00:07:25.640 --> 00:07:26.360]  你和我中國人第一嘛
[00:07:26.360 --> 00:07:27.880]  拜菩薩要不要介紹的
[00:07:27.880 --> 00:07:30.160]  拜菩薩要不要介紹呢
[00:07:30.160 --> 00:07:31.440]  那要成為基督徒啊
[00:07:31.440 --> 00:07:32.360]  要成為基督徒
[00:07:32.360 --> 00:07:34.280]  是不是要經過一個過程啊
[00:07:34.280 --> 00:07:36.360]  是不是要經過一個過程
[00:07:36.360 --> 00:07:37.160]  猶太人呢
[00:07:37.160 --> 00:07:38.240]  猶太人呢
[00:07:38.240 --> 00:07:40.960]  不需要
[00:07:40.960 --> 00:07:42.720]  但是後來這個過程呢
[00:07:42.720 --> 00:07:43.920]  但是後來這個過程呢
[00:07:43.920 --> 00:07:45.320]  你要追認啊
[00:07:45.320 --> 00:07:46.160]  你要追認
[00:07:46.160 --> 00:07:48.200]  你既然是成為上帝的兒女了
[00:07:48.200 --> 00:07:49.720]  你既然是上帝的兒女
[00:07:49.720 --> 00:07:51.760]  上帝的那些
[00:07:51.760 --> 00:07:54.120]  律例、典章、規矩
[00:07:54.120 --> 00:07:55.760]  按照神的生育生活呢
[00:07:55.760 --> 00:07:57.480]  這個就要行了
[00:07:57.480 --> 00:07:58.520]  那麼
[00:07:58.520 --> 00:08:00.640]  你成為神的兒女以後
[00:08:00.640 --> 00:08:02.120]  神的諾令典章
[00:08:02.120 --> 00:08:04.320]  你就要行出來
[00:08:04.320 --> 00:08:05.520]  基督徒要不要行啊
[00:08:05.520 --> 00:08:07.720]  基督徒要不要行呢
[00:08:07.720 --> 00:08:09.920]  如果今天的教會告訴你
[00:08:09.920 --> 00:08:10.720]  如果今天的教會告訴你
[00:08:10.720 --> 00:08:12.880]  信了耶穌就行了
[00:08:12.880 --> 00:08:14.720]  你信了就行了
[00:08:14.720 --> 00:08:15.680]  不需要行的
[00:08:15.680 --> 00:08:17.560]  不需要做的
[00:08:17.560 --> 00:08:19.320]  那麼我想問一下你《舊約聖經》
[00:08:19.320 --> 00:08:21.320]  它生出來的那些猶太人
[00:08:21.320 --> 00:08:22.160]  以色列人生出來的
[00:08:22.160 --> 00:08:23.400]  它已經是神的兒女了
[00:08:23.400 --> 00:08:24.320]  對嗎?
[00:08:24.320 --> 00:08:25.560]  就你想想
[00:08:25.560 --> 00:08:26.880]  在《舊約聖經》
[00:08:26.880 --> 00:08:31.000]  以色列人生下來就是神的兒女
[00:08:31.000 --> 00:08:31.800]  那就不用說了
[00:08:31.800 --> 00:08:34.560]  如果今天新的教會
[00:08:34.560 --> 00:08:35.840]  不用說了
[00:08:35.840 --> 00:08:37.520]  他們已經是神的兒女了嘛
[00:08:37.520 --> 00:08:38.440]  不需要講
[00:08:38.440 --> 00:08:40.480]  他們已經是神的兒女了
[00:08:40.480 --> 00:08:43.800]  所以今天教會不是叫人做神的兒女那麼簡單
[00:08:43.800 --> 00:08:46.440]  今天的教會不是做神的兒女這麼簡單
[00:08:46.440 --> 00:08:47.880]  做了神的兒女之後
[00:08:47.880 --> 00:08:48.840]  做了神的兒女之後
[00:08:48.840 --> 00:08:50.360]  這一段
[00:08:50.360 --> 00:08:54.000]  就是《舊約聖經》的焦點
[00:08:54.000 --> 00:08:56.520]  那就是《舊約聖經》的焦點
[00:08:56.520 --> 00:08:58.240]  很可惜今天新的教會
[00:08:58.240 --> 00:08:59.760]  很可惜今天新的教會
[00:08:59.760 --> 00:09:02.400]  不提
[00:09:02.400 --> 00:09:03.280]  大家想不想到
[00:09:03.280 --> 00:09:04.480]  大家有沒有想到
[00:09:04.480 --> 00:09:06.200]  所以你想想
[00:09:06.200 --> 00:09:08.040]  因為我們受了很多這些教會
[00:09:08.040 --> 00:09:10.920]  我們受了很多這些教會
[00:09:10.920 --> 00:09:11.960]  我們受了很多這些教會
[00:09:11.960 --> 00:09:13.240]  我們受了很多這些教會
[00:09:13.240 --> 00:09:14.240]  我們受了很多這些教會
[00:09:14.240 --> 00:09:18.120]  我們受了很多這些教會
[00:09:18.120 --> 00:09:19.080]  猶太人怎麼樣?
[00:09:19.080 --> 00:09:19.880]  猶太人怎麼樣?
[00:09:19.880 --> 00:09:21.840]  我七世已經做完了
[00:09:21.840 --> 00:09:23.240]  我出世就是了
[00:09:23.240 --> 00:09:24.480]  那耶穌說夠不夠?
[00:09:24.480 --> 00:09:25.440]  耶穌說夠不夠?
[00:09:25.440 --> 00:09:27.320]  你見到有個青年的官員問耶穌
[00:09:27.320 --> 00:09:28.440]  有一個青年的官員問耶穌
[00:09:28.440 --> 00:09:29.240]  夫子啊
[00:09:29.240 --> 00:09:29.760]  夫子
[00:09:29.760 --> 00:09:31.360]  我作什麼才能得永生?
[00:09:31.360 --> 00:09:32.240]  你見不見這一句?
[00:09:32.240 --> 00:09:36.240]  我作什麼才能得永生?
[00:09:36.240 --> 00:09:37.480]  原來還不夠
[00:09:37.480 --> 00:09:39.880]  原來還不夠
[00:09:39.880 --> 00:09:42.080]  要行出來
[00:09:42.080 --> 00:09:43.360]  這個行
[00:09:43.360 --> 00:09:44.080]  這個行
[00:09:44.080 --> 00:09:45.840]  就是救援
[00:09:45.840 --> 00:09:48.000]  OK
[00:09:48.000 --> 00:09:49.760]  神的指名
[00:09:49.760 --> 00:09:51.040]  不行
[00:09:51.040 --> 00:09:53.240]  不行
[00:09:53.240 --> 00:09:54.480]  不是一年不行
[00:09:54.480 --> 00:09:55.360]  不是一年不行
[00:09:55.360 --> 00:09:57.000]  很多代都不行
[00:09:57.000 --> 00:09:57.920]  很多代都不行
[00:09:57.920 --> 00:10:00.240]  上帝一路派先知來警告
[00:10:00.240 --> 00:10:01.480]  上帝一路派先知來警告
[00:10:01.480 --> 00:10:03.520]  上帝一路派先知來警告
[00:10:03.520 --> 00:10:06.600]  上帝一路派先知來警告
[00:10:06.600 --> 00:10:07.640]  安到幾多?
[00:10:07.640 --> 00:10:08.720]  安到幾多?
[00:10:08.720 --> 00:10:11.160]  我和大家從撒姆爾講起
[00:10:11.160 --> 00:10:13.280]  我和大家從撒姆爾講起
[00:10:13.280 --> 00:10:14.600]  上帝派了多少先知?
[00:10:14.600 --> 00:10:15.520]  上帝派了多少先知?
[00:10:15.520 --> 00:10:17.040]  是不是N這麼多個?
[00:10:17.040 --> 00:10:18.640]  是不是N這麼多個?
[00:10:18.640 --> 00:10:19.920]  現在來到耶利米
[00:10:19.920 --> 00:10:21.320]  現在來到耶利米
[00:10:21.320 --> 00:10:26.240]  是末代君王朝的先知
[00:10:26.240 --> 00:10:29.680]  末代君王朝的先知
[00:10:29.680 --> 00:10:31.360]  耶利米
[00:10:31.360 --> 00:10:32.880]  奉上帝的差遣
[00:10:32.880 --> 00:10:34.120]  奉上帝的差遣
[00:10:34.120 --> 00:10:35.960]  責備上帝的指名
[00:10:35.960 --> 00:10:38.360]  責備上帝的指名
[00:10:38.360 --> 00:10:42.040]  你們雖然說自己是信上帝
[00:10:42.040 --> 00:10:43.920]  你們說你們信上帝
[00:10:43.920 --> 00:10:45.320]  信上帝講的話
[00:10:45.320 --> 00:10:46.560]  當然是上帝所說的
[00:10:46.560 --> 00:10:47.800]  你們不做
[00:10:47.800 --> 00:10:50.320]  你們不做
[00:10:50.320 --> 00:10:51.680]  有災禍
[00:10:51.680 --> 00:10:53.480]  有災禍
[00:10:53.480 --> 00:10:54.640]  看回題目好嗎?
[00:10:54.640 --> 00:10:55.560]  看回題目
[00:10:55.560 --> 00:10:57.480]  審判來了
[00:10:57.480 --> 00:10:59.160]  耶和華都失望了
[00:10:59.160 --> 00:11:00.160]  耶和華都失望了
[00:11:00.160 --> 00:11:01.640]  先知都失望了
[00:11:01.640 --> 00:11:02.680]  先知都失望了
[00:11:02.680 --> 00:11:07.400]  我現在就將這樣帶到我們現時的經文
[00:11:07.400 --> 00:11:10.800]  我帶到我們現時的經文
[00:11:10.800 --> 00:11:13.080]  所以弟兄姊妹
[00:11:13.080 --> 00:11:14.280]  所以弟兄姊妹
[00:11:14.280 --> 00:11:15.880]  我們作為信耶穌的人
[00:11:15.880 --> 00:11:20.560]  我們作為信耶穌的人
[00:11:20.560 --> 00:11:21.600]  你信了耶穌之後
[00:11:21.600 --> 00:11:23.680]  你就等於做猶太人一樣
[00:11:23.680 --> 00:11:26.080]  信耶穌就等於做猶太人一樣
[00:11:26.080 --> 00:11:27.400]  猶太人做了什麼?
[00:11:27.400 --> 00:11:28.640]  猶太人所做的
[00:11:28.640 --> 00:11:29.600]  你需要做什麼?
[00:11:29.600 --> 00:11:31.320]  你需不需要做?
[00:11:31.320 --> 00:11:32.880]  不用的
[00:11:32.880 --> 00:11:34.400]  不需要
[00:11:34.400 --> 00:11:35.520]  信了就行了
[00:11:35.520 --> 00:11:37.800]  信了就行了
[00:11:37.800 --> 00:11:39.040]  那如果是這樣的話呢?
[00:11:39.040 --> 00:11:40.000]  如果是這樣的話
[00:11:40.000 --> 00:11:41.600]  耶利密斯是多餘的
[00:11:41.600 --> 00:11:45.560]  那耶利密斯就多餘了
[00:11:45.560 --> 00:11:46.960]  那我們今天講這麼多道
[00:11:46.960 --> 00:11:48.680]  講耶利密斯是不是白費唇舌?
[00:11:48.680 --> 00:11:49.800]  那我們今天講
[00:11:49.800 --> 00:11:52.000]  耶利密斯講這麼多是不是浪費了?
[00:11:52.000 --> 00:11:52.720]  對不起
[00:11:52.720 --> 00:11:54.000]  不是
[00:11:54.000 --> 00:11:56.520]  其實做了上帝的指明
[00:11:56.520 --> 00:11:57.680]  其實做了上帝的指明
[00:11:57.680 --> 00:11:58.880]  是上帝的恩典
[00:11:58.880 --> 00:11:59.760]  是上帝的恩典
[00:11:59.760 --> 00:12:05.280]  你就要一路如何在生活上要回報上帝的恩典
[00:12:05.280 --> 00:12:08.200]  你在生活上要不停地回報上帝的恩典
[00:12:08.200 --> 00:12:10.200]  聽上帝的話
[00:12:10.200 --> 00:12:11.560]  聽上帝的話
[00:12:11.560 --> 00:12:12.920]  這裡有家庭
[00:12:12.920 --> 00:12:13.440]  這裡有家庭
[00:12:13.440 --> 00:12:14.600]  有做父母的
[00:12:14.600 --> 00:12:15.360]  有做父母的
[00:12:15.360 --> 00:12:15.960]  我想問問你
[00:12:15.960 --> 00:12:18.360]  做子女怎麼去報答你的父母?
[00:12:18.360 --> 00:12:20.040]  做兒女怎麼報答父母?
[00:12:20.040 --> 00:12:22.400]  那父母給子女的恩典
[00:12:22.400 --> 00:12:23.440]  我不用說了吧?
[00:12:23.440 --> 00:12:25.520]  父母給兒女的恩典我不想講
[00:12:25.520 --> 00:12:26.000]  OK
[00:12:26.000 --> 00:12:27.240]  生你養你
[00:12:27.240 --> 00:12:28.400]  生你養你
[00:12:28.400 --> 00:12:30.400]  什麼綿乾碎濕?
[00:12:30.400 --> 00:12:32.400]  這個海鮮浴褲
[00:12:32.400 --> 00:12:34.400]  綿乾碎濕?
[00:12:34.400 --> 00:12:36.400]  海鮮浴褲
[00:12:36.400 --> 00:12:38.400]  啊
[00:12:38.400 --> 00:12:41.400]  一把什麼拉什麼拉得扯大?是吧?
[00:12:41.400 --> 00:12:41.400]  一把什麼拉什麼拉得扯大?是吧?
[00:12:41.400 --> 00:12:43.400]  一把什麼拉什麼拉得扯大?是吧?
[00:12:43.400 --> 00:12:44.400]  一把什麼拉什麼拉得扯大?是吧?
