
[00:00:00.000 --> 00:00:05.680]  今天我們的講題是「看透人心的耶穌」
[00:09:38.160 --> 00:09:40.560]  西門彼得看見
[00:09:40.560 --> 00:09:43.520]  就苦伏在耶穌膝前
[00:09:43.520 --> 00:09:45.440]  主啊 給你快樂
[00:09:45.440 --> 00:09:46.960]  我所試過的罪人
[00:09:46.960 --> 00:09:48.400]  打破了西門
[00:09:48.400 --> 00:09:49.600]  讀完了嗎
[00:09:49.600 --> 00:09:52.320]  都驚雅者亡所打的魚
[00:09:52.320 --> 00:09:56.000]  他的夥伴西彼太的兒子亞哥
[00:09:56.000 --> 00:09:57.920]  若寒也是者若
[00:09:57.920 --> 00:09:59.600]  耶穌對西門說
[00:09:59.600 --> 00:10:00.560]  不要怕
[00:10:00.560 --> 00:10:03.360]  從今以後你要得人了
[00:10:03.360 --> 00:10:07.200]  萬民教余選 同佑我 周而雅
[00:10:07.200 --> 00:10:09.680]  所有人亦凝聖耶穌
[00:10:09.680 --> 00:10:10.560]  很有趣
[00:10:10.560 --> 00:10:13.200]  你見不到西門彼得見到魚
[00:10:13.200 --> 00:10:15.520]  接著他說什麼
[00:10:15.520 --> 00:10:17.040]  他叫耶穌做什麼
[00:10:17.040 --> 00:10:18.960]  主啊
[00:10:18.960 --> 00:10:20.800]  本來叫耶穌做什麼
[00:10:20.800 --> 00:10:22.080]  夫子
[00:10:22.080 --> 00:10:24.080]  原來本來耶穌只是一個
[00:10:24.080 --> 00:10:27.680]  夫子有能力的人而已
[00:10:27.680 --> 00:10:30.240]  當西門彼得見到耶穌
[00:10:30.240 --> 00:10:31.680]  幫他捉了些魚
[00:10:31.680 --> 00:10:33.280]  他突然間就改變
[00:10:33.280 --> 00:10:34.080]  他說主啊
[00:10:34.080 --> 00:10:35.600]  接著下一句更奇怪
[00:10:35.600 --> 00:10:36.800]  我試過什麼
[00:10:36.800 --> 00:10:37.600]  罪人
[00:10:37.600 --> 00:10:39.680]  真的很奇怪
[00:10:39.680 --> 00:10:40.720]  很簡單
[00:10:40.720 --> 00:10:42.560]  講多些你就明白
[00:10:42.560 --> 00:10:43.520]  其實裡面的意義
[00:10:43.520 --> 00:10:46.000]  他不是捉魚
[00:10:46.000 --> 00:10:48.000]  這麼簡單
[00:10:48.000 --> 00:10:50.080]  他在說在我們生命上
[00:10:50.080 --> 00:10:51.840]  見到一些很奇怪的東西
[00:10:51.840 --> 00:10:53.520]  而他因為這樣
[00:10:53.520 --> 00:10:56.800]  他反射見到上帝的特質
[00:10:56.800 --> 00:10:57.920]  我不如這樣說
[00:10:57.920 --> 00:10:58.800]  如果一般來講
[00:10:58.800 --> 00:11:01.280]  我們大家上班不如意
[00:11:01.280 --> 00:11:02.240]  接著不加工資
[00:11:02.240 --> 00:11:03.280]  別人加不加
[00:11:03.280 --> 00:11:06.080]  或者找不到工作等等
[00:11:06.080 --> 00:11:07.280]  突然間找到工作
[00:11:07.280 --> 00:11:08.640]  加了工資
[00:11:08.640 --> 00:11:09.920]  又或者你本來沒有生意
[00:11:09.920 --> 00:11:11.120]  突然間有生意
[00:11:11.120 --> 00:11:12.000]  你會怎樣
[00:11:12.000 --> 00:11:12.800]  哇正啊
[00:11:12.800 --> 00:11:14.240]  感謝主是小組分享
[00:11:14.240 --> 00:11:14.720]  正不正
[00:11:14.720 --> 00:11:15.120]  正
[00:11:15.120 --> 00:11:15.840]  接著好
[00:11:15.840 --> 00:11:16.880]  我不單止十一奉獻
[00:11:16.880 --> 00:11:17.440]  十二奉獻
[00:11:17.440 --> 00:11:17.840]  正不正
[00:11:17.840 --> 00:11:19.280]  正
[00:11:19.280 --> 00:11:19.920]  很清楚
[00:11:19.920 --> 00:11:21.120]  這些都沒有問題
[00:11:21.120 --> 00:11:24.960]  不過問題就是有問題了
[00:11:24.960 --> 00:11:28.640]  你看到表面那層
[00:11:28.640 --> 00:11:30.000]  一般人就會這樣
[00:11:30.000 --> 00:11:31.600]  接著過兩三年之後
[00:11:31.600 --> 00:11:33.600]  哇我繼續努力工作
[00:11:33.600 --> 00:11:35.280]  我應該繼續會加工資
[00:11:35.280 --> 00:11:36.080]  等著
[00:11:36.080 --> 00:11:37.040]  誰知不加
[00:11:37.040 --> 00:11:37.760]  不開心
[00:11:37.760 --> 00:11:39.520]  我繼續發展不同的市場
[00:11:39.520 --> 00:11:40.160]  應該有
[00:11:40.160 --> 00:11:40.480]  有
[00:11:40.480 --> 00:11:42.160]  開心
[00:11:42.160 --> 00:11:43.760]  但彼得完全沒有說這件事
[00:11:43.760 --> 00:11:45.520]  如果說他應該這樣說
[00:11:45.520 --> 00:11:46.720]  哇耶穌這麼厲害
[00:11:46.720 --> 00:11:50.720]  不如我再出去打多一鑊
[00:11:50.720 --> 00:11:53.360]  我下個禮拜不用做
[00:11:53.360 --> 00:11:55.840]  早些退休
[00:11:55.840 --> 00:11:57.600]  像不像我們一樣這樣想
[00:11:57.600 --> 00:11:59.840]  搞定
[00:11:59.840 --> 00:12:01.840]  不是
[00:12:01.840 --> 00:12:04.400]  彼得突然間轉向了
[00:12:04.400 --> 00:12:05.600]  他說主啊
[00:12:05.600 --> 00:12:06.400]  我試過罪人
[00:12:06.400 --> 00:12:07.520]  這個當然奇怪
[00:12:07.520 --> 00:12:10.000]  你有沒有試過突然間拿一宗大生意
[00:12:10.000 --> 00:12:11.040]  Meta給你一宗生意
[00:12:11.040 --> 00:12:12.480]  Vidia給你一宗生意
[00:12:12.480 --> 00:12:13.680]  或者騰訊給你一宗生意
[00:12:13.680 --> 00:12:15.920]  接著你望著CEO總裁說
[00:12:15.920 --> 00:12:16.560]  主啊
[00:12:16.560 --> 00:12:18.640]  我試過罪人
[00:12:18.640 --> 00:12:19.840]  他馬上和你打狗狗
[00:12:19.840 --> 00:12:22.560]  醫院在那邊
[00:12:22.560 --> 00:12:25.440]  彼得看到一些人看不到的東西
[00:12:25.440 --> 00:12:27.120]  他看到這個東西
[00:12:27.120 --> 00:12:29.440]  背後是哪一個
[00:12:29.440 --> 00:12:34.720]  於是他本來所集中所愛的東西都放下了
[00:12:34.720 --> 00:12:36.080]  他就知道主啊
[00:12:36.080 --> 00:12:37.680]  我的生命是你
[00:12:37.680 --> 00:12:38.800]  你何等偉大
[00:12:38.800 --> 00:12:39.840]  我何等渺小
[00:12:39.840 --> 00:12:42.160]  我是個罪人
[00:12:42.160 --> 00:12:44.720]  就是因為他這樣回應
[00:12:44.720 --> 00:12:47.440]  和他同船的人都很驚訝
[00:12:47.440 --> 00:12:48.480]  這樣回應
[00:12:48.480 --> 00:12:49.840]  接著才有下一句
[00:12:49.840 --> 00:12:51.040]  耶穌說不用怕
[00:12:51.040 --> 00:12:53.760]  從今以後你要得人
[00:12:53.760 --> 00:12:56.400]  如果彼得的回應不是這樣
[00:12:56.400 --> 00:12:57.360]  正啊
[00:12:57.360 --> 00:12:59.040]  出去打多一次
[00:12:59.040 --> 00:13:01.600]  耶穌一定不會說這一句
[00:13:01.600 --> 00:13:04.240]  頂著不明白嗎
[00:13:04.240 --> 00:13:06.560]  上帝不斷在我們生命
[00:13:06.560 --> 00:13:09.360]  找一些願意為祂服侍的人
[00:13:09.360 --> 00:13:13.040]  當然我說這個不是一定要全時間
[00:13:13.040 --> 00:13:14.560]  重點就是
[00:13:14.560 --> 00:13:16.240]  我們的生命
[00:13:16.240 --> 00:13:20.800]  are we ready
[00:13:20.800 --> 00:13:23.440]  而在我們的失落裏面
[00:13:23.440 --> 00:13:25.280]  耶穌不單止看到我們失落
[00:13:25.280 --> 00:13:30.800]  更加看到我們失落中的潛能
[00:13:30.800 --> 00:13:32.240]  在你最不行的時候
[00:13:32.240 --> 00:13:34.080]  神就說我要用你
[00:13:34.080 --> 00:13:37.280]  真的很奇怪
[00:13:37.280 --> 00:13:38.320]  人不會這樣的
[00:13:38.320 --> 00:13:39.520]  你很失落
[00:13:39.520 --> 00:13:41.040]  先照顧一下你
[00:13:41.040 --> 00:13:42.560]  我作為輔導也是的
[00:13:42.560 --> 00:13:44.320]  我們坐下來吃飯
[00:13:44.320 --> 00:13:48.640]  慢慢來
[00:13:48.640 --> 00:13:50.640]  耶穌看的不同
[00:13:50.640 --> 00:13:54.960]  他看到彼得的回應非一般
[00:13:54.960 --> 00:13:57.280]  所以如果我們要體驗
[00:13:57.280 --> 00:13:59.680]  這種上帝啟穿人生的第一點
[00:13:59.680 --> 00:14:01.360]  我們必須要有個回應
[00:14:01.360 --> 00:14:03.600]  是順服行動
[00:14:03.600 --> 00:14:04.480]  真正的信心
