
[00:00:00.000 --> 00:00:05.180]  今天是聖誕節 我很喜歡聖誕歌
[00:07:36.080 --> 00:07:38.080]  而且祂是與神同在
[00:07:38.080 --> 00:07:39.080]  祂就是神
[00:07:39.080 --> 00:07:40.080]  神就是祂
[00:07:40.080 --> 00:07:43.080]  這句話不單止說到耶穌基督
[00:07:43.080 --> 00:07:45.080]  而且說到三位一體
[00:07:45.080 --> 00:07:47.080]  祂與神同在
[00:07:47.080 --> 00:07:48.080]  祂就是神
[00:07:48.080 --> 00:07:55.080]  這是一個很奇妙的演繹
[00:07:55.080 --> 00:08:00.080]  耶穌基督不單止創造天地
[00:08:00.080 --> 00:08:03.080]  而且祂將生命賜給人類
[00:08:03.080 --> 00:08:04.080]  第四句
[00:08:04.080 --> 00:08:06.080]  在祂裡頭有生命
[00:08:06.080 --> 00:08:10.080]  這生命就是人的光
[00:08:10.080 --> 00:08:13.080]  人類最關心的是生命
[00:08:13.080 --> 00:08:15.080]  為什麼新冠疫情令我們擔心呢
[00:08:15.080 --> 00:08:18.080]  因為它可以沒了我們的生命
[00:08:18.080 --> 00:08:22.080]  人類最大的問題是死亡
[00:08:22.080 --> 00:08:24.080]  其實一出世就開始步入死亡
[00:08:24.080 --> 00:08:27.080]  我還記得
[00:08:27.080 --> 00:08:29.080]  我50年前
[00:08:29.080 --> 00:08:34.080]  一個十幾歲的青年
[00:08:34.080 --> 00:08:37.080]  就去加拿大讀書
[00:08:37.080 --> 00:08:44.080]  現在已經接近尾聲了
[00:08:44.080 --> 00:08:48.080]  你看人生的過程就是這樣
[00:08:48.080 --> 00:08:51.080]  我看朱先生現在都很精神
[00:08:51.080 --> 00:08:53.080]  但我想他50年前是更精神的
[00:08:53.080 --> 00:08:56.080]  人生就是這樣
[00:08:56.080 --> 00:08:58.080]  令我想到中國的私人幕後
[00:08:58.080 --> 00:09:00.080]  很多時候都是慨嘆人生
[00:09:00.080 --> 00:09:04.080]  例如蘇軾 他的太太二十多歲就過世
[00:09:04.080 --> 00:09:06.080]  他十年之後懷念太太
[00:09:06.080 --> 00:09:08.080]  寫一首《康食節》
[00:09:08.080 --> 00:09:11.080]  十年生死兩茫茫
[00:09:11.080 --> 00:09:13.080]  不思量自難忘
[00:09:13.080 --> 00:09:18.080]  天理孤墳無處話淒涼
[00:09:18.080 --> 00:09:22.080]  沒辦法講得盡心裡的那種形式
[00:09:22.080 --> 00:09:26.080]  我可能曾經和你說過一件事
[00:09:26.080 --> 00:09:30.080]  上一間教會有一位姊妹
[00:09:30.080 --> 00:09:34.080]  她的姊姊是空中小姐
[00:09:34.080 --> 00:09:36.080]  在1966年
[00:09:36.080 --> 00:09:39.080]  她的飛機在富士山墜毀
[00:09:39.080 --> 00:09:41.080]  她22歲
[00:09:41.080 --> 00:09:44.080]  航空公司那時將她安放在
[00:09:44.080 --> 00:09:47.080]  跑馬地天主教墳場
[00:09:47.080 --> 00:09:49.080]  她是個天主教徒
[00:09:49.080 --> 00:09:53.080]  她的父親每個星期六
[00:09:53.080 --> 00:09:56.080]  都拿一束鮮花來跑馬地墳場
[00:09:56.080 --> 00:09:59.080]  放在女兒的墳墓那裡
[00:09:59.080 --> 00:10:02.080]  30年風雨不改
[00:10:02.080 --> 00:10:05.080]  直到她的父親自己不走得及
[00:10:05.080 --> 00:10:09.080]  30年 每一個星期六
[00:10:09.080 --> 00:10:13.080]  每一束鮮花都扯動一個傷痛的心
[00:10:13.080 --> 00:10:20.080]  每一束鮮花都帶來一個無奈的感慨
[00:10:20.080 --> 00:10:24.080]  天長地久有時盡
[00:10:24.080 --> 00:10:28.080]  此恨綿綿無絕期
[00:10:28.080 --> 00:10:31.080]  這就是生命的慨嘆
[00:10:31.080 --> 00:10:33.080]  生命的無奈
[00:10:33.080 --> 00:10:35.080]  因為它有一天會結束
[00:10:35.080 --> 00:10:40.080]  有沒有辦法可以扭轉人生的衰殘
[00:10:40.080 --> 00:10:41.080]  這個死亡呢
[00:10:41.080 --> 00:10:43.080]  有 耶穌基督就是可以扭轉
[00:10:43.080 --> 00:10:46.080]  所以今天就是好消息
[00:10:46.080 --> 00:10:49.080]  耶穌基督應許說
[00:10:49.080 --> 00:10:51.080]  生命在他裡頭
[00:10:51.080 --> 00:10:55.080]  這生命就是人的光
[00:10:55.080 --> 00:10:59.080]  耶穌基督能夠將這個永遠的生命賜給我們
[00:10:59.080 --> 00:11:01.080]  這個生命是永遠的
[00:11:01.080 --> 00:11:03.080]  你信了耶穌基督
[00:11:03.080 --> 00:11:05.080]  你的生命就可以延續到永遠
[00:11:05.080 --> 00:11:08.080]  這個就是福音
[00:11:08.080 --> 00:11:10.080]  因為我們本來神倉重
[00:11:10.080 --> 00:11:11.080]  我們沒有罪
[00:11:11.080 --> 00:11:12.080]  但是罪入了世界之後
[00:11:12.080 --> 00:11:14.080]  我們就步向死亡
[00:11:14.080 --> 00:11:16.080]  上帝對亞當說
[00:11:16.080 --> 00:11:17.080]  你吃了這個果
[00:11:17.080 --> 00:11:20.080]  你就必定死
[00:11:20.080 --> 00:11:23.080]  凌女的死就立刻跟神隔絕了
[00:11:23.080 --> 00:11:27.080]  但是講肉體的死
[00:11:27.080 --> 00:11:30.080]  亞當下挖肉身的衰亡
[00:11:30.080 --> 00:11:32.080]  衰殘就由那一刻開始
[00:11:32.080 --> 00:11:34.080]  慢慢衰殘
[00:11:34.080 --> 00:11:35.080]  你同我都是
[00:11:35.080 --> 00:11:38.080]  不過耶穌基督可以扭轉回來
[00:11:38.080 --> 00:11:42.080]  這個就是聖誕故事那個精彩的地方
[00:11:42.080 --> 00:11:45.080]  耶穌基督要將這個永生賜給我們
[00:11:45.080 --> 00:11:47.080]  祂自己就來到這個世界
[00:11:47.080 --> 00:11:51.080]  在第14節說
[00:11:51.080 --> 00:11:54.080]  「杜承了肉身住在我門中間
[00:11:54.080 --> 00:11:57.080]  滿有因典和真理」
[00:11:57.080 --> 00:11:58.080]  你知道嗎
[00:11:58.080 --> 00:12:02.080]  聖誕節慶祝的就是杜承肉身
[00:12:02.080 --> 00:12:04.080]  杜就是耶穌基督
[00:12:04.080 --> 00:12:06.080]  耶穌基督變成一個人
[00:12:06.080 --> 00:12:09.080]  這個就是聖誕故事的核心
[00:12:09.080 --> 00:12:11.080]  馬丁路德曾經講過
[00:12:11.080 --> 00:12:14.080]  如果你清楚明白杜承肉身的意義
[00:12:14.080 --> 00:12:17.080]  連魔鬼都被你趕走
[00:12:17.080 --> 00:12:19.080]  什麼叫做杜承肉身呢
[00:12:19.080 --> 00:12:21.080]  你同我是基督徒
[00:12:21.080 --> 00:12:25.080]  怎樣將這個杜承肉身實踐在我們生命裡面呢
[00:12:25.080 --> 00:12:28.080]  有一個故事很感動
[00:12:28.080 --> 00:12:30.080]  在19世紀有一位神父
[00:12:30.080 --> 00:12:33.080]  Father Joseph Damian
[00:12:33.080 --> 00:12:37.080]  去夏威夷宣教
[00:12:37.080 --> 00:12:41.080]  和當地的土著服侍他們
[00:12:41.080 --> 00:12:46.080]  他開了一間麻風病院照顧他們
[00:12:46.080 --> 00:12:49.080]  他原本不需要去這樣的地方
[00:12:49.080 --> 00:12:51.080]  但是這個就是杜承肉身
[00:12:51.080 --> 00:12:53.080]  在16年之後
[00:12:53.080 --> 00:12:58.080]  他照顧麻風病院的人
[00:12:58.080 --> 00:13:01.080]  有一天 1884年的時候
[00:13:01.080 --> 00:13:03.080]  他準備洗澡的時候
[00:13:03.080 --> 00:13:05.080]  把腳踏在熱水裡面
[00:13:05.080 --> 00:13:06.080]  發現沒有了反應
[00:13:06.080 --> 00:13:08.080]  腳不覺得痛
[00:13:08.080 --> 00:13:10.080]  不覺得熱
[00:13:10.080 --> 00:13:13.080]  他知道自己染了麻風
[00:13:13.080 --> 00:13:15.080]  對麻風病人說
[00:13:15.080 --> 00:13:20.080]  我今天成為你們其中一個
[00:13:20.080 --> 00:13:22.080]  我今天成為你們其中一個
[00:13:22.080 --> 00:13:27.080]  這個就是杜承肉身的實踐
[00:13:27.080 --> 00:13:32.080]  這幅是他臨死之前的照片
[00:13:32.080 --> 00:13:36.080]  Joseph Damian神父
[00:13:36.080 --> 00:13:41.080]  去學校耶穌基督的榜樣
[00:13:41.080 --> 00:13:44.080]  學校耶穌基督杜承肉身的榜樣
[00:13:44.080 --> 00:13:48.080]  進入麻風病人當中
[00:13:48.080 --> 00:13:50.080]  你和我都反省一下
[00:13:50.080 --> 00:13:58.080]  究竟我們有沒有學校耶穌基督的榜樣
[00:13:58.080 --> 00:14:02.080]  第一章第14節
[00:14:02.080 --> 00:14:05.080]  杜承了肉身住在我們中間
[00:14:05.080 --> 00:14:09.080]  住這個字原文就是
[00:14:09.080 --> 00:14:12.080]  Tabernacle就是帳幕
[00:14:12.080 --> 00:14:14.080]  在舊約的時候
[00:14:14.080 --> 00:14:16.080]  上帝有個會幕
[00:14:16.080 --> 00:14:18.080]  在沙漠裡面
[00:14:18.080 --> 00:14:21.080]  是和以色列人一起住的
[00:14:21.080 --> 00:14:23.080]  後來成為了聖殿
[00:14:23.080 --> 00:14:26.080]  都是在以色列人當中
[00:14:26.080 --> 00:14:29.080]  這個就是神自己
[00:14:29.080 --> 00:14:32.080]  與我們同在的一個表徵
[00:14:32.080 --> 00:14:34.080]  其實這個會幕和聖殿
[00:14:34.080 --> 00:14:38.080]  都是以表耶穌基督降臨
[00:14:38.080 --> 00:14:40.080]  他住在我們當中
[00:14:40.080 --> 00:14:50.080]  Tabernacle在我們當中
[00:14:50.080 --> 00:14:52.080]  在會幕和聖殿裡面
[00:14:52.080 --> 00:14:54.080]  有個嚴格的規定
[00:14:54.080 --> 00:14:58.080]  以色列人不可以進入至聖所親近神
[00:14:58.080 --> 00:15:01.080]  只是大祭司每年一次進去
[00:15:01.080 --> 00:15:03.080]  有個很多的隔膜
[00:15:03.080 --> 00:15:05.080]  是聚的隔膜
[00:15:05.080 --> 00:15:07.080]  但是耶穌基督來的不同
[00:15:07.080 --> 00:15:09.080]  祂和罪人吃飯
[00:15:09.080 --> 00:15:13.080]  我們可以接觸祂
[00:15:13.080 --> 00:15:15.080]  耶穌基督降生的時候
[00:15:15.080 --> 00:15:19.080]  祂不是在羅馬降生
[00:15:19.080 --> 00:15:22.080]  也不是在我們中國的首都洛陽降生
[00:15:22.080 --> 00:15:28.080]  祂是在中國和羅馬帝國中間的
[00:15:28.080 --> 00:15:31.080]  一個小小的殖民地叫做以色列
[00:15:31.080 --> 00:15:33.080]  一個小小的城市伯利恒
[00:15:33.080 --> 00:15:36.080]  裡面有個馬蟲降生
[00:15:36.080 --> 00:15:41.080]  很多時候我們看聖誕卡
[00:15:41.080 --> 00:15:45.080]  我們會發現裡面畫得很屈指
[00:15:45.080 --> 00:15:47.080]  裡面就乾乾淨淨
[00:15:47.080 --> 00:15:50.080]  那個馬蟲比五星酒店更漂亮
[00:15:50.080 --> 00:15:54.080]  牧羊人和三博士穿得光光鮮鮮
[00:15:54.080 --> 00:15:56.080]  牛和羊都化了妝
[00:15:56.080 --> 00:15:57.080]  特別可愛
[00:15:57.080 --> 00:15:59.080]  實情就不是這樣
[00:15:59.080 --> 00:16:01.080]  實情就骯髒骯髒
[00:16:01.080 --> 00:16:03.080]  牛和羊的氣味又不是那麼清新
[00:16:03.080 --> 00:16:06.080]  若瑟瑪利亞租不了地方
[00:16:06.080 --> 00:16:09.080]  創天造地的真神
[00:16:09.080 --> 00:16:10.080]  杜成玉生
[00:16:10.080 --> 00:16:15.080]  竟然是一個這麼壯壯的馬蟲來出生
[00:16:15.080 --> 00:16:17.080]  這個就是杜成玉生
[00:16:17.080 --> 00:16:18.080]  而下一句
[00:16:18.080 --> 00:16:22.080]  滿有恩典和真理
[00:16:22.080 --> 00:16:24.080]  這個是什麼意思呢?
[00:16:24.080 --> 00:16:25.080]  恩典就是禮物
[00:16:25.080 --> 00:16:26.080]  是我們不配的
[00:16:26.080 --> 00:16:28.080]  上帝給我們的
[00:16:28.080 --> 00:16:30.080]  這份禮物是什麼呢?
[00:16:30.080 --> 00:16:32.080]  第十二節就告訴我們
[00:16:32.080 --> 00:16:34.080]  凡接受它
[00:16:34.080 --> 00:16:35.080]  接受它是禮物
[00:16:35.080 --> 00:16:36.080]  信它的人
[00:16:36.080 --> 00:16:41.080]  它就賜給他們乾冰造神的兒女
[00:16:41.080 --> 00:16:46.080]  造神的兒女就好像脫離了死亡的控制
[00:16:46.080 --> 00:16:49.080]  你得著永遠的生命
[00:16:56.080 --> 00:16:58.080]  這裏所講的真理
[00:16:58.080 --> 00:17:01.080]  滿有恩典和真理
[00:17:01.080 --> 00:17:03.080]  有個特別的意思
[00:17:03.080 --> 00:17:04.080]  真理這個字
[00:17:04.080 --> 00:17:07.080]  在這裏就不是真和假之分
[00:17:07.080 --> 00:17:10.080]  而是實在和虛幻之間
[00:17:10.080 --> 00:17:13.080]  你戴著一個虛擬眼鏡
[00:17:13.080 --> 00:17:14.080]  看很多東西
[00:17:14.080 --> 00:17:16.080]  那個虛擬
[00:17:16.080 --> 00:17:21.080]  這個真實是real的
[00:17:21.080 --> 00:17:23.080]  你拿著一塊金
[00:17:23.080 --> 00:17:25.080]  和虛擬貨幣就有個不同
[00:17:25.080 --> 00:17:26.080]  金就很實用
[00:17:26.080 --> 00:17:29.080]  虛擬貨幣都很值錢
[00:17:29.080 --> 00:17:33.080]  不過它經常上手下落
[00:17:33.080 --> 00:17:36.080]  真理坐在這裏就真真實實
[00:17:36.080 --> 00:17:38.080]  你在網上聽zoom
[00:17:38.080 --> 00:17:39.080]  都不敢說你虛擬
[00:17:39.080 --> 00:17:42.080]  不過是一隔了一層
[00:17:42.080 --> 00:17:43.080]  你有沒有想到
[00:17:43.080 --> 00:17:44.080]  耶穌基督降世
[00:17:44.080 --> 00:17:45.080]  又不是zoom過來
[00:17:45.080 --> 00:17:46.080]  我還在天堂
[00:17:46.080 --> 00:17:48.080]  我zoom過來找你們
[00:17:48.080 --> 00:17:49.080]  耶穌基督沒有這樣做
[00:17:49.080 --> 00:17:51.080]  它是實實在在降世
[00:17:51.080 --> 00:17:53.080]  這個真理是real
[00:17:53.080 --> 00:17:54.080]  是實在的
[00:17:54.080 --> 00:17:57.080]  不是虛幻的意思
[00:17:57.080 --> 00:17:59.080]  耶穌基督降世是真實的
[00:17:59.080 --> 00:18:02.080]  它真是透過和精女瑪利亞
[00:18:02.080 --> 00:18:03.080]  成為一個人
[00:18:03.080 --> 00:18:06.080]  一個人有身體的
[00:18:06.080 --> 00:18:08.080]  耶穌基督的身體是真實的
[00:18:08.080 --> 00:18:10.080]  在希伯來書有一節
[00:18:10.080 --> 00:18:12.080]  講到耶穌基督的身體
[00:18:12.080 --> 00:18:13.080]  基督降世的時候
[00:18:13.080 --> 00:18:15.080]  對上帝說
[00:18:15.080 --> 00:18:18.080]  祭品和禮物不是你所要的
[00:18:18.080 --> 00:18:20.080]  你卻為我預備了身體
[00:18:20.080 --> 00:18:22.080]  這個身體是真實的身體
[00:18:22.080 --> 00:18:24.080]  預備這個身體為了什麼
[00:18:24.080 --> 00:18:25.080]  為了上十字架
[00:18:25.080 --> 00:18:28.080]  在十字架上
[00:18:28.080 --> 00:18:33.080]  是為你和我承擔我們所有的罪
[00:18:33.080 --> 00:18:42.080]  你說這個恩典是多麼寶貴
[00:18:42.080 --> 00:18:45.080]  這個禮物是多麼好
[00:18:45.080 --> 00:18:52.080]  中國來說
[00:18:52.080 --> 00:18:56.080]  耶穌基督是實實在在的神
[00:18:56.080 --> 00:19:00.080]  祂成為肉身
[00:19:00.080 --> 00:19:02.080]  造成肉身與我們同住
[00:19:02.080 --> 00:19:03.080]  替我們死
[00:19:03.080 --> 00:19:05.080]  以致我們成為神的兒女
[00:19:05.080 --> 00:19:07.080]  得著永遠的生命
[00:19:07.080 --> 00:19:11.080]  這個永遠生命有很多好東西
[00:19:11.080 --> 00:19:13.080]  其中一個特別強調
[00:19:13.080 --> 00:19:16.080]  在約翰福音14章第二到第三節
[00:19:16.080 --> 00:19:19.080]  耶穌基督在最後晚餐的時候
[00:19:19.080 --> 00:19:20.080]  跟門徒說
[00:19:20.080 --> 00:19:23.080]  在我父的家裡有許多住的地方
[00:19:23.080 --> 00:19:25.080]  如果沒有我就怎會告訴你們
[00:19:25.080 --> 00:19:28.080]  我是要去為你們預備地方呢
[00:19:28.080 --> 00:19:30.080]  我若去為你們預備地方
[00:19:30.080 --> 00:19:33.080]  就必再接你們到我那裡去
[00:19:33.080 --> 00:19:35.080]  我叫我在那裡
[00:19:35.080 --> 00:19:38.080]  你們也在那裡
[00:19:38.080 --> 00:19:41.080]  如果你知道耶穌基督為你預備
[00:19:41.080 --> 00:19:44.080]  在天堂預備地方你就不會受
[00:19:44.080 --> 00:19:46.080]  耶穌基督為你預備的
[00:19:46.080 --> 00:19:49.080]  不是天堂裡的公屋居屋
[00:19:49.080 --> 00:19:51.080]  叫你衰衰地住在那裡
[00:19:51.080 --> 00:19:53.080]  而是豪華大宅
[00:19:53.080 --> 00:19:54.080]  有沒有留意到
[00:19:54.080 --> 00:19:56.080]  耶穌基督說一句話
[00:19:56.080 --> 00:19:58.080]  就天地全部出來了
[00:19:58.080 --> 00:20:00.080]  一句話就創造天地
[00:20:00.080 --> 00:20:02.080]  但是祂在那裡
[00:20:02.080 --> 00:20:03.080]  就不是用一句話
[00:20:03.080 --> 00:20:05.080]  就為你預備了天堂的住宅
[00:20:05.080 --> 00:20:08.080]  祂要去那裡為你精心預備
[00:20:08.080 --> 00:20:11.080]  好像丈夫在聖誕節送禮物給太太
[00:20:11.080 --> 00:20:13.080]  他不是就這樣打個電話
[00:20:13.080 --> 00:20:15.080]  麻煩你叫個盤菜來我家裡
[00:20:15.080 --> 00:20:16.080]  讓我太太吃
[00:20:16.080 --> 00:20:18.080]  他是精心預備
[00:20:18.080 --> 00:20:20.080]  禮物送給太太
[00:20:20.080 --> 00:20:21.080]  精心預備
[00:20:21.080 --> 00:20:24.080]  打個電話叫他的下屬
[00:20:24.080 --> 00:20:26.080]  你給我做點東西送給我太太
[00:20:26.080 --> 00:20:28.080]  完全不同
[00:20:28.080 --> 00:20:31.080]  耶穌基督是為你精心預備
[00:20:31.080 --> 00:20:37.080]  我們再看多一節
[00:20:37.080 --> 00:20:40.080]  正因為從來沒有人見過神
[00:20:40.080 --> 00:20:42.080]  只有在父懷裡的獨生子
[00:20:42.080 --> 00:20:44.080]  將它顯明出來
[00:20:44.080 --> 00:20:46.080]  記住今天我說的
[00:20:46.080 --> 00:20:49.080]  是聖誕故事約翰版
[00:20:49.080 --> 00:20:51.080]  而那個key phrase就是
[00:20:51.080 --> 00:20:52.080]  「道成肉身」
[00:20:52.080 --> 00:20:57.080]  這個約翰版的主題就是
[00:20:57.080 --> 00:20:58.080]  「道成肉身」
