
[00:00:00.000 --> 00:00:09.000]  錦松弟兄我都認識他很久,很真實,都很簡單。
[00:07:06.000 --> 00:07:09.000]  我本來以為沒有人會三年義工,
[00:07:09.000 --> 00:07:11.000]  跟一個十歲到十六歲的孩子,
[00:07:11.000 --> 00:07:13.000]  跟他三年,
[00:07:13.000 --> 00:07:15.000]  我發覺現在一萬個,
[00:07:15.000 --> 00:07:18.000]  百分之七十是在教會,
[00:07:18.000 --> 00:07:20.000]  他問我為什麼,
[00:07:20.000 --> 00:07:23.000]  我說很簡單,
[00:07:23.000 --> 00:07:25.000]  有愛心,
[00:07:25.000 --> 00:07:28.000]  我們的信仰總結就是一個字,
[00:07:28.000 --> 00:07:30.000]  神就是愛,
[00:07:30.000 --> 00:07:32.000]  你不經歷神的愛,
[00:07:32.000 --> 00:07:34.000]  你愛不到的,
[00:07:34.000 --> 00:07:38.000]  很多結了婚的,
[00:07:38.000 --> 00:07:40.000]  好,放下,
[00:07:40.000 --> 00:07:43.000]  很多想結婚的,
[00:07:43.000 --> 00:07:47.000]  好,我拍了你的照片,
[00:07:47.000 --> 00:07:50.000]  個個未結婚就想結婚,
[00:07:50.000 --> 00:07:53.000]  結了婚你才致死,
[00:07:53.000 --> 00:07:56.000]  你結婚前當然對著蠟燭,
[00:07:56.000 --> 00:07:58.000]  聽歌,看電影,
[00:07:58.000 --> 00:08:00.000]  看opera,
[00:08:00.000 --> 00:08:04.000]  而且個個都很漂亮,
[00:08:04.000 --> 00:08:06.000]  現在起床,
[00:08:06.000 --> 00:08:09.000]  丈夫問你為什麼臉是黃色的,
[00:08:09.000 --> 00:08:13.000]  難道他每晚都塗SKII才睡嗎,
[00:08:13.000 --> 00:08:17.000]  我們結婚前是展現最好的一面,
[00:08:17.000 --> 00:08:19.000]  也不是假的,
[00:08:19.000 --> 00:08:22.000]  中國人說人之初,性本善,
[00:08:22.000 --> 00:08:24.000]  有的,神造人有善,
[00:08:24.000 --> 00:08:27.000]  荀子說人之初,性本惡,
[00:08:27.000 --> 00:08:29.000]  人有兩面,
[00:08:29.000 --> 00:08:32.000]  信了主,有沒有惡那一面,
[00:08:32.000 --> 00:08:34.000]  信了主的有多少,
[00:08:34.000 --> 00:08:37.000]  信了主有犯罪的舉手,
[00:08:37.000 --> 00:08:41.000]  如果你不舉手就騙我,
[00:08:41.000 --> 00:08:44.000]  因為我們一天在地上,
[00:08:44.000 --> 00:08:46.000]  未曾解決,
[00:08:46.000 --> 00:08:49.000]  仍然在地上有誰,
[00:08:49.000 --> 00:08:51.000]  有魔鬼,
[00:08:51.000 --> 00:08:53.000]  有撒旦,
[00:08:53.000 --> 00:08:55.000]  日日打仗,
[00:08:55.000 --> 00:08:57.000]  所以不要以為信了主,
[00:08:57.000 --> 00:08:59.000]  就解決了,不會的,
[00:08:59.000 --> 00:09:01.000]  平安有時也會失去,
[00:09:01.000 --> 00:09:03.000]  你不貼近神,
[00:09:03.000 --> 00:09:06.000]  你不會做到你想做的,
[00:09:06.000 --> 00:09:08.000]  因為聖經那些全部做不到,
[00:09:08.000 --> 00:09:11.000]  你讀聖經,包你抑鬱,
[00:09:11.000 --> 00:09:13.000]  因為你全部做不到,
[00:09:13.000 --> 00:09:15.000]  你如果沒有神沒有聖靈的時間,
[00:09:15.000 --> 00:09:17.000]  你做不到的,
[00:09:17.000 --> 00:09:19.000]  所以你不要以為我這本聖經聽了,
[00:09:19.000 --> 00:09:21.000]  他也聽了很久,
[00:09:21.000 --> 00:09:23.000]  在基督教學校讀,天主教學,
[00:09:23.000 --> 00:09:26.000]  沒用的,你是經歷的,
[00:09:26.000 --> 00:09:28.000]  他剛才說的這十年,
[00:09:28.000 --> 00:09:30.000]  他不是說知識多了,
[00:09:30.000 --> 00:09:32.000]  他知識當然很多,
[00:09:32.000 --> 00:09:34.000]  我聽過黃仁龍弟兄跟他一起講見證,
[00:09:34.000 --> 00:09:36.000]  講他怎樣信主,
[00:09:36.000 --> 00:09:38.000]  多神奇,
[00:09:38.000 --> 00:09:40.000]  你猜不到的時候,
[00:09:40.000 --> 00:09:42.000]  神邀請你,
[00:09:42.000 --> 00:09:44.000]  其實聖經說,
[00:09:44.000 --> 00:09:46.000]  神是每一個都邀請的,
[00:09:46.000 --> 00:09:48.000]  因為聖經說,神不願意一個沉淪,
[00:09:48.000 --> 00:09:50.000]  祂每一個都選你,
[00:09:50.000 --> 00:09:52.000]  呼召你,
[00:09:52.000 --> 00:09:54.000]  不過你要回應才行,
[00:09:54.000 --> 00:09:56.000]  祂愛你,
[00:09:56.000 --> 00:09:58.000]  你不回應,
[00:09:58.000 --> 00:10:00.000]  那祂怎樣跟你有關係呢?
[00:10:00.000 --> 00:10:02.000]  我們的信仰是一個關係,
[00:10:02.000 --> 00:10:04.000]  所以很重要,
[00:10:04.000 --> 00:10:06.000]  我剛才多謝你,
[00:10:06.000 --> 00:10:08.000]  黃仁龍弟兄,
[00:10:08.000 --> 00:10:10.000]  我都來不及找他一起祈禱,
[00:10:10.000 --> 00:10:12.000]  這些很好的,
[00:10:12.000 --> 00:10:14.000]  很單純的弟兄,
[00:10:14.000 --> 00:10:16.000]  當然在政府做,
[00:10:16.000 --> 00:10:18.000]  真的要為他們祈禱,
[00:10:18.000 --> 00:10:20.000]  很辛苦的,
[00:10:20.000 --> 00:10:22.000]  很辛苦的,
[00:10:22.000 --> 00:10:24.000]  其實林鄭都信主的,
[00:10:24.000 --> 00:10:26.000]  她都是一個敬虔的天主教徒,
[00:10:26.000 --> 00:10:28.000]  那時候她來不及,
[00:10:28.000 --> 00:10:30.000]  她都找一群人一起祈禱,
[00:10:30.000 --> 00:10:32.000]  一起祈禱,
[00:10:32.000 --> 00:10:34.000]  因為她知道難做,
[00:10:34.000 --> 00:10:36.000]  我們這次主題叫
[00:10:36.000 --> 00:10:38.000]  祝福中環,
[00:10:38.000 --> 00:10:40.000]  中環是很重要,
[00:10:40.000 --> 00:10:42.000]  是金融的中心,
[00:10:42.000 --> 00:10:44.000]  商業的中心,
[00:10:44.000 --> 00:10:46.000]  國際的公司,
[00:10:46.000 --> 00:10:48.000]  總部喜歡在中環,
[00:10:48.000 --> 00:10:50.000]  律師很多都喜歡在中環,
[00:10:50.000 --> 00:10:52.000]  會計師喜歡在中環,
[00:10:52.000 --> 00:10:54.000]  很多年輕人上班,
[00:10:54.000 --> 00:10:56.000]  他都喜歡去中環,
[00:10:56.000 --> 00:10:58.000]  做過文員,
[00:10:58.000 --> 00:11:00.000]  在中環上班都體面一點,
[00:11:00.000 --> 00:11:02.000]  他喜歡的,
[00:11:02.000 --> 00:11:04.000]  不知為何,
[00:11:04.000 --> 00:11:06.000]  是很好的,
[00:11:06.000 --> 00:11:08.000]  而且中環有一群人你要祝福,
[00:11:08.000 --> 00:11:10.000]  哪一群?
[00:11:10.000 --> 00:11:12.000]  那些,
[00:11:12.000 --> 00:11:14.000]  菲傭,印傭,
[00:11:14.000 --> 00:11:16.000]  你星期日去看看,
[00:11:16.000 --> 00:11:18.000]  他們很開心的,
[00:11:18.000 --> 00:11:20.000]  他們跳舞,網絡廣場坐滿了,
[00:11:20.000 --> 00:11:22.000]  你都要祝福他們,
[00:11:22.000 --> 00:11:24.000]  所以中環是一個很特別的地方,
[00:11:24.000 --> 00:11:26.000]  每一個階層的人都有,
[00:11:26.000 --> 00:11:28.000]  當然政府總部在這裡,
[00:11:28.000 --> 00:11:30.000]  你要為他們禱告,
[00:11:30.000 --> 00:11:32.000]  政黨很多總部都喜歡在這裡,
[00:11:32.000 --> 00:11:34.000]  所以中環其實你在香港,
[00:11:34.000 --> 00:11:36.000]  是一個很特別的地方,
[00:11:36.000 --> 00:11:38.000]  所以廣福,
[00:11:38.000 --> 00:11:40.000]  林牧師,現在又祝福很多區,
[00:11:40.000 --> 00:11:42.000]  很多貧窮區你們都去了,
[00:11:42.000 --> 00:11:44.000]  現在想回來這一區,
[00:11:44.000 --> 00:11:46.000]  就真的好,
[00:11:46.000 --> 00:11:48.000]  我想你和旁邊兩邊握手,
[00:11:48.000 --> 00:11:50.000]  不要握住,
[00:11:50.000 --> 00:11:52.000]  我先說了,
[00:11:52.000 --> 00:11:54.000]  有意思的,
[00:11:54.000 --> 00:11:56.000]  你和左邊握握,
[00:11:56.000 --> 00:11:58.000]  祝福他,因為祝福是彼此祝福,
[00:11:58.000 --> 00:12:00.000]  然後和右邊握握手,
[00:12:00.000 --> 00:12:02.000]  又祝福他,彼此祝福,
[00:12:02.000 --> 00:12:04.000]  然後大家握手,
[00:12:04.000 --> 00:12:06.000]  舉起手,
[00:12:06.000 --> 00:12:08.000]  祝福中環,好嗎?
[00:12:08.000 --> 00:12:10.000]  你逐步做,
[00:12:10.000 --> 00:12:12.000]  左邊,右邊,握握手,
[00:12:14.000 --> 00:12:16.000]  彼此祝福,
[00:12:16.000 --> 00:12:18.000]  然後,
[00:12:18.000 --> 00:12:20.000]  1,2,3,握住旁邊的手,
[00:12:20.000 --> 00:12:22.000]  一起說,
[00:12:22.000 --> 00:12:24.000]  祝福中環,
[00:12:24.000 --> 00:12:28.000]  如果中環
[00:12:28.000 --> 00:12:30.000]  祝福了,
[00:12:30.000 --> 00:12:32.000]  整個香港有福,
[00:12:32.000 --> 00:12:34.000]  撕裂是從中環開始的,
[00:12:34.000 --> 00:12:36.000]  是不是?
[00:12:36.000 --> 00:12:38.000]  多麼撕裂,
[00:12:38.000 --> 00:12:40.000]  因為為什麼呢?
[00:12:40.000 --> 00:12:42.000]  個個都知道中環,
[00:12:42.000 --> 00:12:44.000]  這裡撕裂,全港都撕裂,
[00:12:44.000 --> 00:12:46.000]  我們不是撕裂,
[00:12:46.000 --> 00:12:48.000]  只有愛,
[00:12:48.000 --> 00:12:50.000]  是可以復和,
[00:12:50.000 --> 00:12:52.000]  我呢,
[00:12:52.000 --> 00:12:54.000]  今天想說很多東西,
[00:12:54.000 --> 00:12:58.000]  不過我經常都說不完,
[00:12:58.000 --> 00:13:00.000]  不要緊的,
[00:13:00.000 --> 00:13:02.000]  我說多少就多少,
[00:13:02.000 --> 00:13:04.000]  我們中國人呢,
[00:13:04.000 --> 00:13:06.000]  很聰明,
[00:13:06.000 --> 00:13:08.000]  非常聰明,
[00:13:08.000 --> 00:13:10.000]  很早已經知道有神,
[00:13:10.000 --> 00:13:12.000]  他雖然不知道,
[00:13:12.000 --> 00:13:14.000]  但他說,
[00:13:14.000 --> 00:13:16.000]  這個世界不是就這樣來的,
[00:13:16.000 --> 00:13:18.000]  有淚窩,
[00:13:18.000 --> 00:13:20.000]  補天的,
[00:13:20.000 --> 00:13:22.000]  他知道,中環很聰明,
[00:13:22.000 --> 00:13:24.000]  孔子很聰明,
[00:13:24.000 --> 00:13:26.000]  當然孔子很重要,
[00:13:26.000 --> 00:13:28.000]  他說,
[00:13:28.000 --> 00:13:30.000]  子不與貴力亂神,
[00:13:30.000 --> 00:13:32.000]  我不說,
[00:13:32.000 --> 00:13:34.000]  為什麼呢?
[00:13:34.000 --> 00:13:36.000]  知之為知之,
[00:13:36.000 --> 00:13:38.000]  不知為不知,
[00:13:38.000 --> 00:13:42.000]  所以我暫時停在人倫那裡說,
[00:13:42.000 --> 00:13:44.000]  說一下五倫,
[00:13:44.000 --> 00:13:46.000]  很聰明,
[00:13:46.000 --> 00:13:48.000]  但他說了一句說話很重要,
[00:13:48.000 --> 00:13:50.000]  他說,
[00:13:50.000 --> 00:13:52.000]  精神如神在,
[00:13:52.000 --> 00:13:54.000]  所以你見,
[00:13:54.000 --> 00:13:56.000]  孔子很高水準,
[00:13:56.000 --> 00:13:58.000]  很高水準,
[00:13:58.000 --> 00:14:00.000]  他精神如神在,
[00:14:00.000 --> 00:14:02.000]  問題是什麼呢?
[00:14:02.000 --> 00:14:04.000]  神在不在?
[00:14:04.000 --> 00:14:06.000]  無處不在,
[00:14:06.000 --> 00:14:08.000]  不過你不在,
[00:14:08.000 --> 00:14:10.000]  就沒有同在,
[00:14:10.000 --> 00:14:12.000]  不是他在不在,
[00:14:12.000 --> 00:14:14.000]  因為神是見不到的,
[00:14:14.000 --> 00:14:16.000]  見不到的是人造出來的,
[00:14:16.000 --> 00:14:18.000]  神是靈,
[00:14:18.000 --> 00:14:20.000]  所以這個很重要,
[00:14:20.000 --> 00:14:22.000]  孔子見到老子,
[00:14:22.000 --> 00:14:24.000]  很尊敬他,
[00:14:24.000 --> 00:14:26.000]  覺得他飛龍在天,
[00:14:26.000 --> 00:14:30.000]  老子只是寫了一本書,
[00:14:30.000 --> 00:14:32.000]  沒有孔子那麼厲害,
[00:14:32.000 --> 00:14:34.000]  道德經,
[00:14:34.000 --> 00:14:36.000]  我拿了一本道德經讀了很久,
[00:14:36.000 --> 00:14:38.000]  很高水準,
[00:14:38.000 --> 00:14:40.000]  道可道,非常道明,
[00:14:40.000 --> 00:14:42.000]  我明,非常明,
[00:14:42.000 --> 00:14:44.000]  上善若水,
[00:14:44.000 --> 00:14:46.000]  很高水準,
[00:14:46.000 --> 00:14:48.000]  道是創造者,
[00:14:48.000 --> 00:14:50.000]  道失一一生然,
[00:14:50.000 --> 00:14:52.000]  然後再生萬物,
[00:14:52.000 --> 00:14:54.000]  所以他說飛龍在天,
[00:14:54.000 --> 00:14:56.000]  你想到的,
[00:14:56.000 --> 00:14:58.000]  你說到的,我說不到,
[00:14:58.000 --> 00:15:00.000]  很快就消失了,
[00:15:00.000 --> 00:15:02.000]  所以我們中國很厲害,
[00:15:02.000 --> 00:15:04.000]  我們中國字很厲害,
[00:15:04.000 --> 00:15:06.000]  我們中國字是由
[00:15:06.000 --> 00:15:08.000]  象形文字開始,
[00:15:08.000 --> 00:15:10.000]  所以祝和福
[00:15:10.000 --> 00:15:12.000]  是什麼邊,
[00:15:12.000 --> 00:15:14.000]  禮這邊是什麼意思,
[00:15:14.000 --> 00:15:16.000]  神,
[00:15:16.000 --> 00:15:18.000]  是吧,
[00:15:18.000 --> 00:15:20.000]  中國人很喜歡福字,
[00:15:20.000 --> 00:15:22.000]  很喜歡祝福這兩個字,
[00:15:22.000 --> 00:15:24.000]  就是Blessing,
[00:15:24.000 --> 00:15:26.000]  但中國人很清楚,
[00:15:26.000 --> 00:15:28.000]  是福由天賜,
[00:15:28.000 --> 00:15:30.000]  所以這個天,
[00:15:30.000 --> 00:15:32.000]  我不太清楚,
[00:15:32.000 --> 00:15:34.000]  但我敬天,
[00:15:34.000 --> 00:15:36.000]  所以聖經說,
[00:15:36.000 --> 00:15:38.000]  儒家等等都說天人合一,
[00:15:38.000 --> 00:15:40.000]  個人最高的境界,
[00:15:40.000 --> 00:15:42.000]  找到天這個神是誰,
[00:15:42.000 --> 00:15:44.000]  然後和他合一,
[00:15:44.000 --> 00:15:46.000]  這就是我最終極的目標,
[00:15:46.000 --> 00:15:48.000]  所以中國人很厲害,
[00:15:48.000 --> 00:15:50.000]  很厲害,
[00:15:50.000 --> 00:15:52.000]  是很有水準的,
[00:15:52.000 --> 00:15:54.000]  在這麼多民族當中,
[00:15:54.000 --> 00:15:56.000]  是其中一個,
[00:15:56.000 --> 00:15:58.000]  所有民族都相信神,
[00:15:58.000 --> 00:16:00.000]  但不相信神,
[00:16:00.000 --> 00:16:02.000]  文藝復興,
[00:16:02.000 --> 00:16:04.000]  文藝復興是什麼,
[00:16:04.000 --> 00:16:06.000]  人開始相信理性,
[00:16:06.000 --> 00:16:08.000]  相信科學,
[00:16:08.000 --> 00:16:10.000]  相信科技,
[00:16:10.000 --> 00:16:12.000]  相信人可以解決一切問題,
[00:16:12.000 --> 00:16:14.000]  已經是大概500年前,
[00:16:14.000 --> 00:16:16.000]  大概500年前,
[00:16:16.000 --> 00:16:18.000]  於是,
[00:16:18.000 --> 00:16:20.000]  慘了,
[00:16:20.000 --> 00:16:22.000]  20世紀,
[00:16:22.000 --> 00:16:24.000]  最大影響,
[00:16:24.000 --> 00:16:26.000]  4個人,
[00:16:26.000 --> 00:16:28.000]  這4個人我們誤會了他,
[00:16:28.000 --> 00:16:32.000]  但以為他解決了所有問題,
[00:16:32.000 --> 00:16:34.000]  第一個達爾文,
[00:16:34.000 --> 00:16:36.000]  他達爾文進化論,
[00:16:36.000 --> 00:16:40.000]  原來這個世界是進化而來的,
[00:16:40.000 --> 00:16:42.000]  所以我讀中學的時候,
[00:16:42.000 --> 00:16:44.000]  都要讀進化論,
[00:16:44.000 --> 00:16:50.000]  所以我當時很尊敬後子,
[00:16:50.000 --> 00:16:54.000]  所以我看來看去都不像他,
[00:16:54.000 --> 00:16:56.000]  但原來他是我祖先,
[00:16:56.000 --> 00:16:58.000]  我到大學第一個學位,
[00:16:58.000 --> 00:17:00.000]  是讀物學,
[00:17:00.000 --> 00:17:02.000]  就讀進化論,
[00:17:02.000 --> 00:17:04.000]  呃情,
[00:17:04.000 --> 00:17:06.000]  origin of species,
[00:17:06.000 --> 00:17:08.000]  物種的起源,
[00:17:08.000 --> 00:17:10.000]  最後一課他說,
[00:17:10.000 --> 00:17:12.000]  我不知道物種的起源,
[00:17:12.000 --> 00:17:14.000]  我相信有creator,
[00:17:14.000 --> 00:17:16.000]  有創造者,
[00:17:16.000 --> 00:17:18.000]  物種之間這麼相似,
[00:17:18.000 --> 00:17:20.000]  它可能演變,
[00:17:20.000 --> 00:17:22.000]  我不知道為什麼,
[00:17:22.000 --> 00:17:24.000]  可能是mutation,
[00:17:24.000 --> 00:17:26.000]  mutation即他不知道為什麼,
[00:17:26.000 --> 00:17:28.000]  那些基因變了,
[00:17:28.000 --> 00:17:30.000]  所以呃情,
[00:17:30.000 --> 00:17:34.000]  達爾文翻生,
[00:17:34.000 --> 00:17:38.000]  他都要洗自己的清白,
[00:17:38.000 --> 00:17:40.000]  有creator的,
[00:17:40.000 --> 00:17:42.000]  有creator的,
[00:17:42.000 --> 00:17:46.000]  有些人以為這個世界是big bang爆出來的,
[00:17:46.000 --> 00:17:48.000]  physics那些,
[00:17:48.000 --> 00:17:50.000]  現在所有全世界study big bang,
[00:17:50.000 --> 00:17:52.000]  big bang是什麽呢,
[00:17:52.000 --> 00:17:54.000]  這個世界忽然之間一爆,
[00:17:54.000 --> 00:17:56.000]  就搞成這個世界,
[00:17:56.000 --> 00:17:58.000]  搵笨,爆得這麽整齊,
[00:17:58.000 --> 00:18:00.000]  每樣東西,
[00:18:00.000 --> 00:18:04.000]  所以你知道Steve Hawking很尊貴,
[00:18:04.000 --> 00:18:06.000]  來過香港,
[00:18:06.000 --> 00:18:08.000]  他說其實有design的,
[00:18:08.000 --> 00:18:10.000]  有創造的,
[00:18:10.000 --> 00:18:14.000]  所以big bang不是零時開始,
[00:18:14.000 --> 00:18:18.000]  是zero plus one,
[00:18:18.000 --> 00:18:20.000]  zero是什麽,
[00:18:20.000 --> 00:18:22.000]  before zero是什麽,
[00:18:22.000 --> 00:18:26.000]  神是zero和before zero的,
