
[00:00:00.000 --> 00:00:03.000]  (主席)好,我們繼續來到思想
[00:09:51.000 --> 00:09:55.000]  安息日猶太人說不可以醫治
[00:09:55.000 --> 00:09:57.000]  因為安息日不可以工作
[00:09:57.000 --> 00:10:00.000]  醫治是一種工作
[00:10:00.000 --> 00:10:03.000]  當然耶穌不同意
[00:10:03.000 --> 00:10:08.000]  這也不是舊約真正的教導
[00:10:08.000 --> 00:10:10.000]  所以在這樣的情況裡面
[00:10:10.000 --> 00:10:11.000]  我們看到耶穌基督
[00:10:11.000 --> 00:10:14.000]  因為一個乞子
[00:10:14.000 --> 00:10:23.000]  去冒犯當時猶太人的看法
[00:10:23.000 --> 00:10:25.000]  耶穌基督停下來
[00:10:25.000 --> 00:10:28.000]  醫治這個乞子
[00:10:28.000 --> 00:10:31.000]  有一次有一個長大麻風
[00:10:31.000 --> 00:10:32.000]  長大麻風的人
[00:10:32.000 --> 00:10:34.000]  在當時來說
[00:10:34.000 --> 00:10:36.000]  人人避開他
[00:10:36.000 --> 00:10:37.000]  不准住在城市
[00:10:37.000 --> 00:10:40.000]  不准住在鄉鎮
[00:10:40.000 --> 00:10:43.000]  只可以在郊野地方
[00:10:43.000 --> 00:10:46.000]  披頭散髮
[00:10:46.000 --> 00:10:48.000]  有時候遇到人的時候
[00:10:48.000 --> 00:10:51.000]  叫他是一個長大麻風的人
[00:10:51.000 --> 00:10:54.000]  等人可以避開他
[00:10:54.000 --> 00:10:56.000]  你看一個這樣的人
[00:10:56.000 --> 00:11:01.000]  他的生活是多麼悲哀
[00:11:01.000 --> 00:11:04.000]  他知道耶穌能夠醫治
[00:11:04.000 --> 00:11:06.000]  所以來到耶穌面前
[00:11:06.000 --> 00:11:11.000]  懇求耶穌基督醫治他
[00:11:11.000 --> 00:11:14.000]  主一求你憐憫我
[00:11:14.000 --> 00:11:15.000]  耶穌就憐憫他
[00:11:15.000 --> 00:11:17.000]  醫治他
[00:11:17.000 --> 00:11:23.000]  而且是用手去摸這個長大麻風的人
[00:11:23.000 --> 00:11:26.000]  當時誰敢碰到長大麻風的人
[00:11:26.000 --> 00:11:28.000]  遠遠避開他們
[00:11:28.000 --> 00:11:31.000]  但我們的主見到他的時候
[00:11:31.000 --> 00:11:32.000]  撫摸他
[00:11:32.000 --> 00:11:34.000]  醫治他
[00:11:34.000 --> 00:11:38.000]  我們的主沒有慈悲憐憫
[00:11:38.000 --> 00:11:43.000]  我們記得那個五餅二魚的事跡
[00:11:43.000 --> 00:11:47.000]  當時耶穌基督教導很多的人
[00:11:47.000 --> 00:11:49.000]  很多人因此見到耶穌去哪裡
[00:11:49.000 --> 00:11:51.000]  就蜂擁去哪裡
[00:11:51.000 --> 00:11:53.000]  要聽耶穌講道
[00:11:53.000 --> 00:11:55.000]  將病人帶到耶穌基督那裡
[00:11:55.000 --> 00:11:59.000]  要耶穌基督來醫治
[00:11:59.000 --> 00:12:04.000]  所以有一次當耶穌基督避開眾人
[00:12:04.000 --> 00:12:07.000]  希望有些休息的時候
[00:12:07.000 --> 00:12:11.000]  誰知道被人知道他去了哪裡
[00:12:11.000 --> 00:12:17.000]  聖經說人群從各城市四方八面
[00:12:17.000 --> 00:12:21.000]  湧到耶穌基督所去的地方
[00:12:21.000 --> 00:12:23.000]  耶穌見到他們的時候
[00:12:23.000 --> 00:12:26.000]  聖經說耶穌憐憫他們
[00:12:26.000 --> 00:12:29.000]  他們好像羊無目人一樣
[00:12:29.000 --> 00:12:31.000]  所以耶穌教導他們
[00:12:31.000 --> 00:12:34.000]  講道給他們聽
[00:12:34.000 --> 00:12:37.000]  可能耶穌講得太長
[00:12:37.000 --> 00:12:39.000]  到傍晚的時候
[00:12:39.000 --> 00:12:42.000]  門徒都有些憐憫的心
[00:12:42.000 --> 00:12:44.000]  就跟耶穌說
[00:12:44.000 --> 00:12:47.000]  不如讓他們回家
[00:12:47.000 --> 00:12:50.000]  他們要走很遠的路
[00:12:50.000 --> 00:12:54.000]  又要煮食
[00:12:54.000 --> 00:12:57.000]  他們有肚餓,他們需要吃飯
[00:12:57.000 --> 00:13:00.000]  那耶穌怎麼說呢?
[00:13:00.000 --> 00:13:05.000]  耶穌說你們給他們吃
[00:13:05.000 --> 00:13:07.000]  你們給他們吃
[00:13:07.000 --> 00:13:11.000]  去哪裡找到東西吃呢?
[00:13:11.000 --> 00:13:14.000]  只有耶穌基督在那個時候
[00:13:14.000 --> 00:13:18.000]  便餅五餅而言
[00:13:18.000 --> 00:13:20.000]  吃飽五千
[00:13:20.000 --> 00:13:24.000]  可能甚至超過一萬人
[00:13:24.000 --> 00:13:26.000]  所以我們看到耶穌基督
[00:13:26.000 --> 00:13:29.000]  真的沒有憐憫的心
[00:13:29.000 --> 00:13:32.000]  肚餓就給人吃
[00:13:32.000 --> 00:13:35.000]  耶穌基督在世界上
[00:13:35.000 --> 00:13:37.000]  祂所做的一切
[00:13:37.000 --> 00:13:40.000]  祂說要彰顯神的愛
[00:13:40.000 --> 00:13:42.000]  祂是一個慈悲憐憫的神
[00:13:42.000 --> 00:13:43.000]  所以聖經教導我們
[00:13:43.000 --> 00:13:46.000]  要效法主耶穌基督
[00:13:46.000 --> 00:13:48.000]  在這個約翰一書第三章
[00:13:48.000 --> 00:13:50.000]  十六至十八節說
[00:13:50.000 --> 00:13:52.000]  主為我們捨命
[00:13:52.000 --> 00:13:57.000]  我們從此就知道何為愛
[00:13:57.000 --> 00:13:59.000]  耶穌十字架的死
[00:13:59.000 --> 00:14:03.000]  彰顯神最大的慈愛
[00:14:03.000 --> 00:14:08.000]  我們也當為弟兄捨命
[00:14:08.000 --> 00:14:12.000]  我們聽就容易,說就容易
[00:14:12.000 --> 00:14:14.000]  但我們要效法耶穌基督
[00:14:14.000 --> 00:14:17.000]  都為弟兄捨命
[00:14:17.000 --> 00:14:19.000]  這個不容易
[00:14:19.000 --> 00:14:23.000]  但聖經說從基礎很簡單的開始
[00:14:23.000 --> 00:14:27.000]  去幫助別人有憐憫的心
[00:14:27.000 --> 00:14:32.000]  犯在世上有財物的
[00:14:32.000 --> 00:14:38.000]  看見弟兄貧窮卻塞住憐憫的心
[00:14:38.000 --> 00:14:43.000]  愛神的心怎能存在他裡面呢?
[00:14:43.000 --> 00:14:50.000]  為人捨命是一種相當高超的慈悲憐憫行動
[00:14:50.000 --> 00:14:56.000]  但我們從很簡單的動作學習
[00:14:56.000 --> 00:15:01.000]  在看見有人貧窮的時候
[00:15:01.000 --> 00:15:04.000]  我們不要塞住憐恤的心
[00:15:04.000 --> 00:15:08.000]  去幫助這些貧窮有需要的人
[00:15:08.000 --> 00:15:16.000]  香港很多人生活在貧窮線之下
[00:15:16.000 --> 00:15:19.000]  需要幫助
[00:15:19.000 --> 00:15:21.000]  我們有沒有接觸到這些有需要的人
[00:15:21.000 --> 00:15:24.000]  幫助他們呢?
[00:15:24.000 --> 00:15:29.000]  內地有更多很貧窮的人
[00:15:29.000 --> 00:15:33.000]  當然在大陸你看見有很多很富有的人
[00:15:33.000 --> 00:15:36.000]  但也有很多真的很貧窮的人
[00:15:36.000 --> 00:15:39.000]  需要我們的幫助
[00:15:39.000 --> 00:15:42.000]  在教會裏面我很感恩的是
[00:15:42.000 --> 00:15:48.000]  有一班弟兄姊妹他們沒有特別的宣傳
[00:15:48.000 --> 00:15:52.000]  成立了一個伊羅恩基金
[00:15:52.000 --> 00:15:57.000]  這個伊羅恩基金是籌募一些捐款
[00:15:57.000 --> 00:15:59.000]  送到中國大陸裏面
[00:15:59.000 --> 00:16:03.000]  一些窮困落後偏僻的地方
[00:16:03.000 --> 00:16:07.000]  特別幫助一些沒有書讀的學生
[00:16:07.000 --> 00:16:09.000]  在今天的時代裏面
[00:16:09.000 --> 00:16:14.000]  一個年輕人沒有書讀是沒有前途的
[00:16:14.000 --> 00:16:21.000]  這班弟兄姊妹就搜集了一些金錢物資
[00:16:21.000 --> 00:16:24.000]  他們不是寄進去
[00:16:24.000 --> 00:16:26.000]  不是找人帶進去
[00:16:26.000 --> 00:16:32.000]  他們親自送到一些偏遠貧困的地方
[00:16:32.000 --> 00:16:34.000]  去幫助一些有需要的人
[00:16:34.000 --> 00:16:36.000]  他們默默耕耘
[00:16:36.000 --> 00:16:38.000]  沒有什麼特別的宣傳
[00:16:38.000 --> 00:16:40.000]  但他們做的工作
[00:16:40.000 --> 00:16:42.000]  我每次參加他們的聚會的時候
[00:16:42.000 --> 00:16:44.000]  都深受感動
[00:16:44.000 --> 00:16:47.000]  我們需要更多這樣的弟兄姊妹
[00:16:47.000 --> 00:16:51.000]  我們去實踐耶穌基督教導我們的
[00:16:51.000 --> 00:16:55.000]  那種慈悲憐憫
[00:16:55.000 --> 00:16:59.000]  只有我們真的能夠實踐耶穌基督的慈悲憐憫
[00:16:59.000 --> 00:17:01.000]  有愛心的表達的時候
[00:17:01.000 --> 00:17:07.000]  我想我們能夠成為這個時代的見證人
[00:17:07.000 --> 00:17:09.000]  今天的時代需要這樣的見證
[00:17:09.000 --> 00:17:12.000]  因為今天是一個自私自利的時代
[00:17:12.000 --> 00:17:15.000]  人只顧自己的好處
[00:17:15.000 --> 00:17:17.000]  就算很有錢
[00:17:17.000 --> 00:17:19.000]  都要賺更多錢
[00:17:19.000 --> 00:17:22.000]  為誰呢?為自己
[00:17:22.000 --> 00:17:26.000]  今天是一個自私自利末世的時代
[00:17:26.000 --> 00:17:30.000]  我們需要的是教會去實踐
[00:17:30.000 --> 00:17:32.000]  耶穌基督教導我們的
[00:17:32.000 --> 00:17:37.000]  這種慈悲憐憫
[00:17:37.000 --> 00:17:40.000]  我們以前都提過
[00:17:40.000 --> 00:17:45.000]  初期教會,弱小的基督教
[00:17:45.000 --> 00:17:48.000]  百多人而已
[00:17:48.000 --> 00:17:51.000]  經過三百多年
[00:17:51.000 --> 00:17:56.000]  就征服了強大的羅馬帝國
[00:17:56.000 --> 00:17:59.000]  怎樣一群弱小的基督徒
[00:17:59.000 --> 00:18:04.000]  能夠征服這麼強大的羅馬帝國呢?
[00:18:04.000 --> 00:18:06.000]  就因為兩件事
[00:18:06.000 --> 00:18:10.000]  第一,以傳福音為主
[00:18:10.000 --> 00:18:14.000]  好像保羅一樣到處積極奔跑
[00:18:14.000 --> 00:18:16.000]  去傳揚耶穌基督的福音
[00:18:16.000 --> 00:18:18.000]  叫人信耶穌
[00:18:18.000 --> 00:18:24.000]  第二,他們有慈悲憐憫的行動
[00:18:24.000 --> 00:18:27.000]  很多時候,慈悲憐憫的行動
[00:18:27.000 --> 00:18:29.000]  在初期教會
[00:18:29.000 --> 00:18:34.000]  對當時的人,未信的人的影響
[00:18:34.000 --> 00:18:36.000]  是非常巨大的
[00:18:36.000 --> 00:18:40.000]  他們因為基督徒那種慈悲憐憫的行為
[00:18:40.000 --> 00:18:44.000]  他們信耶穌
[00:18:44.000 --> 00:18:51.000]  第三世紀有一個歷史學家叫Eusebius
[00:18:51.000 --> 00:18:56.000]  在他的著作裡,他說了一件事
[00:18:56.000 --> 00:18:58.000]  關於基督教的
[00:18:58.000 --> 00:19:03.000]  就是說當時羅馬有些瘟疫
[00:19:03.000 --> 00:19:06.000]  瘟疫臨到的時候
[00:19:06.000 --> 00:19:13.000]  整個城市就被封了
[00:19:13.000 --> 00:19:17.000]  關上城門,沒人可以出入
[00:19:17.000 --> 00:19:19.000]  不單止這樣
[00:19:19.000 --> 00:19:22.000]  因為沒得醫,有瘟疫的時候
[00:19:22.000 --> 00:19:24.000]  沒藥,沒得醫
[00:19:24.000 --> 00:19:27.000]  這個家庭裡面
[00:19:27.000 --> 00:19:29.000]  有感染了瘟疫
[00:19:29.000 --> 00:19:32.000]  要麼家人就走了
[00:19:32.000 --> 00:19:34.000]  不敢留在家裡
[00:19:34.000 --> 00:19:41.000]  要麼就將病人扔到街上去
[00:19:41.000 --> 00:19:44.000]  沒人理他們
[00:19:44.000 --> 00:19:47.000]  當時有瘟疫的時候的情況
[00:19:47.000 --> 00:19:51.000]  是很悲慘,很可憐的
[00:19:51.000 --> 00:19:54.000]  但是在瘟疫裡面他們發現
[00:19:54.000 --> 00:19:56.000]  竟然有一群人
[00:19:56.000 --> 00:19:59.000]  他們冒生命的危險
[00:19:59.000 --> 00:20:02.000]  走到街上去照顧
[00:20:02.000 --> 00:20:06.000]  這些感染瘟疫的人
[00:20:06.000 --> 00:20:10.000]  將他們抬回家照顧他們
[00:20:10.000 --> 00:20:13.000]  或者去到家裡
[00:20:13.000 --> 00:20:17.000]  沒瘟疫的人已經離開家裡
[00:20:17.000 --> 00:20:23.000]  他們進去照顧這些被遺留在家裡
[00:20:23.000 --> 00:20:26.000]  感染了瘟疫的人
[00:20:26.000 --> 00:20:28.000]  當瘟疫過去之後
[00:20:28.000 --> 00:20:30.000]  Eusebius告訴我們
[00:20:30.000 --> 00:20:34.000]  整個城市的人都很想知道
[00:20:34.000 --> 00:20:38.000]  究竟為什麼有一群這樣的人
[00:20:38.000 --> 00:20:40.000]  肯冒生命的危險
[00:20:40.000 --> 00:20:43.000]  甚至犧牲他們的生命
[00:20:43.000 --> 00:20:48.000]  去幫助這些感染瘟疫的人
[00:20:48.000 --> 00:20:50.000]  他們發現原來是教會
[00:20:50.000 --> 00:20:52.000]  所謂基督教
[00:20:52.000 --> 00:20:55.000]  裡面這群基督徒
[00:20:55.000 --> 00:20:57.000]  長老、傳道人
[00:20:57.000 --> 00:21:00.000]  他們出去做這些事
[00:21:00.000 --> 00:21:03.000]  他們很受感動
[00:21:03.000 --> 00:21:06.000]  很多人蜂擁去教會那裡
[00:21:06.000 --> 00:21:09.000]  想認識這群人
[00:21:09.000 --> 00:21:10.000]  想了解這群人
[00:21:10.000 --> 00:21:15.000]  為什麼這麼有巨大的愛心
[00:21:15.000 --> 00:21:24.000]  能夠冒生命危險去照顧病人
[00:21:24.000 --> 00:21:27.000]  他們就是約翰一書所說的
[00:21:27.000 --> 00:21:31.000]  這一群為別人寫命的
[00:21:31.000 --> 00:21:32.000]  主為我們寫命
[00:21:32.000 --> 00:21:35.000]  我們從此就知道何為愛
[00:21:35.000 --> 00:21:39.000]  我們也當為弟兄寫命
[00:21:39.000 --> 00:21:43.000]  初期教會做得到
[00:21:43.000 --> 00:21:47.000]  流露了這種慈悲憐憫
[00:21:47.000 --> 00:21:51.000]  教會不斷地人數增長
[00:21:51.000 --> 00:21:53.000]  榮耀神的名
[00:21:53.000 --> 00:21:56.000]  所以三百多年
[00:21:56.000 --> 00:22:02.000]  征服了強大的羅馬帝國
[00:22:02.000 --> 00:22:04.000]  沒錯
[00:22:04.000 --> 00:22:05.000]  慈悲憐憫
[00:22:05.000 --> 00:22:07.000]  為別人寫命
[00:22:07.000 --> 00:22:09.000]  這是很大的負擔
[00:22:09.000 --> 00:22:12.000]  很大的重擔
[00:22:12.000 --> 00:22:13.000]  我賺了錢
[00:22:13.000 --> 00:22:16.000]  又要去幫助窮人
[00:22:16.000 --> 00:22:17.000]  我有能力
[00:22:17.000 --> 00:22:19.000]  我要去幫助一些
[00:22:19.000 --> 00:22:23.000]  又軟弱又困難的人
[00:22:23.000 --> 00:22:24.000]  這個沒錯
[00:22:24.000 --> 00:22:26.000]  是一個重擔
[00:22:26.000 --> 00:22:28.000]  但將來的審判
[00:22:28.000 --> 00:22:30.000]  請大家記得
