
[00:00:00.000 --> 00:00:03.000]  請你一起擁抱聖的話,我們一同禱告
[00:06:12.000 --> 00:06:16.000]  說到耶路撒冷猶太傳遞撒瑪利亞直到地極
[00:06:16.000 --> 00:06:19.000]  所以簡單地可以分為三部分
[00:06:19.000 --> 00:06:22.000]  就是先說到福音在耶路撒冷發生了什麼事情
[00:06:22.000 --> 00:06:26.000]  如何擴散到猶太傳遞和撒瑪利亞
[00:06:26.000 --> 00:06:28.000]  然後說到如何去到地極
[00:06:28.000 --> 00:06:30.000]  或者可以分為兩部分
[00:06:30.000 --> 00:06:33.000]  一邊的頭一半是看彼得本身的人
[00:06:33.000 --> 00:06:36.000]  後面是看保羅是怎樣的人
[00:06:36.000 --> 00:06:39.000]  當然這兩個人物做的事情不是最重要
[00:06:39.000 --> 00:06:43.000]  最重要的是這兩個人物都是靠著聖靈做不同的事情
[00:06:43.000 --> 00:06:46.000]  而這個福音是在教會裏面不斷擴張
[00:06:46.000 --> 00:06:49.000]  我們知道《使徒行傳》是下集
[00:06:49.000 --> 00:06:51.000]  是接續著路加福音
[00:06:51.000 --> 00:06:53.000]  當路加福音完結的時候
[00:06:53.000 --> 00:06:56.000]  說到耶穌把托付給了門徒
[00:06:56.000 --> 00:06:58.000]  《使徒行傳》就去承接這個托付
[00:06:58.000 --> 00:07:00.000]  讓他們繼承基督給他們的使命
[00:07:00.000 --> 00:07:03.000]  如何去忠於神的道
[00:07:03.000 --> 00:07:05.000]  將這個福音向傳揚
[00:07:05.000 --> 00:07:08.000]  讓這個教會不斷不斷在很多壓力情況之下
[00:07:08.000 --> 00:07:11.000]  都仍然去擴張
[00:07:11.000 --> 00:07:14.000]  我們看到無論是彼得也好
[00:07:14.000 --> 00:07:15.000]  無論是保羅也好
[00:07:15.000 --> 00:07:19.000]  無論本來在耶路撒冷只是去到猶太傳遞撒瑪利亞
[00:07:19.000 --> 00:07:21.000]  去到地極也好
[00:07:21.000 --> 00:07:25.000]  這個重點都是見到在眾多的困難裏面
[00:07:25.000 --> 00:07:28.000]  神的能力都大過這些一切的困難
[00:07:28.000 --> 00:07:29.000]  說到保羅的時候
[00:07:29.000 --> 00:07:31.000]  保羅去了三次亮相報道
[00:07:31.000 --> 00:07:35.000]  三次亮相報道就離開了他們本來猶太地區
[00:07:35.000 --> 00:07:38.000]  去到歐洲的地方不斷去傳揚這個福音
[00:07:38.000 --> 00:07:42.000]  最後是說保羅去到羅馬
[00:07:42.000 --> 00:07:45.000]  羅馬是當時羅馬帝國的首都
[00:07:45.000 --> 00:07:48.000]  彷彿一開始就是由耶路撒冷猶太人的首都
[00:07:48.000 --> 00:07:52.000]  去到羅馬當時全國的首都的時候
[00:07:52.000 --> 00:07:56.000]  彷彿這裡就是地極這樣擴散出去
[00:07:56.000 --> 00:07:59.000]  我們見到保羅去過三次亮相報道
[00:07:59.000 --> 00:08:00.000]  這裏呢
[00:08:00.000 --> 00:08:02.000]  今日我們說的地方就是
[00:08:02.000 --> 00:08:04.000]  第三次亮相報道的終結
[00:08:04.000 --> 00:08:06.000]  在他離開的時候
[00:08:06.000 --> 00:08:09.000]  他有什麼最終的說話
[00:08:09.000 --> 00:08:11.000]  和當時他所接觸的羊群去分享
[00:08:11.000 --> 00:08:13.000]  去交代
[00:08:13.000 --> 00:08:15.000]  跟著就說他怎樣回到耶路撒冷
[00:08:15.000 --> 00:08:17.000]  之後被人捉拿
[00:08:17.000 --> 00:08:19.000]  以致他被送到羅馬
[00:08:19.000 --> 00:08:21.000]  成為階下囚
[00:08:21.000 --> 00:08:23.000]  在《聖訓傳》裏面
[00:08:23.000 --> 00:08:27.000]  保羅有三次長的教訓對話
[00:08:27.000 --> 00:08:29.000]  第一次是和猶太人說
[00:08:29.000 --> 00:08:30.000]  第二次是和愛爾邦人說
[00:08:30.000 --> 00:08:34.000]  第三次是和當時的信徒說
[00:08:34.000 --> 00:08:37.000]  寫了的內容和保羅的書信有很多相近的地方
[00:08:37.000 --> 00:08:40.000]  所以很明白他當時的心腸是怎樣
[00:08:40.000 --> 00:08:42.000]  讓我們從這段經文裏面
[00:08:42.000 --> 00:08:44.000]  我們先看看保羅
[00:08:44.000 --> 00:08:47.000]  他怎樣交代他自己為人是怎樣
[00:08:47.000 --> 00:08:49.000]  以致他給了他們一個怎樣的託付
[00:08:49.000 --> 00:08:53.000]  讓我們看保羅向以弗所教會領袖所說的話
[00:08:53.000 --> 00:08:56.000]  從而去思想路加直著保羅
[00:08:56.000 --> 00:08:58.000]  想說給宗教會的說話
[00:08:58.000 --> 00:09:00.000]  然後再思想一下
[00:09:00.000 --> 00:09:02.000]  我們今日作為信徒
[00:09:02.000 --> 00:09:04.000]  我們應該怎樣去回應這個訊息
[00:09:04.000 --> 00:09:06.000]  讓我們看看第一樣
[00:09:06.000 --> 00:09:08.000]  保羅的生命
[00:09:08.000 --> 00:09:10.000]  保羅的生命讓我們見到
[00:09:10.000 --> 00:09:13.000]  他是獻上一切去堅守主導
[00:09:13.000 --> 00:09:16.000]  第十七節
[00:09:16.000 --> 00:09:21.000]  保羅從米尼都打發人往以弗所請教長老來
[00:09:21.000 --> 00:09:26.000]  這裏我們見到保羅不願意去到以弗所
[00:09:26.000 --> 00:09:28.000]  所以他一叫那些長老過來
[00:09:28.000 --> 00:09:31.000]  在第十七章開頭的時候
[00:09:31.000 --> 00:09:33.000]  有說到他定義他要不經過以弗所
[00:09:33.000 --> 00:09:36.000]  很有可能他知道他去到以弗所
[00:09:36.000 --> 00:09:37.000]  那些人一定不讓他走
[00:09:37.000 --> 00:09:40.000]  一定要強留他
[00:09:40.000 --> 00:09:44.000]  甚至他知道以弗所的人可能不會讓他去耶路撒冷
[00:09:44.000 --> 00:09:46.000]  所以他避開這裏
[00:09:46.000 --> 00:09:48.000]  但是他仍然有很多記掛
[00:09:48.000 --> 00:09:51.000]  所以叫那些長老過來
[00:09:51.000 --> 00:09:53.000]  第十八節他們來到
[00:09:53.000 --> 00:09:54.000]  保羅對他們說
[00:09:54.000 --> 00:09:57.000]  你們自己知道自從我到亞細亞的第一天
[00:09:57.000 --> 00:09:59.000]  我怎樣跟你們相處
[00:09:59.000 --> 00:10:01.000]  怎樣凡事謙卑
[00:10:01.000 --> 00:10:03.000]  以眼淚服侍主
[00:10:03.000 --> 00:10:07.000]  又因猶太人的謀害經歷試煉
[00:10:07.000 --> 00:10:10.000]  保羅和以弗所的教會相處了一段很長的時間
[00:10:10.000 --> 00:10:12.000]  而他兩次兩項報道加起來
[00:10:12.000 --> 00:10:16.000]  在那個地區裏面可能有七至八年的時間
[00:10:16.000 --> 00:10:19.000]  保羅說我和你們怎樣生活
[00:10:19.000 --> 00:10:21.000]  你見到我的行事慧是怎樣
[00:10:21.000 --> 00:10:23.000]  你見到我怎樣和你們相處
[00:10:23.000 --> 00:10:24.000]  怎樣凡事謙卑
[00:10:24.000 --> 00:10:26.000]  以眼淚服侍主
[00:10:26.000 --> 00:10:30.000]  又因猶太人的謀害經歷試煉
[00:10:30.000 --> 00:10:32.000]  其實在第十七章開頭的時候
[00:10:32.000 --> 00:10:34.000]  都說到保羅本來打算搭船
[00:10:34.000 --> 00:10:35.000]  但是因為猶太人想害他
[00:10:35.000 --> 00:10:37.000]  他要改變路線
[00:10:37.000 --> 00:10:38.000]  換句話說
[00:10:38.000 --> 00:10:40.000]  保羅說我正正站在這裏的原因
[00:10:40.000 --> 00:10:41.000]  就是讓你們見到
[00:10:41.000 --> 00:10:42.000]  為甚麼我今天站在這裏
[00:10:42.000 --> 00:10:44.000]  我應該是在搭船的
[00:10:44.000 --> 00:10:46.000]  但是因為猶太人的謀害
[00:10:46.000 --> 00:10:47.000]  而我們看回前兩章
[00:10:47.000 --> 00:10:50.000]  我們知道保羅受了很多的艱難
[00:10:50.000 --> 00:10:53.000]  他以眼淚服侍主
[00:10:53.000 --> 00:10:57.000]  有多少他困難哀傷痛苦的時間
[00:10:57.000 --> 00:11:01.000]  多少次他被人打到皮穿肉爛
[00:11:01.000 --> 00:11:04.000]  被人打到以為他死了
[00:11:04.000 --> 00:11:06.000]  他受了多少苦頭
[00:11:06.000 --> 00:11:08.000]  第二十節
[00:11:08.000 --> 00:11:09.000]  你們也知道
[00:11:09.000 --> 00:11:11.000]  凡對你們有益的
[00:11:11.000 --> 00:11:13.000]  我沒有一件一樣隱瞞不恕的
[00:11:13.000 --> 00:11:16.000]  或在公眾面前或在每一個人的家裏
[00:11:16.000 --> 00:11:17.000]  我都教導你們
[00:11:17.000 --> 00:11:19.000]  不論猶太人或希臘人
[00:11:19.000 --> 00:11:20.000]  我都已經證明
[00:11:20.000 --> 00:11:22.000]  他們當在神面前悔改
[00:11:22.000 --> 00:11:24.000]  信靠我們的主耶穌
[00:11:24.000 --> 00:11:28.000]  保羅即使面對著這麼多的迫害
[00:11:28.000 --> 00:11:29.000]  他知道很多猶太人
[00:11:29.000 --> 00:11:31.000]  很不喜歡他做的事情
[00:11:31.000 --> 00:11:32.000]  他仍然說
[00:11:32.000 --> 00:11:34.000]  我沒有事向你們隱瞞
[00:11:34.000 --> 00:11:36.000]  如果是神要我和你們說的話
[00:11:36.000 --> 00:11:37.000]  我一定會說
[00:11:37.000 --> 00:11:38.000]  和你們有益的話
[00:11:38.000 --> 00:11:40.000]  我不會藏起來
[00:11:40.000 --> 00:11:43.000]  無論在公眾的場合或私人的場合
[00:11:43.000 --> 00:11:46.000]  他說的信息都是一致的
[00:11:46.000 --> 00:11:48.000]  他不會看人的情面
[00:11:48.000 --> 00:11:50.000]  也不會擔心自己的安危
[00:11:50.000 --> 00:11:53.000]  他仍然忠於神給他的教導
[00:11:53.000 --> 00:11:58.000]  他就說出神要他說的話
[00:11:58.000 --> 00:11:59.000]  21節說
[00:11:59.000 --> 00:12:00.000]  不論猶太人或希臘人
[00:12:00.000 --> 00:12:01.000]  我都是這樣說
[00:12:01.000 --> 00:12:02.000]  這句話很重要
[00:12:02.000 --> 00:12:04.000]  他不會因為猶太人迫害他
[00:12:04.000 --> 00:12:05.000]  他就討好猶太人
[00:12:05.000 --> 00:12:08.000]  他和猶太人說不同的話
[00:12:08.000 --> 00:12:10.000]  正正因為他說的是猶太人
[00:12:10.000 --> 00:12:11.000]  和外邦人
[00:12:11.000 --> 00:12:13.000]  同樣都是宣傳主耶穌
[00:12:13.000 --> 00:12:15.000]  若不是你的律法更好
[00:12:15.000 --> 00:12:18.000]  這就是很多猶太人不喜歡的原因
[00:12:18.000 --> 00:12:21.000]  他仍然堅守他的真道
[00:12:21.000 --> 00:12:25.000]  說出他要說的話
[00:12:25.000 --> 00:12:27.000]  證明他們當在神面前悔改
[00:12:27.000 --> 00:12:29.000]  信靠我們的主耶穌
[00:12:29.000 --> 00:12:32.000]  這個悔改和信靠兩個動詞
[00:12:32.000 --> 00:12:33.000]  都是息息相關
[00:12:33.000 --> 00:12:35.000]  雖然不同但有關連
[00:12:35.000 --> 00:12:37.000]  悔改是轉離開你本來的那樣
[00:12:37.000 --> 00:12:40.000]  信靠是轉向你應該要信的那樣
[00:12:40.000 --> 00:12:41.000]  換句話說
[00:12:41.000 --> 00:12:43.000]  無論猶太人和外邦人
[00:12:43.000 --> 00:12:45.000]  你都有些事情是錯了
[00:12:45.000 --> 00:12:46.000]  所以你要轉離
[00:12:46.000 --> 00:12:48.000]  而你轉離開之後
[00:12:48.000 --> 00:12:50.000]  你就要轉向信靠主耶穌
[00:12:50.000 --> 00:12:54.000]  這個信靠不單單只是相信
[00:12:54.000 --> 00:12:56.000]  他是真的這麼簡單
[00:12:56.000 --> 00:13:00.000]  不單單只是相信這個人可靠這麼簡單
[00:13:00.000 --> 00:13:04.000]  信靠這個詞也有一種認同
[00:13:04.000 --> 00:13:06.000]  英文可以說是allegiance
[00:13:06.000 --> 00:13:09.000]  中文俗一點的廣東話就是「埋他班」
[00:13:09.000 --> 00:13:11.000]  你埋他那邊
[00:13:11.000 --> 00:13:14.000]  即是我信靠羅馬帝國的
[00:13:14.000 --> 00:13:17.000]  我是願意去跟他羅馬那邊
[00:13:17.000 --> 00:13:19.000]  我信靠主耶穌的時候
[00:13:19.000 --> 00:13:21.000]  我願意跟去耶穌那邊
[00:13:21.000 --> 00:13:23.000]  我願意認同這是我的身份
[00:13:23.000 --> 00:13:27.000]  我是屬於這一邊的
[00:13:27.000 --> 00:13:30.000]  這個信靠不是說他是真的
[00:13:30.000 --> 00:13:32.000]  不過跟我無關這麼簡單
[00:13:32.000 --> 00:13:33.000]  這個信靠他是真的
[00:13:33.000 --> 00:13:36.000]  而我是屬於他的
[00:13:36.000 --> 00:13:41.000]  是要這樣轉離去信靠主耶穌
[00:13:41.000 --> 00:13:44.000]  無論外邦人和猶太人都一樣
[00:13:44.000 --> 00:13:47.000]  這個是保羅的信息
[00:13:47.000 --> 00:13:48.000]  22節
[00:13:48.000 --> 00:13:52.000]  現在我被聖靈催迫要往耶路撒冷去
[00:13:52.000 --> 00:13:55.000]  雖然不知道在那裡會遇見什麼事
[00:13:55.000 --> 00:13:57.000]  但知道聖靈在覺醒
[00:13:57.000 --> 00:14:03.000]  向我指正說有困所會患難等著我
[00:14:03.000 --> 00:14:07.000]  保羅有一個很清楚的領袖
[00:14:07.000 --> 00:14:10.000]  知道聖靈要他去耶路撒冷
[00:14:10.000 --> 00:14:12.000]  而他很清楚地知道
[00:14:12.000 --> 00:14:15.000]  他不知道去耶路撒冷會發生什麼事
[00:14:15.000 --> 00:14:18.000]  不過他知道會有困所和患難
[00:14:18.000 --> 00:14:22.000]  在那裡有什麼困所和患難他不知道
[00:14:22.000 --> 00:14:23.000]  換句話說
[00:14:23.000 --> 00:14:27.000]  保羅是明知山有虎偏向虎山下
[00:14:27.000 --> 00:14:31.000]  因為他知道這是聖靈給他的帶領
[00:14:31.000 --> 00:14:34.000]  他不會因為危機而退縮
[00:14:34.000 --> 00:14:38.000]  但他願意踏上這條路
[00:14:38.000 --> 00:14:40.000]  這一點很不簡單
[00:14:40.000 --> 00:14:41.000]  但他有一個原因
[00:14:41.000 --> 00:14:42.000]  24節
[00:14:42.000 --> 00:14:45.000]  我卻不以性命為念
[00:14:45.000 --> 00:14:47.000]  只要走完我的路程
[00:14:47.000 --> 00:14:50.000]  請我和主耶穌所領受的職份
[00:14:50.000 --> 00:14:54.000]  為神恩典的福音作見證
[00:14:54.000 --> 00:14:56.000]  我知道會有困所
[00:14:56.000 --> 00:14:57.000]  會被人拘捕
[00:14:57.000 --> 00:14:59.000]  我知道會有患難
[00:14:59.000 --> 00:15:01.000]  愚民當中患難是重數
[00:15:01.000 --> 00:15:03.000]  是有更多的患難
[00:15:03.000 --> 00:15:05.000]  不知道會發生什麼事
[00:15:05.000 --> 00:15:06.000]  不過我仍然去
[00:15:06.000 --> 00:15:07.000]  為什麼?
[00:15:07.000 --> 00:15:10.000]  因為我不以我的性命為念
[00:15:10.000 --> 00:15:12.000]  要走完我的路程
[00:15:12.000 --> 00:15:13.000]  這個中文譯作
[00:15:13.000 --> 00:15:14.000]  只要走完我的路程
[00:15:14.000 --> 00:15:16.000]  也出了味道
[00:15:16.000 --> 00:15:19.000]  我現在貼切直達一點說
[00:15:19.000 --> 00:15:22.000]  這是為了要走完我的路程
[00:15:22.000 --> 00:15:23.000]  換句話說
[00:15:23.000 --> 00:15:26.000]  我不以性命為念的目的
[00:15:26.000 --> 00:15:29.000]  就是我要走完這條路
[00:15:29.000 --> 00:15:32.000]  他在用一個像運動員一樣
[00:15:32.000 --> 00:15:35.000]  我要完成我的賽事
[00:15:35.000 --> 00:15:38.000]  即使我跛腳也要跑完
[00:15:38.000 --> 00:15:41.000]  即使我跛腳也要完成
[00:15:41.000 --> 00:15:43.000]  即使我會失去性命
[00:15:43.000 --> 00:15:46.000]  我也要完成主給我的托付
[00:15:46.000 --> 00:15:50.000]  為主耶穌作見證
[00:15:50.000 --> 00:15:51.000]  兄弟姐妹
[00:15:51.000 --> 00:15:52.000]  我曾經聽過一個
[00:15:52.000 --> 00:15:54.000]  神海洋老師跟我說
[00:15:54.000 --> 00:15:55.000]  如果你的生命裡面沒有東西
[00:15:55.000 --> 00:15:59.000]  你值得為那些東西而死的話
[00:15:59.000 --> 00:16:03.000]  你的生命沒有什麼值得去活
[00:16:03.000 --> 00:16:04.000]  真的
[00:16:04.000 --> 00:16:05.000]  你沒有什麼值得去死
[00:16:05.000 --> 00:16:07.000]  你沒有什麼值得去活
[00:16:07.000 --> 00:16:08.000]  沒有東西值得死
[00:16:08.000 --> 00:16:10.000]  你沒有東西值得活
[00:16:10.000 --> 00:16:13.000]  值不值得你為他而死
[00:16:13.000 --> 00:16:16.000]  好讓你有東西值得你去活
[00:16:16.000 --> 00:16:17.000]  保羅在這裡
[00:16:17.000 --> 00:16:19.000]  他是很專心仰望
[00:16:19.000 --> 00:16:23.000]  這個是神給我的托付
[00:16:23.000 --> 00:16:25.000]  我沒有什麼害怕
[00:16:25.000 --> 00:16:26.000]  也不是不害怕
[00:16:26.000 --> 00:16:27.000]  不過就算害怕
[00:16:27.000 --> 00:16:29.000]  我也不害怕
[00:16:29.000 --> 00:16:30.000]  即使死
[00:16:30.000 --> 00:16:35.000]  我也要完成這個路程
[00:16:35.000 --> 00:16:38.000]  我曾經聽過一個真實的故事
[00:16:38.000 --> 00:16:40.000]  令我很心動
[00:16:40.000 --> 00:16:43.000]  很深受感動
[00:16:43.000 --> 00:16:47.000]  大家知道北韓有著很多的迫害
[00:16:47.000 --> 00:16:48.000]  在當地的生活
[00:16:48.000 --> 00:16:49.000]  不要說不是信徒
[00:16:49.000 --> 00:16:51.000]  總之在那裡生活也很不艱難
[00:16:51.000 --> 00:16:52.000]  很艱難
[00:16:52.000 --> 00:16:54.000]  很不容易
[00:16:54.000 --> 00:16:57.000]  有一個逃離北韓的脫北者
[00:16:57.000 --> 00:17:00.000]  去到中國大陸的北面
[00:17:00.000 --> 00:17:02.000]  他走難形式
[00:17:02.000 --> 00:17:04.000]  走了出去
[00:17:04.000 --> 00:17:06.000]  被人去照顧
[00:17:06.000 --> 00:17:08.000]  當地的教會帶他去信主
[00:17:08.000 --> 00:17:11.000]  也給他作了栽培
[00:17:11.000 --> 00:17:13.000]  當他明白到耶穌的福音之後
[00:17:13.000 --> 00:17:16.000]  他決意要回去北韓
[00:17:16.000 --> 00:17:18.000]  去將這個福音
[00:17:18.000 --> 00:17:22.000]  跟他北韓的人分享
[00:17:22.000 --> 00:17:24.000]  大家知道死路一條
[00:17:24.000 --> 00:17:25.000]  你走了
[00:17:25.000 --> 00:17:27.000]  回頭已經很大件事
[00:17:27.000 --> 00:17:28.000]  你還想著去傳福音
[00:17:28.000 --> 00:17:30.000]  就更加大件事
[00:17:30.000 --> 00:17:33.000]  但他決意要去做
[00:17:33.000 --> 00:17:34.000]  這個人是誰我不知道
[00:17:34.000 --> 00:17:35.000]  我不聽他的名字
[00:17:35.000 --> 00:17:36.000]  沒有人認識他
[00:17:36.000 --> 00:17:38.000]  你應該不會知道是誰
[00:17:38.000 --> 00:17:40.000]  直直無名的人
[00:17:40.000 --> 00:17:42.000]  在晚上他決定
[00:17:42.000 --> 00:17:45.000]  跟中國北面的教會道別
[00:17:45.000 --> 00:17:46.000]  就走
[00:17:46.000 --> 00:17:48.000]  各位弟兄姊妹說
[00:17:48.000 --> 00:17:50.000]  完全沒有心理準備
[00:17:50.000 --> 00:17:52.000]  是他會不會走
[00:17:52.000 --> 00:17:53.000]  但完全有心理準備
[00:17:53.000 --> 00:17:54.000]  知道他走了
[00:17:54.000 --> 00:17:56.000]  是會音訊全無
[00:17:56.000 --> 00:17:58.000]  他就是這樣在七刻鐘
[00:17:58.000 --> 00:18:01.000]  一步一步離開他們的視線
[00:18:01.000 --> 00:18:05.000]  就消聲匿跡
[00:18:05.000 --> 00:18:09.000]  很肯定他遇到的一定不容易
[00:18:09.000 --> 00:18:10.000]  但沒有人知道
[00:18:10.000 --> 00:18:14.000]  究竟他真實發生什麼事情
[00:18:14.000 --> 00:18:17.000]  但這個福音配得
[00:18:17.000 --> 00:18:20.000]  這個福音配得他擺上一切
