
[00:00:00.000 --> 00:00:02.000]  講起第二節會,早晨
[00:04:15.000 --> 00:04:17.000]  就趕了出去
[00:04:17.000 --> 00:04:19.000]  不過當阿滿人入侵的時候
[00:04:19.000 --> 00:04:21.000]  當地因為缺乏了領袖
[00:04:21.000 --> 00:04:25.000]  於是長老就邀請著耶復他來幫忙
[00:04:25.000 --> 00:04:28.000]  耶復他於是就指責那班長老
[00:04:28.000 --> 00:04:29.000]  在來訴訟
[00:04:29.000 --> 00:04:33.000]  在來裁訟他和父異母的兄弟之間
[00:04:33.000 --> 00:04:35.000]  的爭產的時候
[00:04:35.000 --> 00:04:36.000]  偏袒那些兄弟
[00:04:36.000 --> 00:04:38.000]  對他不公平
[00:04:38.000 --> 00:04:40.000]  因為按照當時的法律
[00:04:40.000 --> 00:04:42.000]  當時的文化
[00:04:42.000 --> 00:04:44.000]  只有因著父親的血緣的關係
[00:04:44.000 --> 00:04:47.000]  而不是因著母親的血緣的關係
[00:04:47.000 --> 00:04:49.000]  才影響著遺產
[00:04:49.000 --> 00:04:52.000]  所以耶復他既然是父親所生的
[00:04:52.000 --> 00:04:55.000]  不會因為他的母親是基里的緣故
[00:04:55.000 --> 00:04:58.000]  所以影響著那份繼承遺產
[00:04:58.000 --> 00:05:00.000]  所以耶復他指責著長老
[00:05:00.000 --> 00:05:02.000]  說他們相當不公平
[00:05:02.000 --> 00:05:05.000]  而長老面對當時的需要
[00:05:05.000 --> 00:05:07.000]  就是他們需要爭取耶復他
[00:05:07.000 --> 00:05:09.000]  幫助他們去對抗敵人
[00:05:09.000 --> 00:05:12.000]  於是這班長老也立即辯論
[00:05:12.000 --> 00:05:13.000]  立即認錯
[00:05:13.000 --> 00:05:14.000]  同時承諾
[00:05:14.000 --> 00:05:18.000]  不單是讓耶復他成為軍隊的統帥
[00:05:18.000 --> 00:05:21.000]  這班長老更加加重賞金
[00:05:21.000 --> 00:05:22.000]  告訴他們
[00:05:22.000 --> 00:05:24.000]  只要他們能夠打敗所有的阿滿人
[00:05:24.000 --> 00:05:26.000]  耶復他甚至能夠成為了
[00:05:26.000 --> 00:05:29.000]  我們基里所有居民的首領
[00:05:29.000 --> 00:05:32.000]  這個賞金相當之不錯
[00:05:32.000 --> 00:05:33.000]  因為這樣的緣故
[00:05:33.000 --> 00:05:35.000]  我們又看到那班長老
[00:05:35.000 --> 00:05:38.000]  他們心裏所期望的是利用耶復他
[00:05:38.000 --> 00:05:42.000]  解決在他們眼前的問題而言
[00:05:42.000 --> 00:05:44.000]  第三段經文
[00:05:44.000 --> 00:05:49.000]  是第十二至二十八節的這段
[00:05:49.000 --> 00:05:51.000]  這段的段落裏面
[00:05:51.000 --> 00:05:55.000]  是耶復他和阿滿的王之間的對話
[00:05:55.000 --> 00:05:58.000]  原本是解決了一場邊界的糾紛
[00:05:58.000 --> 00:05:59.000]  阿滿的王認為
[00:05:59.000 --> 00:06:03.000]  以色列人進入迦南地的時候
[00:06:03.000 --> 00:06:05.000]  佔領了一個地方
[00:06:05.000 --> 00:06:07.000]  這個地方從北向南來看
[00:06:07.000 --> 00:06:10.000]  就是從阿聯何到阿布荷之間
[00:06:10.000 --> 00:06:11.000]  從西到東來看
[00:06:11.000 --> 00:06:15.000]  就是約旦河到抗野中間的地帶
[00:06:15.000 --> 00:06:17.000]  阿滿的王要求以色列人
[00:06:17.000 --> 00:06:20.000]  要將他們和平地交還
[00:06:20.000 --> 00:06:24.000]  從阿滿王的說話裏面
[00:06:24.000 --> 00:06:25.000]  我們可以看見
[00:06:25.000 --> 00:06:28.000]  這塊地原本應該屬於阿摩亞
[00:06:28.000 --> 00:06:30.000]  很可能在那個時候
[00:06:30.000 --> 00:06:32.000]  摩亞已經被阿滿所佔領
[00:06:32.000 --> 00:06:34.000]  所以阿滿佔領了摩亞之後
[00:06:34.000 --> 00:06:37.000]  認為這塊地同樣都應該屬於他們
[00:06:37.000 --> 00:06:38.000]  另一方面
[00:06:38.000 --> 00:06:41.000]  在這番對話裏面可以看見
[00:06:41.000 --> 00:06:44.000]  當時的阿滿王沒有心打仗
[00:06:44.000 --> 00:06:47.000]  他只是希望和平地解決問題
[00:06:47.000 --> 00:06:50.000]  但是耶復他的回答就很不相同
[00:06:50.000 --> 00:06:54.000]  除了看得出耶復他是一個善於辭令的人物之外
[00:06:54.000 --> 00:06:57.000]  同樣可以看見在語言上
[00:06:57.000 --> 00:06:59.000]  耶復他處處不留人
[00:06:59.000 --> 00:07:02.000]  甚至有心用說話去挑釁對手
[00:07:02.000 --> 00:07:03.000]  力求一戰
[00:07:03.000 --> 00:07:05.000]  他首先指出
[00:07:05.000 --> 00:07:07.000]  從歷史上來看
[00:07:07.000 --> 00:07:10.000]  當年以色列人進入迦南地的時候
[00:07:10.000 --> 00:07:12.000]  他們繞過了摩亞地
[00:07:12.000 --> 00:07:14.000]  並沒有入侵摩亞地
[00:07:14.000 --> 00:07:16.000]  從宗教的角度來看
[00:07:16.000 --> 00:07:20.000]  今天的基烈地是耶和神賜給以色列人的
[00:07:20.000 --> 00:07:22.000]  而阿滿人應該安分地
[00:07:22.000 --> 00:07:26.000]  在他們的神基末所賜給他們的地上
[00:07:26.000 --> 00:07:28.000]  而事實上三百多年來
[00:07:28.000 --> 00:07:30.000]  以色列人都住在這個地方
[00:07:30.000 --> 00:07:31.000]  為甚麼到今天
[00:07:31.000 --> 00:07:34.000]  阿滿王才要求取回這塊地呢
[00:07:34.000 --> 00:07:37.000]  耶復他的說話其實很不客氣
[00:07:37.000 --> 00:07:40.000]  在第25字的說話中更加清楚看見
[00:07:40.000 --> 00:07:44.000]  現在難道你比摩亞王西部的兒子巴勒還強嗎
[00:07:44.000 --> 00:07:46.000]  他曾經與以色列人爭競嗎
[00:07:46.000 --> 00:07:49.000]  或是與以色列人交戰嗎
[00:07:49.000 --> 00:07:53.000]  意思是當年巴勒都不敢和以色列人打仗
[00:07:53.000 --> 00:07:55.000]  你今天還來打仗
[00:07:55.000 --> 00:07:56.000]  你是老幾嗎
[00:07:56.000 --> 00:07:57.000]  你走到一邊去
[00:07:57.000 --> 00:07:59.000]  竟然敢來挑釁
[00:07:59.000 --> 00:08:01.000]  於是第28字的說話就這樣說
[00:08:01.000 --> 00:08:04.000]  阿滿人的王不聽從耶復他
[00:08:04.000 --> 00:08:06.000]  差遣人去對他所說的話
[00:08:06.000 --> 00:08:10.000]  而其實這正正就是耶復他所期望的結果
[00:08:10.000 --> 00:08:12.000]  第四個段落
[00:08:12.000 --> 00:08:15.000]  第十一章29至40節
[00:08:15.000 --> 00:08:19.000]  第四段落是記述耶復他在神面前的許願
[00:08:19.000 --> 00:08:21.000]  和他女兒之間的對話
[00:08:21.000 --> 00:08:23.000]  他這樣許願
[00:08:23.000 --> 00:08:26.000]  如果你真的將阿滿人交在我手裡
[00:08:26.000 --> 00:08:29.000]  我從阿滿人那裡平平安安回來的時候
[00:08:29.000 --> 00:08:32.000]  無論誰先從我家門出來迎接我
[00:08:32.000 --> 00:08:34.000]  他就必歸耶和華
[00:08:34.000 --> 00:08:36.000]  我必把他當作繁祭
[00:08:36.000 --> 00:08:39.000]  結果他女兒首先出來迎接他
[00:08:39.000 --> 00:08:41.000]  跳舞打鼓
[00:08:41.000 --> 00:08:42.000]  多開心呢
[00:08:42.000 --> 00:08:44.000]  只差沒有燒炮仗
[00:08:44.000 --> 00:08:46.000]  在這段裡面
[00:08:46.000 --> 00:08:49.000]  耶復他對他女兒的對話裡面
[00:08:49.000 --> 00:08:50.000]  我們看到的是
[00:08:50.000 --> 00:08:52.000]  耶復他句句都是指責女兒
[00:08:52.000 --> 00:08:55.000]  說他女兒不對
[00:08:55.000 --> 00:08:57.000]  陷他在兩難裡面
[00:08:57.000 --> 00:08:59.000]  不過另一方面我們又看到
[00:08:59.000 --> 00:09:02.000]  他女兒的表現勝過耶復他很多倍
[00:09:02.000 --> 00:09:04.000]  他女兒告訴爸爸
[00:09:04.000 --> 00:09:06.000]  既然在神面前許願
[00:09:06.000 --> 00:09:08.000]  許了願就要還願
[00:09:08.000 --> 00:09:13.000]  何況神已經按照耶復他所求的賜賜他勝利呢
[00:09:13.000 --> 00:09:17.000]  於是乎這位默默無名的耶復他女兒
[00:09:17.000 --> 00:09:19.000]  甚至沒有記載他的名字
[00:09:19.000 --> 00:09:21.000]  但是就向我們展現著
[00:09:21.000 --> 00:09:25.000]  比耶復他更強的那份信心
[00:09:25.000 --> 00:09:27.000]  這個家庭的悲劇
[00:09:27.000 --> 00:09:28.000]  我們一會兒會多說一點
[00:09:28.000 --> 00:09:30.000]  讓我們從這個家庭悲劇裡面
[00:09:30.000 --> 00:09:33.000]  可以看到耶復他對神的利用
[00:09:33.000 --> 00:09:35.000]  第五個段落
[00:09:35.000 --> 00:09:38.000]  是第十二章的一至七節
[00:09:38.000 --> 00:09:41.000]  這段裡面同樣的一個對話
[00:09:41.000 --> 00:09:44.000]  就是耶復他和以法連人之間的對話
[00:09:44.000 --> 00:09:45.000]  在這個對話裡面
[00:09:45.000 --> 00:09:46.000]  讓我們看到
[00:09:46.000 --> 00:09:48.000]  原本的是一場戰爭
[00:09:48.000 --> 00:09:50.000]  是對外的戰爭
[00:09:50.000 --> 00:09:52.000]  是一個對外敵的戰爭
[00:09:52.000 --> 00:09:55.000]  但是轉眼間就成為了民族之間的戰爭
[00:09:55.000 --> 00:09:58.000]  彼此之間 兄弟之間的戰爭
[00:09:58.000 --> 00:10:00.000]  以法連之派指責耶復他
[00:10:00.000 --> 00:10:02.000]  沒有叫他們出去打敵人
[00:10:02.000 --> 00:10:03.000]  耶復他就說
[00:10:03.000 --> 00:10:04.000]  我早就叫過你們了
[00:10:04.000 --> 00:10:06.000]  只是你們不去而已
[00:10:06.000 --> 00:10:09.000]  公說公有理 婆說婆有理
[00:10:09.000 --> 00:10:12.000]  要分清誰對誰錯的確不容易
[00:10:12.000 --> 00:10:14.000]  不過在這段說話裡面就分到很多
[00:10:14.000 --> 00:10:16.000]  我呀你呀你呀我呀
[00:10:16.000 --> 00:10:18.000]  句句都是我呀你呀我們呀你們呀
[00:10:18.000 --> 00:10:21.000]  絲毫沒有兄弟之間的那種情誼
[00:10:21.000 --> 00:10:25.000]  不過當以法連之派除了指責耶復他
[00:10:25.000 --> 00:10:27.000]  沒有叫他們去幫忙打外敵之外
[00:10:27.000 --> 00:10:29.000]  更加用了很刻薄的說話
[00:10:29.000 --> 00:10:31.000]  來藐視耶復他和基烈人
[00:10:31.000 --> 00:10:32.000]  他這樣說
[00:10:32.000 --> 00:10:36.000]  他說基烈人在以法連和馬來西亞人中間
[00:10:36.000 --> 00:10:39.000]  只不過是以法連逃亡的人
[00:10:39.000 --> 00:10:42.000]  結果因為這句挑釁的說話
[00:10:42.000 --> 00:10:43.000]  就啟動了戰爭
[00:10:43.000 --> 00:10:46.000]  最後這些指責人家是逃亡的人的人
[00:10:46.000 --> 00:10:49.000]  自己就變成了要逃亡的人
[00:10:49.000 --> 00:10:52.000]  因為說話戰爭就發生了
[00:10:52.000 --> 00:10:55.000]  因為說話就帶來了死亡
[00:10:55.000 --> 00:10:58.000]  基烈人守住了約旦河的渡口
[00:10:58.000 --> 00:10:59.000]  要過河
[00:10:59.000 --> 00:11:03.000]  首先就要證明自己不是以法連人
[00:11:03.000 --> 00:11:05.000]  怎樣才可以證明自己不是以法連人呢
[00:11:05.000 --> 00:11:07.000]  不需要拿身份證出來
[00:11:07.000 --> 00:11:08.000]  說一下話就可以了
[00:11:08.000 --> 00:11:10.000]  因為有口音嘛
[00:11:10.000 --> 00:11:12.000]  只要你說這個士波連
[00:11:12.000 --> 00:11:13.000]  大家說一下
[00:11:13.000 --> 00:11:14.000]  士波連
[00:11:14.000 --> 00:11:15.000]  對了
[00:11:15.000 --> 00:11:18.000]  那就證明你不是以法連人了
[00:11:18.000 --> 00:11:22.000]  但由於這些自認為自己說話純正的以法連人
[00:11:22.000 --> 00:11:25.000]  這些純正純種的以法連人
[00:11:25.000 --> 00:11:27.000]  他們不是逃亡的人
[00:11:27.000 --> 00:11:30.000]  他們現在說不出那些被認為不純正的話
[00:11:30.000 --> 00:11:33.000]  因為這樣的緣故就說了這個士波連
[00:11:33.000 --> 00:11:36.000]  其實是S和SH音來的
[00:11:36.000 --> 00:11:37.000]  那個分別
[00:11:37.000 --> 00:11:39.000]  發音發得不是很準
[00:11:39.000 --> 00:11:42.000]  希伯來文裡面的音很簡單
[00:11:42.000 --> 00:11:44.000]  結果因為這樣的緣故
[00:11:44.000 --> 00:11:46.000]  他們就被認出來
[00:11:46.000 --> 00:11:48.000]  並且被殺
[00:11:48.000 --> 00:11:50.000]  在若干河渡口那裡
[00:11:50.000 --> 00:11:53.000]  有四萬二千以法連人死在那裡
[00:11:53.000 --> 00:11:55.000]  由此可見
[00:11:55.000 --> 00:11:57.000]  語言是多麼可怕
[00:11:57.000 --> 00:11:59.000]  其實今天有時打開報紙
[00:11:59.000 --> 00:12:01.000]  都見到一些新來港人士
[00:12:01.000 --> 00:12:03.000]  他們有很多的感觸
[00:12:03.000 --> 00:12:05.000]  因為有時他們說的鄉音
[00:12:05.000 --> 00:12:08.000]  成為了很多香港人對他們歧視的一個表現
[00:12:08.000 --> 00:12:11.000]  可見這個語言是多麼可怕
[00:12:11.000 --> 00:12:13.000]  剛才我們提過
[00:12:13.000 --> 00:12:18.000]  我們會多說一些關於耶佛他家庭的悲劇
[00:12:18.000 --> 00:12:21.000]  其實這個不是一個簡簡單單的家庭悲劇
[00:12:21.000 --> 00:12:25.000]  更加是耶佛他他一個人的人生的悲劇
[00:12:25.000 --> 00:12:28.000]  為什麼耶佛他會許願
[00:12:28.000 --> 00:12:30.000]  結果害了自己的女兒
[00:12:30.000 --> 00:12:32.000]  到底耶佛他有沒有想過
[00:12:32.000 --> 00:12:34.000]  最早出來迎接他的
[00:12:34.000 --> 00:12:36.000]  是自己的女兒呢
[00:12:36.000 --> 00:12:37.000]  又或者他可能想
[00:12:37.000 --> 00:12:39.000]  可能我家裡的寵物
[00:12:39.000 --> 00:12:41.000]  Bobo 阿旺
[00:12:41.000 --> 00:12:43.000]  先出來搖尾迎接他
[00:12:43.000 --> 00:12:45.000]  又或者可能是一隻牛
[00:12:45.000 --> 00:12:48.000]  一樣首先出來迎接他
[00:12:48.000 --> 00:12:52.000]  為什麼神會容忍以人為祭呢
[00:12:52.000 --> 00:12:55.000]  到底怎樣理解耶佛他將自己的女兒
[00:12:55.000 --> 00:12:57.000]  獻為祭這件事呢
[00:12:57.000 --> 00:12:59.000]  有人認為這是悲劇
[00:12:59.000 --> 00:13:01.000]  這個悲劇是由於耶佛他無知
[00:13:01.000 --> 00:13:03.000]  他愚昧無知而起的
[00:13:03.000 --> 00:13:06.000]  也有人認為是由於耶佛他
[00:13:06.000 --> 00:13:08.000]  他在神面前輕率許願
[00:13:08.000 --> 00:13:10.000]  所以就有這個結果
[00:13:10.000 --> 00:13:13.000]  所以提醒大家千萬不要隨意許願
[00:13:13.000 --> 00:13:15.000]  但是我們要面對一個問題
[00:13:15.000 --> 00:13:19.000]  這個問題就是到底耶佛他有沒有想過
[00:13:19.000 --> 00:13:21.000]  最早出來迎接他的
[00:13:21.000 --> 00:13:24.000]  會是自己的獨生女兒呢
[00:13:24.000 --> 00:13:25.000]  我個人認為
[00:13:25.000 --> 00:13:27.000]  這個不是一個愚昧無知
[00:13:27.000 --> 00:13:30.000]  這個也不是一個輕率許願的問題
[00:13:30.000 --> 00:13:33.000]  耶佛他的許願是有意的
[00:13:33.000 --> 00:13:34.000]  並且是刻意的
[00:13:34.000 --> 00:13:36.000]  他也清楚知道
[00:13:36.000 --> 00:13:39.000]  最早出來迎接他的將會是他的女兒
[00:13:39.000 --> 00:13:41.000]  前面我們提過
[00:13:41.000 --> 00:13:44.000]  基烈的長老邀請他作為軍隊的統帥
[00:13:44.000 --> 00:13:46.000]  去打這個阿滿人
[00:13:46.000 --> 00:13:50.000]  並且承諾當他能夠打敗敵人的時候
[00:13:50.000 --> 00:13:53.000]  他就能夠成為所有居民的首領
[00:13:53.000 --> 00:13:57.000]  這個正正就是基烈他心裏最渴望的東西
[00:13:57.000 --> 00:14:00.000]  不過要來成為所有居民的首領
[00:14:00.000 --> 00:14:03.000]  前提就是他要將敵人打敗
[00:14:03.000 --> 00:14:05.000]  他要打敗入侵的阿滿王
[00:14:05.000 --> 00:14:09.000]  而阿滿人事實上是強大的敵人
[00:14:09.000 --> 00:14:11.000]  所以戰機裏面給我們看見
[00:14:11.000 --> 00:14:13.000]  他和阿滿人的打仗
[00:14:13.000 --> 00:14:15.000]  總共有二十個城來打仗
[00:14:15.000 --> 00:14:17.000]  是一場大的擊殺
[00:14:17.000 --> 00:14:19.000]  所以這場仗一點都不容易
[00:14:19.000 --> 00:14:20.000]  一點都不簡單
[00:14:20.000 --> 00:14:21.000]  對他來講
[00:14:21.000 --> 00:14:22.000]  他要打贏敵人
[00:14:22.000 --> 00:14:24.000]  才能夠成為首領
[00:14:24.000 --> 00:14:25.000]  因為這樣的緣故
[00:14:25.000 --> 00:14:31.000]  他面對著比較傾向和談的阿滿人的王
[00:14:31.000 --> 00:14:33.000]  耶佛他不惜去挑釁對方
[00:14:33.000 --> 00:14:38.000]  用言語激怒阿滿王力求一戰
[00:14:38.000 --> 00:14:40.000]  但當面對著阿滿王
[00:14:40.000 --> 00:14:42.000]  阿滿王真的要打的時候
[00:14:42.000 --> 00:14:45.000]  耶佛他心裏面他面對著懼怕
[00:14:45.000 --> 00:14:47.000]  因此他不惜代價
[00:14:47.000 --> 00:14:52.000]  甚至用當時外邦人向神求神的方法
[00:14:52.000 --> 00:14:56.000]  就是以人為制來討神靈的喜悅
[00:14:56.000 --> 00:14:58.000]  甚至我們可以這樣說
[00:14:58.000 --> 00:15:01.000]  他是企圖透過以人為制去操控神靈
[00:15:01.000 --> 00:15:06.000]  希望神靈讓他在戰場上能夠打贏敵人
[00:15:06.000 --> 00:15:09.000]  因此他很清楚估計到
[00:15:09.000 --> 00:15:12.000]  最早出來迎接他的不是其他人
[00:15:12.000 --> 00:15:15.000]  一定不是家裏那隻叫做Bobo的小狗
[00:15:15.000 --> 00:15:16.000]  或者叫阿旺的小狗
[00:15:16.000 --> 00:15:19.000]  更加不是家裏那些牛羊
[00:15:19.000 --> 00:15:20.000]  首先出來迎接他
[00:15:20.000 --> 00:15:22.000]  而是他的女兒
[00:15:22.000 --> 00:15:25.000]  因為古時家裏不會有寵物
[00:15:25.000 --> 00:15:27.000]  而家畜也是財富的象徵
[00:15:27.000 --> 00:15:29.000]  也不會到處隨便走
[00:15:29.000 --> 00:15:32.000]  走失了就損失慘重
[00:15:32.000 --> 00:15:35.000]  並且能夠明白甚麼叫勝利
[00:15:35.000 --> 00:15:37.000]  會慶祝勝利
[00:15:37.000 --> 00:15:38.000]  會分享勝利的喜悅
[00:15:38.000 --> 00:15:41.000]  會出來迎接打贏仗的人
[00:15:41.000 --> 00:15:43.000]  肯定就是人類
[00:15:43.000 --> 00:15:45.000]  更加重要的是
[00:15:45.000 --> 00:15:47.000]  如果要向神靈討求勝利
[00:15:47.000 --> 00:15:52.000]  自然就要來獻上最貴重的祭品
[00:15:52.000 --> 00:15:53.000]  而獻上女兒
[00:15:53.000 --> 00:15:57.000]  遠比獻上其他新畜更加的貴重
[00:15:57.000 --> 00:16:01.000]  比如說很想兒女能夠進入某間名校
[00:16:01.000 --> 00:16:02.000]  於是求神拜佛
[00:16:02.000 --> 00:16:03.000]  我們會怎樣說
[00:16:03.000 --> 00:16:05.000]  讓我進入名校之後
[00:16:05.000 --> 00:16:06.000]  我一定會燒豬還神
[00:16:06.000 --> 00:16:07.000]  如果有得到的話
[00:16:07.000 --> 00:16:10.000]  我還會是最大的那隻燒豬
[00:16:10.000 --> 00:16:13.000]  我們會加重我們的祭品
[00:16:13.000 --> 00:16:14.000]  所以很明顯
[00:16:14.000 --> 00:16:17.000]  耶乏他在神面前的許願
[00:16:17.000 --> 00:16:21.000]  是希望能夠在戰場上勝於敵人
[00:16:21.000 --> 00:16:22.000]  所以可以這樣說
[00:16:22.000 --> 00:16:24.000]  耶乏他的許願不是出於無知
[00:16:24.000 --> 00:16:26.000]  是因為懼怕
[00:16:26.000 --> 00:16:29.000]  他怕在戰場上戰敗
