
[00:00:00.000 --> 00:00:04.340]  你怎會明白我剛剛來華僑教會
[00:03:34.360 --> 00:03:36.960]  真的看一下那七間教會是怎樣
[00:03:36.960 --> 00:03:39.760]  我會覺得很感動
[00:03:39.760 --> 00:03:44.280]  這七封信就是順時針方向
[00:03:44.280 --> 00:03:47.360]  由第一間教會薩迪開始
[00:03:47.360 --> 00:03:49.960]  一直走過去
[00:03:49.960 --> 00:03:52.360]  順著時針走
[00:03:52.360 --> 00:03:57.200]  第六間教會就是今天所說的
[00:03:57.200 --> 00:03:59.720]  菲拉提基教會
[00:03:59.720 --> 00:04:02.560]  讓我說說這間教會
[00:04:02.560 --> 00:04:05.200]  這個城市的背景
[00:04:05.200 --> 00:04:08.160]  因為和這間教會的信息有關
[00:04:08.160 --> 00:04:13.040]  這個城市叫做菲拉提基
[00:04:13.040 --> 00:04:16.200]  如果英文大家要懂就知道
[00:04:16.200 --> 00:04:18.600]  Philadelphia
[00:04:18.600 --> 00:04:21.960]  今天在美國的一個大城市
[00:04:21.960 --> 00:04:24.960]  叫做Philadelphia
[00:04:24.960 --> 00:04:27.240]  Philadelphia這個字
[00:04:27.240 --> 00:04:31.320]  可以拆開它做兩個字
[00:04:31.320 --> 00:04:37.520]  Phineo 大家來了教會很久都知道
[00:04:37.520 --> 00:04:40.840]  在希臘文裡面愛字有三個
[00:04:40.840 --> 00:04:45.320]  第一個就是Eros就是情慾的愛
[00:04:45.320 --> 00:04:47.760]  第二個愛就是Phineo
[00:04:47.760 --> 00:04:51.160]  是兄弟姐妹友情的愛
[00:04:51.160 --> 00:04:57.240]  然後牧師最喜歡說的是犧牲的愛
[00:04:57.240 --> 00:05:00.400]  阿加皮 犧牲的愛
[00:05:00.400 --> 00:05:05.120]  所以Phineo是指友誼的愛
[00:05:05.120 --> 00:05:07.640]  弟兄姐妹之間的愛
[00:05:07.640 --> 00:05:10.120]  Philadelphia Phineo
[00:05:10.120 --> 00:05:19.640]  後面Phileo這個字是神
[00:05:19.640 --> 00:05:23.840]  所以Philadelphia這個字拆了出來
[00:05:23.840 --> 00:05:27.160]  就講弟兄姐妹之間的愛
[00:05:27.160 --> 00:05:30.040]  再加上因為我們有神
[00:05:30.040 --> 00:05:35.280]  所以神的愛就在我們弟兄姐妹當中
[00:05:35.280 --> 00:05:39.280]  原來當時那位羅馬的
[00:05:39.280 --> 00:05:42.120]  蓋薩亞就是羅馬的皇帝
[00:05:42.120 --> 00:05:46.560]  是因為他哥哥因病死了
[00:05:46.560 --> 00:05:50.400]  就將皇位傳了給他
[00:05:50.400 --> 00:05:53.560]  所以他很感激他哥哥
[00:05:53.560 --> 00:05:57.040]  因為這個哥哥對他的弟弟非常好
[00:05:57.040 --> 00:05:58.520]  會栽培他
[00:05:58.520 --> 00:06:01.920]  於是他就將其中一個大城市
[00:06:01.920 --> 00:06:04.680]  改了一個新名字
[00:06:04.680 --> 00:06:07.600]  就叫做Philadelphia
[00:06:07.600 --> 00:06:10.680]  所以後來在《啟示錄》裡面提到
[00:06:10.680 --> 00:06:13.360]  我賜給你一個新的名字
[00:06:13.360 --> 00:06:16.400]  這個城市就改了一個新的名字
[00:06:16.400 --> 00:06:18.760]  就叫做Philadelphia
[00:06:18.760 --> 00:06:20.680]  貝拉提比
[00:06:20.680 --> 00:06:25.680]  而剛剛這個城市位處的地方
[00:06:25.680 --> 00:06:29.520]  是叫做The Gate to the East
[00:06:29.520 --> 00:06:34.520]  是通往東方的一個門戶
[00:06:34.520 --> 00:06:39.720]  所以它是接著一條叫通商大道
[00:06:39.720 --> 00:06:42.880]  如果你要去東方做生意
[00:06:42.880 --> 00:06:46.920]  你就一定會經過Philadelphia這個城市
[00:06:46.920 --> 00:06:50.640]  所以它的商業非常之發達
[00:06:50.640 --> 00:06:54.560]  因為剛剛在The Gate to the East
[00:06:54.560 --> 00:06:58.400]  你去做生意一定經過Philadelphia
[00:06:58.400 --> 00:07:01.200]  所以耶穌跟這間教會說
[00:07:01.200 --> 00:07:04.160]  我開了一個闖開的門給你
[00:07:04.160 --> 00:07:05.520]  沒有人能關
[00:07:05.520 --> 00:07:08.160]  關了就沒有人能夠開
[00:07:08.160 --> 00:07:09.840]  哇 多麼霸道
[00:07:09.840 --> 00:07:11.560]  一個門戶
[00:07:11.560 --> 00:07:15.280]  因為它守著一條通商大道
[00:07:15.280 --> 00:07:16.720]  如果你不經過它
[00:07:16.720 --> 00:07:19.520]  你不能去這條通商大道
[00:07:19.520 --> 00:07:24.800]  所以如果大家都知道 婚事有婚事重債
[00:07:24.800 --> 00:07:27.400]  因為我主要有些兵在守著
[00:07:27.400 --> 00:07:31.320]  而且Philadelphia是一個山上面的
[00:07:31.320 --> 00:07:33.520]  居高臨下
[00:07:33.520 --> 00:07:38.600]  控制那條The Gate to the East
[00:07:38.600 --> 00:07:42.280]  還有那些去過的弟子會告訴我
[00:07:42.280 --> 00:07:44.720]  他說 羅斯多我去到Philadelphia
[00:07:44.720 --> 00:07:47.000]  貝拉提比的時候很特別
[00:07:47.000 --> 00:07:50.520]  其實上山上面什麼都沒有
[00:07:50.520 --> 00:07:55.840]  不像有些教會有很多古蹟
[00:07:55.840 --> 00:07:58.160]  貝拉提比的時候很特別
[00:07:58.160 --> 00:08:01.480]  所有遺跡都差不多沒有了
[00:08:01.480 --> 00:08:05.560]  他說當我上到快要到山頂的時候
[00:08:05.560 --> 00:08:10.760]  不知為何無緣無故出現了一個拱門
[00:08:10.760 --> 00:08:14.160]  我估計可能是有人砌上去
[00:08:14.160 --> 00:08:17.600]  為了配合啟示這段經文
[00:08:17.600 --> 00:08:23.320]  因為耶穌說我像是一個闖開的門
[00:08:23.320 --> 00:08:27.080]  雖然城市是通過The Gate to the East
[00:08:27.080 --> 00:08:29.160]  但是有道門在這裡
[00:08:29.160 --> 00:08:32.360]  所以很多遊客在這裡形象
[00:08:32.360 --> 00:08:34.320]  我不知道在座有沒有人受得了
[00:08:34.320 --> 00:08:38.080]  你去過土耳其旅遊的旅遊
[00:08:38.080 --> 00:08:41.440]  土耳其有一個很出名的景點
[00:08:41.440 --> 00:08:45.320]  就叫做棉花堡
[00:08:45.320 --> 00:08:46.360]  有沒有人去過
[00:08:46.360 --> 00:08:51.240]  有溫泉 白色的 很漂亮的
[00:08:51.240 --> 00:08:55.440]  你去土耳其旅遊是必遊的地方
[00:08:55.440 --> 00:08:59.240]  原來棉花堡就因為那裡有溫泉
[00:08:59.240 --> 00:09:03.760]  棉花堡就很接近貝拉提比
[00:09:03.760 --> 00:09:08.240]  所以這個城市就很吸引人
[00:09:08.240 --> 00:09:13.160]  成為一個很多人很喜歡去的地方
[00:09:13.160 --> 00:09:17.800]  所以神就向這間教會講說話
[00:09:17.800 --> 00:09:20.960]  這七封信是有一個pattern的
[00:09:20.960 --> 00:09:24.800]  首先是耶穌介紹祂自己
[00:09:24.800 --> 00:09:28.560]  祂說我是叫什麼名字
[00:09:28.560 --> 00:09:31.520]  大家都知道在啟示錄裡面
[00:09:31.520 --> 00:09:34.920]  有最多耶穌的名字
[00:09:34.920 --> 00:09:37.360]  如果你想認識耶穌的名字
[00:09:37.360 --> 00:09:39.760]  請你好好讀啟示錄
[00:09:39.760 --> 00:09:41.520]  耶穌是萬王之王
[00:09:41.520 --> 00:09:44.040]  萬主之主 是被殺的羔羊
[00:09:44.040 --> 00:09:46.440]  是將來的王 是審判者
[00:09:46.440 --> 00:09:49.240]  是掌權者 是君王
[00:09:49.240 --> 00:09:52.720]  是約士 是大衛的約士
[00:09:52.720 --> 00:09:55.160]  全部是耶穌的名字
[00:09:55.160 --> 00:09:57.880]  祂每一封信出現的
[00:09:57.880 --> 00:10:01.080]  耶穌的名字都不一樣
[00:10:01.080 --> 00:10:03.040]  祂向二福所教會祂說
[00:10:03.040 --> 00:10:04.960]  我的名字是什麼
[00:10:04.960 --> 00:10:06.520]  祂向貝拉提比
[00:10:06.520 --> 00:10:08.600]  我們不如一起來看看
[00:10:08.600 --> 00:10:13.160]  這間是一間很值得學習的教會
[00:10:13.160 --> 00:10:17.640]  今天我會問大家五個問題
[00:10:17.640 --> 00:10:22.360]  第一 教會的特色是什麼
[00:10:22.360 --> 00:10:28.840]  第二 信徒應該追求的是什麼
[00:10:28.840 --> 00:10:35.520]  第三 就是教會所持守的
[00:10:35.520 --> 00:10:39.240]  依靠的應該是什麼
[00:10:39.240 --> 00:10:45.120]  第四 教會怎樣對待真道
[00:10:45.120 --> 00:10:52.600]  第五 教會應該對誰忠誠
[00:10:52.600 --> 00:10:55.680]  我先問第一條問題
[00:10:55.680 --> 00:10:59.600]  教會的特色是什麼
[00:10:59.600 --> 00:11:01.400]  如果人家問你
[00:11:01.400 --> 00:11:04.000]  你回華僑教會的
[00:11:04.000 --> 00:11:07.360]  華僑教會有什麼特別
[00:11:07.360 --> 00:11:10.400]  你怎麼回答
[00:11:10.400 --> 00:11:12.240]  很多可能的答案
[00:11:12.240 --> 00:11:14.400]  我們地理優利
[00:11:14.400 --> 00:11:18.000]  我們很容易找的
[00:11:18.000 --> 00:11:19.560]  很容易去的
[00:11:19.560 --> 00:11:22.400]  或者說我們教會歷史悠久
[00:11:22.400 --> 00:11:23.480]  很久的
[00:11:23.480 --> 00:11:26.120]  在新西蘭 奧蘭
[00:11:26.120 --> 00:11:27.960]  或者說我們教會很大
[00:11:27.960 --> 00:11:30.040]  人很多的
[00:11:30.040 --> 00:11:33.880]  有機會說我們教會的敬拜很回本的
[00:11:33.880 --> 00:11:35.240]  很強的
[00:11:35.240 --> 00:11:37.760]  有些人說我們傳道廣道
[00:11:37.760 --> 00:11:39.600]  最伊之邦
[00:11:39.600 --> 00:11:42.040]  哇 傳道廣道很有能力
[00:11:42.040 --> 00:11:42.840]  很好
[00:11:42.840 --> 00:11:45.960]  所以它廣泛非常之強
[00:11:45.960 --> 00:11:48.760]  也有些人說我們的主學很強
[00:11:48.760 --> 00:11:50.840]  有好的主學老師
[00:11:50.840 --> 00:11:52.280]  有些人說不是
[00:11:52.280 --> 00:11:54.880]  我們教會人才眾多
[00:11:54.880 --> 00:11:57.560]  哇 全部人都侍奉的
[00:11:57.560 --> 00:12:00.240]  全部人都很熱心的
[00:12:00.240 --> 00:12:04.080]  或者有些人說我們教會錢多
[00:12:04.080 --> 00:12:06.000]  哇 後面很有能力
[00:12:06.000 --> 00:12:07.520]  很有錢的
[00:12:07.520 --> 00:12:09.960]  所以每個教會都不同的
[00:12:09.960 --> 00:12:14.240]  有些人就羨慕那些大教會
[00:12:14.240 --> 00:12:16.800]  什麼叫巨型教會
[00:12:16.800 --> 00:12:18.760]  Megachurch
[00:12:18.760 --> 00:12:20.520]  我來自香港
[00:12:20.520 --> 00:12:21.960]  都很感謝神
[00:12:21.960 --> 00:12:25.280]  以往我去堅道朕術會試過
[00:12:25.280 --> 00:12:30.040]  都叫做我會的時候有二千多人聚集
[00:12:30.040 --> 00:12:33.120]  週末我們有六堂崇拜
[00:12:33.120 --> 00:12:34.600]  星期六晚一堂
[00:12:34.600 --> 00:12:36.240]  星期日早上三堂
[00:12:36.240 --> 00:12:37.560]  星期日黃昏一堂
[00:12:37.560 --> 00:12:40.200]  然後星期二早上再有一堂
[00:12:40.200 --> 00:12:42.960]  給長者的崇拜
[00:12:42.960 --> 00:12:45.000]  然後再加上兒童崇拜
[00:12:45.000 --> 00:12:47.440]  青少年現在又說普通話
[00:12:47.440 --> 00:12:49.040]  又說英語
[00:12:49.040 --> 00:12:50.600]  很多堂崇拜
[00:12:50.600 --> 00:12:52.240]  人數多
[00:12:52.240 --> 00:12:54.720]  但是不夠一些教會更大
[00:12:54.720 --> 00:12:57.480]  香港應該說最大的教會是
[00:12:57.480 --> 00:13:01.400]  過道會 恩福堂 會有崇拜的人
[00:13:01.400 --> 00:13:03.800]  超過一萬人聚會
[00:13:03.800 --> 00:13:05.760]  大過城鎮
[00:13:05.760 --> 00:13:06.640]  很大
[00:13:06.640 --> 00:13:07.680]  很多大教會
[00:13:07.680 --> 00:13:09.600]  610兩堂都很大
[00:13:09.600 --> 00:13:11.800]  接近一萬人聚會
[00:13:11.800 --> 00:13:14.800]  所以香港這些叫巨型教會
[00:13:14.800 --> 00:13:16.680]  你怎麼跟它比
[00:13:16.680 --> 00:13:18.120]  我們人才很少
[00:13:18.120 --> 00:13:21.480]  我們只有一百人左右聚會
[00:13:21.480 --> 00:13:25.480]  所以教會的特色應該是什麼
[00:13:25.480 --> 00:13:26.920]  所以我想問各位
[00:13:26.920 --> 00:13:29.920]  你們是這間教會的會友
[00:13:29.920 --> 00:13:33.520]  你們想環境教會成為什麼
[00:13:33.520 --> 00:13:37.520]  我們應該像菲律賓
[00:13:37.520 --> 00:13:40.920]  成為一間弟兄姊妹
[00:13:40.920 --> 00:13:44.240]  有愛的教會
[00:13:44.240 --> 00:13:45.400]  我作為牧師
[00:13:45.400 --> 00:13:47.520]  我進到一間教會
[00:13:47.520 --> 00:13:50.440]  我很喜歡觀察
[00:13:50.440 --> 00:13:52.520]  因為兩邊都不聊天
[00:13:52.520 --> 00:13:54.920]  不打招呼的
[00:13:54.920 --> 00:13:56.480]  我不知道你進來有沒有同仁
[00:13:56.480 --> 00:13:58.760]  早晨 早晨 早晨
[00:13:58.760 --> 00:14:01.120]  跟人握握手聊聊天
[00:14:01.120 --> 00:14:04.600]  有些不是找個地方坐下
[00:14:04.600 --> 00:14:06.000]  說一聲不出
[00:14:06.000 --> 00:14:08.680]  散了會就走了
[00:14:08.680 --> 00:14:11.920]  完全沒有跟人交往過
[00:14:11.920 --> 00:14:14.320]  你連做崇拜
[00:14:14.320 --> 00:14:17.400]  都不跟弟兄姊妹聊聊天
[00:14:17.400 --> 00:14:19.800]  那就很孤單
[00:14:19.800 --> 00:14:23.960]  跟你家裡看網上崇拜有什麼分別
[00:14:23.960 --> 00:14:26.760]  為什麼實體崇拜這麼重要
[00:14:26.760 --> 00:14:30.120]  是弟兄姊妹真的見面
[00:14:30.120 --> 00:14:32.120]  我拍拍你的肩膀
[00:14:32.120 --> 00:14:34.480]  分擔一下你的重擔
[00:14:34.480 --> 00:14:36.920]  關心一下你
[00:14:36.920 --> 00:14:38.240]  讚一下你
[00:14:38.240 --> 00:14:40.680]  或者說我紀念你
[00:14:40.680 --> 00:14:43.040]  今天為什麼你好像很憂愁
[00:14:43.040 --> 00:14:45.400]  最近沒事
[00:14:45.400 --> 00:14:47.640]  關心人
[00:14:47.640 --> 00:14:53.000]  愛是教會裡面最重要的一個字
[00:14:53.000 --> 00:14:55.000]  教會沒有愛
[00:14:55.000 --> 00:14:58.240]  還不是教會
[00:14:58.240 --> 00:15:00.520]  教會怎麼可以沒有愛呢
[00:15:00.520 --> 00:15:03.440]  你來到這裡都不覺得有愛
[00:15:03.440 --> 00:15:05.600]  那我來教會做什麼
[00:15:05.600 --> 00:15:08.480]  我來是想得到神的愛
[00:15:08.480 --> 00:15:12.400]  我來是想得到弟兄姊妹對我的接答
[00:15:12.400 --> 00:15:14.560]  對我的關心
[00:15:14.560 --> 00:15:17.600]  寶羅在聖經裡面要教的
[00:15:17.600 --> 00:15:21.600]  你們要彼此關顧
[00:15:21.600 --> 00:15:24.240]  互相的照顧
[00:15:24.240 --> 00:15:26.240]  彼此的扶持
[00:15:26.240 --> 00:15:29.880]  激發你的愛心
[00:15:29.880 --> 00:15:34.280]  如果你來到都沒有愛
[00:15:34.280 --> 00:15:38.760]  那怎麼是一間值得你誇獎的教會
[00:15:38.760 --> 00:15:40.680]  所以我們誇一間教會
[00:15:40.680 --> 00:15:42.360]  不是因為我們人多
[00:15:42.360 --> 00:15:43.400]  我們錢多
[00:15:43.400 --> 00:15:44.400]  我們人才多
[00:15:44.400 --> 00:15:45.400]  我們地方大
[00:15:45.400 --> 00:15:47.680]  我們這間教會很漂亮
[00:15:47.680 --> 00:15:51.920]  你誇的應該是我們有沒有神的愛
[00:15:51.920 --> 00:15:54.200]  在我們當中
[00:15:54.200 --> 00:15:57.160]  所以飛拉鐵飛這間教會
[00:15:57.160 --> 00:16:00.800]  是七公信裡面最特別的
[00:16:00.800 --> 00:16:03.560]  耶穌沒有罵他們
[00:16:03.560 --> 00:16:06.640]  每一間教會耶穌都責備
[00:16:06.640 --> 00:16:08.600]  唯有一間
[00:16:08.600 --> 00:16:10.280]  耶穌沒有罵
[00:16:10.280 --> 00:16:12.800]  就是飛拉鐵飛教會
[00:16:12.800 --> 00:16:17.840]  這間教會只有耶穌的稱呼
[00:16:17.840 --> 00:16:21.800]  我希望我們回到天家
[00:16:21.800 --> 00:16:24.920]  耶穌都贊華僑教會
[00:16:24.920 --> 00:16:29.360]  因為你們是一間充滿愛的教會
[00:16:29.360 --> 00:16:32.400]  第二個問題我要問的就是
[00:16:32.400 --> 00:16:36.400]  信徒應該追求的是什麼
[00:16:36.400 --> 00:16:39.360]  我這裡就寫了一些假字
[00:16:39.360 --> 00:16:41.720]  我自己想像
[00:16:41.720 --> 00:16:45.880]  信徒應該有追求
[00:16:45.880 --> 00:16:49.040]  因為剛才說愛慕主導
[00:16:49.040 --> 00:16:51.840]  你熱不熱心有沒有追求呢
[00:16:51.840 --> 00:16:54.160]  有沒有追求成長呢
[00:16:54.160 --> 00:16:57.480]  是侍奉 我應該追求侍奉
[00:16:57.480 --> 00:17:00.000]  去年我沒有參與
[00:17:00.000 --> 00:17:03.640]  今年2024雖然現在已經八月了
[00:17:03.640 --> 00:17:07.320]  你問寧存道有什麼我可以幫忙
[00:17:07.320 --> 00:17:09.960]  我想大把功介紹你做
[00:17:09.960 --> 00:17:12.760]  或者我可以做一下主席
[00:17:12.760 --> 00:17:15.160]  我可以幫忙派情聚廟
[00:17:15.160 --> 00:17:16.600]  我可以做招待
[00:17:16.600 --> 00:17:18.720]  我可以做負責查點
[00:17:18.720 --> 00:17:22.440]  很多東西你可以幫忙
[00:17:22.440 --> 00:17:25.880]  或者我要愛主追求
[00:17:25.880 --> 00:17:27.960]  追求祂的傳福音
[00:17:27.960 --> 00:17:30.200]  去宣教
[00:17:30.200 --> 00:17:32.720]  我不知道你們有沒有宣教祂
[00:17:32.720 --> 00:17:34.960]  每一間教會都應該參與宣教
[00:17:34.960 --> 00:17:37.000]  你奉獻
[00:17:37.000 --> 00:17:40.800]  這些都是你要去追求的東西
[00:17:40.800 --> 00:17:43.960]  我奉獻不夠 我沒有十一奉獻
[00:17:43.960 --> 00:17:46.680]  起碼都要達到神的要求
[00:17:46.680 --> 00:17:48.720]  我有十一奉獻
[00:17:48.720 --> 00:17:50.040]  對不對
[00:17:50.040 --> 00:17:52.240]  我記得我們教會有個長者
[00:17:52.240 --> 00:17:55.360]  他經常罵地鐵店
[00:17:55.360 --> 00:17:58.320]  你知不知道聖經說什麼叫奉獻
[00:17:58.320 --> 00:18:00.600]  不止是十分之一
[00:18:00.600 --> 00:18:02.920]  十分之一是起碼
[00:18:02.920 --> 00:18:06.000]  他說如果你奉獻奉獻到肉痛
[00:18:06.000 --> 00:18:08.560]  那就是奉獻
[00:18:08.560 --> 00:18:09.600]  你很有錢
[00:18:09.600 --> 00:18:11.960]  哎呀 捐十元捐一百元
[00:18:11.960 --> 00:18:14.760]  閒閒地 瑣瑣碎
[00:18:14.760 --> 00:18:17.360]  捐到你肉痛為止
[00:18:17.360 --> 00:18:19.680]  那是真正愛神
[00:18:19.680 --> 00:18:22.080]  真正的奉獻
[00:18:22.080 --> 00:18:26.560]  當我們教會以往建堂
[00:18:26.560 --> 00:18:31.800]  有個打工的女工人
[00:18:31.800 --> 00:18:34.440]  她走來教會拜祭西天
[00:18:34.440 --> 00:18:37.720]  她說老師 我主要教會拆堂
[00:18:37.720 --> 00:18:40.600]  你新禮拜做 我想做
[00:18:40.600 --> 00:18:43.920]  她在她的唐裝三袋
[00:18:43.920 --> 00:18:46.440]  揉了一條小手巾
[00:18:46.440 --> 00:18:51.240]  你知近時工人很喜歡用小手巾包著錢
[00:18:51.240 --> 00:18:53.960]  整包給我
[00:18:53.960 --> 00:18:58.240]  哇 拍到我很大包
[00:18:58.240 --> 00:19:02.440]  裡面全部碎紙 銀幣
[00:19:02.440 --> 00:19:05.000]  我馬上叫兩個職員進來
[00:19:05.000 --> 00:19:06.440]  幾個人做見證
[00:19:06.440 --> 00:19:09.000]  不是說我正在吃這些東西
[00:19:09.000 --> 00:19:13.560]  就在她面前拆 拆開來數
[00:19:13.560 --> 00:19:17.640]  竟然加超過二千多元港幣
[00:19:17.640 --> 00:19:20.840]  當時是1990年
[00:19:20.840 --> 00:19:23.240]  她奉獻給教會
[00:19:23.240 --> 00:19:25.600]  原來是她退休
[00:19:25.600 --> 00:19:27.800]  所有她的積蓄
[00:19:27.800 --> 00:19:30.000]  全部拿出來
[00:19:30.000 --> 00:19:31.920]  我差不多哭了
[00:19:31.920 --> 00:19:33.680]  她這麼愛主
[00:19:33.680 --> 00:19:36.560]  她願意為教會來新禮拜堂
[00:19:36.560 --> 00:19:40.840]  她將她的棺材捐出來
[00:19:40.840 --> 00:19:45.560]  我說 幸者 每個人都叫她幸者
[00:19:45.560 --> 00:19:48.040]  你留一些給自己
[00:19:48.040 --> 00:19:51.520]  教會還有很多 大家都會捐
[00:19:51.520 --> 00:19:52.560]  她不肯
[00:19:52.560 --> 00:19:55.120]  她說 牧師 你看不起我嗎
[00:19:55.120 --> 00:19:58.000]  我全部捐給教會
[00:19:58.000 --> 00:20:00.560]  因為我是貢獻彼神
[00:20:00.560 --> 00:20:02.000]  我真的很感動
[00:20:02.000 --> 00:20:04.760]  我永遠記得這位幸者
[00:20:04.760 --> 00:20:07.840]  她只不過是在一個家庭裡打工
[00:20:07.840 --> 00:20:09.480]  已經退休了
[00:20:09.480 --> 00:20:13.280]  預備住老人院養老
[00:20:13.280 --> 00:20:18.880]  她將她畢生的積蓄捐出來
[00:20:18.880 --> 00:20:21.280]  好像那個窮寡婦
[00:20:21.280 --> 00:20:23.320]  將兩個小錢
[00:20:23.320 --> 00:20:28.720]  放在壇上的藥膳清淡
[00:20:28.720 --> 00:20:31.520]  不是在乎你放多少
[00:20:31.520 --> 00:20:35.360]  是在乎你捐不捐到肉桃
[00:20:35.360 --> 00:20:38.520]  所以各位 我們很需要學習
[00:20:38.520 --> 00:20:41.920]  我們追求的是什麼
[00:20:41.920 --> 00:20:44.520]  我們看看聖經怎麼說
[00:20:44.520 --> 00:20:47.000]  她說 我知道你的行為
[00:20:47.000 --> 00:20:49.920]  你略有一點的力量
[00:20:49.920 --> 00:20:53.400]  也曾經守我的道
[00:20:53.400 --> 00:20:56.040]  沒有棄絕我的名
[00:20:56.040 --> 00:21:00.680]  看啊 我在你面前給你一個闖開的門
[00:21:00.680 --> 00:21:03.640]  是沒有人能關的
[00:21:03.640 --> 00:21:05.920]  在七間教會裡
[00:21:05.920 --> 00:21:10.400]  Freeletics Faith其實是一間小教會
[00:21:10.400 --> 00:21:13.360]  但是耶穌讚她
[00:21:13.360 --> 00:21:16.480]  她說 你守我的道
[00:21:16.480 --> 00:21:18.600]  你只有一些力量
[00:21:18.600 --> 00:21:20.520]  一點點力量
[00:21:20.520 --> 00:21:21.880]  不要緊
[00:21:21.880 --> 00:21:25.200]  因為你有多少你就盡力
[00:21:25.200 --> 00:21:28.760]  各位 今天我們的力量都有限
[00:21:28.760 --> 00:21:32.400]  我的才幹有限 我的力量有限
[00:21:32.400 --> 00:21:36.000]  但是只要我肯學會煮
[00:21:36.000 --> 00:21:38.240]  煮就會用
[00:21:38.240 --> 00:21:39.960]  有一位弟兄
