
[00:00:00.000 --> 00:00:03.960]  正所謂為人父母甚艱難
[00:02:36.240 --> 00:02:40.840]  他們找到一個少年的牧羊人,就跟他說
[00:02:40.840 --> 00:02:46.600]  我們就想這樣,你幫幫忙,我放條繩下去
[00:02:46.600 --> 00:02:56.400]  你幫我摘下來,我有幾個金幣送給你作為答謝你的幫忙
[00:02:56.400 --> 00:03:00.520]  這個少年人就很想拿到那幾個金幣
[00:03:00.520 --> 00:03:06.820]  但是他又看看,沿著條繩爬下去,真的挺危險的
[00:03:06.820 --> 00:03:12.040]  他就在懸崖邊,左撞右撞,有沒有其他方法好一點
[00:03:12.040 --> 00:03:15.040]  可以下去又安全的呢
[00:03:15.040 --> 00:03:20.320]  沒辦法,但如果你說,由上面
[00:03:20.320 --> 00:03:24.400]  那幾個植物學家幫我拿著條繩,我爬下去
[00:03:24.400 --> 00:03:28.440]  這個人我不認識,這樣行不行
[00:03:28.440 --> 00:03:32.840]  於是他考慮了一會,他想到一個辦法
[00:03:32.840 --> 00:03:35.760]  他跟那幾個植物學家說
[00:03:35.760 --> 00:03:38.700]  你先等等,我走開一會
[00:03:38.700 --> 00:03:41.240]  那幾個植物學家就不知道他在做甚麼
[00:03:41.240 --> 00:03:43.580]  他真的走開一會,然後就回來
[00:03:43.580 --> 00:03:49.720]  就帶著一個,樣子也有六十多歲的,黑黑的男人回來
[00:03:49.720 --> 00:03:53.000]  他說,行了,現在我可以下去了
[00:03:53.000 --> 00:03:56.160]  這幾個植物學家都不知道他在做甚麼
[00:03:56.160 --> 00:04:04.480]  他說,沒事的,你就將你手上的那條繩交給他就行了
[00:04:04.480 --> 00:04:09.040]  他笑笑口口地說,因為這個是我爸爸來的
[00:04:09.040 --> 00:04:13.040]  所以對他來說,他非常之放心
[00:04:13.040 --> 00:04:16.600]  今天我跟大家分享這個訊息
[00:04:16.600 --> 00:04:22.440]  是來自《路加福音》的第十五章,十一至三十二節
[00:04:22.440 --> 00:04:25.560]  這段聖經是大家很熟悉的
[00:04:25.560 --> 00:04:29.240]  就是一個爸爸和兩個兒子
[00:04:29.240 --> 00:04:32.440]  其實這段經文的上文
[00:04:32.440 --> 00:04:35.360]  就有兩個其他的比喻
[00:04:35.360 --> 00:04:39.400]  一個就是失陽的比喻,一個就是失前的比喻
[00:04:39.400 --> 00:04:41.440]  這個是一個延續
[00:04:41.440 --> 00:04:44.640]  主耶穌就是要回應法利塞人
[00:04:44.640 --> 00:04:49.760]  關於他接納罪人,然後又跟他們一起吃飯
[00:04:49.760 --> 00:04:52.160]  法利塞人覺得很不對
[00:04:52.160 --> 00:04:57.640]  於是主耶穌就用比喻來回應他們
[00:04:57.640 --> 00:04:59.920]  我不知道大家有沒有留意
[00:04:59.920 --> 00:05:05.560]  其實這兩個比喻,都是只有三個角色
[00:05:05.560 --> 00:05:11.640]  失陽的比喻,當然有一個牧羊人是一個角色
[00:05:11.640 --> 00:05:14.880]  就不見了一隻羊,就是第二個角色
[00:05:14.880 --> 00:05:18.280]  還有這個牧羊人有些鄰舍朋友
[00:05:18.280 --> 00:05:21.080]  就當作是第三個角色
[00:05:21.080 --> 00:05:24.200]  失前的比喻其實也是一樣
[00:05:24.200 --> 00:05:28.280]  有一個婦人就不見了錢,就是婦人
[00:05:28.280 --> 00:05:30.720]  第二就不見了一塊錢
[00:05:30.720 --> 00:05:34.360]  第三其實她都有朋友和鄰舍
[00:05:34.360 --> 00:05:37.080]  但是今天我跟大家分享這個比喻
[00:05:37.080 --> 00:05:38.880]  其實多了一個角色
[00:05:38.880 --> 00:05:41.360]  就是合共有四個角色
[00:05:41.360 --> 00:05:44.400]  很簡單,數一數
[00:05:44.400 --> 00:05:50.440]  爸爸、大兒子、二兒子、還有僕人
[00:05:50.440 --> 00:05:52.080]  有四個角色
[00:05:52.080 --> 00:05:57.680]  所以它的內容是比起先前兩個比喻都豐富的
[00:05:57.680 --> 00:06:02.800]  一般來說我們很習慣叫這個比喻做浪子的比喻
[00:06:02.800 --> 00:06:07.800]  浪子的比喻其實就是集中在小兒子那裡
[00:06:07.800 --> 00:06:09.920]  其實不是很準確
[00:06:09.920 --> 00:06:13.000]  因為不止這麼簡單
[00:06:13.000 --> 00:06:16.200]  進入今天的比喻
[00:06:16.200 --> 00:06:19.720]  因為主耶穌在第十一節那裡
[00:06:19.720 --> 00:06:23.320]  就用一個人作為開頭
[00:06:23.320 --> 00:06:27.960]  所以一個人就是誰?就是爸爸
[00:06:27.960 --> 00:06:34.080]  那個爸爸正正就是這個比喻的焦點所在
[00:06:34.080 --> 00:06:38.520]  經文就跟著講到他有兩個兒子
[00:06:38.520 --> 00:06:44.880]  其實就已經預告給我們聽有兩個部份
[00:06:44.880 --> 00:06:48.000]  第一個部份就是小兒子
[00:06:48.000 --> 00:06:53.800]  他怎樣來到迷途接著就懂得回轉
[00:06:53.800 --> 00:06:55.800]  十二節到二十四節
[00:06:55.800 --> 00:06:58.880]  而第二個部份就是跟著那個段落
[00:06:58.880 --> 00:07:02.360]  二十五節到三十二節就講到那個大兒子
[00:07:02.360 --> 00:07:04.480]  那個大兒子你讀下去你就知道
[00:07:04.480 --> 00:07:06.440]  他有些埋怨
[00:07:06.440 --> 00:07:11.520]  接著究竟那個抉擇應該是怎樣呢?
[00:07:11.520 --> 00:07:15.080]  經文在第十二節那裡這樣說
[00:07:15.080 --> 00:07:17.120]  小兒子對父親說
[00:07:17.120 --> 00:07:21.240]  父親請你把我應得的家業分給我
[00:07:21.240 --> 00:07:25.240]  他父親就把產業分給他們
[00:07:25.240 --> 00:07:27.560]  根據摩西的律例
[00:07:27.560 --> 00:07:30.920]  在父親離世之後
[00:07:30.920 --> 00:07:33.880]  長子承受家業
[00:07:33.880 --> 00:07:38.720]  是比起排第二那個多一倍的
[00:07:38.720 --> 00:07:44.360]  所以這個比喻裏面的小兒子
[00:07:44.360 --> 00:07:47.560]  如果你計算一下他應該是
[00:07:47.560 --> 00:07:52.080]  得到父親產業的三分之一
[00:07:52.080 --> 00:07:57.120]  另外根據文數記二十七章八節到第十一節
[00:07:57.120 --> 00:08:01.200]  那裡講到分家業
[00:08:01.200 --> 00:08:05.960]  其實是要等到一個人死了之後才發生的
[00:08:05.960 --> 00:08:10.320]  這段經文就講到那個二兒子
[00:08:10.320 --> 00:08:13.640]  當父親仍然在世的時候
[00:08:13.640 --> 00:08:16.360]  就要求去分家業
[00:08:16.360 --> 00:08:22.720]  除了是違背當時的律法之外
[00:08:22.720 --> 00:08:27.280]  其實也是意味著他好像等不及
[00:08:27.280 --> 00:08:29.400]  很趕時間嗎?
[00:08:29.400 --> 00:08:33.080]  父親還沒離世就說要分家業
[00:08:33.080 --> 00:08:39.320]  令到父親甚至整個家族都蒙羞
[00:08:39.320 --> 00:08:43.920]  不過由於這個二兒子主動提出之後
[00:08:43.920 --> 00:08:46.680]  父親也照樣跟隨
[00:08:46.680 --> 00:08:48.080]  這麼順順的
[00:08:48.080 --> 00:08:50.880]  似乎這個二兒子
[00:08:50.880 --> 00:08:56.360]  就成為了這個家庭的主事人
[00:08:56.360 --> 00:09:02.480]  正因為這個父親對於二兒子充滿了忍耐
[00:09:02.480 --> 00:09:04.400]  所以經文就說
[00:09:04.400 --> 00:09:08.680]  就說他父親就把產業分給他們
[00:09:08.680 --> 00:09:10.280]  那裡最後一句
[00:09:10.280 --> 00:09:12.320]  所以理論上
[00:09:12.320 --> 00:09:17.000]  哥哥在名義上也分到他的那一份
[00:09:17.000 --> 00:09:20.440]  分了就三分之二
[00:09:20.440 --> 00:09:21.720]  這裡沒有說
[00:09:21.720 --> 00:09:24.720]  不過按照這個比喻
[00:09:24.720 --> 00:09:26.720]  接下來的事情發展
[00:09:26.720 --> 00:09:29.120]  我們知道對於哥哥來講
[00:09:29.120 --> 00:09:31.920]  其實分和不分就沒有什麼分別
[00:09:31.920 --> 00:09:35.360]  因為他一直都留在父親的身邊
[00:09:35.360 --> 00:09:36.960]  跟他一起生活
[00:09:36.960 --> 00:09:42.440]  所以那些分了的財產其實都存在
[00:09:42.440 --> 00:09:43.760]  那之後怎樣
[00:09:43.760 --> 00:09:46.760]  去到第十三節接著就說
[00:09:46.760 --> 00:09:48.200]  過了不多幾日
[00:09:48.200 --> 00:09:53.320]  小兒子就把他一切所有的都收拾起來
[00:09:53.320 --> 00:09:54.960]  往遠方去了
[00:09:54.960 --> 00:09:57.520]  在那裡任意放蕩
[00:09:57.520 --> 00:09:59.720]  浪費資財
[00:09:59.720 --> 00:10:01.480]  收拾起來
[00:10:01.480 --> 00:10:07.520]  原來中文譯本就將它譯成為賣掉了分得的產業
[00:10:07.520 --> 00:10:10.200]  不帶走一片雲彩
[00:10:10.200 --> 00:10:13.720]  簡直好像斷絕關係那樣
[00:10:13.720 --> 00:10:15.400]  有那麼遠走那麼遠
[00:10:15.400 --> 00:10:17.800]  對於以色列文來講
[00:10:17.800 --> 00:10:19.800]  其實在過去的歷史
[00:10:19.800 --> 00:10:21.080]  因為饑荒
[00:10:21.080 --> 00:10:24.040]  因為被敵人攻擊
[00:10:24.040 --> 00:10:26.440]  其實他們都試過很多次
[00:10:26.440 --> 00:10:29.720]  要離開他們的原居地
[00:10:29.720 --> 00:10:33.440]  這個在他們來說是一個慘痛的歷史
[00:10:33.440 --> 00:10:36.000]  不過他們每一次離開的時候
[00:10:36.000 --> 00:10:42.000]  都很想維持他們的民族和文化
[00:10:42.000 --> 00:10:45.160]  仍然希望可以守得住
[00:10:45.160 --> 00:10:49.400]  所以他們的家庭觀念是非常之重的
[00:10:49.400 --> 00:10:52.320]  而這個小兒子所做的
[00:10:52.320 --> 00:10:54.800]  不單止是任意放蕩
[00:10:54.800 --> 00:10:56.840]  浪費資財
[00:10:56.840 --> 00:10:58.640]  對於他們來說
[00:10:58.640 --> 00:11:01.720]  一直以來整個以色列民族
[00:11:01.720 --> 00:11:06.600]  很體重的家庭的關係
[00:11:06.600 --> 00:11:08.840]  他一點都不理
[00:11:08.840 --> 00:11:10.480]  不在意
[00:11:10.480 --> 00:11:11.840]  當無件事
[00:11:11.840 --> 00:11:14.560]  刻意地去脫離自己的家庭
[00:11:14.560 --> 00:11:19.320]  甚至是和家族的關係
[00:11:19.320 --> 00:11:20.720]  但是他這樣做
[00:11:20.720 --> 00:11:23.000]  去到第十四節
[00:11:23.000 --> 00:11:24.720]  惡果就出現了
[00:11:24.720 --> 00:11:25.920]  經文這裡說
[00:11:25.920 --> 00:11:28.720]  他既耗盡了一切所有的
[00:11:28.720 --> 00:11:32.200]  又遇著那地方大遭饑荒
[00:11:32.200 --> 00:11:34.560]  就窮苦起來
[00:11:34.560 --> 00:11:36.800]  因著個人的問題
[00:11:36.800 --> 00:11:40.480]  亦因著大環境、饑荒
[00:11:40.480 --> 00:11:44.360]  於是窮苦起來
[00:11:44.360 --> 00:11:47.360]  似乎花光了錢
[00:11:47.360 --> 00:11:52.880]  十五節說他去投靠那地方的一個人
[00:11:52.880 --> 00:11:58.720]  那人打發他到田裡去放豬
[00:11:58.720 --> 00:12:01.320]  這個人要求他去做一些
[00:12:01.320 --> 00:12:05.560]  相當之低微、卑微的雜務
[00:12:05.560 --> 00:12:07.840]  叫他放豬
[00:12:07.840 --> 00:12:09.400]  就是餵豬
[00:12:09.400 --> 00:12:10.800]  對於猶太人來說
[00:12:10.800 --> 00:12:12.040]  豬是不潔淨
[00:12:12.040 --> 00:12:14.600]  我相信大家都熟悉的
[00:12:14.600 --> 00:12:16.560]  吃豬肉其實是代表
[00:12:16.560 --> 00:12:18.640]  放棄自己的信仰
[00:12:18.640 --> 00:12:21.080]  如果你說放豬
[00:12:21.080 --> 00:12:27.240]  更加是被他們的族群奏助的
[00:12:27.240 --> 00:12:29.160]  所以這份工作
[00:12:29.160 --> 00:12:31.640]  猶太人基本上是不會做的
[00:12:31.640 --> 00:12:33.920]  當他願意打這份工作
[00:12:33.920 --> 00:12:35.640]  其實就是表示
[00:12:35.640 --> 00:12:39.520]  無論在信仰和家庭上
[00:12:39.520 --> 00:12:41.800]  都會回頭的
[00:12:41.800 --> 00:12:43.600]  不會回頭的
[00:12:43.600 --> 00:12:45.960]  為甚麼他要這樣呢
[00:12:45.960 --> 00:12:46.880]  很簡單
[00:12:46.880 --> 00:12:47.920]  肚子餓嘛
[00:12:47.920 --> 00:12:48.800]  十六節
[00:12:48.800 --> 00:12:50.920]  他恨不得拿豬所吃
[00:12:50.920 --> 00:12:53.040]  吃的豆河充饑
[00:12:53.040 --> 00:12:55.160]  也沒有人給他
[00:12:55.160 --> 00:12:57.160]  實在太餓了
[00:12:57.160 --> 00:12:58.200]  餓死了
[00:12:58.200 --> 00:13:01.240]  還說這些話
[00:13:01.240 --> 00:13:04.720]  他已經不是他以前
[00:13:04.720 --> 00:13:10.240]  這個父爸爸的二兒子
[00:13:10.240 --> 00:13:10.920]  小兒子
[00:13:10.920 --> 00:13:13.280]  沒有了這個父爸爸
[00:13:13.280 --> 00:13:16.920]  現在連有沒有得吃都成為問題
[00:13:16.920 --> 00:13:21.320]  所以其他所謂家族的想法
[00:13:21.320 --> 00:13:23.280]  傳統是怎樣
[00:13:23.280 --> 00:13:24.960]  不關事了
[00:13:24.960 --> 00:13:25.800]  反過來
[00:13:25.800 --> 00:13:30.960]  這些豬的主人
[00:13:30.960 --> 00:13:32.880]  其實他請他回來
[00:13:32.880 --> 00:13:34.600]  體重自己的豬
[00:13:34.600 --> 00:13:37.120]  就多過這些工人
[00:13:37.120 --> 00:13:39.800]  只是關心豬能不能吃飽
[00:13:39.800 --> 00:13:41.640]  工人發生甚麼事
[00:13:41.640 --> 00:13:43.400]  就不太理會了
[00:13:43.400 --> 00:13:48.040]  所以就搞到這個二兒子
[00:13:48.040 --> 00:13:49.640]  這個小兒子
[00:13:49.640 --> 00:13:54.480]  就幾乎要跟這些豬爭吃
[00:13:54.480 --> 00:13:56.280]  接著去到第十七節
[00:13:56.280 --> 00:13:57.880]  到第二十四節
[00:13:57.880 --> 00:13:58.680]  這個段落
[00:13:58.680 --> 00:14:00.280]  我想請大家跟我一起讀
[00:14:00.280 --> 00:14:00.680]  好嗎
[00:14:00.680 --> 00:14:01.040]  好
[00:14:01.040 --> 00:14:02.440]  預備起
[00:14:02.440 --> 00:14:04.600]  他醒不過來就說
[00:14:04.600 --> 00:14:07.440]  我父親有多少的故宮
[00:14:07.440 --> 00:14:08.920]  口糧有餘
[00:14:08.920 --> 00:14:11.680]  我倒在這裏餓死嗎
[00:14:11.680 --> 00:14:13.000]  我要起來
[00:14:13.000 --> 00:14:15.120]  到我父親那裏去
[00:14:15.120 --> 00:14:16.400]  向他說
[00:14:16.400 --> 00:14:17.120]  父親
[00:14:17.120 --> 00:14:18.640]  我得罪了天
[00:14:18.640 --> 00:14:20.600]  又得罪了你
[00:14:20.600 --> 00:14:21.920]  從今以後
[00:14:21.920 --> 00:14:24.800]  我不配稱為你的兒子
[00:14:24.800 --> 00:14:27.840]  把我當作一個故宮吧
[00:14:27.840 --> 00:14:28.600]  於是
[00:14:28.600 --> 00:14:32.160]  父親那裏去
[00:14:32.160 --> 00:14:33.800]  相離還遠
[00:14:33.800 --> 00:14:35.440]  他父親看見
[00:14:35.440 --> 00:14:37.320]  就動了慈心
[00:14:37.320 --> 00:14:40.360]  跑去抱著他的頭額
[00:14:40.360 --> 00:14:42.800]  連與他親嘴
[00:14:42.800 --> 00:14:43.880]  兒子說
[00:14:43.880 --> 00:14:44.600]  父親
[00:14:44.600 --> 00:14:46.120]  我得罪了天
[00:14:46.120 --> 00:14:47.760]  又得罪了你
[00:14:47.760 --> 00:14:49.040]  從今以後
[00:14:49.040 --> 00:14:52.120]  我不配稱為你的兒子
[00:14:52.120 --> 00:14:54.480]  父親卻吩咐僕人說
[00:14:54.480 --> 00:14:56.640]  把那上好的袍子
[00:14:56.640 --> 00:14:59.120]  快拿出來給他穿
[00:14:59.120 --> 00:15:01.960]  把戒指戴在他指頭上
[00:15:01.960 --> 00:15:05.160]  把鞋穿在他腳上
[00:15:05.160 --> 00:15:06.720]  把那肥牛毒
[00:15:06.720 --> 00:15:08.080]  牽來宰了
[00:15:08.080 --> 00:15:10.640]  我們可以吃喝快樂
[00:15:10.640 --> 00:15:12.760]  因為我這個兒子
[00:15:12.760 --> 00:15:14.360]  是死而復活
[00:15:14.360 --> 00:15:15.880]  失而有得的
[00:15:15.880 --> 00:15:18.800]  他們就快樂起來
[00:15:18.800 --> 00:15:22.360]  當他看到這樣的境況
[00:15:22.360 --> 00:15:23.720]  他就想起
[00:15:23.720 --> 00:15:26.120]  以前一家人在一起
[00:15:26.120 --> 00:15:28.040]  多好啊
[00:15:28.040 --> 00:15:30.080]  《卷屌之環》
[00:15:30.080 --> 00:15:31.560]  第十七節
[00:15:31.560 --> 00:15:32.920]  他這樣說
[00:15:32.920 --> 00:15:34.120]  他醒不過來
[00:15:34.120 --> 00:15:34.840]  就說
[00:15:34.840 --> 00:15:37.440]  我父親有多少的故宮
[00:15:37.440 --> 00:15:38.920]  口糧有餘
[00:15:38.920 --> 00:15:42.360]  我倒在這裏餓死麼
[00:15:42.360 --> 00:15:44.640]  於是他在第十八節
[00:15:44.640 --> 00:15:46.480]  就立定心腸了
[00:15:46.480 --> 00:15:47.560]  他說我要起來
[00:15:47.560 --> 00:15:49.240]  到我父親那裏去
[00:15:49.240 --> 00:15:50.120]  向他說
[00:15:50.120 --> 00:15:52.160]  父親我得罪了天
[00:15:52.160 --> 00:15:54.760]  又得罪了你
[00:15:54.760 --> 00:15:58.960]  承認他自己在困局當中
[00:15:58.960 --> 00:16:03.120]  是沒有需要埋怨的天
[00:16:03.120 --> 00:16:04.920]  有什麼搞到飢荒
[00:16:04.920 --> 00:16:07.360]  沒有賴這些賴那些
[00:16:07.360 --> 00:16:11.480]  他是願意甘心承擔起
[00:16:11.480 --> 00:16:13.960]  他應該要負的責任
[00:16:13.960 --> 00:16:16.880]  他在第十九節並且說
[00:16:16.880 --> 00:16:19.760]  從今以後我不配稱為你的兒子
[00:16:19.760 --> 00:16:24.440]  把我當作一個故宮吧
[00:16:24.440 --> 00:16:27.720]  他認為自己回去
[00:16:27.720 --> 00:16:30.560]  因為跟父親的關係決裂了
[00:16:30.560 --> 00:16:31.800]  剛才說
[00:16:31.800 --> 00:16:36.280]  其實中間就好像有一個鐵絲網那樣
[00:16:36.280 --> 00:16:38.120]  隔著了
[00:16:38.120 --> 00:16:40.240]  不是以前的關係了
[00:16:40.240 --> 00:16:46.600]  最多都是能夠作為父親的故宮
[00:16:46.600 --> 00:16:51.880]  有聖經學者對於這位小孩易兒子
[00:16:51.880 --> 00:16:54.880]  他的反省嗤之以鼻
[00:16:54.880 --> 00:17:00.360]  甚至將他跟當年春海及記法老
[00:17:00.360 --> 00:17:01.960]  面對第八災
[00:17:01.960 --> 00:17:05.840]  蝗蟲之災發生之後
[00:17:05.840 --> 00:17:07.560]  法老的表達
[00:17:07.560 --> 00:17:10.280]  讀給你聽當時法老怎麼說
[00:17:10.280 --> 00:17:12.720]  春海及記第十章十六節
[00:17:12.720 --> 00:17:14.200]  法老是這樣的
[00:17:14.200 --> 00:17:18.520]  「於是法老急召了摩西阿倫來說
[00:17:18.520 --> 00:17:20.720]  我得罪耶和華你們的神
[00:17:20.720 --> 00:17:23.880]  又得罪了你們」
[00:17:23.880 --> 00:17:25.680]  法老是這樣說的
[00:17:25.680 --> 00:17:28.800]  法老說完之後的結果是怎樣的
[00:17:28.800 --> 00:17:30.880]  大家很清楚是吧
[00:17:30.880 --> 00:17:32.160]  死性不改
[00:17:32.160 --> 00:17:34.240]  說了等於沒有說
[00:17:34.240 --> 00:17:38.040]  但是我們也不需要說很負面
[00:17:38.040 --> 00:17:42.880]  去看這個易兒子的表達
[00:17:42.880 --> 00:17:45.640]  因為路教方十五章
[00:17:45.640 --> 00:17:47.520]  接著繼續再說
[00:17:47.520 --> 00:17:51.760]  他也有將他自己所說的那番說話
[00:17:51.760 --> 00:17:53.120]  付諸實行的
[00:17:53.120 --> 00:17:56.160]  因為二十節上半節就說他
[00:17:56.160 --> 00:18:00.800]  「於是起來往他父親那裏去」
[00:18:00.800 --> 00:18:02.480]  鏡頭一轉
[00:18:02.480 --> 00:18:06.000]  在第二十節的下半節
[00:18:06.000 --> 00:18:08.320]  就是另外一個場景
[00:18:08.320 --> 00:18:09.880]  經文這樣說
[00:18:09.880 --> 00:18:11.120]  「相離還遠
[00:18:11.120 --> 00:18:14.320]  他父親看見就動了慈心
[00:18:14.320 --> 00:18:16.640]  跑去抱著他的頸項
[00:18:16.640 --> 00:18:20.360]  連連與他親嘴」
[00:18:20.360 --> 00:18:27.960]  父親仍然沒有機會聽到兒子的表達
[00:18:27.960 --> 00:18:30.400]  只是很遠看到
[00:18:30.400 --> 00:18:33.760]  就動了慈心了
[00:18:33.760 --> 00:18:36.400]  如果按照律法的規定
[00:18:36.400 --> 00:18:40.840]  在新明記二十一章十八節是這樣說的
[00:18:40.840 --> 00:18:43.800]  「人若有還耿伯役的兒子
[00:18:43.800 --> 00:18:46.160]  不聽從父母的話
[00:18:46.160 --> 00:18:48.600]  他們雖然懲治他
[00:18:48.600 --> 00:18:50.800]  他仍不聽從」
[00:18:50.800 --> 00:18:52.000]  說完也不聽
[00:18:52.000 --> 00:18:53.200]  那怎麼辦
[00:18:53.200 --> 00:18:55.040]  二十一節接著就說
[00:18:55.040 --> 00:18:59.320]  「本城的眾人就要用石頭將他打死
[00:18:59.320 --> 00:19:04.240]  這樣就把那惡從你們中間除掉」
[00:19:04.240 --> 00:19:06.880]  盧家方十五章這個父親
[00:19:06.880 --> 00:19:08.640]  沒有用石頭
[00:19:08.640 --> 00:19:12.520]  或者叫人用石頭把兒子扔死
[00:19:12.520 --> 00:19:15.160]  反而是動了慈心
[00:19:15.160 --> 00:19:18.240]  用行動表達他那份的愛
[00:19:18.240 --> 00:19:21.440]  接納和包容
[00:19:21.440 --> 00:19:25.160]  這裡就說他跑去抱著他的頸項
[00:19:25.160 --> 00:19:27.640]  連連與他親嘴
[00:19:27.640 --> 00:19:28.840]  那裏說
[00:19:28.840 --> 00:19:30.840]  「雙離還遠」
[00:19:30.840 --> 00:19:36.320]  所以應該理解是還有一段距離
[00:19:36.320 --> 00:19:37.720]  跑到這樣去
[00:19:37.720 --> 00:19:40.480]  這一串的連串的動作
[00:19:40.480 --> 00:19:44.480]  對於當其時的文化習俗來說
[00:19:44.480 --> 00:19:48.520]  我相信身邊的人見到都覺得挺失禮的
[00:19:48.520 --> 00:19:50.840]  不過對於這個父親來說
[00:19:50.840 --> 00:19:54.600]  是最自然不過的事
[00:19:54.600 --> 00:19:59.400]  這個父親的愛是無條件的
[00:19:59.400 --> 00:20:02.760]  不是因為兒子乖
[00:20:02.760 --> 00:20:06.840]  所以我就疼他
[00:20:06.840 --> 00:20:09.760]  不乖就不疼他了
[00:20:09.760 --> 00:20:14.160]  甚至最低限度都要教訓他一段時間
[00:20:14.160 --> 00:20:16.000]  讓他學那個功課
[00:20:16.000 --> 00:20:17.720]  那我才疼他
[00:20:17.720 --> 00:20:20.240]  不是這樣
[00:20:20.240 --> 00:20:22.160]  各位弟兄姊妹
[00:20:22.160 --> 00:20:28.120]  我不知道我們對於我們身邊的父母
[00:20:28.120 --> 00:20:29.520]  配偶
[00:20:29.520 --> 00:20:31.160]  我們的子女
[00:20:31.160 --> 00:20:34.720]  又或者我們身邊的其他人是不是這樣
[00:20:34.720 --> 00:20:37.080]  沒錯 我能夠愛你
[00:20:37.080 --> 00:20:38.880]  不過
[00:20:38.880 --> 00:20:40.680]  後面有一連串的東西
[00:20:40.680 --> 00:20:44.440]  不過
[00:20:44.440 --> 00:20:46.680]  我們再看下去
[00:20:46.680 --> 00:20:50.920]  其實神一早就知道
[00:20:50.920 --> 00:20:55.440]  一早已經將這一顆悔改的心
[00:20:55.440 --> 00:21:01.360]  擺在這個弟子的心裏面
[00:21:01.360 --> 00:21:06.760]  在去到第二十節這一刻
[00:21:06.760 --> 00:21:08.320]  神擺了下去
[00:21:08.320 --> 00:21:10.520]  這個爸爸知不知道
[00:21:10.520 --> 00:21:13.360]  爸爸未知的
[00:21:13.360 --> 00:21:17.320]  所以我必須重申
[00:21:17.320 --> 00:21:20.440]  使人悔改
[00:21:20.440 --> 00:21:23.720]  是神透過聖靈
[00:21:23.720 --> 00:21:28.840]  在那個人生命當中的工作
[00:21:28.840 --> 00:21:32.680]  我們不能夠做了神那一份
[00:21:32.680 --> 00:21:37.880]  如果我們說我們的勸誡是出於愛心
[00:21:37.880 --> 00:21:43.000]  請我們先檢視一下我們自己的內心
[00:21:43.000 --> 00:21:45.080]  檢視一下我們的動機
[00:21:45.080 --> 00:21:48.640]  讓聖靈光照我們
[00:21:48.640 --> 00:21:52.280]  究竟我們真的出於愛
[00:21:52.280 --> 00:21:57.520]  抑或我們更加想訓示一下對方
[00:21:57.520 --> 00:21:59.440]  先教訓你一輪
[00:21:59.440 --> 00:22:03.800]  又或者要點出我對
[00:22:03.800 --> 00:22:06.400]  是你不對
[00:22:06.400 --> 00:22:08.840]  要求對方認錯
[00:22:08.840 --> 00:22:12.960]  甚至是態度好謙恭
[00:22:12.960 --> 00:22:15.960]  這樣去認錯
[00:22:15.960 --> 00:22:21.200]  認錯這樣的態度嗎?
[00:22:21.200 --> 00:22:27.640]  我們是不是這樣才能夠放得下這件事?
[00:22:27.640 --> 00:22:33.640]  既然叫人悔改是神的工作
[00:22:33.640 --> 00:22:36.040]  讓我們留給神做好嗎?
[00:22:36.040 --> 00:22:38.280]  我們需要做的就是
[00:22:38.280 --> 00:22:41.760]  好好地去開放我們自己的心
