
[00:00:00.000 --> 00:00:02.000]  鄧小平 早安
[00:01:56.000 --> 00:01:57.000]  很開心
[00:01:57.000 --> 00:01:59.000]  雖然很開心去開會
[00:01:59.000 --> 00:02:01.000]  這是最難忘的事情
[00:02:01.000 --> 00:02:04.000]  我希望今天
[00:02:04.000 --> 00:02:05.000]  藉著今天的講道
[00:02:05.000 --> 00:02:08.000]  同樣我們都繼續去反思
[00:02:08.000 --> 00:02:10.000]  究竟lockdown之後
[00:02:10.000 --> 00:02:12.000]  或者free down
[00:02:12.000 --> 00:02:13.000]  或者lockdown之後
[00:02:13.000 --> 00:02:15.000]  究竟我們是怎樣去
[00:02:15.000 --> 00:02:18.000]  繼續有一個淑女的生命呢
[00:02:18.000 --> 00:02:20.000]  有什麽信仰反思呢
[00:02:20.000 --> 00:02:21.000]  lockdown之後
[00:02:21.000 --> 00:02:24.000]  今天我會用創世紀
[00:02:24.000 --> 00:02:27.000]  六章十一至二十二
[00:02:27.000 --> 00:02:29.000]  是關於洪水的故事
[00:02:29.000 --> 00:02:30.000]  即是羅亞的故事
[00:02:30.000 --> 00:02:33.000]  其實洪水羅亞的故事
[00:02:33.000 --> 00:02:37.000]  其實不應該單單是六章十一至二十二
[00:02:37.000 --> 00:02:40.000]  其實應該是可能有九章
[00:02:40.000 --> 00:02:41.000]  可能寫錯了
[00:02:41.000 --> 00:02:43.000]  是有六章十九節
[00:02:43.000 --> 00:02:48.000]  至九章十七節的洪水的故事
[00:02:48.000 --> 00:02:51.000]  可能去到九章十八節
[00:02:51.000 --> 00:02:54.000]  之後羅亞繼續其他的故事
[00:02:54.000 --> 00:02:57.000]  但今天講洪水的故事的時候
[00:02:57.000 --> 00:03:00.000]  我就不會講所有
[00:03:00.000 --> 00:03:07.000]  由六章九節至九章十七節太長
[00:03:07.000 --> 00:03:10.000]  我會選一些部分的經文
[00:03:10.000 --> 00:03:14.000]  跳轉來看和大家分享整個話語
[00:03:14.000 --> 00:03:17.000]  我們開始之前一齊祈禱
[00:03:17.000 --> 00:03:23.000]  天上大人多謝你 讚美你
[00:03:23.000 --> 00:03:25.000]  你讓我們今天的早上
[00:03:25.000 --> 00:03:28.000]  來到書恩寶座面前敬拜你
[00:03:28.000 --> 00:03:31.000]  主 我們的心仰望你
[00:03:31.000 --> 00:03:35.000]  主 我們耳朵打開聆聽聖靈對我們的說話
[00:03:35.000 --> 00:03:39.000]  主 我們全人交在你的手上
[00:03:39.000 --> 00:03:41.000]  願意你與我們同在
[00:03:41.000 --> 00:03:44.000]  讓我們能夠歡喜快樂聆聽你的聲音
[00:03:44.000 --> 00:03:46.000]  讓我們品嘗你的話語
[00:03:46.000 --> 00:03:50.000]  讓我們心靈得著滋潤 得著根深
[00:03:50.000 --> 00:03:52.000]  求主賜福
[00:03:52.000 --> 00:03:55.000]  讓孩子所講的 弟兄姊妹所聽的
[00:03:55.000 --> 00:03:56.000]  都是同感一靈
[00:03:56.000 --> 00:03:58.000]  多謝主 聽到告奉
[00:03:58.000 --> 00:04:00.000]  求主保貴耶穌名字 祈禱
[00:04:00.000 --> 00:04:01.000]  阿們
[00:04:10.000 --> 00:04:12.000]  故事其實在九章開始
[00:04:12.000 --> 00:04:17.000]  直到六章九至十節
[00:04:17.000 --> 00:04:19.000]  開始介紹羅亞
[00:04:19.000 --> 00:04:21.000]  羅亞是一個異人 是完全人
[00:04:21.000 --> 00:04:23.000]  也說到羅亞與神同人
[00:04:23.000 --> 00:04:25.000]  已經是說羅亞
[00:04:25.000 --> 00:04:27.000]  已經是很不同了
[00:04:27.000 --> 00:04:28.000]  有別於其他世俗的人
[00:04:28.000 --> 00:04:30.000]  是一個異人 完全人在世界當中
[00:04:30.000 --> 00:04:31.000]  和與神同人
[00:04:31.000 --> 00:04:33.000]  就介紹了三個兒子
[00:04:33.000 --> 00:04:36.000]  包括閃 含和阿佛
[00:04:36.000 --> 00:04:40.000]  第十一節和第十二節開始講究竟發生什麼事
[00:04:40.000 --> 00:04:44.000]  發生就是整個世界在神面前都是敗壞
[00:04:44.000 --> 00:04:45.000]  地滿了強暴
[00:04:45.000 --> 00:04:48.000]  神觀看這個世界都是敗壞的
[00:04:48.000 --> 00:04:50.000]  凡有血氣的在地上都是敗壞
[00:04:50.000 --> 00:04:55.000]  所以你看到經文當中已經出現了三次敗壞
[00:04:55.000 --> 00:04:59.000]  講了三次很強調是很敗壞的事情
[00:04:59.000 --> 00:05:01.000]  接著第十三節
[00:05:01.000 --> 00:05:03.000]  上帝看到這麼敗壞的時候
[00:05:03.000 --> 00:05:06.000]  他就有話跟羅亞說
[00:05:06.000 --> 00:05:09.000]  凡有血氣的他的盡頭已經來到我面前
[00:05:09.000 --> 00:05:13.000]  因為地上滿了他們的強暴
[00:05:13.000 --> 00:05:17.000]  我要把他們和地一併毀滅
[00:05:17.000 --> 00:05:20.000]  你要用戈飛木造一隻方舟
[00:05:20.000 --> 00:05:22.000]  分一間一間地造
[00:05:22.000 --> 00:05:25.000]  裡外沒上重鄉
[00:05:25.000 --> 00:05:28.000]  方舟的造法乃是這樣
[00:05:28.000 --> 00:05:32.000]  要長三百勒 闊五十勒 高三十勒
[00:05:32.000 --> 00:05:36.000]  方舟上面要留透光柱 高一勒
[00:05:36.000 --> 00:05:39.000]  方舟的門要開在旁邊
[00:05:39.000 --> 00:05:42.000]  方舟要分上中下三層
[00:05:42.000 --> 00:05:46.000]  看到這個世代其實忍無可忍
[00:05:46.000 --> 00:05:49.000]  於是就叫羅亞要造方舟
[00:05:49.000 --> 00:05:52.000]  講明這個方舟是怎樣造
[00:05:52.000 --> 00:05:54.000]  有計劃 有藍圖
[00:05:54.000 --> 00:05:57.000]  你照做 用什麼木 怎樣設計
[00:05:57.000 --> 00:06:00.000]  你告訴羅亞 你跟著去造
[00:06:00.000 --> 00:06:03.000]  我要滅絕這個世界
[00:06:03.000 --> 00:06:08.000]  第17至21節 上帝又講了一番說話
[00:06:08.000 --> 00:06:12.000]  究竟他怎樣能夠毀滅這個世界
[00:06:12.000 --> 00:06:16.000]  看啊 我要使洪水泛濫在地上
[00:06:16.000 --> 00:06:19.000]  毀滅這個天下 凡地上所有血肉的
[00:06:19.000 --> 00:06:22.000]  凡有氣息的活物 無一不死
[00:06:22.000 --> 00:06:25.000]  我卻要與你納約
[00:06:25.000 --> 00:06:30.000]  與你的妻子和兒子 義父都要進入方舟
[00:06:30.000 --> 00:06:34.000]  凡有血肉的活物 每樣兩個一公一母
[00:06:34.000 --> 00:06:39.000]  你要帶進方舟 好在你那裏保存生命
[00:06:39.000 --> 00:06:42.000]  飛鳥各從其類 畜牲各從其類
[00:06:42.000 --> 00:06:44.000]  地上的昆蟲各從其類
[00:06:44.000 --> 00:06:49.000]  每樣兩個要到你那裏好保存生命
[00:06:49.000 --> 00:06:51.000]  你要拿各樣的食物積存起來
[00:06:51.000 --> 00:06:53.000]  好在你他們的食物
[00:06:53.000 --> 00:06:56.000]  上帝一步一步再揭示
[00:06:56.000 --> 00:06:59.000]  究竟他怎樣能夠滅絕這個世界
[00:06:59.000 --> 00:07:02.000]  他說將來會有洪水來到當中
[00:07:02.000 --> 00:07:03.000]  毀滅整個世界
[00:07:03.000 --> 00:07:09.000]  所有無論生物都要無一倖免 都要死
[00:07:09.000 --> 00:07:12.000]  唯獨是上帝與倫多亞說
[00:07:12.000 --> 00:07:13.000]  我要與你納約
[00:07:13.000 --> 00:07:17.000]  我要與你的妻子 兒子 義父納約
[00:07:17.000 --> 00:07:19.000]  一家八口 你要進入方舟
[00:07:19.000 --> 00:07:25.000]  還要帶很多的活物 一公一母一對進入方舟當中
[00:07:25.000 --> 00:07:27.000]  各從其類 還要儲存食物
[00:07:27.000 --> 00:07:29.000]  所以整個計劃當中
[00:07:29.000 --> 00:07:34.000]  上帝有計劃與羅亞說你要怎樣做
[00:07:34.000 --> 00:07:38.000]  在二十二節羅亞很簡單說
[00:07:38.000 --> 00:07:41.000]  形容描述羅亞者
[00:07:41.000 --> 00:07:46.000]  羅亞者應行就神的吩咐 凡所吩咐的都照去行
[00:07:46.000 --> 00:07:50.000]  依著上帝的吩咐去做他所做的描述
[00:07:50.000 --> 00:07:52.000]  他願意跟從上帝
[00:07:52.000 --> 00:07:54.000]  看回上次 上次沒有
[00:07:54.000 --> 00:07:56.000]  原來在第七節
[00:07:56.000 --> 00:08:02.000]  第七章一至五節又有說話與羅亞說
[00:08:02.000 --> 00:08:06.000]  今次第三段 雖然剛才一次過
[00:08:06.000 --> 00:08:11.000]  六章有兩段神對羅亞說話
[00:08:11.000 --> 00:08:16.000]  但第七章第三次 上帝對羅亞說話
[00:08:16.000 --> 00:08:21.000]  要對羅亞說 你和你全家都要進入方舟
[00:08:21.000 --> 00:08:23.000]  因為在世代當中
[00:08:23.000 --> 00:08:25.000]  我見你是我面前都是二人
[00:08:25.000 --> 00:08:29.000]  凡潔淨的畜類 你要帶七公七母
[00:08:29.000 --> 00:08:32.000]  不潔淨的畜類 你要帶一公一母
[00:08:32.000 --> 00:08:35.000]  空中的飛鳥 你也要帶七公七母
[00:08:35.000 --> 00:08:38.000]  可以留種 活在全地上
[00:08:38.000 --> 00:08:43.000]  因為再過七天 我要光雨在地上四十週夜
[00:08:43.000 --> 00:08:47.000]  把我所做的各種活物都從地上除滅
[00:08:47.000 --> 00:08:49.000]  和之前一樣
[00:08:49.000 --> 00:08:51.000]  凡潔淨所吩咐的
[00:08:51.000 --> 00:08:54.000]  羅亞遵照羅亞所吩咐去行
[00:08:54.000 --> 00:08:58.000]  你見到在六章和第七章
[00:08:58.000 --> 00:09:01.000]  羅亞不斷對羅亞說話
[00:09:01.000 --> 00:09:04.000]  第一 這個世界很混亂 很敗壞
[00:09:04.000 --> 00:09:08.000]  我要和你納約 我要滅絕這個世界
[00:09:08.000 --> 00:09:10.000]  第二個說話就是
[00:09:10.000 --> 00:09:12.000]  我終於有洪水來到當中
[00:09:12.000 --> 00:09:16.000]  你要好預備
[00:09:16.000 --> 00:09:18.000]  第三這段經文是
[00:09:18.000 --> 00:09:20.000]  你要開始進入方舟
[00:09:20.000 --> 00:09:23.000]  逐漸逐漸和羅亞說
[00:09:23.000 --> 00:09:27.000]  你這樣進行在我計劃當中
[00:09:27.000 --> 00:09:29.000]  在我拯救的計劃當中
[00:09:29.000 --> 00:09:31.000]  然後不斷對羅亞說話
[00:09:31.000 --> 00:09:34.000]  而羅亞是上帝面前的一個異人
[00:09:34.000 --> 00:09:37.000]  他遵從耶和華所吩咐的說話
[00:09:37.000 --> 00:09:39.000]  去進行上帝所對他的說話
[00:09:39.000 --> 00:09:44.000]  去到差不多的時候
[00:09:44.000 --> 00:09:47.000]  其實開始第七章
[00:09:47.000 --> 00:09:52.000]  開始第七章的時候就要問
[00:09:52.000 --> 00:09:57.000]  第七章的時候就要問
[00:09:57.000 --> 00:10:02.000]  究竟七章一至五節之後
[00:10:02.000 --> 00:10:05.000]  其實羅亞開始進入方舟
[00:10:05.000 --> 00:10:09.000]  就要問羅亞什麼時候進入方舟呢
[00:10:09.000 --> 00:10:13.000]  羅亞什麼時候進入方舟呢
[00:10:13.000 --> 00:10:16.000]  你可以看到在經文七章十一節說
[00:10:16.000 --> 00:10:18.000]  當羅亞六百歲的時候
[00:10:18.000 --> 00:10:21.000]  是二月二十七日那一天
[00:10:21.000 --> 00:10:23.000]  天淵的泉源都裂開
[00:10:23.000 --> 00:10:25.000]  天上的昌活都躺開了
[00:10:25.000 --> 00:10:27.000]  接著十六節說
[00:10:27.000 --> 00:10:29.000]  耶和華就把他關在方舟裏
[00:10:29.000 --> 00:10:34.000]  原來羅亞六百歲的時候
[00:10:34.000 --> 00:10:38.000]  二月十七日就開始進入方舟
[00:10:38.000 --> 00:10:41.000]  再問他什麼時候進入方舟的時候
[00:10:41.000 --> 00:10:44.000]  同樣問他什麼時候出方舟呢
[00:10:44.000 --> 00:10:49.000]  在《創世紀八章》十三節
[00:10:49.000 --> 00:10:54.000]  到羅亞六百零一歲正月初一日
[00:10:54.000 --> 00:10:56.000]  地上的滴水都乾了
[00:10:56.000 --> 00:11:01.000]  羅亞撤去方舟的蓋棺看
[00:11:01.000 --> 00:11:04.000]  便見地面上乾了
[00:11:04.000 --> 00:11:08.000]  到了二月二十七日地就乾了
[00:11:08.000 --> 00:11:09.000]  神對羅亞說
[00:11:09.000 --> 00:11:11.000]  你和你的妻子兒子
[00:11:11.000 --> 00:11:13.000]  兒婦都可以出方舟
[00:11:13.000 --> 00:11:18.000]  原來羅亞出方舟的是他六百零一歲
[00:11:18.000 --> 00:11:20.000]  二月二十七日
[00:11:20.000 --> 00:11:23.000]  大家如果心水清的話
[00:11:23.000 --> 00:11:24.000]  可以計一計
[00:11:24.000 --> 00:11:29.000]  究竟羅亞在方舟有多長時間呢
[00:11:29.000 --> 00:11:31.000]  計不計到呢
[00:11:31.000 --> 00:11:33.000]  羅亞在方舟有多少時間呢
[00:11:33.000 --> 00:11:40.000]  如果一年有三百六十五日的話
[00:11:40.000 --> 00:11:45.000]  羅亞在方舟總共有三百七十五日
[00:11:46.000 --> 00:11:53.000]  整段經文由七章到八章
[00:11:53.000 --> 00:11:55.000]  都是講羅亞在方舟的事情
[00:11:55.000 --> 00:12:00.000]  但究竟我們試想像一下
[00:12:00.000 --> 00:12:03.000]  羅亞在方舟的三百七十五日
[00:12:03.000 --> 00:12:05.000]  你猜他怎樣度過呢
[00:12:05.000 --> 00:12:08.000]  其實在整本《創世紀》當中
[00:12:08.000 --> 00:12:11.000]  沒有記載過羅亞的心路歷程
[00:12:11.000 --> 00:12:14.000]  究竟羅亞在方舟的時候
[00:12:14.000 --> 00:12:16.000]  他怎樣度過呢
[00:12:16.000 --> 00:12:18.000]  三百七十五日
[00:12:18.000 --> 00:12:21.000]  我在想羅亞如果在方舟的時候
[00:12:21.000 --> 00:12:24.000]  他在想外面方舟
[00:12:24.000 --> 00:12:26.000]  外面發生什麼事呢
[00:12:26.000 --> 00:12:28.000]  很多的大水
[00:12:28.000 --> 00:12:29.000]  很多的雷聲
[00:12:29.000 --> 00:12:30.000]  很多的風雨
[00:12:30.000 --> 00:12:32.000]  究竟外面是怎樣的呢
[00:12:32.000 --> 00:12:35.000]  究竟會不會洪水湧進來呢
[00:12:35.000 --> 00:12:37.000]  其實都很害怕的
[00:12:37.000 --> 00:12:40.000]  外面很多雨水
[00:12:40.000 --> 00:12:42.000]  外面雷電交加
[00:12:42.000 --> 00:12:44.000]  外面的環境是怎樣的真的不知道
[00:12:44.000 --> 00:12:46.000]  很擔心很恐懼
[00:12:46.000 --> 00:12:48.000]  還有想一想
[00:12:48.000 --> 00:12:52.000]  做一個方舟是長三百納庫
[00:12:52.000 --> 00:12:54.000]  五十納高是三十納
[00:12:54.000 --> 00:12:56.000]  其實都沒有窗的
[00:12:56.000 --> 00:12:57.000]  好像沒有說
[00:12:57.000 --> 00:13:00.000]  只是上面最高那裡有一條線
[00:13:00.000 --> 00:13:01.000]  可以透光下來
[00:13:01.000 --> 00:13:03.000]  黑漆漆的
[00:13:03.000 --> 00:13:09.000]  我來澳洲隔離十四天的時候
[00:13:09.000 --> 00:13:11.000]  我祈禱主
[00:13:11.000 --> 00:13:15.000]  千萬不要讓我住一間沒有窗的酒店
[00:13:15.000 --> 00:13:16.000]  我很害怕
[00:13:16.000 --> 00:13:18.000]  因為我曾經去過泰國住酒店的時候
[00:13:18.000 --> 00:13:21.000]  好像板間房四面都是牆
[00:13:21.000 --> 00:13:23.000]  有個窗簿是假的
[00:13:23.000 --> 00:13:24.000]  畫的
[00:13:24.000 --> 00:13:25.000]  有個冷氣
[00:13:25.000 --> 00:13:27.000]  純粹空調
[00:13:27.000 --> 00:13:29.000]  我覺得很密室的感覺
[00:13:29.000 --> 00:13:30.000]  很可怕
[00:13:30.000 --> 00:13:33.000]  所以來到隔離的時候
[00:13:33.000 --> 00:13:36.000]  主千萬不要讓我去到很密室
[00:13:36.000 --> 00:13:37.000]  或者四間房
[00:13:37.000 --> 00:13:39.000]  四面牆都是沒有窗的酒店
[00:13:39.000 --> 00:13:40.000]  我很害怕
[00:13:40.000 --> 00:13:42.000]  感謝主讓我去到一間酒店
[00:13:42.000 --> 00:13:43.000]  是apartment hotel
[00:13:43.000 --> 00:13:45.000]  能夠打開有露台
[00:13:45.000 --> 00:13:46.000]  吸一吸新鮮空氣
[00:13:46.000 --> 00:13:47.000]  很開心
[00:13:47.000 --> 00:13:48.000]  我在想
[00:13:48.000 --> 00:13:50.000]  如果我在羅亞
[00:13:50.000 --> 00:13:51.000]  我都很害怕
[00:13:51.000 --> 00:13:54.000]  在方舟裡面三百七十五天
[00:13:54.000 --> 00:13:56.000]  密室的空間
[00:13:56.000 --> 00:13:57.000]  唯獨是去到頂那裡
[00:13:57.000 --> 00:13:59.000]  有一下光透下來的時候
[00:13:59.000 --> 00:14:01.000]  都挺害怕的
[00:14:01.000 --> 00:14:03.000]  外面發生什麼事
[00:14:03.000 --> 00:14:04.000]  是怎樣的呢
[00:14:04.000 --> 00:14:06.000]  其實很多害怕
[00:14:06.000 --> 00:14:07.000]  很多想法
[00:14:07.000 --> 00:14:11.000]  方舟以內又會怎樣呢
[00:14:11.000 --> 00:14:14.000]  會不會有家庭糾紛呢
[00:14:14.000 --> 00:14:17.000]  會不會有子女的糾紛呢
[00:14:17.000 --> 00:14:21.000]  或者三對家庭
[00:14:21.000 --> 00:14:22.000]  連同四對家庭
[00:14:22.000 --> 00:14:26.000]  子女會不會和這些兒婦吵架呢
[00:14:26.000 --> 00:14:28.000]  真的想像不到
[00:14:28.000 --> 00:14:32.000]  不過如果倒過來想的時候
[00:14:32.000 --> 00:14:34.000]  其實大家有沒有計算過
[00:14:34.000 --> 00:14:38.000]  我們在新疆疫情當中
[00:14:38.000 --> 00:14:40.000]  我們封鎖了幾天
[00:14:40.000 --> 00:14:41.000]  有些人
[00:14:41.000 --> 00:14:44.000]  我看見報紙說是一百零七天
[00:14:44.000 --> 00:14:48.000]  但我計算應該是一百零五天
[00:14:48.000 --> 00:14:52.000]  無論如何都是一百天
[00:14:52.000 --> 00:14:54.000]  其實我們都可以體會到
[00:14:54.000 --> 00:14:56.000]  封鎖的時候
[00:14:56.000 --> 00:14:59.000]  那一百天都挺艱苦的
[00:14:59.000 --> 00:15:03.000]  有些弟兄姊妹自己住的話
[00:15:03.000 --> 00:15:08.000]  可能每天都在家不說話
[00:15:08.000 --> 00:15:11.000]  發現口腔都有一股味道
[00:15:11.000 --> 00:15:12.000]  因為很少跟別人說話
[00:15:12.000 --> 00:15:13.000]  真是開玩笑的
[00:15:13.000 --> 00:15:14.000]  不好意思弟兄姊妹
[00:15:14.000 --> 00:15:17.000]  有些一個人相處
[00:15:17.000 --> 00:15:19.000]  其實一百多天
[00:15:19.000 --> 00:15:22.000]  可能最初早期都很辛苦
[00:15:22.000 --> 00:15:25.000]  不知怎樣生活
[00:15:25.000 --> 00:15:26.000]  一個人又不能外出
[00:15:26.000 --> 00:15:28.000]  限制你的自由活動
[00:15:28.000 --> 00:15:29.000]  又不知跟誰說話
[00:15:29.000 --> 00:15:30.000]  又不是上班
[00:15:30.000 --> 00:15:33.000]  在家工作其實很不同
[00:15:33.000 --> 00:15:35.000]  或者有家庭的
[00:15:35.000 --> 00:15:37.000]  其實這一百天當中
[00:15:37.000 --> 00:15:42.000]  可能認識多了
[00:15:42.000 --> 00:15:44.000]  這一百天
[00:15:44.000 --> 00:15:45.000]  認識多了的話
[00:15:45.000 --> 00:15:47.000]  爭吵也多了
[00:15:47.000 --> 00:15:48.000]  我記得在香港
[00:15:48.000 --> 00:15:50.000]  在疫情期間
[00:15:50.000 --> 00:15:55.000]  其實最多發生的事情
[00:15:55.000 --> 00:15:56.000]  就是家庭暴力
[00:15:56.000 --> 00:15:57.000]  夫妻很多爭執
[00:15:57.000 --> 00:15:59.000]  或者吵架
[00:15:59.000 --> 00:16:01.000]  或者家庭暴力
[00:16:01.000 --> 00:16:04.000]  當平時上班
[00:16:04.000 --> 00:16:07.000]  吵架睡覺
[00:16:07.000 --> 00:16:09.000]  上班休息
[00:16:09.000 --> 00:16:12.000]  下班回來就沒事
[00:16:12.000 --> 00:16:13.000]  但現在不是
[00:16:13.000 --> 00:16:14.000]  早午晚都見到你
[00:16:14.000 --> 00:16:15.000]  早午晚都吃到
[00:16:15.000 --> 00:16:17.000]  跟你一起吃飯
[00:16:17.000 --> 00:16:19.000]  那種張力其實出來了
[00:16:19.000 --> 00:16:21.000]  家庭的糾紛當中
[00:16:21.000 --> 00:16:24.000]  又或者子女的關係一樣
[00:16:24.000 --> 00:16:25.000]  子女的關係一樣
[00:16:25.000 --> 00:16:27.000]  平時你不見你的子女讀書
[00:16:27.000 --> 00:16:29.000]  尤其是中學生的子女
[00:16:29.000 --> 00:16:31.000]  那些學生讀書
[00:16:31.000 --> 00:16:33.000]  平時不見你讀書
[00:16:33.000 --> 00:16:35.000]  你這樣讀書的
[00:16:35.000 --> 00:16:37.000]  你一邊讀書一邊上網的
[00:16:37.000 --> 00:16:40.000]  搞到父母其實很緊張
[00:16:40.000 --> 00:16:41.000]  你更加體驗到
[00:16:41.000 --> 00:16:44.000]  認識你的子女讀書的狀況
[00:16:44.000 --> 00:16:46.000]  很多的家庭暴力
[00:16:46.000 --> 00:16:48.000]  在裡面當中
[00:16:48.000 --> 00:16:50.000]  所以我想
[00:16:50.000 --> 00:16:51.000]  在新西威爾
[00:16:51.000 --> 00:16:53.000]  我們封鎖其他那一百天
[00:16:53.000 --> 00:16:56.000]  其實都不容易過的
[00:16:56.000 --> 00:16:58.000]  都不容易過的
[00:16:58.000 --> 00:16:59.000]  你試想像
[00:16:59.000 --> 00:17:01.000]  羅亞三百七十五日
[00:17:01.000 --> 00:17:03.000]  在方舟的時候
[00:17:03.000 --> 00:17:06.000]  其實他都不容易過
[00:17:06.000 --> 00:17:09.000]  其實當你看這段經文的時候
[00:17:09.000 --> 00:17:10.000]  剛才我再講的時候
[00:17:10.000 --> 00:17:12.000]  如果你有聖經打開
[00:17:12.000 --> 00:17:15.000]  在六章七章的時候
[00:17:15.000 --> 00:17:17.000]  有三段的耶和華
[00:17:17.000 --> 00:17:20.000]  三段的耶和華
[00:17:20.000 --> 00:17:22.000]  是對羅亞說話
[00:17:22.000 --> 00:17:24.000]  但如果你打開聖經的話
[00:17:24.000 --> 00:17:28.000]  當羅亞進了方舟的時候
[00:17:28.000 --> 00:17:30.000]  直到他出方舟為止
[00:17:30.000 --> 00:17:32.000]  在方舟期間
[00:17:32.000 --> 00:17:37.000]  其實耶和華沒有出過任何一句話
[00:17:37.000 --> 00:17:41.000]  耶和華沒有說過任何一句話
[00:17:41.000 --> 00:17:44.000]  對羅亞說
[00:17:44.000 --> 00:17:46.000]  我在想
[00:17:46.000 --> 00:17:49.000]  已經不知道外面發生什麼事了
[00:17:49.000 --> 00:17:50.000]  很害怕
[00:17:50.000 --> 00:17:52.000]  方舟外面
[00:17:52.000 --> 00:17:54.000]  家裏三百六十
[00:17:54.000 --> 00:17:55.000]  三百七十五天
[00:17:55.000 --> 00:17:57.000]  和家人的關係的張力
[00:17:57.000 --> 00:18:00.000]  或者還要在方舟管理
[00:18:00.000 --> 00:18:04.000]  一班真禽異獸的管理
[00:18:04.000 --> 00:18:07.000]  一點都不容易
[00:18:07.000 --> 00:18:10.000]  他需要幫忙
[00:18:10.000 --> 00:18:13.000]  他需要尋求支援
[00:18:13.000 --> 00:18:14.000]  可能他都會和上帝說
[00:18:14.000 --> 00:18:16.000]  上帝啊 疫情什麼時候完
[00:18:16.000 --> 00:18:18.000]  上帝啊 洪水什麼時候完
[00:18:18.000 --> 00:18:20.000]  上帝啊 我和家人有紛爭
[00:18:20.000 --> 00:18:22.000]  我都不懂管理
[00:18:22.000 --> 00:18:24.000]  你可不可以幫我教我怎樣做
[00:18:24.000 --> 00:18:26.000]  你之前和我說了很多話
[00:18:26.000 --> 00:18:32.000]  為什麼來到方舟沒有說過任何一句話
[00:18:32.000 --> 00:18:36.000]  上帝啊 為什麼你這麼沉默
[00:18:36.000 --> 00:18:38.000]  你回家靜下來
[00:18:38.000 --> 00:18:41.000]  我需要你
[00:18:41.000 --> 00:18:43.000]  你在哪裡
[00:18:43.000 --> 00:18:47.000]  我想整個吊詭羅亞的故事
[00:18:47.000 --> 00:18:49.000]  最吊詭的是原來羅亞在方舟的時候
[00:18:49.000 --> 00:18:52.000]  上帝沒有說過任何一句話
[00:18:52.000 --> 00:18:53.000]  如果去羅亞的話
[00:18:53.000 --> 00:18:55.000]  我會問上帝你在哪裡
[00:18:55.000 --> 00:18:58.000]  你見不見到我的痛苦
[00:18:58.000 --> 00:19:01.000]  我很無助 很大壓力
[00:19:01.000 --> 00:19:04.000]  外面怎樣 你可不可以告訴我
[00:19:04.000 --> 00:19:06.000]  上帝啊 我和你討論了這麼久
