
[00:00:00.000 --> 00:00:03.920]  今天又要繼續我們《針研》的系列
[00:05:01.480 --> 00:05:04.880]  我們都不像法利塞人一樣
[00:05:04.880 --> 00:05:06.400]  但是很可惜
[00:05:06.400 --> 00:05:09.240]  當這個主要學老師是這樣講這件事
[00:05:09.240 --> 00:05:13.760]  其實他自己都是犯了驕傲的罪
[00:05:13.760 --> 00:05:16.360]  《針研》叫我們要謙卑
[00:05:16.360 --> 00:05:17.760]  不要驕傲
[00:05:17.760 --> 00:05:19.320]  在看什麼是謙卑
[00:05:19.320 --> 00:05:20.920]  什麼是驕傲之前
[00:05:20.920 --> 00:05:23.640]  我們先看看什麼不是謙卑
[00:05:23.640 --> 00:05:25.560]  什麼不是驕傲
[00:05:25.560 --> 00:05:32.960]  謙卑不是故意貶低自己的地位
[00:05:32.960 --> 00:05:36.120]  耶穌基督為門徒洗腳
[00:05:36.120 --> 00:05:38.560]  原因是因為他是謙卑
[00:05:38.560 --> 00:05:41.720]  不是因為他故意貶低自己的地位
[00:05:41.720 --> 00:05:45.520]  他是想教門徒彼此相愛
[00:05:45.520 --> 00:05:48.560]  彼此服侍
[00:05:48.560 --> 00:05:51.080]  驕傲又不是什麼呢
[00:05:51.080 --> 00:05:54.600]  如果一個人是對自己的工作滿意
[00:05:54.600 --> 00:05:58.320]  例如有一個是領詩的
[00:05:58.320 --> 00:05:59.520]  他唱得好
[00:05:59.520 --> 00:06:02.280]  例如有一個詩琴他彈得好
[00:06:02.280 --> 00:06:04.320]  有人是讚美他們
[00:06:04.320 --> 00:06:07.200]  有人是認同他們的侍奉
[00:06:07.200 --> 00:06:09.960]  而因此你覺得是有喜樂
[00:06:09.960 --> 00:06:14.280]  這個不是《針研》裡面所講的驕傲
[00:06:14.280 --> 00:06:18.520]  《針研》裡面所講的驕傲又是什麼呢?
[00:06:18.520 --> 00:06:20.200]  我們不妨看看
[00:06:20.200 --> 00:06:24.240]  驕傲原來有三個特徵
[00:06:24.240 --> 00:06:28.160]  我們剛才講到驕傲是非常隱蔽的罪
[00:06:28.160 --> 00:06:29.960]  所以是察覺不到
[00:06:29.960 --> 00:06:31.680]  很多人自己都不知道
[00:06:31.680 --> 00:06:34.040]  所以我們要講三個特徵出來
[00:06:34.040 --> 00:06:36.480]  讓我們監察一下自己
[00:06:36.480 --> 00:06:39.720]  看我們自己是不是一個驕傲的人
[00:06:39.720 --> 00:06:40.840]  第一點
[00:06:40.840 --> 00:06:44.520]  一個驕傲的人就是不依靠神能力的人
[00:06:44.520 --> 00:06:46.800]  第二點就是一個驕傲的人
[00:06:46.800 --> 00:06:49.160]  他是看自己比別人強
[00:06:49.160 --> 00:06:51.360]  看自己比別人高
[00:06:51.360 --> 00:06:52.600]  第三點
[00:06:52.600 --> 00:06:56.920]  就是一個驕傲的人是不承認自己的罪
[00:06:56.920 --> 00:06:59.360]  我們先來看看第一點
[00:06:59.360 --> 00:07:03.600]  一個驕傲的人是不依靠神能力的人
[00:07:03.600 --> 00:07:05.920]  我相信大部份的弟兄姊妹
[00:07:05.920 --> 00:07:09.040]  都不會承認自己不依靠神的能力
[00:07:09.040 --> 00:07:11.240]  你說我是絕對依靠神
[00:07:11.240 --> 00:07:13.560]  但是你有沒有不住禱告呢?
[00:07:13.560 --> 00:07:16.720]  你有沒有覺得你自己缺少禱告呢?
[00:07:16.720 --> 00:07:17.780]  有很多人說
[00:07:17.780 --> 00:07:20.480]  那倒是 我也可以多些禱告
[00:07:20.480 --> 00:07:22.640]  那為什麼你不多些禱告呢?
[00:07:22.640 --> 00:07:26.000]  原因其實不是說你是不是缺少禱告
[00:07:26.000 --> 00:07:27.480]  真正的原因
[00:07:27.480 --> 00:07:30.600]  是你認為你自己不需要去禱告
[00:07:30.600 --> 00:07:32.360]  你認為靠你自己的能力
[00:07:32.360 --> 00:07:34.440]  你都能夠應付一切
[00:07:34.440 --> 00:07:36.560]  所以你才不禱告
[00:07:36.560 --> 00:07:39.560]  其實缺少禱告是反映出一件事
[00:07:39.560 --> 00:07:42.840]  就是你是一個驕傲的人
[00:07:42.840 --> 00:07:45.720]  你是覺得自己是不需要神
[00:07:45.720 --> 00:07:47.720]  你能夠應付一切
[00:07:47.720 --> 00:07:50.400]  一個驕傲的人
[00:07:50.400 --> 00:07:53.440]  亦都是不將榮耀歸給神的人
[00:07:53.440 --> 00:07:54.440]  而相反地
[00:07:54.440 --> 00:07:57.360]  一個謙卑謙虛的人
[00:07:57.360 --> 00:08:00.200]  就會將榮耀歸給神
[00:08:00.200 --> 00:08:04.240]  在以前當林肯做總統的時候
[00:08:04.240 --> 00:08:07.800]  有一個客人住在白宮裏面
[00:08:07.800 --> 00:08:10.320]  這個客人見到林肯總統
[00:08:10.320 --> 00:08:11.200]  他就說
[00:08:11.200 --> 00:08:13.920]  我們家鄉的人都知道
[00:08:13.920 --> 00:08:16.560]  美國的命運、美國的興衰
[00:08:16.560 --> 00:08:21.920]  都是操縱在神和林肯總統你的手上
[00:08:21.920 --> 00:08:23.840]  林肯總統馬上回答
[00:08:23.840 --> 00:08:26.160]  他說你們只是說對了一半
[00:08:26.160 --> 00:08:30.200]  這一半就是操縱在神的手裏面
[00:08:30.200 --> 00:08:33.440]  我們見到林肯總統是很謙虛
[00:08:33.440 --> 00:08:36.560]  將榮耀歸回給神
[00:08:36.560 --> 00:08:37.560]  相反地
[00:08:37.560 --> 00:08:39.000]  有很多人很驕傲
[00:08:39.000 --> 00:08:40.720]  不單止不感恩
[00:08:40.720 --> 00:08:42.520]  他們還忘恩負義
[00:08:42.520 --> 00:08:44.520]  神給他們那麼多的祝福
[00:08:44.520 --> 00:08:45.760]  那麼多的保守
[00:08:45.760 --> 00:08:47.400]  他們不單止不感恩
[00:08:47.400 --> 00:08:51.840]  還說這些功勞都是出自我自己
[00:08:51.840 --> 00:08:53.960]  都是自己的功勞
[00:08:53.960 --> 00:08:55.040]  有人說
[00:08:55.040 --> 00:08:58.560]  甚麼是將功勞攬上身
[00:08:58.560 --> 00:09:00.680]  我真是身水身汗
[00:09:00.680 --> 00:09:03.960]  真金白銀賺回來的
[00:09:03.960 --> 00:09:06.520]  哥林多前書的四章七節
[00:09:06.520 --> 00:09:09.080]  說你有甚麼不是領受的呢?
[00:09:09.080 --> 00:09:10.280]  若是領受的
[00:09:10.280 --> 00:09:11.680]  為何自誇
[00:09:11.680 --> 00:09:14.280]  彷彿不是領受的呢?
[00:09:14.280 --> 00:09:16.040]  保羅說
[00:09:16.040 --> 00:09:18.880]  所有的事你都是領受回來的
[00:09:18.880 --> 00:09:20.200]  包括你的精神
[00:09:20.200 --> 00:09:21.320]  你的能力
[00:09:21.320 --> 00:09:24.720]  你有甚麼不是從神那裏得來的?
[00:09:24.720 --> 00:09:26.840]  如果樣樣都是從神那裏得來
[00:09:26.840 --> 00:09:30.960]  你有甚麼是值得你自誇的?
[00:09:30.960 --> 00:09:32.520]  我們見到第一點
[00:09:32.520 --> 00:09:35.160]  就是不依靠神能力
[00:09:35.160 --> 00:09:36.920]  就是一個驕傲的人
[00:09:36.920 --> 00:09:39.600]  亦都是在哪裏反映出來?
[00:09:39.600 --> 00:09:41.720]  就是他缺少禱告
[00:09:41.720 --> 00:09:43.840]  我們看看第二點
[00:09:43.840 --> 00:09:45.120]  第二點就是
[00:09:45.120 --> 00:09:49.480]  一個驕傲的人覺得自己比別人強
[00:09:49.480 --> 00:09:51.760]  你說這個當然了
[00:09:51.760 --> 00:09:54.720]  一個人驕傲當然覺得自己比別人厲害
[00:09:54.720 --> 00:09:58.640]  但是相信有兩點我們沒有注意到
[00:09:58.640 --> 00:10:01.240]  不只是這麼簡單
[00:10:01.240 --> 00:10:05.320]  一個驕傲的人不單覺得自己比別人強
[00:10:05.320 --> 00:10:08.560]  他可能就是太過重視自己的能力
[00:10:08.560 --> 00:10:09.960]  就是剛才所說的
[00:10:09.960 --> 00:10:13.640]  他認為靠自己的能力能夠做到比別人更好
[00:10:13.640 --> 00:10:15.400]  比別人更強
[00:10:15.400 --> 00:10:18.400]  所以是靠自己而不是依靠神
[00:10:18.400 --> 00:10:20.600]  就回到我們第一點
[00:10:20.600 --> 00:10:22.920]  但是另外還有一樣東西
[00:10:22.920 --> 00:10:27.400]  就是一個驕傲的人很喜歡和別人比較
[00:10:27.400 --> 00:10:30.880]  一個驕傲的人不是因為自己得到更好的東西
[00:10:30.880 --> 00:10:31.920]  更多的東西
[00:10:31.920 --> 00:10:33.680]  他是開心
[00:10:33.680 --> 00:10:37.720]  他開心是因為他得到比別人更多
[00:10:37.720 --> 00:10:39.160]  比別人更好
[00:10:39.160 --> 00:10:40.880]  他才開心
[00:10:40.880 --> 00:10:43.960]  C.S. Lewis 他是看見這一點
[00:10:43.960 --> 00:10:45.520]  他說一個驕傲的人
[00:10:45.520 --> 00:10:48.840]  不是因為自己得到任何的東西而喜樂
[00:10:48.840 --> 00:10:51.520]  而是他希望自己所得到的
[00:10:51.520 --> 00:10:54.560]  是比別人更多更好
[00:10:54.560 --> 00:10:55.640]  有人說
[00:10:55.640 --> 00:10:57.040]  這樣也是罪嗎?
[00:10:57.040 --> 00:11:00.600]  我覺得我自己比別人好
[00:11:00.600 --> 00:11:02.640]  因為這樣而喜樂
[00:11:02.640 --> 00:11:04.960]  原來這樣也是驕傲這樣也是罪嗎?
[00:11:04.960 --> 00:11:05.920]  當然了
[00:11:05.920 --> 00:11:09.520]  原因就是因為一個真正謙卑的人
[00:11:09.520 --> 00:11:12.440]  他是覺得別人比自己高
[00:11:12.440 --> 00:11:14.200]  別人比自己好
[00:11:14.200 --> 00:11:15.640]  如果是這樣的時候
[00:11:15.640 --> 00:11:18.800]  他是絕對不會和別人比較
[00:11:18.800 --> 00:11:20.040]  我們看到
[00:11:20.040 --> 00:11:22.080]  最好的辦法來到謙卑的
[00:11:22.080 --> 00:11:24.560]  就是好像耶穌基督教我們這樣
[00:11:24.560 --> 00:11:26.560]  去服侍人
[00:11:26.560 --> 00:11:29.480]  就好像耶穌基督為門徒來洗腳
[00:11:29.480 --> 00:11:32.880]  是一個謙卑的例子
[00:11:32.880 --> 00:11:35.440]  所以我們由這一點見到
[00:11:35.440 --> 00:11:37.160]  有很多人很多時
[00:11:37.160 --> 00:11:40.800]  我們以為人是以為自己有財富就開心
[00:11:40.800 --> 00:11:42.800]  以為自己有美貌
[00:11:42.800 --> 00:11:44.800]  以為自己有聰明
[00:11:44.800 --> 00:11:46.160]  其實不是的
[00:11:46.160 --> 00:11:47.880]  原來一個驕傲的人
[00:11:47.880 --> 00:11:50.560]  是因為自己比別人更富有
[00:11:50.560 --> 00:11:53.840]  自己比別人更靚仔或者更靚女
[00:11:53.840 --> 00:11:57.240]  自己比別人更加聰明而開心
[00:11:57.240 --> 00:11:59.040]  所以我們見到
[00:11:59.040 --> 00:12:00.480]  第二點
[00:12:00.480 --> 00:12:02.960]  就是一個驕傲的人
[00:12:02.960 --> 00:12:05.040]  是看自己比別人強
[00:12:05.040 --> 00:12:06.560]  而反映出來的
[00:12:06.560 --> 00:12:10.880]  就是一個很喜歡和別人比較的人
[00:12:10.880 --> 00:12:13.680]  除了一個驕傲的人他是不依靠神
[00:12:13.680 --> 00:12:15.960]  他是覺得自己比別人強
[00:12:15.960 --> 00:12:17.160]  還有第三點
[00:12:17.160 --> 00:12:20.560]  就是他不承認自己的錯誤
[00:12:20.560 --> 00:12:21.560]  一個驕傲的人
[00:12:21.560 --> 00:12:25.440]  因為自己犯了錯而覺得很不耐煩
[00:12:25.440 --> 00:12:27.120]  他會給你很多的藉口
[00:12:27.120 --> 00:12:28.000]  很多的原因
[00:12:28.000 --> 00:12:29.520]  為什麼他這樣做
[00:12:29.520 --> 00:12:33.560]  原因他就是想遮掩他自己的錯誤
[00:12:33.560 --> 00:12:36.440]  他不會是道歉也不會是認錯
[00:12:36.440 --> 00:12:37.960]  一個驕傲的人
[00:12:37.960 --> 00:12:40.880]  就是一個很要面子的人
[00:12:40.880 --> 00:12:42.160]  林肯總統
[00:12:42.160 --> 00:12:45.320]  我今天講了很多林肯總統的故事
[00:12:45.320 --> 00:12:47.840]  當林肯做總統之前
[00:12:47.840 --> 00:12:50.120]  他原來是一個律師
[00:12:50.120 --> 00:12:52.000]  他有一次有一個有錢人
[00:12:52.000 --> 00:12:54.960]  來請他幫自己打官司
[00:12:54.960 --> 00:12:56.960]  有人欠了他兩個半
[00:12:56.960 --> 00:13:01.680]  他想叫林肯總統來幫他告對方
[00:13:01.680 --> 00:13:05.160]  你說兩個半這麼少錢?
[00:13:05.160 --> 00:13:08.160]  我們現在講的是差不多二百年前
[00:13:08.160 --> 00:13:09.960]  這兩個半當然不是兩個半
[00:13:09.960 --> 00:13:12.560]  可能是二百五十元、二千五百元
[00:13:12.560 --> 00:13:13.880]  但是林肯跟他說
[00:13:13.880 --> 00:13:16.240]  他說你怎樣都好不怕算
[00:13:16.240 --> 00:13:18.960]  我收你的律師費都更貴了
[00:13:18.960 --> 00:13:23.960]  但是這個人堅持要林肯幫他來告對方
[00:13:23.960 --> 00:13:26.280]  所以林肯說好了我收你十元
[00:13:26.280 --> 00:13:27.400]  這個人很開心
[00:13:27.400 --> 00:13:29.240]  好了十元就十元
[00:13:29.240 --> 00:13:31.240]  我們看到也有問題了
[00:13:31.240 --> 00:13:34.160]  你給十元拿回兩個半
[00:13:34.160 --> 00:13:36.160]  結果林肯怎樣做?
[00:13:36.160 --> 00:13:38.360]  他走去找這個被告
[00:13:38.360 --> 00:13:40.960]  他說我給你五元
[00:13:40.960 --> 00:13:44.560]  你將兩個半給原告
[00:13:44.560 --> 00:13:45.480]  你認罪
[00:13:45.480 --> 00:13:47.760]  將兩個半給原告
[00:13:47.760 --> 00:13:51.520]  然後其餘兩個半你代代平安
[00:13:51.520 --> 00:13:53.000]  那個被告說
[00:13:53.000 --> 00:13:55.520]  哪裡這麼大隻蟑螂隨街跳
[00:13:55.520 --> 00:13:57.320]  我在哪裡簽名?
[00:13:57.320 --> 00:13:59.040]  他一口就答應了
[00:13:59.040 --> 00:14:01.480]  於是就打贏了這場官司
[00:14:01.480 --> 00:14:04.160]  那個原告開心到不得了
[00:14:04.160 --> 00:14:05.640]  但是最有趣的
[00:14:05.640 --> 00:14:08.480]  就是林肯是一個很誠實的人
[00:14:08.480 --> 00:14:11.960]  他最後都說給原告聽發生什麼事
[00:14:11.960 --> 00:14:14.360]  他說我將你那五元給了那個被告
[00:14:14.360 --> 00:14:16.240]  他收了你兩個半
[00:14:16.240 --> 00:14:18.240]  還給你兩個半
[00:14:18.240 --> 00:14:20.040]  啊
[00:14:20.040 --> 00:14:23.840]  有很多人認為這個原告會很生氣
[00:14:23.840 --> 00:14:24.800]  不是的
[00:14:24.800 --> 00:14:25.800]  他很開心
[00:14:25.800 --> 00:14:27.360]  他一樣這麼開心
[00:14:27.360 --> 00:14:28.560]  原因是什麼?
[00:14:28.560 --> 00:14:31.040]  因為他罪翁之意不在肘
[00:14:31.040 --> 00:14:35.040]  他根本不是因為那些錢銀的問題
[00:14:35.040 --> 00:14:36.920]  所以他根本不自在
[00:14:36.920 --> 00:14:38.240]  他要的是什麼?
[00:14:38.240 --> 00:14:40.120]  他要的是打贏那場官司
[00:14:40.120 --> 00:14:41.920]  他要給人看到他是對的
[00:14:41.920 --> 00:14:43.120]  他贏了
[00:14:43.120 --> 00:14:46.560]  這個是面子的問題
[00:14:46.560 --> 00:14:52.160]  我們講了三點是驕傲的特徵
[00:14:52.160 --> 00:14:53.400]  如果你記得的話
[00:14:53.400 --> 00:14:54.600]  一個驕傲的人
[00:14:54.600 --> 00:14:57.440]  就是一個不依靠神能力的人
[00:14:57.440 --> 00:15:00.760]  他反映出來就是缺少禱告
[00:15:00.760 --> 00:15:02.160]  一個驕傲的人
[00:15:02.160 --> 00:15:04.040]  他就覺得自己比別人強
[00:15:04.040 --> 00:15:07.480]  反映出來他就是喜歡跟別人比較
[00:15:07.480 --> 00:15:09.680]  一個不承認自己錯誤的人
[00:15:09.680 --> 00:15:10.880]  也是驕傲
[00:15:10.880 --> 00:15:13.240]  反映出來的他的行為
[00:15:13.240 --> 00:15:15.240]  就是他很要面子
[00:15:15.240 --> 00:15:16.240]  講完了之後
[00:15:16.240 --> 00:15:20.480]  我是會講五個有關驕傲的因果
[00:15:20.480 --> 00:15:22.200]  為什麼會是因果呢?
[00:15:22.200 --> 00:15:25.800]  頭頭那兩個是驕傲的原因
[00:15:25.800 --> 00:15:28.160]  一個驕傲的人是藐視神的人
[00:15:28.160 --> 00:15:30.200]  一個驕傲的人
[00:15:30.200 --> 00:15:32.640]  他的驕傲是出於他的內心
[00:15:32.640 --> 00:15:37.040]  然後我們會講三點是驕傲的果
[00:15:37.040 --> 00:15:38.920]  就是驕傲的結果
[00:15:38.920 --> 00:15:42.440]  一個驕傲會使別人分裂
[00:15:42.440 --> 00:15:46.320]  驕傲會使別人招致羞恥
[00:15:46.320 --> 00:15:50.680]  驕傲可能會使人招致滅亡
[00:15:50.680 --> 00:15:53.280]  我們一起來看看第一點
[00:15:53.280 --> 00:15:56.000]  就是驕傲是藐視神
[00:15:56.000 --> 00:15:59.400]  在《針研》的六章十六至十九節
[00:15:59.400 --> 00:16:02.440]  韋爺和華所恨惡的是有六樣
[00:16:02.440 --> 00:16:05.320]  連他所憎惡的共有七樣
[00:16:05.320 --> 00:16:06.920]  就是高傲的眼
[00:16:06.920 --> 00:16:08.240]  煞方的舌
[00:16:08.240 --> 00:16:10.240]  流無辜人血的手
[00:16:10.240 --> 00:16:12.080]  圖謀惡計的心
[00:16:12.080 --> 00:16:13.840]  飛跑恨惡的腳
[00:16:13.840 --> 00:16:16.360]  吐謊言的假見證
[00:16:16.360 --> 00:16:19.880]  並弟兄中暴散紛爭的人
[00:16:19.880 --> 00:16:22.960]  我們上一次講舌頭的智慧的時候
[00:16:22.960 --> 00:16:24.160]  我們都講過
[00:16:24.160 --> 00:16:25.960]  在這七樣東西當中
[00:16:25.960 --> 00:16:29.080]  有三樣是神所憎恨的
[00:16:29.080 --> 00:16:31.360]  都是和我們的舌頭有關
[00:16:31.360 --> 00:16:34.360]  但今天所講的是高傲的眼
[00:16:34.360 --> 00:16:35.960]  是一個驕傲的人
[00:16:35.960 --> 00:16:39.840]  居然是排在第一位
[00:16:39.840 --> 00:16:42.960]  也就是說這一樣是神所最憎惡
[00:16:42.960 --> 00:16:45.120]  在《針研》的十六章五節
[00:16:45.120 --> 00:16:48.000]  說凡心裡驕傲的
[00:16:48.000 --> 00:16:50.240]  韋爺和華所憎惡
[00:16:50.240 --> 00:16:52.960]  這是非常非常嚴厲的話
[00:16:52.960 --> 00:16:54.560]  也就是告訴你
[00:16:54.560 --> 00:16:56.200]  如果你是驕傲的話
[00:16:56.200 --> 00:16:57.440]  神是抵擋你
[00:16:57.440 --> 00:17:00.040]  神是憎恨你
[00:17:00.040 --> 00:17:03.440]  為什麼神是這麼憎恨驕傲的人
[00:17:03.440 --> 00:17:04.760]  原因很簡單
[00:17:04.760 --> 00:17:08.040]  因為當罪進入這個世界
[00:17:08.040 --> 00:17:10.480]  當撒旦墮落的時候
[00:17:10.480 --> 00:17:13.200]  原因就是因為驕傲
[00:17:13.200 --> 00:17:16.320]  撒旦本來是美麗的天使
[00:17:16.320 --> 00:17:18.200]  他是明亮之星
[00:17:18.200 --> 00:17:19.800]  他是祖神之子
[00:17:19.800 --> 00:17:20.880]  但是很可惜
[00:17:20.880 --> 00:17:23.200]  他是要高舉自己的寶座
[00:17:23.200 --> 00:17:25.680]  在眾星而上
[00:17:25.680 --> 00:17:27.760]  他要和神來比較
[00:17:27.760 --> 00:17:30.000]  他要成為神
[00:17:30.000 --> 00:17:32.000]  所以他是墮落了
[00:17:32.000 --> 00:17:37.240]  這件事是記載在《貽賽亞書》的十四章
[00:17:37.240 --> 00:17:39.520]  而撒旦墮落了之後
[00:17:39.520 --> 00:17:41.080]  他的罪惡的世界
[00:17:41.080 --> 00:17:44.440]  也是建立在驕傲的上方
[00:17:44.440 --> 00:17:49.000]  他也希望所有的人都和他一樣驕傲
[00:17:49.000 --> 00:17:51.760]  以致他們都會一樣墮落
[00:17:51.760 --> 00:17:57.000]  他是因為這樣來引誘亞當和夏娃
