
[00:00:00.000 --> 00:00:02.860]  今天我會讀三段聖經
[00:02:37.100 --> 00:02:39.100]  給健康、給生活
[00:02:39.100 --> 00:02:41.100]  給經濟
[00:02:41.100 --> 00:02:43.100]  給考試、給升學
[00:02:43.100 --> 00:02:45.100]  有更大的挑戰
[00:02:45.100 --> 00:02:49.100]  也不是指死亡
[00:02:49.100 --> 00:02:51.100]  死亡也是挑戰
[00:02:51.100 --> 00:02:53.100]  他不斷發燒
[00:02:53.100 --> 00:02:55.100]  醫生說他的癌症
[00:02:55.100 --> 00:02:57.100]  要處理
[00:02:57.100 --> 00:02:59.100]  肝又不行
[00:02:59.100 --> 00:03:01.100]  很快就通知
[00:03:01.100 --> 00:03:03.100]  要換肝
[00:03:03.100 --> 00:03:05.100]  換不到肝
[00:03:05.100 --> 00:03:07.100]  就是這樣
[00:03:07.100 --> 00:03:09.100]  沒想過
[00:03:09.100 --> 00:03:11.100]  生活很多東西都要面對
[00:03:11.100 --> 00:03:13.100]  沒想過
[00:03:13.100 --> 00:03:15.100]  那些都已經變成次要
[00:03:15.100 --> 00:03:17.100]  都未預備好
[00:03:17.100 --> 00:03:19.100]  就有更大的挑戰
[00:03:19.100 --> 00:03:21.100]  有些什麼
[00:03:21.100 --> 00:03:23.100]  我們知道要預備
[00:03:23.100 --> 00:03:25.100]  我們又未預備好
[00:03:25.100 --> 00:03:27.100]  藉著剛才的見證
[00:03:27.100 --> 00:03:29.100]  我帶出了三個
[00:03:29.100 --> 00:03:31.100]  面對屬靈生命的
[00:03:31.100 --> 00:03:33.100]  試探或者挑戰
[00:03:33.100 --> 00:03:35.100]  有ABC
[00:03:35.100 --> 00:03:37.100]  得勝的秘訣有三個
[00:03:37.100 --> 00:03:39.100]  A就是你要真誠
[00:03:39.100 --> 00:03:41.100]  你要持守自己的純正
[00:03:41.100 --> 00:03:43.100]  當有衝擊來的時候
[00:03:43.100 --> 00:03:45.100]  你要持守自己的純正
[00:03:45.100 --> 00:03:47.100]  在商界
[00:03:47.100 --> 00:03:49.100]  你承認自己是基督徒
[00:03:49.100 --> 00:03:51.100]  特別別人會覺得
[00:03:51.100 --> 00:03:53.100]  你是虛假
[00:03:53.100 --> 00:03:55.100]  你越認自己是基督徒
[00:03:55.100 --> 00:03:57.100]  他更加會挖苦
[00:03:57.100 --> 00:03:59.100]  很多攻擊
[00:03:59.100 --> 00:04:01.100]  但你要持守自己的純正
[00:04:01.100 --> 00:04:03.100]  好像約伯
[00:04:03.100 --> 00:04:05.100]  他遇到很多艱難
[00:04:05.100 --> 00:04:07.100]  他仍然持守自己的純正
[00:04:07.100 --> 00:04:09.100]  B就是Brokenness
[00:04:09.100 --> 00:04:11.100]  就是願意
[00:04:11.100 --> 00:04:13.100]  甘心樂意被神破碎
[00:04:13.100 --> 00:04:15.100]  你如果想成長
[00:04:15.100 --> 00:04:17.100]  你難免
[00:04:17.100 --> 00:04:19.100]  不會面對破碎
[00:04:19.100 --> 00:04:21.100]  最後C
[00:04:21.100 --> 00:04:23.100]  破碎自己
[00:04:23.100 --> 00:04:25.100]  是成長必經階段
[00:04:25.100 --> 00:04:27.100]  第三
[00:04:27.100 --> 00:04:29.100]  你要有勇氣
[00:04:29.100 --> 00:04:31.100]  去抵擋
[00:04:31.100 --> 00:04:33.100]  這個世界給你種種的衝擊
[00:04:33.100 --> 00:04:35.100]  不只是世界的衝擊
[00:04:35.100 --> 00:04:37.100]  還有在屬靈層面
[00:04:37.100 --> 00:04:39.100]  撒旦的衝擊
[00:04:39.100 --> 00:04:41.100]  ABC
[00:04:43.100 --> 00:04:45.100]  ABC
[00:04:45.100 --> 00:04:47.100]  講回我們教會
[00:04:47.100 --> 00:04:49.100]  過去幾個月
[00:04:49.100 --> 00:04:51.100]  或這大半年
[00:04:51.100 --> 00:04:53.100]  我們強調生命有五個重要元素
[00:04:53.100 --> 00:04:55.100]  在情節中
[00:04:55.100 --> 00:04:57.100]  那五個元素就是
[00:04:57.100 --> 00:04:59.100]  我們有敬拜的生命
[00:04:59.100 --> 00:05:01.100]  不只是敬拜聚會
[00:05:01.100 --> 00:05:03.100]  我們平日也有敬拜的生命態度
[00:05:03.100 --> 00:05:05.100]  第二
[00:05:05.100 --> 00:05:07.100]  我們有團契生活
[00:05:07.100 --> 00:05:09.100]  不只是回來團契
[00:05:09.100 --> 00:05:11.100]  團契以外
[00:05:11.100 --> 00:05:13.100]  我們也給予姐妹
[00:05:13.100 --> 00:05:15.100]  在我們生命中有參與
[00:05:15.100 --> 00:05:17.100]  有分享
[00:05:17.100 --> 00:05:19.100]  有傾訴
[00:05:19.100 --> 00:05:21.100]  有透露自己個人的掙扎
[00:05:21.100 --> 00:05:23.100]  軟弱
[00:05:23.100 --> 00:05:25.100]  開心不開心
[00:05:25.100 --> 00:05:27.100]  今早一睡醒
[00:05:27.100 --> 00:05:29.100]  收到Vincent Chan說生了BB
[00:05:29.100 --> 00:05:31.100]  6月29日
[00:05:31.100 --> 00:05:33.100]  這些分享
[00:05:33.100 --> 00:05:35.100]  他還沒有告訴我BB有多重
[00:05:35.100 --> 00:05:37.100]  所以
[00:05:37.100 --> 00:05:39.100]  敬拜的生命
[00:05:39.100 --> 00:05:41.100]  團契的生活
[00:05:41.100 --> 00:05:43.100]  還有門徒成長
[00:05:43.100 --> 00:05:45.100]  我們走在一起敬拜
[00:05:45.100 --> 00:05:47.100]  我們走在一起團契
[00:05:47.100 --> 00:05:49.100]  但更重要的是
[00:05:49.100 --> 00:05:51.100]  如果我們想敬拜生活和團契生活
[00:05:51.100 --> 00:05:53.100]  有質素
[00:05:53.100 --> 00:05:55.100]  我們自己是否一個有成長的人
[00:05:55.100 --> 00:05:57.100]  有成長便會有破碎
[00:05:57.100 --> 00:05:59.100]  所以講門徒訓練
[00:05:59.100 --> 00:06:01.100]  要學習放下自己
[00:06:01.100 --> 00:06:03.100]  第四
[00:06:03.100 --> 00:06:05.100]  彼此服侍
[00:06:05.100 --> 00:06:07.100]  在教會裡我們實踐愛與被愛
[00:06:07.100 --> 00:06:09.100]  常常都是五樣東西
[00:06:09.100 --> 00:06:11.100]  同步學習
[00:06:11.100 --> 00:06:13.100]  成長
[00:06:13.100 --> 00:06:15.100]  但有些什麼
[00:06:15.100 --> 00:06:17.100]  我們知道應該要預備
[00:06:17.100 --> 00:06:19.100]  但沒有預備
[00:06:19.100 --> 00:06:21.100]  那些保險經紀會告訴你
[00:06:21.100 --> 00:06:23.100]  人有三衰六旺
[00:06:23.100 --> 00:06:25.100]  不怕一萬最怕萬一
[00:06:25.100 --> 00:06:27.100]  所以如果你有什麼事
[00:06:27.100 --> 00:06:29.100]  你的家人怎麼辦
[00:06:29.100 --> 00:06:31.100]  如果家庭支柱沒有你
[00:06:31.100 --> 00:06:33.100]  家人怎麼辦
[00:06:33.100 --> 00:06:35.100]  所以那些保險會教你
[00:06:35.100 --> 00:06:37.100]  有些人作好準備
[00:06:37.100 --> 00:06:39.100]  沒有你
[00:06:39.100 --> 00:06:41.100]  他們至少有些經濟保障
[00:06:41.100 --> 00:06:43.100]  但聖經告訴我們
[00:06:43.100 --> 00:06:45.100]  我們人生要準備的很多東西
[00:06:45.100 --> 00:06:47.100]  但最重要要準備的
[00:06:47.100 --> 00:06:49.100]  就是預備迎見我們的神
[00:06:49.100 --> 00:06:53.100]  在生命裡
[00:06:53.100 --> 00:06:55.100]  在這個邪惡的世代
[00:06:55.100 --> 00:06:57.100]  我不知道大家有沒有預備好
[00:06:57.100 --> 00:06:59.100]  我最近認識一個朋友
[00:06:59.100 --> 00:07:01.100]  他說我家裡有個小生意
[00:07:01.100 --> 00:07:03.100]  做旅遊業
[00:07:03.100 --> 00:07:05.100]  這兩年就很慘
[00:07:05.100 --> 00:07:07.100]  很慘
[00:07:07.100 --> 00:07:09.100]  差不多倒閉
[00:07:09.100 --> 00:07:11.100]  沒有預備
[00:07:11.100 --> 00:07:13.100]  沒想過全世界
[00:07:13.100 --> 00:07:15.100]  都變成這樣
[00:07:15.100 --> 00:07:17.100]  有沒有什麼
[00:07:17.100 --> 00:07:19.100]  你知道要預備
[00:07:19.100 --> 00:07:21.100]  但又沒有去預備
[00:07:21.100 --> 00:07:23.100]  是什麼
[00:07:23.100 --> 00:07:25.100]  你想想
[00:07:25.100 --> 00:07:27.100]  今天三段聖經
[00:07:27.100 --> 00:07:29.100]  未必講得完
[00:07:29.100 --> 00:07:31.100]  但重點講
[00:07:31.100 --> 00:07:33.100]  針研四章廿三節
[00:07:33.100 --> 00:07:35.100]  你要保守你的心
[00:07:35.100 --> 00:07:37.100]  勝過保守一切
[00:07:37.100 --> 00:07:39.100]  第一件事
[00:07:39.100 --> 00:07:41.100]  聖經第一個提示
[00:07:41.100 --> 00:07:43.100]  你要守住你的心
[00:07:43.100 --> 00:07:45.100]  勝過所有的東西
[00:07:45.100 --> 00:07:49.100]  你的心不要被世俗去玷污
[00:07:49.100 --> 00:07:51.100]  不要被世俗化
[00:07:51.100 --> 00:07:53.100]  去同化
[00:07:53.100 --> 00:07:57.100]  因為生命的
[00:07:57.100 --> 00:07:59.100]  傳源是由心發出
[00:07:59.100 --> 00:08:01.100]  生命如果要繼續
[00:08:01.100 --> 00:08:03.100]  永日有健康
[00:08:03.100 --> 00:08:05.100]  是由心發出
[00:08:05.100 --> 00:08:07.100]  那我又問
[00:08:07.100 --> 00:08:09.100]  那我保守一個什麼心
[00:08:09.100 --> 00:08:11.100]  有時我們覺得
[00:08:11.100 --> 00:08:13.100]  自己照照鏡
[00:08:13.100 --> 00:08:15.100]  自己安靜下來
[00:08:15.100 --> 00:08:17.100]  我都有很多問題
[00:08:17.100 --> 00:08:19.100]  我都會發脾氣
[00:08:19.100 --> 00:08:21.100]  我都會有這些不足
[00:08:21.100 --> 00:08:23.100]  我有時都不喜歡自己
[00:08:23.100 --> 00:08:25.100]  和我身邊熟的人
[00:08:25.100 --> 00:08:27.100]  都知道我的黑暗面
[00:08:27.100 --> 00:08:29.100]  有什麼
[00:08:29.100 --> 00:08:31.100]  不知道多少
[00:08:31.100 --> 00:08:33.100]  要保守一個什麼心
[00:08:33.100 --> 00:08:35.100]  如果我內心不是純正
[00:08:35.100 --> 00:08:37.100]  不是清潔的心
[00:08:37.100 --> 00:08:39.100]  這個心不保守
[00:08:39.100 --> 00:08:41.100]  針研四章廿二節
[00:08:41.100 --> 00:08:43.100]  有機會可以翻看
[00:08:43.100 --> 00:08:45.100]  保守一個
[00:08:45.100 --> 00:08:47.100]  要將神的話語傳記在心
[00:08:47.100 --> 00:08:49.100]  你的眼目不要離開
[00:08:49.100 --> 00:08:51.100]  神的憤悔
[00:08:51.100 --> 00:08:53.100]  你有神的話語
[00:08:53.100 --> 00:08:55.100]  你就得著生命
[00:08:55.100 --> 00:08:57.100]  你就得著
[00:08:57.100 --> 00:08:59.100]  醫治全體的良藥
[00:08:59.100 --> 00:09:01.100]  保守一個什麼心
[00:09:01.100 --> 00:09:03.100]  如果我們說要預備
[00:09:03.100 --> 00:09:05.100]  面對衝擊
[00:09:05.100 --> 00:09:07.100]  衝擊來仍然站立得住
[00:09:07.100 --> 00:09:09.100]  關鍵是你要有一個
[00:09:09.100 --> 00:09:11.100]  裝載著神話語的心
[00:09:11.100 --> 00:09:15.100]  最近有些人說
[00:09:15.100 --> 00:09:17.100]  內地開始
[00:09:17.100 --> 00:09:19.100]  重新翻譯本聖經
[00:09:19.100 --> 00:09:21.100]  和我們現在認識的
[00:09:21.100 --> 00:09:23.100]  有些不同
[00:09:23.100 --> 00:09:25.100]  最近內地
[00:09:25.100 --> 00:09:27.100]  聽說內地要改革
[00:09:27.100 --> 00:09:29.100]  教會
[00:09:29.100 --> 00:09:31.100]  改革宗教組織
[00:09:31.100 --> 00:09:33.100]  會影響
[00:09:33.100 --> 00:09:35.100]  將來香港和內地的
[00:09:35.100 --> 00:09:37.100]  宗教組織看齊
[00:09:37.100 --> 00:09:39.100]  我們很多限制不能再
[00:09:39.100 --> 00:09:41.100]  傳福音
[00:09:41.100 --> 00:09:43.100]  我有個弟兄就說
[00:09:43.100 --> 00:09:45.100]  關你什麼事
[00:09:45.100 --> 00:09:47.100]  你知道他改聖經改在哪裡
[00:09:47.100 --> 00:09:49.100]  你都不讀聖經
[00:09:49.100 --> 00:09:51.100]  接著說
[00:09:51.100 --> 00:09:53.100]  不讓外面傳福音
[00:09:53.100 --> 00:09:55.100]  關你什麼事
[00:09:55.100 --> 00:09:57.100]  你都不傳福音
[00:09:57.100 --> 00:09:59.100]  以前說
[00:09:59.100 --> 00:10:01.100]  疫症不探我舅父
[00:10:01.100 --> 00:10:03.100]  不探我老爸
[00:10:03.100 --> 00:10:05.100]  他在院舍
[00:10:05.100 --> 00:10:07.100]  關你什麼事
[00:10:07.100 --> 00:10:09.100]  你都不探你老爸
[00:10:09.100 --> 00:10:11.100]  可能都是
[00:10:11.100 --> 00:10:13.100]  今天如果我們
[00:10:13.100 --> 00:10:15.100]  削減了自由
[00:10:15.100 --> 00:10:17.100]  其實我們以前有機會
[00:10:17.100 --> 00:10:19.100]  我們有沒有用
[00:10:19.100 --> 00:10:21.100]  基督徒一開始
[00:10:21.100 --> 00:10:23.100]  第一第二章
[00:10:23.100 --> 00:10:25.100]  說了一個很震撼的
[00:10:25.100 --> 00:10:27.100]  就是神的使者上去
[00:10:27.100 --> 00:10:29.100]  和以色列的長老說
[00:10:29.100 --> 00:10:31.100]  祂說我
[00:10:31.100 --> 00:10:33.100]  帶了你們進迦南地
[00:10:33.100 --> 00:10:35.100]  叫你們將迦南地的人趕走
[00:10:35.100 --> 00:10:37.100]  這麼多年
[00:10:37.100 --> 00:10:39.100]  你們都不肯
[00:10:39.100 --> 00:10:41.100]  進行神的旨意
[00:10:41.100 --> 00:10:43.100]  所以神就說
[00:10:43.100 --> 00:10:45.100]  以後我不幫你們趕走他們
[00:10:45.100 --> 00:10:47.100]  他們會成為你立下的荊棘
[00:10:49.100 --> 00:10:51.100]  那聖經就說
[00:10:51.100 --> 00:10:53.100]  那些以色列人就哭了
[00:10:53.100 --> 00:10:55.100]  因為神給了他們這個責任
[00:10:55.100 --> 00:10:57.100]  他們答應了要做
[00:10:57.100 --> 00:10:59.100]  卻沒有做
[00:10:59.100 --> 00:11:01.100]  神就說我不再給你這個
[00:11:01.100 --> 00:11:03.100]  你不要的
[00:11:03.100 --> 00:11:05.100]  那個地方叫波金
[00:11:05.100 --> 00:11:07.100]  希伯來文叫酷日
[00:11:07.100 --> 00:11:09.100]  那個地方叫酷日
[00:11:09.100 --> 00:11:11.100]  波金
[00:11:11.100 --> 00:11:13.100]  對我們今天有什麼提醒呢
[00:11:13.100 --> 00:11:15.100]  聖經叫我們要有個
[00:11:15.100 --> 00:11:17.100]  莊在神華裕的心
[00:11:17.100 --> 00:11:19.100]  你知不知道聖經說了什麼
[00:11:19.100 --> 00:11:21.100]  都不用你背
[00:11:21.100 --> 00:11:23.100]  記什麼
[00:11:23.100 --> 00:11:25.100]  你有沒有認真去讀
[00:11:25.100 --> 00:11:27.100]  和消化
[00:11:27.100 --> 00:11:29.100]  很多我們知道基本的東西
[00:11:29.100 --> 00:11:31.100]  可能我們都會忘記
[00:11:31.100 --> 00:11:33.100]  趁著有時間
[00:11:33.100 --> 00:11:35.100]  所以以弗所書說
[00:11:35.100 --> 00:11:37.100]  要愛惜剛陰
[00:11:37.100 --> 00:11:39.100]  因為現今的世代
[00:11:39.100 --> 00:11:41.100]  不要讓那些東西吸了你的時間
[00:11:41.100 --> 00:11:43.100]  要將時間放在
[00:11:43.100 --> 00:11:45.100]  那些重要的東西上
[00:11:45.100 --> 00:11:47.100]  我們都知道
[00:11:47.100 --> 00:11:49.100]  但我們做不到
[00:11:49.100 --> 00:11:51.100]  所以我們要透過
[00:11:51.100 --> 00:11:53.100]  屬靈的方法
[00:11:53.100 --> 00:11:54.100]  去督促我們
[00:11:54.100 --> 00:11:55.100]  我們要有屬靈的操練
[00:11:55.100 --> 00:11:56.100]  我們要靈修
[00:11:56.100 --> 00:11:57.100]  我們要安靜
[00:11:57.100 --> 00:11:58.100]  我們要禱告
[00:11:58.100 --> 00:12:00.100]  我們才能夠
[00:12:00.100 --> 00:12:02.100]  守到自己的心
[00:12:02.100 --> 00:12:04.100]  羅馬書十二章
[00:12:04.100 --> 00:12:06.100]  獻上自己當作活祭
[00:12:06.100 --> 00:12:09.100]  前面說我依靠神的慈悲勸你
[00:12:09.100 --> 00:12:12.100]  第三節說我藉著神所賜的恩典
[00:12:12.100 --> 00:12:15.100]  來提醒弟兄
[00:12:15.100 --> 00:12:17.100]  你要獻上自己當作活祭
[00:12:17.100 --> 00:12:19.100]  即是要放下自己
[00:12:19.100 --> 00:12:21.100]  獻上當作活祭
[00:12:21.100 --> 00:12:25.100]  讓神去改變我們
[00:12:25.100 --> 00:12:29.100]  成長一定是經過破碎的過程
[00:12:29.100 --> 00:12:32.100]  成長一定是被神改的
[00:12:32.100 --> 00:12:34.100]  我們不要變成
[00:12:34.100 --> 00:12:38.100]  習慣了停止成長
[00:12:38.100 --> 00:12:39.100]  其實很多基督徒
[00:12:39.100 --> 00:12:41.100]  都停止了成長
[00:12:41.100 --> 00:12:44.100]  我最近聽一個弟兄分享
[00:12:44.100 --> 00:12:47.100]  他說去教會千多人
[00:12:47.100 --> 00:12:48.100]  主要是學的老師
[00:12:48.100 --> 00:12:50.100]  永遠都不夠
[00:12:50.100 --> 00:12:52.100]  永遠都不夠人做
[00:12:52.100 --> 00:12:55.100]  為什麼呢?
[00:12:55.100 --> 00:12:59.100]  將自己獻上當作活祭
[00:12:59.100 --> 00:13:00.100]  大家都很熟悉
[00:13:00.100 --> 00:13:01.100]  經文說
[00:13:01.100 --> 00:13:02.100]  你獻上自己
[00:13:02.100 --> 00:13:05.100]  成長就是一個破碎的過程
[00:13:05.100 --> 00:13:07.100]  放下自己
[00:13:07.100 --> 00:13:10.100]  除了前面說保守你的心
[00:13:10.100 --> 00:13:13.100]  還要心意更新而變化
[00:13:13.100 --> 00:13:15.100]  要讓聖靈去轉化你
[00:13:15.100 --> 00:13:18.100]  不要讓世界去玷污你
[00:13:18.100 --> 00:13:20.100]  不要效法世界
[00:13:20.100 --> 00:13:23.100]  同時不要被這件事影響
[00:13:23.100 --> 00:13:26.100]  我聽過兩個大自然的例子
[00:13:26.100 --> 00:13:27.100]  很有趣
[00:13:27.100 --> 00:13:30.100]  你知道大象有幾噸重
[00:13:30.100 --> 00:13:31.100]  很高大
[00:13:31.100 --> 00:13:33.100]  高過一個人那麼高
[00:13:33.100 --> 00:13:36.100]  但用一條很幼的繩子綁住就可以了
[00:13:36.100 --> 00:13:38.100]  為什麼呢?
[00:13:38.100 --> 00:13:40.100]  因為當牠小的時候
[00:13:40.100 --> 00:13:45.100]  用一條鎖鏈鎖住牠
[00:13:45.100 --> 00:13:48.100]  牠小時候都鎖不住
[00:13:48.100 --> 00:13:50.100]  日後拿走鐵鏈
[00:13:50.100 --> 00:13:52.100]  換一條很幼的繩子
[00:13:52.100 --> 00:13:53.100]  牠都很乖
[00:13:53.100 --> 00:13:55.100]  總之用一條繩子綁住牠
[00:13:55.100 --> 00:13:57.100]  牠就不動了
[00:13:57.100 --> 00:13:58.100]  其實對大象來說
[00:13:58.100 --> 00:14:00.100]  牠甩一下就倒了
[00:14:00.100 --> 00:14:01.100]  但牠不動
[00:14:01.100 --> 00:14:03.100]  用一條繩子綁住牠
[00:14:03.100 --> 00:14:04.100]  但自然就是這樣
[00:14:04.100 --> 00:14:06.100]  牠條件化了
[00:14:06.100 --> 00:14:08.100]  還有一種叫黑斑羚羊
[00:14:08.100 --> 00:14:11.100]  牠叫跳羚
[00:14:11.100 --> 00:14:12.100]  或者叫飛羚
[00:14:12.100 --> 00:14:15.100]  牠跳高可以跳到三米那麼高
[00:14:15.100 --> 00:14:18.100]  向前可以跳到九米、十米
[00:14:18.100 --> 00:14:19.100]  很有趣
[00:14:19.100 --> 00:14:22.100]  只要你綁住牠
[00:14:22.100 --> 00:14:24.100]  有個欄杆高過牠的頭
[00:14:24.100 --> 00:14:25.100]  牠看不到外面
[00:14:25.100 --> 00:14:26.100]  牠可能一跳就跳了
[00:14:26.100 --> 00:14:28.100]  但牠不跳
[00:14:28.100 --> 00:14:30.100]  總之牠覺得你綁住牠
[00:14:30.100 --> 00:14:31.100]  牠跳得出來
[00:14:31.100 --> 00:14:33.100]  但牠不會跳
[00:14:33.100 --> 00:14:35.100]  又是一種慣性
[00:14:35.100 --> 00:14:37.100]  我們屬靈生命會不會這樣呢?
[00:14:37.100 --> 00:14:39.100]  我們慣性
[00:14:39.100 --> 00:14:41.100]  其實不知不覺之間
[00:14:41.100 --> 00:14:44.100]  我們不知道我們被世界同化了
[00:14:44.100 --> 00:14:48.100]  我們永遠都將重要的東西押後
[00:14:48.100 --> 00:14:51.100]  永遠都拖後一點
[00:14:51.100 --> 00:14:55.100]  有時我們做傳道人都有這些掙扎
[00:14:55.100 --> 00:14:56.100]  有時想說
[00:14:56.100 --> 00:14:59.100]  整年我和多少個人傳福音
[00:14:59.100 --> 00:15:04.100]  有向多少人傾談信仰的事
[00:15:04.100 --> 00:15:08.100]  有時教會沒甚麼新朋友來的時候
[00:15:08.100 --> 00:15:13.100]  我有多主動積極去認識新朋友
[00:15:13.100 --> 00:15:18.100]  我是否經常放膽去和人說生死有關的事
[00:15:18.100 --> 00:15:20.100]  我是否有預備
[00:15:20.100 --> 00:15:23.100]  都不只是挑戰頂尖尾
[00:15:23.100 --> 00:15:25.100]  我們自己都有這些掙扎
[00:15:25.100 --> 00:15:28.100]  今日我最想說這段二弗所書
[00:15:28.100 --> 00:15:29.100]  六章講頭四節
[00:15:29.100 --> 00:15:30.100]  六章十節
[00:15:30.100 --> 00:15:32.100]  到末了二弗所書
[00:15:32.100 --> 00:15:34.100]  保羅在這裏說
[00:15:34.100 --> 00:15:39.100]  你們要在主裏靠主的力量
[00:15:39.100 --> 00:15:41.100]  做剛強的人
[00:15:41.100 --> 00:15:44.100]  既然這個世代這麼邪惡
[00:15:44.100 --> 00:15:46.100]  你們要在基督裏
[00:15:46.100 --> 00:15:48.100]  在基督裏的神學思想
[00:15:48.100 --> 00:15:51.100]  在整個保羅書信裏不斷重複
[00:15:51.100 --> 00:15:53.100]  你一定要在基督裏
[00:15:53.100 --> 00:15:55.100]  因為基督已經得勝
[00:15:55.100 --> 00:15:57.100]  整個二弗所書一到三章講
[00:15:57.100 --> 00:15:58.100]  主已經得勝
[00:15:58.100 --> 00:16:03.100]  所以你們行事為人要與蒙召的恩相稱
[00:16:03.100 --> 00:16:05.100]  二弗所書第三章去到尾
[00:16:05.100 --> 00:16:07.100]  祂說神已經掌權
[00:16:07.100 --> 00:16:08.100]  完全掌權
[00:16:08.100 --> 00:16:11.100]  神的能力很豪大
[00:16:11.100 --> 00:16:12.100]  主的復活大能
[00:16:12.100 --> 00:16:15.100]  將祂從死裏復活過來
[00:16:15.100 --> 00:16:18.100]  祂比一切執政掌權有能的都超過
[00:16:18.100 --> 00:16:20.100]  不但是現在的連將來都超過
[00:16:20.100 --> 00:16:24.100]  祂就是這麼有尊貴的地位
[00:16:24.100 --> 00:16:27.100]  祂說你在基督裏已經得勝
[00:16:27.100 --> 00:16:30.100]  你要在主裏面支取力量
[00:16:30.100 --> 00:16:32.100]  這是第十節
[00:16:32.100 --> 00:16:34.100]  第十一節
[00:16:34.100 --> 00:16:41.100]  祂說要穿戴好神所賜的軍裝
