
[00:00:00.000 --> 00:00:03.660]  很多次我出現最大的麻煩就是
[00:01:44.080 --> 00:01:46.080]  做新造的人容易嗎?
[00:01:46.080 --> 00:01:48.080]  一點都不容易
[00:01:48.080 --> 00:01:50.080]  因為有很多的習慣
[00:01:50.080 --> 00:01:52.080]  都開始容易了
[00:01:52.080 --> 00:01:54.080]  從新的角度
[00:01:54.080 --> 00:01:56.080]  去領受新的事物
[00:01:56.080 --> 00:01:58.080]  除非你改變你的世界觀
[00:01:58.080 --> 00:02:00.080]  改變你的人生觀
[00:02:00.080 --> 00:02:02.080]  透過聖經的說話
[00:02:02.080 --> 00:02:04.080]  重建你整個價值觀念
[00:02:04.080 --> 00:02:06.080]  否則
[00:02:06.080 --> 00:02:08.080]  做基督徒是很混亂的
[00:02:08.080 --> 00:02:10.080]  做一些又要跟從主又要跟從世界的基督徒
[00:02:10.080 --> 00:02:12.080]  是很痛苦的
[00:02:12.080 --> 00:02:14.080]  所以除非
[00:02:14.080 --> 00:02:16.080]  你將自己改變過來
[00:02:16.080 --> 00:02:18.080]  按照聖經的教導去改變自己
[00:02:18.080 --> 00:02:22.080]  阿書55章8-9節說了什麼?
[00:02:22.080 --> 00:02:24.080]  他告訴我們
[00:02:24.080 --> 00:02:26.080]  上帝的道路高過我們的道路
[00:02:26.080 --> 00:02:28.080]  上帝的旨意意念高過我們的意念
[00:02:28.080 --> 00:02:30.080]  天怎麼高過地
[00:02:30.080 --> 00:02:32.080]  上帝的意念高過我們的意念
[00:02:32.080 --> 00:02:34.080]  上帝的道路高過我們的道路
[00:02:34.080 --> 00:02:36.080]  這段經文寫成的時候
[00:02:36.080 --> 00:02:38.080]  是寫給一班被擄的以色列人
[00:02:38.080 --> 00:02:40.080]  這段經文寫成的時候
[00:02:40.080 --> 00:02:42.080]  是寫給一班被擄的以色列人
[00:02:42.080 --> 00:02:44.080]  這段經文寫成的時候
[00:02:44.080 --> 00:02:46.080]  是寫給一班被擄的以色列人
[00:02:46.080 --> 00:02:48.080]  這班被擄的以色列人
[00:02:48.080 --> 00:02:50.080]  在外地已經有70年的時間
[00:02:50.080 --> 00:02:52.080]  在外地已經有70年的時間
[00:02:52.080 --> 00:02:54.080]  他們已經習慣了做奴才
[00:02:54.080 --> 00:02:56.080]  他們已經習慣了做奴才
[00:02:56.080 --> 00:02:58.080]  覺得沒得變的了
[00:02:58.080 --> 00:03:00.080]  覺得沒得變的了
[00:03:00.080 --> 00:03:02.080]  你知道清朝亡了的時候
[00:03:02.080 --> 00:03:04.080]  你知道清朝亡了的時候
[00:03:04.080 --> 00:03:06.080]  很多的中國人被迫要剪了一條清朝的馬鞭
[00:03:06.080 --> 00:03:08.080]  很多的中國人被迫要剪了一條清朝的馬鞭
[00:03:08.080 --> 00:03:10.080]  哭著跪著向著皇帝的方向說
[00:03:10.080 --> 00:03:12.080]  哭著跪著向著皇帝的方向說
[00:03:12.080 --> 00:03:14.080]  皇上奴才對不住你了
[00:03:14.080 --> 00:03:16.080]  皇上奴才對不住你了
[00:03:16.080 --> 00:03:18.080]  皇上奴才對不住你了
[00:03:18.080 --> 00:03:20.080]  皇上奴才對不住你了
[00:03:20.080 --> 00:03:22.080]  中國人已經是自由的了
[00:03:22.080 --> 00:03:24.080]  中國人已經是自由的了
[00:03:24.080 --> 00:03:26.080]  為什麼還要做奴才呢
[00:03:26.080 --> 00:03:28.080]  為什麼還要做奴才呢
[00:03:28.080 --> 00:03:30.080]  因為已經長期做了奴才很久了
[00:03:30.080 --> 00:03:32.080]  因為已經長期做了奴才很久了
[00:03:32.080 --> 00:03:34.080]  當你以為這個世界沒得變
[00:03:34.080 --> 00:03:36.080]  當你以為這個世界沒得變
[00:03:36.080 --> 00:03:38.080]  做了奴才那麼久在外地受到欺凌
[00:03:38.080 --> 00:03:40.080]  受了別人的踐踏已經習以為常了
[00:03:40.080 --> 00:03:42.080]  上帝要帶他們回來
[00:03:42.080 --> 00:03:44.080]  要回到自己的故土重建他的國家的時候
[00:03:44.080 --> 00:03:46.080]  要回到自己的故土重建他的國家的時候
[00:03:46.080 --> 00:03:48.080]  很多人都不太接受
[00:03:48.080 --> 00:03:50.080]  很多人都不太接受
[00:03:50.080 --> 00:03:52.080]  要上帝用說話去勸勉他們
[00:03:52.080 --> 00:03:54.080]  要上帝用說話去勸勉他們
[00:03:54.080 --> 00:03:56.080]  要上帝用說話去勸勉他們
[00:03:56.080 --> 00:03:58.080]  要上帝用說話去勸勉他們
[00:03:58.080 --> 00:04:00.080]  要上帝用說話去勸勉他們
[00:04:00.080 --> 00:04:02.080]  要上帝用說話去勸勉他們
[00:04:02.080 --> 00:04:04.080]  要上帝用說話去勸勉他們
[00:04:04.080 --> 00:04:06.080]  要上帝用說話去勸勉他們
[00:04:06.080 --> 00:04:08.080]  要上帝用說話去勸勉他們
[00:04:08.080 --> 00:04:10.080]  要上帝用說話去勸勉他們
[00:04:10.080 --> 00:04:12.080]  要上帝用說話去勸勉他們
[00:04:12.080 --> 00:04:14.080]  要上帝用說話去勸勉他們
[00:04:14.080 --> 00:04:16.080]  要上帝用說話去勸勉他們
[00:04:16.080 --> 00:04:18.080]  要上帝用說話去勸勉他們
[00:04:18.080 --> 00:04:20.080]  要上帝用說話去勸勉他們
[00:04:20.080 --> 00:04:22.080]  要上帝用說話去勸勉他們
[00:04:22.080 --> 00:04:24.080]  要上帝用說話去勸勉他們
[00:04:24.080 --> 00:04:26.080]  要上帝用說話去勸勉他們
[00:04:26.080 --> 00:04:28.080]  要上帝用說話去勸勉他們
[00:04:28.080 --> 00:04:30.080]  要上帝用說話去勸勉他們
[00:04:30.080 --> 00:04:32.080]  要上帝用說話去勸勉他們
[00:04:32.080 --> 00:04:34.080]  要上帝用說話去勸勉他們
[00:04:34.080 --> 00:04:36.080]  要上帝用說話去勸勉他們
[00:04:36.080 --> 00:04:38.080]  要上帝用說話去勸勉他們
[00:04:38.080 --> 00:04:40.080]  要上帝用說話去勸勉他們
[00:04:40.080 --> 00:04:42.080]  要上帝用說話去勸勉他們
[00:04:42.080 --> 00:04:44.080]  要上帝用說話去勸勉他們
[00:04:44.080 --> 00:04:46.080]  要上帝用說話去勸勉他們
[00:04:46.080 --> 00:04:48.080]  要上帝用說話去勸勉他們
[00:04:48.080 --> 00:04:50.080]  要上帝用說話去勸勉他們
[00:04:50.080 --> 00:04:52.080]  要上帝用說話去勸勉他們
[00:04:52.080 --> 00:04:54.080]  要上帝用說話去勸勉他們
[00:04:54.080 --> 00:04:56.080]  要上帝用說話去勸勉他們
[00:04:56.080 --> 00:04:58.080]  要上帝用說話去勸勉他們
[00:04:58.080 --> 00:05:00.080]  要上帝用說話去勸勉他們
[00:05:00.080 --> 00:05:02.080]  要上帝用說話去勸勉他們
[00:05:02.080 --> 00:05:04.080]  要上帝用說話去勸勉他們
[00:05:04.080 --> 00:05:06.080]  要上帝用說話去勸勉他們
[00:05:06.080 --> 00:05:08.080]  要上帝用說話去勸勉他們
[00:05:08.080 --> 00:05:10.080]  要上帝用說話去勸勉他們
[00:05:10.080 --> 00:05:12.080]  要上帝用說話去勸勉他們
[00:05:12.080 --> 00:05:14.080]  要上帝用說話去勸勉他們
[00:05:14.080 --> 00:05:16.080]  要上帝用說話去勸勉他們
[00:05:16.080 --> 00:05:18.080]  要上帝用說話去勸勉他們
[00:05:18.080 --> 00:05:20.080]  要上帝用說話去勸勉他們
[00:05:20.080 --> 00:05:22.080]  要上帝用說話去勸勉他們
[00:05:22.080 --> 00:05:24.080]  要上帝用說話去勸勉他們
[00:05:24.080 --> 00:05:26.080]  要上帝用說話去勸勉他們
[00:05:26.080 --> 00:05:28.080]  要上帝用說話去勸勉他們
[00:05:28.080 --> 00:05:30.080]  要上帝用說話去勸勉他們
[00:05:30.080 --> 00:05:32.080]  要上帝用說話去勸勉他們
[00:05:32.080 --> 00:05:34.080]  要上帝用說話去勸勉他們
[00:05:34.080 --> 00:05:36.080]  要上帝用說話去勸勉他們
[00:05:36.080 --> 00:05:38.080]  要上帝用說話去勸勉他們
[00:05:38.080 --> 00:05:40.080]  要上帝用說話去勸勉他們
[00:05:40.080 --> 00:05:42.080]  要上帝用說話去勸勉他們
[00:05:42.080 --> 00:05:44.080]  要上帝用說話去勸勉他們
[00:05:44.080 --> 00:05:46.080]  要上帝用說話去勸勉他們
[00:05:46.080 --> 00:05:48.080]  要上帝用說話去勸勉他們
[00:05:48.080 --> 00:05:50.080]  要上帝用說話去勸勉他們
[00:05:50.080 --> 00:05:52.080]  要上帝用說話去勸勉他們
[00:05:52.080 --> 00:05:54.080]  要上帝用說話去勸勉他們
[00:05:54.080 --> 00:05:56.080]  要上帝用說話去勸勉他們
[00:05:56.080 --> 00:05:58.080]  要上帝用說話去勸勉他們
[00:05:58.080 --> 00:06:00.080]  要上帝用說話去勸勉他們
[00:06:00.080 --> 00:06:02.080]  要上帝用說話去勸勉他們
[00:06:02.080 --> 00:06:04.080]  要上帝用說話去勸勉他們
[00:06:04.080 --> 00:06:06.080]  要上帝用說話去勸勉他們
[00:06:06.080 --> 00:06:08.080]  要上帝用說話去勸勉他們
[00:06:08.080 --> 00:06:10.080]  要上帝用說話去勸勉他們
[00:06:10.080 --> 00:06:12.080]  要上帝用說話去勸勉他們
[00:06:12.080 --> 00:06:14.080]  要上帝用說話去勸勉他們
[00:06:14.080 --> 00:06:16.080]  要上帝用說話去勸勉他們
[00:06:16.080 --> 00:06:18.080]  要上帝用說話去勸勉他們
[00:06:18.080 --> 00:06:20.080]  要上帝用說話去勸勉他們
[00:06:20.080 --> 00:06:22.080]  要上帝用說話去勸勉他們
[00:06:22.080 --> 00:06:24.080]  要上帝用說話去勸勉他們
[00:06:24.080 --> 00:06:26.080]  要上帝用說話去勸勉他們
[00:06:26.080 --> 00:06:28.080]  要上帝用說話去勸勉他們
[00:06:28.080 --> 00:06:30.080]  要上帝用說話去勸勉他們
[00:06:30.080 --> 00:06:32.080]  要上帝用說話去勸勉他們
[00:06:32.080 --> 00:06:34.080]  要上帝用說話去勸勉他們
[00:06:34.080 --> 00:06:36.080]  要上帝用說話去勸勉他們
[00:06:36.080 --> 00:06:38.080]  要上帝用說話去勸勉他們
[00:06:38.080 --> 00:06:40.080]  要上帝用說話去勸勉他們
[00:06:40.080 --> 00:06:42.080]  要上帝用說話去勸勉他們
[00:06:42.080 --> 00:06:44.080]  要上帝用說話去勸勉他們
[00:06:44.080 --> 00:06:46.080]  要上帝用說話去勸勉他們
[00:06:46.080 --> 00:06:48.080]  要上帝用說話去勸勉他們
[00:06:48.080 --> 00:06:50.080]  要上帝用說話去勸勉他們
[00:06:50.080 --> 00:06:52.080]  要上帝用說話去勸勉他們
[00:06:52.080 --> 00:06:54.080]  要上帝用說話去勸勉他們
[00:06:54.080 --> 00:06:56.080]  要上帝用說話去勸勉他們
[00:06:56.080 --> 00:06:58.080]  要上帝用說話去勸勉他們
[00:06:58.080 --> 00:07:00.080]  要上帝用說話去勸勉他們
[00:07:00.080 --> 00:07:02.080]  要上帝用說話去勸勉他們
[00:07:02.080 --> 00:07:04.080]  要上帝用說話去勸勉他們
[00:07:04.080 --> 00:07:06.080]  要上帝用說話去勸勉他們
[00:07:06.080 --> 00:07:08.080]  要上帝用說話去勸勉他們
[00:07:08.080 --> 00:07:10.080]  要上帝用說話去勸勉他們
[00:07:10.080 --> 00:07:12.080]  要上帝用說話去勸勉他們
[00:07:12.080 --> 00:07:14.080]  要上帝用說話去勸勉他們
[00:07:14.080 --> 00:07:16.080]  要上帝用說話去勸勉他們
[00:07:16.080 --> 00:07:18.080]  要上帝用說話去勸勉他們
[00:07:18.080 --> 00:07:20.080]  要上帝用說話去勸勉他們
[00:07:20.080 --> 00:07:22.080]  要上帝用說話去勸勉他們
[00:07:22.080 --> 00:07:24.080]  要上帝用說話去勸勉他們
[00:07:24.080 --> 00:07:26.080]  要上帝用說話去勸勉他們
[00:07:26.080 --> 00:07:28.080]  要上帝用說話去勸勉他們
[00:07:28.080 --> 00:07:30.080]  要上帝用說話去勸勉他們
[00:07:30.080 --> 00:07:32.080]  要上帝用說話去勸勉他們
[00:07:32.080 --> 00:07:34.080]  要上帝用說話去勸勉他們
[00:07:34.080 --> 00:07:36.080]  要上帝用說話去勸勉他們
[00:07:36.080 --> 00:07:38.080]  要上帝用說話去勸勉他們
[00:07:38.080 --> 00:07:40.080]  要上帝用說話去勸勉他們
[00:07:40.080 --> 00:07:42.080]  要上帝用說話去勸勉他們
[00:07:42.080 --> 00:07:44.080]  要上帝用說話去勸勉他們
[00:07:44.080 --> 00:07:46.080]  要上帝用說話去勸勉他們
[00:07:46.080 --> 00:07:48.080]  要上帝用說話去勸勉他們
[00:07:48.080 --> 00:07:50.080]  要上帝用說話去勸勉他們
[00:07:50.080 --> 00:07:52.080]  要上帝用說話去勸勉他們
[00:07:52.080 --> 00:07:54.080]  要上帝用說話去勸勉他們
[00:07:54.080 --> 00:07:56.080]  要上帝用說話去勸勉他們
[00:07:56.080 --> 00:07:58.080]  要上帝用說話去勸勉他們
[00:07:58.080 --> 00:08:00.080]  要上帝用說話去勸勉他們
[00:08:00.080 --> 00:08:02.080]  要上帝用說話去勸勉他們
[00:08:02.080 --> 00:08:04.080]  要上帝用說話去勸勉他們
[00:08:04.080 --> 00:08:06.080]  要上帝用說話去勸勉他們
[00:08:06.080 --> 00:08:08.080]  要上帝用說話去勸勉他們
[00:08:08.080 --> 00:08:10.080]  要上帝用說話去勸勉他們
[00:08:10.080 --> 00:08:12.080]  要上帝用說話去勸勉他們
[00:08:12.080 --> 00:08:14.080]  要上帝用說話去勸勉他們
[00:08:14.080 --> 00:08:16.080]  要上帝用說話去勸勉他們
[00:08:16.080 --> 00:08:18.080]  要上帝用說話去勸勉他們
[00:08:18.080 --> 00:08:20.080]  要上帝用說話去勸勉他們
[00:08:20.080 --> 00:08:22.080]  要上帝用說話去勸勉他們
[00:08:22.080 --> 00:08:24.080]  這個弟兄自己說上帝會看顧的
[00:08:24.080 --> 00:08:28.080]  他辭了工之後
[00:08:28.080 --> 00:08:30.080]  沒多久找到一份新工
[00:08:30.080 --> 00:08:32.080]  而這份新工的收入
[00:08:32.080 --> 00:08:34.080]  比原先的公司的收入更加的多
[00:08:34.080 --> 00:08:36.080]  比原先的公司的收入更加的多
[00:08:36.080 --> 00:08:38.080]  是他沒有預期過那麼多
[00:08:38.080 --> 00:08:40.080]  是他沒有預期過那麼多
[00:08:40.080 --> 00:08:42.080]  他告訴他老婆
[00:08:42.080 --> 00:08:44.080]  他說老公
[00:08:44.080 --> 00:08:46.080]  你都算大膽
[00:08:46.080 --> 00:08:48.080]  大膽不是辭職這件事
[00:08:48.080 --> 00:08:50.080]  大膽不是辭職這件事
[00:08:50.080 --> 00:08:52.080]  大膽就是他辭職沒有工作的時候
[00:08:52.080 --> 00:08:54.080]  他去賣樓
[00:08:54.080 --> 00:08:58.080]  為什麼你會這樣做呢
[00:08:58.080 --> 00:09:00.080]  上帝會看顧的
[00:09:00.080 --> 00:09:06.080]  從我們過去信仰的觀念來說
[00:09:06.080 --> 00:09:08.080]  從我們過去信仰的觀念來說
[00:09:08.080 --> 00:09:10.080]  我們聽了很多很奇妙信心的故事
[00:09:10.080 --> 00:09:12.080]  我們聽了很多很奇妙信心的故事
[00:09:12.080 --> 00:09:14.080]  我們聽了很多很奇妙信心的故事
[00:09:14.080 --> 00:09:18.080]  最近看了一本書
[00:09:18.080 --> 00:09:20.080]  是不是Godwin的《神學》
[00:09:20.080 --> 00:09:22.080]  那本書叫
[00:09:22.080 --> 00:09:24.080]  《倫理學的系統神學第一卷》
[00:09:24.080 --> 00:09:26.080]  《倫理學的系統神學第一卷》
[00:09:26.080 --> 00:09:30.080]  McCanton在這本書裡面
[00:09:30.080 --> 00:09:32.080]  一開頭就問一個問題
[00:09:32.080 --> 00:09:34.080]  為什麼浸信會那麼少神學家
[00:09:34.080 --> 00:09:36.080]  為什麼浸信會那麼少神學家
[00:09:36.080 --> 00:09:40.080]  為什麼浸信會那麼少神學的作品
[00:09:40.080 --> 00:09:46.080]  他回答這個問題回答得非常好
[00:09:46.080 --> 00:09:48.080]  他說浸信會和其他宗教很不同
[00:09:48.080 --> 00:09:50.080]  他說浸信會和其他宗教很不同
[00:09:50.080 --> 00:09:52.080]  因為浸信會是一個淺行的宗教
[00:09:52.080 --> 00:09:54.080]  因為浸信會是一個淺行的宗教
[00:09:54.080 --> 00:09:56.080]  是實踐的宗教
[00:09:56.080 --> 00:09:58.080]  是實踐的信仰
[00:09:58.080 --> 00:10:00.080]  是實踐的信仰
[00:10:00.080 --> 00:10:02.080]  如果要認識浸信會的話
[00:10:02.080 --> 00:10:04.080]  你就要認識浸信會裡面的弟兄姊妹
[00:10:04.080 --> 00:10:06.080]  就要認識浸信會裡面的弟兄姊妹
[00:10:06.080 --> 00:10:08.080]  究竟平日他們做什麼
[00:10:08.080 --> 00:10:10.080]  而他們做什麼就是他們的信仰
[00:10:10.080 --> 00:10:12.080]  就是他們的神學
[00:10:12.080 --> 00:10:14.080]  我信上帝全能的父
[00:10:14.080 --> 00:10:16.080]  我信上帝全能的父
[00:10:16.080 --> 00:10:18.080]  創造天地的主 宇宙的主
[00:10:18.080 --> 00:10:20.080]  我信耶穌基督 上帝的獨生子
[00:10:20.080 --> 00:10:22.080]  我會背這些信經
[00:10:22.080 --> 00:10:24.080]  不等於我的生命會轉變
[00:10:24.080 --> 00:10:26.080]  但浸信會的信眾是怎麼樣
[00:10:26.080 --> 00:10:28.080]  當他讀了聖經的時候
[00:10:28.080 --> 00:10:30.080]  他會實踐出來的
[00:10:30.080 --> 00:10:32.080]  而他實踐出來的東西
[00:10:32.080 --> 00:10:34.080]  就是浸信會信徒的神學
[00:10:34.080 --> 00:10:40.080]  最後他總結這樣說
[00:10:42.080 --> 00:10:44.080]  每一個浸信會的會眾
[00:10:44.080 --> 00:10:46.080]  當他實踐聖經的教訓的時候
[00:10:46.080 --> 00:10:48.080]  每一個都是神學家
[00:10:48.080 --> 00:10:54.080]  我看到這張照片很感動
[00:10:54.080 --> 00:10:56.080]  沒錯
[00:10:56.080 --> 00:10:58.080]  我們的神學家
[00:10:58.080 --> 00:11:00.080]  不是用言語去宣講
[00:11:00.080 --> 00:11:02.080]  不是用文字去書寫
[00:11:02.080 --> 00:11:06.080]  是生活中表達出來的
[00:11:06.080 --> 00:11:10.080]  在神學聯盟裡面有一個幕是這樣的
[00:11:12.080 --> 00:11:14.080]  有一個剛剛進來讀神學的人
[00:11:14.080 --> 00:11:16.080]  就跟老師說
[00:11:16.080 --> 00:11:18.080]  老師 我不接受這些東西
[00:11:18.080 --> 00:11:20.080]  我沒辦法接受這些東西
[00:11:20.080 --> 00:11:22.080]  因為以前我學的都不是這樣的
[00:11:22.080 --> 00:11:24.080]  於是老師就說
[00:11:24.080 --> 00:11:26.080]  不同意不要緊
[00:11:26.080 --> 00:11:28.080]  你講一下你的理解
[00:11:28.080 --> 00:11:30.080]  為什麼你不同意
[00:11:30.080 --> 00:11:32.080]  總之跟我在學院所學的話
[00:11:32.080 --> 00:11:34.080]  就是不對的
[00:11:34.080 --> 00:11:36.080]  老師就這樣回答他
[00:11:36.080 --> 00:11:38.080]  你進神學院來做什麼呢
[00:11:38.080 --> 00:11:40.080]  進神學院就學一些你不懂的東西
[00:11:40.080 --> 00:11:42.080]  你應該有所改變
[00:11:42.080 --> 00:11:44.080]  如果你什麼都不改變
[00:11:44.080 --> 00:11:46.080]  什麼都不用重新再學的話
[00:11:46.080 --> 00:11:48.080]  就是你早已經畢業了
[00:11:48.080 --> 00:11:50.080]  你都不用學了
[00:11:50.080 --> 00:11:52.080]  要打破信仰的框框
[00:11:52.080 --> 00:11:56.080]  不斷進入聖經的深處裡面
[00:11:56.080 --> 00:11:58.080]  去觸摸上帝
[00:11:58.080 --> 00:12:00.080]  你沒人觸摸過的榮耀
[00:12:00.080 --> 00:12:02.080]  沒人觸摸過的權能
[00:12:02.080 --> 00:12:04.080]  沒人觸摸過的旨意
[00:12:04.080 --> 00:12:06.080]  當你去經驗的時候
[00:12:06.080 --> 00:12:08.080]  你整個的信仰都會很不同
[00:12:08.080 --> 00:12:10.080]  差不多30年前
[00:12:10.080 --> 00:12:12.080]  元朗浸信會
[00:12:12.080 --> 00:12:14.080]  他就很想直塘
[00:12:14.080 --> 00:12:16.080]  元朗是當時18區裡面
[00:12:16.080 --> 00:12:18.080]  最窮的一個區域
[00:12:18.080 --> 00:12:20.080]  他們說要去直塘
[00:12:20.080 --> 00:12:22.080]  當時我也是當中的一份子
[00:12:22.080 --> 00:12:24.080]  要直塘要買一個地方
[00:12:24.080 --> 00:12:26.080]  是130多萬
[00:12:26.080 --> 00:12:28.080]  對當時來講
[00:12:28.080 --> 00:12:30.080]  簡直是天文數字
[00:12:30.080 --> 00:12:32.080]  元朗人很窮的
[00:12:32.080 --> 00:12:34.080]  窮得誇張
[00:12:34.080 --> 00:12:36.080]  這一群人
[00:12:36.080 --> 00:12:38.080]  這一群人
[00:12:38.080 --> 00:12:40.080]  連生活都不保
[00:12:40.080 --> 00:12:42.080]  天天都為了
[00:12:42.080 --> 00:12:44.080]  兩餐糊口
[00:12:44.080 --> 00:12:46.080]  來拼命
[00:12:46.080 --> 00:12:48.080]  哪還有錢去直塘呢
[00:12:48.080 --> 00:12:50.080]  當時領袖帶領信做好
[00:12:50.080 --> 00:12:52.080]  我們憑信心走上去
[00:12:52.080 --> 00:12:54.080]  看上帝怎樣來看顧我們
[00:12:54.080 --> 00:12:56.080]  於是買了房子之後
[00:12:56.080 --> 00:12:58.080]  就開始很辛苦地去供
[00:12:58.080 --> 00:13:00.080]  話說有一個主人
[00:13:00.080 --> 00:13:02.080]  教會裡面
[00:13:02.080 --> 00:13:04.080]  來了一個神秘人
[00:13:04.080 --> 00:13:07.080]  這個神秘人很少回來教會聚會
[00:13:07.080 --> 00:13:09.080]  在那次聚會之後
[00:13:09.080 --> 00:13:11.080]  就不見了他
[00:13:11.080 --> 00:13:13.080]  不過他留下了一張支票
[00:13:13.080 --> 00:13:15.080]  是50萬的
[00:13:15.080 --> 00:13:19.080]  在這50萬的支票收到之後
[00:13:19.080 --> 00:13:22.080]  教會的財務都不敢說出來
[00:13:22.080 --> 00:13:24.080]  你知不知道為什麼不敢說出來
[00:13:24.080 --> 00:13:26.080]  怕是假的
[00:13:26.080 --> 00:13:28.080]  是不是空歡喜一場
[00:13:28.080 --> 00:13:30.080]  所以真是兌現了的時候
[00:13:30.080 --> 00:13:32.080]  於是才跟會眾說
[00:13:32.080 --> 00:13:35.080]  拜翠就供完了這層樓
[00:13:35.080 --> 00:13:39.080]  今天她就是柔心浸信會
[00:13:39.080 --> 00:13:41.080]  坐落在柔心街
[00:13:41.080 --> 00:13:43.080]  現在的市值六千多萬
[00:13:43.080 --> 00:13:47.080]  很多時候我們聽過很多
[00:13:47.080 --> 00:13:49.080]  直塘的故事都很神奇的
[00:13:49.080 --> 00:13:51.080]  都很特別的
[00:13:51.080 --> 00:13:53.080]  於是就不知道為什麼
[00:13:53.080 --> 00:13:54.080]  有一大一塊錢
[00:13:54.080 --> 00:13:55.080]  所以我們就直塘
[00:13:55.080 --> 00:13:57.080]  我們常常都有這樣的想法
[00:13:57.080 --> 00:13:59.080]  我不知道會不會有一天
[00:13:59.080 --> 00:14:00.080]  詹震就想著直塘的時候
[00:14:00.080 --> 00:14:02.080]  我們就守株待兔
[00:14:02.080 --> 00:14:04.080]  什麼時候來的神秘人
[00:14:04.080 --> 00:14:06.080]  丟下一張一億的支票就好了
[00:14:06.080 --> 00:14:12.080]  在2006年我參加世界華人福會
[00:14:12.080 --> 00:14:15.080]  聽到那間教會的見證是這樣的
[00:14:15.080 --> 00:14:17.080]  教會也是要擴建
[00:14:17.080 --> 00:14:19.080]  大概有人奉獻了
[00:14:19.080 --> 00:14:22.080]  不知是一千萬還是兩千萬美金
[00:14:22.080 --> 00:14:24.080]  給這間教會
[00:14:24.080 --> 00:14:26.080]  很厲害吧
[00:14:26.080 --> 00:14:28.080]  美金
[00:14:28.080 --> 00:14:30.080]  不止一億
[00:14:30.080 --> 00:14:32.080]  奉獻了給這間教會
[00:14:32.080 --> 00:14:35.080]  教會就在這個大會裏面開會
[00:14:35.080 --> 00:14:37.080]  有人這樣說
[00:14:37.080 --> 00:14:39.080]  其實我們整個擴建
[00:14:39.080 --> 00:14:41.080]  我們需要大概二百萬
[00:14:41.080 --> 00:14:43.080]  何必要二千萬呢
[00:14:43.080 --> 00:14:45.080]  於是會議的結果就是
[00:14:45.080 --> 00:14:48.080]  將百分之九十的錢
[00:14:48.080 --> 00:14:50.080]  全部奉獻了
[00:14:50.080 --> 00:14:52.080]  給有需要的神學院
[00:14:52.080 --> 00:14:53.080]  有需要的教會
[00:14:53.080 --> 00:14:54.080]  有需要的機構
[00:14:54.080 --> 00:14:56.080]  全部奉獻了
