
[00:00:00.000 --> 00:00:04.680]  教會是一個人聚集的地方
[00:04:15.640 --> 00:04:18.880]  這兩節重要的經文讓我們看見
[00:04:18.880 --> 00:04:22.080]  教會應該有的本質使命
[00:04:22.080 --> 00:04:24.360]  所以教會應該是怎樣的呢?
[00:04:24.360 --> 00:04:27.680]  今天我們久不久都需要重新提醒一下
[00:04:27.680 --> 00:04:31.520]  教會不只是一個社團
[00:04:31.520 --> 00:04:34.920]  教會不只是回來見到很多人聚集的地方
[00:04:34.920 --> 00:04:37.160]  當然這些都是真的
[00:04:37.160 --> 00:04:42.360]  但是教會應該怎樣來維持上帝建立教會的本質
[00:04:42.360 --> 00:04:44.680]  和應該履行的使命呢?
[00:04:44.680 --> 00:04:46.080]  在這兩節經文裏面
[00:04:46.080 --> 00:04:49.200]  我們都一同再次提醒
[00:04:49.200 --> 00:04:50.360]  彼此追求
[00:04:50.360 --> 00:04:54.360]  接下來2020年繼續努力的建立上帝的教會
[00:04:54.360 --> 00:04:57.560]  是按着神的心意來建立
[00:04:57.560 --> 00:05:00.440]  所以在這裏讓我們看見教會是什麼呢?
[00:05:00.440 --> 00:05:04.440]  在第15節裏面很清楚地說
[00:05:04.440 --> 00:05:06.880]  「同樣我當耽言日久
[00:05:06.880 --> 00:05:13.760]  你也可以知道在上帝的家中當浸浴
[00:05:13.760 --> 00:05:16.160]  教會就是神的家
[00:05:16.160 --> 00:05:19.760]  這家就是永生神的教會」
[00:05:19.760 --> 00:05:24.240]  所以第一我們看見教會的本質很清楚
[00:05:24.240 --> 00:05:27.520]  這是永生上帝的家
[00:05:27.520 --> 00:05:30.480]  永生上帝的家
[00:05:30.480 --> 00:05:33.480]  永生上帝或者永生神
[00:05:33.480 --> 00:05:36.160]  原文的意思就是活的神
[00:05:36.160 --> 00:05:38.200]  The Living God
[00:05:38.200 --> 00:05:40.720]  所以上帝是活着的
[00:05:40.720 --> 00:05:45.440]  上帝活的上帝的家裏面
[00:05:45.440 --> 00:05:47.160]  就好像我們的家長
[00:05:47.160 --> 00:05:48.560]  或者我們的天父
[00:05:48.560 --> 00:05:52.280]  在我們家裏是活着的
[00:05:52.280 --> 00:05:54.040]  The Living Father God
[00:05:54.040 --> 00:05:55.480]  這個家呢
[00:05:55.480 --> 00:05:59.960]  我們中文也和中國文化很相似
[00:05:59.960 --> 00:06:02.240]  所以用家就已經很清楚了
[00:06:02.240 --> 00:06:04.480]  它原本的意思都是這樣的意思
[00:06:04.480 --> 00:06:07.080]  就是一個住處
[00:06:07.080 --> 00:06:09.280]  一個家庭
[00:06:09.280 --> 00:06:10.480]  或者是家人
[00:06:10.480 --> 00:06:13.280]  因爲家其實不是那個地方
[00:06:13.280 --> 00:06:14.960]  是那些家人
[00:06:14.960 --> 00:06:18.000]  所以當中國人提到家的時候
[00:06:18.000 --> 00:06:20.320]  我們也想到我們住的地方
[00:06:20.320 --> 00:06:23.440]  特別想到就是我們的家人
[00:06:23.440 --> 00:06:25.880]  我們見到這個是永生神的家
[00:06:25.880 --> 00:06:27.800]  就是神住在這裏
[00:06:27.800 --> 00:06:29.720]  我們和祂一起住在這裏
[00:06:29.720 --> 00:06:34.720]  其實今早我們讀的《約翰福音》第一章宣召的經文
[00:06:34.720 --> 00:06:36.280]  就是這個意思
[00:06:36.280 --> 00:06:38.680]  就是神與人同在
[00:06:38.680 --> 00:06:42.640]  它是反映出舊約
[00:06:42.640 --> 00:06:44.760]  在摩西五經建立會莫
[00:06:44.760 --> 00:06:47.640]  上帝藉着雲出火出
[00:06:47.640 --> 00:06:50.080]  來住在那個至聖所裏
[00:06:50.080 --> 00:06:52.200]  臨到祂的子民
[00:06:52.200 --> 00:06:54.240]  《約翰福音》第一章也是這個意思
[00:06:54.240 --> 00:06:58.320]  就是說上帝成爲肉身來到人的當中
[00:06:58.320 --> 00:07:02.080]  這個原文很清楚表達出來
[00:07:02.080 --> 00:07:03.400]  The dwelling place
[00:07:03.400 --> 00:07:05.280]  就是祂住的地方
[00:07:05.280 --> 00:07:06.680]  所以我們在這裏看到
[00:07:06.680 --> 00:07:10.800]  神的家就是上帝住在這裏
[00:07:10.800 --> 00:07:13.040]  或者上帝與我們同在
[00:07:13.040 --> 00:07:14.720]  上帝的家
[00:07:14.720 --> 00:07:17.680]  所以第一我們見到什麼是永生神的家呢
[00:07:17.680 --> 00:07:20.800]  就是以神作主的家
[00:07:20.800 --> 00:07:21.800]  祂不是客人
[00:07:21.800 --> 00:07:22.920]  祂是主人
[00:07:22.920 --> 00:07:24.680]  祂是作主的
[00:07:24.680 --> 00:07:26.560]  就是說你去到一個人的家
[00:07:26.560 --> 00:07:27.800]  祂是一家之主
[00:07:27.800 --> 00:07:29.920]  你要尊重祂
[00:07:29.920 --> 00:07:35.480]  衆人都應該服在祂的帶領和管治底下
[00:07:35.480 --> 00:07:37.320]  所有家裏面的運作
[00:07:37.320 --> 00:07:40.360]  是應該討家主的喜悅
[00:07:40.360 --> 00:07:43.040]  不是照着我們的意思
[00:07:43.040 --> 00:07:44.880]  原來這裏很清楚
[00:07:44.880 --> 00:07:47.600]  神是做一家之主
[00:07:47.600 --> 00:07:49.880]  所以我們是否夠尊重神
[00:07:49.880 --> 00:07:51.160]  在我們的教會里面
[00:07:51.160 --> 00:07:52.760]  是否高舉上帝
[00:07:52.760 --> 00:07:54.360]  在我們的團契裏面
[00:07:54.360 --> 00:07:55.880]  在我們的聚會里面
[00:07:55.880 --> 00:07:58.800]  我們是否很尊重神在我們當中
[00:07:58.800 --> 00:08:00.200]  我們尊重祂的時候
[00:08:00.200 --> 00:08:03.200]  我們不是坐在這裏做觀衆
[00:08:03.200 --> 00:08:05.040]  我們參加聚會
[00:08:05.040 --> 00:08:05.720]  來崇拜
[00:08:05.720 --> 00:08:08.040]  是帶着一個尊重神的心
[00:08:08.040 --> 00:08:10.720]  來預備好自己向祂敬拜
[00:08:10.720 --> 00:08:11.840]  去投入
[00:08:11.840 --> 00:08:12.760]  去讚美
[00:08:12.760 --> 00:08:13.840]  去歌頌
[00:08:13.840 --> 00:08:15.480]  去奉獻
[00:08:15.480 --> 00:08:17.600]  表達我們愛祂的心
[00:08:17.600 --> 00:08:20.320]  因爲祂是這個家的主
[00:08:20.320 --> 00:08:22.840]  我們要愛護這個神的家
[00:08:22.840 --> 00:08:26.240]  所以這個是神的家需要愛護祂
[00:08:26.240 --> 00:08:27.880]  想到祂的好處
[00:08:27.880 --> 00:08:30.880]  想到怎樣來愛護這個家
[00:08:30.880 --> 00:08:31.960]  這個當然是神的家
[00:08:31.960 --> 00:08:32.680]  有人來到
[00:08:32.680 --> 00:08:33.640]  有客人來到
[00:08:33.640 --> 00:08:34.840]  有人進來
[00:08:34.840 --> 00:08:37.680]  我們是否能夠足夠表達出
[00:08:37.680 --> 00:08:39.680]  我們以這個家爲榮
[00:08:39.680 --> 00:08:43.520]  來讓人感受到這是上帝的家
[00:08:43.520 --> 00:08:46.160]  來到這個地方感受到有神的愛
[00:08:46.160 --> 00:08:47.640]  神的同在
[00:08:47.640 --> 00:08:49.720]  來到的時候感受到
[00:08:49.720 --> 00:08:55.320]  我們讓他知道這是上帝同在的地方
[00:08:55.320 --> 00:08:56.080]  如果你想想
[00:08:56.080 --> 00:08:57.400]  你住在總統府
[00:08:57.400 --> 00:08:59.320]  你是總統府的家人
[00:08:59.320 --> 00:09:03.080]  有人來參觀總統府
[00:09:03.080 --> 00:09:04.760]  你的感受是怎樣
[00:09:04.760 --> 00:09:06.440]  你會覺得
[00:09:06.440 --> 00:09:07.960]  你是很榮耀的
[00:09:07.960 --> 00:09:09.680]  你是做主人的
[00:09:09.680 --> 00:09:13.120]  你要帶他參觀這些不同的地方
[00:09:13.120 --> 00:09:16.200]  但是有一種很肅然起敬的心
[00:09:16.200 --> 00:09:19.920]  因爲這個只是表達出那種尊貴
[00:09:19.920 --> 00:09:21.960]  表達出那種榮耀
[00:09:21.960 --> 00:09:26.240]  所以這個是以神家作主
[00:09:26.240 --> 00:09:30.000]  以神的家爲我們的榮耀
[00:09:30.000 --> 00:09:33.640]  以及我們能夠與神同在的地方
[00:09:33.640 --> 00:09:34.880]  所以求神幫助我們
[00:09:34.880 --> 00:09:36.440]  再一次提醒
[00:09:36.440 --> 00:09:38.600]  我們回到教會聚會
[00:09:38.600 --> 00:09:40.640]  我們要很恭敬的
[00:09:40.640 --> 00:09:41.960]  有個尊重的心
[00:09:41.960 --> 00:09:44.840]  我們知道這是上帝的家
[00:09:44.840 --> 00:09:47.520]  以神的家爲我們的榮耀
[00:09:47.520 --> 00:09:49.120]  以神做主的家
[00:09:49.120 --> 00:09:51.960]  第二我們看到家是有生命的
[00:09:51.960 --> 00:09:55.320]  因爲家不是一個死的地方
[00:09:55.320 --> 00:09:57.040]  一個機器的地方
[00:09:57.040 --> 00:09:58.320]  一個物質的地方
[00:09:58.320 --> 00:10:00.080]  一個建築物的地方而言
[00:10:00.080 --> 00:10:01.400]  這是一個生命的
[00:10:01.400 --> 00:10:05.880]  有家人才叫做神的家
[00:10:05.880 --> 00:10:09.720]  所以我們加入會員
[00:10:09.720 --> 00:10:11.160]  不是做會員
[00:10:11.160 --> 00:10:13.800]  加入會員成爲神的兒女
[00:10:13.800 --> 00:10:16.840]  我們在教會里面是上帝的兒女
[00:10:16.840 --> 00:10:18.800]  家有生命的
[00:10:18.800 --> 00:10:21.000]  所以一定是有神的生命
[00:10:21.000 --> 00:10:25.760]  來到這裏還沒有真正成爲家的成員
[00:10:25.760 --> 00:10:28.200]  唯有你清楚信耶穌
[00:10:28.200 --> 00:10:29.560]  有神的生命
[00:10:29.560 --> 00:10:32.440]  這個才成爲真正家的成員
[00:10:32.440 --> 00:10:33.960]  所以求神幫助我們
[00:10:33.960 --> 00:10:35.160]  在我們當中
[00:10:35.160 --> 00:10:37.960]  希望我們每一個人都有重生得救
[00:10:37.960 --> 00:10:40.480]  有上帝的生命在我們當中
[00:10:40.480 --> 00:10:41.480]  每一個都是
[00:10:41.480 --> 00:10:44.000]  那你纔是上帝的家的成員
[00:10:44.000 --> 00:10:45.200]  清楚信靠耶穌
[00:10:45.200 --> 00:10:48.160]  得着神賜給我們復活的生命
[00:10:48.160 --> 00:10:52.080]  有The Living God
[00:10:52.080 --> 00:10:53.400]  上帝活着的神
[00:10:53.400 --> 00:10:55.320]  祂賜給我們活的生命
[00:10:55.320 --> 00:10:58.280]  所以有生命一定有成長的
[00:10:58.280 --> 00:11:01.480]  如果生命不成長
[00:11:01.480 --> 00:11:02.640]  就是證明它是死的
[00:11:02.640 --> 00:11:04.040]  或者枯乾的
[00:11:04.040 --> 00:11:05.960]  有生命代表它是成長的
[00:11:05.960 --> 00:11:11.080]  所以我們讓我們的質和量有成長的
[00:11:11.080 --> 00:11:12.880]  我們可以繁殖
[00:11:12.880 --> 00:11:15.640]  就是說可以帶領人信主
[00:11:15.640 --> 00:11:18.040]  我們可以將生命傳遞下去
[00:11:18.040 --> 00:11:19.160]  就像一個家庭
[00:11:19.160 --> 00:11:21.520]  它會開枝散葉
[00:11:21.520 --> 00:11:24.800]  我們有成長代表它有質的成長
[00:11:24.800 --> 00:11:26.800]  就是說它會長大
[00:11:26.800 --> 00:11:29.040]  越來越像那個家主
[00:11:29.040 --> 00:11:32.920]  就是說我們的生命會越來越像主耶穌基督
[00:11:32.920 --> 00:11:34.600]  你說有耶穌基督的生命
[00:11:34.600 --> 00:11:36.680]  那你要越來越像耶穌
[00:11:36.680 --> 00:11:39.880]  越來越像耶穌那樣的生活生命
[00:11:39.880 --> 00:11:42.440]  就是在質上面成長
[00:11:42.440 --> 00:11:46.600]  證明生命不是很幼很弱的
[00:11:46.600 --> 00:11:48.560]  而是越來越很強的
[00:11:48.560 --> 00:11:51.680]  顯出上帝的生命在我們當中
[00:11:51.680 --> 00:11:53.880]  在我們每一個人的裏面
[00:11:53.880 --> 00:11:55.960]  所以不是畸形發展
[00:11:55.960 --> 00:11:58.280]  生命畸形發展變成癌症
[00:11:58.280 --> 00:12:00.680]  它是按着神的心意去成長
[00:12:00.680 --> 00:12:02.440]  有質和量的
[00:12:02.440 --> 00:12:06.360]  在神的聖靈和真理當中成長
[00:12:06.360 --> 00:12:08.480]  這是一個健康的成長
[00:12:08.480 --> 00:12:12.400]  所以求神幫助我們應用在我們負責的團契
[00:12:12.400 --> 00:12:13.240]  我們的小組
[00:12:13.240 --> 00:12:15.520]  我們各樣的主學
[00:12:15.520 --> 00:12:16.680]  祈禱會
[00:12:16.680 --> 00:12:17.320]  不同的聚會
[00:12:17.320 --> 00:12:18.160]  昨天我們訪問過
[00:12:18.160 --> 00:12:20.200]  你們最喜歡哪個聚會
[00:12:20.200 --> 00:12:22.480]  我們每一個聚會都是
[00:12:22.480 --> 00:12:25.120]  我們知道我們要有生命的成長
[00:12:25.120 --> 00:12:28.080]  第三我們看到家一定是有愛的
[00:12:28.080 --> 00:12:30.440]  有愛才成爲一個家
[00:12:30.440 --> 00:12:32.560]  如果家人有生命
[00:12:32.560 --> 00:12:35.240]  但是彼此踐踏
[00:12:35.240 --> 00:12:36.640]  互相爭鬥
[00:12:36.640 --> 00:12:39.560]  這個家一定不是真正的家的意思
[00:12:39.560 --> 00:12:41.600]  家是有愛的
[00:12:41.600 --> 00:12:43.000]  上帝的家
[00:12:43.000 --> 00:12:46.600]  就因爲上帝就是愛
[00:12:46.600 --> 00:12:48.520]  所以上帝的家
[00:12:48.520 --> 00:12:51.400]  就證明我們屬於神的兒女
[00:12:51.400 --> 00:12:54.000]  我們能夠彼此相愛
[00:12:54.000 --> 00:12:55.840]  家一定是有溫暖的
[00:12:55.840 --> 00:12:58.160]  因爲愛帶來溫暖
[00:12:58.160 --> 00:13:00.080]  我們很感謝主
[00:13:00.080 --> 00:13:03.320]  好像昨晚我們大英姐妹愛妍
[00:13:03.320 --> 00:13:05.040]  大家同心合力
[00:13:05.040 --> 00:13:05.560]  大家好
[00:13:05.560 --> 00:13:07.920]  歡樂大家不計較
[00:13:07.920 --> 00:13:09.200]  大家付出
[00:13:09.200 --> 00:13:10.800]  大家可以配搭
[00:13:10.800 --> 00:13:12.200]  大家可以貢獻
[00:13:12.200 --> 00:13:14.320]  大家可以一切侍奉
[00:13:14.320 --> 00:13:15.360]  感謝神
[00:13:15.360 --> 00:13:17.360]  最近我讀《約翰一書》
[00:13:17.360 --> 00:13:18.960]  很清楚很清楚一題
[00:13:18.960 --> 00:13:20.360]  神先愛我們
[00:13:20.360 --> 00:13:21.720]  不是我們先愛神
[00:13:21.720 --> 00:13:22.960]  是神先愛我們
[00:13:22.960 --> 00:13:25.520]  我們愛因爲神先愛我們
[00:13:25.520 --> 00:13:27.480]  在《約翰一書》也講得很清楚
[00:13:27.480 --> 00:13:29.440]  它說如果你說愛神
[00:13:29.440 --> 00:13:32.320]  但是你不愛你的弟兄
[00:13:32.320 --> 00:13:34.520]  這個愛就不是真的
[00:13:34.520 --> 00:13:37.120]  相反如果你恨你的弟兄
[00:13:37.120 --> 00:13:40.640]  即是說你沒有神的愛在你的心裏面
[00:13:40.640 --> 00:13:42.400]  我們求主幫助我們
[00:13:42.400 --> 00:13:45.440]  讓我們不單止彼此相屬
[00:13:45.440 --> 00:13:47.960]  現在我們有很多相屬的
[00:13:47.960 --> 00:13:50.400]  我們更加彼此相愛
[00:13:50.400 --> 00:13:53.080]  從相屬再進到相愛
[00:13:53.080 --> 00:13:54.400]  更多相愛
[00:13:54.400 --> 00:13:56.880]  在聖經裏面有很多彼此
[00:13:56.880 --> 00:13:59.120]  教會應該也是這樣
[00:13:59.120 --> 00:14:00.640]  彼此相愛
[00:14:00.640 --> 00:14:03.680]  《約翰福音》第三章羅馬書
[00:14:03.680 --> 00:14:05.120]  所以無論《約翰》
[00:14:05.120 --> 00:14:07.000]  無論在保羅的書信
[00:14:07.000 --> 00:14:09.200]  都有提到彼此相愛
[00:14:09.200 --> 00:14:10.320]  彼此信服
[00:14:10.320 --> 00:14:12.600]  在《爾弗所書》
[00:14:12.600 --> 00:14:15.760]  保羅提到彼此信服
[00:14:15.760 --> 00:14:17.560]  彼此勸慰
[00:14:17.560 --> 00:14:20.400]  所以在《貼撒羅加前書》提到
[00:14:20.400 --> 00:14:23.400]  我們應該彼此來勸慰
[00:14:23.400 --> 00:14:24.600]  彼此安慰
[00:14:24.600 --> 00:14:25.680]  彼此勸導
[00:14:25.680 --> 00:14:27.640]  叫我們能夠提醒
[00:14:27.640 --> 00:14:29.600]  走在神的心意裏面
[00:14:29.600 --> 00:14:31.920]  在大家軟弱的時候
[00:14:31.920 --> 00:14:34.920]  可能我們需要彼此相顧
[00:14:34.920 --> 00:14:36.760]  在哥倫德前書十二章
[00:14:36.760 --> 00:14:38.160]  彼此相顧
[00:14:38.160 --> 00:14:41.920]  有人生不同的季節
[00:14:41.920 --> 00:14:43.440]  有時會高有時會低
[00:14:43.440 --> 00:14:44.880]  在低的時候需要人
[00:14:44.880 --> 00:14:45.840]  去支持一下
[00:14:45.840 --> 00:14:46.880]  鼓勵一下
[00:14:46.880 --> 00:14:49.080]  去顧念一下
[00:14:49.080 --> 00:14:51.720]  我們要彼此饒恕
[00:14:51.720 --> 00:14:53.200]  在人與人當中
[00:14:53.200 --> 00:14:55.120]  家庭也是
[00:14:55.120 --> 00:14:56.640]  這個叫Family Dynamics
[00:14:56.640 --> 00:14:57.600]  一個家的時候
[00:14:57.600 --> 00:14:59.240]  一定有很多Dynamics
[00:14:59.240 --> 00:15:02.240]  即是有很多人與人之間的相處
[00:15:02.240 --> 00:15:03.480]  學習、磨擦
[00:15:03.480 --> 00:15:06.000]  如何來學習、饒恕
[00:15:06.000 --> 00:15:11.200]  所以我們需要彼此來學習、饒恕
[00:15:11.200 --> 00:15:12.920]  最重要亦是彼此建立
[00:15:12.920 --> 00:15:15.200]  在《羅摩書》十四章、十五章
[00:15:15.200 --> 00:15:16.280]  提到我們彼此建立
[00:15:16.280 --> 00:15:17.040]  還有其他的
[00:15:17.040 --> 00:15:18.360]  彼此代討
[00:15:18.360 --> 00:15:21.800]  彼此來勸勉等等
[00:15:21.800 --> 00:15:23.400]  所以我們看到這些都是
[00:15:23.400 --> 00:15:27.480]  提醒我們在神的家裏面彼此的關係
[00:15:27.480 --> 00:15:30.720]  相愛、信服、勸慰
[00:15:30.720 --> 00:15:33.480]  彼此相顧、互相饒恕
[00:15:33.480 --> 00:15:36.560]  彼此去建立對方
[00:15:36.560 --> 00:15:37.600]  無論我們的言語
[00:15:37.600 --> 00:15:39.920]  我們的行動
[00:15:39.920 --> 00:15:42.040]  我們的用意
[00:15:42.040 --> 00:15:43.800]  都是爲了建造其他人
[00:15:43.800 --> 00:15:45.880]  建立其他人
[00:15:45.880 --> 00:15:47.480]  家裏面亦都很重要的
[00:15:47.480 --> 00:15:49.560]  除了我們說有愛
[00:15:49.560 --> 00:15:51.680]  亦都有愛帶來有責任
[00:15:51.680 --> 00:15:53.760]  所以家庭一定有責任的
[00:15:53.760 --> 00:15:55.600]  你不可以只是說
[00:15:55.600 --> 00:15:56.840]  我只是回來家裏享受
[00:15:56.840 --> 00:15:59.000]  但是你不去付出
[00:15:59.000 --> 00:16:01.320]  我們小時候就教那些新聞仔
[00:16:01.320 --> 00:16:03.520]  說你在這裏就有你的責任
[00:16:03.520 --> 00:16:05.320]  做好你應該有的責任
[00:16:05.320 --> 00:16:08.320]  所以家裏面有家規、有家責
[00:16:08.320 --> 00:16:11.840]  家人應該彼此去盡責
[00:16:11.840 --> 00:16:13.160]  所以我們應該付出
[00:16:13.160 --> 00:16:16.840]  我們神給我們有的能力
[00:16:16.840 --> 00:16:19.800]  回來、回家、回家
[00:16:19.800 --> 00:16:23.360]  養家、顧家
[00:16:23.360 --> 00:16:25.680]  照顧好家裏
[00:16:25.680 --> 00:16:27.280]  管理好神的家
[00:16:27.280 --> 00:16:30.440]  所以這些都是我們有的責任
[00:16:30.440 --> 00:16:33.880]  所以我們互相守望在家裏面
[00:16:33.880 --> 00:16:36.720]  因爲這是神的家
[00:16:36.720 --> 00:16:38.560]  所以永生神的家
[00:16:38.560 --> 00:16:42.160]  巴不得我們的教會
[00:16:42.160 --> 00:16:46.440]  上帝的家能夠滿足到家主的心意
[00:16:46.440 --> 00:16:48.040]  滿足到神的心意
[00:16:48.040 --> 00:16:51.320]  成爲一個有生命、有愛
[00:16:51.320 --> 00:16:54.680]  有神的供應、有保護
[00:16:54.680 --> 00:16:57.560]  有溫暖、有喜樂
[00:16:57.560 --> 00:17:00.960]  有成長的永生神的家
[00:17:00.960 --> 00:17:03.560]  也都每一個人來到附上我們的努力
[00:17:03.560 --> 00:17:05.640]  靠着神的恩典和幫助
[00:17:05.640 --> 00:17:06.680]  人人盡責
[00:17:06.680 --> 00:17:09.320]  記得唐崇明牧師的教會
[00:17:09.320 --> 00:17:12.560]  No one comes to contribute
[00:17:12.560 --> 00:17:13.960]  No one comes to help
[00:17:13.960 --> 00:17:16.040]  But everyone comes to learn
[00:17:16.040 --> 00:17:18.800]  And everyone comes to serve
[00:17:18.800 --> 00:17:19.760]  所以每一個人
[00:17:19.760 --> 00:17:22.120]  我們都來到神的家裏面
[00:17:22.120 --> 00:17:24.720]  一起謙卑地服事
[00:17:24.720 --> 00:17:26.960]  盡上我們的責任
[00:17:26.960 --> 00:17:30.240]  在保羅提到提摩太陽
[00:17:30.240 --> 00:17:32.080]  如何好好地來到建立教會
[00:17:32.080 --> 00:17:33.160]  管理神的家
[00:17:33.160 --> 00:17:36.160]  他首先提到這是永生上帝的家
[00:17:36.160 --> 00:17:38.000]  這是最重要的觀念
[00:17:38.000 --> 00:17:40.560]  讓我們知道教會不是一般的團體
[00:17:40.560 --> 00:17:44.040]  教會是上帝的家
[00:17:44.040 --> 00:17:47.000]  讓我們都能夠事常地靠着上帝
