
[00:00:00.000 --> 00:00:04.200]  今年是我們盼望能夠在崇拜的講道的訊息裏面
[00:04:53.000 --> 00:04:57.000]  你是天父的兒女
[00:04:57.000 --> 00:05:00.000]  你又是神的子民
[00:05:00.000 --> 00:05:04.000]  你更加應該是耶穌基督的門徒
[00:05:04.000 --> 00:05:06.000]  我們其實有很多身份
[00:05:06.000 --> 00:05:08.000]  但你記得你是哪個身份呢
[00:05:08.000 --> 00:05:10.000]  當然我去看的時候
[00:05:10.000 --> 00:05:13.000]  我覺得不單單應該是記得你是誰
[00:05:13.000 --> 00:05:15.000]  是一個很重要的
[00:05:15.000 --> 00:05:17.000]  其實我相信記得神是誰
[00:05:17.000 --> 00:05:19.000]  同樣更加重要
[00:05:19.000 --> 00:05:21.000]  比記得你是誰更加重要
[00:05:21.000 --> 00:05:23.000]  以色列人可能記得他們自己是
[00:05:23.000 --> 00:05:25.000]  以色列神所揀選的民族
[00:05:25.000 --> 00:05:27.000]  是神的選民
[00:05:27.000 --> 00:05:30.000]  但他們可能只是止於此
[00:05:30.000 --> 00:05:33.000]  他們有時就忘記了神是哪一位
[00:05:33.000 --> 00:05:37.000]  所以神要讓他們在這四十年裡
[00:05:37.000 --> 00:05:40.000]  有一個叫做曠野人生的經歷
[00:05:40.000 --> 00:05:42.000]  在這個曠野人生裡
[00:05:42.000 --> 00:05:44.000]  神要他們學會幾樣功課
[00:05:44.000 --> 00:05:46.000]  第一就是謙卑
[00:05:46.000 --> 00:05:48.000]  第二就是經歷考驗
[00:05:48.000 --> 00:05:50.000]  磨練他們的生命
[00:05:50.000 --> 00:05:53.000]  以致他們更加認識到神是誰
[00:05:53.000 --> 00:05:58.000]  神就是那位供應恩典給他們的神
[00:05:58.000 --> 00:06:01.000]  記得神是誰
[00:06:01.000 --> 00:06:03.000]  是神掌管
[00:06:03.000 --> 00:06:07.000]  要幫助以色列人記得他
[00:06:07.000 --> 00:06:11.000]  其實在以色列人離開埃及的時候
[00:06:11.000 --> 00:06:14.000]  他們已經開始了一個恩典的人生
[00:06:14.000 --> 00:06:19.000]  他們踏上了一條叫做恩典之路
[00:06:19.000 --> 00:06:22.000]  他們能夠捱過四十年
[00:06:22.000 --> 00:06:25.000]  能夠預備進入迦南
[00:06:25.000 --> 00:06:27.000]  其實不是他們有多厲害
[00:06:27.000 --> 00:06:30.000]  不是他們懂得曠野求生
[00:06:30.000 --> 00:06:33.000]  現在的電視節目有很多這種
[00:06:33.000 --> 00:06:36.000]  扔人出去曠野考驗他們
[00:06:36.000 --> 00:06:37.000]  其實不是他們很厲害
[00:06:37.000 --> 00:06:39.000]  他們離開埃及的時候
[00:06:39.000 --> 00:06:42.000]  他們只是開始了要經歷神的恩典
[00:06:42.000 --> 00:06:45.000]  但這條恩典之路來到森嚴紀的時候
[00:06:45.000 --> 00:06:48.000]  甚至可能在以前也是這樣
[00:06:48.000 --> 00:06:51.000]  他們不可以逾越
[00:06:51.000 --> 00:06:54.000]  神要限制他們的貪慾
[00:06:54.000 --> 00:06:57.000]  逾越對於以色列人來說可能很熟悉
[00:06:57.000 --> 00:06:58.000]  對我們來說很熟悉
[00:06:58.000 --> 00:07:00.000]  以色列人一定會守逾越節
[00:07:00.000 --> 00:07:02.000]  逾越節是紀念他們出埃及
[00:07:02.000 --> 00:07:04.000]  是一個很重要的節日
[00:07:04.000 --> 00:07:07.000]  但反而來到森嚴紀第二章四到五節的時候
[00:07:07.000 --> 00:07:10.000]  當他們經過耳掃後裔的地方的時候
[00:07:10.000 --> 00:07:13.000]  神吩咐他們不可以亂來
[00:07:13.000 --> 00:07:17.000]  不可以逾越這些地界
[00:07:17.000 --> 00:07:21.000]  神是要限制他們的貪心
[00:07:21.000 --> 00:07:24.000]  神給以色列人有他們的應許
[00:07:24.000 --> 00:07:27.000]  但不是拿別人的地方
[00:07:27.000 --> 00:07:30.000]  更加不要貪心
[00:07:30.000 --> 00:07:33.000]  其中一樣就是連弟兄那份也拿了
[00:07:33.000 --> 00:07:36.000]  可能有很多類不同的貪心慾望
[00:07:36.000 --> 00:07:40.000]  但至少這裡提醒弟兄你也不放過
[00:07:40.000 --> 00:07:42.000]  不熟就不吃
[00:07:42.000 --> 00:07:43.000]  更慘
[00:07:43.000 --> 00:07:46.000]  所以提醒我們不可以逾越
[00:07:46.000 --> 00:07:48.000]  人不可以逾越這些地界
[00:07:48.000 --> 00:07:51.000]  要尊重耳掃後裔的地方
[00:07:51.000 --> 00:07:54.000]  所以有一節經文在這裡也是一個很好的提醒
[00:07:54.000 --> 00:07:57.000]  在森嚴三十章八到九節
[00:07:57.000 --> 00:07:58.000]  希望大家可以回去看一下
[00:07:58.000 --> 00:08:00.000]  特別在過年的時候
[00:08:00.000 --> 00:08:02.000]  大家可以多一點時間讀一讀聖經
[00:08:02.000 --> 00:08:03.000]  這節經文很好
[00:08:03.000 --> 00:08:07.000]  求神給他不多也不少
[00:08:07.000 --> 00:08:09.000]  其實也是跟貪心有關
[00:08:09.000 --> 00:08:12.000]  在森嚴三十章你就可以慢慢看到
[00:08:12.000 --> 00:08:17.000]  智慧人的提醒其實就是以色列人他們所經歷過
[00:08:17.000 --> 00:08:21.000]  不可以在恩典的路上逾越
[00:08:21.000 --> 00:08:25.000]  因為神有最好的規劃
[00:08:25.000 --> 00:08:29.000]  其實神在對選民也好
[00:08:29.000 --> 00:08:32.000]  對他揀選的民族以色列
[00:08:32.000 --> 00:08:34.000]  也是對一些外邦的民族
[00:08:34.000 --> 00:08:37.000]  其實這裡就用了耳掃後裔做例子
[00:08:37.000 --> 00:08:41.000]  但其實我相信包括了其他國家的民族
[00:08:41.000 --> 00:08:43.000]  這裡提到神有最好的規劃
[00:08:43.000 --> 00:08:46.000]  神不會因為單單以色列人是選民
[00:08:46.000 --> 00:08:48.000]  才給他們答應
[00:08:48.000 --> 00:08:51.000]  其實在森嚴二章十二節的時候
[00:08:51.000 --> 00:08:55.000]  神透過摩西分府以色列人給他們看見
[00:08:55.000 --> 00:08:59.000]  其實耳掃的子孫能夠得到地
[00:08:59.000 --> 00:09:01.000]  都是神幫助他們
[00:09:01.000 --> 00:09:05.000]  他們可以得到地的分配
[00:09:05.000 --> 00:09:07.000]  是神給他們的
[00:09:07.000 --> 00:09:10.000]  就好像神恩待以色列人一樣
[00:09:10.000 --> 00:09:14.000]  不要想著神只是恩待他們的選民
[00:09:14.000 --> 00:09:15.000]  我是基督徒
[00:09:15.000 --> 00:09:17.000]  我被神揀選
[00:09:17.000 --> 00:09:19.000]  我應該得到的福氣比較多
[00:09:19.000 --> 00:09:21.000]  我不知道有時你會不會這樣想
[00:09:21.000 --> 00:09:24.000]  看見其他非基督徒好像順暢
[00:09:24.000 --> 00:09:27.000]  人生豐富
[00:09:27.000 --> 00:09:29.000]  你就會怎樣?
[00:09:29.000 --> 00:09:31.000]  有少少眼紅
[00:09:31.000 --> 00:09:32.000]  看見人這麼好
[00:09:32.000 --> 00:09:35.000]  為何我好像信耶穌都信得不太好呢?
[00:09:35.000 --> 00:09:37.000]  不要這樣想
[00:09:37.000 --> 00:09:39.000]  因為是神的規劃
[00:09:39.000 --> 00:09:42.000]  神給以色列人有他的一份
[00:09:42.000 --> 00:09:43.000]  有他的應許
[00:09:43.000 --> 00:09:46.000]  神同樣給一些未信祂的人
[00:09:46.000 --> 00:09:48.000]  有祂給他的恩典
[00:09:48.000 --> 00:09:50.000]  賜給他的地
[00:09:50.000 --> 00:09:52.000]  而最重要是讓我們看見
[00:09:52.000 --> 00:09:54.000]  其實真的不是由人來作主
[00:09:54.000 --> 00:09:57.000]  最重要是當摩西初一級的時候
[00:09:57.000 --> 00:09:58.000]  跟法老王的對話
[00:09:58.000 --> 00:10:00.000]  透過摩西說
[00:10:00.000 --> 00:10:04.000]  全地都是屬於耶和華
[00:10:04.000 --> 00:10:05.000]  如果要說地主
[00:10:05.000 --> 00:10:07.000]  最大的地主就是我們的神
[00:10:07.000 --> 00:10:11.000]  由祂分配誰可以得到甚麼福分
[00:10:11.000 --> 00:10:13.000]  誰可以得到甚麼地
[00:10:13.000 --> 00:10:14.000]  萬國萬邦
[00:10:14.000 --> 00:10:17.000]  真正他們能夠得到的地方
[00:10:17.000 --> 00:10:20.000]  其實是由神來決定
[00:10:20.000 --> 00:10:22.000]  當然人的知識和認識很有限
[00:10:22.000 --> 00:10:24.000]  人就會為一些地方
[00:10:24.000 --> 00:10:26.000]  甚麼海界甚麼島
[00:10:26.000 --> 00:10:28.000]  爭來爭去
[00:10:28.000 --> 00:10:29.000]  當我們看見的時候
[00:10:29.000 --> 00:10:30.000]  我們要更加體會到
[00:10:30.000 --> 00:10:34.000]  其實最終能夠讓人得到這些地
[00:10:34.000 --> 00:10:36.000]  甚至可能得到不同的福分
[00:10:36.000 --> 00:10:39.000]  是神的規劃
[00:10:39.000 --> 00:10:42.000]  亦是神定義來賜福
[00:10:42.000 --> 00:10:46.000]  不會因為這個是外邦人
[00:10:46.000 --> 00:10:48.000]  這個是以素的後裔
[00:10:48.000 --> 00:10:50.000]  這個是羅德的後裔
[00:10:50.000 --> 00:10:51.000]  不同這些他們就覺得
[00:10:51.000 --> 00:10:54.000]  神應該不要對他們那麼好
[00:10:54.000 --> 00:10:56.000]  這裡提醒我們其實
[00:10:56.000 --> 00:10:59.000]  神定義的賜福是神話事
[00:10:59.000 --> 00:11:00.000]  神決定
[00:11:00.000 --> 00:11:03.000]  神為不同的人有最好的計劃
[00:11:03.000 --> 00:11:05.000]  只不過以色列人
[00:11:05.000 --> 00:11:07.000]  能夠有恩典
[00:11:07.000 --> 00:11:08.000]  是被神所揀選
[00:11:08.000 --> 00:11:11.000]  成為他在地上的選民
[00:11:11.000 --> 00:11:14.000]  亦是有少少代表性
[00:11:14.000 --> 00:11:17.000]  但這個以色列被揀選的民族
[00:11:17.000 --> 00:11:22.000]  亦是在一個不聽話和聽話的人生當中
[00:11:22.000 --> 00:11:26.000]  來經歷神的管教
[00:11:26.000 --> 00:11:28.000]  經歷神的恩典
[00:11:28.000 --> 00:11:30.000]  大神仍然憐憫人
[00:11:30.000 --> 00:11:33.000]  縱然在人看來
[00:11:33.000 --> 00:11:35.000]  回頭看以色列的歷史
[00:11:35.000 --> 00:11:39.000]  其實以色列是一個最不聽話的民族
[00:11:39.000 --> 00:11:40.000]  如果看文素記的時候
[00:11:40.000 --> 00:11:41.000]  你就會發現
[00:11:41.000 --> 00:11:44.000]  文素記開始沒多久
[00:11:44.000 --> 00:11:48.000]  以色列人又激怒神
[00:11:48.000 --> 00:11:52.000]  在摩西和神的對話當中
[00:11:52.000 --> 00:11:54.000]  提到以色列人的時候已經是
[00:11:54.000 --> 00:11:56.000]  短短兩三年的時間
[00:11:56.000 --> 00:11:59.000]  已經是十次來試探神
[00:11:59.000 --> 00:12:02.000]  所以以色列民族其實不是一個
[00:12:02.000 --> 00:12:03.000]  應該被揀選的民族
[00:12:03.000 --> 00:12:05.000]  如果從人的角度去看
[00:12:05.000 --> 00:12:10.000]  但神仍然給以色列民族有管教
[00:12:10.000 --> 00:12:11.000]  神揀選了這個民族
[00:12:11.000 --> 00:12:15.000]  神仍然讓他們經歷神的恩典
[00:12:15.000 --> 00:12:16.000]  所以今天
[00:12:16.000 --> 00:12:19.000]  縱然以色列人他們有時聽話
[00:12:19.000 --> 00:12:20.000]  有時不聽話
[00:12:20.000 --> 00:12:21.000]  有時遵守神的命令
[00:12:21.000 --> 00:12:23.000]  有時違背神的命令
[00:12:23.000 --> 00:12:26.000]  神仍然賜下恩典給他們
[00:12:26.000 --> 00:12:28.000]  所以不要眼紅
[00:12:28.000 --> 00:12:30.000]  其實其他外邦人
[00:12:30.000 --> 00:12:32.000]  甚至是以素的後裔
[00:12:32.000 --> 00:12:33.000]  羅德後裔
[00:12:33.000 --> 00:12:36.000]  他們都是有神的恩典臨到
[00:12:36.000 --> 00:12:40.000]  神仍然將他們得到的地賜給他們
[00:12:40.000 --> 00:12:43.000]  在《生命記》八章四到十節裡
[00:12:43.000 --> 00:12:45.000]  其實以後我們都會有講員
[00:12:45.000 --> 00:12:47.000]  會再講這段經文
[00:12:47.000 --> 00:12:49.000]  不過和大家很快看看這段經文
[00:12:49.000 --> 00:12:50.000]  它提醒以色列人
[00:12:50.000 --> 00:12:51.000]  他們四十年來
[00:12:51.000 --> 00:12:53.000]  好像剛才二章七節說
[00:12:53.000 --> 00:12:54.000]  他們一無所缺
[00:12:54.000 --> 00:12:55.000]  他們的衣服沒有破
[00:12:55.000 --> 00:12:57.000]  腳沒有腫瘤
[00:12:57.000 --> 00:13:00.000]  他們心裡要想想
[00:13:00.000 --> 00:13:02.000]  神如何來管教他們
[00:13:02.000 --> 00:13:04.000]  當他們願意接受管教之後
[00:13:04.000 --> 00:13:08.000]  神會帶領他們進入迦南英許地
[00:13:08.000 --> 00:13:10.000]  當他們進入迦南英許地的時候
[00:13:10.000 --> 00:13:13.000]  那裡有很豐富的資源
[00:13:13.000 --> 00:13:15.000]  這些豐富的資源
[00:13:15.000 --> 00:13:16.000]  這裡怎麼形容呢
[00:13:16.000 --> 00:13:18.000]  你們不缺食物
[00:13:18.000 --> 00:13:21.000]  一無所缺
[00:13:21.000 --> 00:13:23.000]  同樣出現一無所缺
[00:13:23.000 --> 00:13:24.000]  剛才我們如果記得
[00:13:24.000 --> 00:13:26.000]  二章七節的時候
[00:13:26.000 --> 00:13:28.000]  神帶他們去回憶
[00:13:28.000 --> 00:13:32.000]  他們在曠野四十年來所經歷的
[00:13:32.000 --> 00:13:33.000]  同樣用一個形容詞
[00:13:33.000 --> 00:13:36.000]  就是一無所缺
[00:13:36.000 --> 00:13:37.000]  所以其實在
[00:13:37.000 --> 00:13:41.000]  無論是曠野看來好像是逆境
[00:13:41.000 --> 00:13:43.000]  很荒蕪
[00:13:43.000 --> 00:13:45.000]  在迦南美地進入去
[00:13:45.000 --> 00:13:47.000]  有流瀨與物
[00:13:47.000 --> 00:13:49.000]  很豐富
[00:13:49.000 --> 00:13:51.000]  其實在神眼中所看的
[00:13:51.000 --> 00:13:54.000]  都是一無所缺
[00:13:54.000 --> 00:13:57.000]  不會因為人看來是順境或逆境
[00:13:57.000 --> 00:13:59.000]  才覺得是豐富
[00:13:59.000 --> 00:14:02.000]  才是神數之不盡的恩典
[00:14:02.000 --> 00:14:04.000]  其實無論在曠野
[00:14:04.000 --> 00:14:05.000]  在迦南地
[00:14:05.000 --> 00:14:07.000]  他們吃得飽的時候
[00:14:07.000 --> 00:14:09.000]  他們就應該感恩
[00:14:09.000 --> 00:14:12.000]  是神讓他們一無所缺
[00:14:12.000 --> 00:14:15.000]  這是神給以色列人的應許
[00:14:15.000 --> 00:14:16.000]  但以色列人其中一個
[00:14:16.000 --> 00:14:17.000]  很重要要做的是什麼呢
[00:14:17.000 --> 00:14:19.000]  他們要做出抉擇
[00:14:19.000 --> 00:14:21.000]  他們要有承擔
[00:14:21.000 --> 00:14:23.000]  在生命的一開始的時候
[00:14:23.000 --> 00:14:25.000]  我們看見一個經文叫做
[00:14:25.000 --> 00:14:26.000]  一章八節
[00:14:26.000 --> 00:14:27.000]  這裡告訴我們
[00:14:27.000 --> 00:14:28.000]  神再次跟以色列人說
[00:14:28.000 --> 00:14:30.000]  將地放在你面前
[00:14:30.000 --> 00:14:32.000]  應許地已經在你面前
[00:14:32.000 --> 00:14:37.000]  你們要進去得者地位
[00:14:37.000 --> 00:14:38.000]  神應許給你的
[00:14:38.000 --> 00:14:39.000]  神應許給我的
[00:14:39.000 --> 00:14:41.000]  神應許給以色列人的
[00:14:41.000 --> 00:14:44.000]  這個應許是要人去拿的
[00:14:44.000 --> 00:14:46.000]  不是我們攪拌雙手
[00:14:46.000 --> 00:14:48.000]  我們就可以得到
[00:14:48.000 --> 00:14:51.000]  是神要我們同樣有一定的付出
[00:14:51.000 --> 00:14:53.000]  我們要做一個抉擇
[00:14:53.000 --> 00:14:54.000]  你要不要呢
[00:14:54.000 --> 00:14:56.000]  可能神給到地
[00:14:56.000 --> 00:14:58.000]  以色列人可以覺得不是好
[00:14:58.000 --> 00:15:00.000]  所以他們曾經不要過
[00:15:00.000 --> 00:15:01.000]  在生命的一章裡面
[00:15:01.000 --> 00:15:03.000]  都提醒我們的回憶
[00:15:03.000 --> 00:15:04.000]  他們曾經拒絕
[00:15:04.000 --> 00:15:06.000]  覺得那邊的人很高大威猛
[00:15:06.000 --> 00:15:08.000]  他們不敢承擔
[00:15:08.000 --> 00:15:09.000]  但這裡提醒我們
[00:15:09.000 --> 00:15:12.000]  神就是放在這個地在我們面前
[00:15:12.000 --> 00:15:13.000]  我們要承擔
[00:15:13.000 --> 00:15:15.000]  還要去經歷是什麼呢
[00:15:15.000 --> 00:15:17.000]  認定是神的幫助
[00:15:17.000 --> 00:15:18.000]  是神的幫助
[00:15:18.000 --> 00:15:20.000]  我們就可以拿到這塊地
[00:15:20.000 --> 00:15:22.000]  是神的幫助
[00:15:22.000 --> 00:15:24.000]  我們就可以面對這些艱難
[00:15:24.000 --> 00:15:25.000]  我想上個禮拜
[00:15:25.000 --> 00:15:27.000]  如果大家有崇拜的時候
[00:15:27.000 --> 00:15:29.000]  或者你看回周刊裡面
[00:15:29.000 --> 00:15:32.000]  林牧師就特別講到
[00:15:32.000 --> 00:15:34.000]  生命記的二章後半段
[00:15:34.000 --> 00:15:36.000]  怎樣去看回
[00:15:36.000 --> 00:15:40.000]  以色列人去領宮佔那些地方的情況
[00:15:40.000 --> 00:15:41.000]  其實正正他們經歷的
[00:15:41.000 --> 00:15:43.000]  就是神的幫助
[00:15:43.000 --> 00:15:44.000]  其中有一個
[00:15:44.000 --> 00:15:45.000]  如果大家有留意
[00:15:45.000 --> 00:15:47.000]  你回去看看二章的二十一節
[00:15:47.000 --> 00:15:48.000]  那個是很特別的
[00:15:48.000 --> 00:15:51.000]  是講到神怎樣幫助阿們人
[00:15:51.000 --> 00:15:54.000]  來將阿納人打敗
[00:15:54.000 --> 00:15:56.000]  而阿納人就是昔日
[00:15:56.000 --> 00:16:00.000]  當這12個探子去探加南地的時候
[00:16:00.000 --> 00:16:02.000]  他們覺得阿納人和阿摩利人
[00:16:02.000 --> 00:16:04.000]  就是同樣很高大
[00:16:04.000 --> 00:16:05.000]  那些巨人
[00:16:05.000 --> 00:16:08.000]  令到那十個探子
[00:16:08.000 --> 00:16:10.000]  沒有勇氣
[00:16:10.000 --> 00:16:11.000]  心灰
[00:16:11.000 --> 00:16:12.000]  覺得打不贏
[00:16:12.000 --> 00:16:14.000]  所以帶了一個壞的消息
[00:16:14.000 --> 00:16:16.000]  回到以色列那裡
[00:16:16.000 --> 00:16:18.000]  但是當我們看回
[00:16:18.000 --> 00:16:20.000]  生命記二章二十一節的時候
[00:16:20.000 --> 00:16:21.000]  都提醒我們
[00:16:21.000 --> 00:16:23.000]  阿摩利人他們得到的地
[00:16:23.000 --> 00:16:26.000]  其實都是神幫助他們
[00:16:26.000 --> 00:16:30.000]  打敗這些巨大的阿納人
[00:16:30.000 --> 00:16:33.000]  以色列人是神的子民
[00:16:33.000 --> 00:16:34.000]  被揀選的
[00:16:34.000 --> 00:16:35.000]  更加要認定
[00:16:35.000 --> 00:16:38.000]  神一定要幫助他們
[00:16:38.000 --> 00:16:40.000]  只不過當以色列人他們
[00:16:40.000 --> 00:16:43.000]  在後來怎樣去試探神
[00:16:43.000 --> 00:16:45.000]  怎樣去違背神的時候
[00:16:45.000 --> 00:16:47.000]  神仍然給他們有憐憫
[00:16:47.000 --> 00:16:48.000]  只要他們遵守
[00:16:48.000 --> 00:16:50.000]  願意回到神面前
[00:16:50.000 --> 00:16:51.000]  聽神的話
[00:16:51.000 --> 00:16:52.000]  就好像二章一節說
[00:16:52.000 --> 00:16:54.000]  他們聽神的吩咐
[00:16:54.000 --> 00:16:57.000]  願意守神命令的時候
[00:16:57.000 --> 00:16:59.000]  神就幫助他們
[00:16:59.000 --> 00:17:03.000]  以至將他們的仇敵除去
[00:17:03.000 --> 00:17:06.000]  這個就是神給我們
[00:17:06.000 --> 00:17:07.000]  不單單是以色列人
[00:17:07.000 --> 00:17:10.000]  神給你和我的恩典
[00:17:10.000 --> 00:17:11.000]  我們要學習
[00:17:11.000 --> 00:17:14.000]  當我們面對這些日子的時候
[00:17:14.000 --> 00:17:16.000]  有時候真的不容易過
[00:17:16.000 --> 00:17:18.000]  可能在我們面前有不同的艱難
[00:17:18.000 --> 00:17:19.000]  但我們要學會
[00:17:19.000 --> 00:17:22.000]  就是數算神的恩典
[00:17:22.000 --> 00:17:24.000]  以色列人經過四十年之後
