
[00:00:00.000 --> 00:00:02.920]  《撒慕爾記》上的十七章
[00:11:40.100 --> 00:11:42.100]  你想想如果15磅的鐵槍
[00:11:42.100 --> 00:11:44.100]  被他發一下
[00:11:44.100 --> 00:11:48.100]  你都肯定暈倒的
[00:11:48.100 --> 00:11:50.100]  這個人這麼仔細的形容
[00:11:50.100 --> 00:11:54.100]  就告訴你這個哥利亞是一個很難應付的敵人
[00:11:54.100 --> 00:11:55.100]  不單是這樣
[00:11:55.100 --> 00:11:59.100]  他還有一個隨從拿著盾牌在他面前
[00:11:59.100 --> 00:12:00.100]  是保護他的
[00:12:00.100 --> 00:12:03.100]  即是你打算要射箭
[00:12:03.100 --> 00:12:06.100]  這個隨從盾牌已經擋住了
[00:12:06.100 --> 00:12:10.100]  在那裏罵陣罵了40天
[00:12:10.100 --> 00:12:13.100]  以色列人的軍隊包括索羅
[00:12:13.100 --> 00:12:18.100]  因為國家已經開始有個陣營在那裏
[00:12:18.100 --> 00:12:21.100]  架構建立得挺好的
[00:12:21.100 --> 00:12:23.100]  文武百官開始已經成形了
[00:12:23.100 --> 00:12:27.100]  不是一些過往好像那些劉羅
[00:12:27.100 --> 00:12:30.100]  在那裏三五成群
[00:12:30.100 --> 00:12:31.100]  已經不是了
[00:12:31.100 --> 00:12:32.100]  慢慢成形之後
[00:12:32.100 --> 00:12:34.100]  凡是一個國家一個社會
[00:12:34.100 --> 00:12:37.100]  一個機構一個公司
[00:12:37.100 --> 00:12:41.100]  當你的規格開始成形之後
[00:12:41.100 --> 00:12:43.100]  有一個危機
[00:12:43.100 --> 00:12:47.100]  就是人就開始養尊處優
[00:12:47.100 --> 00:12:51.100]  面對危機的能力就低了
[00:12:51.100 --> 00:12:55.100]  面對敵人的時候那種勇氣又少了
[00:12:55.100 --> 00:12:57.100]  所以你看到索羅和那些軍隊
[00:12:57.100 --> 00:13:00.100]  那些軍隊一聽到菲利士人哥利亞
[00:13:00.100 --> 00:13:04.100]  就已經驚惶極其害怕
[00:13:04.100 --> 00:13:06.100]  甚至有些做逃兵走
[00:13:06.100 --> 00:13:09.100]  沒有人敢迎戰
[00:13:09.100 --> 00:13:15.100]  而戴維奉命他爸爸叫他去前方探望他哥哥
[00:13:15.100 --> 00:13:19.100]  在十七章的十七節到十八節裏面
[00:13:19.100 --> 00:13:22.100]  如果你看十七章的十七節到十八節
[00:13:22.100 --> 00:13:31.100]  叫他拿十個餅和一些位置去到戰場前
[00:13:31.100 --> 00:13:34.100]  幫他哥哥添加一些糧食
[00:13:34.100 --> 00:13:35.100]  即是小食
[00:13:35.100 --> 00:13:41.100]  因為從行軍一日三餐都不知吃得好去哪裏了
[00:13:41.100 --> 00:13:43.100]  他爸爸就憂心惜戚
[00:13:43.100 --> 00:13:46.100]  叫最小的兒子帶餅去
[00:13:46.100 --> 00:13:49.100]  順便也可以收下風
[00:13:49.100 --> 00:13:52.100]  在這裏詳細交代了
[00:13:52.100 --> 00:13:55.100]  戴維家族裏面原來有八兄弟
[00:13:55.100 --> 00:13:57.100]  他是最小的兒子
[00:13:57.100 --> 00:14:00.100]  很明顯地加上上星期我們經文見到
[00:14:00.100 --> 00:14:03.100]  戴維在家庭裏面並不重要的一個要員
[00:14:03.100 --> 00:14:05.100]  這個人不重要
[00:14:05.100 --> 00:14:06.100]  八兄弟最小
[00:14:06.100 --> 00:14:09.100]  而有三個哥哥就跟了索羅王
[00:14:09.100 --> 00:14:14.100]  所以他現在來到陣營裏面探望這三個哥哥
[00:14:14.100 --> 00:14:18.100]  誰不知在二十八節裏面
[00:14:18.100 --> 00:14:20.100]  他去到陣營裏面的時候
[00:14:20.100 --> 00:14:23.100]  見到哥利亞在罵陣
[00:14:23.100 --> 00:14:26.100]  然後以色列人的軍隊又不敢迎戰
[00:14:26.100 --> 00:14:27.100]  他就問發生什麼事
[00:14:27.100 --> 00:14:29.100]  究竟發生什麼事
[00:14:29.100 --> 00:14:30.100]  問著問著的時候
[00:14:30.100 --> 00:14:33.100]  他的哥哥以利亞就聽到
[00:14:33.100 --> 00:14:36.100]  聽到之後就罵他
[00:14:36.100 --> 00:14:38.100]  罵他兩樣很嚴重的事
[00:14:38.100 --> 00:14:39.100]  第一
[00:14:39.100 --> 00:14:41.100]  就指責他沒有理會到群洋
[00:14:41.100 --> 00:14:43.100]  即是說擅離職守
[00:14:43.100 --> 00:14:44.100]  不忠心
[00:14:44.100 --> 00:14:45.100]  第二
[00:14:45.100 --> 00:14:46.100]  就罵他什麼呢
[00:14:46.100 --> 00:14:48.100]  就向他發露說你下來作什麼呢
[00:14:48.100 --> 00:14:51.100]  在抗野那裏有幾隻羊你交代了誰呢
[00:14:51.100 --> 00:14:52.100]  接著他說
[00:14:52.100 --> 00:14:54.100]  我知道你是驕傲的
[00:14:54.100 --> 00:14:55.100]  和你心裏面的惡意
[00:14:55.100 --> 00:14:57.100]  你下來特意為要看征戰
[00:14:57.100 --> 00:14:59.100]  即是說他是八卦
[00:14:59.100 --> 00:15:01.100]  心懷不軌
[00:15:01.100 --> 00:15:07.100]  你想像不到兩兄弟一見面就這樣說話
[00:15:07.100 --> 00:15:08.100]  是不是
[00:15:08.100 --> 00:15:11.100]  你身為哥哥
[00:15:11.100 --> 00:15:12.100]  見到最小的弟弟
[00:15:12.100 --> 00:15:15.100]  走到戰場上的前線
[00:15:15.100 --> 00:15:16.100]  你是不是應該跟他說
[00:15:16.100 --> 00:15:17.100]  弟弟這裏很危險
[00:15:17.100 --> 00:15:18.100]  你快點回家
[00:15:18.100 --> 00:15:20.100]  應該這樣說才對
[00:15:20.100 --> 00:15:21.100]  或者
[00:15:21.100 --> 00:15:22.100]  你在這裏這麼危險
[00:15:22.100 --> 00:15:23.100]  你來幹什麼
[00:15:23.100 --> 00:15:24.100]  不是這樣
[00:15:24.100 --> 00:15:26.100]  問都不問
[00:15:26.100 --> 00:15:28.100]  就已經責他兩件事
[00:15:28.100 --> 00:15:29.100]  第一
[00:15:29.100 --> 00:15:30.100]  就很嚴重的罪
[00:15:30.100 --> 00:15:31.100]  擅離職守
[00:15:31.100 --> 00:15:32.100]  不忠心
[00:15:32.100 --> 00:15:33.100]  第二
[00:15:33.100 --> 00:15:35.100]  八卦好奇兼驕傲
[00:15:35.100 --> 00:15:39.100]  從這段經文的表達
[00:15:39.100 --> 00:15:40.100]  你就知道
[00:15:40.100 --> 00:15:42.100]  大衛平日在家裏
[00:15:42.100 --> 00:15:45.100]  不斷被這些哥哥責他
[00:15:45.100 --> 00:15:48.100]  所以難怪走了去放羊
[00:15:48.100 --> 00:15:50.100]  留在家裏幹什麼
[00:15:50.100 --> 00:15:52.100]  一見到哥哥就責你兩句
[00:15:52.100 --> 00:15:54.100]  還要冤枉你
[00:15:54.100 --> 00:15:55.100]  這樣的哥哥都可以
[00:15:55.100 --> 00:15:56.100]  但是
[00:15:56.100 --> 00:15:57.100]  弟兄姊妹
[00:15:57.100 --> 00:15:58.100]  留意一下
[00:15:58.100 --> 00:15:59.100]  有很多時候我們說
[00:15:59.100 --> 00:16:01.100]  家庭會影響我們很嚴重
[00:16:01.100 --> 00:16:03.100]  我們兄弟姊妹影響很嚴重
[00:16:03.100 --> 00:16:04.100]  父母影響我們很嚴重
[00:16:04.100 --> 00:16:05.100]  是的
[00:16:05.100 --> 00:16:06.100]  真的
[00:16:06.100 --> 00:16:07.100]  有影響
[00:16:07.100 --> 00:16:08.100]  非常之重要的影響
[00:16:08.100 --> 00:16:12.100]  但是否影響到一個地步
[00:16:12.100 --> 00:16:16.100]  你不能去建立你自己的自我形象呢
[00:16:16.100 --> 00:16:18.100]  大衛似乎是被忽略
[00:16:18.100 --> 00:16:20.100]  所以他又有很不同的一面
[00:16:20.100 --> 00:16:24.100]  能夠建立到一個非常健康的形象
[00:16:24.100 --> 00:16:27.100]  我們聽見大衛和蘇羅的成長家庭
[00:16:27.100 --> 00:16:30.100]  某程度蘇羅成長是幸福得多的
[00:16:30.100 --> 00:16:31.100]  家庭裏面
[00:16:31.100 --> 00:16:33.100]  是天之驕子
[00:16:33.100 --> 00:16:34.100]  但是大衛不是
[00:16:34.100 --> 00:16:37.100]  一個沒人理的小孩
[00:16:37.100 --> 00:16:40.100]  相反蘇羅的自我形象很低
[00:16:40.100 --> 00:16:43.100]  大衛的自我形象很高
[00:16:43.100 --> 00:16:44.100]  為什麼可以看得到呢
[00:16:44.100 --> 00:16:46.100]  他哥哥這樣批評他兩句
[00:16:46.100 --> 00:16:47.100]  這麼嚴重的指責
[00:16:47.100 --> 00:16:50.100]  弟兄姊妹如果你是大衛你會怎樣呢
[00:16:50.100 --> 00:16:52.100]  一就是不敢出聲
[00:16:52.100 --> 00:16:54.100]  鵪鶉
[00:16:54.100 --> 00:16:55.100]  第二就是
[00:16:55.100 --> 00:16:57.100]  靜悄悄的走
[00:16:57.100 --> 00:16:59.100]  要不就和你哥哥吵架
[00:16:59.100 --> 00:17:01.100]  要不就用腳踢沙
[00:17:01.100 --> 00:17:04.100]  希望沙可以撞到你哥哥的腳
[00:17:04.100 --> 00:17:08.100]  有些洩憤的表達
[00:17:08.100 --> 00:17:10.100]  但是大衛沒有
[00:17:10.100 --> 00:17:11.100]  完全沒有
[00:17:11.100 --> 00:17:13.100]  大衛回答是很簡單的
[00:17:13.100 --> 00:17:17.100]  他哥哥其實這兩個指控都不合乎事實
[00:17:17.100 --> 00:17:19.100]  整段經文很仔細交代
[00:17:19.100 --> 00:17:20.100]  你會覺得很奇怪
[00:17:20.100 --> 00:17:22.100]  為什麼記載得這麼清楚
[00:17:22.100 --> 00:17:24.100]  大衛臨走之前將羊交了給人
[00:17:24.100 --> 00:17:26.100]  20節
[00:17:26.100 --> 00:17:29.100]  就是想告訴你和我
[00:17:29.100 --> 00:17:31.100]  大衛來到戰場前
[00:17:31.100 --> 00:17:33.100]  是很有交代的
[00:17:33.100 --> 00:17:35.100]  很忠心的
[00:17:35.100 --> 00:17:37.100]  總之他爸爸叫他做一件事
[00:17:37.100 --> 00:17:39.100]  他先處理了自己要處理的事
[00:17:39.100 --> 00:17:40.100]  然後才去的
[00:17:40.100 --> 00:17:42.100]  所以哥哥的指控是錯的
[00:17:42.100 --> 00:17:44.100]  羊沒有人看
[00:17:44.100 --> 00:17:45.100]  不是的
[00:17:45.100 --> 00:17:47.100]  他交代得很清楚
[00:17:47.100 --> 00:17:48.100]  你為什麼跑來
[00:17:48.100 --> 00:17:49.100]  你八卦嗎
