
[00:00:00.000 --> 00:00:05.280]  今天想跟大家探討的經文是《比特遷書》第五章
[00:02:20.800 --> 00:02:22.800]  是取自第五章
[00:02:22.800 --> 00:02:24.800]  十二節
[00:02:24.800 --> 00:02:26.800]  這本《慕要在借恩賞站穩不住》
[00:02:26.800 --> 00:02:28.800]  《慕要》就是說一定要
[00:02:28.800 --> 00:02:30.800]  這是一個非常重要
[00:02:30.800 --> 00:02:32.800]  非常狠切的叮囑
[00:02:32.800 --> 00:02:34.800]  上星期
[00:02:34.800 --> 00:02:36.800]  門訓主日講的經文是前一段
[00:02:36.800 --> 00:02:38.800]  是講彼得作為
[00:02:38.800 --> 00:02:40.800]  教會的長老
[00:02:40.800 --> 00:02:42.800]  牧養教會信徒的心腸
[00:02:42.800 --> 00:02:44.800]  今天
[00:02:44.800 --> 00:02:46.800]  講的這句叮囑
[00:02:46.800 --> 00:02:48.800]  更是他的肺腑之言
[00:02:48.800 --> 00:02:50.800]  當時的信徒
[00:02:50.800 --> 00:02:52.800]  身處在一個充滿苦難
[00:02:52.800 --> 00:02:54.800]  驚慌和仇恨的世界
[00:02:54.800 --> 00:02:56.800]  這是彼得前書的
[00:02:56.800 --> 00:02:58.800]  架構圖
[00:02:58.800 --> 00:03:00.800]  作者是
[00:03:00.800 --> 00:03:02.800]  美國一位很出色
[00:03:02.800 --> 00:03:04.800]  出名的
[00:03:04.800 --> 00:03:06.800]  牧師
[00:03:06.800 --> 00:03:08.800]  在這個架構裡面
[00:03:08.800 --> 00:03:10.800]  彼得前書的
[00:03:10.800 --> 00:03:12.800]  傳書的總體
[00:03:12.800 --> 00:03:14.800]  是在充滿仇恨的世界裡面
[00:03:14.800 --> 00:03:16.800]  活出聖潔
[00:03:16.800 --> 00:03:18.800]  在苦難裡面
[00:03:18.800 --> 00:03:20.800]  帶出盼望
[00:03:20.800 --> 00:03:22.800]  我們怎樣可以在這麼困難的環境裡面
[00:03:22.800 --> 00:03:24.800]  有這樣的生命
[00:03:24.800 --> 00:03:26.800]  這就是靠著《恩典》
[00:03:26.800 --> 00:03:28.800]  其實你們看看
[00:03:28.800 --> 00:03:30.800]  《恩典》是貫穿了整本
[00:03:30.800 --> 00:03:32.800]  整本書信的
[00:03:32.800 --> 00:03:34.800]  第1、2章
[00:03:34.800 --> 00:03:36.800]  要在《恩典》中堅持
[00:03:36.800 --> 00:03:38.800]  第2、3章講
[00:03:38.800 --> 00:03:40.800]  《恩典》中生活生活
[00:03:40.800 --> 00:03:42.800]  第3至5章
[00:03:42.800 --> 00:03:44.800]  主題是
[00:03:44.800 --> 00:03:46.800]  信徒要在《恩典》上站穩
[00:03:46.800 --> 00:03:48.800]  所以
[00:03:48.800 --> 00:03:50.800]  在《恩典》上站穩
[00:03:50.800 --> 00:03:52.800]  也是今天的訊息主題
[00:03:52.800 --> 00:03:54.800]  在我們看這段經歷之前
[00:03:54.800 --> 00:03:56.800]  要一起禱告
[00:03:56.800 --> 00:04:00.800]  慈愛的父神
[00:04:00.800 --> 00:04:02.800]  感謝你賜下你的慰愈
[00:04:02.800 --> 00:04:04.800]  在以下的訊息裡面
[00:04:04.800 --> 00:04:06.800]  求你的聖靈與我們同在
[00:04:06.800 --> 00:04:08.800]  幫助我講的 聽的
[00:04:08.800 --> 00:04:10.800]  更多明白你的心意
[00:04:10.800 --> 00:04:12.800]  為我們更多能夠明白你的
[00:04:12.800 --> 00:04:14.800]  《恩典》和懂得
[00:04:14.800 --> 00:04:16.800]  要站穩
[00:04:16.800 --> 00:04:18.800]  在《恩典》之上
[00:04:18.800 --> 00:04:20.800]  禱告是奉靠你獨生愛子
[00:04:20.800 --> 00:04:22.800]  耶穌基督保佑你的名次
[00:04:22.800 --> 00:04:26.800]  今天我們會從三方面
[00:04:26.800 --> 00:04:28.800]  去探討在《恩典》中
[00:04:28.800 --> 00:04:30.800]  站穩這個題目
[00:04:30.800 --> 00:04:32.800]  第一 為什麼我們要站穩
[00:04:32.800 --> 00:04:34.800]  第二 怎樣去站穩
[00:04:34.800 --> 00:04:36.800]  第三就是
[00:04:36.800 --> 00:04:38.800]  什麼是《恩典》上的站穩
[00:04:38.800 --> 00:04:40.800]  以及怎樣是《恩典》上的站穩
[00:04:40.800 --> 00:04:44.800]  首先我們看看
[00:04:44.800 --> 00:04:46.800]  要站穩的原因
[00:04:46.800 --> 00:04:48.800]  答案就在第八到第九節
[00:04:48.800 --> 00:04:50.800]  我們一起讀 好嗎
[00:04:50.800 --> 00:04:52.800]  無要謹慎
[00:04:52.800 --> 00:04:54.800]  要謹慎
[00:04:54.800 --> 00:04:56.800]  因為你們的仇敵魔鬼
[00:04:56.800 --> 00:04:58.800]  如同咆哮的獅子
[00:04:58.800 --> 00:05:00.800]  走來走去
[00:05:00.800 --> 00:05:02.800]  尋找可吞吃的人
[00:05:02.800 --> 00:05:04.800]  你們要用堅固的信心抵擋他
[00:05:04.800 --> 00:05:06.800]  因為知道你們在世上的
[00:05:06.800 --> 00:05:08.800]  眾弟兄
[00:05:08.800 --> 00:05:10.800]  也正在經歷
[00:05:10.800 --> 00:05:12.800]  這樣的苦難
[00:05:12.800 --> 00:05:14.800]  為什麼要站穩
[00:05:14.800 --> 00:05:16.800]  因為魔鬼如同咆哮的獅子
[00:05:16.800 --> 00:05:18.800]  走來走去
[00:05:18.800 --> 00:05:20.800]  尋找可吞吃的人
[00:05:20.800 --> 00:05:22.800]  想想 如果魔鬼
[00:05:22.800 --> 00:05:24.800]  真的像一隻獅子
[00:05:24.800 --> 00:05:26.800]  這樣走來走去
[00:05:26.800 --> 00:05:28.800]  你們可能會怕著牠
[00:05:28.800 --> 00:05:30.800]  會避開牠
[00:05:30.800 --> 00:05:32.800]  但是彼得用咆哮的獅子
[00:05:32.800 --> 00:05:34.800]  避開魔鬼
[00:05:34.800 --> 00:05:36.800]  說給我們聽
[00:05:36.800 --> 00:05:38.800]  那個魔鬼
[00:05:38.800 --> 00:05:40.800]  就像獅子的樣子
[00:05:40.800 --> 00:05:42.800]  而是獅子
[00:05:42.800 --> 00:05:44.800]  在動物界裡面
[00:05:44.800 --> 00:05:46.800]  是萬獸之王
[00:05:46.800 --> 00:05:48.800]  戰無不勝
[00:05:48.800 --> 00:05:50.800]  就是說 很少人
[00:05:50.800 --> 00:05:52.800]  能夠抵抗魔鬼的攻擊
[00:05:52.800 --> 00:05:54.800]  那走來走去
[00:05:54.800 --> 00:05:56.800]  為什麼呢
[00:05:56.800 --> 00:05:58.800]  就是說 魔鬼在地上
[00:05:58.800 --> 00:06:00.800]  往返 無處不在
[00:06:02.800 --> 00:06:04.800]  在約伯記的開始
[00:06:04.800 --> 00:06:06.800]  有這樣的記載
[00:06:06.800 --> 00:06:08.800]  有一天 約華臣問魔鬼
[00:06:08.800 --> 00:06:10.800]  撒旦 你從哪裡來的
[00:06:10.800 --> 00:06:12.800]  撒旦 甘梅德
[00:06:12.800 --> 00:06:14.800]  我從地上走來走去
[00:06:14.800 --> 00:06:16.800]  在那裡往返
[00:06:16.800 --> 00:06:18.800]  這個跟彼得時書
[00:06:18.800 --> 00:06:20.800]  的起約
[00:06:20.800 --> 00:06:22.800]  魔鬼在世界中往返
[00:06:22.800 --> 00:06:24.800]  就是告訴他
[00:06:24.800 --> 00:06:26.800]  他可以無孔不入
[00:06:26.800 --> 00:06:28.800]  去到每一個角落
[00:06:28.800 --> 00:06:30.800]  等一下 我們會看到
[00:06:30.800 --> 00:06:32.800]  魔鬼無處不在
[00:06:32.800 --> 00:06:34.800]  在那裡做什麼呢
[00:06:34.800 --> 00:06:36.800]  要尋找可吞吃的人
[00:06:36.800 --> 00:06:38.800]  如果人不小心的話
[00:06:38.800 --> 00:06:40.800]  就會成為他的獵物
[00:06:40.800 --> 00:06:42.800]  所以我們要站穩
[00:06:42.800 --> 00:06:44.800]  不要被他吞了
[00:06:44.800 --> 00:06:46.800]  這樣
[00:06:46.800 --> 00:06:48.800]  被他吞是什麼意思呢
[00:06:48.800 --> 00:06:50.800]  這個呢
[00:06:50.800 --> 00:06:52.800]  就要從魔鬼的名字
[00:06:52.800 --> 00:06:54.800]  去理解
[00:06:54.800 --> 00:06:56.800]  魔鬼的名字叫做撒旦
[00:06:56.800 --> 00:06:58.800]  其實這個是希拜來的字
[00:06:58.800 --> 00:07:00.800]  意思是敵對者
[00:07:00.800 --> 00:07:02.800]  或者是對頭的意思
[00:07:02.800 --> 00:07:04.800]  撒旦
[00:07:04.800 --> 00:07:06.800]  就是神的對頭
[00:07:06.800 --> 00:07:08.800]  那他怎樣跟神對抗呢
[00:07:08.800 --> 00:07:10.800]  他跟神對抗的目的是什麼呢
[00:07:10.800 --> 00:07:12.800]  就是要人離開神
[00:07:12.800 --> 00:07:14.800]  在約伯記
[00:07:14.800 --> 00:07:16.800]  接著的經文
[00:07:16.800 --> 00:07:18.800]  神對撒旦這麼說
[00:07:18.800 --> 00:07:20.800]  在地上的約伯
[00:07:20.800 --> 00:07:22.800]  他是一個完全的人
[00:07:22.800 --> 00:07:24.800]  他為人正直
[00:07:24.800 --> 00:07:26.800]  對神敬畏
[00:07:26.800 --> 00:07:28.800]  也遠離惡事
[00:07:28.800 --> 00:07:30.800]  約伯是一個得到神喜悅
[00:07:30.800 --> 00:07:34.800]  和跟神親近的人
[00:07:34.800 --> 00:07:36.800]  撒旦就是這樣回答
[00:07:36.800 --> 00:07:38.800]  神說
[00:07:38.800 --> 00:07:40.800]  約伯之所以這樣
[00:07:40.800 --> 00:07:42.800]  就是因為神一直都保護他
[00:07:42.800 --> 00:07:44.800]  賜福給他
[00:07:44.800 --> 00:07:46.800]  如果神讓他失去一切
[00:07:46.800 --> 00:07:50.800]  他一定會背棄神
[00:07:50.800 --> 00:07:52.800]  換句話
[00:07:52.800 --> 00:07:54.800]  撒旦最終的目的
[00:07:54.800 --> 00:07:58.800]  是想約伯離開神
[00:07:58.800 --> 00:08:00.800]  撒旦敵對者的目的
[00:08:00.800 --> 00:08:02.800]  就是要人離開神
[00:08:02.800 --> 00:08:04.800]  所以
[00:08:04.800 --> 00:08:06.800]  如果有人離開神
[00:08:06.800 --> 00:08:10.800]  他就被魔鬼吞了
[00:08:10.800 --> 00:08:12.800]  魔鬼怎樣使人離開神呢
[00:08:12.800 --> 00:08:14.800]  他會用似是非的方法
[00:08:14.800 --> 00:08:16.800]  使人懷疑神
[00:08:16.800 --> 00:08:18.800]  和懷疑神所說的話
[00:08:18.800 --> 00:08:20.800]  在創世紀第三章
[00:08:20.800 --> 00:08:24.800]  魔鬼發生為蛇
[00:08:24.800 --> 00:08:26.800]  對那個女人說謊
[00:08:26.800 --> 00:08:28.800]  他知道神曾經
[00:08:28.800 --> 00:08:30.800]  跟那個女人說過
[00:08:30.800 --> 00:08:32.800]  園中樹上的果子
[00:08:32.800 --> 00:08:34.800]  她可以和亞當
[00:08:34.800 --> 00:08:36.800]  亞當就是希伯來文
[00:08:36.800 --> 00:08:38.800]  男人的意思
[00:08:38.800 --> 00:08:40.800]  他和亞當都可以吃
[00:08:40.800 --> 00:08:42.800]  除了一棵樹
[00:08:42.800 --> 00:08:44.800]  就在伊丁園中間
[00:08:44.800 --> 00:08:46.800]  那棵分別是惡
[00:08:46.800 --> 00:08:48.800]  樹的果子
[00:08:48.800 --> 00:08:50.800]  他們不可以吃
[00:08:50.800 --> 00:08:52.800]  他們吃了就會死
[00:08:52.800 --> 00:08:54.800]  魔鬼很清楚
[00:08:54.800 --> 00:08:56.800]  女人也很清楚
[00:08:56.800 --> 00:08:58.800]  那蛇就編出一個謊言
[00:08:58.800 --> 00:09:00.800]  首先他對女人說
[00:09:00.800 --> 00:09:02.800]  神起真是說
[00:09:02.800 --> 00:09:04.800]  你不可吃
[00:09:04.800 --> 00:09:08.800]  園上任何樹的所出的嗎
[00:09:08.800 --> 00:09:10.800]  其實很狡猾
[00:09:10.800 --> 00:09:12.800]  這句話
[00:09:12.800 --> 00:09:14.800]  是把神的話扭曲
[00:09:14.800 --> 00:09:16.800]  說神不容許他們吃
[00:09:16.800 --> 00:09:20.800]  園中任何一棵樹的果子
[00:09:20.800 --> 00:09:22.800]  扭曲
[00:09:22.800 --> 00:09:24.800]  即是說神
[00:09:24.800 --> 00:09:26.800]  很殘忍
[00:09:26.800 --> 00:09:28.800]  什麼都不讓他吃
[00:09:28.800 --> 00:09:30.800]  當這個女人
[00:09:30.800 --> 00:09:32.800]  告訴蛇
[00:09:32.800 --> 00:09:34.800]  神的吩咐和警告時
[00:09:34.800 --> 00:09:36.800]  神就用另外一個謊言
[00:09:36.800 --> 00:09:38.800]  去告訴這個女人
[00:09:38.800 --> 00:09:40.800]  他們吃了分辨視覺樹後
[00:09:40.800 --> 00:09:42.800]  不一定會死
[00:09:42.800 --> 00:09:44.800]  而且他們吃了之後
[00:09:44.800 --> 00:09:46.800]  會像神一樣
[00:09:46.800 --> 00:09:48.800]  知道是惡
[00:09:48.800 --> 00:09:50.800]  這些謊言
[00:09:50.800 --> 00:09:52.800]  是要女人懷疑神
[00:09:52.800 --> 00:09:54.800]  不再相信神的話
[00:09:54.800 --> 00:09:56.800]  甚至引誘這個女人
[00:09:56.800 --> 00:09:58.800]  去想和神一樣
[00:09:58.800 --> 00:10:00.800]  目的是什麼呢
[00:10:00.800 --> 00:10:02.800]  要女人不再相信神
[00:10:02.800 --> 00:10:04.800]  去離開神
[00:10:04.800 --> 00:10:06.800]  現在我們不在
[00:10:06.800 --> 00:10:08.800]  伊甸園裡
[00:10:08.800 --> 00:10:10.800]  魔鬼也不會用
[00:10:10.800 --> 00:10:12.800]  分辨視覺樹的果子
[00:10:12.800 --> 00:10:14.800]  來誘惑我們
[00:10:14.800 --> 00:10:16.800]  但是
[00:10:16.800 --> 00:10:18.800]  他們會用世界上的東西
[00:10:18.800 --> 00:10:20.800]  要我們去愛世界
[00:10:20.800 --> 00:10:22.800]  去誘惑我們離開神
[00:10:22.800 --> 00:10:24.800]  我們一起讀
[00:10:24.800 --> 00:10:26.800]  約翰一書二章十四到十六節
[00:10:26.800 --> 00:10:28.800]  一起讀
[00:10:28.800 --> 00:10:30.800]  因為你們剛強
[00:10:30.800 --> 00:10:32.800]  神的道常存在
[00:10:32.800 --> 00:10:34.800]  你們心裡
[00:10:34.800 --> 00:10:36.800]  你們也勝過了那惡者
[00:10:36.800 --> 00:10:38.800]  不要愛世界和世界上的東西
[00:10:38.800 --> 00:10:40.800]  約翰的人
[00:10:40.800 --> 00:10:42.800]  愛世界
[00:10:42.800 --> 00:10:44.800]  愛父的心就不在他裡面了
[00:10:44.800 --> 00:10:46.800]  因為凡愛世界上的東西
[00:10:46.800 --> 00:10:48.800]  好比肉體的情慾
[00:10:48.800 --> 00:10:50.800]  眼眸的情慾
[00:10:50.800 --> 00:10:52.800]  和今生的驕傲
[00:10:52.800 --> 00:10:54.800]  都不是從父來的
[00:10:54.800 --> 00:10:56.800]  而是從世界來的
[00:10:56.800 --> 00:10:58.800]  在這裡約翰
[00:10:58.800 --> 00:11:00.800]  告訴信徒
[00:11:00.800 --> 00:11:02.800]  要把神的道放在心裡
[00:11:02.800 --> 00:11:04.800]  去勝過這個魔鬼
[00:11:04.800 --> 00:11:06.800]  惡者魔鬼
[00:11:06.800 --> 00:11:08.800]  另外
[00:11:08.800 --> 00:11:10.800]  我們要小心
[00:11:10.800 --> 00:11:12.800]  不要貪慕世界上的東西
[00:11:12.800 --> 00:11:14.800]  因為如果愛世界
[00:11:14.800 --> 00:11:16.800]  愛父神的心
[00:11:16.800 --> 00:11:18.800]  就不在他裡面
[00:11:18.800 --> 00:11:20.800]  這個就是遠離神
[00:11:20.800 --> 00:11:22.800]  魔鬼要達到目的
[00:11:22.800 --> 00:11:24.800]  魔鬼用的工具
[00:11:24.800 --> 00:11:26.800]  就是用世界上的東西
[00:11:26.800 --> 00:11:28.800]  去引誘我們離開神
[00:11:28.800 --> 00:11:30.800]  這些是什麼呢
[00:11:30.800 --> 00:11:32.800]  肉體的情慾
[00:11:32.800 --> 00:11:34.800]  眼眸的情慾
[00:11:34.800 --> 00:11:36.800]  和今生的驕傲
[00:11:36.800 --> 00:11:38.800]  這些是什麼呢
[00:11:38.800 --> 00:11:40.800]  我們首先看一看
[00:11:40.800 --> 00:11:42.800]  眼眸的情慾
[00:11:42.800 --> 00:11:44.800]  花道錯世記第三章
[00:11:44.800 --> 00:11:46.800]  女人被分辨
[00:11:46.800 --> 00:11:48.800]  善惡樹的果子吸引
[00:11:48.800 --> 00:11:50.800]  不聽神的警告
[00:11:50.800 --> 00:11:52.800]  吃了那個樹的果子
[00:11:52.800 --> 00:11:54.800]  這些也是我們的寫照
[00:11:54.800 --> 00:11:56.800]  我們的眼睛
[00:11:56.800 --> 00:11:58.800]  其實是很好的
[00:11:58.800 --> 00:12:00.800]  看到很多東西
[00:12:00.800 --> 00:12:02.800]  也看到世界上很多美麗的東西
[00:12:02.800 --> 00:12:04.800]  這些東西
[00:12:04.800 --> 00:12:06.800]  會吸引我們
[00:12:06.800 --> 00:12:08.800]  去做一些我們不應該做的事
[00:12:08.800 --> 00:12:10.800]  想問一下
[00:12:10.800 --> 00:12:12.800]  這裡有多少人坐過郵輪
[00:12:12.800 --> 00:12:14.800]  有些人坐過郵輪
[00:12:14.800 --> 00:12:16.800]  也不少
[00:12:16.800 --> 00:12:18.800]  可以下個篩
[00:12:18.800 --> 00:12:20.800]  這個月
[00:12:20.800 --> 00:12:22.800]  我和太太
[00:12:22.800 --> 00:12:26.800]  和美國的兒子
[00:12:26.800 --> 00:12:28.800]  和媳婦
[00:12:28.800 --> 00:12:30.800]  上了一艘去阿拉斯加
[00:12:30.800 --> 00:12:32.800]  的郵輪
[00:12:32.800 --> 00:12:34.800]  拜日
[00:12:34.800 --> 00:12:36.800]  每天
[00:12:36.800 --> 00:12:38.800]  從早到晚
[00:12:38.800 --> 00:12:40.800]  都有色香味
[00:12:40.800 --> 00:12:42.800]  俱全的廁所餐
[00:12:42.800 --> 00:12:44.800]  任你吃
[00:12:44.800 --> 00:12:46.800]  平時的廁所餐
[00:12:46.800 --> 00:12:48.800]  未必一定好吃
[00:12:48.800 --> 00:12:50.800]  但這艘船的廁所餐真的好吃
[00:12:50.800 --> 00:12:52.800]  真的好吃
[00:12:52.800 --> 00:12:54.800]  更加可以每天都不同
[00:12:54.800 --> 00:12:56.800]  我明知道
[00:12:56.800 --> 00:12:58.800]  不能吃太多
[00:12:58.800 --> 00:13:00.800]  不應該吃這麼多
[00:13:00.800 --> 00:13:02.800]  對健康不好
[00:13:02.800 --> 00:13:04.800]  但因為給了錢
[00:13:04.800 --> 00:13:06.800]  不吃
[00:13:06.800 --> 00:13:08.800]  就好像吃虧
[00:13:08.800 --> 00:13:10.800]  所以
[00:13:10.800 --> 00:13:12.800]  忍不住
[00:13:12.800 --> 00:13:14.800]  多吃一點
[00:13:14.800 --> 00:13:16.800]  這些就是眼目的情慾
[00:13:16.800 --> 00:13:18.800]  我沒有好好保管
[00:13:18.800 --> 00:13:20.800]  自己的身體
[00:13:20.800 --> 00:13:22.800]  神秘的身體
[00:13:22.800 --> 00:13:24.800]  你可能說
[00:13:24.800 --> 00:13:26.800]  我又沒有去過郵輪
[00:13:26.800 --> 00:13:28.800]  不會有這些
[00:13:28.800 --> 00:13:30.800]  只是有畫
[00:13:30.800 --> 00:13:32.800]  手機
[00:13:32.800 --> 00:13:34.800]  不知道
[00:13:34.800 --> 00:13:36.800]  大家花了
[00:13:36.800 --> 00:13:38.800]  手機的時間有多少
[00:13:38.800 --> 00:13:40.800]  這個就是
[00:13:40.800 --> 00:13:42.800]  今年6月
[00:13:42.800 --> 00:13:44.800]  的一個
[00:13:44.800 --> 00:13:46.800]  全球的統計
[00:13:46.800 --> 00:13:48.800]  香港人
[00:13:48.800 --> 00:13:50.800]  香港人都不是最高
[00:13:50.800 --> 00:13:52.800]  平均每天
[00:13:52.800 --> 00:13:54.800]  你知不知道花了多少時間
[00:13:54.800 --> 00:13:56.800]  3小時17分
[00:13:56.800 --> 00:13:58.800]  在手機上
[00:13:58.800 --> 00:14:00.800]  如果你計算一下
[00:14:00.800 --> 00:14:02.800]  除了
[00:14:02.800 --> 00:14:04.800]  8小時的睡眠時間
[00:14:04.800 --> 00:14:06.800]  每天
[00:14:06.800 --> 00:14:08.800]  有20%
[00:14:08.800 --> 00:14:10.800]  用在手機上
[00:14:10.800 --> 00:14:12.800]  就是說
[00:14:12.800 --> 00:14:14.800]  每個星期
[00:14:14.800 --> 00:14:16.800]  你會花了23小時
[00:14:16.800 --> 00:14:18.800]  在手機上
[00:14:18.800 --> 00:14:20.800]  這就是平均數值
[00:14:20.800 --> 00:14:22.800]  總共有多少
[00:14:22.800 --> 00:14:24.800]  差不多一天半
[00:14:24.800 --> 00:14:26.800]  你在手機上
[00:14:26.800 --> 00:14:28.800]  如果我們
[00:14:28.800 --> 00:14:30.800]  花了這麼多時間
[00:14:30.800 --> 00:14:32.800]  在手機上
[00:14:32.800 --> 00:14:34.800]  還剩下多少時間
[00:14:34.800 --> 00:14:36.800]  去做神要我們做的事
[00:14:36.800 --> 00:14:38.800]  比如去關心人家
[00:14:38.800 --> 00:14:40.800]  去幫人家
[00:14:40.800 --> 00:14:42.800]  和參與教會的事
[00:14:42.800 --> 00:14:44.800]  如果過分
[00:14:44.800 --> 00:14:46.800]  和手機在一起
[00:14:46.800 --> 00:14:48.800]  手機就會成為
[00:14:48.800 --> 00:14:50.800]  我們愛世界遠離神的
[00:14:50.800 --> 00:14:52.800]  眼目的情慾
[00:14:52.800 --> 00:14:54.800]  眼目的情慾
[00:14:54.800 --> 00:14:56.800]  肉體的情慾
[00:14:56.800 --> 00:14:58.800]  其實比眼目的情慾
[00:14:58.800 --> 00:15:00.800]  影響教會更大
[00:15:00.800 --> 00:15:02.800]  教會的信徒更大
[00:15:02.800 --> 00:15:04.800]  這是2022年
[00:15:04.800 --> 00:15:06.800]  一個在美國基督徒團體的
[00:15:06.800 --> 00:15:08.800]  一個統計
[00:15:08.800 --> 00:15:10.800]  大家可能看到之後
[00:15:10.800 --> 00:15:12.800]  會有點害怕
[00:15:12.800 --> 00:15:14.800]  這是美國男性基督徒
[00:15:14.800 --> 00:15:16.800]  差不多百分之百
[00:15:16.800 --> 00:15:18.800]  每個人都上過色情網站
[00:15:18.800 --> 00:15:20.800]  其中
[00:15:20.800 --> 00:15:22.800]  百分之六十四
[00:15:22.800 --> 00:15:24.800]  每個月
[00:15:24.800 --> 00:15:26.800]  至少看一次
[00:15:26.800 --> 00:15:28.800]  至少看一次
[00:15:28.800 --> 00:15:32.800]  有差不多四成
[00:15:32.800 --> 00:15:34.800]  百分之三十七的基督徒
[00:15:34.800 --> 00:15:36.800]  每星期看幾次
[00:15:36.800 --> 00:15:40.800]  女的怎麼樣
[00:15:40.800 --> 00:15:42.800]  女的都是差不多
[00:15:42.800 --> 00:15:44.800]  七分之一的人
[00:15:44.800 --> 00:15:46.800]  每個月至少看一次
[00:15:46.800 --> 00:15:48.800]  色情網站
[00:15:48.800 --> 00:15:50.800]  這些肉體的情慾
[00:15:50.800 --> 00:15:52.800]  在青年人裡面
[00:15:52.800 --> 00:15:54.800]  最嚴重
[00:15:54.800 --> 00:15:56.800]  上這些色情網站的基督徒
[00:15:56.800 --> 00:15:58.800]  他們做過統計
[00:15:58.800 --> 00:16:00.800]  是明顯地減少
[00:16:00.800 --> 00:16:02.800]  去教會崇拜的次數
[00:16:02.800 --> 00:16:04.800]  禱告的時間
[00:16:04.800 --> 00:16:06.800]  同時對基督教信仰
[00:16:06.800 --> 00:16:08.800]  產生更多的懷疑
[00:16:08.800 --> 00:16:10.800]  為什麼呢
[00:16:10.800 --> 00:16:12.800]  耶穌曾經說過
[00:16:12.800 --> 00:16:14.800]  我們一起讀嘛
[00:16:14.800 --> 00:16:16.800]  你們聽見有話說
[00:16:16.800 --> 00:16:18.800]  不可姦淫
[00:16:18.800 --> 00:16:20.800]  但是我告訴你們
[00:16:20.800 --> 00:16:22.800]  凡看見婦女就動淫念的
[00:16:22.800 --> 00:16:24.800]  這人心裡
[00:16:24.800 --> 00:16:26.800]  已經與他犯姦淫了
[00:16:26.800 --> 00:16:28.800]  若是你的右眼
[00:16:28.800 --> 00:16:30.800]  先利跌倒
