
[00:00:00.000 --> 00:00:07.000]  願至聖聖三一保佑我們每一天都能夠在聖餐禮中聖祈禱和受聖餐禮上聖祈禱
[00:09:53.000 --> 00:09:58.000]  可能是怕野獸或飛鳥去吃葡萄
[00:09:58.000 --> 00:09:59.000]  種得那麼辛苦
[00:09:59.000 --> 00:10:01.000]  到有收成的時候
[00:10:01.000 --> 00:10:03.000]  就被鳥吃掉
[00:10:03.000 --> 00:10:04.000]  很慘
[00:10:04.000 --> 00:10:07.000]  前功盡廢
[00:10:07.000 --> 00:10:12.000]  除了建造瞭望台之外
[00:10:12.000 --> 00:10:14.000]  當然種葡萄的農夫
[00:10:14.000 --> 00:10:16.000]  還要按時灌溉
[00:10:16.000 --> 00:10:19.000]  確保地上有水份
[00:10:19.000 --> 00:10:23.000]  還要不斷清除樹和樹中間的雜草
[00:10:23.000 --> 00:10:27.000]  以免雜草搶了水份
[00:10:27.000 --> 00:10:30.000]  農夫既然種葡萄
[00:10:30.000 --> 00:10:33.000]  當然希望有收成
[00:10:33.000 --> 00:10:36.000]  所以通常會在葡萄園附近
[00:10:36.000 --> 00:10:40.000]  建一個踩葡萄的走池
[00:10:40.000 --> 00:10:42.000]  今天的第二節
[00:10:42.000 --> 00:10:48.000]  完全描述上帝像種植葡萄園的農夫
[00:10:48.000 --> 00:10:51.000]  花了很多心血精力
[00:10:51.000 --> 00:10:54.000]  來培養猶大人
[00:10:56.000 --> 00:10:57.000]  很可惜
[00:10:57.000 --> 00:10:59.000]  以色列人
[00:10:59.000 --> 00:11:02.000]  像壞葡萄一樣
[00:11:02.000 --> 00:11:04.000]  結出來的果子
[00:11:04.000 --> 00:11:08.000]  是又酸又澀
[00:11:08.000 --> 00:11:12.000]  葡萄園的園主非常失望
[00:11:12.000 --> 00:11:17.000]  他所有的心血都變成白費
[00:11:17.000 --> 00:11:23.000]  於是他決定要拆了保衛葡萄園的圍牆
[00:11:23.000 --> 00:11:26.000]  不再照料葡萄園
[00:11:26.000 --> 00:11:29.000]  讓野獸踐踏葡萄園
[00:11:29.000 --> 00:11:32.000]  讓荊棘隨便生長
[00:11:32.000 --> 00:11:34.000]  在第三節
[00:11:34.000 --> 00:11:44.000]  上帝邀請耶路撒冷和猶大的居民來評評理
[00:11:44.000 --> 00:11:45.000]  評估道理
[00:11:45.000 --> 00:11:48.000]  看看葡萄園主所做的事合不合理
[00:11:48.000 --> 00:11:56.000]  究竟上帝這樣對待葡萄園是否合情理呢?
[00:11:56.000 --> 00:12:02.000]  不過我們先了解猶大人民酸葡萄的行為
[00:12:02.000 --> 00:12:04.000]  才下結論
[00:12:04.000 --> 00:12:06.000]  由第五章第八節開始
[00:12:06.000 --> 00:12:08.000]  一直到二十三節
[00:12:08.000 --> 00:12:11.000]  用了六次「你們要租養鳥」
[00:12:11.000 --> 00:12:13.000]  或者和合本很簡潔
[00:12:13.000 --> 00:12:15.000]  只用了兩個字
[00:12:15.000 --> 00:12:21.000]  「和哉 死了你們 又大難臨頭了」
[00:12:21.000 --> 00:12:24.000]  「和哉」之後會記錄
[00:12:24.000 --> 00:12:34.000]  講述猶大人做了甚麼令上帝非常憤怒的行為
[00:12:34.000 --> 00:12:39.000]  讓我們了解當年猶大人民所做的事
[00:12:39.000 --> 00:12:42.000]  在五章第八節提到
[00:12:42.000 --> 00:12:48.000]  有人不斷貪圖更多田地房屋
[00:12:48.000 --> 00:12:51.000]  當時有些人沒有房屋
[00:12:51.000 --> 00:12:55.000]  但有些人獨佔了很多田地
[00:12:55.000 --> 00:12:58.000]  可能我們不太了解
[00:12:58.000 --> 00:13:03.000]  為何上帝那麼憎恨那些有田地房屋的人
[00:13:03.000 --> 00:13:06.000]  上帝是否很不喜歡別人有錢呢?
[00:13:06.000 --> 00:13:12.000]  對我們來說,他們只不過是現代的地產發展商
[00:13:12.000 --> 00:13:16.000]  我們很多地產發展商都是這樣做生意的
[00:13:16.000 --> 00:13:19.000]  有地便買,便便宜的時候便買
[00:13:19.000 --> 00:13:23.000]  看到樓市快升,便快點興建,興建更多房屋
[00:13:23.000 --> 00:13:25.000]  來賺錢
[00:13:25.000 --> 00:13:29.000]  很正常的商業活動
[00:13:29.000 --> 00:13:36.000]  不過我們不能用現代人的資本主義形態的經濟
[00:13:36.000 --> 00:13:40.000]  去了解二千多年前的猶大社會
[00:13:40.000 --> 00:13:46.000]  原因是當時猶大人民住的土地
[00:13:46.000 --> 00:13:51.000]  可以說是上帝給他們的禮物
[00:13:51.000 --> 00:13:56.000]  上帝給他們土地住,他們當然有權住
[00:13:56.000 --> 00:14:01.000]  甚至有權留給自己的子孫
[00:14:01.000 --> 00:14:05.000]  但是他們不應該出賣那些土地
[00:14:05.000 --> 00:14:11.000]  所以耶路撒冷竟然有人可以囤積大量的土地
[00:14:11.000 --> 00:14:13.000]  建造很多房屋
[00:14:13.000 --> 00:14:17.000]  一定不是靠正當方法買回來
[00:14:17.000 --> 00:14:21.000]  很可能是欺負那些孤兒寡婦
[00:14:21.000 --> 00:14:24.000]  強搶了別人的土地
[00:14:24.000 --> 00:14:28.000]  所以上主要懲罰這種人
[00:14:28.000 --> 00:14:31.000]  他們建造的房屋將會變成荒廢
[00:14:31.000 --> 00:14:32.000]  沒有人住了
[00:14:32.000 --> 00:14:35.000]  他們的土地都會變得非常貧瘠
[00:14:35.000 --> 00:14:39.000]  葡萄和麥子的產量都會很少
[00:14:39.000 --> 00:14:42.000]  第二個災禍都比較長
[00:14:42.000 --> 00:14:44.000]  在五章十一至十七節
[00:14:44.000 --> 00:14:47.000]  那裡形容很多有錢人
[00:14:47.000 --> 00:14:51.000]  由早到晚都喝酒和開派對
[00:14:51.000 --> 00:15:00.000]  真人表演,一隊樂隊夜夜笙歌
[00:15:00.000 --> 00:15:04.000]  另外想起主耶穌曾經說過一個比喻
[00:15:04.000 --> 00:15:08.000]  就是財主和拉撒路的比喻
[00:15:08.000 --> 00:15:12.000]  在那個比喻裡面主耶穌提到財主是做什麼的呢?
[00:15:12.000 --> 00:15:16.000]  天天奢華燕樂
[00:15:16.000 --> 00:15:19.000]  天天奢華燕樂
[00:15:19.000 --> 00:15:21.000]  不過我們都可能會問
[00:15:21.000 --> 00:15:27.000]  有錢人吃喝快樂算是犯罪嗎?
[00:15:27.000 --> 00:15:29.000]  這樣算是犯罪嗎?
[00:15:29.000 --> 00:15:31.000]  吃喝快樂是不行的嗎?
[00:15:31.000 --> 00:15:34.000]  你看看傳道書,傳道者都是這樣說的
[00:15:34.000 --> 00:15:37.000]  要吃喝快樂,享受勞碌得來的
[00:15:37.000 --> 00:15:41.000]  這是正常的
[00:15:41.000 --> 00:15:44.000]  這段經文其實沒有詳細解釋
[00:15:44.000 --> 00:15:48.000]  為什麼奢華燕樂會令上主發牢
[00:15:48.000 --> 00:15:55.000]  但是我相信當時的社會是極度貧富懸殊
[00:15:55.000 --> 00:16:00.000]  有錢人賺錢的方法是不正義
[00:16:00.000 --> 00:16:05.000]  加上他們不理會窮人的生死
[00:16:05.000 --> 00:16:12.000]  只顧自己奢華燕樂才會令上主憤怒
[00:16:12.000 --> 00:16:21.000]  我相信猶大當時的情況會像中國一位詩人杜甫
[00:16:21.000 --> 00:16:26.000]  在他的《時代》中所寫的一篇詩中的名句
[00:16:26.000 --> 00:16:31.000]  「朱門走玉臭,路有凍死骨」
[00:16:31.000 --> 00:16:37.000]  在二賽亞書第十三及十四節的預言中
[00:16:37.000 --> 00:16:41.000]  都預言到猶大社會的享樂主義者
[00:16:41.000 --> 00:16:44.000]  將來一定會被放逐
[00:16:44.000 --> 00:16:47.000]  甚至是死無葬身之地
[00:16:47.000 --> 00:16:52.000]  所以他們的錢是如何得來是一個很重要的問題
[00:16:52.000 --> 00:16:58.000]  第三個災禍和警告是在五章十八節至十九節
[00:16:58.000 --> 00:17:05.000]  十九節的意思是猶大人依靠他們的偶像財富和微弱的軍隊
[00:17:05.000 --> 00:17:08.000]  竟然不相信先知的警告
[00:17:08.000 --> 00:17:10.000]  不回轉、不悔改
[00:17:10.000 --> 00:17:13.000]  反而嘲笑神的訊息
[00:17:13.000 --> 00:17:18.000]  「快點吧,上帝快點做,讓我們看看是不是真的」
[00:17:18.000 --> 00:17:22.000]  這些人是被罪惡過分套住
[00:17:22.000 --> 00:17:24.000]  不可能悔改
[00:17:24.000 --> 00:17:27.000]  一定會得到上帝的懲罰
[00:17:27.000 --> 00:17:34.000]  然後由第四個至第六個的遭殃就比較短
[00:17:34.000 --> 00:17:36.000]  四節經文已經說完了
[00:17:36.000 --> 00:17:38.000]  二十節到二十三節
[00:17:38.000 --> 00:17:44.000]  都讓我們看到當時的社會是敗壞到一個什麼程度
[00:17:44.000 --> 00:17:53.000]  二十節就提到你們是是非不變、光暗顛倒、甜苦不分
[00:17:53.000 --> 00:17:58.000]  二十三節就說你們讓賄賂你們的人逍遙法外
[00:17:58.000 --> 00:18:03.000]  卻剝奪無辜者的權利
[00:18:03.000 --> 00:18:12.000]  反映出當時的社會是一個非常不公平、不公正、不公義的社會
[00:18:12.000 --> 00:18:16.000]  猶太人是上帝的子民
[00:18:16.000 --> 00:18:22.000]  上帝在摩西的時代拯救了猶太人
[00:18:22.000 --> 00:18:26.000]  是對他們有期望的
[00:18:26.000 --> 00:18:31.000]  在《出埃及記》十九章第六節就說了這個期望
[00:18:31.000 --> 00:18:36.000]  你們要歸我作祭司的國度
[00:18:36.000 --> 00:18:40.000]  為聖潔的國民
[00:18:40.000 --> 00:18:46.000]  很可惜在亞斯時代猶太人的行為
[00:18:46.000 --> 00:18:50.000]  在今天經文五章七節概括性地說
[00:18:50.000 --> 00:18:53.000]  他盼望他們實行正義
[00:18:53.000 --> 00:18:57.000]  但殺人流血之事有目共睹
[00:18:57.000 --> 00:19:00.000]  他盼望他們行為正直
[00:19:00.000 --> 00:19:07.000]  但喊冤叫屈之聲到處可聞
[00:19:07.000 --> 00:19:13.000]  所以在第二十五節上主宣佈他會怎樣懲罰那些人
[00:19:13.000 --> 00:19:15.000]  上主要向他的子民發烈怒
[00:19:15.000 --> 00:19:17.000]  他要伸出手來責打他們
[00:19:17.000 --> 00:19:19.000]  山要震動
[00:19:19.000 --> 00:19:22.000]  死屍要堆在路旁
[00:19:22.000 --> 00:19:24.000]  像垃圾一般
[00:19:24.000 --> 00:19:29.000]  到那時上主的怒氣仍未消除
[00:19:29.000 --> 00:19:33.000]  他還要伸手責打他們
[00:19:33.000 --> 00:19:37.000]  二十六節到三十節就是具體的預告
[00:19:37.000 --> 00:19:42.000]  將來他們會被一個遙遠的國家擄掠和消滅
[00:19:42.000 --> 00:19:44.000]  我們現在知道
[00:19:44.000 --> 00:19:47.000]  從歷史來看
[00:19:47.000 --> 00:19:50.000]  猶太國被巴比倫
[00:19:50.000 --> 00:19:52.000]  即是今天的伊拉克
[00:19:52.000 --> 00:19:56.000]  在公元前五百八十六年
[00:19:56.000 --> 00:19:58.000]  被他們完全打敗滅國
[00:19:58.000 --> 00:20:01.000]  過了七十年之後
[00:20:01.000 --> 00:20:03.000]  才在波斯時代
[00:20:03.000 --> 00:20:06.000]  被猶太人返回自己的地方
[00:20:06.000 --> 00:20:13.000]  未跟大家思想如何將這個訊息應用在我們的時代之前
[00:20:13.000 --> 00:20:14.000]  我們返回第三節
[00:20:14.000 --> 00:20:21.000]  以在先之邀請猶太人對葡萄園主和葡萄園的事評下理
[00:20:21.000 --> 00:20:24.000]  當我讀這段經文的時候
[00:20:24.000 --> 00:20:31.000]  我覺得園主好似不太合理
[00:20:31.000 --> 00:20:35.000]  葡萄樹結出酸葡萄
[00:20:35.000 --> 00:20:39.000]  應該不關葡萄本身的事
[00:20:39.000 --> 00:20:41.000]  但都不是園主的責任
[00:20:41.000 --> 00:20:43.000]  園主盡力了
[00:20:43.000 --> 00:20:45.000]  他選的葡萄種是好的
[00:20:45.000 --> 00:20:48.000]  土地也是盡力去照顧
[00:20:48.000 --> 00:20:54.000]  不過這故事,葡萄園之歌是一個比喻
[00:20:54.000 --> 00:20:56.000]  主要是說猶太人民
[00:20:56.000 --> 00:21:00.000]  他們是變了質
[00:21:00.000 --> 00:21:02.000]  他們是變了質
[00:21:02.000 --> 00:21:04.000]  背叛了上帝
[00:21:04.000 --> 00:21:10.000]  背叛了摩西代表猶太人和上帝在西奈山所立的約
[00:21:10.000 --> 00:21:12.000]  故此
[00:21:12.000 --> 00:21:14.000]  上帝懲罰他們
[00:21:14.000 --> 00:21:19.000]  其實是按照立約的內容去辦事
[00:21:19.000 --> 00:21:21.000]  這是合理的
[00:21:21.000 --> 00:21:22.000]  講好了
[00:21:22.000 --> 00:21:23.000]  一早就立了約
[00:21:23.000 --> 00:21:25.000]  怎樣你就可以得到祝福
[00:21:25.000 --> 00:21:29.000]  你做什麼就會得到懲罰
[00:21:29.000 --> 00:21:31.000]  在今日經文第十六節
[00:21:31.000 --> 00:21:38.000]  還講了一個上帝要懲罰他們的重要原因
[00:21:38.000 --> 00:21:40.000]  上主萬軍的統帥
[00:21:40.000 --> 00:21:42.000]  以主持公義
[00:21:42.000 --> 00:21:44.000]  彰顯自己的偉大
[00:21:44.000 --> 00:21:46.000]  神聖的上帝
[00:21:46.000 --> 00:21:49.000]  以審判子民
[00:21:49.000 --> 00:21:53.000]  顯示自己的神聖
[00:21:53.000 --> 00:21:55.000]  從這段經文
[00:21:55.000 --> 00:21:58.000]  我想跟大家分享三件事
[00:21:58.000 --> 00:22:01.000]  應用在我們這個時代
[00:22:01.000 --> 00:22:03.000]  第一
[00:22:03.000 --> 00:22:05.000]  我們要認識
[00:22:05.000 --> 00:22:08.000]  上帝的聖情
[00:22:08.000 --> 00:22:12.000]  我們的上帝是一位公平公義的上帝
[00:22:12.000 --> 00:22:17.000]  祂的聖情是不會改變的
[00:22:17.000 --> 00:22:22.000]  希伯來書第十二章二十八節至二十九節提醒我們
[00:22:22.000 --> 00:22:28.000]  所以我們要為了承受那不能震動的角度感恩
[00:22:28.000 --> 00:22:32.000]  我們要按照上帝所喜悅的
[00:22:32.000 --> 00:22:36.000]  用虔誠敬畏的心侍奉祂
[00:22:36.000 --> 00:22:41.000]  因為我們的上帝是毀滅的火
[00:22:41.000 --> 00:22:46.000]  因此那些傳播
[00:22:46.000 --> 00:22:49.000]  一個人只要曾經在一生之中
[00:22:49.000 --> 00:22:53.000]  做過一次真心決志祈禱
[00:22:53.000 --> 00:22:56.000]  以後不管他的行為是怎樣
[00:22:56.000 --> 00:22:58.000]  都一定永遠得救
[00:22:58.000 --> 00:23:00.000]  是一個謬論
[00:23:00.000 --> 00:23:02.000]  甚至是疑端
[00:23:02.000 --> 00:23:09.000]  一般人簡化為一次得救永遠得救
[00:23:09.000 --> 00:23:10.000]  今年年初的時候
[00:23:10.000 --> 00:23:13.000]  我仍然聽到一位香港的牧師
[00:23:13.000 --> 00:23:15.000]  很鄭重地說
[00:23:15.000 --> 00:23:23.000]  我一讀到羅馬書第八章就更加確信一次得救永遠得救
[00:23:23.000 --> 00:23:24.000]  其實呢
[00:23:24.000 --> 00:23:26.000]  如果一個人
[00:23:26.000 --> 00:23:28.000]  相信了耶穌
[00:23:28.000 --> 00:23:30.000]  得救了之後
[00:23:30.000 --> 00:23:32.000]  他又持續相信
[00:23:32.000 --> 00:23:34.000]  繼續相信
[00:23:34.000 --> 00:23:36.000]  沒有背叛上帝
[00:23:36.000 --> 00:23:38.000]  沒有變成孫樸濤的話
[00:23:38.000 --> 00:23:41.000]  他確實是永遠得救的
[00:23:41.000 --> 00:23:44.000]  這個是真的
[00:23:44.000 --> 00:23:46.000]  不過說這句話就多餘了
[00:23:46.000 --> 00:23:48.000]  一個小孩出生
[00:23:48.000 --> 00:23:49.000]  沒有夭折
[00:23:49.000 --> 00:23:50.000]  那就繼續生存
[00:23:50.000 --> 00:23:52.000]  很合理的
[00:23:52.000 --> 00:23:55.000]  不用強調一次得救永遠得救
[00:23:55.000 --> 00:24:00.000]  但是如果一個人信了主之後
[00:24:00.000 --> 00:24:02.000]  過了一段時間
[00:24:02.000 --> 00:24:03.000]  就離經背道
[00:24:03.000 --> 00:24:04.000]  壞事做盡
[00:24:04.000 --> 00:24:06.000]  甚至去拜偶像
[00:24:06.000 --> 00:24:08.000]  學異教的邪術
