
[00:00:00.000 --> 00:00:02.980]  今天來自《馬太福音》
[00:02:29.660 --> 00:02:35.260]  我要用馬可和路加一起去看
[00:02:35.260 --> 00:02:42.640]  讓我們更加完整地了解當時的情況
[00:02:42.640 --> 00:02:47.260]  盼望今天上帝透過耶穌登山顯榮這個片段
[00:02:47.260 --> 00:02:51.980]  能夠帶給我們一些教導和提醒
[00:02:51.980 --> 00:02:59.040]  讓我們現在一起低頭祈禱
[00:02:59.040 --> 00:03:02.840]  主耶穌,我們很需要祢的幫助
[00:03:02.840 --> 00:03:07.100]  讓我們能夠更加了解祢
[00:03:07.100 --> 00:03:11.260]  所以我求祢賜下智慧給我們
[00:03:11.260 --> 00:03:14.240]  讓我們能夠更加明白
[00:03:14.240 --> 00:03:19.760]  更加整全地明白主祢自己登山顯榮的片段
[00:03:19.760 --> 00:03:26.260]  最後盼望祢讓聽的、說的都能夠同得益處
[00:03:26.260 --> 00:03:27.760]  我們祈禱感恩
[00:03:27.760 --> 00:03:30.460]  是奉主耶穌基督的聖名祈求
[00:03:30.460 --> 00:03:34.680]  阿門
[00:03:34.680 --> 00:03:36.260]  螢光幕是馬太福音
[00:03:36.260 --> 00:03:39.720]  你們手上的是路加福音
[00:03:39.720 --> 00:03:44.180]  馬太福音第一句一開始就說「過了六天」
[00:03:44.180 --> 00:03:48.620]  究竟六天之前發生了什麼事呢?
[00:03:48.620 --> 00:03:52.300]  海傑,你不是剛剛說過共冠福音嗎?
[00:03:52.300 --> 00:03:54.700]  不如先看看其他福音書
[00:03:54.700 --> 00:03:58.780]  路加福音第一句,即是二十八節那裡
[00:03:58.780 --> 00:04:03.380]  就說「說了這些話約有八天」
[00:04:03.380 --> 00:04:06.660]  等等,為什麼是說八天呢?
[00:04:06.660 --> 00:04:12.180]  而馬太,其實再看馬可,都是寫六天
[00:04:12.180 --> 00:04:15.220]  那究竟是八天還是六天呢?
[00:04:15.220 --> 00:04:19.020]  沒錯,當我們看完三部福音書的時候
[00:04:19.020 --> 00:04:21.500]  我們都不其然地會問這個問題
[00:04:21.500 --> 00:04:26.380]  為什麼馬太、馬可是六天,而路加是八天呢?
[00:04:26.380 --> 00:04:28.940]  當我翻開《釋經》書看的時候
[00:04:28.940 --> 00:04:34.180]  原來路加醫生就計算了「說了這些話」這一天
[00:04:34.180 --> 00:04:38.220]  和計算了耶穌登山顯榮頭尾這兩天
[00:04:38.220 --> 00:04:39.460]  加起來就是八天了
[00:04:39.460 --> 00:04:44.380]  而馬太和馬可只是計算這兩天的中間那六天
[00:04:44.380 --> 00:04:48.740]  不過,隔多少天,並不是這裡的重點
[00:04:48.740 --> 00:04:52.980]  這裡的重點是為什麼三部福音書的作者
[00:04:52.980 --> 00:04:57.860]  都要將耶穌登山顯榮和六天之前發生的這件事
[00:04:57.860 --> 00:05:01.740]  「說了這些話」這件事,要拉在一起呢?
[00:05:01.740 --> 00:05:06.140]  讓我們看看六天之前究竟發生了什麼事
[00:05:06.140 --> 00:05:11.100]  在六天之前,根據《馬太福音》十六章之前一章的記載
[00:05:11.100 --> 00:05:16.660]  他說耶穌和一群門徒一起去到凱撒利亞、菲勒比這個地方
[00:05:16.660 --> 00:05:19.860]  耶穌就問那群門徒
[00:05:19.860 --> 00:05:22.660]  「那些人說我是誰?」
[00:05:22.660 --> 00:05:25.100]  那些門徒就開始議論紛紛
[00:05:25.100 --> 00:05:27.700]  「有些人說你是施洗約翰」
[00:05:27.700 --> 00:05:30.940]  「不是,有些人說你是以利亞」
[00:05:30.940 --> 00:05:36.100]  「不是,不是,不是,他們說耶穌你是尼西米」
[00:05:36.100 --> 00:05:39.060]  「或者是舊約先知的史達克」
[00:05:39.060 --> 00:05:42.980]  耶穌看到他們就問
[00:05:42.980 --> 00:05:44.460]  「那你們呢?」
[00:05:44.460 --> 00:05:46.740]  「你們覺得我是誰?」
[00:05:46.740 --> 00:05:49.260]  這個時候彼得就彈出來了
[00:05:49.260 --> 00:05:55.100]  他說「你是基督,是永生上帝的兒子」
[00:05:55.100 --> 00:05:57.500]  嘩,一百分吧
[00:05:57.500 --> 00:05:58.780]  所以耶穌就說
[00:05:58.780 --> 00:06:01.940]  「哇,約拿的兒子西門,你是有福的」
[00:06:01.940 --> 00:06:03.620]  然後就說了一堆東西
[00:06:03.620 --> 00:06:07.140]  「譬如我把天國的鎖匙交給你」
[00:06:07.140 --> 00:06:09.580]  「凡是你在地上捆綁,在天上捆綁」
[00:06:09.580 --> 00:06:13.460]  「你在地上釋放,在天上釋放」等等等等的說話
[00:06:13.460 --> 00:06:20.060]  而在這個時候,耶穌第一次親口跟那群門徒說清楚
[00:06:20.060 --> 00:06:23.540]  耶穌必須要去耶路撒冷
[00:06:23.540 --> 00:06:28.220]  要受到祭司長和文士等等的苦
[00:06:28.220 --> 00:06:30.340]  甚至最後被殺
[00:06:30.340 --> 00:06:33.300]  三天之後復活
[00:06:33.300 --> 00:06:35.380]  這個時候彼得聽到之後
[00:06:35.380 --> 00:06:39.180]  「不是吧,耶穌基督要被殺?不行」
[00:06:39.180 --> 00:06:42.500]  於是聖經說
[00:06:42.500 --> 00:06:45.420]  彼得責備耶穌
[00:06:45.420 --> 00:06:47.980]  他說「主啊,千萬不可如此」
[00:06:47.980 --> 00:06:50.900]  「這事絕不可臨到你身上」
[00:06:50.900 --> 00:06:52.420]  千萬不可以這樣
[00:06:52.420 --> 00:06:54.380]  然後耶穌就馬上轉過頭
[00:06:54.380 --> 00:06:56.980]  這句話很精彩
[00:06:56.980 --> 00:06:58.500]  馬上轉過頭看著彼得
[00:06:58.500 --> 00:07:00.820]  他說「撒旦,退我後面」
[00:07:00.820 --> 00:07:02.220]  「你是我的絆腳石」
[00:07:02.220 --> 00:07:05.740]  「因為你只是體貼人的意思」
[00:07:05.740 --> 00:07:08.780]  「不體貼上帝的意思」
[00:07:08.780 --> 00:07:12.620]  這就是六天之前發生的事
[00:07:12.620 --> 00:07:15.740]  原本回答「你是基督」
[00:07:15.740 --> 00:07:18.140]  「是永生上帝的兒子」的彼得
[00:07:18.140 --> 00:07:20.140]  轉過頭就說出那些
[00:07:20.140 --> 00:07:22.700]  「體貼人不體貼神」的說話
[00:07:22.700 --> 00:07:26.860]  而被耶穌痛罵一頓
[00:07:26.860 --> 00:07:28.940]  六天之後
[00:07:28.940 --> 00:07:34.700]  聖經說耶穌悄悄地帶了三位門徒上高山
[00:07:34.700 --> 00:07:36.980]  就是彼得、雅各和約翰
[00:07:36.980 --> 00:07:40.940]  然後在他們面前變了形象
[00:07:40.940 --> 00:07:43.180]  讓他們能夠清醒地
[00:07:43.180 --> 00:07:47.460]  以肉眼看到自己明亮如太陽的面
[00:07:47.460 --> 00:07:52.780]  還有聖潔、潔白放光的衣裳之外
[00:07:52.780 --> 00:07:54.380]  耶穌也讓他們
[00:07:54.380 --> 00:08:00.220]  遇見兩個以色列歷史裡面殿堂級的人馬
[00:08:00.220 --> 00:08:04.180]  就是帶領以色列人出埃及過紅海
[00:08:04.180 --> 00:08:08.820]  最後被耶和華親手埋葬的摩西
[00:08:08.820 --> 00:08:12.620]  而另一個就是以一敵眾巴力先知
[00:08:12.620 --> 00:08:15.860]  最後也被耶和華用火車火馬
[00:08:15.860 --> 00:08:19.980]  接走了的先知以尼亞
[00:08:19.980 --> 00:08:22.220]  第三節說
[00:08:22.220 --> 00:08:27.540]  當這兩位殿堂級人馬顯現了之後
[00:08:27.540 --> 00:08:32.660]  馬上就和變了形象的耶穌說話
[00:08:32.660 --> 00:08:38.140]  究竟耶穌、摩西和以尼亞說了什麼話呢?
[00:08:38.140 --> 00:08:40.540]  以至彼得要在第四節回應
[00:08:40.540 --> 00:08:42.940]  「主啊!我們在這裡真好
[00:08:42.940 --> 00:08:45.700]  你若願意,我就在這裡搭三座棚
[00:08:45.700 --> 00:08:49.820]  一座為你、一座為摩西、一座為以尼亞」
[00:08:49.820 --> 00:08:55.780]  馬太福音沒有說究竟說話的內容是什麼
[00:08:55.780 --> 00:08:58.980]  馬太沒有說,路加有說
[00:08:58.980 --> 00:09:02.940]  大家看看你們手上路加福音第九章三十一節
[00:09:02.940 --> 00:09:06.980]  究竟他們說話的內容是什麼呢?
[00:09:06.980 --> 00:09:09.620]  第九章第三十一節說
[00:09:09.620 --> 00:09:12.180]  當提到他們正在談論的時候
[00:09:12.180 --> 00:09:16.260]  他們在談耶穌去世的事
[00:09:16.260 --> 00:09:21.700]  就是耶穌在耶路撒冷將要完成的事
[00:09:21.700 --> 00:09:26.820]  哦!是說耶穌進入耶路撒冷受死的事
[00:09:26.820 --> 00:09:28.420]  看到這裡我就明白了
[00:09:28.420 --> 00:09:31.020]  為什麼福音書的作者要將六天之前
[00:09:31.020 --> 00:09:37.500]  和今天耶穌登山顯靈的事拉在一起
[00:09:37.500 --> 00:09:39.540]  原來作者就是想帶出
[00:09:39.540 --> 00:09:44.180]  曾經說過「你是基督,是永生上帝兒子」的彼得
[00:09:44.180 --> 00:09:46.540]  雖然他在幾分鐘之後
[00:09:46.540 --> 00:09:50.300]  說出一些體貼人,不體貼神的話
[00:09:50.300 --> 00:09:54.540]  而被耶穌罵他是撒旦,罵他是半腳石
[00:09:54.540 --> 00:09:59.900]  不過彼得竟然沒有因為這件事
[00:09:59.900 --> 00:10:02.460]  沒有因為被耶穌罵這件事
[00:10:02.460 --> 00:10:05.380]  而作出反思或者悔改
[00:10:05.380 --> 00:10:07.060]  短短六天之後
[00:10:07.060 --> 00:10:09.700]  當他見到聖潔發光的耶穌
[00:10:09.700 --> 00:10:16.140]  又聽到耶穌摩西和以利亞說耶穌即將受苦和被殺的事之後
[00:10:16.140 --> 00:10:18.780]  他竟然再一次說出
[00:10:18.780 --> 00:10:22.940]  體貼人,不體貼神的話
[00:10:22.940 --> 00:10:26.500]  他說:「我們在這裡真好」
[00:10:26.500 --> 00:10:29.540]  馬克福音、路加福音
[00:10:29.540 --> 00:10:34.460]  甚至形容彼得那時候都不知道自己在說什麼
[00:10:34.460 --> 00:10:38.300]  我嘗試用一個籃球比賽來作一個例子
[00:10:38.300 --> 00:10:40.300]  讓大家更加明白
[00:10:40.300 --> 00:10:42.340]  假設現在有兩隊籃球隊
[00:10:42.340 --> 00:10:45.540]  一隊叫基督隊,另一隊叫撒旦隊
[00:10:45.540 --> 00:10:46.740]  他們比賽
[00:10:46.740 --> 00:10:50.500]  比賽已經到了最後二十秒的階段
[00:10:50.500 --> 00:10:53.740]  基督隊落後撒旦隊一分
[00:10:53.740 --> 00:10:57.540]  這個時候總教練就喊了暫停
[00:10:57.540 --> 00:10:59.580]  他就提出一個戰術
[00:10:59.580 --> 00:11:02.620]  這個戰術就是要耶穌摩西和以利亞
[00:11:02.620 --> 00:11:07.220]  他們用最後的二十秒去處理最後一球
[00:11:07.220 --> 00:11:11.860]  首先由摩西在底線傳球
[00:11:11.860 --> 00:11:13.300]  傳了球出來之後
[00:11:13.300 --> 00:11:20.180]  他希望透過上帝和以色列人納約
[00:11:20.180 --> 00:11:24.020]  讓以色列人行在上帝的心意當中
[00:11:24.020 --> 00:11:26.180]  但是萬一不順利的話
[00:11:26.180 --> 00:11:30.820]  摩西就要將玻利亞交給以利亞等等的先知
[00:11:30.820 --> 00:11:34.500]  讓這班先知透過宣告
[00:11:34.500 --> 00:11:35.780]  透過預言
[00:11:35.780 --> 00:11:40.980]  希望能夠將偏離了正軌的以色列人
[00:11:40.980 --> 00:11:43.980]  能夠重回軌道
[00:11:43.980 --> 00:11:49.140]  可惜以色列人依然是偏行幾路
[00:11:49.140 --> 00:11:51.580]  球賽到了最後六秒的時候
[00:11:51.580 --> 00:11:53.140]  沒有時間了
[00:11:53.140 --> 00:11:54.860]  唯有使出絕招
[00:11:54.860 --> 00:11:59.860]  以利亞將球交給站在三分線的耶穌
[00:11:59.860 --> 00:12:01.700]  線上射三分的耶穌
[00:12:01.700 --> 00:12:04.140]  這一刻竟然沒有射球
[00:12:04.140 --> 00:12:09.060]  耶穌帶著球衝進禁區裏面
[00:12:09.060 --> 00:12:12.620]  接著那班以色列人
[00:12:12.620 --> 00:12:14.780]  希望耶穌射三分
[00:12:14.780 --> 00:12:15.420]  馬上勝出
[00:12:15.420 --> 00:12:16.500]  但是耶穌沒有射
[00:12:16.500 --> 00:12:18.220]  於是人們就說
[00:12:18.220 --> 00:12:21.740]  為什麼耶穌不是像我們想像中
[00:12:21.740 --> 00:12:24.980]  作為一個軍王或革命分子的身份
[00:12:24.980 --> 00:12:27.340]  來推翻羅馬政府呢
[00:12:27.340 --> 00:12:29.620]  耶穌再繼續走
[00:12:29.620 --> 00:12:33.900]  扭過了撒旦隊的中鋒之後
[00:12:33.900 --> 00:12:34.980]  他射球
[00:12:34.980 --> 00:12:37.860]  但他射向籃球板上
[00:12:37.860 --> 00:12:38.980]  接著人們就說
[00:12:38.980 --> 00:12:41.260]  啊 不是吧
[00:12:41.260 --> 00:12:45.500]  衝進去也不射進籃球板上
[00:12:45.500 --> 00:12:47.580]  他們很失望
[00:12:47.580 --> 00:12:48.740]  情形就好像
[00:12:48.740 --> 00:12:52.260]  他們看到耶穌活生生地死在十字架上
[00:12:52.260 --> 00:12:55.100]  也被埋葬在空墳墓裏面
[00:12:55.100 --> 00:12:57.260]  他們完全失望
[00:12:57.260 --> 00:12:58.860]  也很絕望
[00:12:58.860 --> 00:13:02.100]  殊不知原來是耶穌故意射歪的
[00:13:02.100 --> 00:13:04.580]  其實耶穌早已計劃了
[00:13:04.580 --> 00:13:06.940]  三天之後他就會復活
[00:13:06.940 --> 00:13:09.140]  耶穌自己搶回籃板球
[00:13:09.140 --> 00:13:10.500]  接著入瓶
[00:13:10.500 --> 00:13:13.420]  最後贏了撒旦隊一分
[00:13:13.420 --> 00:13:15.540]  完場
[00:13:15.540 --> 00:13:17.100]  就在這個時候
[00:13:17.100 --> 00:13:25.620]  聽到耶穌摩西和以利亞的戰略比得
[00:13:25.620 --> 00:13:26.860]  他竟然答嘴說
[00:13:26.860 --> 00:13:29.940]  主啊 我們在後半場真好
[00:13:29.940 --> 00:13:31.340]  我傳個球給你
[00:13:31.340 --> 00:13:33.700]  你又傳個球給摩西
[00:13:33.700 --> 00:13:35.220]  摩西又傳個球給以利亞
[00:13:35.220 --> 00:13:37.940]  哇 多好
[00:13:37.940 --> 00:13:41.540]  各位 我知道這個比喻一定有不足之處
[00:13:41.540 --> 00:13:45.140]  不過我很想突出當時彼得的回應
[00:13:45.140 --> 00:13:48.340]  實在令人激到噴火
[00:13:48.340 --> 00:13:51.180]  他也不知道自己在說什麼
[00:13:51.180 --> 00:13:53.300]  親愛的兄弟姐妹
[00:13:53.300 --> 00:13:55.620]  其實我們可以用藉口說
[00:13:55.620 --> 00:13:58.300]  我們和彼得都是人
[00:13:58.300 --> 00:14:01.980]  說出一些體貼人不體貼神的說話
[00:14:01.980 --> 00:14:03.740]  其實一點也不奇怪
[00:14:03.740 --> 00:14:06.380]  甚至乎是正常的
[00:14:06.380 --> 00:14:08.620]  不過我反而會問
[00:14:08.620 --> 00:14:12.940]  當我們和上主的關係越是親密的時候
[00:14:12.940 --> 00:14:14.540]  我們的心思意念
[00:14:14.540 --> 00:14:17.300]  其實自然就會很貼近主
[00:14:17.300 --> 00:14:19.900]  又怎會這麼容易說出一些
[00:14:19.900 --> 00:14:27.060]  跟官那麼久不知道官姓什麼的說話呢
[00:14:27.060 --> 00:14:28.900]  就算是一個不經意
[00:14:28.900 --> 00:14:30.860]  忘記了官姓什麼
[00:14:30.860 --> 00:14:34.060]  如果被官罵完一頓之後
[00:14:34.060 --> 00:14:36.980]  以後也應該聰明一點
[00:14:36.980 --> 00:14:41.220]  不會再這麼容易重蹈覆轍
[00:14:41.220 --> 00:14:44.140]  但可惜我們真的非常軟弱
[00:14:44.140 --> 00:14:45.780]  我們好像彼得一樣
[00:14:45.780 --> 00:14:49.380]  經常重複犯同樣的錯
[00:14:49.380 --> 00:14:53.020]  就算上主用一些令我們很深刻
[00:14:53.020 --> 00:14:54.140]  很刻骨銘心
[00:14:54.140 --> 00:14:56.340]  甚至乎是悲痛的經歷
[00:14:56.340 --> 00:14:59.260]  來提醒我們不要再犯
[00:14:59.260 --> 00:15:02.380]  希望我們改正
[00:15:02.380 --> 00:15:06.020]  但很可惜我們也很善忘
[00:15:06.020 --> 00:15:08.660]  仍然錯了又再錯
[00:15:08.660 --> 00:15:13.340]  甚至乎變本加厲
[00:15:13.340 --> 00:15:16.500]  在這裡我不打算舉例說明
[00:15:16.500 --> 00:15:19.580]  我們重複犯錯的實例
[00:15:19.580 --> 00:15:20.820]  我們重複犯錯的事情
[00:15:20.820 --> 00:15:23.100]  我們自己心知肚明
[00:15:23.100 --> 00:15:24.220]  我只是想說
[00:15:24.220 --> 00:15:26.260]  如果我們和主的關係
[00:15:26.260 --> 00:15:27.660]  越是密切的話
[00:15:27.660 --> 00:15:29.020]  我們的心思意念
[00:15:29.020 --> 00:15:30.260]  言行舉止
[00:15:30.260 --> 00:15:32.340]  很應該就會懂得
[00:15:32.340 --> 00:15:35.380]  體貼神不體貼人
[00:15:35.380 --> 00:15:37.300]  所以我們唯有靠求主
[00:15:37.300 --> 00:15:38.900]  練穩我們的軟弱
[00:15:38.900 --> 00:15:41.060]  也希望主能夠赦免
[00:15:41.060 --> 00:15:44.420]  我們重複犯的錯誤
[00:15:44.420 --> 00:15:49.260]  不要再好像彼得一樣
[00:15:49.260 --> 00:15:52.740]  經文到第五節到第八節
[00:15:52.740 --> 00:15:56.300]  我請會眾一起透過螢光幕讀出來
[00:15:56.300 --> 00:15:57.420]  第五節到第八節
[00:15:57.420 --> 00:15:58.740]  預備起
[00:15:58.740 --> 00:16:00.260]  「說話之間
[00:16:00.260 --> 00:16:04.820]  忽然有一朵明亮的雲彩遮蓋他們
[00:16:04.820 --> 00:16:08.940]  又有聲音從雲彩裡出來說
[00:16:08.940 --> 00:16:10.860]  『這是我的愛子
[00:16:10.860 --> 00:16:12.580]  我所喜愛的
[00:16:12.580 --> 00:16:14.860]  你們要聽從他』
[00:16:14.860 --> 00:16:18.220]  門徒聽見就俯伏在地
[00:16:18.220 --> 00:16:20.260]  極其害怕
[00:16:20.260 --> 00:16:22.060]  耶穌進前來
[00:16:22.060 --> 00:16:24.100]  啪啪他們說
[00:16:24.100 --> 00:16:26.540]  起來不要害怕
[00:16:26.540 --> 00:16:27.860]  他們舉目
[00:16:27.860 --> 00:16:29.140]  不見一人
[00:16:29.140 --> 00:16:33.780]  只見耶穌一人』」
[00:16:33.780 --> 00:16:35.220]  這次耶穌
[00:16:35.220 --> 00:16:38.460]  沒有好像六天前來開口罵彼得
[00:16:38.460 --> 00:16:42.620]  反而這次是父上帝出聲
[00:16:42.620 --> 00:16:43.900]  父上帝說
[00:16:43.900 --> 00:16:45.460]  「這是我的愛子
[00:16:45.460 --> 00:16:46.860]  我所喜愛的
[00:16:46.860 --> 00:16:49.540]  你們要聽從他」
[00:16:49.540 --> 00:16:51.500]  所以你親自提醒彼得
[00:16:51.500 --> 00:16:53.260]  耶穌就是基督
[00:16:53.260 --> 00:16:56.860]  是永生上帝的兒子
[00:16:56.860 --> 00:16:58.460]  我們都有看聖經
[00:16:58.460 --> 00:17:01.140]  對這句話我們不會感到陌生
[00:17:01.140 --> 00:17:02.020]  為什麼?
[00:17:02.020 --> 00:17:03.100]  因為耶穌
[00:17:03.100 --> 00:17:06.660]  受施洗約翰來施洗的時候
[00:17:06.660 --> 00:17:07.700]  聖經說
[00:17:07.700 --> 00:17:10.020]  那一刻天開了
[00:17:10.020 --> 00:17:14.460]  聖靈彷彿甲子降在耶穌身上
[00:17:14.460 --> 00:17:18.100]  然後天上也有聲音說出來
[00:17:18.100 --> 00:17:19.980]  「這是我的愛子
[00:17:19.980 --> 00:17:22.180]  我所喜愛的」
[00:17:22.180 --> 00:17:23.460]  不過
[00:17:23.460 --> 00:17:25.940]  在那三位門徒
[00:17:25.940 --> 00:17:28.300]  因為他們完全沒有經歷和見證過
[00:17:28.300 --> 00:17:30.500]  耶穌受洗的那一幕
[00:17:30.500 --> 00:17:32.740]  所以對於面前眼前
[00:17:32.740 --> 00:17:33.980]  自己見到
[00:17:33.980 --> 00:17:35.340]  變了象的耶穌
[00:17:35.340 --> 00:17:37.020]  又見到摩西又伊利亞
[00:17:37.020 --> 00:17:38.820]  然後突然間雲彩一來
[00:17:38.820 --> 00:17:39.420]  又有聲音說
[00:17:39.420 --> 00:17:40.220]  「這是我的愛子
[00:17:40.220 --> 00:17:41.260]  我所喜愛的」
[00:17:41.260 --> 00:17:44.620]  他們很害怕
[00:17:44.620 --> 00:17:47.420]  他們很害怕
[00:17:47.420 --> 00:17:52.580]  其實作為漁夫的彼得
[00:17:52.580 --> 00:17:54.820]  雅各約翰
[00:17:54.820 --> 00:17:58.460]  我相信他們有什麼風浪是沒有見過
[00:17:58.460 --> 00:18:01.100]  但是這一刻
[00:18:01.100 --> 00:18:04.740]  他們也害怕
[00:18:04.740 --> 00:18:07.060]  聽完彼得再一次說出
[00:18:07.060 --> 00:18:09.700]  體貼人不體貼神的話之後
[00:18:09.700 --> 00:18:13.020]  本來可以噴火的耶穌
[00:18:13.020 --> 00:18:14.820]  他卻沒有這樣做
[00:18:14.820 --> 00:18:18.620]  聖經說「耶穌進前來」
[00:18:18.620 --> 00:18:20.660]  然後他做了一個動作
[00:18:20.660 --> 00:18:23.980]  說了一句話
[00:18:23.980 --> 00:18:26.540]  「耶穌拍拍他們
[00:18:26.540 --> 00:18:27.700]  對他們說
[00:18:27.700 --> 00:18:32.020]  起來不要害怕」
[00:18:32.020 --> 00:18:34.660]  對於當時很害怕的門徒來說
[00:18:34.660 --> 00:18:38.740]  這一句是一個非常窩心的說話
[00:18:38.740 --> 00:18:43.820]  也是一個很親切鼓勵的動作
[00:18:43.820 --> 00:18:46.660]  他們因為當時實在太害怕
[00:18:46.660 --> 00:18:48.780]  害怕到伏伏在地上
[00:18:48.780 --> 00:18:51.060]  當然不是敬拜
[00:18:51.060 --> 00:18:53.100]  真的因為他們很害怕
[00:18:53.100 --> 00:18:55.100]  但是耶穌這個動作
[00:18:55.100 --> 00:18:56.900]  這一句話
[00:18:56.900 --> 00:18:59.220]  讓他們感覺到很安全
[00:18:59.220 --> 00:19:00.580]  很大的安慰
[00:19:00.580 --> 00:19:03.100]  也有很大的鼓勵
[00:19:03.100 --> 00:19:05.140]  於是他們抬起頭來
[00:19:05.140 --> 00:19:06.620]  舉目一看
[00:19:06.620 --> 00:19:07.900]  不見一人
[00:19:07.900 --> 00:19:10.820]  只見耶穌
[00:19:10.820 --> 00:19:13.580]  當我默想這個片段的時候
[00:19:13.580 --> 00:19:16.820]  聖靈讓我看到兩點
[00:19:16.820 --> 00:19:17.700]  第一
[00:19:17.700 --> 00:19:19.180]  在這個處境裡面
[00:19:19.180 --> 00:19:21.460]  其實耶穌是最有資格
[00:19:21.460 --> 00:19:24.460]  說出「我們在這裡真好」的人
[00:19:24.460 --> 00:19:25.940]  因為當時
[00:19:25.940 --> 00:19:27.900]  耶穌正正就是跟摩西和以利亞
[00:19:27.900 --> 00:19:31.580]  在談論自己要死在十字架上的事情
[00:19:31.580 --> 00:19:33.500]  所以耶穌很可以說
[00:19:33.500 --> 00:19:36.420]  不如我們留下吧
[00:19:36.420 --> 00:19:39.580]  但是他沒有這樣說
[00:19:39.580 --> 00:19:41.540]  雖然耶穌有這樣的權柄
[00:19:41.540 --> 00:19:42.660]  有這樣的能力
[00:19:42.660 --> 00:19:43.820]  有這樣的自由
[00:19:43.820 --> 00:19:45.740]  可以說我要留下
[00:19:45.740 --> 00:19:47.860]  但是耶穌沒有這樣做
[00:19:47.860 --> 00:19:49.940]  我們要感恩
[00:19:49.940 --> 00:19:52.220]  如果我們所認識的這位耶穌
[00:19:52.220 --> 00:19:53.620]  他去體貼人
[00:19:53.620 --> 00:19:55.580]  不體貼神的話
[00:19:55.580 --> 00:19:57.300]  留在高山上
[00:19:57.300 --> 00:19:58.780]  留在棚子裡
[00:19:58.780 --> 00:20:02.900]  接受彼得等等的人去敬拜的時候
[00:20:02.900 --> 00:20:05.060]  你和我今天
[00:20:05.060 --> 00:20:08.700]  就不能夠得到這份永恆的生命
[00:20:08.700 --> 00:20:10.780]  這份的救恩
[00:20:10.780 --> 00:20:14.300]  你和我今天
[00:20:14.300 --> 00:20:15.460]  繼續生存下去
[00:20:15.460 --> 00:20:17.060]  只是等死
[00:20:17.060 --> 00:20:19.580]  因為我們是沒有盼望的
[00:20:19.580 --> 00:20:21.740]  我們要多謝耶穌
[00:20:21.740 --> 00:20:24.100]  第二點聖靈讓我看到的就是
[00:20:24.100 --> 00:20:25.620]  雖然耶穌這一刻
[00:20:25.620 --> 00:20:28.500]  祂的身體是沒有受苦的
[00:20:28.500 --> 00:20:31.180]  但是祂的心靈卻是受苦
