
[00:00:00.000 --> 00:00:06.000]  我們繼續以聆聽神的話語去敬拜上帝
[00:02:01.000 --> 00:02:05.000]  周圍的人都在說普通話或國語
[00:02:05.000 --> 00:02:10.000]  他學到差不多 自己都聽到有五成六成
[00:02:10.000 --> 00:02:14.000]  他就要融入在當地台灣人裡面
[00:02:14.000 --> 00:02:18.000]  他聽國語的講道
[00:02:18.000 --> 00:02:21.000]  牧師有時候在台上說
[00:02:21.000 --> 00:02:26.000]  偶爾他會說美國人應該怎樣
[00:02:26.000 --> 00:02:31.000]  那個教會一直都有美國的宣教士在那裡服侍
[00:02:31.000 --> 00:02:35.000]  有很多台灣的頂梓妹去美國留學
[00:02:35.000 --> 00:02:38.000]  所以偶爾都會說美國的例子
[00:02:38.000 --> 00:02:42.000]  說起美國人 偶爾會提起
[00:02:42.000 --> 00:02:46.000]  但有一天牧師就不斷說
[00:02:46.000 --> 00:02:51.000]  美國人有罪 美國人很大罪
[00:02:51.000 --> 00:02:55.000]  他就覺得 美國人都是有罪的
[00:02:55.000 --> 00:03:01.000]  為什麼第二個星期 第二個牧師又說美國人有罪
[00:03:01.000 --> 00:03:03.000]  美國人很大罪
[00:03:03.000 --> 00:03:06.000]  他就覺得心裡不太平安
[00:03:06.000 --> 00:03:08.000]  最後他就跟牧師說
[00:03:08.000 --> 00:03:15.000]  牧師為什麼連續都說我們美國人有罪呢?
[00:03:15.000 --> 00:03:17.000]  為什麼?
[00:03:17.000 --> 00:03:19.000]  他說 宣教士弟兄
[00:03:19.000 --> 00:03:24.000]  其實不是說美國 是說每個人
[00:03:24.000 --> 00:03:26.000]  是每個
[00:03:26.000 --> 00:03:29.000]  美國怎麼說?
[00:03:29.000 --> 00:03:30.000]  美國
[00:03:30.000 --> 00:03:32.000]  每個呢?
[00:03:32.000 --> 00:03:34.000]  每個
[00:03:34.000 --> 00:03:36.000]  每個
[00:03:36.000 --> 00:03:38.000]  我們差不多都是 每個
[00:03:38.000 --> 00:03:40.000]  每個人
[00:03:40.000 --> 00:03:43.000]  為什麼會這樣呢?
[00:03:43.000 --> 00:03:45.000]  當然笑話
[00:03:45.000 --> 00:03:47.000]  但是我們很容易
[00:03:47.000 --> 00:03:49.000]  我們對號入座
[00:03:49.000 --> 00:03:51.000]  很容易聽到
[00:03:51.000 --> 00:03:53.000]  好像跟自己有關
[00:03:53.000 --> 00:03:56.000]  我們人是容易自我中心
[00:03:56.000 --> 00:03:58.000]  在說每一個人的事
[00:03:58.000 --> 00:04:01.000]  我以為在說我自己
[00:04:01.000 --> 00:04:03.000]  我們一起讀今天小行傳的經文
[00:04:03.000 --> 00:04:07.000]  我們先讀五章的一到六節
[00:04:07.000 --> 00:04:09.000]  五章的一到六節 好嗎?
[00:04:09.000 --> 00:04:11.000]  小行傳 五章的一到六節
[00:04:11.000 --> 00:04:13.000]  我們先讀中間那段
[00:04:13.000 --> 00:04:15.000]  預備起
[00:04:15.000 --> 00:04:43.000]  (中文翻譯)
[00:04:43.000 --> 00:05:12.000]  (中文翻譯)
[00:05:12.000 --> 00:05:37.000]  (中文翻譯)
[00:05:37.000 --> 00:05:39.000]  什麼意思呢?
[00:05:39.000 --> 00:05:41.000]  奉獻而已
[00:05:41.000 --> 00:05:43.000]  都要搞出人命
[00:05:43.000 --> 00:05:45.000]  為什麼這麼嚴厲呢?
[00:05:45.000 --> 00:05:46.000]  上帝
[00:05:46.000 --> 00:05:48.000]  這裡你留意第一二節
[00:05:48.000 --> 00:05:50.000]  他說有一對夫婦
[00:05:50.000 --> 00:05:52.000]  叫阿拿利亞和薩菲拉
[00:05:52.000 --> 00:05:57.000]  他們賣了自己的田產
[00:05:57.000 --> 00:05:59.000]  這裡形容他做三個動作
[00:05:59.000 --> 00:06:00.000]  他是四個
[00:06:00.000 --> 00:06:02.000]  賣了田產
[00:06:02.000 --> 00:06:04.000]  扣起一些
[00:06:04.000 --> 00:06:08.000]  拿來放在使徒的腳前
[00:06:08.000 --> 00:06:11.000]  一個奉獻的動作
[00:06:11.000 --> 00:06:13.000]  這裡說到
[00:06:13.000 --> 00:06:15.000]  在教會裡面
[00:06:15.000 --> 00:06:17.000]  有一個得罪神的人
[00:06:17.000 --> 00:06:19.000]  欺控神的人
[00:06:19.000 --> 00:06:21.000]  他怎樣呢?
[00:06:21.000 --> 00:06:23.000]  他死在使徒面前
[00:06:23.000 --> 00:06:25.000]  第五節尾這裡說到
[00:06:25.000 --> 00:06:28.000]  有非常的恐懼
[00:06:28.000 --> 00:06:30.000]  很害怕
[00:06:30.000 --> 00:06:32.000]  害不害怕?
[00:06:32.000 --> 00:06:35.000]  如果這樣
[00:06:35.000 --> 00:06:39.000]  下星期沒有人敢遲到
[00:06:39.000 --> 00:06:41.000]  你知道嗎?
[00:06:41.000 --> 00:06:43.000]  你明白我的意思嗎?
[00:06:43.000 --> 00:06:46.000]  奉獻早就拿出來了
[00:06:46.000 --> 00:06:48.000]  不要走
[00:06:48.000 --> 00:06:50.000]  我還沒拿到
[00:06:50.000 --> 00:06:52.000]  不會的
[00:06:52.000 --> 00:06:54.000]  這麼認真的
[00:06:54.000 --> 00:06:56.000]  是不是這麼嚴厲呢?
[00:06:56.000 --> 00:06:58.000]  這段經文呢
[00:06:58.000 --> 00:07:00.000]  帶來很多對初期教會
[00:07:00.000 --> 00:07:04.000]  這裡有很多的討論
[00:07:04.000 --> 00:07:06.000]  但是我們要看全幅的圖畫
[00:07:06.000 --> 00:07:10.000]  我們看一看前面
[00:07:10.000 --> 00:07:12.000]  我們先讀四章
[00:07:12.000 --> 00:07:15.000]  32到37節
[00:07:15.000 --> 00:07:17.000]  一起讀四章
[00:07:17.000 --> 00:07:19.000]  預備起
[00:07:34.000 --> 00:07:36.000]  教會文章中會有一個玄學題
[00:07:36.000 --> 00:07:40.000]  因為凡有田產房屋的都買了
[00:07:40.000 --> 00:07:42.000]  怕所買的錢拿來
[00:07:42.000 --> 00:07:44.000]  方在施暴著戰
[00:07:44.000 --> 00:07:46.000]  要用人所需要的
[00:07:46.000 --> 00:07:48.000]  分擔每人
[00:07:48.000 --> 00:07:50.000]  若有愛地美人
[00:07:50.000 --> 00:07:51.000]  寧願要日出
[00:07:51.000 --> 00:07:52.000]  自告奮鬥
[00:07:52.000 --> 00:07:53.000]  不怕麻煩
[00:07:53.000 --> 00:07:56.000]  能夠做到共同事
[00:07:56.000 --> 00:07:58.000]  怕有田地也買了
[00:07:58.000 --> 00:08:00.000]  怕錢拿來
[00:08:00.000 --> 00:08:02.000]  方在施暴著戰
[00:08:04.000 --> 00:08:06.000]  在引言中我提到
[00:08:06.000 --> 00:08:09.000]  屬靈的群體有什麼特質呢?
[00:08:09.000 --> 00:08:12.000]  一個屬靈的群體
[00:08:12.000 --> 00:08:14.000]  特別是聖經說
[00:08:14.000 --> 00:08:16.000]  基督徒的群體
[00:08:16.000 --> 00:08:18.000]  叫做神的家
[00:08:18.000 --> 00:08:21.000]  神的家有什麼特質呢?
[00:08:21.000 --> 00:08:23.000]  我們在這段經文
[00:08:23.000 --> 00:08:24.000]  可以看到
[00:08:24.000 --> 00:08:25.000]  很有趣的
[00:08:25.000 --> 00:08:28.000]  由四章32到35節
[00:08:28.000 --> 00:08:35.000]  32節前有個標題叫做凡物公用
[00:08:35.000 --> 00:08:37.000]  即是我的東西
[00:08:37.000 --> 00:08:38.000]  即是你的東西
[00:08:38.000 --> 00:08:40.000]  你的東西
[00:08:40.000 --> 00:08:42.000]  即是誰的東西?
[00:08:42.000 --> 00:08:44.000]  大家的東西
[00:08:44.000 --> 00:08:46.000]  你的東西即是我的東西
[00:08:46.000 --> 00:08:47.000]  我的東西即是我的東西
[00:08:47.000 --> 00:08:49.000]  我們經常這樣說
[00:08:49.000 --> 00:08:53.000]  我記得很多次在婚禮
[00:08:53.000 --> 00:08:56.000]  證婚交換戒指
[00:08:56.000 --> 00:08:59.000]  男方先讀
[00:08:59.000 --> 00:09:02.000]  我所有的東西都屬於你
[00:09:02.000 --> 00:09:04.000]  然後對女方說
[00:09:04.000 --> 00:09:07.000]  即是我的東西都給了YY
[00:09:07.000 --> 00:09:09.000]  最後那句
[00:09:09.000 --> 00:09:11.000]  我的東西都屬於你
[00:09:11.000 --> 00:09:13.000]  又回到我那裡
[00:09:13.000 --> 00:09:15.000]  所以每次我讀到這裡
[00:09:15.000 --> 00:09:16.000]  應該是
[00:09:16.000 --> 00:09:17.000]  你的東西屬於我
[00:09:17.000 --> 00:09:20.000]  我的東西就兩份
[00:09:20.000 --> 00:09:22.000]  捉字實
[00:09:22.000 --> 00:09:25.000]  但這裡說一個很特別的情況
[00:09:25.000 --> 00:09:28.000]  在教會裡面有什麼特質
[00:09:28.000 --> 00:09:30.000]  平時不信主的人
[00:09:30.000 --> 00:09:33.000]  覺得我們教會會有唱詩歌
[00:09:33.000 --> 00:09:36.000]  我記得有個人叫洛克菲勒
[00:09:36.000 --> 00:09:40.000]  在美國石油大亨
[00:09:40.000 --> 00:09:42.000]  他信主的原因是
[00:09:42.000 --> 00:09:44.000]  因為他長期失眠
[00:09:44.000 --> 00:09:46.000]  有一天他在紐約街頭
[00:09:46.000 --> 00:09:48.000]  因為他失眠
[00:09:48.000 --> 00:09:49.000]  睡不著
[00:09:49.000 --> 00:09:51.000]  他在街上走路
[00:09:51.000 --> 00:09:52.000]  那天很累
[00:09:52.000 --> 00:09:54.000]  聽到有人在教堂唱詩歌
[00:09:54.000 --> 00:09:57.000]  他走到後面坐在後面
[00:09:57.000 --> 00:09:59.000]  坐著一會
[00:09:59.000 --> 00:10:01.000]  牧師說道
[00:10:01.000 --> 00:10:03.000]  他竟然睡著了
[00:10:03.000 --> 00:10:06.000]  牧師有催眠的因子
[00:10:06.000 --> 00:10:08.000]  所以我以後問你
[00:10:08.000 --> 00:10:09.000]  我有什麼因子
[00:10:09.000 --> 00:10:10.000]  牧師說
[00:10:10.000 --> 00:10:12.000]  催眠
[00:10:12.000 --> 00:10:14.000]  但他真的睡著了
[00:10:14.000 --> 00:10:15.000]  他很開心
[00:10:15.000 --> 00:10:17.000]  我也認識一些弟兄姊妹
[00:10:17.000 --> 00:10:18.000]  是因為長期失眠
[00:10:18.000 --> 00:10:20.000]  回到教會聽聽道
[00:10:20.000 --> 00:10:22.000]  他睡著了
[00:10:22.000 --> 00:10:23.000]  所以從此以後
[00:10:23.000 --> 00:10:25.000]  在崇拜聽道的時候
[00:10:25.000 --> 00:10:26.000]  有人睡著了
[00:10:26.000 --> 00:10:29.000]  你不要驚醒他
[00:10:29.000 --> 00:10:31.000]  可能到最後
[00:10:31.000 --> 00:10:33.000]  祝福要站起來
[00:10:33.000 --> 00:10:34.000]  領受祝福
[00:10:34.000 --> 00:10:35.000]  你驚醒他
[00:10:35.000 --> 00:10:38.000]  因為他可能從來沒那麼好睡過
[00:10:38.000 --> 00:10:39.000]  真的
[00:10:39.000 --> 00:10:40.000]  你知道嗎
[00:10:40.000 --> 00:10:41.000]  在神律家
[00:10:41.000 --> 00:10:42.000]  不信的人會覺得
[00:10:42.000 --> 00:10:43.000]  我們唱詩歌
[00:10:43.000 --> 00:10:45.000]  會祈禱
[00:10:45.000 --> 00:10:47.000]  有奉獻的
[00:10:47.000 --> 00:10:48.000]  還有什麼
[00:10:48.000 --> 00:10:50.000]  有聽牧師講道的
[00:10:50.000 --> 00:10:51.000]  會讀聖經
[00:10:51.000 --> 00:10:53.000]  是吧
[00:10:53.000 --> 00:10:55.000]  他們會有團契
[00:10:55.000 --> 00:10:57.000]  會報佳音
[00:10:57.000 --> 00:10:59.000]  我大哥經常笑我
[00:10:59.000 --> 00:11:00.000]  笑我們基督徒
[00:11:00.000 --> 00:11:01.000]  經常笑我
[00:11:01.000 --> 00:11:02.000]  阿全平安夜那一晚
[00:11:02.000 --> 00:11:04.000]  又出去
[00:11:04.000 --> 00:11:06.000]  他用一個通俗的話
[00:11:06.000 --> 00:11:08.000]  好像曬衣服一樣
[00:11:08.000 --> 00:11:11.000]  他說我們曬馬
[00:11:11.000 --> 00:11:12.000]  很厲害的
[00:11:12.000 --> 00:11:14.000]  走過街道
[00:11:14.000 --> 00:11:15.000]  在淘大花園
[00:11:15.000 --> 00:11:16.000]  在旺角
[00:11:16.000 --> 00:11:17.000]  那條街道
[00:11:17.000 --> 00:11:18.000]  走幾步
[00:11:18.000 --> 00:11:21.000]  越走一個教會的報佳音隊
[00:11:21.000 --> 00:11:23.000]  走一個街口
[00:11:23.000 --> 00:11:25.000]  有兩三隊
[00:11:25.000 --> 00:11:26.000]  很多的
[00:11:26.000 --> 00:11:27.000]  所以我們現在都
[00:11:27.000 --> 00:11:28.000]  多得太多
[00:11:28.000 --> 00:11:29.000]  我們有時都說
[00:11:29.000 --> 00:11:31.000]  偶爾我們都不去
[00:11:31.000 --> 00:11:33.000]  在旺的地方
[00:11:33.000 --> 00:11:34.000]  周圍
[00:11:34.000 --> 00:11:36.000]  但屬靈的教會
[00:11:36.000 --> 00:11:38.000]  外人會看這些
[00:11:38.000 --> 00:11:39.000]  但對我們來說
[00:11:39.000 --> 00:11:41.000]  可以看到什麼標記呢
[00:11:41.000 --> 00:11:42.000]  有很多
[00:11:42.000 --> 00:11:43.000]  但我想在這段經文
[00:11:43.000 --> 00:11:45.000]  看到有兩個很重要的標記
[00:11:45.000 --> 00:11:47.000]  或者我們先說
[00:11:47.000 --> 00:11:49.000]  神的群體
[00:11:49.000 --> 00:11:50.000]  可以有很多標記
[00:11:50.000 --> 00:11:51.000]  但最重要
[00:11:51.000 --> 00:11:54.000]  如果是一個神的家
[00:11:54.000 --> 00:11:57.000]  就應該有神的標記
[00:11:57.000 --> 00:11:59.000]  你來到我家
[00:11:59.000 --> 00:12:02.000]  或者你來到一個傳道人的家
[00:12:02.000 --> 00:12:03.000]  其中一個特色就是
[00:12:03.000 --> 00:12:05.000]  很多書的
[00:12:05.000 --> 00:12:06.000]  是不是
[00:12:06.000 --> 00:12:08.000]  Doris家裡很多書
[00:12:08.000 --> 00:12:11.000]  梁帆家裡很多書
[00:12:11.000 --> 00:12:12.000]  總之
[00:12:12.000 --> 00:12:13.000]  不知道為什麼
[00:12:13.000 --> 00:12:15.000]  傳道人家裡很多書
[00:12:15.000 --> 00:12:17.000]  現在可能全都轉入電腦
[00:12:17.000 --> 00:12:19.000]  你去到一個運動員家裡
[00:12:19.000 --> 00:12:21.000]  我認識一個弟兄
[00:12:21.000 --> 00:12:25.000]  他是打保齡球的香港代表隊
[00:12:25.000 --> 00:12:27.000]  他單身一個人住
[00:12:27.000 --> 00:12:29.000]  住一人單位
[00:12:29.000 --> 00:12:31.000]  如果有人爆格你家裡
[00:12:31.000 --> 00:12:32.000]  他偷什麼
[00:12:32.000 --> 00:12:33.000]  保齡球
[00:12:33.000 --> 00:12:35.000]  十幾磅一個
[00:12:35.000 --> 00:12:37.000]  所以沒有人偷
[00:12:37.000 --> 00:12:39.000]  他有十個八個
[00:12:39.000 --> 00:12:41.000]  你見到
[00:12:41.000 --> 00:12:43.000]  我有一個親戚
[00:12:43.000 --> 00:12:46.000]  他喜歡玩那些
[00:12:46.000 --> 00:12:48.000]  仿真的槍
[00:12:48.000 --> 00:12:50.000]  有長有短
[00:12:50.000 --> 00:12:52.000]  他家裡有個角落
[00:12:52.000 --> 00:12:53.000]  全都掛在那裡
[00:12:53.000 --> 00:12:55.000]  一個喜歡車的人
[00:12:55.000 --> 00:12:57.000]  家裡有雜誌
[00:12:57.000 --> 00:12:59.000]  一個什麼人
[00:12:59.000 --> 00:13:01.000]  你想知道他是什麼品性
[00:13:01.000 --> 00:13:04.000]  他家裡會反映他的特性
[00:13:04.000 --> 00:13:05.000]  在聖經裡說
[00:13:05.000 --> 00:13:07.000]  神有兩個主要的屬性
[00:13:07.000 --> 00:13:08.000]  就是什麼
[00:13:08.000 --> 00:13:10.000]  神就是愛
[00:13:10.000 --> 00:13:12.000]  和神就是光
[00:13:12.000 --> 00:13:14.000]  這段經文我們可以看到
[00:13:14.000 --> 00:13:16.000]  神是愛
[00:13:16.000 --> 00:13:18.000]  因為聖經裡說
[00:13:18.000 --> 00:13:20.000]  整個基督徒群體他們活出愛
[00:13:20.000 --> 00:13:22.000]  他們繁物公用
[00:13:22.000 --> 00:13:24.000]  在他們裡面沒有一個人缺乏
[00:13:24.000 --> 00:13:26.000]  第二個就是神就是光
[00:13:26.000 --> 00:13:28.000]  他是聖潔的
[00:13:28.000 --> 00:13:30.000]  神對罪很敏感
[00:13:30.000 --> 00:13:33.000]  要求人對他有敬畏的心
[00:13:33.000 --> 00:13:35.000]  有敬畏的態度
[00:13:35.000 --> 00:13:37.000]  但是
[00:13:37.000 --> 00:13:39.000]  在司徒恆傳來到這裡
[00:13:39.000 --> 00:13:40.000]  四章尾
[00:13:40.000 --> 00:13:42.000]  我們說為什麼他們可以這樣做
[00:13:42.000 --> 00:13:44.000]  我們怎樣可以活出
[00:13:44.000 --> 00:13:46.000]  神家裡的神的屬性
[00:13:46.000 --> 00:13:48.000]  聖經說
[00:13:48.000 --> 00:13:50.000]  敬虔就是每一個人信主
[00:13:50.000 --> 00:13:52.000]  我們都要好像神一樣
[00:13:52.000 --> 00:13:54.000]  神的目的就是想我們每個人
[00:13:54.000 --> 00:13:56.000]  離開罪惡之後
[00:13:56.000 --> 00:13:59.000]  他整個生命一路被神改造
[00:13:59.000 --> 00:14:01.000]  一路提升我們
[00:14:01.000 --> 00:14:03.000]  去到神那麼高程度
[00:14:03.000 --> 00:14:05.000]  好像神那麼完美
[00:14:05.000 --> 00:14:07.000]  生命沒有缺陷
[00:14:07.000 --> 00:14:08.000]  那神是怎樣的
[00:14:08.000 --> 00:14:10.000]  神就是一個有愛的生命
[00:14:10.000 --> 00:14:12.000]  一個像神的人
[00:14:12.000 --> 00:14:13.000]  像神的群體
[00:14:13.000 --> 00:14:15.000]  一個有屬靈標記的群體
[00:14:15.000 --> 00:14:16.000]  應該有愛
[00:14:16.000 --> 00:14:18.000]  所以耶穌基督在最後晚餐
[00:14:18.000 --> 00:14:21.000]  給予一個彼此相愛的命令
[00:14:21.000 --> 00:14:23.000]  以前我也說過
[00:14:23.000 --> 00:14:25.000]  彼此相愛的秘密就是
[00:14:25.000 --> 00:14:27.000]  愛是一個命令
[00:14:27.000 --> 00:14:30.000]  如果要有一個唯一的命令
[00:14:30.000 --> 00:14:32.000]  神就是叫我們要有愛
[00:14:32.000 --> 00:14:34.000]  因為神就是愛
[00:14:34.000 --> 00:14:36.000]  如果你說我不知道像不像神
[00:14:36.000 --> 00:14:41.000]  那你要看看有沒有表裡一致的那份愛心
[00:14:41.000 --> 00:14:43.000]  對人有愛
[00:14:43.000 --> 00:14:46.000]  這裡我們看看
[00:14:46.000 --> 00:14:50.000]  神透過什麼幫人活出愛
[00:14:50.000 --> 00:14:54.000]  或者活出敬畏神對罪有敏感的心呢
[00:14:54.000 --> 00:14:57.000]  最重要就是他們有聖靈
[00:14:57.000 --> 00:14:58.000]  他們有救恩
[00:14:58.000 --> 00:15:00.000]  我們讀一讀第32節
[00:15:00.000 --> 00:15:02.000]  32節只是第32節
[00:15:02.000 --> 00:15:04.000]  預備起
[00:15:04.000 --> 00:15:06.000]  取多信徒
[00:15:06.000 --> 00:15:08.000]  一二
[00:15:08.000 --> 00:15:16.000]  這裡很特別很神奇
[00:15:16.000 --> 00:15:18.000]  他說很多信徒
[00:15:18.000 --> 00:15:22.000]  我看英文聖經是說full number
[00:15:22.000 --> 00:15:24.000]  差不多大部分
[00:15:24.000 --> 00:15:27.000]  差不多全部的信徒
[00:15:27.000 --> 00:15:29.000]  他們都一心一意
[00:15:29.000 --> 00:15:31.000]  首先說一心一意
[00:15:31.000 --> 00:15:33.000]  怎樣可以一心一意
[00:15:33.000 --> 00:15:36.000]  聖經形容一個heart一個soul
[00:15:36.000 --> 00:15:39.000]  他們有合一的心
[00:15:39.000 --> 00:15:42.000]  合一的靈
[00:15:42.000 --> 00:15:45.000]  在這裡我們可以引用以弗所說
[00:15:45.000 --> 00:15:47.000]  或者我們剛才唱的回應詩歌裡
[00:15:47.000 --> 00:15:50.000]  聖靈給我們的合一
[00:15:50.000 --> 00:15:53.000]  因為我們有同屬一個基督的身體
[00:15:53.000 --> 00:15:56.000]  我們同有一個聖靈
[00:15:56.000 --> 00:15:58.000]  我們同有一個指望
[00:15:58.000 --> 00:16:01.000]  我們因為得著救恩
[00:16:01.000 --> 00:16:04.000]  我們有同一個屬於同一個群體
[00:16:04.000 --> 00:16:06.000]  是基督的身體
[00:16:06.000 --> 00:16:08.000]  一個屬靈的群體
[00:16:08.000 --> 00:16:10.000]  我們有同一個聖靈
[00:16:10.000 --> 00:16:13.000]  聖靈就是神給我們的資源
[00:16:13.000 --> 00:16:14.000]  頂姐妹
[00:16:14.000 --> 00:16:16.000]  你可以覺得自己很差
[00:16:16.000 --> 00:16:18.000]  但是當聖靈住在我們裡面
[00:16:18.000 --> 00:16:21.000]  我們每個人都可以被神使用
[00:16:21.000 --> 00:16:25.000]  我們見過一些目不識丁的老人家
[00:16:25.000 --> 00:16:26.000]  他不識字的
[00:16:26.000 --> 00:16:29.000]  但是他可以帶很多人回教會
[00:16:29.000 --> 00:16:31.000]  我見過在加拿大有一個老人家
[00:16:31.000 --> 00:16:33.000]  他學識很少
[00:16:33.000 --> 00:16:37.000]  他就是一直在商場那裡派單張
[00:16:37.000 --> 00:16:38.000]  一直派
[00:16:38.000 --> 00:16:40.000]  鼓勵人們回教會
[00:16:40.000 --> 00:16:44.000]  就是因為他帶了幾百人回教會
[00:16:44.000 --> 00:16:48.000]  一個教會就靠一個在那裡派單張
[00:16:48.000 --> 00:16:50.000]  在商場裡面去
[00:16:50.000 --> 00:16:54.000]  好像一個神的大使
[00:16:54.000 --> 00:16:56.000]  在那裡去鼓勵人
[00:16:56.000 --> 00:16:59.000]  每個人都記得這個老人家
[00:16:59.000 --> 00:17:02.000]  他不識怎樣講解福音
[00:17:02.000 --> 00:17:04.000]  他不識怎樣回答問題
[00:17:04.000 --> 00:17:07.000]  但是他們一直用他的愛心
[00:17:07.000 --> 00:17:09.000]  用他的笑容
[00:17:09.000 --> 00:17:13.000]  以靠聖靈給他的能力
[00:17:13.000 --> 00:17:16.000]  去盡力為主作見證
[00:17:16.000 --> 00:17:18.000]  一個一心一意的教會
[00:17:18.000 --> 00:17:20.000]  怎樣做到
[00:17:20.000 --> 00:17:24.000]  就是因為我們肯一起禱告相交
[00:17:24.000 --> 00:17:26.000]  又或者一起相交禱告
[00:17:26.000 --> 00:17:28.000]  在禱告裡面相交
[00:17:28.000 --> 00:17:30.000]  在相交裡面禱告
[00:17:30.000 --> 00:17:32.000]  因為我們是同屬一個身體
[00:17:32.000 --> 00:17:33.000]  同有一個聖靈
[00:17:33.000 --> 00:17:34.000]  同有一個指望
[00:17:34.000 --> 00:17:36.000]  跟著以弗所書
[00:17:36.000 --> 00:17:37.000]  還有一句
[00:17:37.000 --> 00:17:41.000]  第五節叫一主一信一洗
[00:17:41.000 --> 00:17:43.000]  背經這節很著數
[00:17:43.000 --> 00:17:44.000]  我最近才留意到
[00:17:44.000 --> 00:17:46.000]  我們有時候玩遊戲
[00:17:46.000 --> 00:17:48.000]  輸了要背經
[00:17:48.000 --> 00:17:50.000]  你不會
[00:17:50.000 --> 00:17:52.000]  我以前年輕的時候會
[00:17:52.000 --> 00:17:54.000]  玩完財大弟輸了
[00:17:54.000 --> 00:17:55.000]  要數多少節
[00:17:55.000 --> 00:17:57.000]  輸了多少節
[00:17:57.000 --> 00:17:58.000]  就背多少節
[00:17:58.000 --> 00:18:02.000]  我們隨便背七八十節
[00:18:02.000 --> 00:18:04.000]  一個背經卡都六十節
[00:18:04.000 --> 00:18:06.000]  那個已經背完了
[00:18:06.000 --> 00:18:10.000]  我們試過玩show hand
[00:18:10.000 --> 00:18:12.000]  即是玩財大弟玩show hand
[00:18:12.000 --> 00:18:14.000]  有個弟兄傻了
[00:18:14.000 --> 00:18:17.000]  我們說帶你兩節
[00:18:17.000 --> 00:18:18.000]  帶你三節
[00:18:18.000 --> 00:18:19.000]  我們試過
[00:18:19.000 --> 00:18:21.000]  有個弟兄拋了一本聖經出來
[00:18:21.000 --> 00:18:23.000]  帶你一本聖經
[00:18:23.000 --> 00:18:24.000]  我們全部都不去
[00:18:24.000 --> 00:18:26.000]  你一定背不到
[00:18:26.000 --> 00:18:28.000]  我們不去你不要累
[00:18:28.000 --> 00:18:30.000]  我們讓你幾節
[00:18:30.000 --> 00:18:33.000]  我說你下次不要這樣做
[00:18:33.000 --> 00:18:35.000]  你以為你真的背新舊約聖經
[00:18:35.000 --> 00:18:37.000]  這五個字就行嗎
[00:18:37.000 --> 00:18:39.000]  但這一節很容易
[00:18:39.000 --> 00:18:42.000]  這一節是一主一信一洗
[00:18:42.000 --> 00:18:44.000]  就是以弗所書四章五節
[00:18:44.000 --> 00:18:46.000]  背聖經
[00:18:46.000 --> 00:18:47.000]  背一節
[00:18:47.000 --> 00:18:50.000]  一主一信一洗
[00:18:50.000 --> 00:18:52.000]  第六節一神
[00:18:52.000 --> 00:18:53.000]  我們在神裏面
[00:18:53.000 --> 00:18:56.000]  我們是屬於同一個群體
[00:18:56.000 --> 00:18:57.000]  有同一個聖靈
[00:18:57.000 --> 00:18:59.000]  有同一個指望
[00:18:59.000 --> 00:19:02.000]  一主一信一洗一神
[00:19:02.000 --> 00:19:04.000]  我們領受同一個救恩
[00:19:04.000 --> 00:19:08.000]  如果不是神偉大的救恩拯救我們
[00:19:08.000 --> 00:19:10.000]  那些使徒那些門徒
[00:19:10.000 --> 00:19:13.000]  不會在四章三十三十一節
[00:19:13.000 --> 00:19:15.000]  祂說神求你給我大有膽量
[00:19:15.000 --> 00:19:17.000]  繼續去見證你
