
[00:00:00.000 --> 00:00:02.080]  我們基督徒有很多不同的身份
[00:01:59.680 --> 00:02:02.320]  我們有什麼樣的身份呢?
[00:02:02.320 --> 00:02:03.920]  這個就很重要了
[00:02:03.920 --> 00:02:07.400]  這一段的經文是我們大家很熟悉的
[00:02:07.400 --> 00:02:09.960]  你數一數有多少個身份
[00:02:09.960 --> 00:02:12.600]  我們就來看《彼得前書》第二章
[00:02:12.600 --> 00:02:14.640]  第九到第十節
[00:02:14.640 --> 00:02:17.160]  我們請了二汪帶領我們
[00:02:17.160 --> 00:02:19.520]  但是我很想每一個參與者
[00:02:19.520 --> 00:02:21.400]  無論你用口讀出來也好
[00:02:21.400 --> 00:02:22.800]  用心讀出來也好
[00:02:22.800 --> 00:02:24.720]  我都想你讀這一段經文
[00:02:24.720 --> 00:02:27.560]  彼得前書第二章第九到第十節
[00:02:27.560 --> 00:02:30.360]  唯有你們是被揀選的族類
[00:02:30.360 --> 00:02:32.320]  是有君尊的祭司
[00:02:32.320 --> 00:02:33.760]  是聖潔的獲道
[00:02:33.760 --> 00:02:35.520]  是屬神的子民
[00:02:35.520 --> 00:02:37.000]  要叫你們宣揚
[00:02:37.000 --> 00:02:38.800]  那照你們出黑暗
[00:02:38.800 --> 00:02:41.120]  入奇妙光明者的美德
[00:02:41.120 --> 00:02:43.480]  你們從前算不得子民
[00:02:43.480 --> 00:02:46.000]  現在卻作了神的子民
[00:02:46.000 --> 00:02:47.920]  從前未曾蒙年術
[00:02:47.920 --> 00:02:50.400]  現在卻蒙了年術
[00:02:50.400 --> 00:02:53.880]  我想大家都特別熟悉第二章的第九節
[00:02:53.880 --> 00:02:55.320]  這裡有多少個身份呢
[00:02:55.320 --> 00:02:56.080]  你數一數
[00:02:56.080 --> 00:02:58.000]  你可能說錯了
[00:02:58.000 --> 00:02:59.400]  只有四個身份
[00:02:59.400 --> 00:03:01.080]  被揀選的族類
[00:03:01.080 --> 00:03:02.760]  有君尊的祭司
[00:03:02.760 --> 00:03:04.280]  聖潔的獲道
[00:03:04.280 --> 00:03:05.680]  是屬神的子民
[00:03:05.680 --> 00:03:07.600]  只有四個身份
[00:03:07.600 --> 00:03:08.600]  不要忘記
[00:03:08.600 --> 00:03:10.520]  原來我們上一次
[00:03:10.520 --> 00:03:11.640]  查經的時候
[00:03:11.640 --> 00:03:14.240]  記不記得那個題目叫活石
[00:03:14.240 --> 00:03:16.080]  建成為靈弓
[00:03:16.080 --> 00:03:18.640]  這也是我們的責任
[00:03:18.640 --> 00:03:20.520]  好 我們來看看身份
[00:03:20.520 --> 00:03:22.640]  我們看看彼得前書第二章的第五節
[00:03:22.640 --> 00:03:25.520]  我想大家都繼續讀回這一節的經文
[00:03:25.520 --> 00:03:27.800]  這就是我們上一次查經的時候
[00:03:27.800 --> 00:03:29.960]  的主要經文
[00:03:29.960 --> 00:03:31.520]  你們來到主面前
[00:03:31.520 --> 00:03:32.960]  也就像活石
[00:03:32.960 --> 00:03:35.040]  被建造成為靈弓
[00:03:35.040 --> 00:03:36.600]  作聖潔的祭司
[00:03:36.600 --> 00:03:38.720]  藉著耶穌基督奉獻神
[00:03:38.720 --> 00:03:40.880]  所閱立的靈祭
[00:03:40.880 --> 00:03:42.880]  稍後我們會重複出現這段經文
[00:03:42.880 --> 00:03:43.600]  你會留意到
[00:03:43.600 --> 00:03:45.600]  原來就是我們活石
[00:03:45.600 --> 00:03:47.520]  被建造成為靈弓
[00:03:47.520 --> 00:03:51.680]  所以在我們剛才讀的四個身份裡
[00:03:51.680 --> 00:03:53.280]  我們還有多一個身份
[00:03:53.280 --> 00:03:55.040]  就是活石被建成為靈弓
[00:03:55.040 --> 00:03:57.600]  這是上一次我們所看到的
[00:03:57.600 --> 00:04:00.560]  今天不會重複的來帶去講
[00:04:00.560 --> 00:04:01.640]  但是你記住
[00:04:01.640 --> 00:04:04.200]  我們是有生命的石頭
[00:04:04.200 --> 00:04:05.920]  主耶穌也是防角石
[00:04:05.920 --> 00:04:07.960]  但是這塊石頭曾經被人們
[00:04:07.960 --> 00:04:09.200]  來帶去驗氣
[00:04:09.200 --> 00:04:09.880]  拋棄
[00:04:09.880 --> 00:04:11.640]  但是卻是成為寶貴
[00:04:11.640 --> 00:04:13.600]  我們作為神的兒女
[00:04:13.600 --> 00:04:15.600]  有時候我們也被那些不信的人
[00:04:15.600 --> 00:04:16.880]  來藐視我們
[00:04:16.880 --> 00:04:19.640]  但是我們卻是在神的眼中視為寶貴
[00:04:19.640 --> 00:04:21.680]  但是神將我們放在一起
[00:04:21.680 --> 00:04:23.960]  一個靈弓役造的建築物
[00:04:23.960 --> 00:04:26.680]  不是靠一塊石頭來出現的
[00:04:26.680 --> 00:04:29.520]  神可能會來設計某些地方
[00:04:29.520 --> 00:04:30.600]  可能要雕琢
[00:04:30.600 --> 00:04:32.520]  某些地方要填滿的
[00:04:32.520 --> 00:04:34.280]  我們也上次講過
[00:04:34.280 --> 00:04:35.960]  一塊石頭被抽走
[00:04:35.960 --> 00:04:39.080]  其實對那塊建築物的破壞性
[00:04:39.080 --> 00:04:41.400]  是不會因為這樣而倒塌的
[00:04:41.400 --> 00:04:44.320]  但卻是可以破壞建築物的完美
[00:04:44.320 --> 00:04:45.480]  所以今天我們每一個人
[00:04:45.480 --> 00:04:47.320]  都要重視我們的言行
[00:04:47.320 --> 00:04:48.760]  因為我們做得不好的時候
[00:04:48.760 --> 00:04:51.120]  就會有很大的影響
[00:04:51.120 --> 00:04:55.000]  今天我們就看其餘的四個身份
[00:04:55.000 --> 00:04:58.200]  和看看身份裡面要承擔什麼責任
[00:04:58.200 --> 00:05:01.000]  被揀選的族類
[00:05:01.000 --> 00:05:02.520]  族類是指什麼呢?
[00:05:02.520 --> 00:05:05.000]  就是指一個民族
[00:05:05.000 --> 00:05:06.200]  很簡單
[00:05:06.200 --> 00:05:08.800]  我們說那些是非洲人
[00:05:08.800 --> 00:05:10.720]  我們是亞洲人
[00:05:10.720 --> 00:05:13.480]  亞洲人是怎樣呢?
[00:05:13.480 --> 00:05:15.640]  就是屬於某一個族類
[00:05:15.640 --> 00:05:18.960]  我們香港人就是一幫香港人在一起
[00:05:18.960 --> 00:05:20.640]  就叫做香港人
[00:05:20.640 --> 00:05:23.520]  沒有一個人說我自己就是一個族類
[00:05:23.520 --> 00:05:25.040]  你自己是一個人
[00:05:25.040 --> 00:05:26.120]  是一個人而已
[00:05:26.120 --> 00:05:28.040]  就不是一個族類
[00:05:28.040 --> 00:05:31.800]  我們只是屬於某一個族類
[00:05:31.800 --> 00:05:34.240]  這段經文其實是引申在哪裡呢?
[00:05:34.240 --> 00:05:36.640]  第二章的第九節
[00:05:36.640 --> 00:05:37.640]  我們來看看
[00:05:37.640 --> 00:05:41.240]  「唯有你們是被揀選的族類」
[00:05:41.240 --> 00:05:44.000]  這段經文原來是出自什麼呢?
[00:05:44.000 --> 00:05:48.200]  出自拉及記第十九章的第五到第六節
[00:05:48.200 --> 00:05:51.840]  好 我們請二汪帶領我們讀出來這段經文好嗎?
[00:05:51.840 --> 00:05:54.840]  如今你們若實在聽從我的話
[00:05:54.840 --> 00:05:56.120]  遵守我的約
[00:05:56.120 --> 00:05:59.080]  就要在萬民中作屬我的子民
[00:05:59.080 --> 00:06:01.080]  因為全地都是我的
[00:06:01.080 --> 00:06:03.880]  你們要歸我作祭司的國度
[00:06:03.880 --> 00:06:05.440]  為聖潔的國民
[00:06:05.440 --> 00:06:08.120]  這才是你要告訴以色列人
[00:06:08.120 --> 00:06:09.840]  這裏是很重要
[00:06:09.840 --> 00:06:13.800]  原來就是神和當日的子民立約
[00:06:13.800 --> 00:06:15.720]  說我要保護你們
[00:06:15.720 --> 00:06:18.360]  你們會受我的祝福
[00:06:18.360 --> 00:06:20.880]  但是你們是什麼身份呢?
[00:06:20.880 --> 00:06:24.160]  他說如今你們若實在聽我的話
[00:06:24.160 --> 00:06:25.840]  遵守我的約
[00:06:25.840 --> 00:06:29.640]  你就在萬民當中屬我的子民
[00:06:29.640 --> 00:06:30.680]  作屬我的子民
[00:06:30.680 --> 00:06:33.320]  這裏很重要 還要強調「約」
[00:06:33.320 --> 00:06:35.080]  大家知道「約」是什麼嗎?
[00:06:35.080 --> 00:06:38.560]  「約」是雙方面要來帶去承擔的
[00:06:38.560 --> 00:06:41.080]  如果有一方面毀約的時候
[00:06:41.080 --> 00:06:44.760]  他就要來帶去承擔一些責任
[00:06:44.760 --> 00:06:49.480]  在香港買樓比起在英國買樓
[00:06:49.480 --> 00:06:51.640]  其實負的代價大很多
[00:06:51.640 --> 00:06:53.960]  你看好那個物業
[00:06:53.960 --> 00:06:55.520]  你就要下訂
[00:06:55.520 --> 00:06:56.960]  不知道幾天之內
[00:06:56.960 --> 00:06:59.360]  兩個星期之內你就要下小訂
[00:06:59.360 --> 00:07:00.520]  可能是十分之一
[00:07:00.520 --> 00:07:04.320]  然後什麼時候就要下所有的訂金
[00:07:04.320 --> 00:07:06.600]  但是如果你簽了約
[00:07:06.600 --> 00:07:09.680]  你反悔的時候就要殺訂
[00:07:09.680 --> 00:07:12.240]  就是你給了那十分之一就已經沒有了
[00:07:12.240 --> 00:07:17.080]  還要賠 還要賠那個相配的訂金給別人
[00:07:17.080 --> 00:07:20.880]  連那個經紀佣你都要付
[00:07:20.880 --> 00:07:22.360]  就是說你毀約的時候
[00:07:22.360 --> 00:07:24.000]  你就要承擔責任
[00:07:24.000 --> 00:07:27.120]  而這個族類是被神揀選的
[00:07:27.120 --> 00:07:29.760]  並不是我們自己自取的
[00:07:29.760 --> 00:07:34.160]  神的恩典揀選了以色列人做他的子民
[00:07:34.160 --> 00:07:37.120]  是神主動和祝福他們
[00:07:37.120 --> 00:07:38.680]  如果我們看舊約就會知道
[00:07:38.680 --> 00:07:40.160]  神多次說
[00:07:40.160 --> 00:07:43.800]  你們這幫希伯來民族其實是很微小的
[00:07:43.800 --> 00:07:47.360]  比其他的民族更加的來得微小
[00:07:47.360 --> 00:07:50.400]  但是我會揀選你
[00:07:50.400 --> 00:07:53.680]  神和他們建立了特殊的關係
[00:07:53.680 --> 00:07:57.920]  就是將律法 誡命 典章給他們
[00:07:57.920 --> 00:08:00.960]  讓他們可以遵守 成為神的角度
[00:08:00.960 --> 00:08:04.800]  很可惜 這幫子民沒有履行到
[00:08:04.800 --> 00:08:07.040]  神給他們的責任失敗
[00:08:07.040 --> 00:08:11.240]  於是神就將這個責任
[00:08:11.240 --> 00:08:14.800]  轉移到外邦人
[00:08:14.800 --> 00:08:16.000]  不是猶太人
[00:08:16.000 --> 00:08:18.000]  但是相信主的人身上
[00:08:18.000 --> 00:08:20.000]  就是今天你和我身上
[00:08:20.000 --> 00:08:21.720]  我們成為基督徒的時候
[00:08:21.720 --> 00:08:25.920]  不要忘記都是因為神主動愛我們
[00:08:25.920 --> 00:08:27.120]  揀選我們
[00:08:27.120 --> 00:08:29.120]  我們是被揀選的族類
[00:08:29.120 --> 00:08:32.920]  我們這個族類的集體觀念很重要
[00:08:32.920 --> 00:08:34.920]  其實你留意到
[00:08:34.920 --> 00:08:37.400]  這五個的身份
[00:08:37.400 --> 00:08:40.400]  基本上都是一個群體性的身份
[00:08:40.400 --> 00:08:42.400]  「活石被建成為靈工」
[00:08:42.400 --> 00:08:44.680]  就是一塊石就不會成為一座建築物
[00:08:44.680 --> 00:08:46.680]  是這塊石疊在一起的時候
[00:08:46.680 --> 00:08:48.440]  才會成為一座建築物
[00:08:48.440 --> 00:08:50.760]  還有族類一定是一大幫人
[00:08:50.760 --> 00:08:52.000]  不是一個因的
[00:08:52.000 --> 00:08:55.000]  原來我們都是出於一個源頭
[00:08:55.000 --> 00:08:56.520]  就是我們的神
[00:08:56.520 --> 00:08:58.520]  我們的神救贖我們
[00:08:58.520 --> 00:09:01.520]  於是我們就成為一個群體
[00:09:01.520 --> 00:09:03.520]  我們有同一個父
[00:09:03.520 --> 00:09:05.520]  同一個的救主
[00:09:05.520 --> 00:09:06.520]  就是耶穌基督
[00:09:06.520 --> 00:09:08.520]  我們有同一個信仰
[00:09:08.520 --> 00:09:10.520]  就是我們承認自己的罪
[00:09:10.520 --> 00:09:11.520]  接受耶穌基督
[00:09:11.520 --> 00:09:12.520]  成為我們的救主
[00:09:12.520 --> 00:09:15.520]  普世不同的國家裡面
[00:09:15.520 --> 00:09:17.520]  基督教的信仰都是一致的
[00:09:17.520 --> 00:09:19.520]  就不是要來
[00:09:19.520 --> 00:09:21.520]  但是有什麼附加上去
[00:09:21.520 --> 00:09:23.520]  我們有相同的目標
[00:09:23.520 --> 00:09:25.520]  就是希望能夠榮耀神
[00:09:25.520 --> 00:09:27.520]  我們能夠為主來作見證
[00:09:27.520 --> 00:09:30.520]  我們有基本相同的生活方式
[00:09:30.520 --> 00:09:33.520]  就是遵照神的話語過聖節的生活
[00:09:33.520 --> 00:09:35.520]  很坦白地說
[00:09:35.520 --> 00:09:39.520]  人選人就很可能會選一些好一點的
[00:09:39.520 --> 00:09:41.520]  精一點的 勁一點的
[00:09:41.520 --> 00:09:43.520]  但是神卻不是這樣
[00:09:43.520 --> 00:09:45.520]  《聖經》裡面很清楚地說
[00:09:45.520 --> 00:09:47.520]  有時候神選擇一些人
[00:09:47.520 --> 00:09:52.520]  是在世上被視為軟弱 卑賤
[00:09:52.520 --> 00:09:55.520]  甚至被人厭惡 無友的
[00:09:55.520 --> 00:09:57.520]  我們就不需要大家讀了
[00:09:57.520 --> 00:10:00.520]  以往跟我們讀出這段經文
[00:10:00.520 --> 00:10:04.520]  就是佛洛多前書第一章26到29節
[00:10:04.520 --> 00:10:07.520]  弟兄們 可見你蒙蒙照的
[00:10:07.520 --> 00:10:09.520]  按著肉體有智慧的不多
[00:10:09.520 --> 00:10:12.520]  有能力的不多 有尊貴的也不多
[00:10:12.520 --> 00:10:15.520]  神卻揀選了世上愚絕的
[00:10:15.520 --> 00:10:17.520]  叫有智慧的羞愧
[00:10:17.520 --> 00:10:19.520]  又揀選了世上軟弱的
[00:10:19.520 --> 00:10:21.520]  叫那強壯的羞愧
[00:10:21.520 --> 00:10:23.520]  神也揀選了世上卑賤的
[00:10:23.520 --> 00:10:26.520]  被人厭惡的 以及那無友的
[00:10:26.520 --> 00:10:28.520]  為妖妃釣辣油的
[00:10:28.520 --> 00:10:30.520]  是一切有血氣的
[00:10:30.520 --> 00:10:33.520]  在神面前一角也不能自誇
[00:10:33.520 --> 00:10:36.520]  今天 不是因為我們有什麼智慧
[00:10:36.520 --> 00:10:37.520]  被神來揀選
[00:10:37.520 --> 00:10:39.520]  甚至有時候人家覺得我們沒用
[00:10:39.520 --> 00:10:43.520]  覺得我們的社會地位很卑微
[00:10:43.520 --> 00:10:45.520]  但是在神的眼中卻很寶貴
[00:10:45.520 --> 00:10:47.520]  那些自以為很聰明
[00:10:47.520 --> 00:10:49.520]  自以為自己很厲害
[00:10:49.520 --> 00:10:51.520]  自以為自己很有錢的人
[00:10:51.520 --> 00:10:52.520]  我為什麼要相信神呢
[00:10:52.520 --> 00:10:54.520]  浪費了 神經病
[00:10:54.520 --> 00:10:56.520]  但是往往就因為這樣的緣故
[00:10:56.520 --> 00:10:58.520]  使我們陷入滅亡的當中
[00:10:58.520 --> 00:11:02.520]  所以今天 我們原本是卑賤
[00:11:02.520 --> 00:11:03.520]  但是因為信徒主
[00:11:03.520 --> 00:11:06.520]  變成了滿有榮耀和尊貴
[00:11:06.520 --> 00:11:09.520]  我們被人看起來好像很傻 很蠢
[00:11:09.520 --> 00:11:12.520]  但原來我們揀選了這一條路走上
[00:11:12.520 --> 00:11:14.520]  是我們的智慧和聰明
[00:11:14.520 --> 00:11:16.520]  是因為我們是軟弱
[00:11:16.520 --> 00:11:17.520]  但是靠著我們的神
[00:11:17.520 --> 00:11:19.520]  我們卻變成了滿有能力
[00:11:19.520 --> 00:11:22.520]  所以我們要為此而感恩
[00:11:22.520 --> 00:11:24.520]  那我們有什麼責任呢
[00:11:24.520 --> 00:11:26.520]  作為一個被揀選的俗例
[00:11:26.520 --> 00:11:28.520]  就是我們記住
[00:11:28.520 --> 00:11:31.520]  不單單要得著這個救恩和福氣
[00:11:31.520 --> 00:11:33.520]  我們的神要將責任賦予給我們
[00:11:33.520 --> 00:11:35.520]  我們的責任要怎麼樣
[00:11:35.520 --> 00:11:37.520]  就是要去結果指
[00:11:37.520 --> 00:11:41.520]  讓我們回到第15章的第16節
[00:11:41.520 --> 00:11:42.520]  我請二汶帶領我們
[00:11:42.520 --> 00:11:44.520]  我們都一起讀這段經文
[00:11:44.520 --> 00:11:46.520]  讓我們回到第15章的第16節
[00:11:46.520 --> 00:11:49.520]  不是你們揀選了我
[00:11:49.520 --> 00:11:51.520]  是我揀選了你們
[00:11:51.520 --> 00:11:53.520]  並且分派你們去結果子
[00:11:53.520 --> 00:11:55.520]  叫你們的果子上傳
[00:11:55.520 --> 00:11:57.520]  使你們奉我的命
[00:11:57.520 --> 00:11:59.520]  無論向父求什麼
[00:11:59.520 --> 00:12:01.520]  他就賜給你們
[00:12:01.520 --> 00:12:03.520]  很清楚神揀選我們
[00:12:03.520 --> 00:12:04.520]  也有一個目的就是什麼呢
[00:12:04.520 --> 00:12:08.520]  就是要我們將基督的榮美彰顯出來
[00:12:08.520 --> 00:12:12.520]  讓我們的生命結出美麗的屬靈的果子
[00:12:12.520 --> 00:12:14.520]  不單單有好的行為表現
[00:12:14.520 --> 00:12:16.520]  聖靈的果子是什麼呢
[00:12:16.520 --> 00:12:18.520]  我們有溫柔良善忍耐
[00:12:18.520 --> 00:12:21.520]  信神 但我們也要傳福音
[00:12:21.520 --> 00:12:23.520]  我們有沒有這個果子
[00:12:23.520 --> 00:12:25.520]  結出來歸榮耀給神呢
[00:12:25.520 --> 00:12:26.520]  這個就很重要
[00:12:26.520 --> 00:12:30.520]  當我們一路朝著方向去的時候
[00:12:30.520 --> 00:12:32.520]  難道神不會不理我們嗎
[00:12:32.520 --> 00:12:34.520]  我們向主求什麼
[00:12:34.520 --> 00:12:36.520]  就必定會得著
[00:12:36.520 --> 00:12:38.520]  我們揀選的族類看了
[00:12:38.520 --> 00:12:42.520]  第二方面就是君尊的祭司
[00:12:42.520 --> 00:12:44.520]  我們看看第二章的第9節
[00:12:44.520 --> 00:12:50.520]  唯有你們是被揀選的族類是有君尊的祭司
[00:12:50.520 --> 00:12:52.520]  我們看到第二部分君尊的祭司
[00:12:52.520 --> 00:12:54.520]  剛才我們讀過第二章第5節
[00:12:54.520 --> 00:12:56.520]  曾經也說過
[00:12:56.520 --> 00:12:58.520]  你們來到主面前
[00:12:58.520 --> 00:13:00.520]  也將活石被建造成為靈工
[00:13:00.520 --> 00:13:04.520]  留意 作聖潔的祭司
[00:13:04.520 --> 00:13:06.520]  前面是聖潔的祭司
[00:13:06.520 --> 00:13:08.520]  這裡是說到君尊的祭司
[00:13:08.520 --> 00:13:11.520]  君尊的祭司是什麼意思呢
[00:13:11.520 --> 00:13:14.520]  原來君尊的祭司有兩方面
[00:13:14.520 --> 00:13:18.520]  就是當日那些猶大國
[00:13:18.520 --> 00:13:20.520]  他們有君王
[00:13:20.520 --> 00:13:24.520]  有些祭司是專門服侍君王的
[00:13:24.520 --> 00:13:27.520]  這個就是君尊的祭司
[00:13:27.520 --> 00:13:30.520]  正如美國他們都是以基督教做國教的
[00:13:30.520 --> 00:13:35.520]  以前Billy Graham的陪理
[00:13:35.520 --> 00:13:43.520]  就會成為白宮裡面的總統屬靈裡面的顧問
[00:13:43.520 --> 00:13:48.520]  英國理論上都是基督教做國教的
[00:13:48.520 --> 00:13:51.520]  Cantabria的大主教
[00:13:51.520 --> 00:13:56.520]  理論上就是皇室裡面的牧者
[00:13:56.520 --> 00:14:01.520]  當時英女皇都會去那個地方進行聚會
[00:14:01.520 --> 00:14:03.520]  或者溫室裡面進行聚會
[00:14:03.520 --> 00:14:08.520]  就是說有一些人是服侍君王的
[00:14:08.520 --> 00:14:11.520]  但是今天我們是君尊的祭司
[00:14:11.520 --> 00:14:13.520]  那我們服侍誰呢
[00:14:13.520 --> 00:14:17.520]  原來我們就是要服侍萬王之王
[00:14:17.520 --> 00:14:19.520]  萬主之主
[00:14:19.520 --> 00:14:21.520]  這個是第一點很重要
[00:14:21.520 --> 00:14:24.520]  第二 君尊的祭司是什麼意思呢
[00:14:24.520 --> 00:14:26.520]  原來我們不是普通的祭司
[00:14:26.520 --> 00:14:29.520]  當日他們那個階級裡面有利未人
[00:14:29.520 --> 00:14:33.520]  利未人就要在聖殿或者會幕裡面服侍
[00:14:33.520 --> 00:14:36.520]  但是在利未人當中有揀選
[00:14:36.520 --> 00:14:38.520]  是被稱為祭司的
[00:14:38.520 --> 00:14:40.520]  就是阿倫的後裔
[00:14:40.520 --> 00:14:41.520]  但是有很多的
[00:14:41.520 --> 00:14:42.520]  但是還有什麼呢
[00:14:42.520 --> 00:14:45.520]  就是大祭司
[00:14:45.520 --> 00:14:49.520]  大祭司才可以進去會幕裡面來獻祭
[00:14:49.520 --> 00:14:52.520]  但是現在我們每一個人都是什麼呢
[00:14:52.520 --> 00:14:54.520]  是君尊的祭司
[00:14:54.520 --> 00:14:56.520]  祭司的身份是很尊貴
[00:14:56.520 --> 00:14:59.520]  但是是尊貴到軍王的身份
[00:14:59.520 --> 00:15:01.520]  所以我們每一個人
[00:15:01.520 --> 00:15:03.520]  是應該備受尊重
[00:15:03.520 --> 00:15:05.520]  不是平平之輩
[00:15:05.520 --> 00:15:07.520]  我們既是祭司
[00:15:07.520 --> 00:15:09.520]  但也是軍王的身份
[00:15:09.520 --> 00:15:13.520]  我們是冠有榮耀的軍王 是祭司
[00:15:13.520 --> 00:15:17.520]  好了 祭司有什麼責任呢
[00:15:17.520 --> 00:15:22.520]  原來祭司就是站在神和人的中間
[00:15:22.520 --> 00:15:23.520]  那救約的時候
[00:15:23.520 --> 00:15:26.520]  祭司是怎樣去領受神的誡命 律法典章
[00:15:26.520 --> 00:15:28.520]  然後去教導子民
[00:15:28.520 --> 00:15:31.520]  當日的平民的子民
[00:15:31.520 --> 00:15:34.520]  是由祭司去教導他們認識神的
[00:15:34.520 --> 00:15:36.520]  好了 第二方面又是什麼呢
[00:15:36.520 --> 00:15:39.520]  他也代表人去向神的
[00:15:39.520 --> 00:15:41.520]  當時子民當他們犯罪
[00:15:41.520 --> 00:15:43.520]  他們要獻贖罪祭
[00:15:43.520 --> 00:15:45.520]  或者他們感恩獻平安祭
[00:15:45.520 --> 00:15:48.520]  就要將祭物帶到祭司的前面
[00:15:48.520 --> 00:15:50.520]  由祭司代表他們
[00:15:50.520 --> 00:15:52.520]  來獻上給神
[00:15:52.520 --> 00:15:54.520]  那就是說今天祭司
[00:15:54.520 --> 00:15:56.520]  是有兩個的身份
[00:15:56.520 --> 00:15:57.520]  是雙重的身份
[00:15:57.520 --> 00:16:01.520]  就是代表了神教導人
[00:16:01.520 --> 00:16:04.520]  也代表了人向神獻祭
[00:16:04.520 --> 00:16:07.520]  那今天我們的責任是什麼呢
[00:16:07.520 --> 00:16:09.520]  作為軍專的祭司
[00:16:09.520 --> 00:16:11.520]  好了 第一點就是
[00:16:11.520 --> 00:16:14.520]  我們要將人帶到神的面前
[00:16:14.520 --> 00:16:18.520]  在昔日 只有專業性的祭司
[00:16:18.520 --> 00:16:21.520]  才能夠到神的面前
[00:16:21.520 --> 00:16:23.520]  只有大祭司
[00:16:23.520 --> 00:16:26.520]  才能夠進去至聖所的
[00:16:26.520 --> 00:16:28.520]  如果我們去以色列的時候
[00:16:28.520 --> 00:16:29.520]  我們有機會的話
[00:16:29.520 --> 00:16:33.520]  就會參觀那個侍羅裡面的會幕
[00:16:33.520 --> 00:16:35.520]  那個會幕裡面
[00:16:35.520 --> 00:16:38.520]  它是一比一去做出來的
[00:16:38.520 --> 00:16:40.520]  大家知不知道大祭司
[00:16:40.520 --> 00:16:41.520]  多數是上了殿紀
[00:16:41.520 --> 00:16:45.520]  大祭司他們穿著一件袍
[00:16:45.520 --> 00:16:47.520]  但是中間怎樣呢
[00:16:47.520 --> 00:16:49.520]  綁一條繩子拖著
[00:16:49.520 --> 00:16:51.520]  為什麼呢
[00:16:51.520 --> 00:16:53.520]  因為怕大祭司在那個聖所裡面
[00:16:53.520 --> 00:16:55.520]  就是至聖所裡面
[00:16:55.520 --> 00:16:56.520]  可能暈倒了
[00:16:56.520 --> 00:16:58.520]  或者死了怎麼辦呢
[00:16:58.520 --> 00:16:59.520]  不敢進去收屍的
[00:16:59.520 --> 00:17:01.520]  於是就像人家放狗一樣
[00:17:01.520 --> 00:17:03.520]  那些狗不是有條繩子的
[00:17:03.520 --> 00:17:04.520]  拖著它出來的
[00:17:04.520 --> 00:17:07.520]  還有大祭司那件衣服裡面有個洞
