
[00:00:00.000 --> 00:00:04.360]  感謝神,今天有機會在大家當中證道
[00:02:24.760 --> 00:02:27.880]  這件事令我很苦惱
[00:02:27.880 --> 00:02:29.520]  有一次洗完衣服
[00:02:29.520 --> 00:02:32.800]  一起在房間裏坐在地毯裏再摺衣服的時候
[00:02:32.800 --> 00:02:34.960]  我又想起這一節經文
[00:02:34.960 --> 00:02:36.720]  就跟神祈禱
[00:02:36.720 --> 00:02:39.120]  主啊你一定要給我一些方法
[00:02:39.120 --> 00:02:40.920]  如何教我的女兒
[00:02:40.920 --> 00:02:42.920]  你要選衣服的時候
[00:02:42.920 --> 00:02:44.360]  我自己想吧
[00:02:44.360 --> 00:02:45.880]  可以這樣揭的
[00:02:45.880 --> 00:02:48.120]  不用這樣抄的
[00:02:48.120 --> 00:02:49.760]  一路祈禱的時候
[00:02:49.760 --> 00:02:53.080]  突然間我有一個意念
[00:02:53.080 --> 00:02:55.760]  那個意念就是
[00:02:55.760 --> 00:02:58.000]  當我們摺好衣服的時候
[00:02:58.000 --> 00:03:01.280]  我就一手將我女兒摺的衣服推倒了
[00:03:01.280 --> 00:03:03.240]  我女兒當然會嚇一嚇
[00:03:03.240 --> 00:03:05.240]  媽媽你幹嘛
[00:03:05.240 --> 00:03:06.960]  我就告訴她
[00:03:06.960 --> 00:03:10.520]  你知道每一次你這樣抄那個櫃桶的時候
[00:03:10.520 --> 00:03:12.360]  把衣服都弄亂了嗎
[00:03:12.360 --> 00:03:16.440]  你現在的感受就是媽媽的感受
[00:03:16.440 --> 00:03:20.680]  我女兒就摸摸頭告訴我她明白
[00:03:20.680 --> 00:03:24.120]  當時我女兒六歲
[00:03:24.120 --> 00:03:27.680]  我當時就在想
[00:03:27.680 --> 00:03:28.640]  主啊你真的好
[00:03:28.640 --> 00:03:30.720]  你立刻給我一個方法
[00:03:30.720 --> 00:03:32.160]  可以教我的女兒
[00:03:32.160 --> 00:03:36.560]  這一句經文實在非常好砌好用
[00:03:36.560 --> 00:03:39.640]  但問題特別是
[00:03:39.640 --> 00:03:41.960]  我進到神臺院讀書的時候
[00:03:41.960 --> 00:03:43.480]  就發覺
[00:03:43.480 --> 00:03:46.960]  很多時候我們都會將那個經文應用
[00:03:46.960 --> 00:03:49.680]  隨着我們自己的感覺
[00:03:49.680 --> 00:03:52.840]  或者表面的讀法來解經
[00:03:52.840 --> 00:03:54.120]  來去應用
[00:03:54.120 --> 00:03:56.480]  我不能否定
[00:03:56.480 --> 00:03:59.760]  經文這樣看的時候對我們有幫助
[00:03:59.760 --> 00:04:01.200]  只不過問題是
[00:04:01.200 --> 00:04:03.720]  其實神是否藉着那段經文
[00:04:03.720 --> 00:04:07.200]  真的這樣跟我們說話
[00:04:07.200 --> 00:04:12.000]  正確明白神話語的方法
[00:04:12.000 --> 00:04:14.400]  看經文的時候我們要看文本
[00:04:14.400 --> 00:04:17.040]  我們要看看神在當時
[00:04:17.040 --> 00:04:20.240]  跟當時的人說些什麼
[00:04:20.240 --> 00:04:23.000]  做什麼要跟他們說這些
[00:04:23.000 --> 00:04:25.040]  當時的串景
[00:04:25.040 --> 00:04:26.680]  神學的反思
[00:04:26.680 --> 00:04:30.280]  跟耶穌和封印有什麼關係
[00:04:30.280 --> 00:04:33.880]  跟我們或者今時今日有什麼關係
[00:04:33.880 --> 00:04:36.080]  神藉着聖經讓人去認識祂
[00:04:36.080 --> 00:04:37.640]  彰顯祂自己
[00:04:37.640 --> 00:04:40.960]  人需要read the Bible at its own turn
[00:04:40.960 --> 00:04:44.120]  按照聖經的原意去閱讀聖經
[00:04:44.120 --> 00:04:47.720]  如果我們不謹慎地花時間去閱讀的時候
[00:04:47.720 --> 00:04:52.000]  明白神到底藉着聖經要跟我們說些什麼
[00:04:52.000 --> 00:04:53.800]  就會像我當天這樣
[00:04:53.800 --> 00:04:56.360]  隨着我自己的心意去應用
[00:04:56.360 --> 00:04:59.520]  將神的話語基本上是降級的
[00:04:59.520 --> 00:05:03.520]  當作只是一個很洗好用的座右銘
[00:05:03.520 --> 00:05:06.160]  爲什麼說這些呢
[00:05:06.160 --> 00:05:07.520]  因爲我在想今天的經文
[00:05:07.520 --> 00:05:09.120]  我自己一邊看的時候
[00:05:09.120 --> 00:05:11.680]  我自己也很熟悉這段經文
[00:05:11.680 --> 00:05:15.040]  我覺得有時因爲我們太熟悉那段經文的時候
[00:05:15.040 --> 00:05:17.000]  就很容易掉以輕心
[00:05:17.000 --> 00:05:23.280]  所以我很想特別在說之前提醒大家
[00:05:23.280 --> 00:05:32.040]  我們先做個低頭祈禱
[00:05:32.040 --> 00:05:34.040]  親愛的天父
[00:05:34.040 --> 00:05:37.280]  願人都尊你的命運聖
[00:05:37.280 --> 00:05:39.960]  願人謙卑來到你的面前
[00:05:39.960 --> 00:05:42.320]  領受你的話語教誨
[00:05:42.320 --> 00:05:45.760]  全感恩的心領受
[00:05:45.760 --> 00:05:47.760]  奉主耶穌基督聖名祈求
[00:05:47.760 --> 00:05:49.800]  Amen
[00:05:49.800 --> 00:05:53.520]  首先我很想跟大家總結一下
[00:05:53.520 --> 00:05:56.600]  《心言》三章說些什麼
[00:05:56.600 --> 00:06:00.800]  《心言》三章第一節、十一節和二十一節
[00:06:00.800 --> 00:06:03.280]  都用「我而」來開始
[00:06:03.280 --> 00:06:06.680]  三個「我而」將三章分爲三個段落
[00:06:06.680 --> 00:06:09.560]  第一個「我而」是一至十章
[00:06:09.560 --> 00:06:15.560]  回應二章所提到品格轉化之後的後果
[00:06:15.560 --> 00:06:19.320]  如果你有留意細心閱讀
[00:06:19.320 --> 00:06:23.920]  其實這段經文的一、三、五、七、九
[00:06:23.920 --> 00:06:26.000]  單數經文
[00:06:26.000 --> 00:06:29.840]  其實列出一些對神的孩子的忠告
[00:06:29.840 --> 00:06:33.040]  第一節「我而」不要忘記我的法則
[00:06:33.040 --> 00:06:35.400]  你心要謹守我的誡命
[00:06:35.400 --> 00:06:39.360]  第三節不可使慈愛誠實離開你
[00:06:39.360 --> 00:06:41.680]  「要」系在你頸項上
[00:06:41.680 --> 00:06:43.560]  刻在你心板上
[00:06:43.560 --> 00:06:47.080]  第五節你要專心仰賴耶和華
[00:06:47.080 --> 00:06:49.360]  不可依靠自己的聰明
[00:06:49.360 --> 00:06:53.560]  第七節不要自以爲有智慧
[00:06:53.560 --> 00:06:55.080]  要敬畏耶和華
[00:06:55.080 --> 00:06:56.800]  遠離惡事
[00:06:56.800 --> 00:07:01.840]  第九節你要以財物和一切初熟的土產
[00:07:01.840 --> 00:07:04.320]  尊榮耶和華
[00:07:04.320 --> 00:07:05.720]  兩個不要
[00:07:05.720 --> 00:07:07.200]  三個要
[00:07:07.200 --> 00:07:09.040]  兩個不可
[00:07:09.040 --> 00:07:10.640]  兩個你要
[00:07:10.640 --> 00:07:16.560]  一共有九個忠告
[00:07:16.560 --> 00:07:18.200]  雙數的經文
[00:07:18.200 --> 00:07:20.600]  二、四、六、八、十
[00:07:20.600 --> 00:07:22.760]  是說「The Great I Am」
[00:07:22.760 --> 00:07:26.600]  對孩子帶着鼓勵的條件
[00:07:26.600 --> 00:07:29.280]  因爲它必將長久的日子
[00:07:29.280 --> 00:07:31.960]  生命的年數與平安加級理
[00:07:31.960 --> 00:07:34.840]  第四節這樣你必在神和世人眼前
[00:07:34.840 --> 00:07:36.680]  蒙恩寵有聰明
[00:07:36.680 --> 00:07:38.920]  第六節在你一切所行的事上
[00:07:38.920 --> 00:07:40.240]  都要認定它
[00:07:40.240 --> 00:07:42.280]  它必指引你的路
[00:07:42.280 --> 00:07:44.880]  第八節這便醫治你的肚子
[00:07:44.880 --> 00:07:46.360]  滋潤你的白骨
[00:07:46.360 --> 00:07:48.680]  第十節這樣你的倉房
[00:07:48.680 --> 00:07:49.840]  必充滿有餘
[00:07:49.840 --> 00:07:53.600]  你的酒窄有新酒盈日
[00:07:53.600 --> 00:07:55.400]  必生命長久
[00:07:55.400 --> 00:07:56.960]  必蒙恩
[00:07:56.960 --> 00:07:58.400]  必指引你的路
[00:07:58.400 --> 00:08:00.200]  必充滿有餘
[00:08:00.200 --> 00:08:01.520]  四個承諾
[00:08:01.520 --> 00:08:05.680]  九個應許
[00:08:05.680 --> 00:08:06.640]  第二個「我而」
[00:08:06.640 --> 00:08:07.960]  就是在十一至二十節
[00:08:07.960 --> 00:08:10.640]  一開始就來一個很簡單的勸告
[00:08:10.640 --> 00:08:11.800]  提醒神的孩子
[00:08:11.800 --> 00:08:15.320]  尋求神管教當中的價值
[00:08:15.320 --> 00:08:16.920]  亦再一次鞏固之前
[00:08:16.920 --> 00:08:19.880]  一至十節所提到的忠告
[00:08:19.880 --> 00:08:21.000]  第三個「我而」
[00:08:21.000 --> 00:08:22.920]  二十一至三十五節
[00:08:22.920 --> 00:08:24.600]  被智慧塑造的品格
[00:08:24.600 --> 00:08:25.480]  生命有力
[00:08:25.480 --> 00:08:26.600]  不至跌倒
[00:08:26.600 --> 00:08:27.640]  不用擔心
[00:08:27.640 --> 00:08:29.440]  晚上睡覺睡得好
[00:08:29.440 --> 00:08:30.960]  二十五至三十一節
[00:08:30.960 --> 00:08:33.560]  提到神的孩子不需要害怕
[00:08:33.560 --> 00:08:34.880]  不要對人沽汗
[00:08:34.880 --> 00:08:36.680]  如果你有能力的時候
[00:08:36.680 --> 00:08:38.480]  要盡能力去幫助人
[00:08:38.480 --> 00:08:39.760]  不要推辭
[00:08:39.760 --> 00:08:41.160]  不要陷害人
[00:08:41.160 --> 00:08:42.640]  不要無告人
[00:08:42.640 --> 00:08:44.600]  最後那三節
[00:08:44.600 --> 00:08:49.400]  就講到總結正直人和惡人最終的結果
[00:08:49.400 --> 00:08:53.280]  很快剛纔我就和大家總結了第三章
[00:08:53.280 --> 00:08:56.120]  經文所講的提醒
[00:08:56.120 --> 00:08:58.200]  我們再回到三章
[00:08:58.200 --> 00:09:00.160]  五至十二節
[00:09:00.160 --> 00:09:04.600]  再一次和大家讀五至六節
[00:09:04.600 --> 00:09:05.960]  針研三章五至六節
[00:09:05.960 --> 00:09:08.720]  你要專心仰賴耶和華
[00:09:08.720 --> 00:09:11.240]  不可依靠自己的聰明
[00:09:11.240 --> 00:09:13.200]  在你一切所行的事上
[00:09:13.200 --> 00:09:14.680]  都要認定他
[00:09:14.680 --> 00:09:17.760]  他必指引你的路
[00:09:17.760 --> 00:09:21.360]  這兩節經文當中
[00:09:21.360 --> 00:09:24.240]  是講三樣東西我們需要做的
[00:09:24.240 --> 00:09:26.440]  我都 highlighted 了
[00:09:26.440 --> 00:09:28.880]  我們要專心仰賴
[00:09:28.880 --> 00:09:31.520]  不可依靠自己的聰明
[00:09:31.520 --> 00:09:35.200]  要認定神
[00:09:35.200 --> 00:09:36.480]  很多時候我們做基督徒
[00:09:36.480 --> 00:09:41.200]  都會講很多基督徒的詞語
[00:09:41.200 --> 00:09:44.760]  但是其實你有沒有去想一下
[00:09:44.760 --> 00:09:46.040]  就是去 study 一下
[00:09:46.040 --> 00:09:49.680]  究竟什麼叫專心仰賴神呢
[00:09:49.680 --> 00:09:52.720]  什麼叫做不可依靠自己的聰明
[00:09:52.720 --> 00:09:54.000]  似乎應該是很容易的
[00:09:54.000 --> 00:09:55.880]  因爲不靠自己聰明就是靠神
[00:09:55.880 --> 00:09:58.760]  但是什麼叫靠神呢
[00:09:58.760 --> 00:09:59.720]  認定神
[00:09:59.720 --> 00:10:02.720]  什麼叫認定神
[00:10:02.720 --> 00:10:04.120]  一大丘基督徒
[00:10:04.120 --> 00:10:05.800]  常掛在後面的詞彙
[00:10:05.800 --> 00:10:07.920]  其實在講什麼
[00:10:07.920 --> 00:10:10.120]  其實這兩節的經文
[00:10:10.120 --> 00:10:13.480]  講的這三個要做的事
[00:10:13.480 --> 00:10:15.480]  答案是怎麼做的呢
[00:10:15.480 --> 00:10:17.560]  其實在下面那幾節經文
[00:10:17.560 --> 00:10:21.200]  就是三章七字十二節
[00:10:21.200 --> 00:10:23.160]  不要自以爲有智慧
[00:10:23.160 --> 00:10:25.200]  要敬畏耶和華
[00:10:25.200 --> 00:10:28.800]  遠離惡事
[00:10:28.800 --> 00:10:31.240]  這便依次你的土持
[00:10:31.240 --> 00:10:32.600]  滋潤你的白骨
[00:10:32.600 --> 00:10:34.640]  你要以財物
[00:10:34.640 --> 00:10:37.360]  和一切初熟的土產尊榮耶和華
[00:10:37.360 --> 00:10:39.480]  這樣你的倉房必充滿有餘
[00:10:39.480 --> 00:10:41.280]  你的酒宅有新酒盈日
[00:10:41.280 --> 00:10:45.160]  我而你不可輕看耶和華的管教
[00:10:45.160 --> 00:10:47.520]  也不可厭煩他的責備
[00:10:47.520 --> 00:10:50.320]  因爲耶和華所愛的他必責備
[00:10:50.320 --> 00:10:54.400]  正如父親責備所愛的兒子
[00:10:54.400 --> 00:10:56.520]  遠離惡事
[00:10:56.520 --> 00:10:57.320]  第二
[00:10:57.320 --> 00:11:00.640]  奉獻財物和一切初熟的土產
[00:11:00.640 --> 00:11:03.360]  散不輕看耶和華的管教
[00:11:03.360 --> 00:11:09.040]  不厭煩他的責備
[00:11:09.040 --> 00:11:11.360]  遠離惡事
[00:11:11.360 --> 00:11:13.640]  惡事的希伯來原文
[00:11:13.640 --> 00:11:16.280]  Raha是講有邪愛破壞
[00:11:16.280 --> 00:11:17.800]  或者傷害的意思
[00:11:17.800 --> 00:11:21.240]  針言十四章十六節
[00:11:21.240 --> 00:11:24.040]  只爲人懼怕就遠離惡事
[00:11:24.040 --> 00:11:26.720]  魚網人卻狂傲致辭
[00:11:26.720 --> 00:11:29.000]  表面看來遠離惡事
[00:11:29.000 --> 00:11:33.840]  就是講一些不敬畏神機的人
[00:11:33.840 --> 00:11:36.320]  不應該做出一些傷害別人的事
[00:11:36.320 --> 00:11:37.680]  不單止是在行爲上
[00:11:37.680 --> 00:11:38.960]  也是在言語上
[00:11:38.960 --> 00:11:40.600]  甚至是思想上
[00:11:40.600 --> 00:11:43.840]  創世紀二十五章二十七至三十四節
[00:11:43.840 --> 00:11:46.400]  阿哥趁着以掃又累又肚子餓
[00:11:46.400 --> 00:11:47.960]  就去用這個紅頭湯
[00:11:47.960 --> 00:11:51.360]  換了他的名分和祝福
[00:11:51.360 --> 00:11:55.880]  這個很典型很容易明白的例子
[00:11:55.880 --> 00:11:59.680]  我想和你分享另一個見證
[00:11:59.680 --> 00:12:02.640]  我在亞利桑那認識一個太太
[00:12:02.640 --> 00:12:07.920]  她在十幾年前被她丈夫拋棄
[00:12:07.920 --> 00:12:12.440]  他們分開之後就要歷歷居所
[00:12:12.440 --> 00:12:15.920]  當時她的教會很小
[00:12:15.920 --> 00:12:17.800]  她就祈禱求神
[00:12:17.800 --> 00:12:19.760]  你讓我找到一間屋
[00:12:19.760 --> 00:12:21.600]  不單止是讓我自己住
[00:12:21.600 --> 00:12:26.400]  也可以讓其他弟兄姊妹來聚會
[00:12:26.400 --> 00:12:29.880]  沒多久她真的找到一間合適的屋
[00:12:29.880 --> 00:12:31.520]  唯一的問題就是
[00:12:31.520 --> 00:12:35.960]  那間屋的價錢超過了她的計算
[00:12:35.960 --> 00:12:40.000]  但她繼續祈禱反覆思想
[00:12:40.000 --> 00:12:43.400]  那間屋的位置和尺寸真的很適合
[00:12:43.400 --> 00:12:45.360]  她越看越喜歡
[00:12:45.360 --> 00:12:47.200]  她雖然很掙扎
[00:12:47.200 --> 00:12:50.680]  但最後她都決定前進
[00:12:50.680 --> 00:12:53.760]  她去銀行關閉那天
[00:12:53.760 --> 00:12:54.920]  她說真的去到門口
[00:12:54.920 --> 00:12:59.040]  突然間她的腦海出現了聲音
[00:12:59.040 --> 00:13:03.640]  問她是否真的願意爲了這個Dream House
[00:13:03.640 --> 00:13:08.640]  而放下她的一個熱愛
[00:13:08.640 --> 00:13:12.040]  這位太太是一個很有愛心
[00:13:12.040 --> 00:13:16.640]  很有熱情招待因子的姊妹
[00:13:16.640 --> 00:13:18.560]  除了她想幫教會
[00:13:18.560 --> 00:13:22.000]  能夠買一間屋可以服侍弟兄姊妹
[00:13:22.000 --> 00:13:23.560]  她另一個熱愛就是
[00:13:23.560 --> 00:13:26.760]  她很願意幫助一些有需要的人
[00:13:26.760 --> 00:13:30.320]  如果她用完大部分的錢
[00:13:30.320 --> 00:13:31.320]  去買這間屋
[00:13:31.320 --> 00:13:34.440]  其實她是很難繼續去做招待
[00:13:34.440 --> 00:13:37.320]  或者幫助其他人的
[00:13:37.320 --> 00:13:40.200]  她就站在門口反覆思量
[00:13:40.200 --> 00:13:43.160]  想來想去都覺得很不平安
[00:13:43.160 --> 00:13:46.280]  最後決定不買就不買了
[00:13:46.280 --> 00:13:48.520]  但是決定不買之後
[00:13:48.520 --> 00:13:50.080]  她的心也很不安
[00:13:50.080 --> 00:13:50.960]  爲什麼不安呢
[00:13:50.960 --> 00:13:52.240]  因爲她想起
[00:13:52.240 --> 00:13:55.040]  因爲她如果不買這間屋
[00:13:55.040 --> 00:13:56.400]  她不買這間屋的時候
[00:13:56.400 --> 00:14:00.120]  賣屋的人又買不到她想買的那間屋
[00:14:00.120 --> 00:14:03.440]  第二她覺得在整個過程去找屋的時候
[00:14:03.440 --> 00:14:04.760]  經紀人做了很多事
[00:14:04.760 --> 00:14:08.600]  她覺得這樣做對經紀人很虧欠
[00:14:08.600 --> 00:14:10.880]  她就有一個想法
[00:14:10.880 --> 00:14:12.920]  她就跟賣屋的人說
[00:14:12.920 --> 00:14:14.240]  她說不如這樣
[00:14:14.240 --> 00:14:17.000]  我把我本來買屋的錢借給你
[00:14:17.000 --> 00:14:19.080]  買你想買的那間屋
[00:14:19.080 --> 00:14:21.000]  你買到你的屋之後
[00:14:21.000 --> 00:14:24.280]  你再給我的錢我
[00:14:24.280 --> 00:14:25.920]  她也跟經紀人說
[00:14:25.920 --> 00:14:27.120]  她真的不好意思
[00:14:27.120 --> 00:14:29.040]  你浪費了這麼多時間
[00:14:29.040 --> 00:14:29.840]  你有什麼損失
[00:14:29.840 --> 00:14:31.000]  用了什麼錢你給我知道
[00:14:31.000 --> 00:14:33.720]  我願意還給你
[00:14:33.720 --> 00:14:35.360]  她跟我說
[00:14:35.360 --> 00:14:37.560]  Joyce
[00:14:37.560 --> 00:14:41.720]  其實我知道我是不需要這樣做的
[00:14:41.720 --> 00:14:44.880]  也沒有什麼要求我這樣做
[00:14:44.880 --> 00:14:47.200]  她說但是
[00:14:47.200 --> 00:14:49.920]  我覺得這是對的事情
[00:14:49.920 --> 00:14:52.560]  是一件對的事情
[00:14:52.560 --> 00:14:54.160]  長話短說感謝神
[00:14:54.160 --> 00:14:58.560]  賣家其實很快就再找到賣家
[00:14:58.560 --> 00:15:01.440]  經紀人也很快收到他的佣金
[00:15:01.440 --> 00:15:05.240]  事情有一個很圓滿的結局
[00:15:05.240 --> 00:15:07.440]  買不成屋沒有地方住
[00:15:07.440 --> 00:15:11.360]  這個太太就決定去參加短宣
[00:15:11.360 --> 00:15:13.920]  參加了幾個短宣
[00:15:13.920 --> 00:15:16.960]  而在其中一個短宣的聚會里
[00:15:16.960 --> 00:15:20.160]  她就認識了一個很好的弟兄
[00:15:20.160 --> 00:15:23.080]  今時今日這個弟兄就是她的丈夫
[00:15:23.080 --> 00:15:25.120]  他們結果在亞利桑那裏有一間
[00:15:25.120 --> 00:15:27.360]  我想比他們之前想的Dream House更大
[00:15:27.360 --> 00:15:29.840]  還有一個Gas House
[00:15:29.840 --> 00:15:34.720]  他們的家長期開放給弟兄姐妹聚會
[00:15:34.720 --> 00:15:36.160]  而有很多人
[00:15:36.160 --> 00:15:37.840]  甚至不是Gilto
[00:15:37.840 --> 00:15:43.200]  都經常得到這兩夫婦的幫助
[00:15:43.200 --> 00:15:46.320]  根據經文圓門的解釋
[00:15:46.320 --> 00:15:49.680]  遠離惡事其實不單止是說
[00:15:49.680 --> 00:15:51.680]  不做一些不好的事情
[00:15:51.680 --> 00:15:53.000]  傷害人的事情
[00:15:53.000 --> 00:15:54.880]  誣告人的事情
[00:15:54.880 --> 00:15:57.600]  更加是說一個敬畏神
[00:15:57.600 --> 00:15:59.800]  尋求神心意
[00:15:59.800 --> 00:16:05.200]  聆聽神帶領信服神的人
[00:16:05.200 --> 00:16:07.280]  就像這位太太
[00:16:07.280 --> 00:16:10.000]  當她決定聆聽聖靈的聲音
[00:16:10.000 --> 00:16:12.200]  她作出決定
[00:16:12.200 --> 00:16:16.760]  甚至過程當中她自己是有喫虧的
[00:16:16.760 --> 00:16:21.120]  她甚至不知道她之後的母家怎麼樣
[00:16:21.120 --> 00:16:23.920]  但她仍然選擇信服
[00:16:23.920 --> 00:16:26.480]  因爲作爲一個Gilto
[00:16:26.480 --> 00:16:32.840]  她知道她這樣做是對的
[00:16:32.840 --> 00:16:35.320]  第二,奉獻財物
[00:16:35.320 --> 00:16:40.000]  和一切初熟的鬥爭
[00:16:40.000 --> 00:16:41.760]  很多年前
[00:16:41.760 --> 00:16:44.240]  我們教會還與弟兄姊妹
[00:16:44.240 --> 00:16:47.360]  有一個很深奧
[00:16:47.360 --> 00:16:50.000]  很...
[00:16:50.000 --> 00:16:54.960]  很深奧的討論
[00:16:54.960 --> 00:16:56.840]  討論奉獻
[00:16:56.840 --> 00:16:58.960]  其實應該是報稅前
[00:16:58.960 --> 00:17:00.800]  還是報稅後
[00:17:00.800 --> 00:17:03.400]  不知道你有沒有曾經有過這樣的掙扎
[00:17:03.400 --> 00:17:06.320]  當時我們討論是很認真的
[00:17:06.320 --> 00:17:07.760]  現在聽起來好像很好笑
[00:17:07.760 --> 00:17:10.400]  但當時我們大家很凝重地討論了很久
[00:17:10.400 --> 00:17:12.840]  沒有答案
[00:17:12.840 --> 00:17:14.600]  但還是挺有趣的
[00:17:14.600 --> 00:17:18.320]  我想起來到現在仍然歷歷在目
[00:17:18.320 --> 00:17:24.720]  當我去到神學院的時候
[00:17:24.720 --> 00:17:29.080]  我們也在課堂裏面討論
[00:17:29.080 --> 00:17:31.040]  大部分的神學生
[00:17:31.040 --> 00:17:33.480]  牧師和傳道人都沒有錢
[00:17:33.480 --> 00:17:35.280]  生活也很接近
[00:17:35.280 --> 00:17:40.560]  我們已經把我們的生活放在奉獻給神去致奉
[00:17:40.560 --> 00:17:45.040]  其實可不可以以五十一奉獻呢?
[00:17:45.040 --> 00:17:52.560]  可不可以當我們的服事就是奉獻呢?
[00:17:52.560 --> 00:17:57.120]  聖經裏面說到寡婦的兩個小錢
[00:17:57.120 --> 00:17:58.600]  不知道你有什麼看法
[00:17:58.600 --> 00:18:03.280]  耶穌對着銀庫坐着看衆人怎樣投錢入庫
[00:18:03.280 --> 00:18:06.520]  有好些財主往裏投了若干的錢
[00:18:06.520 --> 00:18:08.680]  有一個窮寡婦來
[00:18:08.680 --> 00:18:11.240]  往裏投了兩個小錢就是一個大錢
[00:18:11.240 --> 00:18:13.080]  耶穌叫門徒來說
[00:18:13.080 --> 00:18:14.320]  我實在告訴你們
[00:18:14.320 --> 00:18:16.760]  這窮寡婦投入倉庫裏的
[00:18:16.760 --> 00:18:19.040]  比衆人所投的更多
[00:18:19.040 --> 00:18:21.160]  因爲他們都是自己有餘
[00:18:21.160 --> 00:18:23.600]  拿出來投在裏頭
[00:18:23.600 --> 00:18:25.640]  但這寡婦是自己不足
[00:18:25.640 --> 00:18:32.240]  把一切養生的都投上
[00:18:32.240 --> 00:18:36.640]  神起欲窮寡婦的兩個小錢
[00:18:36.640 --> 00:18:41.400]  因爲他是將他用來生活的錢、資源
[00:18:41.400 --> 00:18:45.600]  保障他將來的錢擺上
[00:18:45.600 --> 00:18:48.680]  相對其他人只是將他自己剩下來的
[00:18:48.680 --> 00:18:54.360]  投入到那個箱裏
[00:18:54.360 --> 00:19:00.080]  我們的教授當天鼓勵我們一班神學生
[00:19:00.080 --> 00:19:04.920]  要好好地去操練金錢奉獻的功課
[00:19:04.920 --> 00:19:11.680]  操練將我們建立在金錢上的安全感
[00:19:11.680 --> 00:19:17.600]  人爲自己保障將來的酬勞
[00:19:17.600 --> 00:19:19.800]  換利降福
[00:19:19.800 --> 00:19:25.560]  認定神是我們的供應主
[00:19:25.560 --> 00:19:28.040]  若果做不到十一奉獻的時候
[00:19:28.040 --> 00:19:32.800]  或者你覺得真的太難了
