
[00:00:00.000 --> 00:00:02.780]  好,我們很感謝 Francis 為我們做這個見證
[00:07:12.740 --> 00:07:15.740]  可以得著不能扭壞
[00:07:15.740 --> 00:07:16.740]  不能玷污
[00:07:16.740 --> 00:07:18.740]  不能衰殘
[00:07:18.740 --> 00:07:23.740]  為你們存留在天上的基業
[00:07:23.740 --> 00:07:29.740]  你們者因信蒙上帝能力保守的人
[00:07:29.740 --> 00:07:35.740]  必能得著所預備到末世要顯現的救恩
[00:07:35.740 --> 00:07:39.740]  因此你們社大有喜樂
[00:07:39.740 --> 00:07:43.740]  但如今在百般的試煉中
[00:07:43.740 --> 00:07:45.740]  暫時憂愁
[00:07:45.740 --> 00:07:48.740]  叫你們的信心既被試驗
[00:07:48.740 --> 00:07:54.740]  就比那被火試驗仍然能壞的金子
[00:07:54.740 --> 00:07:56.740]  更顯寶貴
[00:07:56.740 --> 00:08:00.740]  可以在耶穌基督顯現的時候
[00:08:00.740 --> 00:08:04.740]  得著稱讚榮耀尊貴
[00:08:04.740 --> 00:08:06.740]  留意第五節
[00:08:06.740 --> 00:08:13.740]  你們者因信蒙上帝能力保守的人
[00:08:13.740 --> 00:08:18.740]  今天的題目就是基督復活的大能
[00:08:18.740 --> 00:08:22.740]  這大能不單是耶穌透過復活獻出來
[00:08:22.740 --> 00:08:26.740]  也是因為祂的復活賜給所有蒙具保守的人
[00:08:26.740 --> 00:08:29.740]  就像剛才做的見證一樣
[00:08:29.740 --> 00:08:31.740]  上帝能力的保守
[00:08:31.740 --> 00:08:33.740]  也要顯現出來
[00:08:33.740 --> 00:08:34.740]  最後兩節
[00:08:34.740 --> 00:08:35.740]  第八節請讀
[00:08:35.740 --> 00:08:38.740]  你們雖然沒有見過他
[00:08:38.740 --> 00:08:40.740]  卻是愛他
[00:08:40.740 --> 00:08:42.740]  如今雖不得看見
[00:08:42.740 --> 00:08:44.740]  卻因信他
[00:08:44.740 --> 00:08:46.740]  就有說不出來
[00:08:46.740 --> 00:08:50.740]  滿有榮光的大喜樂
[00:08:50.740 --> 00:08:54.740]  並且得著你們信心的果效
[00:08:54.740 --> 00:08:58.740]  就是靈魂的救恩
[00:08:58.740 --> 00:09:02.740]  基督復活是一個事實
[00:09:02.740 --> 00:09:04.740]  是一個禮物
[00:09:04.740 --> 00:09:07.740]  是一個神給我們救恩的禮物
[00:09:07.740 --> 00:09:11.740]  問題是我們願不願意用信心去接受它
[00:09:11.740 --> 00:09:12.740]  我們看到
[00:09:12.740 --> 00:09:13.740]  第一在這裡
[00:09:13.740 --> 00:09:14.740]  第九節
[00:09:14.740 --> 00:09:18.740]  他說你們就得著信心的果效
[00:09:18.740 --> 00:09:20.740]  得著信心的果效是什麼
[00:09:20.740 --> 00:09:23.740]  就是靈魂的救恩
[00:09:23.740 --> 00:09:24.740]  所以第一方面
[00:09:24.740 --> 00:09:26.740]  我們看到基督復活為什麼這麼重要
[00:09:26.740 --> 00:09:28.740]  祂的能力顯現出來
[00:09:28.740 --> 00:09:29.740]  在哪裡
[00:09:29.740 --> 00:09:30.740]  因為祂帶給我們
[00:09:30.740 --> 00:09:33.740]  帶來一個靈魂的救恩
[00:09:33.740 --> 00:09:34.740]  其實一開始
[00:09:34.740 --> 00:09:36.740]  剛才我們所讀的第三節
[00:09:36.740 --> 00:09:37.740]  已經說出來了
[00:09:37.740 --> 00:09:39.740]  這個靈魂的救恩是什麼
[00:09:39.740 --> 00:09:42.740]  就是藉著耶穌基督的復活
[00:09:42.740 --> 00:09:44.740]  重生了我們
[00:09:44.740 --> 00:09:47.740]  叫我們有一個新的生命
[00:09:47.740 --> 00:09:48.740]  然後第五節
[00:09:48.740 --> 00:09:49.740]  他又再一次說
[00:09:49.740 --> 00:09:53.740]  他說你們這因信蒙神能力保守的人
[00:09:53.740 --> 00:09:55.740]  必要得著所預備
[00:09:55.740 --> 00:09:59.740]  到末世要顯現的救恩
[00:09:59.740 --> 00:10:01.740]  然後最後剛才我們所讀的
[00:10:01.740 --> 00:10:05.740]  就是指到這個靈魂的救恩
[00:10:05.740 --> 00:10:07.740]  耶穌基督從死裡復活
[00:10:07.740 --> 00:10:10.740]  是因為祂顯明
[00:10:10.740 --> 00:10:13.740]  祂可以賜一個新的生命給我們
[00:10:13.740 --> 00:10:16.740]  這個新的生命就是重生的生命
[00:10:16.740 --> 00:10:18.740]  當耶穌復活的時候
[00:10:18.740 --> 00:10:20.740]  不只是祂的肉身
[00:10:20.740 --> 00:10:23.740]  回到祂還沒死之前
[00:10:23.740 --> 00:10:27.740]  而是祂的肉身是一個改變了的身體
[00:10:27.740 --> 00:10:29.740]  祂的肉身改變了的身體
[00:10:29.740 --> 00:10:33.740]  是跟舊的肉身的生命是不同的
[00:10:33.740 --> 00:10:35.740]  對於我們來說是更加清楚的
[00:10:35.740 --> 00:10:38.740]  當我們接受主耶穌基督的時候
[00:10:38.740 --> 00:10:40.740]  這個就是一個靈魂的救恩
[00:10:40.740 --> 00:10:44.740]  祂是在我們的生命當中
[00:10:44.740 --> 00:10:49.740]  起了一個新的創造
[00:10:49.740 --> 00:10:54.740]  所以來過帝母這位律法師問耶穌
[00:10:54.740 --> 00:10:56.740]  我們怎樣可以見到神的國
[00:10:56.740 --> 00:10:58.740]  耶穌很清楚地告訴他
[00:10:58.740 --> 00:11:01.740]  我們一定要重生
[00:11:01.740 --> 00:11:04.740]  就是一個新的開始
[00:11:04.740 --> 00:11:06.740]  怎樣能夠進入神的國
[00:11:06.740 --> 00:11:10.740]  必定需要一個好像耶穌一樣
[00:11:10.740 --> 00:11:12.740]  一個復活的新的生命
[00:11:12.740 --> 00:11:16.740]  才能夠進入耶穌永恆的國
[00:11:16.740 --> 00:11:17.740]  所以我們看到
[00:11:17.740 --> 00:11:20.740]  這個就是指我們靈魂的救恩
[00:11:20.740 --> 00:11:28.740]  影響我們將來會得到一個新的復活的身體
[00:11:28.740 --> 00:11:31.740]  如果耶穌沒有從死裡復活
[00:11:31.740 --> 00:11:33.740]  我們就沒有犯法得到這個
[00:11:33.740 --> 00:11:36.740]  靈魂得救的新生命
[00:11:36.740 --> 00:11:38.740]  正如聖經很清楚地說
[00:11:38.740 --> 00:11:47.740]  血肉之體不能承受上帝的國
[00:11:47.740 --> 00:11:52.740]  必扭壞的不能承受不扭壞的
[00:11:52.740 --> 00:11:54.740]  而在約翰福音三章第六節
[00:11:54.740 --> 00:11:58.740]  就是關乎尼哥帝母和耶穌的交談的時候
[00:11:58.740 --> 00:12:02.740]  耶穌說從肉身生的就是肉身
[00:12:02.740 --> 00:12:06.740]  從靈生的就是靈
[00:12:06.740 --> 00:12:11.740]  所以這裡指的是靈魂的救恩
[00:12:11.740 --> 00:12:12.740]  這是一個奇妙的救恩
[00:12:12.740 --> 00:12:14.740]  是出於神的憐憫
[00:12:14.740 --> 00:12:15.740]  出於神的預備
[00:12:15.740 --> 00:12:18.740]  藉著耶穌基督的復活
[00:12:18.740 --> 00:12:20.740]  讓我們能夠得到這個
[00:12:20.740 --> 00:12:24.740]  重生的靈魂的救恩
[00:12:24.740 --> 00:12:27.740]  我們所有弟兄姊妹
[00:12:27.740 --> 00:12:29.740]  當我們經歷過主
[00:12:29.740 --> 00:12:32.740]  在我們身上生命的改變
[00:12:32.740 --> 00:12:38.740]  重生這個奇妙的創作
[00:12:38.740 --> 00:12:40.740]  當我們相信主的時候
[00:12:40.740 --> 00:12:42.740]  感覺到一種新的生命的開始
[00:12:42.740 --> 00:12:44.740]  我們一定會經歷過
[00:12:44.740 --> 00:12:47.740]  就像剛才師母帶我們唱的時候
[00:12:47.740 --> 00:12:49.740]  說耶穌是活著的
[00:12:49.740 --> 00:12:51.740]  因為我們經歷過這位活著的主
[00:12:51.740 --> 00:12:56.740]  我們過往都不少的迷信偶像
[00:12:56.740 --> 00:13:00.740]  因為我們中國人有很多民間宗教信仰
[00:13:00.740 --> 00:13:04.740]  經歷過偶像崇拜的迷惘
[00:13:04.740 --> 00:13:09.740]  偶像崇拜背後的邪靈的真實的影響
[00:13:09.740 --> 00:13:11.740]  以及攻擊和誘惑
[00:13:11.740 --> 00:13:13.740]  但是因著信靠耶穌
[00:13:13.740 --> 00:13:14.740]  生命得到改變
[00:13:14.740 --> 00:13:16.740]  就能夠脫離偶像
[00:13:16.740 --> 00:13:17.740]  信靠真神
[00:13:17.740 --> 00:13:19.740]  重生一個光明的生命
[00:13:19.740 --> 00:13:21.740]  有很多弟兄姊妹
[00:13:21.740 --> 00:13:22.740]  不少的
[00:13:22.740 --> 00:13:24.740]  我們經歷過這種生命的改變
[00:13:24.740 --> 00:13:26.740]  這種靈魂的救恩
[00:13:26.740 --> 00:13:29.740]  我們剛剛開完幸福小組
[00:13:29.740 --> 00:13:31.740]  有好幾位弟兄姊妹講他們的見證
[00:13:31.740 --> 00:13:34.740]  講他們從以前沒認識主之後
[00:13:34.740 --> 00:13:36.740]  到認識主生命的改變
[00:13:36.740 --> 00:13:40.740]  有些講到他們生活放縱敗壞
[00:13:40.740 --> 00:13:44.740]  是非常的迷惘
[00:13:44.740 --> 00:13:48.740]  但是經歷過上帝的救恩
[00:13:48.740 --> 00:13:51.740]  拯救了他和他整家人
[00:13:51.740 --> 00:13:54.740]  他感覺到神奇妙的作為
[00:13:54.740 --> 00:13:59.740]  讓神從一個敗壞的生命人生當中扭轉
[00:13:59.740 --> 00:14:02.740]  以至他們能夠今天坐在這裡
[00:14:02.740 --> 00:14:04.740]  敬拜上帝
[00:14:04.740 --> 00:14:06.740]  太太 兒女 媽媽
[00:14:06.740 --> 00:14:08.740]  一同的來敬拜主
[00:14:08.740 --> 00:14:09.740]  生活改變
[00:14:09.740 --> 00:14:12.740]  人變成行為端正
[00:14:12.740 --> 00:14:14.740]  家庭蒙恩
[00:14:14.740 --> 00:14:17.740]  有一個侍奉的人生
[00:14:17.740 --> 00:14:20.740]  這個實在不是人的作為
[00:14:20.740 --> 00:14:21.740]  是上帝重生
[00:14:21.740 --> 00:14:25.740]  叫我們經歷靈魂救恩的實在
[00:14:25.740 --> 00:14:26.740]  有些弟兄姊妹分享
[00:14:26.740 --> 00:14:30.740]  他們過往人生怎樣的憂慮
[00:14:30.740 --> 00:14:32.740]  不安 靠自己
[00:14:32.740 --> 00:14:35.740]  剛剛我們聽完這些見證
[00:14:35.740 --> 00:14:36.740]  但是我們看見
[00:14:36.740 --> 00:14:39.740]  上帝扭轉我們的生命的時候
[00:14:39.740 --> 00:14:41.740]  我們懂得怎樣依靠神
[00:14:41.740 --> 00:14:43.740]  有一個交托的人生
[00:14:43.740 --> 00:14:45.740]  活出真正的喜樂
[00:14:45.740 --> 00:14:47.740]  這個都是生命重生
[00:14:47.740 --> 00:14:49.740]  靈魂救恩的改變
[00:14:49.740 --> 00:14:51.740]  有些人我們也經歷過
[00:14:51.740 --> 00:14:52.740]  人本來很自卑
[00:14:52.740 --> 00:14:54.740]  覺得自己的教育水準很低
[00:14:54.740 --> 00:14:56.740]  自己的背景很差
[00:14:56.740 --> 00:14:57.740]  覺得自己沒有什麼用
[00:14:57.740 --> 00:14:58.740]  但是很奇妙
[00:14:58.740 --> 00:15:00.740]  上帝救恩令到他
[00:15:00.740 --> 00:15:01.740]  明白到上帝愛他
[00:15:01.740 --> 00:15:02.740]  接納他
[00:15:02.740 --> 00:15:05.740]  無條件地來施恩給他
[00:15:05.740 --> 00:15:07.740]  他生命覺得很寶貴
[00:15:07.740 --> 00:15:10.740]  知道我在神的眼中很重要
[00:15:10.740 --> 00:15:12.740]  所以他的人生開始改變
[00:15:12.740 --> 00:15:14.740]  他的生命變得有價值
[00:15:14.740 --> 00:15:15.740]  他不單止不自卑
[00:15:15.740 --> 00:15:18.740]  還幫助其他人認識耶穌
[00:15:18.740 --> 00:15:20.740]  很大膽地來分享福音
[00:15:20.740 --> 00:15:22.740]  很大膽地來告訴別人
[00:15:22.740 --> 00:15:23.740]  我是多麼的蒙印
[00:15:23.740 --> 00:15:26.740]  這些都是生命的改變
[00:15:26.740 --> 00:15:27.740]  是靈魂的救恩
[00:15:27.740 --> 00:15:29.740]  重生的後果
[00:15:29.740 --> 00:15:31.740]  有些人以前說謊
[00:15:31.740 --> 00:15:32.740]  當作吃生菜
[00:15:32.740 --> 00:15:35.740]  說得出就說
[00:15:35.740 --> 00:15:37.740]  沒有經過大腦
[00:15:37.740 --> 00:15:39.740]  騙得了別人就騙
[00:15:39.740 --> 00:15:41.740]  騙得過就過關
[00:15:41.740 --> 00:15:43.740]  但是信了耶穌之後
[00:15:43.740 --> 00:15:44.740]  有聖靈感受
[00:15:44.740 --> 00:15:46.740]  他的責備提醒
[00:15:46.740 --> 00:15:48.740]  說話認真很多
[00:15:48.740 --> 00:15:50.740]  說話謹慎很多
[00:15:50.740 --> 00:15:51.740]  說錯了
[00:15:51.740 --> 00:15:54.740]  其實差一點點而已
[00:15:54.740 --> 00:15:55.740]  都馬上澄清
[00:15:55.740 --> 00:15:56.740]  其實我不是這個意思
[00:15:56.740 --> 00:15:59.740]  不要以為別人當他是說謊
[00:15:59.740 --> 00:16:01.740]  為什麼會有這樣的生命的改變
[00:16:01.740 --> 00:16:03.740]  因為這種是重生的生命
[00:16:03.740 --> 00:16:07.740]  是靈魂的救恩所達至的
[00:16:07.740 --> 00:16:10.740]  不代表我們沒有問題
[00:16:10.740 --> 00:16:11.740]  正如剛才我們的姊妹
[00:16:11.740 --> 00:16:13.740]  在世代的時候分享
[00:16:13.740 --> 00:16:14.740]  不代表我們的生命
[00:16:14.740 --> 00:16:16.740]  已經完整了
[00:16:16.740 --> 00:16:17.740]  再沒有瑕疵
[00:16:17.740 --> 00:16:18.740]  再不會犯罪
[00:16:18.740 --> 00:16:20.740]  但是得著這個靈魂的救恩
[00:16:20.740 --> 00:16:22.740]  就代表有一種新的生命
[00:16:22.740 --> 00:16:25.740]  與我們這個舊的罪惡的生命對衡
[00:16:25.740 --> 00:16:28.740]  讓我們能夠在很多時候裡面
[00:16:28.740 --> 00:16:31.740]  當我們去明白真理
[00:16:31.740 --> 00:16:33.740]  禱告尋求神的時候
[00:16:33.740 --> 00:16:34.740]  聖靈特別的
[00:16:34.740 --> 00:16:35.740]  來幫助我們
[00:16:35.740 --> 00:16:37.740]  對於我們生命有一種提醒
[00:16:37.740 --> 00:16:40.740]  對於我們憂愁的時候
[00:16:40.740 --> 00:16:43.740]  能夠得到屬天的喜樂和平安
[00:16:43.740 --> 00:16:45.740]  有一種聖潔的渴慕
[00:16:45.740 --> 00:16:47.740]  希望自己的生命更加的聖潔
[00:16:47.740 --> 00:16:49.740]  更加離開罪惡
[00:16:49.740 --> 00:16:52.740]  能夠渴慕有神的平安
[00:16:52.740 --> 00:16:55.740]  和同神和好的關係
[00:16:55.740 --> 00:16:57.740]  來過我們的生活
[00:16:57.740 --> 00:16:59.740]  這種就代表一個重生的生命
[00:16:59.740 --> 00:17:01.740]  靈魂的救恩
[00:17:01.740 --> 00:17:03.740]  有真理的原則
[00:17:03.740 --> 00:17:05.740]  有內心的愛
[00:17:05.740 --> 00:17:06.740]  去愛神
[00:17:06.740 --> 00:17:10.740]  還有去學習去愛別人
[00:17:10.740 --> 00:17:13.740]  昨天我和師母有時間抽空
[00:17:13.740 --> 00:17:14.740]  去看
[00:17:14.740 --> 00:17:16.740]  因為這個禮拜裡面
[00:17:16.740 --> 00:17:19.740]  有一套電影在電影院上演的
[00:17:19.740 --> 00:17:23.740]  我也給了一些弟兄姊妹知道
[00:17:23.740 --> 00:17:26.740]  昨天我去電影院看的時候
[00:17:26.740 --> 00:17:29.740]  碰到我們教會的弟兄姊妹
[00:17:29.740 --> 00:17:31.740]  這套電影叫做
[00:17:31.740 --> 00:17:33.740]  Big Awakening
[00:17:33.740 --> 00:17:34.740]  是一個大的復興
[00:17:34.740 --> 00:17:36.740]  是講到我們美國
[00:17:36.740 --> 00:17:39.740]  美國今年建國250年
[00:17:39.740 --> 00:17:41.740]  最初建國的時候1776年
[00:17:41.740 --> 00:17:43.740]  後來到第十年
[00:17:43.740 --> 00:17:46.740]  開始有一種很大的分裂
[00:17:46.740 --> 00:17:49.740]  還有因為英國一直以來
[00:17:49.740 --> 00:17:52.740]  那種假信仰
[00:17:52.740 --> 00:17:53.740]  一種表面的信仰
[00:17:53.740 --> 00:17:55.740]  是基督教國家
[00:17:55.740 --> 00:17:58.740]  但是其實沒有真正重生的生命
[00:17:58.740 --> 00:18:03.740]  所以就影響了當時的英國社會教會
[00:18:03.740 --> 00:18:05.740]  也都影響了當時
[00:18:05.740 --> 00:18:09.740]  剛剛開始建國的這13個新的
[00:18:09.740 --> 00:18:11.740]  美國最初型的一個國家
[00:18:11.740 --> 00:18:13.740]  當時他們的信仰
[00:18:13.740 --> 00:18:15.740]  只不過是一種表面的信仰
[00:18:15.740 --> 00:18:16.740]  說是基督徒
[00:18:16.740 --> 00:18:18.740]  但是真沒有基督徒的生命
[00:18:18.740 --> 00:18:20.740]  根本沒有重生得救的
[00:18:20.740 --> 00:18:22.740]  這種生命的表現
[00:18:22.740 --> 00:18:23.740]  其實這種情況
[00:18:23.740 --> 00:18:27.740]  今天在我們現代的社會
[00:18:27.740 --> 00:18:30.740]  甚至美國說是基督教很多
[00:18:30.740 --> 00:18:31.740]  基督徒很多
[00:18:31.740 --> 00:18:34.740]  說用基督教的原則立國的國家
[00:18:34.740 --> 00:18:36.740]  都是屁屁皆是
[00:18:36.740 --> 00:18:37.740]  不單止社會
[00:18:37.740 --> 00:18:39.740]  甚至有些教會都是
