
[00:00:00.000 --> 00:00:06.000]  我們讀一段聖經,在真言29章第18節,
[00:05:15.000 --> 00:05:17.000]  就失去了方向,
[00:05:17.000 --> 00:05:18.000]  沒有方向,
[00:05:18.000 --> 00:05:20.000]  人生就沒有動力,
[00:05:20.000 --> 00:05:23.000]  所以今天我們每一個屬神的兒女,
[00:05:23.000 --> 00:05:26.000]  我們都應當領受從神那來的夢想,
[00:05:26.000 --> 00:05:28.000]  在每一天的生活當中,
[00:05:28.000 --> 00:05:31.000]  我們才有動力來面對每天的生活,
[00:05:31.000 --> 00:05:35.000]  那麼今天你說我們怎麼樣才能夠過一個有夢想的人生呢?
[00:05:35.000 --> 00:05:38.000]  四方面我們要來思想,
[00:05:38.000 --> 00:05:39.000]  第一個,
[00:05:39.000 --> 00:05:41.000]  要從神那裡領受夢想,
[00:05:41.000 --> 00:05:45.000]  跟你媽說要從神那裡領受夢想,
[00:05:45.000 --> 00:05:49.000]  夢想首先必須是一種看見,
[00:05:49.000 --> 00:05:50.000]  不是一種肉眼的看見,
[00:05:50.000 --> 00:05:53.000]  卻是一種心靈裡面的雀距,
[00:05:53.000 --> 00:05:57.000]  在佛羅里達迪士尼世界還沒有建成以前,
[00:05:57.000 --> 00:06:02.000]  其實迪士尼先生已經離開這個世界了,
[00:06:02.000 --> 00:06:05.000]  在迪士尼世界開幕那一天,
[00:06:05.000 --> 00:06:08.000]  就有記者來對迪士尼夫人說,
[00:06:08.000 --> 00:06:10.000]  哎呀,真的太可惜了,
[00:06:10.000 --> 00:06:12.000]  你先生不能夠看見今天的景象,
[00:06:12.000 --> 00:06:15.000]  如果他今天在這裡看見這一切,
[00:06:15.000 --> 00:06:17.000]  那該有多好呢?
[00:06:17.000 --> 00:06:19.000]  迪士尼夫人很清楚地對那記者說,
[00:06:19.000 --> 00:06:22.000]  不,我的先生早已經看見了,
[00:06:22.000 --> 00:06:24.000]  在還沒有動工以前,
[00:06:24.000 --> 00:06:27.000]  他已經早已看見了一切,
[00:06:27.000 --> 00:06:29.000]  夢想是什麼?
[00:06:29.000 --> 00:06:31.000]  夢想必須是看見,
[00:06:31.000 --> 00:06:34.000]  夢想不是隨便亂想,
[00:06:34.000 --> 00:06:37.000]  夢想必須是看見,
[00:06:37.000 --> 00:06:38.000]  看見什麼呢?
[00:06:38.000 --> 00:06:40.000]  兩方面,
[00:06:40.000 --> 00:06:41.000]  第一個,
[00:06:41.000 --> 00:06:44.000]  你一定要看見你所處的環境,
[00:06:44.000 --> 00:06:47.000]  一定要看見你所處的環境,
[00:06:47.000 --> 00:06:49.000]  夢想第一,
[00:06:49.000 --> 00:06:53.000]  一定是跟你所處的環境是有關係的,
[00:06:53.000 --> 00:06:55.000]  為什麼呢?
[00:06:55.000 --> 00:06:58.000]  因為你的環境是神所為你預備的,
[00:06:58.000 --> 00:07:02.000]  因為你的環境是神所給你那個位分,
[00:07:02.000 --> 00:07:06.000]  也是神要在你身上所要做的工作,
[00:07:06.000 --> 00:07:08.000]  所以夢想不是隨便亂想,
[00:07:08.000 --> 00:07:10.000]  夢想首先從哪裡開始,
[00:07:10.000 --> 00:07:12.000]  夢想一定要有所開始的地方,
[00:07:12.000 --> 00:07:14.000]  那個開始的地方,
[00:07:14.000 --> 00:07:18.000]  你一定要先看見你現在所處的環境,
[00:07:18.000 --> 00:07:22.000]  那個夢想一定從你現在所處的環境開始的,
[00:07:22.000 --> 00:07:24.000]  當尼西米,
[00:07:24.000 --> 00:07:29.000]  神把他從巴比倫帶回到耶路撒冷去的時候,
[00:07:29.000 --> 00:07:31.000]  當他看見以色列百姓,
[00:07:31.000 --> 00:07:34.000]  在受敵人凌辱的光景當中,
[00:07:34.000 --> 00:07:36.000]  他就開始起來,
[00:07:36.000 --> 00:07:38.000]  聖經說他晚上起來,
[00:07:38.000 --> 00:07:39.000]  幹嘛呢?
[00:07:39.000 --> 00:07:40.000]  去查看城牆,
[00:07:40.000 --> 00:07:42.000]  為什麼要查看城牆,
[00:07:42.000 --> 00:07:46.000]  為什麼要明白城牆破損的情況,
[00:07:46.000 --> 00:07:47.000]  第二點,
[00:07:47.000 --> 00:07:49.000]  今天神所給我們每一個人,
[00:07:49.000 --> 00:07:51.000]  都有不同的環境,
[00:07:51.000 --> 00:07:52.000]  為什麼?
[00:07:52.000 --> 00:07:55.000]  因為神要我們在不同的環境當中,
[00:07:55.000 --> 00:07:58.000]  要我們做的事情也是不同的,
[00:07:58.000 --> 00:08:01.000]  神要在我們身上成就的工作也各有不同,
[00:08:01.000 --> 00:08:05.000]  所以我們首先要從我們所處的環境開始,
[00:08:05.000 --> 00:08:09.000]  你要看見你所處的環境是怎麼樣的環境,
[00:08:09.000 --> 00:08:12.000]  然後你才能問神說,
[00:08:12.000 --> 00:08:15.000]  主啊,你要我為你做什麼?
[00:08:15.000 --> 00:08:18.000]  你要我為你在這個環境當中做些什麼?
[00:08:18.000 --> 00:08:21.000]  這是夢想的開始,
[00:08:21.000 --> 00:08:23.000]  全福會的創辦人底摩斯弟兄,
[00:08:23.000 --> 00:08:25.000]  他就在教會裡面,
[00:08:25.000 --> 00:08:29.000]  看見怎麼在教會裡面弟兄這麼少啊,
[00:08:29.000 --> 00:08:30.000]  有人開玩笑說,
[00:08:30.000 --> 00:08:34.000]  在教會裡面的弟兄是量少質又差,
[00:08:34.000 --> 00:08:35.000]  要感謝神,
[00:08:35.000 --> 00:08:37.000]  生命的弟兄不是如此的,
[00:08:37.000 --> 00:08:39.000]  生命的弟兄是量多質又好,
[00:08:39.000 --> 00:08:41.000]  Hallelujah!
[00:08:41.000 --> 00:08:45.000]  你們要大聲Amen!
[00:08:45.000 --> 00:08:46.000]  我們看見底摩斯,
[00:08:46.000 --> 00:08:47.000]  他看見在教會裡面,
[00:08:47.000 --> 00:08:49.000]  怎麼弟兄這麼少啊,
[00:08:49.000 --> 00:08:50.000]  他就問神說,
[00:08:50.000 --> 00:08:53.000]  主啊,那你要我為你做什麼?
[00:08:53.000 --> 00:08:57.000]  神就感動他開始了全福會的組織,
[00:08:57.000 --> 00:09:00.000]  全福會其實有兩大目標,
[00:09:00.000 --> 00:09:03.000]  可能全福會的弟兄還不見得完全明白,
[00:09:03.000 --> 00:09:04.000]  全福會兩大目標,
[00:09:04.000 --> 00:09:07.000]  第一個就向南市傳福音,
[00:09:07.000 --> 00:09:09.000]  第二個使他們被聖靈充滿,
[00:09:09.000 --> 00:09:10.000]  就這麼簡單,
[00:09:10.000 --> 00:09:12.000]  向南市傳福音,
[00:09:12.000 --> 00:09:14.000]  使他們被聖靈充滿,
[00:09:14.000 --> 00:09:17.000]  感謝主直到如今這樣一個夢想,
[00:09:17.000 --> 00:09:22.000]  仍然在全世界各個地方正在實現當中,
[00:09:22.000 --> 00:09:23.000]  Amen!
[00:09:23.000 --> 00:09:24.000]  夢想第一個,
[00:09:24.000 --> 00:09:28.000]  從你現在所處的環境開始,
[00:09:28.000 --> 00:09:30.000]  看見你所處的環境,
[00:09:30.000 --> 00:09:31.000]  第二個你要看見什麼?
[00:09:31.000 --> 00:09:33.000]  第二個你要看見的是,
[00:09:33.000 --> 00:09:35.000]  神所可能成就的事情,
[00:09:35.000 --> 00:09:37.000]  在這樣的環境當中,
[00:09:37.000 --> 00:09:39.000]  神所可能成就的事情,
[00:09:39.000 --> 00:09:43.000]  夢想不但與你所處的環境有關,
[00:09:43.000 --> 00:09:47.000]  夢想也與神的應許有關,
[00:09:47.000 --> 00:09:48.000]  而是神的應許,
[00:09:48.000 --> 00:09:52.000]  就是神要在我們生命當中所成就的事情,
[00:09:52.000 --> 00:09:53.000]  一個有夢想的人,
[00:09:53.000 --> 00:09:55.000]  不但要看見你所處的環境,
[00:09:55.000 --> 00:09:57.000]  一個有夢想的人,
[00:09:57.000 --> 00:10:01.000]  也要看見神所要成就的工作,
[00:10:01.000 --> 00:10:04.000]  你說我怎麼樣才知道神所要做的工作呢?
[00:10:04.000 --> 00:10:08.000]  這是為什麼你要花時間來親近神的原因,
[00:10:08.000 --> 00:10:13.000]  耶利明書三十三章第三節是我最喜歡的經文之一,
[00:10:13.000 --> 00:10:15.000]  耶利明書三十三章第三節,
[00:10:15.000 --> 00:10:16.000]  我們一同來念來,
[00:10:16.000 --> 00:10:18.000]  主說你求告我,
[00:10:18.000 --> 00:10:19.000]  我就應允你,
[00:10:19.000 --> 00:10:24.000]  並將你所不知道又大又難的事指示你,
[00:10:24.000 --> 00:10:26.000]  主很清楚地告訴我們說,
[00:10:26.000 --> 00:10:27.000]  如果我們求告他,
[00:10:27.000 --> 00:10:29.000]  他就要應允我們,
[00:10:29.000 --> 00:10:33.000]  並且將我們所不知道又大又難的事指示我們,
[00:10:33.000 --> 00:10:36.000]  當我們願意花時間來聆聽神的聲音的時候,
[00:10:36.000 --> 00:10:39.000]  他就要引導我們的心思意念,
[00:10:39.000 --> 00:10:41.000]  讓我們明白他的心意,
[00:10:41.000 --> 00:10:43.000]  上禮拜我特別講到,
[00:10:43.000 --> 00:10:48.000]  想像力是神所給人類一個創意性的禮物,
[00:10:48.000 --> 00:10:50.000]  是每個人都有,
[00:10:50.000 --> 00:10:53.000]  今天也許你說你沒有藝術細胞,
[00:10:53.000 --> 00:10:55.000]  但你一定有想像力,
[00:10:55.000 --> 00:10:57.000]  每一個人都有想像力,
[00:10:57.000 --> 00:11:01.000]  想像力就是神所給我們創意性的禮物,
[00:11:01.000 --> 00:11:06.000]  你一定要學習把你的想像力帶到神的面前,
[00:11:06.000 --> 00:11:10.000]  讓神的靈帶領你一同來夢想,
[00:11:10.000 --> 00:11:13.000]  讓神的靈幫助你,
[00:11:13.000 --> 00:11:17.000]  讓你能夠看見神所要成就的事情,
[00:11:17.000 --> 00:11:19.000]  當你在神面禱告的時候,
[00:11:19.000 --> 00:11:20.000]  你求告神,
[00:11:20.000 --> 00:11:22.000]  神就要應允你,
[00:11:22.000 --> 00:11:24.000]  並且將你所不知道,
[00:11:24.000 --> 00:11:26.000]  藉著你的想像力,
[00:11:26.000 --> 00:11:29.000]  將你所不知道又大又難的事,
[00:11:29.000 --> 00:11:31.000]  神要啟示給你,
[00:11:31.000 --> 00:11:32.000]  Amen?
[00:11:32.000 --> 00:11:34.000]  我還記得在18年前,
[00:11:34.000 --> 00:11:38.000]  正在考慮是不是要離開原來的教會,
[00:11:38.000 --> 00:11:40.000]  成立新的教會的時候,
[00:11:40.000 --> 00:11:41.000]  其實在那個時候,
[00:11:41.000 --> 00:11:43.000]  我心中充滿了各種的掙扎,
[00:11:43.000 --> 00:11:45.000]  其實原來的教會,
[00:11:45.000 --> 00:11:46.000]  我在那裡待得也蠻好,
[00:11:46.000 --> 00:11:48.000]  大家也非常喜歡我,
[00:11:48.000 --> 00:11:49.000]  沒有什麼逼迫,
[00:11:49.000 --> 00:11:51.000]  沒有什麼事情發生,
[00:11:51.000 --> 00:11:52.000]  為什麼要離開呢?
[00:11:52.000 --> 00:11:54.000]  連我自己有時候問我自己說,
[00:11:54.000 --> 00:11:56.000]  為什麼要離開呢?
[00:11:56.000 --> 00:11:59.000]  甚至有人說,劉牧師你是中年危機到了嗎?
[00:11:59.000 --> 00:12:00.000]  到底怎麼回事情呢?
[00:12:00.000 --> 00:12:02.000]  連我自己也搞不清楚怎麼回事情,
[00:12:02.000 --> 00:12:03.000]  我在禱告,
[00:12:03.000 --> 00:12:04.000]  主啊,你真的要我離開嗎?
[00:12:04.000 --> 00:12:05.000]  為什麼要我離開?
[00:12:05.000 --> 00:12:08.000]  連我自己都搞不清楚為什麼要離開,
[00:12:08.000 --> 00:12:10.000]  就在我那個時候為這件事情禱告的時候,
[00:12:10.000 --> 00:12:17.000]  神忽然讓我看見一條滾滾江河湧流在我面前,
[00:12:17.000 --> 00:12:21.000]  然後一個很清楚的意念進入我腦海當中說,
[00:12:21.000 --> 00:12:24.000]  生命河是要流向萬國萬民的,
[00:12:24.000 --> 00:12:28.000]  雖然那個時候我對所謂的萬國萬民一無所知,
[00:12:28.000 --> 00:12:31.000]  但是在我心中很清楚知道,
[00:12:31.000 --> 00:12:35.000]  神要我建立一個生命河的教會,
[00:12:35.000 --> 00:12:38.000]  到如今回頭一看,
[00:12:38.000 --> 00:12:40.000]  神的應許果然應驗,
[00:12:40.000 --> 00:12:44.000]  生命河的確已經流向萬國萬民,
[00:12:44.000 --> 00:12:47.000]  前兩天我聽到一個見證也很感人,
[00:12:47.000 --> 00:12:49.000]  有一位姐妹,
[00:12:49.000 --> 00:12:51.000]  她的父親在台灣病危,
[00:12:51.000 --> 00:12:55.000]  多年來她的父親跟她哥哥是關係斷絕,
[00:12:55.000 --> 00:12:56.000]  不互相往來,
[00:12:56.000 --> 00:12:59.000]  她哥哥嫂嫂也都不是基督徒,
[00:12:59.000 --> 00:13:02.000]  但當她在這裡為她父親禱告的時候,
[00:13:02.000 --> 00:13:04.000]  在禱告當中她就看見,
[00:13:04.000 --> 00:13:08.000]  她看見她哥哥跟她的父親兩個人重新和好,
[00:13:08.000 --> 00:13:12.000]  她立刻寫信回家告訴她哥哥嫂嫂,
[00:13:12.000 --> 00:13:14.000]  這個從神那裡來的應許,
[00:13:14.000 --> 00:13:17.000]  說神要親自使這件事情成就,
[00:13:17.000 --> 00:13:21.000]  沒想到不久之後她的嫂嫂回她一個email,
[00:13:21.000 --> 00:13:24.000]  上面的title寫著應許,
[00:13:24.000 --> 00:13:26.000]  然後她嫂嫂告訴她說,
[00:13:26.000 --> 00:13:28.000]  你的神真是神奇啊,
[00:13:28.000 --> 00:13:31.000]  你的哥哥真的與你的父親重新和好了,
[00:13:31.000 --> 00:13:35.000]  這兩天你哥哥每天都在醫院裡面陪你的父親啊,
[00:13:35.000 --> 00:13:39.000]  你爸爸每一天都要你哥哥抱住他,
[00:13:39.000 --> 00:13:41.000]  連醫院的人看了都很好笑,
[00:13:41.000 --> 00:13:43.000]  一天到晚要抱我抱我抱我,
[00:13:43.000 --> 00:13:47.000]  我們看見夢想就是要看見,
[00:13:47.000 --> 00:13:49.000]  當你在禱告裡面的時候,
[00:13:49.000 --> 00:13:53.000]  你能夠看見神能夠告訴你他所要成就的事情,
[00:13:53.000 --> 00:13:55.000]  你要看見你所處的環境,
[00:13:55.000 --> 00:13:57.000]  你要看見神所能成就的事情,
[00:13:57.000 --> 00:14:01.000]  凡是出於神的他的熱心必要成就這事,
[00:14:01.000 --> 00:14:05.000]  所以第一個我們看見你一定要禱告,
[00:14:05.000 --> 00:14:07.000]  要尋求神的夢想,
[00:14:07.000 --> 00:14:11.000]  第二個你要除去不可能的限制,
[00:14:11.000 --> 00:14:15.000]  跟你旁邊說除去不可能的限制,
[00:14:15.000 --> 00:14:17.000]  在所有夢想的過程當中,
[00:14:17.000 --> 00:14:21.000]  一個最大的難處就是不可能的思想,
[00:14:21.000 --> 00:14:23.000]  特別是我們在戲谷的人,
[00:14:23.000 --> 00:14:26.000]  都是理工科大腦袋,
[00:14:26.000 --> 00:14:28.000]  再加上都是中國人,
[00:14:28.000 --> 00:14:30.000]  每件事都是左算右算,
[00:14:30.000 --> 00:14:31.000]  怎麼算都是不可能,
[00:14:31.000 --> 00:14:33.000]  沒人沒錢沒環境,
[00:14:33.000 --> 00:14:35.000]  不可能不可能不可能,
[00:14:35.000 --> 00:14:39.000]  就好像主吩咐門徒們要餵飽五千人一樣,
[00:14:39.000 --> 00:14:43.000]  非利連想都不用想就說,
[00:14:43.000 --> 00:14:46.000]  就算有二十兩銀子都餵不飽這五千人,
[00:14:46.000 --> 00:14:48.000]  更何況我們連二十兩都沒有,
[00:14:48.000 --> 00:14:49.000]  那不可能,
[00:14:49.000 --> 00:14:51.000]  安德烈算是比較好了,
[00:14:51.000 --> 00:14:54.000]  他還把一個有五餅二魚的孩子帶到耶穌面前,
[00:14:54.000 --> 00:14:56.000]  但是就算帶到神面前,
[00:14:56.000 --> 00:15:00.000]  他還是說這一五餅二魚還算得什麼呢,
[00:15:00.000 --> 00:15:02.000]  換句話說還是不可能,
[00:15:02.000 --> 00:15:03.000]  第二點,
[00:15:03.000 --> 00:15:08.000]  多少時候我們就被這種不可能的思想所束縛,
[00:15:08.000 --> 00:15:10.000]  叫我們不敢相信,
[00:15:10.000 --> 00:15:12.000]  也不敢向前,
[00:15:12.000 --> 00:15:14.000]  我們常常看見我們自己說,
[00:15:14.000 --> 00:15:16.000]  我們能夠做什麼呢,
[00:15:16.000 --> 00:15:17.000]  事實上第二點,
[00:15:17.000 --> 00:15:19.000]  我告訴你在屬靈的道路裡面,
[00:15:19.000 --> 00:15:21.000]  有一件事情你需要明白,
[00:15:21.000 --> 00:15:24.000]  重要的不是你能做什麼,
[00:15:24.000 --> 00:15:27.000]  當然我們什麼都不能做,
[00:15:27.000 --> 00:15:29.000]  重要的不是我們能夠做什麼,
[00:15:29.000 --> 00:15:32.000]  重要的是主要你做什麼,
[00:15:32.000 --> 00:15:34.000]  如果是主要我們去做的事情,
[00:15:34.000 --> 00:15:38.000]  在人不能,在神就是沒有難成的事情,
[00:15:38.000 --> 00:15:43.000]  求神拿去一切在我們裡面不可能的思想跟意念,
[00:15:43.000 --> 00:15:48.000]  能夠憑信心跟隨神來勇敢向前,
[00:15:48.000 --> 00:15:51.000]  說真的今天我們坐在這個大的building,
[00:15:51.000 --> 00:15:53.000]  這個地方來聚會,
[00:15:53.000 --> 00:15:54.000]  我告訴你一直到如今,
[00:15:54.000 --> 00:15:58.000]  我都很難以想像我們怎麼買成這個地方,
[00:15:58.000 --> 00:16:01.000]  兩千三百萬,
[00:16:01.000 --> 00:16:04.000]  十年前是天文數字,今天還是天文數字,
[00:16:04.000 --> 00:16:05.000]  我告訴你,
[00:16:05.000 --> 00:16:07.000]  今天我要你籌兩千三百萬,
[00:16:07.000 --> 00:16:09.000]  你說牧師你瘋了,
[00:16:09.000 --> 00:16:12.000]  十年前更瘋了,
[00:16:12.000 --> 00:16:16.000]  在人簡直不能嘛,
[00:16:16.000 --> 00:16:20.000]  但在人不能在神就是沒有難成的事情,
[00:16:20.000 --> 00:16:25.000]  今天你坐在這裡就證明上帝沒有難成的事,
[00:16:25.000 --> 00:16:27.000]  Amen?
[00:16:27.000 --> 00:16:29.000]  第三個原則,
[00:16:29.000 --> 00:16:32.000]  你一定要肯定在基督裡的自我,
[00:16:32.000 --> 00:16:36.000]  跟你朋友說要肯定在基督裡的自我,
[00:16:36.000 --> 00:16:38.000]  今天很多的基督徒錯誤的以為,
[00:16:38.000 --> 00:16:42.000]  做了基督徒以後就不能有個人的夢想,
[00:16:42.000 --> 00:16:44.000]  如果我們要求神的國,
[00:16:44.000 --> 00:16:47.000]  我們就不能有個人的成功,
[00:16:47.000 --> 00:16:48.000]  其實錯了,
[00:16:48.000 --> 00:16:50.000]  神的心意是要我們成功的,
[00:16:50.000 --> 00:16:51.000]  Amen?
[00:16:51.000 --> 00:16:54.000]  也許說牧師你在講成功神學,
[00:16:54.000 --> 00:16:56.000]  我沒有講成功神學啦,
[00:16:56.000 --> 00:16:59.000]  神的心意是要我們成功的,Amen?
[00:16:59.000 --> 00:17:02.000]  否則為什麼耶穌就要付上這麼大的代價,
[00:17:02.000 --> 00:17:03.000]  為我們死在十字架上,
[00:17:03.000 --> 00:17:05.000]  難道只讓我們脫離世界苦海,
[00:17:05.000 --> 00:17:07.000]  早點上天堂而已嗎?
[00:17:07.000 --> 00:17:08.000]  絕對不是嘛,
[00:17:08.000 --> 00:17:10.000]  為什麼神要付上這個代價,
[00:17:10.000 --> 00:17:12.000]  因為神在你身上有得勝的計畫,
[00:17:12.000 --> 00:17:14.000]  因為神要你成功,
[00:17:14.000 --> 00:17:18.000]  跟你朋友說神是要你成功的啦,
[00:17:18.000 --> 00:17:22.000]  當然這個成功不是按照世界上那種標準的成功,
[00:17:22.000 --> 00:17:25.000]  是神眼中的成功,
[00:17:25.000 --> 00:17:29.000]  所以你千萬不要因為眼前的挫折跟失敗,
