
[00:00:00.000 --> 00:00:02.600]  6月對於許多香港人而言
[00:03:01.480 --> 00:03:03.600]  一顆種子它發芽結實
[00:03:03.600 --> 00:03:09.240]  實際上是土壤令它自然地生長結實
[00:03:09.240 --> 00:03:13.280]  使到種子成長發芽的不是殺種的人
[00:03:13.280 --> 00:03:17.760]  是誰令到種子可以順利地長大呢
[00:03:17.760 --> 00:03:21.360]  其實都是上帝在背後的工作
[00:03:21.360 --> 00:03:22.560]  當然到了今天
[00:03:22.560 --> 00:03:24.000]  我們可以從植物學的角度
[00:03:24.000 --> 00:03:26.520]  去知道一顆種子如何發芽生長
[00:03:26.520 --> 00:03:29.080]  又知道當中需要滿足一些什麼條件
[00:03:29.080 --> 00:03:31.760]  或者背後的原理和操作
[00:03:31.760 --> 00:03:34.560]  因此我們可以提供植物一個合適的生長環境
[00:03:34.560 --> 00:03:36.280]  和一切所需
[00:03:36.280 --> 00:03:39.120]  甚至今天我們已經可以透過基因的工程
[00:03:39.120 --> 00:03:41.360]  去改造植物和種子
[00:03:41.360 --> 00:03:45.200]  令到植物可以生長得更快更加強壯
[00:03:45.200 --> 00:03:49.560]  總是有一些以往沒有的特性
[00:03:49.560 --> 00:03:53.320]  但我們仍然沒有辦法從沒有變有
[00:03:53.320 --> 00:03:55.120]  不論種子本身
[00:03:55.120 --> 00:03:57.960]  還是我們可以提供的環境營養等等
[00:03:57.960 --> 00:04:00.560]  其實都是上帝所創造的
[00:04:00.560 --> 00:04:02.440]  而且在植物生長的過程當中
[00:04:02.440 --> 00:04:05.000]  也都有不少的不確定性
[00:04:05.000 --> 00:04:08.320]  人不能夠完全地控制得到
[00:04:08.320 --> 00:04:10.240]  農夫播下種子
[00:04:10.240 --> 00:04:12.520]  每天悉心地去照顧
[00:04:12.520 --> 00:04:15.640]  但他不能夠強迫那顆種子去發芽
[00:04:15.640 --> 00:04:17.960]  不能夠完全地保護農作物
[00:04:17.960 --> 00:04:22.160]  免受突變的天氣帶來的各樣的損害
[00:04:22.160 --> 00:04:24.400]  更加不能夠使每一棵的植物
[00:04:24.400 --> 00:04:27.440]  都一定可以結出果子
[00:04:27.440 --> 00:04:30.360]  這個受造的世界提醒我們
[00:04:30.360 --> 00:04:32.280]  其實我們多麼地需要
[00:04:32.280 --> 00:04:35.560]  依賴上帝每天的供應
[00:04:35.560 --> 00:04:39.720]  正如殺種曉冠和收割的農夫一樣
[00:04:39.720 --> 00:04:41.960]  對植物的生長過程
[00:04:41.960 --> 00:04:45.080]  經文說「不曉得如何者讓」
[00:04:45.080 --> 00:04:47.400]  我們對神的推進
[00:04:47.400 --> 00:04:49.960]  以及上帝在歷史當中的工作
[00:04:49.960 --> 00:04:52.280]  有時用我們的說話說
[00:04:52.280 --> 00:04:56.400]  會說「不知為何會搞成這樣」
[00:04:56.400 --> 00:04:57.640]  經過了這一年
[00:04:57.640 --> 00:04:59.160]  隨著疫情的發展
[00:04:59.160 --> 00:05:01.720]  出現了全球經濟的衰退
[00:05:01.720 --> 00:05:03.800]  所造成的經濟破壞
[00:05:03.800 --> 00:05:06.880]  有些人估計可能要花上幾年的時間
[00:05:06.880 --> 00:05:10.160]  才能夠出現一些轉機
[00:05:10.160 --> 00:05:14.560]  不少的教會和機構都出現了財政的困難
[00:05:14.560 --> 00:05:15.680]  在去年四月
[00:05:15.680 --> 00:05:17.840]  香港基督教機構協會
[00:05:17.840 --> 00:05:19.760]  進行過一次問卷調查
[00:05:19.760 --> 00:05:23.880]  探討這些機構在疫情下營運的情況
[00:05:23.880 --> 00:05:27.680]  總共有接近六十間機構的總幹事或負責人
[00:05:27.680 --> 00:05:30.440]  去接受這個問卷調查
[00:05:30.440 --> 00:05:32.640]  當中超過八成的受訪者
[00:05:32.640 --> 00:05:38.080]  都對他們的前景感到很負面
[00:05:38.080 --> 00:05:40.200]  近半表示已經在進行
[00:05:40.200 --> 00:05:42.800]  或考慮減少事工的開支
[00:05:42.800 --> 00:05:44.640]  暫緩事工的發展
[00:05:44.640 --> 00:05:48.760]  或者要特別籌募一些經費
[00:05:48.760 --> 00:05:51.400]  不少機構為了應對疫情
[00:05:51.400 --> 00:05:53.320]  或社會的情況
[00:05:53.320 --> 00:05:57.680]  已經進行了裁員或架構重整
[00:05:57.680 --> 00:06:02.200]  同工亦要自願減薪或放無薪假
[00:06:02.200 --> 00:06:03.680]  面對財政的困難
[00:06:03.680 --> 00:06:05.280]  一年後的今天
[00:06:05.280 --> 00:06:09.160]  可能情況未必有好轉
[00:06:09.160 --> 00:06:10.360]  全球經濟的衰退
[00:06:10.360 --> 00:06:13.600]  不但對整個社會帶來巨大的影響
[00:06:13.600 --> 00:06:15.640]  亦影響了教會的福音工作
[00:06:15.640 --> 00:06:18.040]  和宣教的工作
[00:06:18.040 --> 00:06:18.720]  在疫情下
[00:06:18.720 --> 00:06:20.840]  很多參會的宣教師的差遣禮
[00:06:20.840 --> 00:06:23.320]  事工分享會、短宣等等
[00:06:23.320 --> 00:06:25.160]  亦相繼取消
[00:06:25.160 --> 00:06:27.760]  很多國際會議亦被迫延期
[00:06:27.760 --> 00:06:30.880]  改為以網上方式舉辦
[00:06:30.880 --> 00:06:33.160]  很多宣教師因為國家邊境封鎖
[00:06:33.160 --> 00:06:34.800]  或航班取消
[00:06:34.800 --> 00:06:36.760]  被迫要留在工場
[00:06:36.760 --> 00:06:39.360]  不能回到家中
[00:06:39.360 --> 00:06:41.520]  很多宣教師因為疫情關係
[00:06:41.520 --> 00:06:43.920]  亦不能出發
[00:06:43.920 --> 00:06:45.800]  很多國家對人數最大的限制
[00:06:45.800 --> 00:06:48.960]  亦直接影響了教會的聚會
[00:06:48.960 --> 00:06:51.640]  和福音的傳遞
[00:06:51.640 --> 00:06:53.160]  所以過去一段時間
[00:06:53.160 --> 00:06:54.680]  很多人開始討論
[00:06:54.680 --> 00:06:58.760]  這次疫情加上香港現在種種變化
[00:06:58.760 --> 00:07:01.560]  會為香港教會的未來
[00:07:01.560 --> 00:07:04.480]  帶來甚麼影響和改變呢?
[00:07:04.480 --> 00:07:05.800]  對教會來說
[00:07:05.800 --> 00:07:08.560]  這些到底是危還是機呢?
[00:07:08.560 --> 00:07:11.400]  還是兩樣都是呢?
[00:07:11.400 --> 00:07:15.400]  答案很在乎我們怎樣去回應
[00:07:15.400 --> 00:07:17.600]  雖然的確我們經常都會有一種
[00:07:17.600 --> 00:07:20.640]  不知為何會搞成這樣的一種感受
[00:07:20.640 --> 00:07:22.840]  但上帝的話語和
[00:07:22.840 --> 00:07:25.360]  祂在歷史當中的工作可以印證
[00:07:25.360 --> 00:07:28.000]  祂仍然在掌管歷史
[00:07:28.000 --> 00:07:29.960]  我們只需要依賴上帝的恩典
[00:07:29.960 --> 00:07:32.440]  按著祂給予我們的領受
[00:07:32.440 --> 00:07:37.440]  盡力做好我們的本份就可以了
[00:07:37.440 --> 00:07:38.840]  第二個比喻記載在
[00:07:38.840 --> 00:07:42.080]  《馬學福音》四章三十至三十二節
[00:07:42.080 --> 00:07:44.680]  同樣的比喻記載在
[00:07:44.680 --> 00:07:46.400]  《馬太福音》十三章
[00:07:46.400 --> 00:07:49.640]  和《路加福音》十三章裏面
[00:07:49.640 --> 00:07:50.800]  在這個比喻裏面
[00:07:50.800 --> 00:07:54.520]  耶穌用「界賽種」來比喻上帝的國
[00:07:54.520 --> 00:07:58.200]  上帝的國我們可以用甚麼來比較呢
[00:07:58.200 --> 00:08:00.640]  可以用甚麼比喻來表明呢
[00:08:00.640 --> 00:08:02.760]  耶穌說「好像一粒界賽種
[00:08:02.760 --> 00:08:04.760]  種在田裡的時候
[00:08:04.760 --> 00:08:07.520]  雖比地上的百種都少
[00:08:07.520 --> 00:08:10.520]  但種上以後就長起來
[00:08:10.520 --> 00:08:12.520]  比各樣的菜都大
[00:08:12.520 --> 00:08:14.440]  又長出大枝來
[00:08:14.440 --> 00:08:19.640]  甚至天上的飛鳥可以縮在它的蔭下」
[00:08:19.640 --> 00:08:23.920]  界賽種大概好像一粒鹽那麼大
[00:08:23.920 --> 00:08:28.480]  這裏說它可以長成像一棵很大的植物
[00:08:28.480 --> 00:08:33.440]  有些人說甚至可以長成兩尺至六尺高那麼大的
[00:08:33.440 --> 00:08:37.760]  甚至雀鳥都可以在上面
[00:08:37.760 --> 00:08:40.600]  鹽那麼大的一粒的界賽種
[00:08:40.600 --> 00:08:43.960]  不單止可以成為一棵很大的植物
[00:08:43.960 --> 00:08:50.240]  它更加可以讓飛鳥在上面棲息
[00:08:50.240 --> 00:08:55.160]  界賽種事實上雖然不是世界上最小的一粒種子
[00:08:55.160 --> 00:08:57.160]  但是在以色列地
[00:08:57.160 --> 00:08:58.440]  在猶太人的文化裏面
[00:08:58.440 --> 00:09:03.600]  界賽種亦都代表著「極少」這樣的意思
[00:09:03.600 --> 00:09:05.720]  很多人都會覺得它毫不起眼
[00:09:05.720 --> 00:09:07.440]  不受人重視
[00:09:07.440 --> 00:09:09.920]  所以猶太人有一句這樣的諺語
[00:09:09.920 --> 00:09:12.720]  會說到一些很微小的事的時候
[00:09:12.720 --> 00:09:15.600]  他就會說「好像一粒界賽種」
[00:09:15.600 --> 00:09:20.280]  就等於我們所說的芝麻綠豆一樣
[00:09:20.280 --> 00:09:23.640]  所以界賽種不單止指它體積小
[00:09:23.640 --> 00:09:27.680]  更加是指它不能夠帶來任何實質的影響
[00:09:27.680 --> 00:09:31.000]  據說界賽種的存在好像微不足道
[00:09:31.000 --> 00:09:35.960]  沒有任何的貢獻或者影響力
[00:09:35.960 --> 00:09:37.960]  比喻強調了上帝的國
[00:09:37.960 --> 00:09:40.720]  起初看來就好像界賽種一樣
[00:09:40.720 --> 00:09:43.440]  被人去藐視
[00:09:43.440 --> 00:09:46.000]  但是當它發展起來的時候
[00:09:46.000 --> 00:09:49.400]  它就會帶來很大的影響
[00:09:49.400 --> 00:09:52.360]  可以深深地改變這個世界
[00:09:52.360 --> 00:09:56.720]  令到無數的人因而得福
[00:09:56.720 --> 00:09:58.080]  這個比喻的解釋
[00:09:58.080 --> 00:09:59.240]  比起上一個比喻
[00:09:59.240 --> 00:10:01.440]  其實有一點點困難
[00:10:01.440 --> 00:10:03.680]  困難的地方在於不同的觀點
[00:10:03.680 --> 00:10:07.360]  會帶來截然不同的一個結論
[00:10:07.360 --> 00:10:09.440]  到底這個界賽種的比喻
[00:10:09.440 --> 00:10:10.880]  我們應該正面地去看
[00:10:10.880 --> 00:10:13.160]  還是負面地去看呢?
[00:10:13.160 --> 00:10:16.920]  有些解經家將這段比喻作正面的解釋
[00:10:16.920 --> 00:10:20.040]  指上帝的國的訊息不斷地被傳開
[00:10:20.040 --> 00:10:21.680]  被接受
[00:10:21.680 --> 00:10:24.640]  教會沒有上帝的祝福而大大地發展
[00:10:24.640 --> 00:10:27.480]  為世界帶來好的改變
[00:10:27.480 --> 00:10:28.840]  但也有些人覺得
[00:10:28.840 --> 00:10:32.440]  這個比喻更加適合作負面的解釋
[00:10:32.440 --> 00:10:34.800]  耶穌在這裡其實祂要警告門徒
[00:10:34.800 --> 00:10:37.320]  說上帝國在擴張的過程中
[00:10:37.320 --> 00:10:42.240]  也同樣會出現反常的發展和變質
[00:10:42.240 --> 00:10:44.760]  因為有破壞和腐化的力量
[00:10:44.760 --> 00:10:47.520]  在地上出現
[00:10:47.520 --> 00:10:50.880]  帶來破壞
[00:10:50.880 --> 00:10:51.920]  這些解經家指出
[00:10:51.920 --> 00:10:55.440]  在《馬太福音》第十三章的經文結構裡面
[00:10:55.440 --> 00:10:56.920]  界賽種的比喻
[00:10:56.920 --> 00:11:02.360]  是放在拜子的比喻和面教的比喻中間
[00:11:02.360 --> 00:11:03.640]  於是他們提出
[00:11:03.640 --> 00:11:06.400]  既然殺拜子在田裡
[00:11:06.400 --> 00:11:10.040]  是在說殺蛋破壞的工作
[00:11:10.040 --> 00:11:16.520]  而在猶太人的思想中也經常將教和罪惡聯繫起來
[00:11:16.520 --> 00:11:21.040]  教和腐敗有一定的關係
[00:11:21.040 --> 00:11:27.480]  所以面教和拜子同樣是不好的東西
[00:11:27.480 --> 00:11:29.920]  耶穌更加在福音書裡面
[00:11:29.920 --> 00:11:34.680]  祂要門徒防備法利塞人和薩都哥人的教
[00:11:34.680 --> 00:11:36.120]  所以他們有一個結論就是
[00:11:36.120 --> 00:11:38.720]  界賽種的比喻和面教的比喻
[00:11:38.720 --> 00:11:42.920]  都應該看成是拜子的比喻的一個補充說明
[00:11:42.920 --> 00:11:45.720]  加上耶穌在同一章裡面
[00:11:45.720 --> 00:11:49.080]  用殺種的比喻去說天國的事
[00:11:49.080 --> 00:11:54.760]  裡面同樣提及到有飛鳥來吃了殺在田裡的種子
[00:11:54.760 --> 00:11:58.760]  耶穌說這些飛鳥就是象徵著殺蛋的勢力
[00:11:58.760 --> 00:12:02.120]  所以在界賽種的比喻裡面所說
[00:12:02.120 --> 00:12:05.840]  天上的飛鳥來宿在他的肢上的意思
[00:12:05.840 --> 00:12:09.200]  祂認為是指天國在擴張的同時
[00:12:09.200 --> 00:12:11.800]  會有殺蛋的勢力同時發功
[00:12:11.800 --> 00:12:14.000]  在教會的發展過程裡面
[00:12:14.000 --> 00:12:20.200]  帶來各種的滋擾、誘惑和破壞
[00:12:20.200 --> 00:12:24.360]  但我沒有採用這種對界賽種的比喻負面的解釋
[00:12:24.360 --> 00:12:25.560]  時間所限
[00:12:25.560 --> 00:12:27.320]  我簡單地說
[00:12:27.320 --> 00:12:30.680]  對於這種的看法有三個質疑
[00:12:30.680 --> 00:12:31.640]  第一點就是
[00:12:31.640 --> 00:12:32.840]  拜子的比喻
[00:12:32.840 --> 00:12:35.680]  祂只是出現在馬太福音裡面
[00:12:35.680 --> 00:12:39.080]  而見不到在其他福音書裡面出現
[00:12:39.080 --> 00:12:41.800]  若果界賽種的比喻和面教的比喻
[00:12:41.800 --> 00:12:44.680]  是拜子的比喻的補充說明的話
[00:12:44.680 --> 00:12:46.040]  既然這麼重要
[00:12:46.040 --> 00:12:47.680]  為什麼馬克福音的作者
[00:12:47.680 --> 00:12:52.560]  不將拜子的比喻寫入他的福音書裡面呢?
[00:12:52.560 --> 00:12:54.400]  第二點
[00:12:54.400 --> 00:12:57.600]  我們都明白一個比喻當中所用的象徵
[00:12:57.600 --> 00:12:59.680]  在其他的比喻裡面出現
[00:12:59.680 --> 00:13:02.840]  並不一定是代表著相同的意思
[00:13:02.840 --> 00:13:06.240]  例如剛才說到「飛鳥」這個字
[00:13:06.240 --> 00:13:08.960]  耶穌同樣都用天上的飛鳥
[00:13:08.960 --> 00:13:11.280]  和野地的百合花作比喻
[00:13:11.280 --> 00:13:13.160]  去教導人要仰賴上帝
[00:13:13.160 --> 00:13:15.160]  不要為生命憂慮
[00:13:15.160 --> 00:13:19.320]  所以飛鳥不一定是代表著撒旦的勢力
[00:13:19.320 --> 00:13:21.480]  而在舊約裡面提及獻祭的時候
[00:13:21.480 --> 00:13:23.320]  在《理昧記第七章》也說
[00:13:23.320 --> 00:13:25.920]  人獻上平安祭的時候
[00:13:25.920 --> 00:13:29.520]  可以用有教的餅
[00:13:29.520 --> 00:13:30.800]  在五旬節的時候
[00:13:30.800 --> 00:13:32.960]  他們將掃祭獻給上帝
[00:13:32.960 --> 00:13:37.280]  他們也可以拿一些細麵加上教
[00:13:37.280 --> 00:13:40.040]  作為初術之物獻給上帝
[00:13:40.040 --> 00:13:43.400]  這是《理昧記二十三章》裡面所提及的
[00:13:43.400 --> 00:13:47.200]  所以教不一定是一些負面的東西
[00:13:47.200 --> 00:13:49.320]  福音書的作者在寫書的時候
[00:13:49.320 --> 00:13:52.720]  會將一些比喻放在一起
[00:13:52.720 --> 00:13:54.560]  可能他想透過這種方法
[00:13:54.560 --> 00:13:56.360]  去將耶穌一些的教導
[00:13:56.360 --> 00:13:58.760]  以不同的面向、不同的角度
[00:13:58.760 --> 00:14:03.480]  去告訴讀者一些道理
[00:14:03.480 --> 00:14:05.800]  最後我們也發現在
[00:14:05.800 --> 00:14:07.080]  新約的一些《賜經》
[00:14:07.080 --> 00:14:09.640]  一本叫做《雅各藏書》裡面
[00:14:09.640 --> 00:14:12.360]  有記載了耶穌對門徒說了一段
[00:14:12.360 --> 00:14:15.840]  與今天介紹中的比喻相似的話
[00:14:15.840 --> 00:14:20.440]  那裡說天國就好像田間生長的墨水
[00:14:20.440 --> 00:14:21.960]  當它成熟之後
[00:14:21.960 --> 00:14:24.160]  就會將子粒散播
[00:14:24.160 --> 00:14:27.520]  令到田裡面再次充滿了墨水
[00:14:27.520 --> 00:14:31.560]  好待明年生長起來
[00:14:31.560 --> 00:14:33.800]  雖然內容與介塞總的比喻
[00:14:33.800 --> 00:14:35.960]  有一些不同的地方
[00:14:35.960 --> 00:14:37.240]  但總體來說
[00:14:37.240 --> 00:14:39.360]  他都是想植物的生長
[00:14:39.360 --> 00:14:41.360]  表達正面的意思
[00:14:41.360 --> 00:14:43.640]  告訴你天國的擴張是豐盛
[00:14:43.640 --> 00:14:46.960]  而且是為人帶來祝福的
[00:14:46.960 --> 00:14:49.080]  最後退一步來說
[00:14:49.080 --> 00:14:51.800]  介塞總的比喻的中心思想
[00:14:51.800 --> 00:14:54.360]  是想表示微不足道的事情
[00:14:54.360 --> 00:14:56.880]  會帶來巨大的影響
[00:14:56.880 --> 00:15:00.520]  都是在肯定神的國在擴張
[00:15:00.520 --> 00:15:03.280]  這一點不論正面還是負面的解釋
[00:15:03.280 --> 00:15:06.080]  其實都是一樣
[00:15:06.080 --> 00:15:07.520]  這樣介塞總的比喻
[00:15:07.520 --> 00:15:10.600]  對今天的我們有甚麼啟迪呢?
[00:15:10.600 --> 00:15:11.640]  如果我們覺得
[00:15:11.640 --> 00:15:14.760]  現在我們面對的情況非常艱難
[00:15:14.760 --> 00:15:17.520]  覺得我們的信仰好像對現實
[00:15:17.520 --> 00:15:19.880]  沒有甚麼影響力的話
[00:15:19.880 --> 00:15:22.640]  我們怎樣去理解這個比喻裡面
[00:15:22.640 --> 00:15:26.480]  形容上帝國的威力呢?
[00:15:26.480 --> 00:15:29.880]  我相信上帝在困難的裡面
[00:15:29.880 --> 00:15:31.880]  祂沒有停止工作
[00:15:31.880 --> 00:15:34.960]  祂到今天仍然呼召人跟祂同工
[00:15:34.960 --> 00:15:38.520]  即使在動盪不安的世代也是一樣
[00:15:38.520 --> 00:15:41.480]  初期教會面對很大的逼迫
[00:15:41.480 --> 00:15:44.080]  滿途大音為這樣
[00:15:44.080 --> 00:15:48.520]  而分散到各地宣講福音
[00:15:48.520 --> 00:15:51.160]  如果我們再看二千多年的教會歷史
[00:15:51.160 --> 00:15:54.880]  就會發現當教會面對著很大的困難的時候
[00:15:54.880 --> 00:15:56.680]  很多時候也是福音的工作
[00:15:56.680 --> 00:15:59.920]  最得到擴展的一些時間
[00:15:59.920 --> 00:16:02.280]  反之安逸的環境
[00:16:02.280 --> 00:16:06.520]  容易令到我們警醒的心鬆懈了下來
[00:16:06.520 --> 00:16:11.280]  對福音的使命也失去了熱誠
[00:16:11.280 --> 00:16:13.840]  如果我們回看香港教會的歷史
[00:16:13.840 --> 00:16:17.800]  我們可以學到很多的功課
[00:16:17.800 --> 00:16:21.360]  在五十年代隨著內地政局的變化
[00:16:21.360 --> 00:16:28.480]  也令到在華人社會的宣教運動帶來了很大的改變
[00:16:28.480 --> 00:16:31.240]  四九年當政權易守
[00:16:31.240 --> 00:16:34.200]  以及實施新的宗教政策之後
[00:16:34.200 --> 00:16:37.760]  由政府參與去管理教會的事務
[00:16:37.760 --> 00:16:41.200]  並要求內地所有的教會都加入
[00:16:41.200 --> 00:16:42.800]  在中政策下
[00:16:42.800 --> 00:16:46.680]  唯有加入政權認可的三次教會才能夠生存
[00:16:46.680 --> 00:16:48.800]  其他不願意加入的教會
[00:16:48.800 --> 00:16:53.280]  就難逃被解散的命運
[00:16:53.280 --> 00:16:54.880]  但也因為這樣
[00:16:54.880 --> 00:17:00.000]  很多教會和傳教士也因而選擇撤離內地
[00:17:00.000 --> 00:17:03.200]  最後來到香港這個地方
[00:17:03.200 --> 00:17:05.840]  自立地發展
[00:17:05.840 --> 00:17:07.080]  另一方面
[00:17:07.080 --> 00:17:09.600]  隨著大批的難民湧到香港
[00:17:09.600 --> 00:17:13.760]  使香港成為宣教很重要的地方
[00:17:13.760 --> 00:17:18.360]  很多原本並沒有想過在香港發展士工的警察會和傳教士
[00:17:18.360 --> 00:17:19.640]  來到香港
[00:17:19.640 --> 00:17:22.560]  看到大批的難民來到
[00:17:22.560 --> 00:17:25.640]  所以在這裡開展了很多的士工
[00:17:25.640 --> 00:17:29.280]  延續對華宣教的使命
[00:17:29.280 --> 00:17:35.600]  於是香港教會就出現了百花齊放的局面
[00:17:35.600 --> 00:17:40.560]  五十年代是香港教會增長和躍進的時候
[00:17:40.560 --> 00:17:42.760]  有統計一九五年的時候
[00:17:42.760 --> 00:17:50.560]  香港大概有一百八十八間的堂會信徒只有五萬人左右
[00:17:50.560 --> 00:17:52.040]  不過過了三年之後
[00:17:52.040 --> 00:17:56.360]  教會也已經增長了接近三百間教會
[00:17:56.360 --> 00:17:58.840]  信徒的數目也超過了七萬人
[00:17:58.840 --> 00:18:02.720]  增長超過了四成
[00:18:02.720 --> 00:18:04.520]  到了一九六二年的時候
[00:18:04.520 --> 00:18:08.240]  教會已經有三百多間
[00:18:08.240 --> 00:18:11.680]  信徒的數目更加突破了十萬大關
[00:18:11.680 --> 00:18:15.920]  就是說由一九五年開始五到十年
[00:18:15.920 --> 00:18:20.200]  香港信徒的數目就已經增加了一倍那麼多
[00:18:20.200 --> 00:18:25.200]  五十年代基督教在香港的增長絕對是空前絕後
[00:18:25.200 --> 00:18:29.240]  除了大量的宣教資源來到香港之外
[00:18:29.240 --> 00:18:32.200]  也都剛才說到因為很多難民的湧入
[00:18:32.200 --> 00:18:36.440]  激化了香港社會原有的很多的問題
[00:18:36.440 --> 00:18:41.640]  由於當時基督教界能夠很迅速地去回應社會上的需要
[00:18:41.640 --> 00:18:46.440]  不單止促成了香港教會史上的增長和躍進
[00:18:46.440 --> 00:18:51.760]  也都大大地紓解了香港社會的危機
[00:18:51.760 --> 00:18:56.880]  香港基督教界在香港的教育和社會福利服務各方面
[00:18:56.880 --> 00:18:58.760]  建立的深厚基礎
[00:18:58.760 --> 00:19:03.360]  就是在這個時候去奠定的
[00:19:03.360 --> 00:19:05.600]  五十年代同時是香港教會神學教育
[00:19:05.600 --> 00:19:08.480]  和文字史功的一個突破期
[00:19:08.480 --> 00:19:10.960]  神學教育方面由國內南下
[00:19:10.960 --> 00:19:15.120]  來到香港服校或者建校的
[00:19:15.120 --> 00:19:19.200]  總共在五十年代有十幾家
[00:19:19.200 --> 00:19:23.720]  在六十年代更加進一步地去增加
[00:19:23.720 --> 00:19:27.920]  此外國內出版的機構也都來到香港
[00:19:27.920 --> 00:19:31.800]  促成了本地文字史功的發展
[00:19:31.800 --> 00:19:37.320]  香港一躍而成為華人神學教育和文字工作的重鎮
[00:19:37.320 --> 00:19:40.640]  服侍的對象不單止是香港
[00:19:40.640 --> 00:19:46.840]  也都擴展至東南亞和北美各地的華人教會
[00:19:46.840 --> 00:19:49.440]  或者這些資料
[00:19:49.440 --> 00:19:54.080]  或者這些在香港發展的情況
[00:19:54.080 --> 00:19:57.280]  不需要跟大家講太多
[00:19:57.280 --> 00:19:59.760]  因為大家現在身處的中文大學
[00:19:59.760 --> 00:20:04.120]  現在我們一同崇拜序會的崇基禮拜堂
[00:20:04.120 --> 00:20:06.720]  也都因為在五十年代內地的變化
[00:20:06.720 --> 00:20:09.840]  而來到香港這裡去植根
[00:20:09.840 --> 00:20:13.240]  崇基學院由內地第一所基督教大學
[00:20:13.240 --> 00:20:15.200]  聖約翰大學的校董
[00:20:15.200 --> 00:20:20.760]  以及基督教大學廣州嶺南大學的校長等等的人
