
[00:00:00.000 --> 00:00:03.920]  中國人說「齊家治國平天下」
[00:01:47.600 --> 00:01:50.760]  用在我們夫妻的生活上
[00:01:50.760 --> 00:01:56.320]  我們一定會得到很大的收穫
[00:01:56.320 --> 00:01:59.640]  今天要和大家講四點
[00:01:59.640 --> 00:02:04.440]  怎樣能夠造成一個智慧的夫妻
[00:02:04.440 --> 00:02:05.840]  有四點那麼多
[00:02:05.840 --> 00:02:09.800]  第一點就是要有靈裏面的相交
[00:02:09.800 --> 00:02:12.200]  《聖經》裏面所有的關係
[00:02:12.200 --> 00:02:14.600]  都是由裏面去到外面
[00:02:14.600 --> 00:02:17.040]  都是先由聖靈開始
[00:02:17.040 --> 00:02:21.680]  由靈開始然後才去到肉體
[00:02:21.680 --> 00:02:22.960]  但是很可惜
[00:02:22.960 --> 00:02:29.000]  俗世的關係都是剛剛相反
[00:02:29.000 --> 00:02:31.400]  雖然我們是基督徒
[00:02:31.400 --> 00:02:35.680]  但是未必我們能夠做到靈裏面的相交
[00:02:35.680 --> 00:02:39.320]  這個就是由有這麼多基督徒都鬧離婚
[00:02:39.320 --> 00:02:40.960]  我們能夠知道
[00:02:40.960 --> 00:02:43.560]  靈裏面的相交不是容易做到
[00:02:43.560 --> 00:02:46.920]  我們看《針研》的18章22節
[00:02:46.920 --> 00:02:50.520]  「得著賢妻是得著好處
[00:02:50.520 --> 00:02:54.440]  也是蒙了耶和華的恩惠」
[00:02:54.440 --> 00:02:57.880]  其實這些經文不是說得到任何的妻子
[00:02:57.880 --> 00:02:59.880]  都是神的恩惠
[00:02:59.880 --> 00:03:03.560]  我們要看哥倫多後書的6章14節
[00:03:03.560 --> 00:03:06.240]  「你們和不信的緣不相配
[00:03:06.240 --> 00:03:07.920]  不要同父一家
[00:03:07.920 --> 00:03:10.280]  義和不義有什麼相交呢?
[00:03:10.280 --> 00:03:13.800]  光明和黑暗有什麼相通呢?」
[00:03:13.800 --> 00:03:15.560]  《聖經》教導我們
[00:03:15.560 --> 00:03:20.240]  就是一個基督徒和非基督徒不能夠是同父一家
[00:03:20.240 --> 00:03:22.040]  所以一個基督徒找配偶
[00:03:22.040 --> 00:03:24.760]  要首先找一個基督徒
[00:03:24.760 --> 00:03:28.760]  然後才看大家的性格是否適合
[00:03:28.760 --> 00:03:34.600]  但如果一個基督徒去和一個非基督徒結婚的話
[00:03:34.600 --> 00:03:39.200]  這段婚姻是會非常難來維持
[00:03:39.200 --> 00:03:43.600]  有人問靈裏面的相交究竟是怎樣的相交
[00:03:43.600 --> 00:03:46.760]  靈裏面的相交其實就好像一個三角形
[00:03:46.760 --> 00:03:51.600]  一個三角形最上高的那隻角代表是神
[00:03:51.600 --> 00:03:55.640]  下面有兩隻角代表夫妻兩個
[00:03:55.640 --> 00:03:57.120]  一人一邊
[00:03:57.120 --> 00:04:01.600]  當夫妻自己和神的關係越來越近的時候
[00:04:01.600 --> 00:04:05.200]  就會將夫妻自己的關係越拉越近
[00:04:05.200 --> 00:04:08.800]  你試一下將沿著兩邊
[00:04:08.800 --> 00:04:12.640]  從兩隻角一直向上高的角來移動
[00:04:12.640 --> 00:04:16.440]  你就會發覺兩邊的距離越拉越近
[00:04:16.440 --> 00:04:19.920]  這就是靈裏面的相交
[00:04:19.920 --> 00:04:23.320]  這也是原因為何信與不信
[00:04:23.320 --> 00:04:25.440]  聖經說不能同父一家
[00:04:25.440 --> 00:04:28.720]  如果你這個三角形只有一邊
[00:04:28.720 --> 00:04:32.200]  你自己和神的關係可能越拉越近
[00:04:32.200 --> 00:04:35.200]  但是你的伴偶是不會移動的
[00:04:35.200 --> 00:04:39.960]  所以反而會令你和伴偶的距離越拉越遠
[00:04:39.960 --> 00:04:43.040]  這也很像一條樓梯
[00:04:43.040 --> 00:04:44.960]  一條樓梯也有兩邊
[00:04:44.960 --> 00:04:46.480]  但如果你只有一邊的話
[00:04:46.480 --> 00:04:51.800]  這條樓梯是不能夠站得穩的
[00:04:51.800 --> 00:04:53.200]  有很多基督徒
[00:04:53.200 --> 00:04:55.680]  他們都想著和非基督徒結婚
[00:04:55.680 --> 00:04:58.240]  然後慢慢改變對方
[00:04:58.240 --> 00:05:00.640]  能夠改變對方真是感謝神
[00:05:00.640 --> 00:05:02.160]  是神的恩典
[00:05:02.160 --> 00:05:04.880]  但如果你不能夠改變對方的時候
[00:05:04.880 --> 00:05:07.560]  就會出現很大的問題
[00:05:07.560 --> 00:05:10.760]  當然也有夫妻結婚的時候
[00:05:10.760 --> 00:05:12.920]  雙方都不是基督徒
[00:05:12.920 --> 00:05:15.760]  但是慢慢一方面成為了基督徒
[00:05:15.760 --> 00:05:19.920]  也會出現這些信與不信的問題
[00:05:19.920 --> 00:05:23.880]  但是如果一開始就是信與不信同父一家
[00:05:23.880 --> 00:05:27.080]  這個絕對不是聖經的教導
[00:05:27.080 --> 00:05:28.560]  有人可能會問
[00:05:28.560 --> 00:05:32.160]  我現在已經和非基督徒結婚了
[00:05:32.160 --> 00:05:33.720]  那應該怎麼做?
[00:05:33.720 --> 00:05:36.400]  聖經教導我們
[00:05:36.400 --> 00:05:38.560]  你要仍然和他在一起
[00:05:38.560 --> 00:05:40.080]  盡量感染他
[00:05:40.080 --> 00:05:44.120]  盡量能夠以你的生命來改變他
[00:05:44.120 --> 00:05:46.080]  繼續為他來禱告
[00:05:46.080 --> 00:05:50.600]  希望有一天能夠是大家有靈裡面的相交
[00:05:50.600 --> 00:05:55.840]  就好像一對變成了屬靈的夫妻
[00:05:55.840 --> 00:05:59.040]  我們看到在聖經裡面告訴我們
[00:05:59.040 --> 00:06:01.280]  如果是成為靈裡面相交
[00:06:01.280 --> 00:06:04.080]  成為一對靈裡面相交的夫妻
[00:06:04.080 --> 00:06:05.960]  就會有美好的見證
[00:06:05.960 --> 00:06:09.920]  就好像《真言三十一章》裡面告訴我們
[00:06:09.920 --> 00:06:13.440]  告訴我們這個妻子是有很大的影響力
[00:06:13.440 --> 00:06:16.720]  丈夫和兒女都很讚賞她
[00:06:16.720 --> 00:06:20.000]  《真言三十一章》是二十八節
[00:06:20.000 --> 00:06:22.560]  這個丈夫也是受人敬佩
[00:06:22.560 --> 00:06:26.760]  說他坐在城門口和長老一起
[00:06:26.760 --> 00:06:28.560]  眾人都認識他
[00:06:28.560 --> 00:06:31.680]  坐在城門口和長老一起
[00:06:31.680 --> 00:06:33.360]  就是說他德高望重
[00:06:33.360 --> 00:06:36.320]  在那裡幫助別人排除糾紛
[00:06:36.320 --> 00:06:38.360]  來解決問題
[00:06:38.360 --> 00:06:43.120]  這個在《真言三十一章》二十三節有講到
[00:06:43.120 --> 00:06:46.040]  太太也是滿口有智慧
[00:06:46.040 --> 00:06:49.160]  她的舌頭上是有人事有法則
[00:06:49.160 --> 00:06:51.400]  她是用智慧來指示人
[00:06:51.400 --> 00:06:53.760]  她每做的所有任何事情
[00:06:53.760 --> 00:06:55.040]  任何的職責
[00:06:55.040 --> 00:06:56.760]  她都能夠重心
[00:06:56.760 --> 00:07:01.760]  在《真言三十一篇》二十六節
[00:07:01.760 --> 00:07:04.760]  葛培莉曾經講過一句話
[00:07:04.760 --> 00:07:08.840]  她說一對夫婦的確能夠持續
[00:07:08.840 --> 00:07:11.800]  他們的關係能夠持續一生一世
[00:07:11.800 --> 00:07:15.920]  但是這兩夫妻要願意去做三件事
[00:07:15.920 --> 00:07:19.320]  這三件事就是一起去敬拜神
[00:07:19.320 --> 00:07:21.080]  一起去禱告
[00:07:21.080 --> 00:07:22.680]  一起去讀經
[00:07:22.680 --> 00:07:25.520]  如果我們做這三件事的時候
[00:07:25.520 --> 00:07:31.080]  一起就會有一段美好的婚姻
[00:07:31.080 --> 00:07:35.200]  這也是我們所講的靈裡面的相交
[00:07:35.200 --> 00:07:38.760]  當夫妻自己和神的關係越拉越近
[00:07:38.760 --> 00:07:42.040]  他們自己的關係都會越來越接近
[00:07:42.040 --> 00:07:45.000]  就好像《真言三十一章》裡面
[00:07:45.000 --> 00:07:48.800]  告訴我們這個美好的見證
[00:07:48.800 --> 00:07:52.640]  第一點我們講了就是靈裡面的相交
[00:07:52.640 --> 00:07:55.680]  第二點是要有忠誠的相交
[00:07:55.680 --> 00:07:59.680]  在《真言》的五章十五至十九節
[00:07:59.680 --> 00:08:03.840]  它說丈夫要對妻子忠誠
[00:08:03.840 --> 00:08:08.280]  當然妻子也要對丈夫忠誠
[00:08:08.280 --> 00:08:11.000]  我記得我講這個《真言》的系列
[00:08:11.000 --> 00:08:14.880]  第二講的時候就講了聖潔的智慧
[00:08:14.880 --> 00:08:18.760]  一個忠誠的相交就是有聖潔的智慧
[00:08:18.760 --> 00:08:23.800]  所以我在這裡不會再講很多了
[00:08:23.800 --> 00:08:26.000]  所以如果你們想知道
[00:08:26.000 --> 00:08:28.280]  怎樣能夠有忠誠的相交
[00:08:28.280 --> 00:08:30.800]  怎樣能夠有這個聖潔的智慧
[00:08:30.800 --> 00:08:32.680]  你可以聽回那一篇
[00:08:32.680 --> 00:08:35.080]  在《真言》的第二講
[00:08:35.080 --> 00:08:39.240]  除了靈裡面的相交
[00:08:39.240 --> 00:08:40.960]  忠誠的相交
[00:08:40.960 --> 00:08:44.680]  第三點就是有溝通的相交
[00:08:44.680 --> 00:08:48.120]  我相信大部分的婚姻出現問題
[00:08:48.120 --> 00:08:49.280]  有破裂
[00:08:49.280 --> 00:08:52.480]  就是夫妻的溝通出現了問題
[00:08:52.480 --> 00:08:57.000]  所以搞到夫妻各走極端
[00:08:57.000 --> 00:08:58.440]  怎樣各走極端
[00:08:58.440 --> 00:09:03.000]  就是男的將全部的時間精神放在事業上
[00:09:03.000 --> 00:09:04.520]  在他的工作上
[00:09:04.520 --> 00:09:08.760]  女的可能將全部的精神放在兒女身上
[00:09:08.760 --> 00:09:13.000]  也可能去煲電影粥 電視粥
[00:09:13.000 --> 00:09:17.520]  去打牌
[00:09:17.520 --> 00:09:20.800]  但是這些都是逃避現實
[00:09:20.800 --> 00:09:23.760]  夫妻來說是要面對現實
[00:09:23.760 --> 00:09:27.480]  其實這個溝通的相交是非常之重要
[00:09:27.480 --> 00:09:28.880]  為什麼這麼重要
[00:09:28.880 --> 00:09:31.120]  還將它放在第三位
[00:09:31.120 --> 00:09:33.080]  而不是將它放在第一位
[00:09:33.080 --> 00:09:34.360]  剛才也說過
[00:09:34.360 --> 00:09:37.600]  所有的關係都是從神的關係開始
[00:09:37.600 --> 00:09:40.440]  所以靈裡面的相交一定是第一位
[00:09:40.440 --> 00:09:43.200]  第二 如果夫妻沒有了忠誠
[00:09:43.200 --> 00:09:44.200]  沒有了專一
[00:09:44.200 --> 00:09:47.240]  這個婚姻是不能夠維持
[00:09:47.240 --> 00:09:51.720]  所以第三點才說溝通的相交
[00:09:51.720 --> 00:09:54.680]  但是這一件是非常之重要的事
[00:09:54.680 --> 00:09:56.480]  像我剛才說的
[00:09:56.480 --> 00:09:59.720]  差不多大部分婚姻出現問題
[00:09:59.720 --> 00:10:02.200]  都是因為溝通出現問題
[00:10:02.200 --> 00:10:04.800]  我在這裡會跟大家講多一點
[00:10:04.800 --> 00:10:06.400]  會講五點
[00:10:06.400 --> 00:10:09.400]  第一點是要彼此的接納
[00:10:09.400 --> 00:10:12.600]  第二點是要彼此的明白
[00:10:12.600 --> 00:10:15.680]  第三點是要彼此的尊重
[00:10:15.680 --> 00:10:16.800]  如果你注意的話
[00:10:16.800 --> 00:10:20.240]  頭三點都是跟對方的關係
[00:10:20.240 --> 00:10:24.560]  但是去到第四點突然間就是針對問題
[00:10:24.560 --> 00:10:26.400]  面對問題
[00:10:26.400 --> 00:10:27.800]  而第五點就是
[00:10:27.800 --> 00:10:30.640]  當你發覺你試過所有的辦法
[00:10:30.640 --> 00:10:34.560]  都不能夠跟你的伴偶和睦相處
[00:10:34.560 --> 00:10:38.840]  你可能是要找第三者來幫助你
[00:10:38.840 --> 00:10:40.840]  我們一起先來看看
[00:10:40.840 --> 00:10:44.840]  第一點就是彼此的接納
[00:10:44.840 --> 00:10:49.160]  我在三十多年前患了一個很嚴重的憂鬱症
[00:10:49.160 --> 00:10:51.640]  當時我是有了教會
[00:10:51.640 --> 00:10:54.520]  但是我不會叫自己做一個基督徒
[00:10:54.520 --> 00:10:57.080]  為什麼會有這麼嚴重的憂鬱症?
[00:10:57.080 --> 00:10:59.280]  我以為我自己是有心臟病
[00:10:59.280 --> 00:11:01.000]  所以自己嚇自己
[00:11:01.000 --> 00:11:02.800]  變成了憂鬱症
[00:11:02.800 --> 00:11:05.960]  整個人瘦了二、三十磅
[00:11:05.960 --> 00:11:07.360]  很大壓力
[00:11:07.360 --> 00:11:08.680]  所以我去上一課
[00:11:08.680 --> 00:11:13.480]  那一課叫做如何應對壓力
[00:11:13.480 --> 00:11:15.560]  我很記得一去上課
[00:11:15.560 --> 00:11:17.880]  有一個老師第一件問我們的事
[00:11:17.880 --> 00:11:20.360]  就是你們為什麼來上課
[00:11:20.360 --> 00:11:22.360]  你們想得到什麼?
[00:11:22.360 --> 00:11:25.360]  大部分所有的同學
[00:11:25.360 --> 00:11:27.240]  除了我
[00:11:27.240 --> 00:11:32.240]  個個都說他們和伴偶的感情出現了問題
[00:11:32.240 --> 00:11:35.840]  他們希望能夠改變他們的伴偶
[00:11:35.840 --> 00:11:40.080]  我當時就打了一個突
[00:11:40.080 --> 00:11:42.640]  突然間發覺原來美國的婚姻
[00:11:42.640 --> 00:11:44.720]  真的出現了這麼大的問題
[00:11:44.720 --> 00:11:50.040]  整班裡面全部的人都是和他們的伴偶出現問題
[00:11:50.040 --> 00:11:52.440]  想改變他們的伴偶
[00:11:52.440 --> 00:11:54.000]  我記得老師說
[00:11:54.000 --> 00:11:56.640]  他說為什麼你們這麼大壓力
[00:11:56.640 --> 00:11:59.520]  就是因為你們想改變你們的伴偶
[00:11:59.520 --> 00:12:02.960]  而世上沒有人能夠改變另外一個人
[00:12:02.960 --> 00:12:06.280]  所以這個就是你們壓力的問題所在
[00:12:06.280 --> 00:12:09.520]  你們應該要做的就是接受現實
[00:12:09.520 --> 00:12:13.120]  這個現實就是你們改變不了你們的伴偶
[00:12:13.120 --> 00:12:16.160]  我非常記得老師說這句話
[00:12:16.160 --> 00:12:18.160]  我心想大件事
[00:12:18.160 --> 00:12:20.480]  我自己不是因為想改變伴偶
[00:12:20.480 --> 00:12:22.480]  我是因為害怕自己有心臟病
[00:12:22.480 --> 00:12:24.480]  你叫我接受現實
[00:12:24.480 --> 00:12:26.480]  叫我接受我有心臟病
[00:12:26.480 --> 00:12:28.480]  還令我更加害怕
[00:12:28.480 --> 00:12:31.280]  但是當時我就真的看到
[00:12:31.280 --> 00:12:34.560]  原來美國真的出現了很大的問題
[00:12:34.560 --> 00:12:35.640]  婚姻上
[00:12:35.640 --> 00:12:39.960]  那些夫妻都想彼此改變大家
[00:12:39.960 --> 00:12:44.480]  改變不了的時候就變成了有很大的壓力
[00:12:44.480 --> 00:12:47.600]  甚至是搞出有離婚的問題
[00:12:47.600 --> 00:12:51.080]  所以老師說你們要接受現實
[00:12:51.080 --> 00:12:54.040]  你們改變不了你們的伴偶
[00:12:54.040 --> 00:12:56.040]  你有可能會問
[00:12:56.040 --> 00:12:59.960]  這個教導是不是合乎聖經的教導
[00:12:59.960 --> 00:13:03.560]  我不知道那個老師是不是一個基督徒
[00:13:03.560 --> 00:13:07.120]  但是他所說的是合乎聖經的教導
[00:13:07.120 --> 00:13:10.160]  在羅馬書的十五章第七節
[00:13:10.160 --> 00:13:12.520]  所以你們要彼此接納
[00:13:12.520 --> 00:13:15.200]  如同基督接納你們一樣
[00:13:15.200 --> 00:13:17.840]  使榮耀歸於神
[00:13:17.840 --> 00:13:20.040]  我們首先要注意的是
[00:13:20.040 --> 00:13:22.680]  是耶穌基督接受了我們
[00:13:22.680 --> 00:13:24.520]  接受了我接受了你
[00:13:24.520 --> 00:13:28.560]  夫妻來說也都接受了丈夫接受了妻子
[00:13:28.560 --> 00:13:30.560]  他為什麼接受我們
[00:13:30.560 --> 00:13:32.920]  就是因為他愛我們
[00:13:32.920 --> 00:13:35.080]  在羅馬書的五章八節
[00:13:35.080 --> 00:13:38.480]  說唯有基督在我們還作罪人的時候
[00:13:38.480 --> 00:13:39.760]  為我們死
[00:13:39.760 --> 00:13:43.600]  神的愛就在此向我們顯明了
[00:13:43.600 --> 00:13:44.920]  我們注意
[00:13:44.920 --> 00:13:47.760]  是我們還作罪人的時候
[00:13:47.760 --> 00:13:51.680]  耶穌基督就接納了我們
[00:13:51.680 --> 00:13:54.280]  他不是要我們先改變了
[00:13:54.280 --> 00:13:57.760]  他可以說你要先改變了我才接納你
[00:13:57.760 --> 00:13:59.560]  但是他沒有這樣做
[00:13:59.560 --> 00:14:02.800]  他接受我們因為他愛我們
[00:14:02.800 --> 00:14:07.120]  這也是撒旦不想人明白的一個真理
[00:14:07.120 --> 00:14:09.560]  就是神願意接納我們
[00:14:09.560 --> 00:14:10.400]  每一個人
[00:14:10.400 --> 00:14:13.800]  如果我們願意去歸向祂的話
[00:14:13.800 --> 00:14:17.440]  撒旦想讓每個人都有一個誤覺
[00:14:17.440 --> 00:14:20.160]  就是說你不是那麼可愛
[00:14:20.160 --> 00:14:23.200]  你是很多罪、很多問題
[00:14:23.200 --> 00:14:25.120]  神不會接納你
[00:14:25.120 --> 00:14:26.120]  這也是原因
[00:14:26.120 --> 00:14:28.880]  所以我也見過有很多人
[00:14:28.880 --> 00:14:31.600]  你去跟祂傳福音
[00:14:31.600 --> 00:14:33.400]  祂說你等一下吧
[00:14:33.400 --> 00:14:35.600]  我遲一點才接受耶穌基督
[00:14:35.600 --> 00:14:39.480]  讓我先做好一點
[00:14:39.480 --> 00:14:40.640]  讓我少一點罪
[00:14:40.640 --> 00:14:42.480]  讓我先做一個好人
[00:14:42.480 --> 00:14:46.320]  神從來沒有說要你改變了才接納你
[00:14:46.320 --> 00:14:48.680]  如果是這樣要改變了才接納你
[00:14:48.680 --> 00:14:51.000]  相信沒有一個人能夠得救
[00:14:51.000 --> 00:14:52.240]  因為我們知道
[00:14:52.240 --> 00:14:55.040]  就算我們是接受了耶穌基督
[00:14:55.040 --> 00:14:57.240]  我們一樣是會犯罪
[00:14:57.240 --> 00:14:59.200]  但是透過聖靈的帶領
[00:14:59.200 --> 00:15:01.720]  我們會越來越像耶穌基督
[00:15:01.720 --> 00:15:05.200]  我們會越來越有一個改變的生命
[00:15:05.200 --> 00:15:11.640]  這個就是真正聖經的教導
[00:15:11.640 --> 00:15:14.080]  同樣我們基督徒的夫妻
[00:15:14.080 --> 00:15:17.800]  應該是彼此的接納、彼此的接受
[00:15:17.800 --> 00:15:20.360]  就好像耶穌基督接納我們一樣
[00:15:20.360 --> 00:15:22.080]  但是這裡我要講清楚的
[00:15:22.080 --> 00:15:25.520]  就是不是說接納對方的罪
[00:15:25.520 --> 00:15:26.520]  如果有罪
[00:15:26.520 --> 00:15:28.520]  如果犯了聖經裡面所講的罪
[00:15:28.520 --> 00:15:29.760]  我們是要指出
[00:15:29.760 --> 00:15:31.080]  我們是要處理
[00:15:31.080 --> 00:15:32.400]  不是說去包容
[00:15:32.400 --> 00:15:34.800]  就是甚麼都看不見
[00:15:34.800 --> 00:15:36.920]  《馬太福音》18章講得很清楚
[00:15:36.920 --> 00:15:40.480]  應該怎樣來處理如果有罪
[00:15:40.480 --> 00:15:43.040]  但是夫妻間很多時候的問題
[00:15:43.040 --> 00:15:44.120]  都是芝麻綠豆
[00:15:44.120 --> 00:15:47.280]  都是一些很瑣碎、雞毛蒜皮的事
[00:15:47.280 --> 00:15:49.680]  就好像性格不相同
[00:15:49.680 --> 00:15:51.840]  又或者是個人的喜愛
[00:15:51.840 --> 00:15:53.280]  丈夫喜歡做這樣
[00:15:53.280 --> 00:15:55.200]  太太又喜歡做那樣
[00:15:55.200 --> 00:15:58.640]  有很多時候都是和這個真理無關
[00:15:58.640 --> 00:16:03.120]  這些問題不是說結婚前看不到的
[00:16:03.120 --> 00:16:05.720]  拍拖的時候已經有的了
[00:16:05.720 --> 00:16:07.960]  但是那時候是盲目的
[00:16:07.960 --> 00:16:10.920]  對於對方的短處是視而不見
[00:16:10.920 --> 00:16:15.200]  到了蜜月期完了就怎樣了
[00:16:15.200 --> 00:16:19.920]  這些所有的弊處、所有的短處都出來了
[00:16:19.920 --> 00:16:21.120]  耶穌基督愛我們
[00:16:21.120 --> 00:16:22.880]  耶穌基督接受我們
[00:16:22.880 --> 00:16:28.160]  我們也都需要愛我們的伴偶來接受他們
[00:16:28.160 --> 00:16:33.800]  我剛才說我們不能夠改變對方
[00:16:33.800 --> 00:16:36.600]  當我們希望改變對方
[00:16:36.600 --> 00:16:39.840]  而是用盡辦法來改變對方
[00:16:39.840 --> 00:16:41.680]  改變不了的時候就會怎樣
[00:16:41.680 --> 00:16:43.040]  就會有很大壓力
[00:16:43.040 --> 00:16:45.200]  甚至搞到離婚
[00:16:45.200 --> 00:16:47.360]  最大的力量在神那裡
[00:16:47.360 --> 00:16:50.320]  我們要為我們的伴偶來禱告
[00:16:50.320 --> 00:16:53.520]  唯一能夠改變他們的是神
[00:16:53.520 --> 00:16:55.760]  不是我們自己
[00:16:55.760 --> 00:16:59.440]  第二點是要明白對方
[00:16:59.440 --> 00:17:01.800]  這個世界根本就不是完美
[00:17:01.800 --> 00:17:05.080]  你和我都不是完美的人
[00:17:05.080 --> 00:17:08.800]  這個世上更加沒有完美的婚姻
[00:17:08.800 --> 00:17:10.640]  一定會出現問題的
[00:17:10.640 --> 00:17:12.520]  就是出現了問題之後
[00:17:12.520 --> 00:17:14.560]  兩夫妻怎樣去溝通
[00:17:14.560 --> 00:17:16.440]  怎樣去繼續相處
[00:17:16.440 --> 00:17:19.320]  怎樣去明白對方
[00:17:19.320 --> 00:17:20.520]  有些夫妻
[00:17:20.520 --> 00:17:23.040]  兩夫妻說話說得很少很少
[00:17:23.040 --> 00:17:24.920]  一天都沒有十句的話
[00:17:24.920 --> 00:17:29.480]  又有些夫妻雞端不斷
[00:17:29.480 --> 00:17:30.800]  就是很多很多話
[00:17:30.800 --> 00:17:33.920]  但是不等於他們是明白對方
[00:17:33.920 --> 00:17:35.800]  我爸爸在世的時候
[00:17:35.800 --> 00:17:38.040]  他是上海人
[00:17:38.040 --> 00:17:41.040]  他的廣東話是不鹹不淡
[00:17:41.040 --> 00:17:43.360]  他的廣東話是要一些又懂上海話
[00:17:43.360 --> 00:17:46.080]  又懂廣東話的人才聽得明白
[00:17:46.080 --> 00:17:48.800]  Catherine就是廣東人
[00:17:48.800 --> 00:17:50.480]  她懂一點點上海話
[00:17:50.480 --> 00:17:52.720]  但是又不是懂得很多
[00:17:52.720 --> 00:17:55.920]  她跟我爸爸聊天就很有趣了
[00:17:55.920 --> 00:17:58.320]  兩個可以聊得頭頭是道
[00:17:58.320 --> 00:17:59.440]  津津有味
[00:17:59.440 --> 00:18:01.120]  可以聊很久
[00:18:01.120 --> 00:18:03.360]  但是旁邊那些又懂廣東話
[00:18:03.360 --> 00:18:05.720]  又懂上海話的人
[00:18:05.720 --> 00:18:07.360]  就笑得肚子都彎了
[00:18:07.360 --> 00:18:08.800]  笑到要滾地
[00:18:08.800 --> 00:18:09.680]  他們兩個人
[00:18:09.680 --> 00:18:11.280]  看著我們都不知道我們在做什麼
[00:18:11.280 --> 00:18:13.240]  他以為自己對答如流
[00:18:13.240 --> 00:18:15.080]  你講我答
[00:18:15.080 --> 00:18:17.360]  其實他們兩個是雞同鴨講
[00:18:17.360 --> 00:18:19.320]  是牛頭不搭馬嘴
[00:18:19.320 --> 00:18:20.320]  你有你說的
[00:18:20.320 --> 00:18:21.200]  我有我說的
[00:18:21.200 --> 00:18:23.920]  兩個人根本是鋒馬牛不相合
[00:18:23.920 --> 00:18:27.360]  有很多的基督徒的夫妻都是一樣
[00:18:27.360 --> 00:18:29.400]  他們以為很明白對方
[00:18:29.400 --> 00:18:32.200]  但是根本完全是不明白
[00:18:32.200 --> 00:18:34.760]  還有一些基督徒的夫妻
[00:18:34.760 --> 00:18:38.360]  根本是沒有嘗試去明白對方
[00:18:38.360 --> 00:18:40.880]  《針刑》的十八章第十三節
[00:18:40.880 --> 00:18:43.480]  說未曾聽原先回答的
[00:18:43.480 --> 00:18:46.760]  便是他的愚昧和羞辱
[00:18:46.760 --> 00:18:48.600]  《針刑》告訴我們
[00:18:48.600 --> 00:18:50.480]  你都未聽完別人講什麼
[00:18:50.480 --> 00:18:51.400]  你去回答的
[00:18:51.400 --> 00:18:53.480]  這個是一個愚蠢的人
[00:18:53.480 --> 00:18:54.800]  不單止是愚蠢
[00:18:54.800 --> 00:18:57.920]  他還使得羞辱是帶給自己
[00:18:57.920 --> 00:18:58.960]  為什麼?
[00:18:58.960 --> 00:19:00.880]  因為當你未聽清楚的時候
[00:19:00.880 --> 00:19:01.640]  你回答
[00:19:01.640 --> 00:19:02.800]  你一定答錯
[00:19:02.800 --> 00:19:03.920]  你答錯的時候
[00:19:03.920 --> 00:19:07.720]  你就將羞辱給你自己
[00:19:07.720 --> 00:19:10.440]  我們不單止是要明白對方
[00:19:10.440 --> 00:19:13.320]  我們甚至是要明白自己
