
[00:00:00.000 --> 00:00:02.000]  領事會主內平安
[00:03:37.000 --> 00:03:40.000]  他得到耶穌的醫治和憐憫
[00:03:40.000 --> 00:03:43.000]  他就立即痊癒過來
[00:03:43.000 --> 00:03:45.000]  背景是當時耶穌和門徒
[00:03:45.000 --> 00:03:47.000]  在一個猶太人的節期當中
[00:03:47.000 --> 00:03:48.000]  去到耶路撒冷
[00:03:48.000 --> 00:03:50.000]  經文沒有記載
[00:03:50.000 --> 00:03:52.000]  究竟這是什麼樣的節期
[00:03:52.000 --> 00:03:54.000]  相信這不是重點
[00:03:54.000 --> 00:03:56.000]  不過它是讓我們知道
[00:03:56.000 --> 00:03:59.000]  當時是一個節期的氣氛
[00:03:59.000 --> 00:04:01.000]  是一個熱鬧的氣氛當中
[00:04:01.000 --> 00:04:02.000]  在這樣的背景之下
[00:04:02.000 --> 00:04:04.000]  我們更加看得見
[00:04:04.000 --> 00:04:08.000]  控托出那一幫孤苦無助
[00:04:08.000 --> 00:04:12.000]  那一幫病患的人的苦況
[00:04:12.000 --> 00:04:14.000]  陽門是相信在耶路撒冷北面
[00:04:14.000 --> 00:04:16.000]  一個小小的城門
[00:04:16.000 --> 00:04:17.000]  有很多人在節期的時候
[00:04:17.000 --> 00:04:19.000]  就帶著一些生畜
[00:04:19.000 --> 00:04:20.000]  經過這裡的門
[00:04:20.000 --> 00:04:26.000]  來進入聖殿的當中去獻祭
[00:04:26.000 --> 00:04:29.000]  在陽門的附近有一個池
[00:04:29.000 --> 00:04:33.000]  希伯來話叫做「不是大池」
[00:04:33.000 --> 00:04:35.000]  有五個的囊子
[00:04:35.000 --> 00:04:36.000]  好像這幅圖片我們看到
[00:04:36.000 --> 00:04:38.000]  四邊有囊子
[00:04:38.000 --> 00:04:41.000]  加上中間有一條走廊
[00:04:41.000 --> 00:04:42.000]  間開了一個池
[00:04:42.000 --> 00:04:44.000]  變成兩個池
[00:04:44.000 --> 00:04:46.000]  相信這個池子
[00:04:46.000 --> 00:04:48.000]  也有一定的規模
[00:04:48.000 --> 00:04:52.000]  根據考古學家的研究
[00:04:52.000 --> 00:04:54.000]  現在這個池的遺跡
[00:04:54.000 --> 00:04:58.000]  遺址仍然存在
[00:04:58.000 --> 00:05:02.000]  經文形容這個池很特別
[00:05:02.000 --> 00:05:05.000]  特別的地方不是它的設計
[00:05:05.000 --> 00:05:08.000]  而是當中有很多病患
[00:05:08.000 --> 00:05:10.000]  無論是什麼病的人
[00:05:10.000 --> 00:05:12.000]  都聚集到這裡
[00:05:12.000 --> 00:05:16.000]  包括是核眼的、渠腿的
[00:05:16.000 --> 00:05:19.000]  血氣枯乾的、癱瘓的
[00:05:19.000 --> 00:05:22.000]  原因是因為他們相信
[00:05:22.000 --> 00:05:27.000]  相傳這個池有特別的治療效用
[00:05:27.000 --> 00:05:29.000]  什麼病都可以治療
[00:05:29.000 --> 00:05:32.000]  不過治療的方式很特別
[00:05:32.000 --> 00:05:37.000]  相傳當時天使是會
[00:05:37.000 --> 00:05:41.000]  定時會下來去攪動池水
[00:05:41.000 --> 00:05:42.000]  池水攪動的時候
[00:05:42.000 --> 00:05:44.000]  誰是第一個跳進池裡的呢
[00:05:44.000 --> 00:05:47.000]  無論你什麼病都會得到醫治
[00:05:47.000 --> 00:05:49.000]  這個傳說吸引了
[00:05:49.000 --> 00:05:51.000]  很多病人來到當中
[00:05:51.000 --> 00:05:53.000]  希望碰下運氣
[00:05:53.000 --> 00:05:57.000]  不過我們想深一層
[00:05:57.000 --> 00:06:02.000]  其實這個傳說並不合邏輯
[00:06:02.000 --> 00:06:05.000]  因為如果患有重病的人
[00:06:05.000 --> 00:06:08.000]  他們根本就不能夠行動迅速
[00:06:08.000 --> 00:06:11.000]  如何跟別人爭先進入池裡呢
[00:06:11.000 --> 00:06:13.000]  能夠第一個跳進池裡的人
[00:06:13.000 --> 00:06:17.000]  相信可能都是行動沒有什麼問題
[00:06:17.000 --> 00:06:19.000]  或者他沒有什麼很嚴重的疾病
[00:06:19.000 --> 00:06:24.000]  以致他第一個就能夠衝進池裡
[00:06:24.000 --> 00:06:25.000]  另一方面
[00:06:25.000 --> 00:06:28.000]  在當時實際的情況裡
[00:06:28.000 --> 00:06:32.000]  相信池裡的水源
[00:06:32.000 --> 00:06:34.000]  很可能是溫泉
[00:06:34.000 --> 00:06:38.000]  所以過一段時間就會有一些氣泡湧出來
[00:06:38.000 --> 00:06:39.000]  當氣泡湧出來的時候
[00:06:39.000 --> 00:06:40.000]  那些人就以為
[00:06:40.000 --> 00:06:43.000]  當然是天使在那裡攪動那些池水了
[00:06:43.000 --> 00:06:48.000]  並且這些池水含有很豐富的礦物質
[00:06:48.000 --> 00:06:49.000]  有些是記載這些池水
[00:06:49.000 --> 00:06:52.000]  甚至是呈現紅色這樣的情況
[00:06:52.000 --> 00:06:53.000]  所以那些人都相信
[00:06:53.000 --> 00:06:56.000]  這樣的特別的池水是會有療效的
[00:06:56.000 --> 00:06:58.000]  特別可能對一些皮膚病
[00:06:58.000 --> 00:07:01.000]  或者對一些關節的痛症
[00:07:01.000 --> 00:07:03.000]  都會有一定的幫助的
[00:07:03.000 --> 00:07:08.000]  因此漸漸就流傳到這個「不是大池」
[00:07:08.000 --> 00:07:13.000]  是有能醫百病的功效
[00:07:13.000 --> 00:07:14.000]  無論如何
[00:07:14.000 --> 00:07:16.000]  是真是假都好
[00:07:16.000 --> 00:07:18.000]  當時仍然有很多的病人
[00:07:18.000 --> 00:07:22.000]  他們對這個池子是抱有盼望的
[00:07:22.000 --> 00:07:25.000]  因為反正在他們的面前
[00:07:25.000 --> 00:07:27.000]  沒有什麼其他的選擇
[00:07:27.000 --> 00:07:30.000]  不如就選擇相信吧
[00:07:30.000 --> 00:07:36.000]  「不是大」的意思是「憐憫之家」的意思
[00:07:36.000 --> 00:07:38.000]  其實是很諷刺的
[00:07:38.000 --> 00:07:40.000]  在這個籠子裡面
[00:07:40.000 --> 00:07:43.000]  五條籠子裡面聚集了很多的病人
[00:07:43.000 --> 00:07:49.000]  但是能夠按照這個傳說所講的要求
[00:07:49.000 --> 00:07:51.000]  能夠得到醫治的
[00:07:51.000 --> 00:07:53.000]  相信是少之又少
[00:07:53.000 --> 00:07:55.000]  得到憐憫的人
[00:07:55.000 --> 00:07:58.000]  在憐憫之家得到醫治的
[00:07:58.000 --> 00:08:01.000]  相信是少之又少
[00:08:01.000 --> 00:08:04.000]  我們一起看看當時的情況
[00:08:04.000 --> 00:08:07.000]  第五第六節
[00:08:07.000 --> 00:08:09.000]  在那裡有一個人
[00:08:09.000 --> 00:08:10.000]  病了三十八年
[00:08:10.000 --> 00:08:12.000]  耶穌看見他躺著
[00:08:12.000 --> 00:08:14.000]  知道他病了許久
[00:08:14.000 --> 00:08:15.000]  就問他說
[00:08:15.000 --> 00:08:17.000]  「你要痊癒嗎?」
[00:08:17.000 --> 00:08:19.000]  我們不知道這個病人
[00:08:19.000 --> 00:08:24.000]  他躺在池邊有多長的時間
[00:08:24.000 --> 00:08:26.000]  十年?
[00:08:26.000 --> 00:08:27.000]  還是二十年呢?
[00:08:27.000 --> 00:08:30.000]  還是可能從他第一天病患開始
[00:08:30.000 --> 00:08:32.000]  過了三十八年的時候
[00:08:32.000 --> 00:08:35.000]  他都在池邊那裡等候呢?
[00:08:35.000 --> 00:08:37.000]  大家可以想像一下
[00:08:37.000 --> 00:08:39.000]  一段長時間
[00:08:39.000 --> 00:08:40.000]  每天在那裡等候
[00:08:40.000 --> 00:08:42.000]  每一次池水動動的時候
[00:08:42.000 --> 00:08:43.000]  為他帶來希望
[00:08:43.000 --> 00:08:46.000]  但是同時間是帶來失望
[00:08:46.000 --> 00:08:48.000]  希望、失望、希望、失望
[00:08:48.000 --> 00:08:50.000]  他就在一個這樣的處境裡面
[00:08:50.000 --> 00:08:53.000]  度過了很長的歲月
[00:08:53.000 --> 00:08:55.000]  當中的感受
[00:08:55.000 --> 00:08:57.000]  有時候真的不足為外人道
[00:08:57.000 --> 00:08:59.000]  不過可能我們也有
[00:08:59.000 --> 00:09:01.000]  曾經有這樣的體會也不一定
[00:09:01.000 --> 00:09:04.000]  可能我們在我們的心裡
[00:09:04.000 --> 00:09:06.000]  也曾經
[00:09:06.000 --> 00:09:09.000]  或者正在經歷一些的等候
[00:09:09.000 --> 00:09:10.000]  等候某些事情的發生
[00:09:10.000 --> 00:09:12.000]  等候某些事情的過去
[00:09:12.000 --> 00:09:16.000]  但是每每這個等候都是落空
[00:09:16.000 --> 00:09:18.000]  以致我們心裡
[00:09:18.000 --> 00:09:24.000]  長期在這份難以言喻的重壓當中
[00:09:24.000 --> 00:09:30.000]  這個癱瘓了三十八年的人
[00:09:30.000 --> 00:09:33.000]  每一次都沒有機會成為幸運兒
[00:09:33.000 --> 00:09:38.000]  每一次都沒有機會被天使選上
[00:09:38.000 --> 00:09:41.000]  不過在池的當中
[00:09:41.000 --> 00:09:42.000]  有很多這樣的人
[00:09:42.000 --> 00:09:44.000]  哪一個會在意
[00:09:44.000 --> 00:09:46.000]  你有這樣的遭遇呢?
[00:09:46.000 --> 00:09:48.000]  不過在這一天
[00:09:48.000 --> 00:09:49.000]  一件很重要的事
[00:09:49.000 --> 00:09:52.000]  卻是臨到這個癱子的身上
[00:09:52.000 --> 00:09:58.000]  他不能夠在天使攪動池水的時候
[00:09:58.000 --> 00:09:59.000]  跳下去
[00:09:59.000 --> 00:10:01.000]  或者他不能夠被天使去揀選
[00:10:01.000 --> 00:10:05.000]  但是今天耶穌卻是要揀選他
[00:10:05.000 --> 00:10:07.000]  在眾人當中去揀選他
[00:10:07.000 --> 00:10:10.000]  定義要向他施行憐憫依治
[00:10:10.000 --> 00:10:14.000]  以及向他施展恩賜
[00:10:14.000 --> 00:10:16.000]  要介入他的生命
[00:10:16.000 --> 00:10:23.000]  讓他有機會去改寫他的人生
[00:10:23.000 --> 00:10:25.000]  經文記載耶穌
[00:10:25.000 --> 00:10:28.000]  去到這個病了三十八年的人面前
[00:10:28.000 --> 00:10:31.000]  問了他一條問題
[00:10:31.000 --> 00:10:36.000]  你要痊癒嗎?
[00:10:36.000 --> 00:10:40.000]  問一個長期病患者
[00:10:40.000 --> 00:10:42.000]  三十八年了
[00:10:42.000 --> 00:10:44.000]  你要痊癒嗎?
[00:10:44.000 --> 00:10:46.000]  有時候我們可能會覺得
[00:10:46.000 --> 00:10:48.000]  這條問題是不是多餘的呢?
[00:10:48.000 --> 00:10:53.000]  誰會不想痊癒呢?
[00:10:53.000 --> 00:10:56.000]  丙子梅如果有人
[00:10:56.000 --> 00:10:58.000]  走來問你這條問題
[00:10:58.000 --> 00:11:01.000]  不知道你有什麼反應
[00:11:01.000 --> 00:11:03.000]  可能你要說第一個反應
[00:11:03.000 --> 00:11:04.000]  我有病嗎?
[00:11:04.000 --> 00:11:08.000]  為什麼你要問我是不是要痊癒呢?
[00:11:08.000 --> 00:11:09.000]  事實上有時候
[00:11:09.000 --> 00:11:11.000]  我們真的不太清楚自己的狀況
[00:11:11.000 --> 00:11:13.000]  我們不太清楚自己身體的狀況
[00:11:13.000 --> 00:11:17.000]  不太清楚自己心靈的狀況
[00:11:17.000 --> 00:11:19.000]  我想你也聽過有些人的經歷
[00:11:19.000 --> 00:11:21.000]  或者自己經歷過
[00:11:21.000 --> 00:11:22.000]  一直你都不知道
[00:11:22.000 --> 00:11:24.000]  當你檢查身體的時候
[00:11:24.000 --> 00:11:26.000]  才知道原來我的心血管
[00:11:26.000 --> 00:11:30.000]  塞了七十百分之九十百分之九十
[00:11:30.000 --> 00:11:33.000]  是你一直不知道的
[00:11:33.000 --> 00:11:35.000]  前幾年疫情
[00:11:35.000 --> 00:11:37.000]  在疫情的後半段的時候
[00:11:37.000 --> 00:11:40.000]  很多人都已經有抗疫疲勞了
[00:11:40.000 --> 00:11:42.000]  於是乎有不少人就選擇
[00:11:42.000 --> 00:11:45.000]  一個態度或者一個邏輯是什麼呢?
[00:11:45.000 --> 00:11:47.000]  不檢測就不中
[00:11:47.000 --> 00:11:50.000]  不知道就不生病
[00:11:50.000 --> 00:11:52.000]  不知道你有沒有這樣的
[00:11:52.000 --> 00:11:53.000]  你自己有沒有試過
[00:11:53.000 --> 00:11:55.000]  或者你認識一些人
[00:11:55.000 --> 00:11:56.000]  事實上是真的
[00:11:56.000 --> 00:11:58.000]  有時候我們不知道自己身體的情況
[00:11:58.000 --> 00:11:59.000]  或者有時候我們選擇
[00:11:59.000 --> 00:12:02.000]  不去知道我們自己身體的情況
[00:12:02.000 --> 00:12:06.000]  不去選擇知道我們自己的情況
[00:12:06.000 --> 00:12:10.000]  除了身體的問題
[00:12:10.000 --> 00:12:13.000]  或許更多的時候
[00:12:13.000 --> 00:12:17.000]  人是不察覺自己心靈的問題
[00:12:17.000 --> 00:12:19.000]  可能不自覺地
[00:12:19.000 --> 00:12:22.000]  在很多的惶恐
[00:12:22.000 --> 00:12:24.000]  掛慮
[00:12:24.000 --> 00:12:25.000]  仇恨當中
[00:12:25.000 --> 00:12:27.000]  一直重壓在自己心裡面
[00:12:27.000 --> 00:12:30.000]  甚至已經麻木了
[00:12:30.000 --> 00:12:33.000]  我曾經聽過一位牧者的分享
[00:12:33.000 --> 00:12:35.000]  他在多年前
[00:12:35.000 --> 00:12:37.000]  他經歷了
[00:12:37.000 --> 00:12:39.000]  在牧會裡面經歷了一些很大的困難
[00:12:39.000 --> 00:12:42.000]  於是他形容自己當時的心
[00:12:42.000 --> 00:12:45.000]  好像被冰封了一樣
[00:12:45.000 --> 00:12:47.000]  冰封了很長的時間
[00:12:47.000 --> 00:12:48.000]  是他自己不知道的
[00:12:48.000 --> 00:12:49.000]  在那段時間
[00:12:49.000 --> 00:12:51.000]  他盡量避開那些人
[00:12:51.000 --> 00:12:54.000]  除了工作必需要的接觸之外
[00:12:54.000 --> 00:12:56.000]  其餘就盡量少了
[00:12:56.000 --> 00:12:57.000]  盡量免了
[00:12:57.000 --> 00:13:00.000]  過了一段頗長的日子
[00:13:00.000 --> 00:13:02.000]  神透過一班弟兄姊妹
[00:13:02.000 --> 00:13:04.000]  另外一個地方的弟兄姊妹
[00:13:04.000 --> 00:13:05.000]  有一次跟他接觸
[00:13:05.000 --> 00:13:07.000]  讓他深深經歷到
[00:13:07.000 --> 00:13:09.000]  再次經歷愛
[00:13:09.000 --> 00:13:11.000]  就是這一份的愛
[00:13:11.000 --> 00:13:13.000]  去融化
[00:13:13.000 --> 00:13:15.000]  開始融化他冰封的心
[00:13:15.000 --> 00:13:16.000]  在那一刻
[00:13:16.000 --> 00:13:19.000]  他才知道自己的心
[00:13:19.000 --> 00:13:23.000]  原來一直是被冰封著
[00:13:23.000 --> 00:13:25.000]  神透過這班弟兄姊妹
[00:13:25.000 --> 00:13:26.000]  讓他知道
[00:13:26.000 --> 00:13:28.000]  神透過這班弟兄姊妹
[00:13:28.000 --> 00:13:30.000]  又透過接下來的
[00:13:30.000 --> 00:13:32.000]  很多的鼓勵安慰
[00:13:32.000 --> 00:13:35.000]  去醫治了他的心靈
[00:13:35.000 --> 00:13:37.000]  肉身的問題
[00:13:37.000 --> 00:13:39.000]  我們有時很容易看得見
[00:13:39.000 --> 00:13:41.000]  心靈的問題卻是
[00:13:41.000 --> 00:13:44.000]  有時很難察覺
[00:13:44.000 --> 00:13:46.000]  你要痊癒嗎
[00:13:46.000 --> 00:13:48.000]  有時可能更多是
[00:13:48.000 --> 00:13:53.000]  在扣問我們生命的光景
[00:13:53.000 --> 00:13:54.000]  我們回到
[00:13:54.000 --> 00:13:57.000]  《不是大慈》的場景當中
[00:13:57.000 --> 00:13:59.000]  這個病了三十八年的人
[00:13:59.000 --> 00:14:02.000]  怎樣回應耶穌這條問題呢
[00:14:02.000 --> 00:14:05.000]  第七節 我們一起讀
[00:14:05.000 --> 00:14:06.000]  病人回答說
[00:14:06.000 --> 00:14:07.000]  先生
[00:14:07.000 --> 00:14:08.000]  水凍的時候
[00:14:08.000 --> 00:14:11.000]  沒有人把我放在池子裡
[00:14:11.000 --> 00:14:12.000]  我正去的時候
[00:14:12.000 --> 00:14:16.000]  就有別人讓我先下去
[00:14:16.000 --> 00:14:18.000]  這個癱瘓的人
[00:14:18.000 --> 00:14:20.000]  他沒有正面回答
[00:14:20.000 --> 00:14:22.000]  究竟他想還是不想痊癒呢
[00:14:22.000 --> 00:14:23.000]  他只是回應了
[00:14:23.000 --> 00:14:24.000]  他只是抱怨
[00:14:24.000 --> 00:14:26.000]  自己根本沒有可能
[00:14:26.000 --> 00:14:27.000]  比其他人
[00:14:27.000 --> 00:14:29.000]  更快落到池子裡
[00:14:29.000 --> 00:14:31.000]  得著醫治
[00:14:31.000 --> 00:14:33.000]  因此有些人就猜測
[00:14:33.000 --> 00:14:36.000]  其實他是不是不想痊癒呢
[00:14:36.000 --> 00:14:37.000]  他是不是真的
[00:14:37.000 --> 00:14:39.000]  他是不是真的想得到痊癒
[00:14:39.000 --> 00:14:41.000]  所以他就不回應呢
[00:14:41.000 --> 00:14:44.000]  可能他已經習慣了
[00:14:44.000 --> 00:14:46.000]  躺在地上都幾十年了
[00:14:46.000 --> 00:14:48.000]  習慣了周圍都有那些
[00:14:48.000 --> 00:14:50.000]  同病相憐的人
[00:14:50.000 --> 00:14:51.000]  習慣了這樣的生活
[00:14:51.000 --> 00:14:54.000]  可能都不想去轉變了
[00:14:54.000 --> 00:14:57.000]  或許有這樣的可能
[00:14:57.000 --> 00:14:58.000]  不過
[00:14:58.000 --> 00:15:00.000]  我們從這個角度看
[00:15:00.000 --> 00:15:04.000]  他天天都步在池邊
[00:15:04.000 --> 00:15:06.000]  並且
[00:15:06.000 --> 00:15:07.000]  他大大的抱怨
[00:15:07.000 --> 00:15:09.000]  為什麼我不能夠下去呢
[00:15:09.000 --> 00:15:13.000]  為什麼我次次都執輸呢
[00:15:13.000 --> 00:15:15.000]  從這個角度去看的時候
[00:15:15.000 --> 00:15:16.000]  或許我們可以
[00:15:16.000 --> 00:15:17.000]  暫且假設他
[00:15:17.000 --> 00:15:18.000]  其實他是仍然
[00:15:18.000 --> 00:15:21.000]  很渴望得到醫治的
[00:15:21.000 --> 00:15:22.000]  你想像一下
[00:15:22.000 --> 00:15:23.000]  不能夠行走
[00:15:23.000 --> 00:15:26.000]  會帶來多少的不便
[00:15:26.000 --> 00:15:28.000]  不能夠做很多事
[00:15:28.000 --> 00:15:29.000]  不能夠去見人
[00:15:29.000 --> 00:15:30.000]  不能夠
[00:15:30.000 --> 00:15:31.000]  甚至自己的衛生
[00:15:31.000 --> 00:15:34.000]  都出現很大的問題
[00:15:34.000 --> 00:15:37.000]  他渴望得到醫治
[00:15:37.000 --> 00:15:38.000]  不過
[00:15:38.000 --> 00:15:41.000]  他所寄望的這個慈子
[00:15:41.000 --> 00:15:43.000]  是不是真的能夠幫到他呢
[00:15:43.000 --> 00:15:47.000]  還是只是一個
[00:15:47.000 --> 00:15:50.000]  虛假的盼望
[00:15:50.000 --> 00:15:52.000]  我們都市人生活都很忙碌的
[00:15:52.000 --> 00:15:53.000]  無論我們自己
[00:15:53.000 --> 00:15:55.000]  或者我們所認識的人
[00:15:55.000 --> 00:15:57.000]  可能都很早要上班
[00:15:57.000 --> 00:15:59.000]  很晚才下班
[00:15:59.000 --> 00:16:00.000]  很長的工時
[00:16:00.000 --> 00:16:02.000]  覺得很疲累
[00:16:02.000 --> 00:16:03.000]  很多時候覺得
[00:16:03.000 --> 00:16:04.000]  很枯乾
[00:16:04.000 --> 00:16:05.000]  所以
[00:16:05.000 --> 00:16:07.000]  很多人都很希望
[00:16:07.000 --> 00:16:09.000]  快點放假就好了
[00:16:09.000 --> 00:16:10.000]  快點有假期
[00:16:10.000 --> 00:16:11.000]  我可以去旅行
[00:16:11.000 --> 00:16:12.000]  去休息一下
[00:16:12.000 --> 00:16:13.000]  胡亞希
[00:16:13.000 --> 00:16:15.000]  未來農曆年
[00:16:15.000 --> 00:16:16.000]  聽說
[00:16:16.000 --> 00:16:17.000]  有一個
[00:16:17.000 --> 00:16:19.000]  很難得的機會
[00:16:19.000 --> 00:16:20.000]  你拿兩天假
[00:16:20.000 --> 00:16:22.000]  就會變成九天的假期
[00:16:22.000 --> 00:16:23.000]  所以
[00:16:23.000 --> 00:16:25.000]  不要錯過
[00:16:25.000 --> 00:16:28.000]  希望能夠透過一個長的假期
[00:16:28.000 --> 00:16:29.000]  去休息一下
[00:16:29.000 --> 00:16:30.000]  去充一下電
[00:16:30.000 --> 00:16:31.000]  胡亞希
[00:16:31.000 --> 00:16:32.000]  其實都是好的
[00:16:32.000 --> 00:16:33.000]  都是需要
[00:16:33.000 --> 00:16:34.000]  我們工作有時
[00:16:34.000 --> 00:16:35.000]  休息有時
[00:16:35.000 --> 00:16:36.000]  是不是
[00:16:36.000 --> 00:16:38.000]  不然我們很容易耗盡
[00:16:38.000 --> 00:16:39.000]  不過
[00:16:39.000 --> 00:16:40.000]  不知道大家有沒有聽過
[00:16:40.000 --> 00:16:42.000]  有一種情緒困擾
[00:16:42.000 --> 00:16:43.000]  叫做
[00:16:43.000 --> 00:16:44.000]  假期後
[00:16:44.000 --> 00:16:46.000]  症候群
[00:16:46.000 --> 00:16:49.000]  Post Holiday Syndrome
[00:16:49.000 --> 00:16:50.000]  或者是
[00:16:50.000 --> 00:16:52.000]  即是在長假期之後
[00:16:52.000 --> 00:16:54.000]  或者大時大節之後
[00:16:54.000 --> 00:16:55.000]  突然間
[00:16:55.000 --> 00:16:56.000]  過了之後就覺得
[00:16:56.000 --> 00:16:58.000]  心靈好像很空虛
