
[00:00:00.000 --> 00:00:06.000]  我們聽到之先我們一齊祈禱
[00:06:20.500 --> 00:06:25.500]  改稱為聖靈降臨期
[00:06:25.500 --> 00:06:29.500]  聖靈一帶一路
[00:06:29.500 --> 00:06:31.500]  舉一個類似的例子
[00:06:31.500 --> 00:06:32.500]  不知道大家有沒有印象
[00:06:32.500 --> 00:06:35.500]  去年大概五月的時間
[00:06:35.500 --> 00:06:40.500]  全國人大常委會的委員長張德江先生
[00:06:40.500 --> 00:06:43.500]  曾經來過香港訪問
[00:06:43.500 --> 00:06:45.500]  他主要就是出席
[00:06:45.500 --> 00:06:48.500]  由我們特區政府主辦一個叫做
[00:06:48.500 --> 00:06:52.500]  一帶一路的高峰論壇
[00:06:52.500 --> 00:06:57.500]  希望讓香港可以抓住
[00:06:57.500 --> 00:07:03.500]  國家一帶一路發展的機遇
[00:07:03.500 --> 00:07:06.500]  如果推翻上三年前
[00:07:06.500 --> 00:07:08.500]  2013年的時候
[00:07:08.500 --> 00:07:13.500]  中國確實是發表了一帶一路
[00:07:13.500 --> 00:07:16.500]  一個這樣的外交政策
[00:07:16.500 --> 00:07:18.500]  怎樣才算一帶呢
[00:07:18.500 --> 00:07:21.500]  原來就是絲綢之路
[00:07:21.500 --> 00:07:23.500]  一個經濟帶
[00:07:23.500 --> 00:07:25.500]  大家看到上方這個圖
[00:07:25.500 --> 00:07:27.500]  紅色那條線
[00:07:27.500 --> 00:07:30.500]  還有一路是什麼呢
[00:07:30.500 --> 00:07:32.500]  就是藍色那條線
[00:07:32.500 --> 00:07:36.500]  21世紀海上絲綢之路
[00:07:36.500 --> 00:07:38.500]  一帶一路
[00:07:38.500 --> 00:07:42.500]  這個是國家對外未來發展
[00:07:42.500 --> 00:07:48.500]  一個很重要的外交和經濟的戰略
[00:07:48.500 --> 00:07:50.500]  大家看到這個地圖
[00:07:50.500 --> 00:07:52.500]  橫跨了亞洲
[00:07:52.500 --> 00:07:56.500]  非洲和歐洲三大洲
[00:07:56.500 --> 00:08:01.500]  沿線是經過超過60個國家
[00:08:01.500 --> 00:08:05.500]  人口大概有44億
[00:08:05.500 --> 00:08:09.500]  即是佔全世界的45%左右
[00:08:09.500 --> 00:08:15.500]  而經濟總量就佔全世界的大概三成
[00:08:15.500 --> 00:08:19.500]  達到21億美元
[00:08:19.500 --> 00:08:22.500]  為什麼我要說一帶一路呢
[00:08:22.500 --> 00:08:25.500]  原來我覺得士道行傳
[00:08:25.500 --> 00:08:29.500]  因為很多人都會稱它為
[00:08:29.500 --> 00:08:30.500]  另一個名稱
[00:08:30.500 --> 00:08:32.500]  是什麼行傳呢
[00:08:32.500 --> 00:08:33.500]  各位聽過了
[00:08:33.500 --> 00:08:36.500]  聖靈行傳
[00:08:36.500 --> 00:08:39.500]  因為就是聖靈引導門徒
[00:08:39.500 --> 00:08:41.500]  引導教會
[00:08:41.500 --> 00:08:43.500]  慢慢建立起來
[00:08:43.500 --> 00:08:46.500]  等候日子滿
[00:08:46.500 --> 00:08:50.500]  聖靈就用一個暫身的方式
[00:08:50.500 --> 00:08:57.500]  來臨到當時聚集在耶路撒冷一班的門徒身上
[00:08:57.500 --> 00:09:00.500]  然後他們得著能力
[00:09:00.500 --> 00:09:03.500]  有能力就可以做功
[00:09:03.500 --> 00:09:09.500]  就是承接見證和宣教這個任務
[00:09:09.500 --> 00:09:14.500]  就好像聖靈一帶一路一樣
[00:09:14.500 --> 00:09:18.500]  目的就是一章八節所說
[00:09:18.500 --> 00:09:22.500]  向著世界宣教這個使命
[00:09:22.500 --> 00:09:25.500]  來實踐出發
[00:09:25.500 --> 00:09:30.500]  剛才我提過士道行傳第一章第六節
[00:09:30.500 --> 00:09:34.500]  原來門徒當時只是把焦點
[00:09:34.500 --> 00:09:38.500]  放在自己國家民族的命運
[00:09:38.500 --> 00:09:43.500]  他就問耶穌我們究竟國家何時可以復興
[00:09:43.500 --> 00:09:47.500]  所以去到十四節的時候
[00:09:47.500 --> 00:09:49.500]  他們聚集一齊
[00:09:49.500 --> 00:09:51.500]  來同心合意禱告
[00:09:51.500 --> 00:09:53.500]  我就有理由相信
[00:09:53.500 --> 00:10:01.500]  他們都是主要為了他們國家的前途命運來禱告
[00:10:01.500 --> 00:10:04.500]  但是去到第二章的時候
[00:10:04.500 --> 00:10:06.500]  當聖靈降臨的時候
[00:10:06.500 --> 00:10:08.500]  我就會覺得他們明白了
[00:10:08.500 --> 00:10:13.500]  原來聖靈降臨的目的不在乎
[00:10:13.500 --> 00:10:16.500]  要他們國家民族復興
[00:10:16.500 --> 00:10:23.500]  更加要在乎將他們的焦點放眼世界
[00:10:23.500 --> 00:10:27.500]  將福音傳到地極
[00:10:27.500 --> 00:10:31.500]  就是信服聖靈一帶一路
[00:10:31.500 --> 00:10:34.500]  一個這樣的使命
[00:10:34.500 --> 00:10:39.500]  我們日常生活都會重視祈禱
[00:10:39.500 --> 00:10:41.500]  除了回到祈禱會
[00:10:41.500 --> 00:10:43.500]  我們個人我們謝飯
[00:10:43.500 --> 00:10:45.500]  我們感恩我們代求
[00:10:45.500 --> 00:10:48.500]  我們很多都要來祈禱
[00:10:48.500 --> 00:10:50.500]  但是這裡路加提醒我們
[00:10:50.500 --> 00:10:53.500]  原來我們的祈禱等候
[00:10:53.500 --> 00:10:56.500]  不是好像識入門徒一樣
[00:10:56.500 --> 00:10:57.500]  自我
[00:10:57.500 --> 00:10:58.500]  這個都是好的
[00:10:58.500 --> 00:11:00.500]  為了自己國家民族
[00:11:00.500 --> 00:11:03.500]  但是不是停在這裡
[00:11:03.500 --> 00:11:07.500]  這樣的時候可能就是操控聖靈
[00:11:07.500 --> 00:11:09.500]  不是信服聖靈
[00:11:09.500 --> 00:11:10.500]  經過四十天
[00:11:10.500 --> 00:11:12.500]  去到五旬節的時候
[00:11:12.500 --> 00:11:14.500]  這班門徒明白了
[00:11:14.500 --> 00:11:17.500]  原來他們等候聖靈降臨
[00:11:17.500 --> 00:11:20.500]  他們就要信服聖靈
[00:11:20.500 --> 00:11:22.500]  所以我們今天的祈禱
[00:11:22.500 --> 00:11:25.500]  我們要學習等候聖靈
[00:11:25.500 --> 00:11:27.500]  我們學習按照聖靈
[00:11:27.500 --> 00:11:29.500]  按照神的心意
[00:11:29.500 --> 00:11:34.500]  來將我們的禱告交託給聖靈
[00:11:34.500 --> 00:11:37.500]  讓他成就父神的心意
[00:11:37.500 --> 00:11:40.500]  讓他的旨意行在地上
[00:11:40.500 --> 00:11:43.500]  如同行在天上一樣
[00:11:43.500 --> 00:11:45.500]  我們繼續看經文
[00:11:45.500 --> 00:11:48.500]  當門徒被聖靈充滿的時候
[00:11:48.500 --> 00:11:51.500]  他們第一個的表現是什麼
[00:11:51.500 --> 00:11:53.500]  聖經講得很清楚
[00:11:53.500 --> 00:11:55.500]  第四節
[00:11:55.500 --> 00:11:58.500]  他們就按照聖靈給他們的口才
[00:11:58.500 --> 00:12:02.500]  講起別國的話來
[00:12:02.500 --> 00:12:06.500]  我們再看到五節到二十一節
[00:12:06.500 --> 00:12:09.500]  大家不要誤會
[00:12:09.500 --> 00:12:12.500]  門徒當時被聖靈充滿
[00:12:12.500 --> 00:12:14.500]  不是在講方言
[00:12:14.500 --> 00:12:17.500]  我們所理解的靈因教會的方言
[00:12:17.500 --> 00:12:18.500]  是聽不明白
[00:12:18.500 --> 00:12:20.500]  又或者要人翻出來
[00:12:20.500 --> 00:12:22.500]  好像保羅所講一樣
[00:12:22.500 --> 00:12:23.500]  不是這些
[00:12:23.500 --> 00:12:25.500]  聖經很清楚告訴我們
[00:12:25.500 --> 00:12:30.500]  他是在講天下各國的語言
[00:12:30.500 --> 00:12:32.500]  因為你看清楚聖經
[00:12:32.500 --> 00:12:38.500]  他說是從各地虔誠的猶太人
[00:12:38.500 --> 00:12:43.500]  又或者是那些歸入猶太教的人
[00:12:43.500 --> 00:12:47.500]  他們就在耶路撒冷以外
[00:12:47.500 --> 00:12:48.500]  世界各地
[00:12:48.500 --> 00:12:50.500]  講了很多地方名字
[00:12:50.500 --> 00:12:51.500]  你再留心看聖經
[00:12:51.500 --> 00:12:57.500]  是回到耶路撒冷來過五秦節
[00:12:57.500 --> 00:13:00.500]  又或者當時的七七節
[00:13:00.500 --> 00:13:05.500]  就是說他們是一群ABC BBC
[00:13:05.500 --> 00:13:07.500]  或者不是華僑
[00:13:07.500 --> 00:13:09.500]  是猶僑
[00:13:09.500 --> 00:13:14.500]  猶太僑居在外地的人
[00:13:14.500 --> 00:13:17.500]  回到耶路撒冷來過節
[00:13:17.500 --> 00:13:21.500]  這群猶僑驚訝的是什麼?
[00:13:21.500 --> 00:13:25.500]  驚訝的是門徒竟然能夠用他們出生
[00:13:25.500 --> 00:13:29.500]  和成長地方所用的語言
[00:13:29.500 --> 00:13:32.500]  來講話
[00:13:32.500 --> 00:13:36.500]  不是講一些社交問候的說話這麼簡單
[00:13:36.500 --> 00:13:39.500]  路加的記載是講什麼?
[00:13:39.500 --> 00:13:43.500]  耶穌基督復活升天
[00:13:43.500 --> 00:13:46.500]  福音的大作為
[00:13:46.500 --> 00:13:50.500]  大家試一下想像一個情景
[00:13:50.500 --> 00:13:52.500]  我們不講猶僑
[00:13:52.500 --> 00:13:54.500]  我們講華僑
[00:13:54.500 --> 00:13:58.500]  一群海歸的華僑
[00:13:58.500 --> 00:14:01.500]  海歸不是海洋公園看到的那些
[00:14:01.500 --> 00:14:04.500]  是講僑居海外
[00:14:04.500 --> 00:14:07.500]  歸來祖國的一群華僑
[00:14:07.500 --> 00:14:09.500]  海歸的華僑
[00:14:09.500 --> 00:14:13.500]  他有一天聚集在天安門廣場
[00:14:13.500 --> 00:14:15.500]  參加什麼呢?
[00:14:15.500 --> 00:14:17.500]  10月1號
[00:14:17.500 --> 00:14:19.500]  剛剛過了
[00:14:19.500 --> 00:14:22.500]  國慶閱兵典禮的時候
[00:14:22.500 --> 00:14:26.500]  突然間我們聽到一群教會的領袖
[00:14:26.500 --> 00:14:30.500]  竟然可以用英語、德語、法語、日語
[00:14:30.500 --> 00:14:34.500]  馬拉語、泰語甚至西班牙語
[00:14:34.500 --> 00:14:37.500]  來講說話
[00:14:37.500 --> 00:14:42.500]  還是在講耶穌基督那個福音的大流
[00:14:42.500 --> 00:14:45.500]  你想像一下
[00:14:45.500 --> 00:14:47.500]  如果你是這些華僑
[00:14:47.500 --> 00:14:50.500]  ABC、BBC、CBC
[00:14:50.500 --> 00:14:55.500]  你會不會都是跟這群猶僑一樣
[00:14:55.500 --> 00:14:57.500]  你會很驚訝
[00:14:57.500 --> 00:14:59.500]  是不是?
[00:14:59.500 --> 00:15:00.500]  會的
[00:15:00.500 --> 00:15:02.500]  所以12到13節
[00:15:02.500 --> 00:15:04.500]  路加的記載就是
[00:15:04.500 --> 00:15:08.500]  眾人就驚訝猜疑
[00:15:08.500 --> 00:15:11.500]  你眼望我眼
[00:15:11.500 --> 00:15:13.500]  彼此的來講
[00:15:13.500 --> 00:15:15.500]  什麼意思?
[00:15:15.500 --> 00:15:17.500]  為什麼可以懂得
[00:15:17.500 --> 00:15:19.500]  用我們的香壇
[00:15:19.500 --> 00:15:24.500]  來講一位耶穌基督的事蹟
[00:15:24.500 --> 00:15:25.500]  不只是這樣
[00:15:25.500 --> 00:15:28.500]  有些人還取笑
[00:15:28.500 --> 00:15:31.500]  他們是不是喝醉酒?
[00:15:31.500 --> 00:15:35.500]  當然我們今天看《使徒行傳》的時候
[00:15:35.500 --> 00:15:36.500]  很明白的
[00:15:36.500 --> 00:15:38.500]  不用解釋那麼多
[00:15:38.500 --> 00:15:40.500]  聖靈降臨
[00:15:40.500 --> 00:15:43.500]  但是當時這群猶僑是不知道的
[00:15:43.500 --> 00:15:48.500]  所以彼得站起來
[00:15:48.500 --> 00:15:49.500]  14節開始
[00:15:49.500 --> 00:15:51.500]  一路看到21節
[00:15:51.500 --> 00:15:57.500]  就高聲講了一段說話
[00:15:57.500 --> 00:15:59.500]  14節開始彼得怎麼說?
[00:15:59.500 --> 00:16:00.500]  不是
[00:16:00.500 --> 00:16:02.500]  現在不是喝酒的時候
[00:16:02.500 --> 00:16:05.500]  我們不是喝醉酒
[00:16:05.500 --> 00:16:10.500]  然後他引用舊約小仙之書其中一卷
[00:16:10.500 --> 00:16:12.500]  若爾書
[00:16:12.500 --> 00:16:14.500]  如果你有興趣可以打開
[00:16:14.500 --> 00:16:18.500]  舊約成經1003-1004頁
[00:16:18.500 --> 00:16:23.500]  他引用若爾仙之所講一段說話
[00:16:23.500 --> 00:16:29.500]  就是第二章28到32節
[00:16:29.500 --> 00:16:33.500]  稍後會和大家看兩段經文的對比
[00:16:33.500 --> 00:16:35.500]  不過我們要明白
[00:16:35.500 --> 00:16:39.500]  彼得引用若爾仙之的說話
[00:16:39.500 --> 00:16:45.500]  裡面的內容有些不同
[00:16:45.500 --> 00:16:48.500]  稍後我們看經文比較的時候
[00:16:48.500 --> 00:16:53.500]  大家至少可以看到四點
[00:16:53.500 --> 00:16:55.500]  大家可以看到螢光幕
[00:16:55.500 --> 00:17:00.500]  我做了經文對比的表
[00:17:00.500 --> 00:17:02.500]  左邊的是若爾
[00:17:02.500 --> 00:17:05.500]  二章28到32節
[00:17:05.500 --> 00:17:07.500]  講一些末世的寓言
[00:17:07.500 --> 00:17:10.500]  然後右邊是路加在士徒行傳
[00:17:10.500 --> 00:17:14.500]  二章一到二十一節的敘述
[00:17:14.500 --> 00:17:19.500]  看若爾書第二章28節上半句
[00:17:19.500 --> 00:17:22.500]  「我的靈囂冠」
[00:17:22.500 --> 00:17:24.500]  紅色那幾個字
[00:17:24.500 --> 00:17:26.500]  然後你看旁邊的士徒行傳
[00:17:26.500 --> 00:17:28.500]  二章一到三節
[00:17:28.500 --> 00:17:31.500]  路加的描述就是「聖靈降臨」
[00:17:31.500 --> 00:17:35.500]  「我的靈囂冠」
[00:17:35.500 --> 00:17:37.500]  然後「聖靈降臨」
[00:17:37.500 --> 00:17:39.500]  彼此的呼應
[00:17:39.500 --> 00:17:42.500]  不過下半句若爾說的
[00:17:42.500 --> 00:17:45.500]  你們的兒女要說寓言
[00:17:45.500 --> 00:17:47.500]  你們的老年人要做義務
[00:17:47.500 --> 00:17:49.500]  少年人要見義將
[00:17:49.500 --> 00:17:53.500]  但是二章四到十一節說的就是
[00:17:53.500 --> 00:17:57.500]  說起別國的華來
[00:17:57.500 --> 00:18:00.500]  然後別國的鄉談
[00:18:00.500 --> 00:18:02.500]  不是說寓言
[00:18:02.500 --> 00:18:03.500]  不是說義務
[00:18:03.500 --> 00:18:05.500]  不是說義將
[00:18:05.500 --> 00:18:07.500]  那個的對比就是
[00:18:07.500 --> 00:18:10.500]  說起別國的華
[00:18:10.500 --> 00:18:12.500]  鄉談來
[00:18:12.500 --> 00:18:16.500]  然後去到三十節若爾書的第二章
[00:18:16.500 --> 00:18:19.500]  這裡就在說歧視
[00:18:19.500 --> 00:18:22.500]  有血有火有煙柱
[00:18:22.500 --> 00:18:24.500]  然後日頭要變為黑暗
[00:18:24.500 --> 00:18:26.500]  月亮要變為血
[00:18:26.500 --> 00:18:28.500]  這是在說末世的寓言
[00:18:28.500 --> 00:18:31.500]  很多的歧視神蹟出現
[00:18:31.500 --> 00:18:34.500]  但是路加在第二章的描述
[00:18:34.500 --> 00:18:36.500]  「聖靈怎樣降臨」
[00:18:36.500 --> 00:18:38.500]  沒有這麼奇妙
[00:18:38.500 --> 00:18:40.500]  因為未到末世
[00:18:40.500 --> 00:18:43.500]  只是說天上有響聲
[00:18:43.500 --> 00:18:47.500]  好像一陣大風吹過
[00:18:47.500 --> 00:18:48.500]  好像而已
[00:18:48.500 --> 00:18:49.500]  好像大風
[00:18:49.500 --> 00:18:50.500]  不是大風
[00:18:50.500 --> 00:18:53.500]  然後舌頭又好像
[00:18:53.500 --> 00:18:56.500]  好像一個個的火焰
[00:18:56.500 --> 00:19:01.500]  從天降臨到使徒的身上
[00:19:01.500 --> 00:19:03.500]  最後一個對比
[00:19:03.500 --> 00:19:05.500]  三十二節上
[00:19:05.500 --> 00:19:09.500]  你發覺和路加描述的二十一節
[00:19:09.500 --> 00:19:11.500]  幾乎完全一樣
[00:19:11.500 --> 00:19:13.500]  我就用紅色字
[00:19:13.500 --> 00:19:15.500]  大家可以留意到
[00:19:15.500 --> 00:19:18.500]  范寇高耶和華
[00:19:18.500 --> 00:19:21.500]  明的就必得救
[00:19:21.500 --> 00:19:24.500]  彼得忍就是忍上半句
[00:19:24.500 --> 00:19:27.500]  三十二節上半節這一句
[00:19:27.500 --> 00:19:32.500]  到那時候范寇高主明的就必得救
[00:19:32.500 --> 00:19:34.500]  彼得就停在這裡
[00:19:34.500 --> 00:19:38.500]  因為若以寓言的就是末日的時候
[00:19:38.500 --> 00:19:42.500]  猶太人如果他求告耶和華神的名
[00:19:42.500 --> 00:19:44.500]  他們就會得救
[00:19:44.500 --> 00:19:48.500]  但是來到新約市圖時代的時候
[00:19:48.500 --> 00:19:52.500]  路加或者彼得在這裡引述的
[00:19:52.500 --> 00:19:56.500]  就是把焦點不是放在
[00:19:56.500 --> 00:19:58.500]  只是放在猶太人那裡
[00:19:58.500 --> 00:20:02.500]  而是放在當時大概二千年前的時候
[00:20:02.500 --> 00:20:04.500]  聖靈降臨的時候
[00:20:04.500 --> 00:20:08.500]  原來聖靈降臨就帶來一個
[00:20:08.500 --> 00:20:10.500]  被全世界的應許
[00:20:10.500 --> 00:20:15.500]  范寇高主明的就必得救
[00:20:15.500 --> 00:20:16.500]  所以你看跟著
[00:20:16.500 --> 00:20:17.500]  使徒保羅
[00:20:17.500 --> 00:20:19.500]  外邦人的福音使者
[00:20:19.500 --> 00:20:22.500]  他來到使徒行傳後一卷書
[00:20:22.500 --> 00:20:26.500]  羅馬書的時候第十章第十三節
[00:20:26.500 --> 00:20:30.500]  保羅完全就引用這一句說話
[00:20:30.500 --> 00:20:36.500]  范寇高主明的就必得救
[00:20:36.500 --> 00:20:40.500]  請姐妹明白
[00:20:40.500 --> 00:20:43.500]  舊約若以的寓言
[00:20:43.500 --> 00:20:47.500]  焦點放在這個猶太人
[00:20:47.500 --> 00:20:50.500]  范寇高主明就必得救
[00:20:50.500 --> 00:20:53.500]  但是去到耶穌升天後
[00:20:53.500 --> 00:20:55.500]  聖靈降臨
[00:20:55.500 --> 00:21:00.500]  這個范寇高主明就必得救
[00:21:00.500 --> 00:21:03.500]  落在你和我
[00:21:03.500 --> 00:21:04.500]  作為外邦人
[00:21:04.500 --> 00:21:06.500]  是不是很感恩
[00:21:06.500 --> 00:21:10.500]  打開聖靈降臨一個新的一頁
[00:21:10.500 --> 00:21:12.500]  是不是
[00:21:12.500 --> 00:21:15.500]  所以我們很感恩這個福音
[00:21:15.500 --> 00:21:18.500]  其實不單止是使徒行傳
[00:21:18.500 --> 00:21:21.500]  我們再推上去創世紀的時候
[00:21:21.500 --> 00:21:22.500]  記得嗎
[00:21:22.500 --> 00:21:25.500]  神怎樣呼召阿伯拉罕
[00:21:25.500 --> 00:21:29.500]  他是說萬國要因你得福
[00:21:29.500 --> 00:21:33.500]  所以宣教的神不是在新約
[00:21:33.500 --> 00:21:36.500]  使徒行傳或者馬太福音
[00:21:36.500 --> 00:21:38.500]  第二十八章才出現
[00:21:38.500 --> 00:21:42.500]  早在創世紀聖經舊約第一卷書
[00:21:42.500 --> 00:21:45.500]  呼召阿伯拉罕的時候
[00:21:45.500 --> 00:21:48.500]  已經出現
[00:21:48.500 --> 00:21:50.500]  所以弟兄姊妹
