
[00:00:00.000 --> 00:00:02.860]  弟兄姊妹 中午平安
[00:03:40.560 --> 00:03:44.560]  就是說我們來念一下
[00:03:44.560 --> 00:03:47.560]  念這書上預言的
[00:03:47.560 --> 00:03:50.560]  和那些聽見又遵守的
[00:03:50.560 --> 00:03:53.560]  這記載的都是有福了
[00:03:53.560 --> 00:03:56.560]  因為日期近
[00:03:56.560 --> 00:04:00.560]  弟兄姊妹剛才你們在讀這段經文的時候
[00:04:00.560 --> 00:04:05.560]  你們念這書上預言就有福氣了
[00:04:05.560 --> 00:04:09.560]  所以今天福氣就臨到弟兄姊妹
[00:04:09.560 --> 00:04:13.560]  然後又聽啟示錄
[00:04:13.560 --> 00:04:15.560]  然後又遵守啟示錄
[00:04:15.560 --> 00:04:18.560]  就有福氣了
[00:04:18.560 --> 00:04:23.560]  老實說做牧師有時候要花時間來靈修也不容易
[00:04:23.560 --> 00:04:25.560]  但是當我看到這一段話
[00:04:25.560 --> 00:04:28.560]  我思想這一段話的時候
[00:04:28.560 --> 00:04:31.560]  我每天早上當我要拿起聖經來的時候
[00:04:31.560 --> 00:04:33.560]  我就告訴自己說
[00:04:33.560 --> 00:04:36.560]  哎呀這是祝福的時刻來了
[00:04:36.560 --> 00:04:39.560]  為什麼因為我早上一念的時候
[00:04:39.560 --> 00:04:43.560]  聖經說念這書上不只是念啟示錄
[00:04:43.560 --> 00:04:46.560]  整本書你念立位記
[00:04:46.560 --> 00:04:48.560]  很難讀的立位記
[00:04:48.560 --> 00:04:51.560]  還有這個夜王記
[00:04:51.560 --> 00:04:55.560]  那個你在讀的時候
[00:04:55.560 --> 00:04:58.560]  主耶穌說在讀的人就有福氣了
[00:04:58.560 --> 00:05:00.560]  所以你們每天早上拿起聖經
[00:05:00.560 --> 00:05:03.560]  或者晚上中午拿起聖經來的時候
[00:05:03.560 --> 00:05:07.560]  就告訴自己蒙福的時刻來了
[00:05:07.560 --> 00:05:10.560]  真是要得福的時候來了
[00:05:10.560 --> 00:05:13.560]  不要把念聖經覺得一種重擔
[00:05:13.560 --> 00:05:15.560]  一種責任
[00:05:15.560 --> 00:05:18.560]  教會說要念聖經我就趕快要念
[00:05:18.560 --> 00:05:20.560]  我雖然趕不上
[00:05:20.560 --> 00:05:22.560]  很不好意思
[00:05:22.560 --> 00:05:24.560]  你一拿起來就告訴自己說
[00:05:24.560 --> 00:05:26.560]  這是蒙福的時刻
[00:05:26.560 --> 00:05:29.560]  你想一下你的心態會怎麼樣
[00:05:29.560 --> 00:05:32.560]  你一拿起聖經說這是蒙福的時刻
[00:05:32.560 --> 00:05:34.560]  你就好好念
[00:05:34.560 --> 00:05:39.560]  你念一章或者半章兩三節
[00:05:39.560 --> 00:05:42.560]  你就思想真是神的話
[00:05:42.560 --> 00:05:46.560]  神你就一生得到祝福
[00:05:46.560 --> 00:05:50.560]  啟示錄用了很多的圖畫
[00:05:50.560 --> 00:05:52.560]  所以你們也記得
[00:05:52.560 --> 00:05:55.560]  主耶穌走在七個金燈台
[00:05:55.560 --> 00:05:58.560]  燈台代表什麼
[00:05:58.560 --> 00:05:59.560]  教會
[00:05:59.560 --> 00:06:03.560]  為什麼主耶穌要走在七個金燈台的裡面
[00:06:03.560 --> 00:06:05.560]  要查看對不對
[00:06:05.560 --> 00:06:06.560]  要關心
[00:06:06.560 --> 00:06:09.560]  因為教會是用祂的血所買俗的
[00:06:09.560 --> 00:06:13.560]  主耶穌現在復活節快到了
[00:06:13.560 --> 00:06:15.560]  你就知道主耶穌定在十字架上
[00:06:15.560 --> 00:06:19.560]  然後用祂的血買俗教會
[00:06:19.560 --> 00:06:22.560]  買俗你買俗我這樣
[00:06:22.560 --> 00:06:24.560]  所以祂那麼關心
[00:06:24.560 --> 00:06:26.560]  祂走在七個金燈台
[00:06:26.560 --> 00:06:28.560]  七代表什麼意思
[00:06:28.560 --> 00:06:30.560]  完全
[00:06:30.560 --> 00:06:33.560]  所以七個教會不只是剛才所說的七個教會
[00:06:33.560 --> 00:06:37.560]  也走在世上每一個教會當中
[00:06:37.560 --> 00:06:43.560]  所以主耶穌也走在恩澤
[00:06:43.560 --> 00:06:45.560]  恩澤教會
[00:06:45.560 --> 00:06:47.560]  有一個恩點恩澤
[00:06:47.560 --> 00:06:50.560]  也走在教會也走在你們當中
[00:06:50.560 --> 00:06:54.560]  走在你們當中還在查看還在觀察
[00:06:54.560 --> 00:06:55.560]  所以思想一下
[00:06:55.560 --> 00:06:57.560]  神走在我們的家庭當中
[00:06:57.560 --> 00:06:59.560]  守在我們的生命當中
[00:06:59.560 --> 00:07:04.560]  主耶穌手中握著七個金信
[00:07:04.560 --> 00:07:05.560]  七個心
[00:07:05.560 --> 00:07:08.560]  心是教會的使者
[00:07:08.560 --> 00:07:11.560]  你們教會是不是有七個執事
[00:07:11.560 --> 00:07:13.560]  剛剛好
[00:07:13.560 --> 00:07:18.560]  所以你執事也不要覺得負擔太重
[00:07:18.560 --> 00:07:20.560]  因為主耶穌在掌權
[00:07:20.560 --> 00:07:21.560]  主耶穌在看顧
[00:07:21.560 --> 00:07:24.560]  主耶穌在指引帶領
[00:07:24.560 --> 00:07:27.560]  所以給我們一個很大的安慰
[00:07:27.560 --> 00:07:30.560]  教會不是我們自己能夠操作的
[00:07:30.560 --> 00:07:33.560]  或者是說憑著我們的本事
[00:07:33.560 --> 00:07:36.560]  主耶穌是最終的掌權者
[00:07:36.560 --> 00:07:38.560]  教會的頭是主耶穌
[00:07:38.560 --> 00:07:39.560]  你這樣來看
[00:07:39.560 --> 00:07:42.560]  重擔就比較輕了
[00:07:42.560 --> 00:07:46.560]  所以主耶穌關心教會
[00:07:46.560 --> 00:07:48.560]  所以祂就寫信給七個教會
[00:07:48.560 --> 00:07:51.560]  這個信都有一個順序
[00:07:51.560 --> 00:07:54.560]  剛開始是主耶穌對自己的描述
[00:07:54.560 --> 00:07:56.560]  然後稱讚教會
[00:07:56.560 --> 00:07:59.560]  然後教會有什麼不好的地方
[00:07:59.560 --> 00:08:00.560]  祂會指責
[00:08:00.560 --> 00:08:02.560]  最後又勸勉
[00:08:02.560 --> 00:08:06.560]  然後最後有一個應許獎賞
[00:08:06.560 --> 00:08:09.560]  你覺得這樣的方式好不好
[00:08:09.560 --> 00:08:13.560]  假如你太太要跟你講什麼建議的話
[00:08:13.560 --> 00:08:15.560]  她先跟你誇獎一番
[00:08:15.560 --> 00:08:17.560]  你做得真好
[00:08:17.560 --> 00:08:19.560]  你是個好先生
[00:08:19.560 --> 00:08:20.560]  對家裡好負責
[00:08:20.560 --> 00:08:24.560]  但是有一件事情我要跟你講一下
[00:08:24.560 --> 00:08:27.560]  你可以改正了一點
[00:08:27.560 --> 00:08:28.560]  是怎麼樣
[00:08:28.560 --> 00:08:30.560]  然後後面又給你一個鼓勵
[00:08:30.560 --> 00:08:32.560]  給你一個獎賞
[00:08:32.560 --> 00:08:36.560]  這叫做三明治
[00:08:36.560 --> 00:08:42.560]  平常我們是一下子就講要改正的地方
[00:08:42.560 --> 00:08:43.560]  對小孩子也是一樣
[00:08:43.560 --> 00:08:47.560]  我們一下子就要改正的地方
[00:08:47.560 --> 00:08:49.560]  學學主耶穌也蠻好的
[00:08:49.560 --> 00:08:51.560]  他先稱讚
[00:08:51.560 --> 00:08:56.560]  然後再有一點指責或者是建議
[00:08:56.560 --> 00:08:59.560]  然後最後又有一個很好的獎賞
[00:08:59.560 --> 00:09:01.560]  所以你可以看主耶穌
[00:09:01.560 --> 00:09:03.560]  祂不是光子
[00:09:03.560 --> 00:09:07.560]  祂其實很關心查看教會
[00:09:07.560 --> 00:09:14.560]  老實說祂的獎賞比祂的懲罰高過太多了
[00:09:14.560 --> 00:09:21.560]  所以這個信對每個教會都很重要
[00:09:21.560 --> 00:09:24.560]  或許祂寫給推亞克拉教會
[00:09:24.560 --> 00:09:29.560]  今天不曉得會不會在我們身上也可以應用得到
[00:09:29.560 --> 00:09:33.560]  我相信主耶穌寫給七個教會
[00:09:33.560 --> 00:09:40.560]  祂裡面的信息也是給當今每一個教會都能夠得到幫助
[00:09:40.560 --> 00:09:43.560]  第一個就是我們看就看五點
[00:09:43.560 --> 00:09:46.560]  第一點就是主耶穌自己描述自己
[00:09:46.560 --> 00:09:54.560]  祂對自己的描述跟教會當時的情形都是很關鍵的
[00:09:54.560 --> 00:09:57.560]  祂說你要寫信給推亞克拉教會的使者
[00:09:57.560 --> 00:10:03.560]  眼目如火焰 腳向光明的銅的神
[00:10:03.560 --> 00:10:05.560]  神之子說
[00:10:05.560 --> 00:10:13.560]  主耶穌的眼目像什麼 火焰
[00:10:13.560 --> 00:10:16.560]  為什麼像火焰
[00:10:16.560 --> 00:10:18.560]  祂要查看對不對
[00:10:18.560 --> 00:10:22.560]  查看每一個人的心思意念
[00:10:22.560 --> 00:10:25.560]  每一個人心靈的動機
[00:10:25.560 --> 00:10:28.560]  每一個人的思想意念
[00:10:28.560 --> 00:10:30.560]  祂在查看
[00:10:30.560 --> 00:10:35.560]  耶穌有一些解經家認為腳向光明的銅
[00:10:35.560 --> 00:10:37.560]  銅很亮
[00:10:37.560 --> 00:10:41.560]  意思是祂站在那裡要帶來審判
[00:10:41.560 --> 00:10:44.560]  耶穌對自己的描述
[00:10:44.560 --> 00:10:49.560]  接下來你就可以看到祂對教會的看見有多少
[00:10:49.560 --> 00:10:52.560]  因為祂是在查看人心
[00:10:52.560 --> 00:10:56.560]  我們來看一下這個教會好不好
[00:10:56.560 --> 00:11:03.560]  祂知道你的行為 你的愛心 信心 勤勞 忍耐
[00:11:03.560 --> 00:11:06.560]  又知道你幕後所行的善事
[00:11:06.560 --> 00:11:09.560]  比起初所行的更多
[00:11:09.560 --> 00:11:11.560]  這個教會好不好
[00:11:11.560 --> 00:11:13.560]  哇
[00:11:13.560 --> 00:11:20.560]  這個教會很多很好的行為
[00:11:20.560 --> 00:11:22.560]  很有愛心
[00:11:24.560 --> 00:11:27.560]  今天我們的這個
[00:11:27.560 --> 00:11:36.560]  每次我們來到
[00:11:36.560 --> 00:11:38.560]  每次我們聚完會的時候
[00:11:38.560 --> 00:11:41.560]  是不是我弄不到了還是
[00:11:41.560 --> 00:11:46.560]  對不起
[00:11:46.560 --> 00:11:48.560]  每次聚完會的時候
[00:11:48.560 --> 00:11:51.560]  我們的這個茶點
[00:11:51.560 --> 00:11:53.560]  有時候好像是晚餐一樣
[00:11:53.560 --> 00:11:55.560]  是不是
[00:11:55.560 --> 00:11:57.560]  真是豐富
[00:11:57.560 --> 00:12:00.560]  在我的教會
[00:12:00.560 --> 00:12:02.560]  我們是有一個廚房
[00:12:02.560 --> 00:12:07.560]  所以每星期都有人煮飯
[00:12:07.560 --> 00:12:10.560]  大概煮給350個人吃的飯
[00:12:10.560 --> 00:12:13.560]  所以煮飯蠻辛苦的
[00:12:13.560 --> 00:12:17.560]  所以我們教會有15隊煮飯的團隊
[00:12:17.560 --> 00:12:23.560]  從少年的到高中到大學都有煮飯的團隊
[00:12:23.560 --> 00:12:29.560]  所以你可以看到這個行為的愛心的表現
[00:12:29.560 --> 00:12:32.560]  而且煮飯的人要自己掏錢
[00:12:32.560 --> 00:12:35.560]  不只是要花時間來煮飯
[00:12:35.560 --> 00:12:39.560]  然後他們每一個人付30塊錢
[00:12:39.560 --> 00:12:43.560]  讓教會每一個人都能夠吃飯
[00:12:43.560 --> 00:12:47.560]  那也要有信心
[00:12:47.560 --> 00:12:49.560]  不然我用這個就好了
[00:12:49.560 --> 00:12:52.560]  我用這個沒關係
[00:12:52.560 --> 00:12:56.560]  可能我站後面一點
[00:12:56.560 --> 00:13:00.560]  所以你可以看到
[00:13:00.560 --> 00:13:04.560]  這個教會又有信心又勤勞又忍耐
[00:13:04.560 --> 00:13:08.560]  而且這個教會做的事情
[00:13:08.560 --> 00:13:12.560]  比當初他們信主的時候做的還多
[00:13:12.560 --> 00:13:17.560]  我覺得這個教會很像美國教會
[00:13:17.560 --> 00:13:19.560]  在北美的教會
[00:13:19.560 --> 00:13:24.560]  我們都要求盼望能夠更多更多更多
[00:13:24.560 --> 00:13:27.560]  不曉得你們教會會不會這樣
[00:13:27.560 --> 00:13:31.560]  就是說在美國的觀念就是
[00:13:31.560 --> 00:13:35.560]  要好要更好要更好
[00:13:35.560 --> 00:13:40.560]  而且要盼望教會能夠一直擴大擴大
[00:13:40.560 --> 00:13:45.560]  這是一個西方的Mentality
[00:13:45.560 --> 00:13:48.560]  所以老實說這個教會真是
[00:13:48.560 --> 00:13:50.560]  你知道他的優點
[00:13:50.560 --> 00:13:52.560]  愛心信心勤勞
[00:13:52.560 --> 00:13:56.560]  而且所做的事情比以前更多
[00:13:56.560 --> 00:13:59.560]  我們剛才提到以佛所教會
[00:13:59.560 --> 00:14:03.560]  他已經失去了起初的愛心
[00:14:03.560 --> 00:14:07.560]  這個教會起初的愛心到現在
[00:14:07.560 --> 00:14:11.560]  就是現在的愛心比起初還多
[00:14:11.560 --> 00:14:13.560]  所以可見這個教會是
[00:14:13.560 --> 00:14:16.560]  應該來講是非常好的教會
[00:14:16.560 --> 00:14:18.560]  那接下來呢
[00:14:18.560 --> 00:14:22.560]  有什麼事情神要責備這個教會呢
[00:14:22.560 --> 00:14:24.560]  就是說有一件事情
[00:14:24.560 --> 00:14:27.560]  神要責備這個教會
[00:14:27.560 --> 00:14:30.560]  就是他們允許有一個婦人
[00:14:30.560 --> 00:14:40.560]  來教導就帶領了教會的弟兄姊妹
[00:14:40.560 --> 00:14:43.560]  有這個Sexual Immorality
[00:14:43.560 --> 00:14:45.560]  就是淫亂的事情
[00:14:45.560 --> 00:14:47.560]  就一件事情
[00:14:47.560 --> 00:14:49.560]  這個教會這麼好
[00:14:49.560 --> 00:14:52.560]  但是中文聖經翻譯得非常好
[00:14:52.560 --> 00:14:54.560]  就一件事情
[00:14:54.560 --> 00:14:56.560]  神對這個教會有指責
[00:14:56.560 --> 00:14:59.560]  就是他們允許了這個婦人
[00:14:59.560 --> 00:15:02.560]  而且他自稱是先知
[00:15:02.560 --> 00:15:04.560]  來教導教會
[00:15:04.560 --> 00:15:06.560]  然後就進到淫亂
[00:15:06.560 --> 00:15:08.560]  然後拜偶像
[00:15:08.560 --> 00:15:11.560]  神也曾經給他悔改的機會
[00:15:11.560 --> 00:15:15.560]  他卻不肯悔改他的銀行
[00:15:15.560 --> 00:15:18.560]  所以因著這樣
[00:15:18.560 --> 00:15:23.560]  這件事情對教會的影響是非常大的
[00:15:23.560 --> 00:15:27.560]  有時候淫亂跟拜偶像常常連在一起
[00:15:27.560 --> 00:15:28.560]  特別在舊約裡面
[00:15:28.560 --> 00:15:30.560]  他們去拜偶像以後
[00:15:30.560 --> 00:15:34.560]  常常就會參與淫亂的事情
[00:15:34.560 --> 00:15:36.560]  然後神就警告他們
[00:15:36.560 --> 00:15:40.560]  也警告教會的弟兄姊妹
[00:15:40.560 --> 00:15:43.560]  祂說我曾給他機會悔改
[00:15:43.560 --> 00:15:45.560]  我曾給他悔改的機會
[00:15:45.560 --> 00:15:47.560]  他卻不悔改他的銀行
[00:15:47.560 --> 00:15:50.560]  看來我要叫他在病床上躺臥
[00:15:50.560 --> 00:15:53.560]  所以這個病不是馬上就死
[00:15:53.560 --> 00:15:57.560]  而且會有一些在病床上躺臥
[00:15:57.560 --> 00:15:59.560]  如果他行淫的人
[00:15:59.560 --> 00:16:01.560]  也要受到懲罰
[00:16:01.560 --> 00:16:05.560]  祂說最後的結局就是死亡
[00:16:05.560 --> 00:16:08.560]  而且主耶穌說祂是察看
[00:16:08.560 --> 00:16:12.560]  我們剛才說耶穌的眼睛是像火焰一樣
[00:16:12.560 --> 00:16:15.560]  祂說要讓教會知道
[00:16:15.560 --> 00:16:18.560]  我是察看人肺腑心腸
[00:16:18.560 --> 00:16:20.560]  察看我們的mind
[00:16:20.560 --> 00:16:22.560]  察看我們的intention
[00:16:22.560 --> 00:16:25.560]  要照他們的行為來報應他們
[00:16:25.560 --> 00:16:29.560]  I am he who search hearts and minds
[00:16:29.560 --> 00:16:34.560]  I will repay each of you according to your deeds
[00:16:34.560 --> 00:16:36.560]  所以主耶穌在察看
[00:16:36.560 --> 00:16:38.560]  這個教會有錯的地方
[00:16:38.560 --> 00:16:40.560]  神要指出來
[00:16:40.560 --> 00:16:43.560]  要讓這個教會能夠更聖潔
[00:16:43.560 --> 00:16:46.560]  讓這個教會的弟兄姊妹悔改
[00:16:46.560 --> 00:16:49.560]  請問一下耶洗別是誰
[00:16:49.560 --> 00:16:52.560]  耶洗別在舊約裡面
[00:16:52.560 --> 00:16:55.560]  是有記載他的事情
[00:16:55.560 --> 00:16:59.560]  你們看獵王記
[00:16:59.560 --> 00:17:03.560]  當索羅蒙王做王的時候
[00:17:03.560 --> 00:17:05.560]  他去世以後
[00:17:05.560 --> 00:17:09.560]  南國跟北國就分開了
[00:17:09.560 --> 00:17:14.560]  北國有一個王叫做耶羅伯安
[00:17:14.560 --> 00:17:19.560]  耶羅伯安就帶領以色列百姓去拜這個偶像
[00:17:19.560 --> 00:17:22.560]  做一個金牛族在拜偶像
[00:17:22.560 --> 00:17:23.560]  聖經記載著
[00:17:23.560 --> 00:17:26.560]  他說耶羅伯安所犯的罪
[00:17:26.560 --> 00:17:28.560]  還是很輕的
[00:17:28.560 --> 00:17:33.560]  他比起北國亞哈王
[00:17:33.560 --> 00:17:36.560]  因為他娶了耶洗別
[00:17:36.560 --> 00:17:39.560]  然後耶洗別就帶領以色列百姓
[00:17:39.560 --> 00:17:42.560]  去敬拜巴黎
[00:17:42.560 --> 00:17:44.560]  然後就敬拜聖殿
[00:17:44.560 --> 00:17:47.560]  然後惹神的怒氣
[00:17:47.560 --> 00:17:50.560]  所以他們所行的罪
[00:17:50.560 --> 00:17:54.560]  比以前國家的罪更多
[00:17:54.560 --> 00:17:57.560]  所以在這裡你可以看到
[00:17:57.560 --> 00:18:02.560]  神對性侮辱的看重
[00:18:02.560 --> 00:18:06.560]  所以在最後北國滅亡
[00:18:06.560 --> 00:18:10.560]  也是因著去拜巴黎離開真神
[00:18:10.560 --> 00:18:15.560]  然後在性的事情上被神所懲罰
[00:18:15.560 --> 00:18:18.560]  所以耶洗別他殺了許多先知
[00:18:18.560 --> 00:18:19.560]  你們如果知道
[00:18:19.560 --> 00:18:21.560]  在舊約裡面有一個很出名的征戰
[00:18:21.560 --> 00:18:25.560]  就是以利亞跟巴黎的先知
[00:18:25.560 --> 00:18:28.560]  他們在加密山的時候
[00:18:28.560 --> 00:18:31.560]  以利亞說你叫巴黎的先知來
[00:18:31.560 --> 00:18:36.560]  然後他們在那邊獻祭求神降火
[00:18:36.560 --> 00:18:38.560]  把這個基督燒掉
[00:18:38.560 --> 00:18:40.560]  聖經記載著說
[00:18:40.560 --> 00:18:45.560]  你拆遷以色列的巴黎四百五十個先知
[00:18:45.560 --> 00:18:53.560]  還有耶洗別所供奉的亞瑟拉的四百個先知
[00:18:53.560 --> 00:18:56.560]  所以這八百五十個先知
[00:18:56.560 --> 00:18:59.560]  都是耶洗別來供養他們
[00:18:59.560 --> 00:19:01.560]  所以你看耶洗別
[00:19:01.560 --> 00:19:04.560]  他在整個以色列國家的影響
[00:19:04.560 --> 00:19:06.560]  是何等的大呢
[00:19:06.560 --> 00:19:12.560]  但是神就興起一個耶護
[00:19:12.560 --> 00:19:17.560]  所以耶護最後就殺死了以色列北國的王
[00:19:17.560 --> 00:19:22.560]  然後他要來到這個路上要殺耶洗別的時候
[00:19:22.560 --> 00:19:25.560]  你們看聖經的描述
[00:19:25.560 --> 00:19:27.560]  這個描述怎麼描述
[00:19:27.560 --> 00:19:31.560]  耶護到了耶斯列
[00:19:31.560 --> 00:19:34.560]  耶洗別聽見這個耶護要來
[00:19:34.560 --> 00:19:36.560]  他做什麼事情
[00:19:36.560 --> 00:19:39.560]  他就擦粉梳頭
[00:19:39.560 --> 00:19:42.560]  然後從窗戶裡往外看
[00:19:42.560 --> 00:19:45.560]  英文描述的很特別
[00:19:45.560 --> 00:19:47.560]  他說
[00:19:47.560 --> 00:19:56.560]  請問一下
[00:19:56.560 --> 00:19:59.560]  假如說你知道有一個人要來殺你的話
[00:19:59.560 --> 00:20:01.560]  你就趕快逃了對不對
[00:20:01.560 --> 00:20:04.560]  這個耶洗別還
[00:20:04.560 --> 00:20:07.560]  畫眼毛還是什麼
[00:20:07.560 --> 00:20:10.560]  然後打扮然後梳頭這樣
[00:20:10.560 --> 00:20:16.560]  然後在床前看等這個耶護來
[00:20:16.560 --> 00:20:19.560]  為什麼
[00:20:19.560 --> 00:20:26.560]  誰說
[00:20:26.560 --> 00:20:28.560]  他要引誘
[00:20:28.560 --> 00:20:30.560]  他引誘這個耶護
[00:20:31.560 --> 00:20:34.560]  這張耶護從城門進來
[00:20:34.560 --> 00:20:37.560]  看到這個耶洗別
[00:20:37.560 --> 00:20:40.560]  耶護知道他的使命
[00:20:40.560 --> 00:20:43.560]  所以耶護一看
[00:20:43.560 --> 00:20:47.560]  然後就說誰在我這邊呢
[00:20:47.560 --> 00:20:49.560]  把他丟下來
[00:20:49.560 --> 00:20:53.560]  所以耶洗別就從這個窗戶上丟下來
[00:20:53.560 --> 00:20:56.560]  然後聖經描寫他是怎麼去世的
[00:20:56.560 --> 00:21:01.560]  血就濺在牆上濺在馬所踏的地方
[00:21:01.560 --> 00:21:05.560]  然後耶護就進去吃飯了
[00:21:05.560 --> 00:21:07.560]  然後就出來埋葬了
[00:21:07.560 --> 00:21:12.560]  沒想到這個狗就把耶洗別的身體吃掉了
[00:21:12.560 --> 00:21:15.560]  沒有人能夠認識他
[00:21:15.560 --> 00:21:17.560]  這個就是耶護來到的時候
[00:21:17.560 --> 00:21:19.560]  看到耶洗別在上面
[00:21:19.560 --> 00:21:22.560]  叫人把他推下來
[00:21:22.560 --> 00:21:25.560]  有沒有人看到他的眼睫毛
[00:21:26.560 --> 00:21:30.560]  他的頭髮做得怎麼樣
[00:21:30.560 --> 00:21:35.560]  所以耶洗別最後被推下來
[00:21:35.560 --> 00:21:38.560]  聖經就描述他就被狗吃了
[00:21:38.560 --> 00:21:41.560]  人家沒有人能夠認識他
[00:21:41.560 --> 00:21:47.560]  所以在舊約裡面有提到這個耶洗別
[00:21:47.560 --> 00:21:50.560]  他帶領了以色列的百姓犯罪
[00:21:50.560 --> 00:21:52.560]  然後在新約裡面
[00:21:52.560 --> 00:21:54.560]  在幾世路最後的時候
[00:21:54.560 --> 00:21:57.560]  才提到這個性的這個罪行
[00:21:57.560 --> 00:21:59.560]  然後引起神的憤怒
[00:21:59.560 --> 00:22:05.560]  在舊約裡面還提到一個民宿記
[00:22:05.560 --> 00:22:07.560]  當以色列人出埃及的時候
[00:22:07.560 --> 00:22:09.560]  他們在曠野
[00:22:09.560 --> 00:22:15.560]  本來其他國家都想辦法要咒詛以色列百姓
[00:22:15.560 --> 00:22:17.560]  最後忽然之間
[00:22:17.560 --> 00:22:19.560]  以色列百姓就犯罪了
[00:22:19.560 --> 00:22:22.560]  跟這個磨牙的女子行淫亂
[00:22:22.560 --> 00:22:24.560]  神就憤怒
[00:22:24.560 --> 00:22:27.560]  然後在幾天裡面
[00:22:27.560 --> 00:22:29.560]  死了多少人
