
[00:00:00.000 --> 00:00:04.520]  丁子妹,當我們讀這段經文時
[00:09:34.840 --> 00:09:36.560]  輕忽艾成
[00:09:36.560 --> 00:09:38.280]  而是裡面是有罪的
[00:09:40.400 --> 00:09:41.040]  約書雅
[00:09:41.040 --> 00:09:42.520]  始終是領袖
[00:09:42.520 --> 00:09:43.040]  第六節
[00:09:43.040 --> 00:09:46.240]  約書雅和長老
[00:09:46.240 --> 00:09:49.040]  長老在約書雅記第一次出
[00:09:49.040 --> 00:09:51.880]  知道一定有問題
[00:09:51.880 --> 00:09:53.800]  撕裂衣服
[00:09:53.800 --> 00:09:56.440]  在瑤華的藥櫃前
[00:09:56.440 --> 00:09:57.760]  臉覆於地
[00:09:57.760 --> 00:09:59.160]  直到晚上
[00:09:59.160 --> 00:10:00.960]  沒有說他從何時開始
[00:10:00.960 --> 00:10:02.760]  但是直到晚上
[00:10:02.760 --> 00:10:04.800]  臉覆於地
[00:10:04.800 --> 00:10:06.960]  很長時間
[00:10:09.760 --> 00:10:11.080]  我突然想起剛才
[00:10:11.080 --> 00:10:12.760]  子瑩打鼓
[00:10:12.760 --> 00:10:15.720]  敬拜都很辛苦
[00:10:15.720 --> 00:10:18.240]  真的要彎腰去俯伏
[00:10:18.240 --> 00:10:21.000]  腰骨不好也不行
[00:10:21.000 --> 00:10:22.520]  老人家一定不行
[00:10:22.520 --> 00:10:24.920]  很辛苦
[00:10:24.920 --> 00:10:26.760]  在敬拜的過程
[00:10:26.760 --> 00:10:28.920]  是不是越來越多這些
[00:10:28.920 --> 00:10:31.080]  腰力好年輕一點才行
[00:10:31.080 --> 00:10:32.680]  有肚腩也不行
[00:10:32.680 --> 00:10:38.160]  但是當約書雅知道
[00:10:38.160 --> 00:10:41.320]  以色列犯罪要求問的時候
[00:10:41.320 --> 00:10:42.880]  她就俯伏
[00:10:42.880 --> 00:10:45.640]  臉覆在藥櫃前
[00:10:45.640 --> 00:10:48.960]  可能從午到晚
[00:10:48.960 --> 00:10:51.920]  然後將灰灑在頭上
[00:10:51.920 --> 00:10:55.560]  表達一份哀動謙卑來致歉
[00:10:55.560 --> 00:10:59.920]  她在第六節
[00:10:59.920 --> 00:11:02.640]  有這樣的姿態
[00:11:02.640 --> 00:11:04.280]  接著怎樣?
[00:11:04.280 --> 00:11:06.280]  很厲害
[00:11:06.280 --> 00:11:06.960]  領袖
[00:11:08.160 --> 00:11:08.840]  約書雅說
[00:11:08.840 --> 00:11:10.760]  「哎!聖誕」
[00:11:10.760 --> 00:11:13.160]  「哎!主耶和華」
[00:11:13.160 --> 00:11:14.240]  「為什麼這樣?」
[00:11:14.240 --> 00:11:16.400]  「你叫百姓過約旦河」
[00:11:16.400 --> 00:11:19.280]  「我們來這裡死」
[00:11:19.280 --> 00:11:21.360]  「不如在河對面死吧」
[00:11:21.360 --> 00:11:24.120]  「我們在曠野死」
[00:11:24.120 --> 00:11:25.680]  「就比在這裡死好」
[00:11:25.680 --> 00:11:27.600]  「為什麼打完一場仗」
[00:11:27.600 --> 00:11:30.280]  「我們在艾城就快要死了」
[00:11:30.280 --> 00:11:31.880]  「你為什麼要將我們」
[00:11:31.880 --> 00:11:33.640]  「交在阿摩利人手裡」
[00:11:33.640 --> 00:11:34.560]  「使我們沒亡命」
[00:11:34.560 --> 00:11:36.880]  「我們不如在約旦河那邊」
[00:11:37.080 --> 00:11:38.280]  「做什麼勞斯頓頌呢?」
[00:11:38.280 --> 00:11:40.280]  「過河之後來到這裡才死呢?」
[00:11:40.280 --> 00:11:43.240]  「你有沒有這樣想過這些問題?」
[00:11:43.240 --> 00:11:45.840]  「這麼辛苦」
[00:11:45.840 --> 00:11:48.640]  「我們為什麼要做這麼多事情」
[00:11:48.640 --> 00:11:49.400]  「來這裡死呢?」
[00:11:49.400 --> 00:11:50.680]  「我不需要做事」
[00:11:50.680 --> 00:11:52.080]  「在那裡死就舒服一點」
[00:11:52.080 --> 00:11:53.400]  「是不是這樣的?」
[00:11:53.400 --> 00:11:55.560]  「你有沒有想過這些事情?」
[00:11:55.560 --> 00:11:57.640]  「如果死都死得舒服」
[00:11:57.640 --> 00:11:58.440]  「大家都喜歡」
[00:11:58.440 --> 00:12:00.000]  「大哥!做了這麼多事情」
[00:12:00.000 --> 00:12:01.200]  「贏了耶利哥」
[00:12:01.200 --> 00:12:02.680]  「這麼辛苦來到這裡死?」
[00:12:02.680 --> 00:12:04.640]  約書雅
[00:12:05.640 --> 00:12:09.840]  「發出這份哀動、埋怨、悔氣」
[00:12:09.840 --> 00:12:12.840]  「主啊!求求祢」
[00:12:12.840 --> 00:12:15.880]  「以色列人既然在仇敵面前」
[00:12:15.880 --> 00:12:17.400]  「轉身逃跑」
[00:12:17.400 --> 00:12:19.480]  「轉身逃跑?」
[00:12:19.480 --> 00:12:23.000]  「你有沒有試過轉身逃跑?」
[00:12:23.000 --> 00:12:28.640]  「你跑步在前面就不同了」
[00:12:28.640 --> 00:12:29.760]  「在後面吃塵」
[00:12:29.760 --> 00:12:30.360]  「現在不是了」
[00:12:30.360 --> 00:12:31.120]  「你被人追斬」
[00:12:31.120 --> 00:12:32.800]  「轉身逃跑」
[00:12:35.240 --> 00:12:36.160]  「你有沒有打架?」
[00:12:36.160 --> 00:12:38.880]  「還沒有嗎?」
[00:12:38.880 --> 00:12:42.280]  「講一個故事吧」
[00:12:42.280 --> 00:12:46.120]  「當我年輕的時候」
[00:12:46.120 --> 00:12:46.920]  「還沒有相信耶穌」
[00:12:46.920 --> 00:12:50.920]  「有一個很健碩的人」
[00:12:50.920 --> 00:12:52.120]  「在巴士上欺負我」
[00:12:52.120 --> 00:12:54.000]  「欺負我之後我很生氣」
[00:12:54.000 --> 00:12:55.240]  「忍著」
[00:12:55.240 --> 00:12:58.680]  「臨下車」
[00:12:58.680 --> 00:13:01.200]  「在他後面打」
[00:13:01.200 --> 00:13:04.320]  「打他找個盒子打」
[00:13:04.320 --> 00:13:06.320]  「打完之後下車就走了」
[00:13:06.320 --> 00:13:07.880]  「轉身逃跑」
[00:13:07.880 --> 00:13:09.240]  「有這麼快就走這麼快」
[00:13:09.240 --> 00:13:15.280]  「我也是有少許不對的」
[00:13:15.280 --> 00:13:16.080]  「也是犯罪的」
[00:13:16.080 --> 00:13:17.040]  「打人也不好」
[00:13:17.040 --> 00:13:18.680]  「我年輕的時候還沒有信耶穌」
[00:13:18.680 --> 00:13:20.800]  「信了耶穌沒有這些事」
[00:13:20.800 --> 00:13:23.720]  「你不要搞錯事序」
[00:13:23.720 --> 00:13:27.320]  「你為什麼要我們轉身逃跑?」
[00:13:27.320 --> 00:13:28.480]  「我們是屬於什麼?」
[00:13:28.480 --> 00:13:30.760]  「奉耶和聖的命」
[00:13:30.760 --> 00:13:31.440]  「跟著看吧」
[00:13:34.360 --> 00:13:38.360]  「迦南人和你們所有居民聽見就圍著我們」
[00:13:38.360 --> 00:13:42.400]  「然後我們的名從地上除去」
[00:13:42.400 --> 00:13:45.040]  「至於你的大名」
[00:13:45.040 --> 00:13:47.240]  「你最大的名字要怎樣呢?」
[00:13:47.240 --> 00:13:51.520]  「若孫雅真是不愧領袖」
[00:13:51.520 --> 00:13:52.040]  「第一」
[00:13:52.040 --> 00:13:53.360]  「先哭」
[00:13:53.360 --> 00:13:55.600]  「第二」
[00:13:55.600 --> 00:13:57.920]  「好像跟父親說」
[00:13:57.920 --> 00:13:59.000]  「我在那邊死也好」
[00:13:59.000 --> 00:13:59.840]  「不要叫我來這裡」
[00:13:59.840 --> 00:14:00.720]  「喂」
[00:14:00.720 --> 00:14:02.160]  「你再不幫我們」
[00:14:02.160 --> 00:14:03.560]  「你的名字就不行了」
[00:14:04.600 --> 00:14:05.600]  「我們在迦南人面前」
[00:14:05.600 --> 00:14:06.800]  「你的名字就沒有了」
[00:14:06.800 --> 00:14:07.760]  「怎樣做呢?」
[00:14:07.760 --> 00:14:11.680]  有一點點發狼狽
[00:14:11.680 --> 00:14:14.720]  哭得快要進入抑鬱
[00:14:14.720 --> 00:14:17.320]  然後在第十節
[00:14:17.320 --> 00:14:18.200]  神就跟他說
[00:14:18.200 --> 00:14:18.920]  「起來」
[00:14:18.920 --> 00:14:21.000]  「你的臉為什麼苦伏?」
[00:14:21.000 --> 00:14:23.600]  「起來」
[00:14:23.600 --> 00:14:29.280]  「你的臉為什麼苦伏?」
[00:14:29.280 --> 00:14:31.600]  然後在第十一節開始說
[00:14:31.600 --> 00:14:34.000]  因為以色列人犯了罪
[00:14:34.000 --> 00:14:35.120]  這個罪是什麼呢?
[00:14:35.120 --> 00:14:38.720]  「違背了我所吩咐他們的約」
[00:14:38.720 --> 00:14:39.680]  第一次提
[00:14:39.680 --> 00:14:43.280]  你違背了跟我所立的約
[00:14:43.280 --> 00:14:46.360]  又偷竊
[00:14:46.360 --> 00:14:49.440]  犯十誡其中一誡
[00:14:49.440 --> 00:14:50.800]  又行詭詐
[00:14:50.800 --> 00:14:52.920]  所以偷竊的人
[00:14:52.920 --> 00:14:53.920]  做不好的事情
[00:14:53.920 --> 00:14:55.520]  一定是做詭詐的事情
[00:14:55.520 --> 00:14:57.760]  一定是謊言
[00:14:57.760 --> 00:14:59.280]  然後
[00:14:59.280 --> 00:15:01.000]  又將當滅的物
[00:15:01.000 --> 00:15:03.120]  和自己的器皿放在一起
[00:15:04.480 --> 00:15:05.680]  不應該有的東西
[00:15:05.680 --> 00:15:06.400]  你將它們放在一起
[00:15:06.400 --> 00:15:07.880]  和自己的東西聯合起來
[00:15:07.880 --> 00:15:09.120]  第十一節
[00:15:09.120 --> 00:15:14.000]  因此以色列人在仇敵面前站立不住
[00:15:14.000 --> 00:15:16.360]  要在仇敵面前轉身走
[00:15:16.360 --> 00:15:18.040]  因為他們滅了
[00:15:18.040 --> 00:15:19.920]  我在這樣的情況
[00:15:19.920 --> 00:15:22.240]  你不將當滅的物
[00:15:22.240 --> 00:15:24.440]  在你們中間除掉的時候
[00:15:24.440 --> 00:15:25.840]  又怎樣呢?
[00:15:25.840 --> 00:15:29.600]  「我就不再與你們同在」
[00:15:29.600 --> 00:15:33.400]  「我就不再與你們同在」
[00:15:33.400 --> 00:15:34.640]  我們屬神的人
[00:15:34.640 --> 00:15:35.560]  如果神告訴我們
[00:15:35.560 --> 00:15:36.800]  「我不再與你們同在」
[00:15:36.800 --> 00:15:39.360]  就好像父母對小孩說
[00:15:39.360 --> 00:15:40.360]  「我不愛你」
[00:15:40.360 --> 00:15:41.160]  「你要走」
[00:15:41.160 --> 00:15:41.960]  「我不疼愛你」
[00:15:41.960 --> 00:15:43.160]  「我不與你同在」
[00:15:43.160 --> 00:15:44.720]  所有小朋友都會哭
[00:15:44.720 --> 00:15:46.840]  是不是這樣?
[00:15:46.840 --> 00:15:49.920]  十三
[00:15:49.920 --> 00:15:52.880]  第二次提
[00:15:52.880 --> 00:15:53.680]  你站起來
[00:15:53.680 --> 00:15:58.000]  你叫百姓分別為姓
[00:15:58.000 --> 00:15:59.800]  明天我要做事
[00:15:59.800 --> 00:16:03.160]  因為明日你們要分別為姓
[00:16:03.160 --> 00:16:06.280]  你們自己在神面前有罪
[00:16:06.280 --> 00:16:07.160]  要認罪
[00:16:07.160 --> 00:16:10.080]  要聖潔
[00:16:10.080 --> 00:16:11.680]  因為耶和華神這樣說
[00:16:11.680 --> 00:16:12.440]  意思是
[00:16:12.440 --> 00:16:13.680]  你們在中間當滅的
[00:16:13.680 --> 00:16:14.920]  如果你們不除掉
[00:16:14.920 --> 00:16:15.920]  你們就站立不住
[00:16:15.920 --> 00:16:17.040]  第十四節
[00:16:17.040 --> 00:16:18.920]  「到了早晨
[00:16:18.920 --> 00:16:23.880]  他們按著支牌
[00:16:23.880 --> 00:16:25.120]  一個一個前來」
[00:16:25.120 --> 00:16:27.120]  弟兄姊妹
[00:16:27.120 --> 00:16:29.720]  來到這裡
[00:16:29.720 --> 00:16:31.120]  大家清楚了
[00:16:32.320 --> 00:16:33.920]  你們在學校有沒有試過
[00:16:33.920 --> 00:16:36.200]  學生和學生一個犯事
[00:16:36.200 --> 00:16:37.400]  然後老師說
[00:16:37.400 --> 00:16:41.040]  「你們自己認誰走出來」
[00:16:41.040 --> 00:16:42.000]  「如果沒有人認」
[00:16:42.000 --> 00:16:43.960]  「有沒有人攻誰出來」
[00:16:43.960 --> 00:16:46.240]  「再沒有人攻」
[00:16:46.240 --> 00:16:47.240]  「你們很有義氣」
[00:16:47.240 --> 00:16:48.080]  「全班都罰」
[00:16:48.080 --> 00:16:48.960]  有沒有試過這樣?
[00:16:48.960 --> 00:16:50.160]  有嗎?
[00:16:50.160 --> 00:16:50.720]  真的有嗎?
[00:16:50.720 --> 00:16:52.080]  很不公道是嗎?
[00:16:52.080 --> 00:16:53.840]  你覺得很不公道嗎?
[00:16:53.840 --> 00:16:56.760]  這些群眾壓力
[00:16:56.760 --> 00:16:59.320]  但那位老師不是神
[00:17:01.200 --> 00:17:02.680]  但現在所說的
[00:17:02.680 --> 00:17:04.600]  是一個處境
[00:17:04.600 --> 00:17:06.640]  用什麼方法去尋找呢?
[00:17:06.640 --> 00:17:08.480]  因為他是神
[00:17:08.480 --> 00:17:10.720]  耶和華所選的宗派
[00:17:10.720 --> 00:17:11.760]  一個一個前來
[00:17:11.760 --> 00:17:14.120]  然後第十五節他再說
[00:17:14.120 --> 00:17:21.720]  「因為你們違背了耶和華的約
[00:17:21.720 --> 00:17:25.520]  又因他在以色列中做了愚妄的事」
[00:17:25.520 --> 00:17:26.480]  第二次提
[00:17:27.240 --> 00:17:35.800]  「違背了神和以色列民中間所訂立的約
[00:17:35.800 --> 00:17:38.800]  做了愚妄的事」
[00:17:38.800 --> 00:17:42.360]  兄弟姐妹,我們當中
[00:17:42.360 --> 00:17:45.120]  你覺得自己都頗聰明的
