
[00:00:00.000 --> 00:00:02.520]  福音的使命就是大使命所頒佈的
[00:06:26.400 --> 00:06:32.400]  今天一些真是有使命感的人所做的東西
[00:06:32.400 --> 00:06:36.400]  他不是用金錢去回報的
[00:06:36.400 --> 00:06:37.400]  所以神國企業
[00:06:37.400 --> 00:06:39.400]  神國這本書
[00:06:39.400 --> 00:06:42.400]  神國經理人這本書
[00:06:42.400 --> 00:06:44.400]  想告訴我們一個真理
[00:06:44.400 --> 00:06:46.400]  這個真理就是說
[00:06:46.400 --> 00:06:50.400]  一個人要找到神在他生命裡面的呼召
[00:06:50.400 --> 00:06:52.400]  他才活得開心
[00:06:52.400 --> 00:06:55.400]  他才活得有價值和有意義
[00:06:55.400 --> 00:06:56.400]  而這個呼召
[00:06:56.400 --> 00:06:58.400]  一定不只是傳道人
[00:06:58.400 --> 00:07:00.400]  牧師和宣教士
[00:07:00.400 --> 00:07:01.400]  如果不是的話
[00:07:01.400 --> 00:07:03.400]  我們很多人就會很不開心
[00:07:03.400 --> 00:07:04.400]  我又不是牧師
[00:07:04.400 --> 00:07:05.400]  我又不是傳道人
[00:07:05.400 --> 00:07:06.400]  我又不是宣教士
[00:07:06.400 --> 00:07:08.400]  我怎麼會滿足到呢
[00:07:08.400 --> 00:07:09.400]  但是我想告訴你
[00:07:09.400 --> 00:07:11.400]  神造我們人類
[00:07:11.400 --> 00:07:15.400]  就是要我們找回神呼召我們的目的
[00:07:15.400 --> 00:07:18.400]  而這個呼召是很特別的
[00:07:18.400 --> 00:07:21.400]  因為每一個人神造出來都不同的
[00:07:21.400 --> 00:07:23.400]  他的才幹又不同
[00:07:23.400 --> 00:07:24.400]  他的性格又不同
[00:07:24.400 --> 00:07:25.400]  他的特質又不同
[00:07:25.400 --> 00:07:29.400]  所以不可能每一個人都只可以做某一樣東西
[00:07:29.400 --> 00:07:32.400]  他才可以實現到神在他生命裡面的呼召
[00:07:32.400 --> 00:07:34.400]  必然是每一個人
[00:07:34.400 --> 00:07:37.400]  都有神一個獨特的呼召在他的生命裡面
[00:07:37.400 --> 00:07:39.400]  當我們這樣看聖經的時候
[00:07:39.400 --> 00:07:42.400]  我們今天看創世紀的經文
[00:07:42.400 --> 00:07:45.400]  就會有一個截然不同的
[00:07:45.400 --> 00:07:47.400]  開我們的眼界去看
[00:07:47.400 --> 00:07:49.400]  究竟創世紀對我們發現
[00:07:49.400 --> 00:07:53.400]  人生的使命和呼召有什麼啟迪呢
[00:07:53.400 --> 00:07:57.400]  面對今天強調業績或者享樂的文化
[00:07:57.400 --> 00:08:02.400]  同樣神命定我們的安息
[00:08:02.400 --> 00:08:04.400]  又對我們有什麼意義呢
[00:08:04.400 --> 00:08:07.400]  從神創造的角度裡
[00:08:07.400 --> 00:08:09.400]  我們看人生對我們第一個啟迪
[00:08:09.400 --> 00:08:14.400]  就是人類是神創造的高峰
[00:08:14.400 --> 00:08:18.400]  人類是神創造的高峰
[00:08:18.400 --> 00:08:20.400]  一章二十六節
[00:08:20.400 --> 00:08:21.400]  聖經這樣說
[00:08:21.400 --> 00:08:22.400]  不如我們一起讀吧
[00:08:22.400 --> 00:08:23.400]  實在太精彩了
[00:08:23.400 --> 00:08:27.400]  神說我們要照著我們的形象
[00:08:27.400 --> 00:08:29.400]  按著我們的樣式做人
[00:08:29.400 --> 00:08:32.400]  使他們管理海裡的魚
[00:08:32.400 --> 00:08:35.400]  空中的鳥 地上的生畜和泉地
[00:08:35.400 --> 00:08:39.400]  並地上所爬的一切昆蟲
[00:08:39.400 --> 00:08:42.400]  有幾個字特別的
[00:08:42.400 --> 00:08:45.400]  我highlight了就是形象和樣式
[00:08:45.400 --> 00:08:46.400]  我沒辦法
[00:08:46.400 --> 00:08:49.400]  這幾個經文其實每一節都可以解釋很多東西
[00:08:49.400 --> 00:08:50.400]  但我就想說
[00:08:50.400 --> 00:08:51.400]  這裡所說
[00:08:51.400 --> 00:08:55.400]  神按著他的形象和樣式去做人
[00:08:55.400 --> 00:08:57.400]  形象和樣式
[00:08:57.400 --> 00:08:59.400]  就是代表了同一樣東西
[00:08:59.400 --> 00:09:03.400]  就是一種神獨特的特質
[00:09:03.400 --> 00:09:06.400]  將神這種獨特的特質賜給人
[00:09:06.400 --> 00:09:09.400]  所以形象和樣式雖然是兩個字眼
[00:09:09.400 --> 00:09:11.400]  但你看這裡的平衡的時候
[00:09:11.400 --> 00:09:13.400]  其實是在說同一樣東西
[00:09:13.400 --> 00:09:15.400]  簡單來說就是
[00:09:15.400 --> 00:09:18.400]  神的形象賦予了給人
[00:09:18.400 --> 00:09:20.400]  問題就是
[00:09:20.400 --> 00:09:22.400]  神的形象是什麼呢
[00:09:22.400 --> 00:09:24.400]  如果在二十六節裡面我們就看到
[00:09:24.400 --> 00:09:29.400]  藍色這個字 管理這個字
[00:09:29.400 --> 00:09:32.400]  其實管理這個字在二十六節裡面
[00:09:32.400 --> 00:09:34.400]  是一個很重要的動詞
[00:09:34.400 --> 00:09:38.400]  因為是神按著他的形象和樣式來做我們人類
[00:09:38.400 --> 00:09:40.400]  以至叫人類去做什麼
[00:09:40.400 --> 00:09:45.400]  去管理海裡的魚 空中的鳥 地上的生畜和泉地
[00:09:45.400 --> 00:09:50.400]  並地上所爬的一切昆蟲
[00:09:50.400 --> 00:09:54.400]  簡單來說就是地球上神所創造的一切
[00:09:54.400 --> 00:10:00.400]  都是由神 由人 神交給人 人去管理
[00:10:00.400 --> 00:10:04.400]  所以今天我們要想的第一個問題就是
[00:10:04.400 --> 00:10:09.400]  管理這個字應該如何作了解呢
[00:10:09.400 --> 00:10:10.400]  各位弟兄姊妹
[00:10:10.400 --> 00:10:13.400]  我不知道你一聽到管理這個字的時候
[00:10:13.400 --> 00:10:16.400]  你心裡面有什麼感受
[00:10:16.400 --> 00:10:21.400]  下兩張powerpoint 多下一張
[00:10:21.400 --> 00:10:25.400]  一想起管理就想起金字塔
[00:10:25.400 --> 00:10:27.400]  上層的就是老闆
[00:10:27.400 --> 00:10:29.400]  中層的就是你們被壓迫的那些
[00:10:29.400 --> 00:10:32.400]  下層的就是基層
[00:10:32.400 --> 00:10:34.400]  所以一想起管理
[00:10:34.400 --> 00:10:36.400]  感受一定不開心
[00:10:36.400 --> 00:10:40.400]  就想起老闆怎樣去壓榨你
[00:10:40.400 --> 00:10:43.400]  怎樣去壓你 搓你
[00:10:43.400 --> 00:10:44.400]  一想起管理
[00:10:44.400 --> 00:10:47.400]  你就可能想起右邊那張圖
[00:10:47.400 --> 00:10:52.400]  所有人都是用打字機在做同一樣東西
[00:10:52.400 --> 00:10:54.400]  可能你想到管理的時候
[00:10:54.400 --> 00:10:57.400]  就從官僚這個字再結合
[00:10:57.400 --> 00:10:59.400]  你知不知道什麼叫做官僚
[00:10:59.400 --> 00:11:02.400]  其實很簡單
[00:11:02.400 --> 00:11:04.400]  你如果有接觸過政府部門
[00:11:04.400 --> 00:11:06.400]  你就知道什麼是官僚
[00:11:06.400 --> 00:11:09.400]  基本上你打這個熱線電話去的時候
[00:11:09.400 --> 00:11:13.400]  它就會將你的問題彈去幾次
[00:11:13.400 --> 00:11:18.400]  但是每一個部門一定要找對部門的人才會回答你
[00:11:18.400 --> 00:11:22.400]  還有 官僚這個字給我們的感覺就是
[00:11:22.400 --> 00:11:24.400]  沒有什麼感情
[00:11:24.400 --> 00:11:27.400]  我們不會問候你 不會關心你
[00:11:27.400 --> 00:11:31.400]  很非人性化 如果說到官僚的時候
[00:11:31.400 --> 00:11:33.400]  又或者你想起官僚的時候
[00:11:33.400 --> 00:11:36.400]  你就想起一個很龐大的架構
[00:11:36.400 --> 00:11:39.400]  就好像這幅圖 人多勢眾
[00:11:39.400 --> 00:11:41.400]  這幅圖我們怎樣找出來的呢
[00:11:41.400 --> 00:11:44.400]  原來是1910年的時候
[00:11:44.400 --> 00:11:46.400]  美國的Navy
[00:11:46.400 --> 00:11:50.400]  即是海軍的Department
[00:11:50.400 --> 00:11:52.400]  我就想都想不通
[00:11:52.400 --> 00:11:56.400]  為什麼海軍Department裏面要有這麼多部打字機呢
[00:11:56.400 --> 00:11:59.400]  還有好像有很多個秘書
[00:11:59.400 --> 00:12:00.400]  你覺不覺得呢
[00:12:00.400 --> 00:12:02.400]  我都想不通
[00:12:02.400 --> 00:12:03.400]  當然可能就是說
[00:12:03.400 --> 00:12:07.400]  有很多的資訊需要這些人去處理
[00:12:07.400 --> 00:12:09.400]  但是你想一想1910年的時候
[00:12:09.400 --> 00:12:11.400]  是沒有正式電腦的
[00:12:11.400 --> 00:12:13.400]  沒有正式電腦的
[00:12:13.400 --> 00:12:15.400]  所以就要用這麼多人力物力
[00:12:15.400 --> 00:12:18.400]  好像整個工廠都是打字機來的
[00:12:18.400 --> 00:12:20.400]  都是文件來的
[00:12:20.400 --> 00:12:23.400]  今天真的沒有這樣的圖了
[00:12:23.400 --> 00:12:29.400]  我想如果我們的形象是停留在這些的想法上面
[00:12:29.400 --> 00:12:32.400]  我們對管理這個字就真的沒有什麼好感
[00:12:32.400 --> 00:12:34.400]  不開心
[00:12:34.400 --> 00:12:35.400]  但是呢
[00:12:35.400 --> 00:12:39.400]  我又很想和大家在聖經裏面
[00:12:39.400 --> 00:12:41.400]  創世紀裏面思想一下
[00:12:41.400 --> 00:12:43.400]  管理這個字有什麼意思
[00:12:43.400 --> 00:12:46.400]  鄺炳釗博士他寫了一本
[00:12:46.400 --> 00:12:48.400]  創世紀的注釋
[00:12:48.400 --> 00:12:50.400]  是很精彩的
[00:12:50.400 --> 00:12:52.400]  是天道聖經注釋
[00:12:52.400 --> 00:12:54.400]  如果你有時間有機會去看一下
[00:12:54.400 --> 00:12:56.400]  我是裏面抽他的東西出來講
[00:12:56.400 --> 00:12:58.400]  不是我的
[00:12:58.400 --> 00:13:00.400]  管理有四個意義的
[00:13:00.400 --> 00:13:03.400]  即是在鄺博士他的體會裏面
[00:13:03.400 --> 00:13:05.400]  和他研究的所得
[00:13:05.400 --> 00:13:08.400]  第一個就是從聖經的字義去看
[00:13:08.400 --> 00:13:13.400]  管理這個字經常是用於君王去管理他的子民
[00:13:13.400 --> 00:13:15.400]  下一張圖已經去到
[00:13:15.400 --> 00:13:19.400]  有兩個例子他引用管理這個字
[00:13:19.400 --> 00:13:22.400]  在列王記上四章二十四節
[00:13:22.400 --> 00:13:25.400]  所羅門管理大河西邊的諸王
[00:13:25.400 --> 00:13:30.400]  與及從提弗剎直到迦剎的泉地
[00:13:30.400 --> 00:13:32.400]  四景盡到平安
[00:13:32.400 --> 00:13:34.400]  他所講的管理就是在講
[00:13:34.400 --> 00:13:38.400]  一個皇帝他怎樣去管理他的屬土
[00:13:38.400 --> 00:13:41.400]  這個字其實是很霸道的
[00:13:41.400 --> 00:13:43.400]  如果今天看就是
[00:13:43.400 --> 00:13:45.400]  即是我打贏了那個地方
[00:13:45.400 --> 00:13:47.400]  我已經攻佔了那個地方
[00:13:47.400 --> 00:13:49.400]  所以我就要去管理那個地方
[00:13:49.400 --> 00:13:51.400]  第二個聖經引用就是
[00:13:51.400 --> 00:13:53.400]  詩篇110篇第二節說
[00:13:53.400 --> 00:13:57.400]  耶和說必使你從石安伸出能力的將來
[00:13:57.400 --> 00:14:00.400]  你要在你囚狄中掌權
[00:14:00.400 --> 00:14:04.400]  掌權這個字也是管理這個字的原意
[00:14:04.400 --> 00:14:07.400]  所以其實如果從聖經的字去講
[00:14:07.400 --> 00:14:08.400]  管理這個字
[00:14:08.400 --> 00:14:10.400]  英文叫dominion這個字
[00:14:10.400 --> 00:14:12.400]  其實是很霸道的
[00:14:12.400 --> 00:14:15.400]  即是說臣服的意思
[00:14:15.400 --> 00:14:18.400]  即是說我們所管的對象
[00:14:18.400 --> 00:14:22.400]  要臣服於去管理那個人的手上
[00:14:22.400 --> 00:14:24.400]  如果單從這個去看管理
[00:14:24.400 --> 00:14:26.400]  就像我們今天對管理
[00:14:26.400 --> 00:14:29.400]  老闆對下屬的那種要求
[00:14:29.400 --> 00:14:31.400]  有點像的
[00:14:31.400 --> 00:14:33.400]  這個是第一個解釋
[00:14:33.400 --> 00:14:35.400]  從聖經的字我們這樣看
[00:14:35.400 --> 00:14:39.400]  但是原來管理還有第二方面的解釋
[00:14:39.400 --> 00:14:41.400]  第二方面的解釋就是
[00:14:41.400 --> 00:14:44.400]  從上文下理去看
[00:14:44.400 --> 00:14:47.400]  什麼為之管理呢
[00:14:47.400 --> 00:14:49.400]  我們原因要看回
[00:14:49.400 --> 00:14:52.400]  其實我們今天所講的經文
[00:14:52.400 --> 00:14:54.400]  有上文有下理
[00:14:54.400 --> 00:14:56.400]  上文是講什麼
[00:14:56.400 --> 00:15:00.400]  上文就是神看他一切所做的都是好的
[00:15:00.400 --> 00:15:03.400]  這個就是我們上次所講的上文
[00:15:03.400 --> 00:15:05.400]  但是下文是提到什麼
[00:15:05.400 --> 00:15:08.400]  下文就是第二章一到三節
[00:15:08.400 --> 00:15:11.400]  就是提到神做好萬物之後
[00:15:11.400 --> 00:15:14.400]  就設定了一個安息
[00:15:14.400 --> 00:15:16.400]  如果我們這樣看的時候
[00:15:16.400 --> 00:15:18.400]  這個安息的意思
[00:15:18.400 --> 00:15:20.400]  從這樣去看的時候
[00:15:20.400 --> 00:15:22.400]  就提醒我們一樣東西
[00:15:22.400 --> 00:15:24.400]  安息日的重點
[00:15:24.400 --> 00:15:27.400]  就是讓所有神的被造之物
[00:15:27.400 --> 00:15:30.400]  人類都是被造的
[00:15:30.400 --> 00:15:33.400]  他們有一天可以安歇
[00:15:33.400 --> 00:15:34.400]  這個也提醒
[00:15:34.400 --> 00:15:38.400]  人是要用一個體貼和愛的心
[00:15:38.400 --> 00:15:41.400]  去管理受造之物
[00:15:41.400 --> 00:15:44.400]  因為你剛剛講完人管理萬物之後
[00:15:44.400 --> 00:15:46.400]  第二章就開始說
[00:15:46.400 --> 00:15:48.400]  在第七天
[00:15:48.400 --> 00:15:50.400]  所有神所創造的人
[00:15:50.400 --> 00:15:54.400]  物件都要去安息
[00:15:54.400 --> 00:15:55.400]  去休息
[00:15:55.400 --> 00:15:57.400]  是要去休息的
[00:15:57.400 --> 00:15:59.400]  所以從這裡去看
[00:15:59.400 --> 00:16:01.400]  我們會明白其實
[00:16:01.400 --> 00:16:05.400]  管理這個字也有一種體貼在裡面
[00:16:05.400 --> 00:16:07.400]  第三方面
[00:16:07.400 --> 00:16:09.400]  如果從神學的觀念去看
[00:16:09.400 --> 00:16:12.400]  這個就需要我們進一步去推演
[00:16:12.400 --> 00:16:15.400]  人和其他的受造之物
[00:16:15.400 --> 00:16:17.400]  其實都是緊緊連在一起的
[00:16:17.400 --> 00:16:19.400]  關係很密切
[00:16:19.400 --> 00:16:22.400]  人說去管理這個大地
[00:16:22.400 --> 00:16:25.400]  不是代表說人可以隨意的
[00:16:25.400 --> 00:16:28.400]  將這個生態來破壞
[00:16:28.400 --> 00:16:30.400]  我們今天就很明白
[00:16:30.400 --> 00:16:32.400]  我們今天講環保
[00:16:32.400 --> 00:16:35.400]  我們今天講生態的平衡
[00:16:35.400 --> 00:16:37.400]  你會發現其實
[00:16:37.400 --> 00:16:40.400]  人類很多時候為了短暫的利益
[00:16:40.400 --> 00:16:43.400]  就做了很多污染的行為
[00:16:43.400 --> 00:16:46.400]  令到這個大自然受破壞
[00:16:46.400 --> 00:16:51.400]  但是最後都是人自己受傷
[00:16:51.400 --> 00:16:54.400]  政府都不管你那麼多
[00:16:54.400 --> 00:16:56.400]  你工廠排很多廢水出去
[00:16:56.400 --> 00:17:00.400]  那些廢水裡面其實有些重金屬在裡面
[00:17:00.400 --> 00:17:02.400]  你周圍那些重金屬的水
[00:17:02.400 --> 00:17:04.400]  又去灌溉農田
[00:17:04.400 --> 00:17:06.400]  又去餵很多人吃
[00:17:06.400 --> 00:17:09.400]  很多人就是吃了這些有重金屬的水
[00:17:09.400 --> 00:17:11.400]  生癌
[00:17:11.400 --> 00:17:13.400]  你有沒有想過
[00:17:13.400 --> 00:17:17.400]  表面上就好像那個工廠老闆
[00:17:17.400 --> 00:17:19.400]  他為了短暫的利益
[00:17:19.400 --> 00:17:21.400]  他不去處理那些污水
[00:17:21.400 --> 00:17:24.400]  就任由他排放出去
[00:17:24.400 --> 00:17:27.400]  但是其實整個社會都要為了這個老闆的行為
[00:17:27.400 --> 00:17:30.400]  付上很大的代價
[00:17:30.400 --> 00:17:33.400]  所以在一個神學的觀念裡面
[00:17:33.400 --> 00:17:36.400]  人和所受造之物
[00:17:36.400 --> 00:17:38.400]  其實是很緊密的關係
[00:17:38.400 --> 00:17:41.400]  是不可以分割的
[00:17:41.400 --> 00:17:43.400]  今天我們為什麼這麼短視
[00:17:43.400 --> 00:17:45.400]  就是因為我們看不到
[00:17:45.400 --> 00:17:47.400]  人和大自然
[00:17:47.400 --> 00:17:49.400]  其實神造的
[00:17:49.400 --> 00:17:51.400]  是有一個生態的平衡
[00:17:51.400 --> 00:17:53.400]  所以在這個神學的觀念裡面
[00:17:53.400 --> 00:17:55.400]  我們看到人和其他受造之物
[00:17:55.400 --> 00:17:58.400]  都是緊緊的連在一起的
