
[00:00:00.000 --> 00:00:08.720]  好,我們就繼續我們的史詩記的精讀
[00:02:11.600 --> 00:02:13.040]  但是我和你看的時候
[00:02:13.040 --> 00:02:15.360]  和你看的架構一定要看三章
[00:02:15.360 --> 00:02:18.400]  你才可以看到究竟他講什麼的
[00:02:18.400 --> 00:02:22.240]  開始的時候我還是想和大家一起祈禱的時間
[00:02:22.240 --> 00:02:24.880]  你記得我們所謂要做的好功課
[00:02:24.880 --> 00:02:26.520]  就是要好好地讀聖經
[00:02:26.520 --> 00:02:29.320]  好好地去思想史詩記
[00:02:29.320 --> 00:02:31.960]  好好地切切地去祈求
[00:02:31.960 --> 00:02:36.920]  我不知道你記不記得我們上個星期講過什麼
[00:02:36.920 --> 00:02:39.440]  其實裡面的事情是蠻複雜的
[00:02:39.440 --> 00:02:41.440]  我有姐妹和我說
[00:02:41.440 --> 00:02:43.000]  聽了幾次都不是很明白
[00:02:43.000 --> 00:02:45.600]  不是很明白記不住這麼多東西
[00:02:45.600 --> 00:02:51.200]  甚至你看看米家的事
[00:02:51.200 --> 00:02:54.240]  你還是覺得米家蠻熟悉的
[00:02:54.240 --> 00:02:56.120]  家裡做過見過祭壇
[00:02:56.120 --> 00:02:57.440]  你明白嗎
[00:02:57.440 --> 00:02:58.960]  我們今天教會
[00:02:58.960 --> 00:03:00.560]  香港太忙了
[00:03:00.560 --> 00:03:02.760]  都已經不會做這件事
[00:03:02.760 --> 00:03:04.880]  可能有時候牧師還是希望
[00:03:04.880 --> 00:03:07.520]  你在家裡也要有一個崇拜的祭壇
[00:03:07.520 --> 00:03:09.000]  你看到米家在做這些事情
[00:03:09.000 --> 00:03:10.200]  好像覺得他很熟悉
[00:03:10.200 --> 00:03:13.720]  但其實他完全是黑暗的
[00:03:13.720 --> 00:03:17.840]  我們還沒進入今天的時候
[00:03:17.840 --> 00:03:18.800]  我們要做什麼呢
[00:03:18.800 --> 00:03:19.960]  我想和大家祈禱
[00:03:19.960 --> 00:03:24.320]  我想用上個星期我們學過的東西來做祈禱
[00:03:24.320 --> 00:03:25.560]  OK
[00:03:25.560 --> 00:03:28.240]  首先我們要複雜一下
[00:03:28.240 --> 00:03:33.480]  去溫習一下上個星期的功課
[00:03:33.480 --> 00:03:36.000]  不知道是不是這兩個星期香港都在考試
[00:03:36.000 --> 00:03:38.960]  很多中學生小學生很緊張
[00:03:38.960 --> 00:03:40.320]  我們就不用考試的
[00:03:40.320 --> 00:03:43.800]  不過我們都要溫習一下才行
[00:03:43.800 --> 00:03:50.120]  上個星期講的題目是偶像工廠盜賊之交
[00:03:50.120 --> 00:03:51.240]  如果你不在這裡
[00:03:51.240 --> 00:03:52.640]  那你現在聽一下
[00:03:52.640 --> 00:03:55.040]  如果你在這裡的話
[00:03:55.040 --> 00:03:56.880]  希望你還記得一點
[00:03:56.880 --> 00:03:59.160]  你記得我們開始說
[00:03:59.160 --> 00:04:00.480]  看回這個大圖畫
[00:04:00.480 --> 00:04:02.480]  這個文學的結構
[00:04:02.480 --> 00:04:04.240]  兩個層次的失敗
[00:04:04.240 --> 00:04:06.560]  兩個下降的舵船
[00:04:06.560 --> 00:04:11.480]  接著我們上個星期已經開始兩個無王的呼喊
[00:04:11.480 --> 00:04:13.480]  如果你記得其中一樣很特別的
[00:04:13.480 --> 00:04:14.880]  當你去到結論
[00:04:14.880 --> 00:04:16.360]  最後的總結的時候
[00:04:16.360 --> 00:04:19.000]  再沒有史詩這件事
[00:04:19.000 --> 00:04:23.080]  他們也不需要和外面的人打仗
[00:04:23.080 --> 00:04:23.640]  是不是
[00:04:23.640 --> 00:04:24.560]  我們說
[00:04:24.560 --> 00:04:26.760]  如果你看一和二的時候
[00:04:26.760 --> 00:04:29.600]  他們講的是很多外患
[00:04:29.600 --> 00:04:31.760]  他們有很多不同的敵人
[00:04:31.760 --> 00:04:34.280]  在不同的情況之下和他們
[00:04:34.280 --> 00:04:35.280]  去欺壓他們
[00:04:35.280 --> 00:04:36.560]  然後欺壓了多少年
[00:04:36.560 --> 00:04:38.320]  然後上帝興起了史詩
[00:04:38.320 --> 00:04:40.160]  史詩打贏這個外患
[00:04:40.160 --> 00:04:42.520]  讓他們有和平多少年
[00:04:42.520 --> 00:04:46.600]  由頭到尾其實是測試他們的心
[00:04:46.600 --> 00:04:48.200]  測驗他們的心
[00:04:48.200 --> 00:04:52.560]  他們的心會不會回轉回到耶和華身上
[00:04:52.560 --> 00:04:55.360]  其實當然你也看到他們的心開始敗壞
[00:04:55.360 --> 00:04:57.000]  但是如果你上個星期在這裡
[00:04:57.000 --> 00:04:59.120]  你會發覺是沒有外患的
[00:04:59.120 --> 00:05:01.400]  但是有什麼呢
[00:05:01.400 --> 00:05:03.760]  有內憂
[00:05:03.760 --> 00:05:05.840]  沒有外面的人
[00:05:05.840 --> 00:05:08.080]  但是他的內憂
[00:05:08.080 --> 00:05:10.280]  上個星期是不講史詩的
[00:05:10.280 --> 00:05:12.120]  是講祭司
[00:05:12.120 --> 00:05:13.560]  這個星期你會發現
[00:05:13.560 --> 00:05:15.040]  會繼續講祭司的
[00:05:15.040 --> 00:05:16.360]  會有另一個主角
[00:05:16.360 --> 00:05:18.320]  是一個利美人
[00:05:18.320 --> 00:05:18.960]  OK
[00:05:18.960 --> 00:05:22.720]  就是說他整個內在的敬拜系統
[00:05:22.720 --> 00:05:25.200]  完全失控了
[00:05:25.200 --> 00:05:28.200]  最後令以色列人死的
[00:05:28.200 --> 00:05:29.640]  不是外憂
[00:05:29.640 --> 00:05:30.600]  是內患
[00:05:30.600 --> 00:05:34.000]  你可以想想我們怎麼為今天的教會祈禱
[00:05:34.000 --> 00:05:37.160]  你想想就想到的了
[00:05:37.160 --> 00:05:39.320]  如果你上次記得的話
[00:05:39.320 --> 00:05:42.280]  我們說不單止是一二三這樣下去
[00:05:42.280 --> 00:05:45.840]  也整個結構是ABA
[00:05:45.840 --> 00:05:49.040]  原來他開始的軍事上的失敗
[00:05:49.040 --> 00:05:50.080]  屬靈上的失敗
[00:05:50.080 --> 00:05:52.520]  是平衡於最後的結束
[00:05:52.520 --> 00:05:54.720]  就是敬拜上完全的腐敗
[00:05:54.720 --> 00:05:58.040]  和內戰引發的悲劇
[00:05:58.040 --> 00:06:00.320]  開始的時候是講軍事上
[00:06:00.320 --> 00:06:01.880]  結束的時候是軍事上
[00:06:01.880 --> 00:06:04.640]  開始軍事上是打外面的人
[00:06:04.640 --> 00:06:06.520]  打外面的敵人
[00:06:06.520 --> 00:06:09.000]  最後結束的是打內戰
[00:06:09.000 --> 00:06:10.280]  自己人打自己人
[00:06:10.280 --> 00:06:12.480]  所以今天很可怕的地方就是
[00:06:12.480 --> 00:06:14.640]  他們不是在打外面的人
[00:06:14.640 --> 00:06:16.120]  他們在打自己人
[00:06:16.120 --> 00:06:18.080]  上個星期我們所看的
[00:06:18.080 --> 00:06:20.360]  是敬拜上完全的腐敗
[00:06:20.360 --> 00:06:22.520]  也是剛好平衡了
[00:06:22.520 --> 00:06:24.640]  在屬靈上的完全失敗
[00:06:24.640 --> 00:06:28.240]  而在當中更有趣的地方
[00:06:28.240 --> 00:06:32.080]  就是他給了我們結束的結論的時候
[00:06:32.080 --> 00:06:34.760]  他給了兩個Temporal Markers
[00:06:34.760 --> 00:06:36.640]  就是他給了兩個人的名字
[00:06:36.640 --> 00:06:38.040]  因著這兩個人的名字
[00:06:38.040 --> 00:06:40.720]  你大概可以知道那個時代是何時發生的
[00:06:40.720 --> 00:06:41.920]  很有趣的地方
[00:06:41.920 --> 00:06:43.480]  如果你記得上個星期
[00:06:43.480 --> 00:06:47.760]  就是他說這個時候發生的是約拿丹
[00:06:47.760 --> 00:06:48.880]  約拿丹是誰呢
[00:06:48.880 --> 00:06:50.400]  摩西的孫子
[00:06:50.400 --> 00:06:52.040]  接著是菲尼哈
[00:06:52.040 --> 00:06:53.560]  亞倫的孫子
[00:06:53.560 --> 00:06:55.600]  這個是這個星期的
[00:06:55.600 --> 00:06:58.040]  摩西和亞倫是兄弟的關係
[00:06:58.040 --> 00:07:02.880]  他們的孫子就等於約書亞的兒子那麼大
[00:07:02.880 --> 00:07:07.120]  約書亞和摩西和亞倫相差一個Generation
[00:07:07.120 --> 00:07:12.880]  無形之中他開始的故事是說約書亞死後
[00:07:12.880 --> 00:07:15.600]  約書亞死後就是約書亞的兒子的時候
[00:07:15.600 --> 00:07:19.160]  結束的時候是說摩西的孫子和亞倫的孫子
[00:07:19.160 --> 00:07:23.960]  就是說其實兩個時代是同一個時代
[00:07:23.960 --> 00:07:25.360]  這個很可怕的
[00:07:25.360 --> 00:07:30.280]  你想著中間是兩個舵船不停地轉
[00:07:30.280 --> 00:07:33.720]  失敗了三百多年才搞到最後的收場
[00:07:33.720 --> 00:07:36.400]  原來約書亞死後
[00:07:36.400 --> 00:07:39.000]  摩西的孫子的時代
[00:07:39.000 --> 00:07:41.000]  約書亞的兒子的時代
[00:07:41.000 --> 00:07:44.880]  其實他們已經在下黑雨
[00:07:44.880 --> 00:07:46.440]  你記得上個星期我說
[00:07:46.440 --> 00:07:48.080]  我們的想法就是
[00:07:48.080 --> 00:07:49.080]  起初是黃雨
[00:07:49.080 --> 00:07:49.760]  接著是紅雨
[00:07:49.760 --> 00:07:50.800]  接著是黑雨
[00:07:50.800 --> 00:07:54.520]  其實到你看到最後你心裡是很寒的
[00:07:54.520 --> 00:07:56.520]  他原來不是順次序寫的
[00:07:56.520 --> 00:07:58.120]  他是告訴你
[00:07:58.120 --> 00:08:01.600]  原來約書亞死後已經是黑雨誕生
[00:08:01.600 --> 00:08:04.680]  於是這群人
[00:08:04.680 --> 00:08:11.160]  這群人包括他的史詩和他的祭詩
[00:08:11.160 --> 00:08:13.320]  都是在黑雨當中長大
[00:08:13.320 --> 00:08:14.960]  在一個很黑暗的地方
[00:08:14.960 --> 00:08:16.040]  於是
[00:08:16.040 --> 00:08:17.880]  如果你記得我上個星期說
[00:08:17.880 --> 00:08:20.600]  史詩有點像後來的先知
[00:08:20.600 --> 00:08:23.600]  先知和祭詩兩個系統
[00:08:23.600 --> 00:08:28.200]  結果是完全的粉碎了
[00:08:28.200 --> 00:08:31.600]  以色列人在這個情況下呼喊
[00:08:31.600 --> 00:08:32.960]  他需要一個君王
[00:08:32.960 --> 00:08:37.160]  這個君王要一個人擔三個職份
[00:08:37.160 --> 00:08:39.320]  他要是最好的君王
[00:08:39.320 --> 00:08:41.520]  他要是最好的先知
[00:08:41.520 --> 00:08:43.680]  他也要做最好的祭詩
[00:08:43.680 --> 00:08:46.920]  唯有這樣他才可以將以色列人
[00:08:46.920 --> 00:08:49.760]  從這個黑暗裡面拯救出來
[00:08:49.760 --> 00:08:51.040]  那個人是誰呢
[00:08:51.040 --> 00:08:53.160]  你看到整個聖經的大圖
[00:08:53.160 --> 00:08:55.600]  我們知道是指向主耶穌基督
[00:08:55.600 --> 00:08:59.120]  再溫習一下
[00:08:59.120 --> 00:09:00.240]  上個星期
[00:09:00.240 --> 00:09:05.120]  在米家的家裡面有五件事發生
[00:09:05.120 --> 00:09:06.480]  很有趣的
[00:09:06.480 --> 00:09:07.840]  有五件事發生
[00:09:07.840 --> 00:09:09.760]  一件比一件差
[00:09:09.760 --> 00:09:11.680]  開始的時候
[00:09:11.680 --> 00:09:17.600]  有個家庭的偶像雕刻著城
[00:09:17.600 --> 00:09:20.480]  接著他將這個偶像
[00:09:20.480 --> 00:09:24.160]  將家庭變成了一個地方性的神殿
[00:09:24.160 --> 00:09:27.440]  接著還安納他自己的兒子做祭詩
[00:09:27.440 --> 00:09:30.600]  這些事表面上好像是好事
[00:09:30.600 --> 00:09:32.120]  其實完全是壞事
[00:09:32.120 --> 00:09:37.000]  因為他完全是不跟著上帝的律法而行的
[00:09:37.000 --> 00:09:39.920]  接著他找到一個利美的少年
[00:09:39.920 --> 00:09:44.240]  接著找這個利美的少年承繼了做祭詩
[00:09:44.240 --> 00:09:46.480]  他以為耶和華一定會祝福他
[00:09:46.480 --> 00:09:47.960]  但是你記得
[00:09:47.960 --> 00:09:50.000]  少年人是不可以做祭詩
[00:09:50.000 --> 00:09:51.320]  他要起碼三十歲
[00:09:51.320 --> 00:09:54.960]  就是說這個少年很可能根本就未夠情
[00:09:54.960 --> 00:09:59.160]  甚至你一定要是亞倫的後代才可以做祭詩
[00:09:59.160 --> 00:10:02.760]  他不是所有利美的後代都可以
[00:10:02.760 --> 00:10:05.440]  後來我們知道這個利美的少年
[00:10:05.440 --> 00:10:07.120]  其實是摩西的後人
[00:10:07.120 --> 00:10:09.560]  其實他不應該做祭詩
[00:10:09.560 --> 00:10:11.360]  由頭到尾告訴你
[00:10:11.360 --> 00:10:14.560]  這個他的墮落不斷地擴散
[00:10:14.560 --> 00:10:17.040]  由一個家庭變成了一個神殿
[00:10:17.040 --> 00:10:20.320]  接著變成了一個更大的神殿
[00:10:20.320 --> 00:10:23.200]  接著被誕發現身價急升
[00:10:23.200 --> 00:10:25.200]  誕是十二支派其中一人
[00:10:25.200 --> 00:10:29.480]  於是那個人說不如你幫我們去做祭詩
[00:10:29.480 --> 00:10:34.720]  就不需要自己為一間普通的禮拜堂做祭詩
[00:10:34.720 --> 00:10:40.120]  而最後這個神殿是搬遷
[00:10:40.120 --> 00:10:41.640]  去到一個新的地方
[00:10:41.640 --> 00:10:43.240]  誕征服的地方
[00:10:43.240 --> 00:10:50.080]  在那裡成為當地一個非常多人去的一個神殿
[00:10:50.080 --> 00:10:54.200]  直至公元前721年
[00:10:54.200 --> 00:10:55.760]  秘魯的時候
[00:10:55.760 --> 00:10:59.040]  如果你記得大概上個禮拜說過的事情就是這樣
[00:10:59.040 --> 00:11:01.040]  接著中間隔了兩個
[00:11:01.040 --> 00:11:03.360]  那時候以色列人當中沒有
[00:11:03.360 --> 00:11:03.920]  OK
[00:11:03.920 --> 00:11:05.120]  那
[00:11:05.120 --> 00:11:06.680]  究竟整個故事
[00:11:06.680 --> 00:11:10.080]  在說有兩件很大很大的問題
[00:11:10.080 --> 00:11:13.680]  第一件事就是他們再做了耶和華
[00:11:13.680 --> 00:11:15.440]  在整個故事裡面
[00:11:15.440 --> 00:11:18.440]  耶和華的名字是不斷出來的
[00:11:18.440 --> 00:11:23.840]  但是每次出來都是被人全部曲解
[00:11:23.840 --> 00:11:27.000]  耶和華本來是不可以
[00:11:27.000 --> 00:11:29.480]  第二教說你不可以有形象的
[00:11:29.480 --> 00:11:32.920]  但是第一件事他們就做了耶和華的形象
[00:11:32.920 --> 00:11:35.840]  他們經常做很多事情都是以耶和華的名
[00:11:35.840 --> 00:11:38.920]  其實他們是在妄用耶和華的名
[00:11:38.920 --> 00:11:40.320]  從頭到尾
[00:11:40.320 --> 00:11:42.680]  他說耶和華祝福了他的耶和華
[00:11:42.680 --> 00:11:46.760]  什麼什麼他們全部都是錯的
[00:11:46.760 --> 00:11:48.520]  OK
[00:11:48.520 --> 00:11:52.200]  最可怕的就是你口口聲聲叫耶和華
[00:11:52.200 --> 00:11:54.360]  但是那個再不是聖經裡面的耶和華
[00:11:54.360 --> 00:11:59.600]  所以最可怕的不是我們再不呼喊耶和華的名字
[00:11:59.600 --> 00:12:02.920]  最可怕的就是我們不斷呼喊耶和華的名字
[00:12:02.920 --> 00:12:07.640]  但是我們所呼喊的其實是黃大仙
[00:12:07.640 --> 00:12:09.440]  這樣就令人害怕了
[00:12:09.440 --> 00:12:10.200]  這是第一件事
[00:12:10.200 --> 00:12:12.280]  第二件事你應該記得的
[00:12:12.280 --> 00:12:15.840]  就是阿旦說到當時他還沒有地
[00:12:15.840 --> 00:12:18.040]  於是他們繼續去找
[00:12:18.040 --> 00:12:20.920]  但是其實阿旦是已經有地的
[00:12:20.920 --> 00:12:22.600]  上帝已經給了他們一塊地
[00:12:22.600 --> 00:12:25.280]  但是這個地上面是會有敵人
[00:12:25.280 --> 00:12:28.000]  阿旦應該要征服那個地的
[00:12:28.000 --> 00:12:29.360]  但是征服不了
[00:12:29.360 --> 00:12:31.240]  於是想了第二條辦法
[00:12:31.240 --> 00:12:32.160]  就是什麼呢
[00:12:32.160 --> 00:12:34.360]  找一個地方是沒有人
[00:12:34.360 --> 00:12:36.160]  是很容易打的一場仗
[00:12:36.160 --> 00:12:41.720]  於是他們用這個新的征服
[00:12:41.720 --> 00:12:45.280]  說這個是上帝給他們認的
[00:12:45.280 --> 00:12:48.160]  完全不是
[00:12:48.160 --> 00:12:50.160]  於是最後的故事是說
[00:12:50.160 --> 00:12:52.560]  他們成為一個偶像之家
[00:12:52.560 --> 00:12:55.400]  他們是擦鍋
[00:12:55.400 --> 00:12:56.720]  你記得後來我還說
[00:12:56.720 --> 00:12:58.320]  北有北擦鍋
[00:12:58.320 --> 00:13:00.160]  南有南擦鍋
[00:13:00.160 --> 00:13:02.800]  擦鍋消不盡春風吹又生
[00:13:02.800 --> 00:13:04.120]  到耶穌出來的時候
[00:13:04.120 --> 00:13:07.440]  耶穌說上帝的電亦都變成擦鍋
[00:13:07.440 --> 00:13:08.400]  擦鍋是什麼意思呢
[00:13:08.400 --> 00:13:12.240]  他將上帝的敬拜偷了
[00:13:12.240 --> 00:13:14.000]  OK
[00:13:14.000 --> 00:13:17.120]  我不知道你讀這些故事
[00:13:17.120 --> 00:13:21.600]  你對現在我們的教會有什麼感覺
[00:13:21.600 --> 00:13:23.520]  其實是很可怕的一件事
[00:13:23.520 --> 00:13:27.240]  因為好像現在我們今天所看見的
[00:13:27.240 --> 00:13:28.400]  全世界的教會
[00:13:28.400 --> 00:13:30.760]  甚至是華人教會
[00:13:30.760 --> 00:13:35.560]  早兩個月我在晚堂講了《編度》
[00:13:35.560 --> 00:13:36.960]  講了《編度》的時候
[00:13:36.960 --> 00:13:38.600]  之前我開始的時候
[00:13:38.600 --> 00:13:41.760]  我就給了三幅漫畫給大家看
[00:13:41.760 --> 00:13:44.920]  就是一個很活該的
[00:13:44.920 --> 00:13:48.680]  一個諷刺教會的漫畫
[00:13:48.680 --> 00:13:50.120]  他說今天的教會是怎樣呢
[00:13:50.120 --> 00:13:53.440]  就是派一些人出去傳福音
[00:13:53.440 --> 00:13:55.280]  這些人在看一艘船
[00:13:55.280 --> 00:13:56.800]  好像羅亞光州一樣
[00:13:56.800 --> 00:13:58.560]  去救人
[00:13:58.560 --> 00:14:02.240]  救完之後呢 很有趣的
[00:14:02.240 --> 00:14:03.360]  救完之後
[00:14:03.360 --> 00:14:07.280]  就將這些人送上一條船
[00:14:07.280 --> 00:14:10.480]  那條船叫做快樂郵輪
[00:14:10.480 --> 00:14:11.560]  很開心的
[00:14:11.560 --> 00:14:12.880]  在上面開派對
[00:14:12.880 --> 00:14:15.280]  有一群人和你一起玩
[00:14:15.280 --> 00:14:17.480]  但是你想一想又很奇怪的
[00:14:17.480 --> 00:14:20.880]  為什麼救了人之後不放那些人上岸呢
[00:14:20.880 --> 00:14:21.280]  是不是
[00:14:21.280 --> 00:14:22.480]  應該是上岸
[00:14:22.480 --> 00:14:27.000]  如果你看回第一幅漫畫的時候
[00:14:27.000 --> 00:14:28.480]  你會發覺
[00:14:28.480 --> 00:14:31.000]  原來那條大郵輪已經在後面了
[00:14:31.000 --> 00:14:32.760]  這個快艇救了人
[00:14:32.760 --> 00:14:33.960]  傳了福音之後
[00:14:33.960 --> 00:14:34.760]  送了那些人
[00:14:34.760 --> 00:14:36.960]  是帶去這個大郵輪的
[00:14:36.960 --> 00:14:37.600]  OK
[00:14:37.600 --> 00:14:38.720]  第三幅畫
[00:14:38.720 --> 00:14:39.520]  特朗普
[00:14:39.520 --> 00:14:42.400]  就是最後的特朗普卡
[00:14:42.400 --> 00:14:43.880]  這個大郵輪
[00:14:43.880 --> 00:14:44.520]  原來呢
[00:14:44.520 --> 00:14:46.640]  你可能看不到
[00:14:46.640 --> 00:14:47.960]  有個名號的
[00:14:47.960 --> 00:14:50.000]  那個郵輪叫什麼呢
[00:14:50.000 --> 00:14:52.120]  Titanic
[00:14:52.120 --> 00:14:55.120]  所以這個郵輪
[00:14:55.120 --> 00:14:57.280]  是最後會沉穢了的
[00:14:57.280 --> 00:14:58.600]  你明白嗎
[00:14:58.600 --> 00:15:00.840]  有沒有想過今天的教會是這樣的
[00:15:00.840 --> 00:15:02.360]  我們去傳福音
[00:15:02.360 --> 00:15:04.400]  其實傳彈的福音
[00:15:04.400 --> 00:15:05.920]  彈的福音是什麼呢
[00:15:05.920 --> 00:15:08.800]  就是難的東西很難叫人做的
[00:15:08.800 --> 00:15:11.000]  於是傳一個很容易的福音
[00:15:11.000 --> 00:15:12.480]  大家都上了船
[00:15:12.480 --> 00:15:14.320]  上了船就不是帶他上岸
[00:15:14.320 --> 00:15:16.560]  不是帶他上十字架面前的
[00:15:16.560 --> 00:15:18.440]  是上去這個快樂郵輪
[00:15:18.440 --> 00:15:21.560]  那麼今天教會就做快樂郵輪這個角色了
[00:15:21.560 --> 00:15:23.560]  其實我們教會就是很country
[00:15:23.560 --> 00:15:24.640]  不是我們教會
[00:15:24.640 --> 00:15:27.680]  我的意思是很多我們外國的教會
[00:15:27.680 --> 00:15:29.960]  其實是country club來的
[00:15:29.960 --> 00:15:31.640]  大家成功人士坐在一起
[00:15:31.640 --> 00:15:33.120]  聊聊天
[00:15:33.120 --> 00:15:34.720]  講講故事
[00:15:34.720 --> 00:15:37.360]  然後就等待以後上天堂
[00:15:37.360 --> 00:15:39.360]  其實有沒有想過
[00:15:39.360 --> 00:15:43.000]  是一個鐵達尼號來的呢
[00:15:43.000 --> 00:15:46.240]  很讓人害怕的一件事
[00:15:46.240 --> 00:15:49.360]  我這個禮拜在看一本書
[00:15:49.360 --> 00:15:49.920]  它很有趣
[00:15:49.920 --> 00:15:50.960]  它一開始的時候
[00:15:50.960 --> 00:15:53.040]  它講這個作者的一個經驗
[00:15:53.040 --> 00:15:53.760]  那個經驗是什麼呢
[00:15:53.760 --> 00:15:57.080]  他說有一晚我睡不著覺
[00:15:57.080 --> 00:15:59.280]  於是他就起床看電視
[00:15:59.280 --> 00:16:00.920]  這個是美國人來的
[00:16:00.920 --> 00:16:02.720]  他說兩三點晚上
[00:16:02.720 --> 00:16:04.720]  你說電視機有什麼可以做
[00:16:04.720 --> 00:16:06.800]  打開電視原來在賣廣告
[00:16:06.800 --> 00:16:08.240]  infomercial
[00:16:08.240 --> 00:16:09.160]  就是賣廣告
[00:16:09.160 --> 00:16:11.040]  賣什麼廣告呢
[00:16:11.040 --> 00:16:13.680]  就是買一條皮帶
[00:16:13.680 --> 00:16:15.200]  曉振的
[00:16:15.200 --> 00:16:21.040]  就說你戴著那條皮帶幾天就會瘦幾吋
[00:16:21.040 --> 00:16:22.240]  你明白嗎
[00:16:22.240 --> 00:16:23.800]  然後就很便宜的
[00:16:23.800 --> 00:16:24.680]  9.99
[00:16:24.680 --> 00:16:27.800]  就是這樣賣的
[00:16:27.800 --> 00:16:30.320]  他開始看就覺得很棒
[00:16:30.320 --> 00:16:31.080]  然後他想了想
[00:16:31.080 --> 00:16:35.560]  為什麼這條皮帶要在晚上三點
[00:16:35.560 --> 00:16:39.280]  就是夜闌人靜的時候才賣呢
[00:16:39.280 --> 00:16:41.200]  然後說只有這家公司可以賣
[00:16:41.200 --> 00:16:42.960]  只有電視可以賣
[00:16:42.960 --> 00:16:45.560]  又賣得很便宜
[00:16:45.560 --> 00:16:48.360]  他說為什麼人們不敢
[00:16:48.360 --> 00:16:52.240]  在prime time的時候賣這東西
[00:16:52.240 --> 00:16:55.440]  然後被人試過等等等等
[00:16:55.440 --> 00:16:57.560]  你明白我的意思吧
[00:16:57.560 --> 00:16:59.440]  美國為什麼可以有些
[00:16:59.440 --> 00:17:00.880]  其實是垃圾來的
[00:17:00.880 --> 00:17:03.760]  你買了就知道是垃圾了
[00:17:03.760 --> 00:17:08.800]  為什麼要在兩三點晚上的時候賣這東西
[00:17:08.800 --> 00:17:12.080]  因為人們意志力最薄弱的時候
[00:17:12.080 --> 00:17:13.600]  通常這些人睡不著覺
[00:17:13.600 --> 00:17:16.920]  美國有一群人是睡不著覺的
[00:17:16.920 --> 00:17:18.360]  然後又很累了
[00:17:18.360 --> 00:17:19.400]  然後就在看
[00:17:19.400 --> 00:17:22.000]  然後覺得很不舒服
[00:17:22.000 --> 00:17:24.000]  於是就要做些事情
[00:17:24.000 --> 00:17:26.800]  就在這樣的
[00:17:26.800 --> 00:17:30.040]  意志力極薄弱的時候
[00:17:30.040 --> 00:17:31.680]  就做了這件事
[00:17:31.680 --> 00:17:32.480]  你有沒有想過
[00:17:32.480 --> 00:17:36.200]  我們現在傳福音很多時候都是這樣的
[00:17:36.200 --> 00:17:38.240]  我們傳福音都是等
[00:17:38.240 --> 00:17:42.280]  等別人已經在床上死的那一刻
[00:17:42.280 --> 00:17:43.400]  就去傳福音了
[00:17:43.400 --> 00:17:44.880]  你明白嗎
