
[00:00:00.000 --> 00:00:02.780]  多謝主席跟我們讀這段經文
[00:05:56.640 --> 00:06:00.440]  因為最重要就是有耶穌在心中
[00:06:00.440 --> 00:06:04.840]  但是這種極端的思想又行不行呢?
[00:06:04.840 --> 00:06:07.040]  我們又知道好像有些東西不是很行
[00:06:07.040 --> 00:06:08.440]  那究竟不行的是什麼?
[00:06:08.440 --> 00:06:12.440]  我們又好像沒辦法說得很清楚
[00:06:12.440 --> 00:06:16.240]  所以我們很多這些的思想
[00:06:16.240 --> 00:06:20.240]  尤其是在聖誕這個時期
[00:06:20.240 --> 00:06:23.440]  在這種封鎖的裡面
[00:06:23.440 --> 00:06:27.240]  我們更加需要這樣想
[00:06:27.240 --> 00:06:28.840]  那我就期望弟兄姊妹
[00:06:28.840 --> 00:06:33.440]  不要用一種很極端的思想
[00:06:33.440 --> 00:06:36.840]  只要有在心中其他什麼都不要緊
[00:06:36.840 --> 00:06:38.640]  相信就可以了
[00:06:38.640 --> 00:06:42.840]  當然我們也要經常鼓勵安慰弟兄姊妹
[00:06:42.840 --> 00:06:43.640]  我們明白的
[00:06:43.640 --> 00:06:44.840]  如果你真的來不了
[00:06:44.840 --> 00:06:46.040]  我們明白的
[00:06:46.040 --> 00:06:48.040]  你不要覺得內疚
[00:06:48.040 --> 00:06:50.240]  我們要鼓勵弟兄姊妹
[00:06:50.240 --> 00:06:52.040]  這件事是真的
[00:06:52.040 --> 00:06:56.040]  但是是不是真的教會表示
[00:06:56.040 --> 00:07:00.240]  我們只是在網上就夠呢?
[00:07:00.240 --> 00:07:01.640]  有些地方是
[00:07:01.640 --> 00:07:04.040]  又有些地方不是
[00:07:04.040 --> 00:07:10.440]  所以我們真的再想對於你來說
[00:07:10.440 --> 00:07:14.440]  聖誕究竟有多重要呢?
[00:07:14.440 --> 00:07:16.640]  給大家一個參考
[00:07:16.640 --> 00:07:19.040]  就是在教會的歷史裡面
[00:07:19.040 --> 00:07:21.640]  在第三世紀末期的時候
[00:07:21.640 --> 00:07:25.040]  當時的羅馬的皇帝
[00:07:25.040 --> 00:07:30.040]  他就覺得羅馬帝國大得多厲害
[00:07:30.040 --> 00:07:31.440]  真是很厲害
[00:07:31.440 --> 00:07:32.840]  大得很厲害
[00:07:32.840 --> 00:07:35.240]  這麼大一個人要管理
[00:07:35.240 --> 00:07:36.240]  真是很困難
[00:07:36.240 --> 00:07:42.240]  於是他說不如我們將羅馬帝國分開兩部分
[00:07:42.240 --> 00:07:47.040]  派兩個王一人管一部分
[00:07:47.040 --> 00:07:50.640]  後來歷史上有時是兩個的
[00:07:50.640 --> 00:07:53.240]  有時甚至是三個的
[00:07:53.240 --> 00:07:57.040]  有時又聯合在一起變成一個的
[00:07:57.040 --> 00:08:01.640]  但是到了第四世紀末期的時候
[00:08:01.640 --> 00:08:04.440]  當時的羅馬王就說
[00:08:04.440 --> 00:08:05.840]  我有兩個兒子
[00:08:05.840 --> 00:08:07.640]  我要公平分配
[00:08:07.640 --> 00:08:10.440]  讓他們不要去爭王位
[00:08:10.440 --> 00:08:12.440]  爭到打打殺殺
[00:08:12.440 --> 00:08:14.640]  中國歷史也有很多這樣的
[00:08:14.640 --> 00:08:17.240]  玄武門之變大家都知道
[00:08:17.240 --> 00:08:21.040]  一個就殺了另外兩個
[00:08:21.040 --> 00:08:23.440]  他是對還是不對
[00:08:23.440 --> 00:08:25.440]  歷史自己去判
[00:08:25.440 --> 00:08:28.040]  這個羅馬的皇帝也挺聰明的
[00:08:28.040 --> 00:08:31.040]  他說我兩個兒子公平分配
[00:08:31.040 --> 00:08:34.240]  一個管東羅馬帝國
[00:08:34.240 --> 00:08:36.840]  一個管西羅馬帝國
[00:08:36.840 --> 00:08:38.440]  這樣分了之後
[00:08:38.440 --> 00:08:41.040]  慢慢在政治上
[00:08:41.040 --> 00:08:42.440]  溝通上
[00:08:42.440 --> 00:08:44.040]  地域上
[00:08:44.040 --> 00:08:46.440]  都越來越分開了
[00:08:46.440 --> 00:08:49.840]  甚至當時的教會都開始發覺
[00:08:49.840 --> 00:08:53.040]  我們在東邊很難和西邊溝通了
[00:08:53.040 --> 00:08:57.640]  西邊又覺得我們和東邊是越來越多的分別了
[00:08:57.640 --> 00:08:59.640]  語言開始有分別
[00:08:59.640 --> 00:09:02.040]  文化開始有分別
[00:09:02.040 --> 00:09:05.240]  因為在東邊的教會
[00:09:05.240 --> 00:09:09.440]  本身那個希臘羅馬的文化是很強的
[00:09:09.440 --> 00:09:13.440]  而西邊的教會就是拉丁的文化
[00:09:13.440 --> 00:09:17.640]  越來越明顯了
[00:09:17.640 --> 00:09:20.240]  所以我們現在的所謂
[00:09:20.240 --> 00:09:21.840]  這個東正教
[00:09:21.840 --> 00:09:24.240]  其實就是源於當時那個
[00:09:24.240 --> 00:09:29.440]  東羅馬帝國的那一種的傳統而來的
[00:09:29.440 --> 00:09:32.640]  慢慢在信仰上
[00:09:32.640 --> 00:09:36.240]  都有很多不同的做法
[00:09:36.240 --> 00:09:40.040]  以至在西邊的教會後來
[00:09:40.040 --> 00:09:42.640]  他們就越來越覺得
[00:09:42.640 --> 00:09:46.440]  基督教每一年裏面最重要的日子
[00:09:46.440 --> 00:09:47.840]  是復活節
[00:09:47.840 --> 00:09:51.440]  因為復活節是紀念耶穌替我們死
[00:09:51.440 --> 00:09:52.640]  然後復活
[00:09:52.640 --> 00:09:54.640]  因為他們著重的就是
[00:09:54.640 --> 00:09:57.240]  耶穌是我們的救主
[00:09:57.240 --> 00:09:59.440]  尤其是他們著重的是
[00:09:59.440 --> 00:10:02.040]  約翰福音三章十六節
[00:10:02.040 --> 00:10:03.440]  神愛世人
[00:10:03.440 --> 00:10:05.840]  甚至將祂的獨生子賜給我們
[00:10:05.840 --> 00:10:08.440]  以致我們會得到永生
[00:10:08.440 --> 00:10:10.440]  這個原因他們說
[00:10:10.440 --> 00:10:15.240]  復活節比起聖誕節更加重要
[00:10:15.240 --> 00:10:18.840]  東邊的教會他們覺得
[00:10:18.840 --> 00:10:21.840]  道成為肉身才是最重要的
[00:10:21.840 --> 00:10:27.640]  因為在耶穌基督裏面來到世間
[00:10:27.640 --> 00:10:29.840]  是成為了人
[00:10:29.840 --> 00:10:31.640]  將神的一切
[00:10:31.640 --> 00:10:36.440]  就在肉身上向我們表達出來
[00:10:36.440 --> 00:10:41.040]  而且是表明神都會和這個世界
[00:10:41.040 --> 00:10:45.040]  有這種很密切很特別的關係
[00:10:45.040 --> 00:10:47.440]  所以道成肉身重要
[00:10:47.440 --> 00:10:49.240]  道成肉身重要的
[00:10:49.240 --> 00:10:53.040]  就是說聖誕節是更加重要
[00:10:53.040 --> 00:10:57.040]  比起復活節是更加重要
[00:10:57.040 --> 00:11:01.040]  當然聖經沒有很明顯地說
[00:11:01.040 --> 00:11:04.440]  聖誕更加重要還是復活更加重要
[00:11:04.440 --> 00:11:06.840]  因為兩樣都重要
[00:11:06.840 --> 00:11:08.640]  因為這樣想的時候
[00:11:08.640 --> 00:11:10.440]  你又可以想第三樣
[00:11:10.440 --> 00:11:13.240]  聖誕更加重要還是復活節更加重要
[00:11:13.240 --> 00:11:17.240]  還是將來耶穌再來更加重要呢?
[00:11:17.240 --> 00:11:20.840]  這個是可以牽涉到太多了
[00:11:20.840 --> 00:11:23.640]  今天不詳細再去說
[00:11:23.640 --> 00:11:26.440]  但是這裡引起我們再去思想
[00:11:26.440 --> 00:11:29.040]  特別對於今天聖誕來說
[00:11:29.040 --> 00:11:34.640]  聖誕對你究竟有多重要?
[00:11:34.640 --> 00:11:37.440]  當然作為基督徒我們要知道
[00:11:37.440 --> 00:11:39.840]  無論你覺得聖誕更重要
[00:11:39.840 --> 00:11:41.440]  或者復活節更重要
[00:11:41.440 --> 00:11:44.240]  或者耶穌再來更重要
[00:11:44.240 --> 00:11:50.240]  我們的焦點都一樣在耶穌的身上
[00:11:50.240 --> 00:11:54.240]  在耶穌這一位神的兒子
[00:11:54.240 --> 00:11:58.240]  祂和神是同等的
[00:11:58.240 --> 00:12:02.240]  祂是三位一體神的第二位
[00:12:02.240 --> 00:12:07.440]  仍然一樣是焦點在耶穌
[00:12:07.440 --> 00:12:09.240]  這個是最重要
[00:12:09.240 --> 00:12:14.240]  所以今天我就不選一些形容聖誕
[00:12:14.240 --> 00:12:17.240]  形容耶穌降生那些經文
[00:12:17.240 --> 00:12:20.240]  而是選了《哥羅西書》第一章這裡
[00:12:20.240 --> 00:12:24.240]  是在當時第一世紀的教會裡面
[00:12:24.240 --> 00:12:30.240]  他們甚至這一段講耶穌的經文
[00:12:30.240 --> 00:12:32.840]  我們現在所謂真是講耶穌
[00:12:32.840 --> 00:12:35.240]  但是當時他們可能是唱的
[00:12:35.240 --> 00:12:37.240]  可能是在教會裡面時時
[00:12:37.240 --> 00:12:39.240]  都好像我們現在讀聖經一樣
[00:12:39.240 --> 00:12:45.240]  一起去讀保羅所寫給哥羅西的這一段說話
[00:12:45.240 --> 00:12:49.240]  甚至有一些解經的學者形容
[00:12:49.240 --> 00:12:55.240]  這些我們所謂叫做耶穌的詩歌
[00:12:55.240 --> 00:12:59.240]  這裡我今天不是說要逐句去解
[00:12:59.240 --> 00:13:04.240]  一方面逐句去解的時候可以要講得很長
[00:13:04.240 --> 00:13:09.240]  另外一方面就是我想留給大家
[00:13:09.240 --> 00:13:12.240]  盡可能希望你今天可以
[00:13:12.240 --> 00:13:13.240]  如果今天不可以
[00:13:13.240 --> 00:13:17.240]  明天再拿回這一段經文
[00:13:17.240 --> 00:13:20.240]  你慢慢去讀一次
[00:13:20.240 --> 00:13:25.240]  你不是很需要好像解經那樣去解
[00:13:25.240 --> 00:13:29.240]  但是希望這一段經文你自己去消化它
[00:13:29.240 --> 00:13:32.240]  因為經文裡面焦點講到耶穌的時候
[00:13:32.240 --> 00:13:36.240]  其實保羅他開始第十二節是說
[00:13:36.240 --> 00:13:38.240]  我們想到耶穌這一些
[00:13:38.240 --> 00:13:40.240]  祂的超越性
[00:13:40.240 --> 00:13:41.240]  祂的奇妙
[00:13:41.240 --> 00:13:42.240]  祂的偉大
[00:13:42.240 --> 00:13:46.240]  是我們感謝父神
[00:13:46.240 --> 00:13:49.240]  感謝父神以下所有這一些
[00:13:49.240 --> 00:13:50.240]  第三節形容說
[00:13:50.240 --> 00:13:56.240]  是祂救我們脫離了黑暗的權勢
[00:13:56.240 --> 00:14:06.240]  然後神將我們移民到愛子耶穌的國度裡面
[00:14:06.240 --> 00:14:11.240]  移民對於我們這些所謂移民教會來說
[00:14:11.240 --> 00:14:13.240]  大家都很經歷過
[00:14:13.240 --> 00:14:16.240]  我們也都在預備
[00:14:16.240 --> 00:14:19.240]  是越來越多在香港的人
[00:14:19.240 --> 00:14:21.240]  會移民去別處
[00:14:21.240 --> 00:14:23.240]  移民來雪梨
[00:14:23.240 --> 00:14:27.240]  這個是一個最終極的移民
[00:14:27.240 --> 00:14:31.240]  就是我們遷移到去耶穌基督的國度
[00:14:31.240 --> 00:14:32.240]  第十四節說
[00:14:32.240 --> 00:14:35.240]  在愛子裡面我們是做什麼呢
[00:14:35.240 --> 00:14:37.240]  我們得蒙救術
[00:14:37.240 --> 00:14:39.240]  聚德以赦免
[00:14:39.240 --> 00:14:44.240]  然後愛子耶穌是不能看見之神的像
[00:14:44.240 --> 00:14:47.240]  就是說我們看不到神
[00:14:47.240 --> 00:14:51.240]  但是耶穌將神表明出來
[00:14:51.240 --> 00:14:55.240]  在英文有一些版本甚至說
[00:14:55.240 --> 00:15:00.240]  耶穌是the visible image of the invisible God
[00:15:00.240 --> 00:15:03.240]  就是這一位我們不能看見的神
[00:15:03.240 --> 00:15:08.240]  一個能夠看見的形象
[00:15:08.240 --> 00:15:11.240]  然後說祂是首生的
[00:15:11.240 --> 00:15:14.240]  是一切被做的之先的
[00:15:14.240 --> 00:15:15.240]  祂是第一個的
[00:15:15.240 --> 00:15:18.240]  萬有是靠祂做的
[00:15:18.240 --> 00:15:20.240]  萬有是為祂而做的
[00:15:20.240 --> 00:15:22.240]  是藉著祂而做的
[00:15:22.240 --> 00:15:24.240]  這幾句很簡單的字
[00:15:24.240 --> 00:15:25.240]  靠祂而做
[00:15:25.240 --> 00:15:26.240]  藉著祂而做
[00:15:26.240 --> 00:15:28.240]  為祂而做
[00:15:28.240 --> 00:15:34.240]  希望我們真的可以慢慢靜下來
[00:15:34.240 --> 00:15:36.240]  我們所謂默想經文
[00:15:36.240 --> 00:15:41.240]  給這幾句話進到我們的心裡面
[00:15:41.240 --> 00:15:42.240]  第十七節說
[00:15:42.240 --> 00:15:44.240]  祂是萬有之先
[00:15:44.240 --> 00:15:47.240]  萬有是靠祂而立
[00:15:47.240 --> 00:15:52.240]  就是說沒有祂所有的東西都沒有了
[00:15:52.240 --> 00:15:54.240]  是因為有祂
[00:15:54.240 --> 00:15:56.240]  所以萬物才會有
[00:15:56.240 --> 00:15:57.240]  是因為有祂
[00:15:57.240 --> 00:16:01.240]  所以我才會存在
[00:16:01.240 --> 00:16:03.240]  不單止我的肉身的生命是因為祂
[00:16:03.240 --> 00:16:05.240]  我才存在
[00:16:05.240 --> 00:16:07.240]  而且我的靈魂是因為祂
[00:16:07.240 --> 00:16:09.240]  我才會存在
[00:16:09.240 --> 00:16:11.240]  我才會得蒙救贖
[00:16:11.240 --> 00:16:15.240]  我的罪才會得到赦免
[00:16:15.240 --> 00:16:19.240]  然後去到第十八節開始說到教會
[00:16:19.240 --> 00:16:22.240]  教會祂是全體之首
[00:16:22.240 --> 00:16:24.240]  祂是原始
[00:16:24.240 --> 00:16:28.240]  以至祂在凡事上居於首位
[00:16:28.240 --> 00:16:31.240]  教會裡面的凡事祂居首位
[00:16:31.240 --> 00:16:33.240]  但是我們更加記得的就是
[00:16:33.240 --> 00:16:35.240]  教會不是一個組織而是教會
[00:16:35.240 --> 00:16:40.240]  就是我們一群信耶穌的人聚在一起的時候
[00:16:40.240 --> 00:16:41.240]  就是教會
[00:16:41.240 --> 00:16:45.240]  所以教會就是在我們所有人的生命裡面
[00:16:45.240 --> 00:16:47.240]  無論你是個別的
[00:16:47.240 --> 00:16:50.240]  無論你是聚在一起的時候
[00:16:50.240 --> 00:16:55.240]  祂就在我們凡事上是第一個
[00:16:55.240 --> 00:16:58.240]  必須要是首位
[00:16:58.240 --> 00:16:59.240]  第一個
[00:16:59.240 --> 00:17:05.240]  然後第十九節說一切的豐盛都在祂裡面
[00:17:05.240 --> 00:17:09.240]  你想要任何一種豐盛都好
[00:17:09.240 --> 00:17:13.240]  都在祂裡面
[00:17:13.240 --> 00:17:18.240]  二十節就去到復活節的意思了
[00:17:18.240 --> 00:17:22.240]  因為祂在十字架上面所流的血成就和平
[00:17:22.240 --> 00:17:29.240]  以至一切萬有都與祂自己和好了
[00:17:29.240 --> 00:17:32.240]  這種和好的關係
[00:17:32.240 --> 00:17:39.240]  是對基督徒來說很深刻的一個很基本的事實
[00:17:39.240 --> 00:17:43.240]  然後到了二十二節結尾了
[00:17:43.240 --> 00:17:46.240]  因為我們這個和好的關係
[00:17:46.240 --> 00:17:50.240]  我們都成為了聖傑
[00:17:50.240 --> 00:17:56.240]  耶穌將我們所有的人帶到祂自己的面前
[00:17:56.240 --> 00:18:01.240]  這裡有一點這樣的思想
[00:18:01.240 --> 00:18:05.240]  再次給我們看看我們信耶穌是什麼
[00:18:05.240 --> 00:18:10.240]  再次給我們看看聖誕節究竟我們慶祝什麼
[00:18:10.240 --> 00:18:14.240]  平時我們會慢慢變得越來越籠統
[00:18:14.240 --> 00:18:16.240]  越來越不具體
[00:18:16.240 --> 00:18:22.240]  我們信耶穌究竟信耶穌是什麼
[00:18:22.240 --> 00:18:26.240]  希望我們真的可以這樣繼續去思想
[00:18:26.240 --> 00:18:31.240]  今天再次講到耶穌超越一切的時候
[00:18:31.240 --> 00:18:36.240]  就教大家兩個希臘文的字
[00:18:36.240 --> 00:18:39.240]  平時我經常提醒一些傳道人
[00:18:39.240 --> 00:18:43.240]  在講道的時候不要在這裡拋書包
[00:18:43.240 --> 00:18:46.240]  這裡希臘文是講什麼
[00:18:46.240 --> 00:18:49.240]  希伯來文是什麼字
[00:18:49.240 --> 00:18:50.240]  弄一些字出來
[00:18:50.240 --> 00:18:52.240]  那些字人家都不懂的
[00:18:52.240 --> 00:18:54.240]  弄出來是沒什麼意思的
[00:18:54.240 --> 00:18:55.240]  又沒什麼人記得的
[00:18:55.240 --> 00:18:57.240]  但是這兩個字很特別
[00:18:57.240 --> 00:18:59.240]  這兩個字我特別想講
[00:18:59.240 --> 00:19:01.240]  這兩個字其實在聖經裡面是沒有的
[00:19:01.240 --> 00:19:06.240]  你讀新約聖經那些希臘文是沒有這兩個字的
[00:19:06.240 --> 00:19:11.240]  這兩個字就是在主後325年的時候
[00:19:11.240 --> 00:19:14.240]  有一個開會
[00:19:14.240 --> 00:19:18.240]  這個開會我們叫做尼西亞會議
[00:19:18.240 --> 00:19:20.240]  為什麼要開會呢
[00:19:20.240 --> 00:19:22.240]  教會經常都開會的
[00:19:22.240 --> 00:19:25.240]  這個會議很特別的意思就是
[00:19:25.240 --> 00:19:29.240]  因為原來在第一世紀第二世紀第三世紀第四世紀
[00:19:29.240 --> 00:19:32.240]  一直到現在二十一世紀
[00:19:32.240 --> 00:19:35.240]  都有很多我們稱為異端
[00:19:35.240 --> 00:19:40.240]  他們說信耶穌不過信到有一點戀龍
[00:19:40.240 --> 00:19:43.240]  然後這些信到戀龍的人
[00:19:43.240 --> 00:19:47.240]  他們就到處去宣傳自己的思想理論
[00:19:47.240 --> 00:19:54.240]  於是到了325年教會決定我們一起要開一個會
[00:19:54.240 --> 00:19:59.240]  這個會就是要搞清楚我們信耶穌究竟是信什麼
[00:19:59.240 --> 00:20:04.240]  所以有時候我們間中去讀一下這些
[00:20:04.240 --> 00:20:07.240]  譬如我們時時都讀的使徒信經
[00:20:07.240 --> 00:20:12.240]  就是其中一個這樣的開完會出來之後有一個信經
[00:20:12.240 --> 00:20:14.240]  尼西亞其實都有一個信經
[00:20:14.240 --> 00:20:16.240]  不過我們現在比較少去讀
[00:20:16.240 --> 00:20:21.240]  但是這個尼西亞會議裡面就出現了這兩個字
[00:20:21.240 --> 00:20:24.240]  這兩個字其實是很容易的
[00:20:24.240 --> 00:20:30.240]  第一個字的讀法是Homoousius
[00:20:30.240 --> 00:20:33.240]  你拼英文就拼得出來
[00:20:33.240 --> 00:20:34.240]  Homo是什麼呢
[00:20:34.240 --> 00:20:37.240]  Homo本身這個字就是解人
[00:20:37.240 --> 00:20:39.240]  所以我們就有Homo sapiens
[00:20:39.240 --> 00:20:41.240]  這個就是人類
[00:20:41.240 --> 00:20:47.240]  但是Homo如果是一個字的頭的所謂prefix
[00:20:47.240 --> 00:20:50.240]  這個Homo的意思就是同等
[00:20:50.240 --> 00:20:52.240]  就是相同
[00:20:52.240 --> 00:20:54.240]  所以在尼西亞會議裡面
[00:20:54.240 --> 00:21:02.240]  教會就重新肯定三位一體的神父、子、聖靈是同等的
[00:21:02.240 --> 00:21:04.240]  是相同的
[00:21:04.240 --> 00:21:08.240]  但是當時有一些異端就弄了另外一個字出來
[00:21:08.240 --> 00:21:11.240]  這個就叫做Homoousius
[00:21:11.240 --> 00:21:12.240]  就是多了一個I
[00:21:12.240 --> 00:21:15.240]  多了一個I就原來很不同了
[00:21:15.240 --> 00:21:18.240]  多了這個I就說不是相同
[00:21:18.240 --> 00:21:21.240]  只是相似
[00:21:21.240 --> 00:21:28.240]  所以他們就覺得耶穌和父神只是相似
[00:21:28.240 --> 00:21:33.240]  所以當時的教會就很需要
[00:21:33.240 --> 00:21:38.240]  讀的這種哥羅西書的第一章這些經文
[00:21:38.240 --> 00:21:41.240]  甚至在教會裡面一路去傳流
[00:21:41.240 --> 00:21:46.240]  就成為了我剛才所說的耶穌詩歌
[00:21:46.240 --> 00:21:48.240]  大家都知道為什麼我們唱詩歌
[00:21:48.240 --> 00:21:51.240]  為什麼不只是背聖經呢
[00:21:51.240 --> 00:21:53.240]  因為我們有詩歌的時候
[00:21:53.240 --> 00:21:55.240]  就更加容易入腦
[00:21:55.240 --> 00:22:00.240]  更加容易唱出來會記得
[00:22:00.240 --> 00:22:04.240]  所以我們聚在一起唱詩歌都是重要的
