
[00:00:00.000 --> 00:00:03.080]  今日我想講這個題目叫為父的心
[00:08:25.000 --> 00:08:28.000]  描述都是這麼隱晦
[00:08:28.000 --> 00:08:31.000]  這麼含蓄
[00:08:31.000 --> 00:08:34.000]  一個好爸爸不會說很多話
[00:08:34.000 --> 00:08:37.000]  爸爸當然不會告訴兒子我愛你
[00:08:37.000 --> 00:08:41.000]  甚至爸爸也不一定要和兒子去玩
[00:08:41.000 --> 00:08:43.000]  爸爸最感動的一刻
[00:08:43.000 --> 00:08:44.000]  就是什麼都不說
[00:08:44.000 --> 00:08:46.000]  什麼都不做
[00:08:46.000 --> 00:08:48.000]  就偷偷地買一包橙
[00:08:48.000 --> 00:08:49.000]  塞給他
[00:08:49.000 --> 00:08:51.000]  就完成了一個偉大
[00:08:51.000 --> 00:08:55.000]  無條件的愛父親的形象
[00:08:55.000 --> 00:08:57.000]  怪不得在我們中國人
[00:08:57.000 --> 00:08:59.000]  整個歷史裡面
[00:08:59.000 --> 00:09:01.000]  我不敢說以前那些我不知道
[00:09:01.000 --> 00:09:03.000]  近代歷史裡面
[00:09:03.000 --> 00:09:05.000]  爸爸最好的爸爸
[00:09:05.000 --> 00:09:07.000]  就是那些很勤力工作
[00:09:07.000 --> 00:09:09.000]  可以很早出去
[00:09:09.000 --> 00:09:10.000]  很晚回來
[00:09:10.000 --> 00:09:12.000]  星期六 星期日都不見人
[00:09:12.000 --> 00:09:16.000]  然後有病的時候
[00:09:16.000 --> 00:09:17.000]  可能他就偷偷地
[00:09:17.000 --> 00:09:19.000]  不知道在哪裡找了一包橙
[00:09:19.000 --> 00:09:21.000]  放在你的桌子上
[00:09:21.000 --> 00:09:26.000]  這個已經是一個非常好的父親
[00:09:26.000 --> 00:09:29.000]  但是我們又發覺
[00:09:29.000 --> 00:09:34.000]  如果父親是這樣的時候
[00:09:34.000 --> 00:09:36.000]  在兒女的回憶裡面
[00:09:36.000 --> 00:09:39.000]  我們沒有這位作者這麼偉大
[00:09:39.000 --> 00:09:41.000]  想起爸爸的背影
[00:09:41.000 --> 00:09:43.000]  我們發覺我們大部分人
[00:09:43.000 --> 00:09:48.000]  對爸爸的回憶都很模糊
[00:09:48.000 --> 00:09:49.000]  求生能夠說得出的
[00:09:49.000 --> 00:09:52.000]  因為爸爸比他大看戲
[00:09:52.000 --> 00:09:56.000]  爸爸循循善誘地不斷去說他
[00:09:56.000 --> 00:09:58.000]  爸爸會幫兒子做一個勞作
[00:09:58.000 --> 00:10:00.000]  這些是他們記得的
[00:10:00.000 --> 00:10:01.000]  我們在當中沒有記得
[00:10:01.000 --> 00:10:03.000]  爸爸的背影
[00:10:03.000 --> 00:10:06.000]  因為我們沒有一個文人
[00:10:06.000 --> 00:10:12.000]  所以這裡就開始出了一些問題
[00:10:12.000 --> 00:10:15.000]  以致我們上一代和下一代之間
[00:10:15.000 --> 00:10:18.000]  有很多的隔膜
[00:10:18.000 --> 00:10:19.000]  我們再看下去
[00:10:19.000 --> 00:10:22.000]  我們天父就不是這樣
[00:10:22.000 --> 00:10:24.000]  我們一起讀下一段
[00:10:24.000 --> 00:10:25.000]  一二三
[00:10:25.000 --> 00:10:28.000]  一個人若有一百隻羊
[00:10:28.000 --> 00:10:30.000]  一隻走迷了路
[00:10:30.000 --> 00:10:32.000]  你們的意思如何
[00:10:32.000 --> 00:10:35.000]  他豈不撇下這九十九隻
[00:10:35.000 --> 00:10:39.000]  往山裡去找那隻迷路的羊
[00:10:39.000 --> 00:10:42.000]  若是找著了
[00:10:42.000 --> 00:10:44.000]  我實在告訴你們
[00:10:44.000 --> 00:10:47.000]  他為這一羊歡喜
[00:10:47.000 --> 00:10:50.000]  比為那沒有迷路的九十九隻
[00:10:50.000 --> 00:10:55.000]  歡喜還大呢
[00:10:55.000 --> 00:10:57.000]  你們在天上的父母也是這樣
[00:10:57.000 --> 00:11:01.000]  不願意這小女失喪一國
[00:11:01.000 --> 00:11:03.000]  原來天上的父親
[00:11:03.000 --> 00:11:07.000]  是特別紀念那些迷失的
[00:11:07.000 --> 00:11:08.000]  就好像超人一樣
[00:11:08.000 --> 00:11:13.000]  要飛過去救回他
[00:11:13.000 --> 00:11:14.000]  在這段經文裡
[00:11:14.000 --> 00:11:19.000]  我最留意到哪一點呢
[00:11:19.000 --> 00:11:23.000]  他豈不撇下這九十九隻
[00:11:23.000 --> 00:11:27.000]  往山裡去找那隻迷路的羊
[00:11:27.000 --> 00:11:29.000]  意思是他為了要找這一隻
[00:11:29.000 --> 00:11:32.000]  他不可以帶著九十九隻去找
[00:11:32.000 --> 00:11:34.000]  他要放下九十九隻
[00:11:34.000 --> 00:11:38.000]  然後去找這一隻
[00:11:38.000 --> 00:11:43.000]  他要放下他手頭覺得很寶貴
[00:11:43.000 --> 00:11:45.000]  九十九隻羊我覺得很寶貴
[00:11:45.000 --> 00:11:46.000]  值很多錢
[00:11:46.000 --> 00:11:47.000]  你是牧羊人
[00:11:47.000 --> 00:11:49.000]  你要看一百隻羊
[00:11:49.000 --> 00:11:51.000]  你丟下九十九隻去找一隻
[00:11:51.000 --> 00:11:56.000]  那這九十九隻怎麼辦呢
[00:11:56.000 --> 00:11:58.000]  其實是一個很大的抉擇
[00:11:58.000 --> 00:12:02.000]  你要放下一些東西去找那隻
[00:12:02.000 --> 00:12:07.000]  撇下或者放下
[00:12:07.000 --> 00:12:09.000]  今天做父親的好
[00:12:09.000 --> 00:12:11.000]  其實我們做母親的也一樣
[00:12:11.000 --> 00:12:14.000]  不過母親比較容易放下
[00:12:14.000 --> 00:12:19.000]  做父親的你怎樣能夠放下一些東西
[00:12:19.000 --> 00:12:23.000]  去找那隻迷失的羊
[00:12:23.000 --> 00:12:25.000]  你的兒子可能不是很乖
[00:12:25.000 --> 00:12:26.000]  不是很長進
[00:12:26.000 --> 00:12:28.000]  或者不是很聰明
[00:12:28.000 --> 00:12:32.000]  或者你教數學教到你丟心丟肺
[00:12:32.000 --> 00:12:35.000]  如果你的爸爸是數學厲害的
[00:12:35.000 --> 00:12:38.000]  如果你的兒子剛好不是承受你的基因
[00:12:38.000 --> 00:12:42.000]  是承受某些數學比較差的基因
[00:12:42.000 --> 00:12:46.000]  這個世界不要說自己的兒子
[00:12:46.000 --> 00:12:48.000]  我和我相公就是這個分別
[00:12:48.000 --> 00:12:50.000]  我的數學真的很好
[00:12:50.000 --> 00:12:55.000]  但是我相公的數學讀到中三就已經辭職了
[00:12:55.000 --> 00:12:59.000]  所以他如果在這裡考TEE就死定了
[00:12:59.000 --> 00:13:04.000]  剛好三個兒子都沒有遺傳我的基因
[00:13:04.000 --> 00:13:07.000]  但是家裡是我負責教數學
[00:13:07.000 --> 00:13:12.000]  所以我很明白那種忍耐是多麼的大
[00:13:12.000 --> 00:13:14.000]  還要是每天的忍耐
[00:13:14.000 --> 00:13:16.000]  如果你每天教他的話
[00:13:16.000 --> 00:13:18.000]  因為他越不懂你就越想教他
[00:13:18.000 --> 00:13:20.000]  懂的那些就不用教了
[00:13:20.000 --> 00:13:25.000]  送他補習一下就算了
[00:13:25.000 --> 00:13:28.000]  意思就是說你要放下一些東西
[00:13:28.000 --> 00:13:32.000]  你才能幫到一些有需要的孩子
[00:13:32.000 --> 00:13:38.000]  這個放下就不簡單了
[00:13:38.000 --> 00:13:41.000]  一個父親要放下些什麼
[00:13:41.000 --> 00:13:48.000]  才能和兒子建立好的關係
[00:13:48.000 --> 00:13:51.000]  你們做兒子的那些
[00:13:51.000 --> 00:13:54.000]  你覺得爸爸如果和你聊天
[00:13:54.000 --> 00:13:59.000]  應該用什麼樣的態度去聊呢
[00:13:59.000 --> 00:14:02.000]  現在你爸爸沒問題吧
[00:14:02.000 --> 00:14:05.000]  這麼好
[00:14:05.000 --> 00:14:21.000]  你覺得你最欣賞你爸爸用什麼態度和你聊天呢
[00:14:21.000 --> 00:14:25.000]  很有朋友的感覺
[00:14:25.000 --> 00:14:27.000]  要放下很多尊嚴
[00:14:27.000 --> 00:14:29.000]  要有朋友的感覺
[00:14:29.000 --> 00:14:30.000]  因為我認識他爸爸
[00:14:30.000 --> 00:14:32.000]  我知道他爸爸當然沒問題
[00:14:32.000 --> 00:14:35.000]  就是一些很模範的現代父親
[00:14:35.000 --> 00:14:37.000]  可以放下尊嚴
[00:14:37.000 --> 00:14:39.000]  當兒子做錯事的時候
[00:14:39.000 --> 00:14:43.000]  千萬不要說成一塊叉燒
[00:14:43.000 --> 00:14:46.000]  又或者是他不懂的時候
[00:14:46.000 --> 00:14:48.000]  你能夠教三次五次七次
[00:14:48.000 --> 00:14:53.000]  都仍然有微笑
[00:14:53.000 --> 00:14:55.000]  其實最大的問題
[00:14:55.000 --> 00:14:59.000]  我相信很多人不是不願意放下這些東西
[00:14:59.000 --> 00:15:02.000]  而是當你工作一天很累的時候
[00:15:02.000 --> 00:15:05.000]  你回去是沒有這份的耐心
[00:15:05.000 --> 00:15:07.000]  是不是
[00:15:07.000 --> 00:15:10.000]  如果你那天很悠閒
[00:15:10.000 --> 00:15:13.000]  你要付出一點點不是很難
[00:15:13.000 --> 00:15:15.000]  但當你很累的時候
[00:15:15.000 --> 00:15:17.000]  你仍然要付出這些的時候
[00:15:17.000 --> 00:15:21.000]  你就要考慮要放下一些東西
[00:15:21.000 --> 00:15:25.000]  放下你的工作
[00:15:25.000 --> 00:15:27.000]  你要衡量哪樣東西比較重要
[00:15:27.000 --> 00:15:28.000]  賺錢比較重要
[00:15:28.000 --> 00:15:30.000]  因為跟兒子的關係比較重要
[00:15:30.000 --> 00:15:33.000]  這件事我相信很多父親
[00:15:33.000 --> 00:15:35.000]  很難放下的東西
[00:15:35.000 --> 00:15:37.000]  因為我知道賺錢不只是賺錢
[00:15:37.000 --> 00:15:40.000]  賺錢是代表那份成功感
[00:15:40.000 --> 00:15:43.000]  那份真是
[00:15:43.000 --> 00:15:47.000]  in control
[00:15:47.000 --> 00:15:50.000]  但這個我們天上的父親是什麼
[00:15:50.000 --> 00:15:52.000]  他願意撇下放下
[00:15:52.000 --> 00:15:56.000]  他覺得很值錢的九十九隻
[00:15:56.000 --> 00:16:01.000]  為著要得著那隻迷失的一隻
[00:16:01.000 --> 00:16:04.000]  OK
[00:16:04.000 --> 00:16:07.000]  好再看下去
[00:16:07.000 --> 00:16:09.000]  我們一起讀好不好
[00:16:09.000 --> 00:16:11.000]  我今日所吩咐你的話
[00:16:11.000 --> 00:16:13.000]  都要記在心上
[00:16:13.000 --> 00:16:16.000]  也要殷勤教訓你的兒女
[00:16:16.000 --> 00:16:18.000]  無論你在在家裡
[00:16:18.000 --> 00:16:20.000]  行在路上
[00:16:20.000 --> 00:16:22.000]  躺下起來
[00:16:22.000 --> 00:16:24.000]  都要談論
[00:16:24.000 --> 00:16:26.000]  很簡單教訓
[00:16:26.000 --> 00:16:34.000]  爸爸有責任要教訓兒女
[00:16:34.000 --> 00:16:37.000]  我記憶我的父親
[00:16:37.000 --> 00:16:41.000]  沒有做這方面
[00:16:41.000 --> 00:16:44.000]  他是一個很勤力的商人
[00:16:44.000 --> 00:16:49.000]  也經常出外的商人
[00:16:49.000 --> 00:16:51.000]  我亦都知道
[00:16:51.000 --> 00:16:52.000]  當我信了主才發覺
[00:16:52.000 --> 00:16:54.000]  原來他是一個孤兒
[00:16:54.000 --> 00:16:57.000]  他從小都沒有爸爸教過他
[00:16:57.000 --> 00:16:59.000]  所以到他做爸爸
[00:16:59.000 --> 00:17:01.000]  教我們的時候是有點難的
[00:17:01.000 --> 00:17:03.000]  因為他絕對沒有一個印象
[00:17:03.000 --> 00:17:05.000]  爸爸是要教訓兒女的
[00:17:05.000 --> 00:17:09.000]  爸爸只是養家活兒
[00:17:09.000 --> 00:17:12.000]  這是上一代的父親
[00:17:12.000 --> 00:17:14.000]  但是我們作為天上的父
[00:17:14.000 --> 00:17:17.000]  他有殷勤教訓
[00:17:17.000 --> 00:17:19.000]  他說我們要殷勤去教
[00:17:19.000 --> 00:17:21.000]  殷勤的意思是
[00:17:21.000 --> 00:17:23.000]  你要留意到他的需要
[00:17:23.000 --> 00:17:25.000]  就要教
[00:17:25.000 --> 00:17:31.000]  教會不會暗暗沉沉
[00:17:31.000 --> 00:17:33.000]  我覺得爸爸還有一樣東西
[00:17:33.000 --> 00:17:35.000]  不只是教
[00:17:35.000 --> 00:17:38.000]  我們看下一段經文
[00:17:38.000 --> 00:17:40.000]  一起讀
[00:17:40.000 --> 00:17:42.000]  因為耶華所愛的
[00:17:42.000 --> 00:17:44.000]  他必責備
[00:17:44.000 --> 00:17:46.000]  正如父親責備
[00:17:46.000 --> 00:17:49.000]  所喜愛的兒女
[00:17:49.000 --> 00:17:54.000]  原來天上的父親會責備
[00:17:54.000 --> 00:17:57.000]  教訓就暗暗沉沉
[00:17:57.000 --> 00:18:01.000]  責備
[00:18:01.000 --> 00:18:03.000]  我發覺很奇怪
[00:18:03.000 --> 00:18:04.000]  你覺得小孩子
[00:18:04.000 --> 00:18:09.000]  喜不喜歡爸爸責備他
[00:18:09.000 --> 00:18:10.000]  小時候
[00:18:10.000 --> 00:18:12.000]  我不是說二十歲
[00:18:12.000 --> 00:18:15.000]  我是說十歲以來的小孩子
[00:18:15.000 --> 00:18:21.000]  你覺得他喜不喜歡爸爸責備他
[00:18:21.000 --> 00:18:26.000]  不喜歡
[00:18:26.000 --> 00:18:30.000]  我發覺很有效
[00:18:30.000 --> 00:18:32.000]  我就是那些暗暗沉沉的兒子
[00:18:32.000 --> 00:18:33.000]  快點起來
[00:18:33.000 --> 00:18:35.000]  起來吃東西
[00:18:35.000 --> 00:18:36.000]  記得每天喝水
[00:18:36.000 --> 00:18:37.000]  放學回來
[00:18:37.000 --> 00:18:38.000]  怎麼洗臉
[00:18:38.000 --> 00:18:40.000]  你都很多痘痘
[00:18:40.000 --> 00:18:44.000]  我就是做那個角色
[00:18:44.000 --> 00:18:48.000]  我發覺兒子無動於衷
[00:18:48.000 --> 00:18:50.000]  但是爸爸一出一句話
[00:18:50.000 --> 00:18:52.000]  馬上起來
[00:18:52.000 --> 00:18:53.000]  就去洗臉
[00:18:53.000 --> 00:18:54.000]  喝水
[00:18:54.000 --> 00:18:55.000]  做齊了
[00:18:55.000 --> 00:19:01.000]  省了我那天很多時間
[00:19:01.000 --> 00:19:03.000]  我一會兒會再說
[00:19:03.000 --> 00:19:04.000]  爸爸經常責備兒子
[00:19:04.000 --> 00:19:07.000]  兒子會不會不喜歡呢
[00:19:07.000 --> 00:19:10.000]  我現在先告訴你有效
[00:19:10.000 --> 00:19:14.000]  爸爸的責備是有效的
[00:19:37.000 --> 00:19:39.000]  親生不是兒子的
[00:19:39.000 --> 00:19:41.000]  不是獅子的
[00:19:41.000 --> 00:19:44.000]  不是自己親生的
[00:19:44.000 --> 00:19:49.000]  父親管教兒女
[00:19:49.000 --> 00:19:51.000]  是必然的
[00:19:51.000 --> 00:19:57.000]  是每個兒子都要經歷的
[00:19:57.000 --> 00:19:59.000]  若不受管教
[00:19:59.000 --> 00:20:01.000]  就不是親生兒子
[00:20:01.000 --> 00:20:08.000]  英文是endure hardship as discipline
[00:20:08.000 --> 00:20:09.000]  discipline
[00:20:09.000 --> 00:20:11.000]  即是罰
[00:20:11.000 --> 00:20:16.000]  要罰
[00:20:16.000 --> 00:20:23.000]  你猜兒子需不需要爸爸罰
[00:20:23.000 --> 00:20:25.000]  現在澳洲的學校
[00:20:25.000 --> 00:20:27.000]  不准罰兒子
[00:20:27.000 --> 00:20:28.000]  根本沒有打
[00:20:28.000 --> 00:20:32.000]  罵也要小心
[00:20:32.000 --> 00:20:33.000]  在家裡
[00:20:33.000 --> 00:20:44.000]  父親應不應該罰兒子
[00:20:44.000 --> 00:20:49.000]  在聖經裡的答案是yes
[00:20:49.000 --> 00:20:51.000]  肯定的
[00:20:51.000 --> 00:20:54.000]  父親要管教兒女
[00:20:54.000 --> 00:20:56.000]  要罰
[00:20:56.000 --> 00:20:58.000]  而且我發覺
[00:20:58.000 --> 00:21:02.000]  兒子不被父親罰過才害怕
[00:21:02.000 --> 00:21:04.000]  那是沒有安全感的
[00:21:04.000 --> 00:21:07.000]  被父親罰過是有安全感的
[00:21:07.000 --> 00:21:10.000]  明白嗎
[00:21:10.000 --> 00:21:12.000]  你罰過他的時候
[00:21:12.000 --> 00:21:15.000]  他知道生活裡有條界線
[00:21:15.000 --> 00:21:17.000]  有個界線
[00:21:17.000 --> 00:21:20.000]  你出了這條界線
[00:21:20.000 --> 00:21:23.000]  他知道生命有條界線
[00:21:23.000 --> 00:21:27.000]  他知道一生要怎麼走
[00:21:27.000 --> 00:21:29.000]  哪條界線一走出去
[00:21:29.000 --> 00:21:31.000]  會有問題
[00:21:31.000 --> 00:21:33.000]  但你想像一個三個兒子
[00:21:33.000 --> 00:21:35.000]  從小到大沒有被罰過
[00:21:35.000 --> 00:21:37.000]  沒有界線
[00:21:37.000 --> 00:21:39.000]  到他長大了才發覺
[00:21:39.000 --> 00:21:43.000]  一下子整個陷阱掉下去
[00:21:43.000 --> 00:21:46.000]  他才覺得更加沒有安全感
[00:21:46.000 --> 00:21:48.000]  那裡不行嗎
[00:21:48.000 --> 00:21:50.000]  這樣行不行
[00:21:50.000 --> 00:21:53.000]  還手忙腳亂
[00:21:53.000 --> 00:21:55.000]  原來
[00:21:55.000 --> 00:21:57.000]  在你十二歲以前
[00:21:57.000 --> 00:21:59.000]  你父親在管教
[00:21:59.000 --> 00:22:01.000]  在教導
[00:22:01.000 --> 00:22:03.000]  在懲罰當中幫你畫那條界線
[00:22:03.000 --> 00:22:05.000]  對這個新生兒子成長
[00:22:05.000 --> 00:22:07.000]  是很重要的
[00:22:07.000 --> 00:22:09.000]  沒有被人罰過的
[00:22:09.000 --> 00:22:12.000]  其實還沒有安全感
[00:22:12.000 --> 00:22:14.000]  所以在聖經裡
