
[00:00:00.000 --> 00:00:04.800]  今早在這裡的時候,實在很開心見到大家敬拜
[00:04:35.000 --> 00:04:37.000]  所以慢慢地,我們不知不覺地
[00:04:37.000 --> 00:04:40.000]  變成了有很多星期天的基督徒
[00:04:40.000 --> 00:04:42.000]  星期天是基督徒來的
[00:04:42.000 --> 00:04:44.000]  看上去每個人都像基督徒
[00:04:44.000 --> 00:04:47.000]  笑容又好,又nice的樣子
[00:04:47.000 --> 00:04:50.000]  平時我不知道在家裡是怎樣的
[00:04:50.000 --> 00:04:52.000]  在公司是怎樣的
[00:04:52.000 --> 00:04:54.000]  跟朋友相處是怎樣的
[00:04:54.000 --> 00:04:56.000]  你們自己心裡知道
[00:04:56.000 --> 00:04:58.000]  是不知不覺的
[00:04:58.000 --> 00:05:00.000]  我們將我們的信仰生活
[00:05:00.000 --> 00:05:02.000]  限制在教堂的範圍
[00:05:02.000 --> 00:05:04.000]  我們將我們的信仰生活
[00:05:04.000 --> 00:05:10.000]  不知不覺地限制在星期天的時間當中
[00:05:10.000 --> 00:05:12.000]  但是早期教會呢
[00:05:12.000 --> 00:05:14.000]  你會發覺原來不是這樣的
[00:05:14.000 --> 00:05:16.000]  早期教會就是所有的基督徒
[00:05:16.000 --> 00:05:18.000]  散播在不同的社區
[00:05:18.000 --> 00:05:20.000]  或者在社區裡面,不同的國內裡面
[00:05:20.000 --> 00:05:22.000]  早期的教會,那些基督徒
[00:05:22.000 --> 00:05:26.000]  在社會當中是有一個很大的感染力
[00:05:26.000 --> 00:05:28.000]  和影響力的
[00:05:28.000 --> 00:05:30.000]  因為他們經常在人群裡面
[00:05:30.000 --> 00:05:32.000]  經常的,他們很積極的
[00:05:32.000 --> 00:05:34.000]  也很刻意的
[00:05:34.000 --> 00:05:37.000]  有意識地去跟人分享他們的生命
[00:05:37.000 --> 00:05:39.000]  分享他們所領受到
[00:05:39.000 --> 00:05:41.000]  從天父給他們的恩典
[00:05:41.000 --> 00:05:43.000]  耶穌給他們的愛,他們怎樣得到釋放
[00:05:43.000 --> 00:05:45.000]  得到神的幫助
[00:05:45.000 --> 00:05:48.000]  所以凡是跟基督徒接觸的人
[00:05:48.000 --> 00:05:50.000]  都會發覺這些人很不同
[00:05:50.000 --> 00:05:52.000]  受他們影響
[00:05:52.000 --> 00:05:54.000]  很留心聽他們說話
[00:05:54.000 --> 00:05:56.000]  今天呢
[00:05:56.000 --> 00:05:58.000]  今天情況完全改變了
[00:05:58.000 --> 00:06:00.000]  因為基督徒都不去外面
[00:06:00.000 --> 00:06:02.000]  我們享受在教會裡面
[00:06:02.000 --> 00:06:04.000]  這不是不好的
[00:06:04.000 --> 00:06:06.000]  享受團體是相當好的
[00:06:06.000 --> 00:06:08.000]  但是我發覺
[00:06:08.000 --> 00:06:10.000]  其實很多人
[00:06:10.000 --> 00:06:12.000]  不單是享受在教會裡面
[00:06:12.000 --> 00:06:14.000]  其實很多人是怕離開教會
[00:06:14.000 --> 00:06:16.000]  為什麼呢?
[00:06:16.000 --> 00:06:18.000]  教會以外
[00:06:18.000 --> 00:06:20.000]  是什麼世界呢?
[00:06:20.000 --> 00:06:22.000]  我們經常都說
[00:06:22.000 --> 00:06:24.000]  這個世界現在變得越來越恐怖
[00:06:24.000 --> 00:06:26.000]  人變得越來越詭詐
[00:06:26.000 --> 00:06:28.000]  越來越
[00:06:28.000 --> 00:06:30.000]  深不可測
[00:06:30.000 --> 00:06:32.000]  其實是
[00:06:32.000 --> 00:06:34.000]  人心越來越壞
[00:06:34.000 --> 00:06:36.000]  社會文化的那種改變
[00:06:36.000 --> 00:06:38.000]  令我們越來越不安
[00:06:38.000 --> 00:06:40.000]  但是回到教會呢
[00:06:40.000 --> 00:06:42.000]  不同了,回到教會
[00:06:42.000 --> 00:06:44.000]  起碼每個人都會笑,我經常都說
[00:06:44.000 --> 00:06:46.000]  在教會裡面會有很多人
[00:06:46.000 --> 00:06:48.000]  苦瓜瓜地看著你嗎?不會吧?
[00:06:48.000 --> 00:06:50.000]  少一點吧,最多不出聲
[00:06:50.000 --> 00:06:52.000]  回到教會的時候
[00:06:52.000 --> 00:06:54.000]  你有一種莫名的安全感
[00:06:54.000 --> 00:06:56.000]  起碼教會裡面
[00:06:56.000 --> 00:06:58.000]  經常說愛心,做不做到另一回事
[00:06:58.000 --> 00:07:00.000]  起碼經常說
[00:07:00.000 --> 00:07:02.000]  要愛心,要友善
[00:07:02.000 --> 00:07:04.000]  要很友善對待別人
[00:07:04.000 --> 00:07:06.000]  這是教會裡面經常說的
[00:07:06.000 --> 00:07:08.000]  所以回到教會的時候
[00:07:08.000 --> 00:07:10.000]  就算你不相信耶穌的人
[00:07:10.000 --> 00:07:12.000]  也會覺得很舒服
[00:07:12.000 --> 00:07:14.000]  信耶穌的人會覺得更加好
[00:07:14.000 --> 00:07:16.000]  更加開心,更加安全
[00:07:16.000 --> 00:07:18.000]  於是我們喜歡在教會裡面
[00:07:18.000 --> 00:07:20.000]  我們不喜歡走出
[00:07:20.000 --> 00:07:22.000]  教會的外邊
[00:07:24.000 --> 00:07:26.000]  如果牧師沒有說錯
[00:07:26.000 --> 00:07:28.000]  你認同牧師這些觀察的時候
[00:07:28.000 --> 00:07:30.000]  你就明白
[00:07:30.000 --> 00:07:32.000]  為什麼我們要說
[00:07:32.000 --> 00:07:34.000]  衝出教會的界限
[00:07:34.000 --> 00:07:36.000]  因為就不知不覺當中
[00:07:36.000 --> 00:07:38.000]  我們活在自己所規定
[00:07:38.000 --> 00:07:40.000]  的界限裡面
[00:07:40.000 --> 00:07:42.000]  如果
[00:07:42.000 --> 00:07:44.000]  我們不衝出
[00:07:44.000 --> 00:07:46.000]  教會的界限的時候
[00:07:46.000 --> 00:07:48.000]  大家應該知道,我想告訴你們
[00:07:48.000 --> 00:07:50.000]  我們根本沒有辦法
[00:07:50.000 --> 00:07:52.000]  去完成天父上帝
[00:07:52.000 --> 00:07:54.000]  給我們的使命
[00:07:54.000 --> 00:07:56.000]  就是將神的愛和耶穌的救恩
[00:07:56.000 --> 00:07:58.000]  帶給那些很需要
[00:07:58.000 --> 00:08:00.000]  認識耶穌基督
[00:08:00.000 --> 00:08:02.000]  得到拯救的人
[00:08:02.000 --> 00:08:04.000]  所以今天第幾講?
[00:08:04.000 --> 00:08:06.000]  第三還是第四?
[00:08:06.000 --> 00:08:08.000]  第四了,OK
[00:08:08.000 --> 00:08:10.000]  第四講的是什麼?
[00:08:10.000 --> 00:08:12.000]  我們要融入社區當中
[00:08:12.000 --> 00:08:14.000]  Why?
[00:08:14.000 --> 00:08:16.000]  我們看看哥倫多前書第九章
[00:08:16.000 --> 00:08:18.000]  今天我們看第九章的十九到二十三節
[00:08:18.000 --> 00:08:20.000]  但是二十三節
[00:08:20.000 --> 00:08:22.000]  是一個結論
[00:08:22.000 --> 00:08:24.000]  為什麼基督徒要融入社會裡面?
[00:08:24.000 --> 00:08:26.000]  九章二十三節
[00:08:26.000 --> 00:08:28.000]  保羅說:我為了福音的緣故
[00:08:28.000 --> 00:08:30.000]  做這些事,目的是要在
[00:08:30.000 --> 00:08:32.000]  跟別人分享福音的好處
[00:08:32.000 --> 00:08:36.000]  保羅做了很多事
[00:08:36.000 --> 00:08:38.000]  做了什麼呢?福音的緣故,離鄉別井
[00:08:38.000 --> 00:08:40.000]  四處奔波
[00:08:40.000 --> 00:08:42.000]  他還要放下自尊
[00:08:42.000 --> 00:08:44.000]  努力去認識他要接觸
[00:08:44.000 --> 00:08:46.000]  和傳福音的人
[00:08:46.000 --> 00:08:48.000]  了解他們的思想,明白他們做事的方式
[00:08:48.000 --> 00:08:50.000]  想盡方法
[00:08:50.000 --> 00:08:52.000]  為了一個目的,是什麼呢?
[00:08:52.000 --> 00:08:56.000]  和這些人分享福音的好處
[00:08:56.000 --> 00:09:00.000]  這個就是我們要去的目的
[00:09:00.000 --> 00:09:02.000]  好了
[00:09:02.000 --> 00:09:04.000]  保羅的目的
[00:09:04.000 --> 00:09:06.000]  應該是你和我的目的
[00:09:06.000 --> 00:09:08.000]  對不對?
[00:09:08.000 --> 00:09:10.000]  我們是基督徒
[00:09:10.000 --> 00:09:12.000]  我們要融入社區
[00:09:12.000 --> 00:09:14.000]  最終的目的是什麼?
[00:09:14.000 --> 00:09:16.000]  要能夠幫助認識耶穌基督
[00:09:16.000 --> 00:09:18.000]  我問你
[00:09:18.000 --> 00:09:20.000]  信耶穌有什麼好處?
[00:09:20.000 --> 00:09:24.000]  福音有什麼益處?
[00:09:24.000 --> 00:09:26.000]  如果有朋友問你
[00:09:26.000 --> 00:09:28.000]  他們沒有信耶穌,為什麼要信耶穌?
[00:09:28.000 --> 00:09:30.000]  信耶穌有什麼好處?
[00:09:30.000 --> 00:09:32.000]  你常說福音是好消息
[00:09:32.000 --> 00:09:34.000]  好消息對我來說有什麼益處?
[00:09:34.000 --> 00:09:38.000]  以前拿著一些人
[00:09:38.000 --> 00:09:40.000]  一聽到這樣問,他們很聰明,馬上回答
[00:09:40.000 --> 00:09:42.000]  信耶穌
[00:09:42.000 --> 00:09:44.000]  得永生
[00:09:44.000 --> 00:09:46.000]  耶穌是誰呢?
[00:09:46.000 --> 00:09:48.000]  你assume過他認識耶穌嗎?
[00:09:48.000 --> 00:09:50.000]  現在世界有很多人不認識耶穌
[00:09:50.000 --> 00:09:52.000]  香港以前有一個足球員叫耶穌
[00:09:52.000 --> 00:09:54.000]  他可能認識那個耶穌
[00:09:54.000 --> 00:09:56.000]  但不認識你的耶穌
[00:09:56.000 --> 00:09:58.000]  信耶穌得永生
[00:09:58.000 --> 00:10:00.000]  孔夫子怎麼說呢?
[00:10:00.000 --> 00:10:02.000]  未知生,焉知死
[00:10:02.000 --> 00:10:04.000]  跟我說永生
[00:10:04.000 --> 00:10:06.000]  如果信耶穌得水牛就不同了
[00:10:06.000 --> 00:10:08.000]  得水牛
[00:10:08.000 --> 00:10:10.000]  起碼有水牛
[00:10:10.000 --> 00:10:12.000]  對不對?
[00:10:12.000 --> 00:10:14.000]  信耶穌有什麼好處呢?
[00:10:14.000 --> 00:10:16.000]  你信耶穌
[00:10:16.000 --> 00:10:18.000]  如果不能告訴別人
[00:10:18.000 --> 00:10:20.000]  或者你不會告訴別人
[00:10:20.000 --> 00:10:22.000]  你怎麼傳福音呢?
[00:10:22.000 --> 00:10:24.000]  你怎麼叫別人去教會呢?
[00:10:24.000 --> 00:10:26.000]  我為什麼要來聽你講福音呢?
[00:10:26.000 --> 00:10:28.000]  我為什麼要信主呢?
[00:10:28.000 --> 00:10:32.000]  你怎麼回答呢?
[00:10:32.000 --> 00:10:34.000]  有人說
[00:10:34.000 --> 00:10:36.000]  很簡單
[00:10:36.000 --> 00:10:38.000]  common sense
[00:10:38.000 --> 00:10:40.000]  人總要有個信仰的
[00:10:40.000 --> 00:10:42.000]  對不對?
[00:10:42.000 --> 00:10:44.000]  人也需要心靈寄託
[00:10:44.000 --> 00:10:46.000]  這個會不會是你的答案呢?
[00:10:46.000 --> 00:10:50.000]  你去種花,養狗
[00:10:50.000 --> 00:10:52.000]  也是心靈寄託
[00:10:52.000 --> 00:10:54.000]  或者去做一些社區服務的工作
[00:10:54.000 --> 00:10:56.000]  做義工
[00:10:56.000 --> 00:10:58.000]  為什麼一定要信耶穌呢?
[00:10:58.000 --> 00:11:00.000]  你要精神寄託
[00:11:00.000 --> 00:11:02.000]  對不對?
[00:11:02.000 --> 00:11:04.000]  你還會聽什麼人給你答案呢?
[00:11:04.000 --> 00:11:06.000]  你的答案是什麼呢?
[00:11:06.000 --> 00:11:08.000]  你會怎麼回答呢?
[00:11:08.000 --> 00:11:10.000]  會不會有些人說
[00:11:10.000 --> 00:11:12.000]  信耶穌好啊,因為耶穌是神的兒子
[00:11:12.000 --> 00:11:14.000]  祂是神
[00:11:14.000 --> 00:11:16.000]  你信了祂之後,你會逢凶化吉
[00:11:16.000 --> 00:11:18.000]  凡事順利
[00:11:18.000 --> 00:11:20.000]  因為天父上帝會保守你
[00:11:20.000 --> 00:11:22.000]  你成為神的子女
[00:11:22.000 --> 00:11:26.000]  OK嗎?
[00:11:26.000 --> 00:11:28.000]  為什麼不OK?
[00:11:28.000 --> 00:11:30.000]  是不OK的
[00:11:30.000 --> 00:11:32.000]  如果是這樣的話,你跟拜神拜佛有什麼分別呢?
[00:11:32.000 --> 00:11:34.000]  你要神保佑你
[00:11:34.000 --> 00:11:36.000]  耶穌不保佑你
[00:11:36.000 --> 00:11:38.000]  耶穌是保佑你的
[00:11:38.000 --> 00:11:40.000]  為什麼我要信耶穌呢?
[00:11:40.000 --> 00:11:42.000]  就是要得到神保佑
[00:11:42.000 --> 00:11:44.000]  如果神不保佑你呢
[00:11:44.000 --> 00:11:46.000]  就像我上個星期說的
[00:11:46.000 --> 00:11:48.000]  如果你信耶穌之後,突然之間
[00:11:48.000 --> 00:11:50.000]  出現在你的身上
[00:11:50.000 --> 00:11:52.000]  那你是不是就不信了呢?
[00:11:52.000 --> 00:11:54.000]  聖經其實是耶穌早就說過
[00:11:54.000 --> 00:11:56.000]  你們在世上是有苦難的
[00:11:56.000 --> 00:11:58.000]  信耶穌,你打算逢凶化吉的話
[00:11:58.000 --> 00:12:00.000]  才去信耶穌的話
[00:12:00.000 --> 00:12:02.000]  那就很糟糕了
[00:12:02.000 --> 00:12:04.000]  那就很有問題
[00:12:04.000 --> 00:12:06.000]  所以問題是
[00:12:06.000 --> 00:12:08.000]  信耶穌
[00:12:08.000 --> 00:12:12.000]  到底有什麼好處呢?
[00:12:12.000 --> 00:12:14.000]  我會覺得呢
[00:12:14.000 --> 00:12:16.000]  如果我跟別人說
[00:12:16.000 --> 00:12:18.000]  首先我說
[00:12:18.000 --> 00:12:20.000]  信耶穌第一個好處
[00:12:20.000 --> 00:12:22.000]  現在最重要的好處是什麼呢?
[00:12:22.000 --> 00:12:24.000]  我們能夠與神和好
[00:12:24.000 --> 00:12:26.000]  為什麼呢?
[00:12:26.000 --> 00:12:28.000]  除非你不相信神,那就什麼都不用說了
[00:12:28.000 --> 00:12:30.000]  我根本不相信世界有神
[00:12:30.000 --> 00:12:32.000]  那你根本就不需要說
[00:12:32.000 --> 00:12:34.000]  我根本不相信有神
[00:12:34.000 --> 00:12:36.000]  但如果你相信世界上有神的時候
[00:12:36.000 --> 00:12:38.000]  但你跟神沒有關係
[00:12:38.000 --> 00:12:40.000]  而且你不單單沒有關係
[00:12:40.000 --> 00:12:42.000]  你厭惡神,不理會神
[00:12:42.000 --> 00:12:44.000]  你跟神是敵人
[00:12:44.000 --> 00:12:46.000]  你與神為敵
[00:12:46.000 --> 00:12:48.000]  聖經說
[00:12:48.000 --> 00:12:50.000]  你跟神為敵,你得罪永生的上帝
[00:12:50.000 --> 00:12:52.000]  你應該很害怕
[00:12:52.000 --> 00:12:54.000]  你不是得罪人那麼簡單
[00:12:54.000 --> 00:12:56.000]  你得罪的是神
[00:12:56.000 --> 00:12:58.000]  但如果你能夠
[00:12:58.000 --> 00:13:00.000]  跟神和好
[00:13:00.000 --> 00:13:02.000]  這是最大的益處
[00:13:02.000 --> 00:13:04.000]  信耶穌,你能夠與神
[00:13:04.000 --> 00:13:06.000]  建立和好的關係
[00:13:06.000 --> 00:13:10.000]  有時我們不想,我們不懂
[00:13:10.000 --> 00:13:12.000]  但感謝天父上帝
[00:13:12.000 --> 00:13:14.000]  透過耶穌基督
[00:13:14.000 --> 00:13:16.000]  你相信耶穌的時候
[00:13:16.000 --> 00:13:18.000]  你就能夠與神重新建立關係
[00:13:18.000 --> 00:13:20.000]  這是好得無比
[00:13:20.000 --> 00:13:22.000]  最大的好處
[00:13:22.000 --> 00:13:24.000]  不單如此,原來我們不單單與神和好
[00:13:24.000 --> 00:13:26.000]  與神和好之後
[00:13:26.000 --> 00:13:28.000]  我們有一個新的身份
[00:13:28.000 --> 00:13:30.000]  我們成為神的子女
[00:13:30.000 --> 00:13:32.000]  這也是很重要
[00:13:32.000 --> 00:13:34.000]  這也是很大的益處
[00:13:34.000 --> 00:13:36.000]  你不單單與神和好
[00:13:36.000 --> 00:13:38.000]  大家做朋友
[00:13:38.000 --> 00:13:40.000]  你叫他做天父
[00:13:40.000 --> 00:13:42.000]  他看你是子女
[00:13:42.000 --> 00:13:44.000]  如果是天父
[00:13:44.000 --> 00:13:46.000]  看著自己的子女
[00:13:46.000 --> 00:13:48.000]  我們就有這樣的把握
[00:13:48.000 --> 00:13:50.000]  天父上帝會每天看顧著
[00:13:50.000 --> 00:13:52.000]  自己的子女
[00:13:52.000 --> 00:13:54.000]  無論他讓我們
[00:13:54.000 --> 00:13:56.000]  經歷的是順境逆境
[00:13:56.000 --> 00:13:58.000]  遇壞、困難
[00:13:58.000 --> 00:14:00.000]  或者遇祝福
[00:14:00.000 --> 00:14:02.000]  我們信一個天父上帝
[00:14:02.000 --> 00:14:04.000]  看著,都是為了要我們
[00:14:04.000 --> 00:14:06.000]  過了之後得到更大的益處
[00:14:06.000 --> 00:14:08.000]  你明白這個分別嗎?
[00:14:08.000 --> 00:14:10.000]  如果有這樣的
[00:14:10.000 --> 00:14:12.000]  一個神看著我們的時候
[00:14:12.000 --> 00:14:14.000]  我們又可以隨時
[00:14:14.000 --> 00:14:16.000]  去到祂面前,求祂的指導
[00:14:16.000 --> 00:14:18.000]  安慰和幫助
[00:14:18.000 --> 00:14:20.000]  你相信耶穌多好
[00:14:20.000 --> 00:14:22.000]  有全能的上帝
[00:14:22.000 --> 00:14:24.000]  時時去照顧我們
[00:14:24.000 --> 00:14:26.000]  我們就可以將一切的憂慮
[00:14:26.000 --> 00:14:28.000]  交給祂
[00:14:28.000 --> 00:14:30.000]  而聖經又說
[00:14:30.000 --> 00:14:32.000]  若有人在基督裡
[00:14:32.000 --> 00:14:34.000]  他就是新造的人
[00:14:34.000 --> 00:14:36.000]  舊事已過,都變成新的了
[00:14:36.000 --> 00:14:38.000]  舊有的生命
[00:14:38.000 --> 00:14:40.000]  與新的生命有什麼分別?
[00:14:40.000 --> 00:14:42.000]  舊有的生命
[00:14:42.000 --> 00:14:44.000]  就要經歷生老病死苦
[00:14:44.000 --> 00:14:46.000]  新的生命
[00:14:46.000 --> 00:14:48.000]  同樣要經歷
[00:14:48.000 --> 00:14:50.000]  生老病死苦
[00:14:50.000 --> 00:14:52.000]  是不是?
[00:14:52.000 --> 00:14:54.000]  你還不經歷這些事情嗎?
[00:14:54.000 --> 00:14:56.000]  你同樣都要經歷
[00:14:56.000 --> 00:14:58.000]  分別在哪裡?
[00:14:58.000 --> 00:15:00.000]  相信耶穌,有新的生命
[00:15:00.000 --> 00:15:02.000]  這個新的生命
[00:15:02.000 --> 00:15:04.000]  好像與以前的人一樣
[00:15:04.000 --> 00:15:06.000]  都要經歷同樣的事情
[00:15:06.000 --> 00:15:08.000]  分別在哪裡呢?
[00:15:08.000 --> 00:15:10.000]  分別在基督裡
[00:15:10.000 --> 00:15:12.000]  這個新人
[00:15:12.000 --> 00:15:14.000]  當我們去經歷生老病死苦
[00:15:14.000 --> 00:15:16.000]  每一個人都不能避免
[00:15:16.000 --> 00:15:18.000]  和逃避
[00:15:18.000 --> 00:15:20.000]  人生的際遇和階段的時候
[00:15:20.000 --> 00:15:22.000]  我們仍然可以有喜樂
[00:15:22.000 --> 00:15:24.000]  有平安
[00:15:24.000 --> 00:15:26.000]  有滿足
[00:15:26.000 --> 00:15:28.000]  有一種幸福感
[00:15:28.000 --> 00:15:30.000]  這是最大的分別
[00:15:30.000 --> 00:15:32.000]  新生命
[00:15:32.000 --> 00:15:34.000]  我們不需要為人生感到無奈
[00:15:34.000 --> 00:15:36.000]  我們不需要埋怨
[00:15:36.000 --> 00:15:38.000]  我們的命很苦
[00:15:38.000 --> 00:15:40.000]  為什麼有這麼多問題
[00:15:40.000 --> 00:15:42.000]  在這些人覺得
[00:15:42.000 --> 00:15:44.000]  痛苦有困難的情況下
[00:15:44.000 --> 00:15:46.000]  我們仍然能夠感謝神
[00:15:46.000 --> 00:15:48.000]  仍然能夠享受生命
[00:15:48.000 --> 00:15:50.000]  仍然能夠享受生命
[00:15:50.000 --> 00:15:52.000]  仍然覺得人生可以很幸福
[00:15:52.000 --> 00:15:56.000]  在澳洲有一個人
[00:15:56.000 --> 00:15:58.000]  生出來的時候
[00:15:58.000 --> 00:16:00.000]  沒有手沒有腳
[00:16:00.000 --> 00:16:02.000]  大家有沒有聽過這個人
[00:16:02.000 --> 00:16:04.000]  Nick Michucci
[00:16:04.000 --> 00:16:06.000]  很難讀的名字
[00:16:06.000 --> 00:16:08.000]  Nick Michucci
[00:16:08.000 --> 00:16:10.000]  澳洲人,現在在羅省
[00:16:10.000 --> 00:16:12.000]  他有一個機構叫
[00:16:12.000 --> 00:16:14.000]  Life Without Limbs
[00:16:14.000 --> 00:16:16.000]  是不是Life?還是Born Without Limbs?
[00:16:16.000 --> 00:16:18.000]  It doesn't matter
[00:16:18.000 --> 00:16:20.000]  總之他生出來沒有手沒有腳
[00:16:20.000 --> 00:16:22.000]  他專門幫助
[00:16:22.000 --> 00:16:24.000]  生出來有殘缺的人
[00:16:24.000 --> 00:16:26.000]  這個人
[00:16:26.000 --> 00:16:30.000]  他有一個很好的基督徒父母
[00:16:30.000 --> 00:16:32.000]  如果換了是你和我
[00:16:32.000 --> 00:16:34.000]  可能醫生說
[00:16:34.000 --> 00:16:36.000]  你兒子生出來沒有手沒有腳
[00:16:36.000 --> 00:16:38.000]  可能你不要他
[00:16:38.000 --> 00:16:40.000]  但他父母
[00:16:40.000 --> 00:16:42.000]  因為他是一個很好的基督徒
[00:16:42.000 --> 00:16:44.000]  神給我的禮物
[00:16:44.000 --> 00:16:46.000]  我們一起努力去養育他
