
[00:00:00.000 --> 00:00:03.160]  很短的一個講道的系列,叫兩堂而已,
[00:10:59.160 --> 00:11:05.840]  我親愛的弟兄姐妹們,你們要常常竭力多做主公,
[00:11:05.840 --> 00:11:10.080]  因爲要知道你們的勞苦並不會是徒然的。
[00:11:10.080 --> 00:11:14.080]  所以呢,剛纔我報告過了,下一個禮拜天,
[00:11:14.080 --> 00:11:18.480]  我希望能夠好像上一個禮拜一樣,把這個房間做得滿滿的,
[00:11:18.480 --> 00:11:24.320]  邀請我們的朋友、同學、同事愉快來參加國瑜的崇拜。
[00:11:24.320 --> 00:11:27.920]  劉牧師會給我們分享一個很有能力的,
[00:11:27.920 --> 00:11:31.040]  一個以生命爲見證的一個信息。
[00:11:31.040 --> 00:11:34.080]  把握這個機會,分享我們的信仰,
[00:11:34.080 --> 00:11:39.920]  邀請朋友,邀請同事來參加這個聚會。
[00:11:39.920 --> 00:11:47.800]  那麼在前兩天,我也讀到一個新聞,也是很特別的。
[00:11:47.800 --> 00:11:56.120]  這個新聞是講到在亞特蘭大,裏面有一個快十歲的男孩子,
[00:11:56.120 --> 00:12:03.960]  叫Willie Myrick,我看這個男孩子,
[00:12:03.960 --> 00:12:10.320]  據說他是教會里面的一個脫職師班的師班員。
[00:12:10.320 --> 00:12:13.000]  那麼這個報道,這個新聞就是告訴我們說,
[00:12:13.000 --> 00:12:18.520]  這個男孩子,他在家的driveway外面,跟他的小狗Chihuahua在玩的時候,
[00:12:18.520 --> 00:12:27.840]  有個歹徒就走近他,然後就把他劫持,放在車的後面,就開走了。
[00:12:27.840 --> 00:12:32.200]  十歲的男孩子,雖然是男孩子,但是十歲而已。
[00:12:32.200 --> 00:12:36.520]  那麼就被這個人綁劫,綁去了。
[00:12:36.520 --> 00:12:39.400]  那麼這個新聞有趣的地方是什麼呢?
[00:12:39.400 --> 00:12:44.080]  雖然這個歹徒不停地在警告他,不要出聲,不要出聲。
[00:12:44.080 --> 00:12:46.400]  你要出聲的話,我就傷害你了。
[00:12:46.400 --> 00:12:52.720]  但是這個男孩子在汽車上面,不斷唱福音的聖詩。
[00:12:52.720 --> 00:12:55.560]  他唱的那首歌是叫做"Everyplace"。
[00:12:55.560 --> 00:12:56.600]  有沒有聽過這首歌?
[00:12:56.600 --> 00:13:01.520]  是一個很出名的Jeremiah Walker所唱的一首歌。
[00:13:01.520 --> 00:13:05.080]  他是Amy Award,一個winner。
[00:13:05.080 --> 00:13:06.480]  他就唱這首歌。
[00:13:06.480 --> 00:13:10.280]  Everyplace is to our God, every word of worship with one accord.
[00:13:10.280 --> 00:13:12.600]  Everyplace, everyplace is to our Lord.
[00:13:12.600 --> 00:13:16.320]  Sing hallelujah to our God, glory hallelujah is to our God.
[00:13:16.320 --> 00:13:18.520]  Everyplace, everyplace is to our God.
[00:13:18.520 --> 00:13:19.720]  就要這樣。
[00:13:19.720 --> 00:13:24.000]  God is my saviour, God is my healer, God my deliverer.
[00:13:24.000 --> 00:13:25.640]  Yes he is, yes he is.
[00:13:25.640 --> 00:13:27.800]  Everyplace is to our God.
[00:13:27.800 --> 00:13:30.520]  Every word of worship with one accord.
[00:13:30.520 --> 00:13:34.560]  Everyplace, everyplace is to our God.
[00:13:34.560 --> 00:13:40.440]  這個男孩子,他就在車上面一直唱,唱了三個鐘點。
[00:13:40.440 --> 00:13:43.720]  後來這個人就說,哎呀,不要再唱了,你走吧。
[00:13:43.720 --> 00:13:46.120]  就把他放掉了。
[00:13:46.120 --> 00:13:48.960]  所以成爲一個全國的新聞。
[00:13:48.960 --> 00:13:51.360]  他唱了三個鐘點福音的音樂,
[00:13:51.360 --> 00:13:55.600]  然後綁架他的人就把他釋放。
[00:13:55.600 --> 00:13:58.880]  那個唱這首歌的人,立刻從紐約飛到他那裏去,
[00:13:58.880 --> 00:14:01.920]  跟他一塊兒去慶祝。
[00:14:01.920 --> 00:14:07.200]  那我不曉得,到底是歌詞去驚動了,
[00:14:07.200 --> 00:14:12.560]  感動了綁匪,還是有其他什麼原因,我不曉得。
[00:14:12.560 --> 00:14:16.440]  但是,我是感覺到這個年紀輕輕的,
[00:14:16.440 --> 00:14:19.400]  就十歲的男孩子Willie,
[00:14:19.400 --> 00:14:22.400]  在他遭遇危難的時候,
[00:14:22.400 --> 00:14:26.920]  竟然能夠唱聖詩。
[00:14:26.920 --> 00:14:30.520]  我就聯想到,保羅跟希臘也是一樣的。
[00:14:30.520 --> 00:14:33.600]  他去唱福音的時候被打了,被鞭打了,
[00:14:33.600 --> 00:14:37.520]  然後被放在黑牢裏面。
[00:14:37.520 --> 00:14:40.040]  晚上的時候,哎呀,全身的骨痛。
[00:14:40.040 --> 00:14:43.440]  他們做什麼?埋怨嗎?不是。
[00:14:43.440 --> 00:14:46.880]  他們唱歌,他們在唱歌。
[00:14:46.880 --> 00:14:50.000]  就看到神的恩典就出現了。
[00:14:50.000 --> 00:14:53.200]  所以這個男孩子呢,他也是做類似的事情。
[00:14:53.200 --> 00:14:58.960]  我感覺到這是他信仰給他的勇氣,
[00:14:58.960 --> 00:15:05.600]  信仰給他的力量,讓他能夠勝過恐懼。
[00:15:05.600 --> 00:15:07.880]  所以一個有信心的人,
[00:15:07.880 --> 00:15:12.000]  我們跟其他人一樣,都會遇到其他人所遇到的事情。
[00:15:12.000 --> 00:15:14.560]  但是因爲我們對神有信心,
[00:15:14.560 --> 00:15:17.560]  當我們能夠活出我們的信心,活出我們的信仰的時候,
[00:15:17.560 --> 00:15:21.000]  我們能夠克服一切,我們能夠勝過一切。
[00:15:21.000 --> 00:15:22.960]  約翰一書第五章第四節說:
[00:15:22.960 --> 00:15:29.440]  因爲凡從神聖的就勝過世界。是我們勝過世界的是什麼?
[00:15:29.440 --> 00:15:32.760]  就是我們的信心。
[00:15:32.760 --> 00:15:37.160]  這個威力在不知不覺間活出了他的信仰,
[00:15:37.160 --> 00:15:43.960]  活出了他的信心,勝過了惡劣的環境和不利的環境。
[00:15:43.960 --> 00:15:46.960]  好像我剛纔說的第四章節,我們信耶穌以後,
[00:15:46.960 --> 00:15:51.960]  真的,我們仍然會遇到患難,會有意外。
[00:15:51.960 --> 00:15:53.960]  但是今年呢,我不知道爲什麼原因。
[00:15:53.960 --> 00:15:57.960]  如果不是因爲信耶穌的人會說牧師很黑。
[00:15:57.960 --> 00:15:58.960]  你聽得懂這個話嗎?
[00:15:58.960 --> 00:16:02.960]  爲什麼?我四個月,創了四次車。
[00:16:02.960 --> 00:16:07.960]  我自己個人三次,我的兒子一次,車也偷偷的,每個月一次。
[00:16:07.960 --> 00:16:12.960]  今年四個月而已了,四次交通的意外。
[00:16:12.960 --> 00:16:17.960]  所以牧師也不能夠避免說呢,不會遇到這些事情。
[00:16:17.960 --> 00:16:23.960]  患難,意外,危險,還有傷老病死帶給我們的痛苦。
[00:16:23.960 --> 00:16:33.960]  我告訴你,弟兄姐妹,這些都會成爲魔鬼攻擊我們,搖動我們信心的機會。
[00:16:33.960 --> 00:16:37.960]  除了這些以外呢,還有我們個性上的軟弱,
[00:16:37.960 --> 00:16:41.960]  還有我們過去一些不好經驗帶給我們的影響,
[00:16:41.960 --> 00:16:46.960]  都會成爲魔鬼重點攻擊我們的地方。
[00:16:46.960 --> 00:16:48.960]  你經歷過這些吧?
[00:16:48.960 --> 00:16:51.960]  基督徒,你應該經歷過吧?
[00:16:51.960 --> 00:16:55.960]  但是,讓我們在祖裏面比起了吉利,
[00:16:55.960 --> 00:17:00.960]  其實時候也正是我們減弱我們信心,
[00:17:00.960 --> 00:17:06.960]  考驗我們的信仰,我們的信心有多紮實的時候。
[00:17:06.960 --> 00:17:09.960]  所以彼得是這樣提醒我們,
[00:17:09.960 --> 00:17:14.960]  勿要謹守謹行,因爲你們的仇敵魔鬼,
[00:17:14.960 --> 00:17:22.960]  如同考較的獅子,遍地遊行,尋找可以吞喫的人。
[00:17:22.960 --> 00:17:25.960]  一塊獨殺一家好不好?一塊來!
[00:17:25.960 --> 00:17:29.960]  你們要用堅固的信心抵擋他,
[00:17:29.960 --> 00:17:36.960]  因爲知道你們在世上的衆弟兄也是經歷這樣的苦難。
[00:17:36.960 --> 00:17:42.960]  求天父上帝幫助我們,憑信心我們可以得壽一切。
[00:17:42.960 --> 00:17:45.960]  我們看到別人這樣做成爲我們的激勵,
[00:17:45.960 --> 00:17:47.960]  因爲他們的信心顯露出來了,
[00:17:47.960 --> 00:17:53.960]  我們也可以靠着祖同樣把我們的信仰顯露出來。
[00:17:53.960 --> 00:17:57.960]  那麼另外一個我感覺到能夠活出信心的表現是什麼呢?
[00:17:57.960 --> 00:18:02.960]  這個比較特別一點點,是叫有病的能夠得醫治。
[00:18:02.960 --> 00:18:06.960]  哇哦!我不是 charismatic preacher,
[00:18:06.960 --> 00:18:08.960]  我不是一個靈恩派的牧師,
[00:18:08.960 --> 00:18:11.960]  不過當我看聖經的時候,特別在福音書裏面,
[00:18:11.960 --> 00:18:18.960]  我找到好幾個因爲信心而叫有病的得醫治的例子。
[00:18:18.960 --> 00:18:22.960]  比如說馬太福音第八章裏面講到一個白夫長,
[00:18:22.960 --> 00:18:27.960]  他一個僕人生病了,他就去找耶穌。
[00:18:27.960 --> 00:18:30.960]  那麼耶穌看到他的時候就對他說,
[00:18:30.960 --> 00:18:35.960]  您回去吧,照你的信心給你成全了。
[00:18:35.960 --> 00:18:38.960]  那時他的僕人就好了。
[00:18:38.960 --> 00:18:42.960]  還有呢,聖經裏面記載有一個僕人,
[00:18:42.960 --> 00:18:47.960]  他的女兒生病了,有問題。
[00:18:47.960 --> 00:18:50.960]  那麼耶穌看到他的時候,這個僕人來求他,
[00:18:50.960 --> 00:18:53.960]  他對這個僕人說,僕人啊,你的信心是大的,
[00:18:53.960 --> 00:18:56.960]  照你所要的給你成全了吧。
[00:18:56.960 --> 00:19:01.960]  從那個時候,他的女兒呢,好了。
[00:19:01.960 --> 00:19:04.960]  然後還有另外一個例子,
[00:19:04.960 --> 00:19:10.960]  就是說有四個朋友把他一個已經痰患的朋友
[00:19:10.960 --> 00:19:13.960]  帶到耶穌那裏,你記得嗎,這個很出名的故事。
[00:19:13.960 --> 00:19:17.960]  去到耶穌講道的房子,現在滿滿不能進去,
[00:19:17.960 --> 00:19:20.960]  於是這四個朋友把這個痰的人,
[00:19:20.960 --> 00:19:23.960]  不曉得他用什麼方法,帶到屋頂上去,
[00:19:23.960 --> 00:19:27.960]  把屋頂拆開,然後把這個人吊下去,
[00:19:27.960 --> 00:19:29.960]  放在耶穌面前。
[00:19:29.960 --> 00:19:32.960]  耶穌看到他們的信心,聖經裏面說,
[00:19:32.960 --> 00:19:36.960]  然後對那個痰疾說,您的罪謝了。
[00:19:36.960 --> 00:19:40.960]  後來耶穌就把這個人醫好。
[00:19:40.960 --> 00:19:42.960]  如果你看福音書的時候,
[00:19:42.960 --> 00:19:44.960]  當然還有其他憑信心得醫治的例子,
[00:19:44.960 --> 00:19:46.960]  但是這幾個很特別。
[00:19:46.960 --> 00:19:50.960]  這幾個故事呢,有幾個共同點要跟你們分享。
[00:19:50.960 --> 00:19:53.960]  第一個,這幾個得醫治的人,
[00:19:53.960 --> 00:19:57.960]  並不是自己對耶穌有信心,
[00:19:57.960 --> 00:20:04.960]  乃是爲他們向耶穌祈求的人有信心,
[00:20:04.960 --> 00:20:06.960]  他們就得醫治。
[00:20:06.960 --> 00:20:08.960]  不是這些人去求他,是他們的朋友,
[00:20:08.960 --> 00:20:11.960]  是他們的媽媽,對不對?
[00:20:11.960 --> 00:20:16.960]  第二呢,這幾個人得醫治,都是一個神疾,
[00:20:16.960 --> 00:20:18.960]  他們不是一般的病。
[00:20:18.960 --> 00:20:20.960]  白夫人的僕人呢,如果你看聖經的時候,
[00:20:20.960 --> 00:20:24.960]  也是一個癱瘓的人,不能夠走動。
[00:20:24.960 --> 00:20:27.960]  這個癱瘓的人呢,實際上不是生病,
[00:20:27.960 --> 00:20:29.960]  是被鬼附了。
[00:20:29.960 --> 00:20:31.960]  有病症出來的,實際上是被鬼附。
[00:20:31.960 --> 00:20:33.960]  那麼另外一個,這四個朋友的朋友呢,
[00:20:33.960 --> 00:20:36.960]  也是一個癱瘓。
[00:20:36.960 --> 00:20:39.960]  所以他們這幾個人得醫治,
[00:20:39.960 --> 00:20:41.960]  不是一般,哎呀,生病了,
[00:20:41.960 --> 00:20:44.960]  然後找個大夫,找個醫生來把他們醫好。
[00:20:44.960 --> 00:20:48.960]  都是一個神疾,都是一個奇妙的事情。
[00:20:48.960 --> 00:20:50.960]  那麼我們看到這幾個人,
[00:20:50.960 --> 00:20:53.960]  爲他們這些家人朋友禱告,
[00:20:53.960 --> 00:20:55.960]  是憑信心禱告,
[00:20:55.960 --> 00:20:58.960]  僅僅是耶穌聽他們的禱告,
[00:20:58.960 --> 00:21:00.960]  醫好他們的家人朋友。
[00:21:00.960 --> 00:21:03.960]  所以你就看到,雅各在聖經裏面說,
[00:21:03.960 --> 00:21:07.960]  一人祈禱所發的力量是大有功效。
[00:21:07.960 --> 00:21:12.960]  你曉得我們的禱告是那麼有能力的嗎?
[00:21:12.960 --> 00:21:14.960]  就是爲有生病的人禱告,
[00:21:14.960 --> 00:21:18.960]  天父上帝耶穌基督也會聽我們的禱告。
[00:21:18.960 --> 00:21:25.960]  耶穌基督也說,你們若有信心向伊犁借菜種,
[00:21:25.960 --> 00:21:27.960]  就是對這棵桑樹說,
[00:21:27.960 --> 00:21:31.960]  你要拔起根來栽在海里,
[00:21:31.960 --> 00:21:34.960]  這棵樹也必聽從你們。
[00:21:34.960 --> 00:21:36.960]  這個是耶穌說的。
[00:21:36.960 --> 00:21:37.960]  只有你有信心,
[00:21:37.960 --> 00:21:40.960]  信心好像只有伊犁借菜種那麼少,
[00:21:40.960 --> 00:21:42.960]  但是你有這麼小的一點信心,
[00:21:42.960 --> 00:21:45.960]  就是你把樹叫他拔起來栽到海里,
[00:21:45.960 --> 00:21:48.960]  他也會聽,哇,這個不得了。
[00:21:48.960 --> 00:21:52.960]  很多時候我們信不過我們基督徒的有借的能力,
[00:21:52.960 --> 00:21:56.960]  我們不曉得信心能夠有這麼大的效用。
[00:21:56.960 --> 00:22:00.960]  但是,神蹟是這樣發生的。
[00:22:00.960 --> 00:22:04.960]  那麼還有第三個共同的地方是什麼?
[00:22:04.960 --> 00:22:08.960]  耶穌行這幾個神蹟呢?
[00:22:08.960 --> 00:22:11.960]  在我看的時候,我看了好幾遍,
