
[00:00:00.000 --> 00:00:02.280]  我今天想由一個青少年講起
[00:05:08.080 --> 00:05:09.520]  第十七節再讀一次
[00:05:09.520 --> 00:05:10.840]  一二三
[00:05:10.840 --> 00:05:13.960]  「看我見耶穌就害怕」
[00:05:13.960 --> 00:05:16.360]  「然而還有一人疑惑」
[00:05:16.360 --> 00:05:18.200]  「耶穌」
[00:05:18.200 --> 00:05:24.320]  「然而還有一人疑惑」
[00:05:24.320 --> 00:05:26.200]  這裏耶穌已經
[00:05:26.200 --> 00:05:27.360]  第一個十字架
[00:05:27.360 --> 00:05:28.320]  死而復活
[00:05:28.320 --> 00:05:30.080]  升天
[00:05:30.080 --> 00:05:31.880]  在升天之前
[00:05:31.880 --> 00:05:33.280]  臨離開之前
[00:05:33.280 --> 00:05:34.480]  已經復活了
[00:05:34.480 --> 00:05:36.240]  見到那班門徒
[00:05:36.240 --> 00:05:39.160]  最後對他們的吩咐
[00:05:39.160 --> 00:05:40.760]  但是在吩咐之前
[00:05:40.760 --> 00:05:41.920]  很多人都明白
[00:05:41.920 --> 00:05:43.560]  所謂的吩咐是大使命
[00:05:43.560 --> 00:05:45.160]  但很多人沒有看到那個處境
[00:05:45.160 --> 00:05:47.360]  那個處境為什麼頒佈大使命
[00:05:47.360 --> 00:05:49.280]  是因為那些門徒疑惑
[00:05:49.280 --> 00:05:50.640]  疑惑什麼
[00:05:50.640 --> 00:05:51.920]  固然有些門徒疑惑
[00:05:51.920 --> 00:05:53.200]  是理性的疑惑
[00:05:53.200 --> 00:05:56.320]  擔心真的有復活的耶穌
[00:05:56.320 --> 00:05:57.160]  還升天
[00:05:57.160 --> 00:05:58.440]  很神奇
[00:05:58.440 --> 00:05:59.440]  有些門徒可能心裏面
[00:05:59.440 --> 00:06:01.200]  對於有人死而復活
[00:06:01.200 --> 00:06:02.680]  有疑惑
[00:06:02.680 --> 00:06:05.640]  但更多疑惑是對自己生命的疑惑
[00:06:05.640 --> 00:06:08.320]  這班門徒拋棄棄子
[00:06:08.320 --> 00:06:10.280]  放棄自己一生的職業
[00:06:10.280 --> 00:06:13.200]  跟耶穌差不多像乞丐一樣
[00:06:13.200 --> 00:06:15.440]  遊行佈道家就是乞丐
[00:06:15.440 --> 00:06:16.600]  人家施舍給你就可以吃
[00:06:16.600 --> 00:06:18.200]  不施舍給你吃也沒得吃
[00:06:18.200 --> 00:06:20.600]  跟了三年多艱苦的生活
[00:06:20.600 --> 00:06:24.040]  本來想著跟隨主去做大事情
[00:06:24.040 --> 00:06:25.960]  但耶穌被人釘死
[00:06:25.960 --> 00:06:27.760]  復活了很開心
[00:06:27.760 --> 00:06:29.760]  但現在又走了
[00:06:29.760 --> 00:06:31.240]  耶穌就走了
[00:06:31.240 --> 00:06:33.400]  但對門徒自己的生命處境
[00:06:33.400 --> 00:06:34.640]  是全無解決
[00:06:34.640 --> 00:06:36.800]  全無幫助
[00:06:36.800 --> 00:06:38.480]  耶穌的釘死
[00:06:38.480 --> 00:06:40.720]  是因為有一大班的猶太人
[00:06:40.720 --> 00:06:42.200]  差不多整個猶太社會
[00:06:42.200 --> 00:06:43.560]  都敵對他們
[00:06:43.560 --> 00:06:45.120]  迫害他們
[00:06:45.120 --> 00:06:47.120]  猶太社會是被羅馬人統治的
[00:06:47.120 --> 00:06:49.480]  統治階層的羅馬人一樣敵對他們
[00:06:49.480 --> 00:06:51.320]  整個社會無論你的同胞
[00:06:51.320 --> 00:06:53.320]  統治階層都敵對他們
[00:06:53.320 --> 00:06:54.360]  耶穌就走了
[00:06:54.360 --> 00:06:55.520]  仍然在敵對他們
[00:06:55.520 --> 00:06:57.960]  沒因為耶穌復活了就解決了這個問題
[00:06:57.960 --> 00:06:59.880]  到處都是你的敵人
[00:06:59.880 --> 00:07:02.160]  你自己也沒有衛生的方法
[00:07:02.160 --> 00:07:03.560]  那怎麼辦呢
[00:07:03.560 --> 00:07:06.120]  人生的下一步要怎麼做呢
[00:07:06.120 --> 00:07:07.680]  如果有任何人困惑
[00:07:07.680 --> 00:07:09.840]  這班門徒在當時當刻
[00:07:09.840 --> 00:07:12.080]  就最困惑了
[00:07:12.080 --> 00:07:16.760]  耶穌怎麼幫助門徒解決他們的困惑呢
[00:07:16.760 --> 00:07:18.200]  祂指出了三個方向
[00:07:18.200 --> 00:07:20.200]  今天我講的三個方向
[00:07:20.200 --> 00:07:20.920]  第一
[00:07:20.920 --> 00:07:22.960]  埋身的同行
[00:07:22.960 --> 00:07:26.040]  耶穌說我會和你埋身一直的同行
[00:07:26.040 --> 00:07:28.480]  祂也請你們埋身的
[00:07:28.480 --> 00:07:31.600]  和以後你們要牧養的人同行
[00:07:31.600 --> 00:07:33.760]  上帝的愛和我們同行
[00:07:33.760 --> 00:07:35.240]  我們用上帝的愛
[00:07:35.240 --> 00:07:38.400]  和年輕人和教會裡面的聖人一起同行
[00:07:38.400 --> 00:07:39.200]  第一點
[00:07:39.200 --> 00:07:40.880]  埋身的同行
[00:07:40.880 --> 00:07:42.560]  第二點,大手的步道
[00:07:42.560 --> 00:07:45.040]  你們要去,使萬民作我的門徒
[00:07:45.040 --> 00:07:45.800]  出去
[00:07:45.800 --> 00:07:48.920]  不只是這個小圈子裡面我們愛的那些人
[00:07:48.920 --> 00:07:53.040]  將上帝的愛帶給更多千千萬萬的人
[00:07:53.040 --> 00:07:54.560]  帶愛給別人
[00:07:54.560 --> 00:07:57.200]  你自己就更加感受到上帝的愛
[00:07:57.200 --> 00:07:58.080]  第三
[00:07:58.080 --> 00:07:59.360]  門徒訓練
[00:07:59.360 --> 00:08:01.400]  讓他們來到我們這裡做門徒
[00:08:01.400 --> 00:08:04.000]  認認真真地聽上帝的吩咐
[00:08:04.000 --> 00:08:06.280]  跟從耶穌基督
[00:08:06.280 --> 00:08:07.320]  埋身的同行
[00:08:07.320 --> 00:08:08.720]  大手的步道
[00:08:08.720 --> 00:08:10.200]  門徒的訓練
[00:08:10.200 --> 00:08:11.840]  我先跟大家說第一點
[00:08:11.840 --> 00:08:13.440]  埋身的同行
[00:08:13.440 --> 00:08:14.720]  這段經文
[00:08:14.720 --> 00:08:18.120]  耶穌很明白這群門徒的困惑
[00:08:18.120 --> 00:08:20.400]  所以他最重要說了一大堆之後
[00:08:20.400 --> 00:08:22.520]  最後那句才是最重要
[00:08:22.520 --> 00:08:23.560]  最後那句就是
[00:08:23.560 --> 00:08:26.120]  我就常與你們同在
[00:08:26.120 --> 00:08:28.800]  直到世界的末了
[00:08:28.800 --> 00:08:30.880]  我就常與你們同在
[00:08:30.880 --> 00:08:32.920]  直到世界的末了
[00:08:32.920 --> 00:08:36.400]  當耶穌的肉身升天離開了
[00:08:36.400 --> 00:08:37.960]  但是耶穌特別是
[00:08:37.960 --> 00:08:41.120]  馬達方言講得比較少 約翰方言講得比較詳細
[00:08:41.120 --> 00:08:43.560]  但是耶穌的聖靈
[00:08:43.560 --> 00:08:46.880]  就內在他們裡面與我們同行
[00:08:46.880 --> 00:08:49.520]  我們感覺到耶穌與我們同行
[00:08:49.520 --> 00:08:51.280]  我們生命得到主的愛
[00:08:51.280 --> 00:08:53.280]  我們得到更生
[00:08:53.280 --> 00:08:55.560]  我們用耶穌的愛
[00:08:55.560 --> 00:08:58.800]  又與教會下一代的青少年人同行
[00:08:58.800 --> 00:09:01.240]  與教會其他頂尖的同行
[00:09:01.240 --> 00:09:04.600]  讓他們同樣感受到耶穌基督的愛
[00:09:04.600 --> 00:09:06.480]  就是這麼簡單
[00:09:06.480 --> 00:09:10.400]  做青少年人最重要的不是很多好玩的節目
[00:09:10.400 --> 00:09:12.920]  雖然我們教會也有很多好玩的節目
[00:09:12.920 --> 00:09:14.760]  做得好的教會也有很多好玩的節目
[00:09:14.760 --> 00:09:16.160]  不過最重要的不是這些節目
[00:09:16.160 --> 00:09:18.080]  雖然這些節目是非常好玩的
[00:09:18.080 --> 00:09:21.080]  例如教會每年暑假有一個很大的營會
[00:09:21.080 --> 00:09:22.200]  今年有兩個
[00:09:22.200 --> 00:09:23.720]  中六特別開一個
[00:09:23.720 --> 00:09:25.040]  中一至中五一個
[00:09:25.040 --> 00:09:26.920]  超多人回來這些營會
[00:09:26.920 --> 00:09:28.360]  一年比一年多
[00:09:28.360 --> 00:09:29.800]  今年這些營會
[00:09:29.800 --> 00:09:30.680]  四百人
[00:09:30.680 --> 00:09:33.920]  基本上是爆到我們找營地也找不到的
[00:09:33.920 --> 00:09:35.200]  那些人是自願回來的
[00:09:35.200 --> 00:09:36.440]  很多新朋友來
[00:09:36.440 --> 00:09:37.400]  非常好玩
[00:09:37.400 --> 00:09:39.600]  水戰、夜行
[00:09:39.600 --> 00:09:42.480]  想到的東西全部都可以玩
[00:09:42.480 --> 00:09:44.280]  不過我告訴你
[00:09:44.280 --> 00:09:45.800]  那些年輕人回來
[00:09:45.800 --> 00:09:47.720]  是因為那些東西好玩嗎?
[00:09:47.720 --> 00:09:49.440]  是完全不是的
[00:09:49.440 --> 00:09:51.440]  好玩的東西玩一次兩次
[00:09:51.440 --> 00:09:53.400]  就全都走了不回來了
[00:09:53.400 --> 00:09:55.760]  怎樣才能夠令那些年輕人回來呢?
[00:09:55.760 --> 00:09:58.080]  是否能夠留在教會那裡呢?
[00:09:58.080 --> 00:10:00.960]  留在任何地方呢?
[00:10:00.960 --> 00:10:02.520]  我示範一次
[00:10:02.520 --> 00:10:04.320]  我認識一個青少年人
[00:10:04.320 --> 00:10:05.720]  我走到他身邊
[00:10:05.720 --> 00:10:07.720]  這個暑假就是這樣了
[00:10:07.720 --> 00:10:09.240]  十年前就是這樣
[00:10:09.240 --> 00:10:11.800]  十年前開始做的時候就是這樣做
[00:10:11.800 --> 00:10:13.640]  我是一個「老餅」
[00:10:13.640 --> 00:10:17.280]  肚腩大大肥肥矮矮的一個「老餅」
[00:10:17.280 --> 00:10:18.560]  幾十歲人
[00:10:18.560 --> 00:10:21.360]  不懂得做青少年人從來沒有做過
[00:10:21.360 --> 00:10:22.840]  那怎麼辦呢?
[00:10:22.840 --> 00:10:23.920]  那我就決定
[00:10:23.920 --> 00:10:26.040]  完全改變我這種的
[00:10:26.040 --> 00:10:27.800]  「老餅」「老細」的態度
[00:10:27.800 --> 00:10:28.760]  就去認識
[00:10:28.760 --> 00:10:30.320]  我十多年前開始做的時候是這樣
[00:10:30.320 --> 00:10:31.360]  今天也是這樣
[00:10:31.360 --> 00:10:32.960]  一走過去
[00:10:32.960 --> 00:10:36.240]  例如他
[00:10:36.240 --> 00:10:39.160]  你叫什麼名字呢?
[00:10:39.160 --> 00:10:43.560]  (笑聲)
[00:10:43.560 --> 00:10:45.560]  (叫什麼名字呢?)
[00:10:45.560 --> 00:10:48.080]  (叫Sam)
[00:10:48.080 --> 00:10:51.120]  他每個青少年都是這樣
[00:10:51.120 --> 00:10:52.960]  一模一樣的
[00:10:52.960 --> 00:10:53.680]  他就說
[00:10:53.680 --> 00:10:56.720]  我叫Sam好像很害怕
[00:10:56.720 --> 00:10:57.800]  我第一句就說
[00:10:57.800 --> 00:10:58.880]  哦
[00:10:58.880 --> 00:11:01.000]  Sam哥
[00:11:01.000 --> 00:11:02.440]  現在大家都這樣說
[00:11:02.440 --> 00:11:04.640]  剛才第一堂那群小朋友也有走過去
[00:11:04.640 --> 00:11:06.000]  我叫他哥哥姐姐
[00:11:06.000 --> 00:11:07.000]  他第一個就說
[00:11:07.000 --> 00:11:08.720]  哎呀不要叫我哥哥姐姐
[00:11:08.720 --> 00:11:10.160]  不要這樣叫我
[00:11:10.160 --> 00:11:12.080]  我說不是應該的
[00:11:12.080 --> 00:11:13.800]  你知不知道我是誰?
[00:11:13.800 --> 00:11:16.240]  我第一次做青少年的時候
[00:11:16.240 --> 00:11:17.240]  拿了一張卡片出來
[00:11:17.240 --> 00:11:18.240]  今天沒有帶
[00:11:18.240 --> 00:11:20.920]  我遞了一張卡片給那個小朋友
[00:11:20.920 --> 00:11:21.280]  就說
[00:11:21.280 --> 00:11:22.360]  看到嗎?
[00:11:22.360 --> 00:11:24.760]  葉松茂博士
[00:11:24.760 --> 00:11:25.600]  厲害嗎?
[00:11:25.600 --> 00:11:27.920]  博士
[00:11:27.920 --> 00:11:29.760]  那群小朋友
[00:11:29.760 --> 00:11:31.200]  十一二歲就說
[00:11:31.200 --> 00:11:33.760]  什麼叫做博士?
[00:11:33.760 --> 00:11:35.240]  博士都不懂
[00:11:35.240 --> 00:11:37.040]  將來當然想上大學
[00:11:37.040 --> 00:11:38.800]  上完大學就是學士
[00:11:38.800 --> 00:11:40.200]  學士之後就是碩士
[00:11:40.200 --> 00:11:41.760]  再讀才是博士
[00:11:41.760 --> 00:11:43.280]  那是不是要讀很久?
[00:11:43.280 --> 00:11:44.120]  我說
[00:11:44.120 --> 00:11:44.760]  不是
[00:11:44.760 --> 00:11:45.240]  你看到嗎?
[00:11:45.240 --> 00:11:47.600]  還有在行政總裁做生意
[00:11:47.600 --> 00:11:49.320]  行政總裁是什麼來的?
[00:11:49.320 --> 00:11:50.760]  請他做老闆
[00:11:50.760 --> 00:11:51.080]  哇
[00:11:51.080 --> 00:11:52.560]  做老闆都這麼厲害
[00:11:52.560 --> 00:11:54.640]  我說看不出來
[00:11:54.640 --> 00:11:56.920]  但是我是叫你Sam哥的
[00:11:56.920 --> 00:11:58.080]  你要怎麼叫我呢?
[00:11:58.080 --> 00:12:01.640]  你的老師、校長、父母
[00:12:01.640 --> 00:12:02.920]  都叫我葉博士
[00:12:02.920 --> 00:12:04.440]  不過你們不要叫我葉博士
[00:12:04.440 --> 00:12:05.960]  所有教我的小朋友
[00:12:05.960 --> 00:12:07.320]  都叫我茂仔
[00:12:07.320 --> 00:12:08.560]  他們都笑了
[00:12:08.560 --> 00:12:10.320]  叫你茂仔的話
[00:12:10.320 --> 00:12:11.760]  我說你不知道
[00:12:11.760 --> 00:12:13.600]  你不要看我雖然這麼高大威猛
[00:12:13.600 --> 00:12:14.600]  英明神武
[00:12:14.600 --> 00:12:15.160]  是不是?
[00:12:15.160 --> 00:12:17.240]  接著又博士又做老闆
[00:12:17.240 --> 00:12:19.120]  我是天才神童
[00:12:19.120 --> 00:12:21.320]  我今年只有八歲而已
[00:12:21.320 --> 00:12:22.880]  我一歲進大學
[00:12:22.880 --> 00:12:23.880]  兩歲大學畢業
[00:12:23.880 --> 00:12:25.600]  接著三歲拿博士學位
[00:12:25.600 --> 00:12:27.520]  現在做老闆的話
[00:12:27.520 --> 00:12:28.720]  是不是超厲害呢?
[00:12:28.720 --> 00:12:30.200]  為什麼這麼高大呢?
[00:12:30.200 --> 00:12:33.800]  以前我就說我經常打球
[00:12:33.800 --> 00:12:35.720]  現在就說我打籃球多了
[00:12:35.720 --> 00:12:38.360]  一般來說還跟林書豪一起練球的
[00:12:38.360 --> 00:12:40.080]  林書豪練球是真的嗎?
[00:12:40.080 --> 00:12:41.800]  真的什麼不真的
[00:12:41.800 --> 00:12:43.880]  我們有很多共同朋友的
[00:12:43.880 --> 00:12:46.320]  我們有很多共同朋友的那句話是真的
[00:12:46.320 --> 00:12:48.320]  一起練球當然是假的
[00:12:48.320 --> 00:12:50.680]  是很過癮的
[00:12:50.680 --> 00:12:52.080]  接著那群小朋友
[00:12:52.080 --> 00:12:53.640]  在營會裡面經常都是
[00:12:53.640 --> 00:12:55.720]  第一個最多人討論的話題
[00:12:55.720 --> 00:12:57.920]  到底那群小朋友幾歲的問題
[00:12:57.920 --> 00:13:00.240]  那群小朋友肯定不是八歲
[00:13:00.240 --> 00:13:01.640]  一定是說謊的
[00:13:01.640 --> 00:13:02.320]  那幾歲呢?
[00:13:02.320 --> 00:13:03.120]  那群小朋友就說
[00:13:03.120 --> 00:13:05.000]  應該是八十八歲
[00:13:05.000 --> 00:13:05.800]  接著就說
[00:13:05.800 --> 00:13:06.840]  那有沒有這麼誇張
[00:13:06.840 --> 00:13:08.120]  有沒有這麼老
[00:13:08.120 --> 00:13:10.080]  二十八吧
[00:13:10.080 --> 00:13:11.880]  三十八吧
[00:13:11.880 --> 00:13:13.200]  多數人最後就說
[00:13:13.200 --> 00:13:14.600]  看樣子都是二十八吧
[00:13:14.600 --> 00:13:15.800]  幾年前通常都這樣說
[00:13:15.800 --> 00:13:17.000]  我已經很開心了
[00:13:17.000 --> 00:13:17.720]  二十八
[00:13:17.720 --> 00:13:18.560]  對吧
[00:13:18.560 --> 00:13:19.880]  我今年四十九了
[00:13:19.880 --> 00:13:20.480]  對吧
[00:13:20.480 --> 00:13:21.920]  二十八都覺得好像很好
[00:13:21.920 --> 00:13:23.720]  那群小朋友不太懂得分辨
[00:13:23.720 --> 00:13:26.680]  但最近多了說十幾年的話題
[00:13:26.680 --> 00:13:28.400]  有時候去街市的時候
[00:13:28.400 --> 00:13:30.320]  那些新回來的小朋友就看著旁邊
[00:13:30.320 --> 00:13:32.200]  回來十幾年的那些就說
[00:13:32.200 --> 00:13:33.960]  你認識了他十年了
[00:13:33.960 --> 00:13:35.600]  是不是真的八歲的
[00:13:35.600 --> 00:13:36.080]  他說
[00:13:36.080 --> 00:13:37.040]  我十年前認識他的時候
[00:13:37.040 --> 00:13:38.000]  他都說自己是八歲的
[00:13:38.000 --> 00:13:40.040]  年年都說自己是八歲的
